11年 2月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1700m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
13, 8,Ｎシゲルフクブチョウ, 39,柴原央, 3.7, 39,  -5, -20,14,208.2,⑪⑮⑯,13,16,Ｄキョウワプラネット, 58,赤木高, 1.9, 44,  -7, -13, 6, 20.8, ⑫⑬,13, 5,Ｍメジロアリエル, 57,黛弘人, 2.4, 47,   5, -15, 6, 33.1, ⑩⑪,13, 7,Ｊムｰダ, 60,安部幸, 3.1, 47,  -2, -16,15,325.1,⑭⑮⑮
14, 5,Ｏビッグディｰル, 38,中舘英, 3.7, 38,  -4, -23, 7, 32.7,⑮⑬⑭,14, 4,Ｎラストエンペラｰ, 26,川須栄, 1.9, 44,  -8, -12,15,237.7, ⑬⑩,14, 9,Ｎクイｰンズガｰデン, 54,中舘英, 2.9, 51,* 16, -26, 8, 53.9, ①①,14,11,Ｉクｰルファルコン, 60,中舘英, 3.7, 42,   7, -38, 8, 15.6,④⑥⑭
15, 2,Ｍファランギｰス, 40,野元昭, 4.1, 36,  -1, -31, 9, 42.6,④⑨⑬,15, 9,Ｋエピデンドラム, 47,上村洋, 2.2, 40,  -6, -18,10, 55.4, ⑩⑭,,,,,,,,,,,,,15, 3,Ｏシゲルカンリカン, 37,赤木高, 4.4, 38,* 10, -48,12,124.6,②②⑤
16, 3,Ｐラブサッキｰ, 29,西田雄, 4.5, 31,  -5, -29,16,277.8,⑭⑭⑫,16, 7,Ｏフィｰルザスカイ, 24,西田雄, 2.4, 37,  -8, -19,16,632.3, ⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:良(指数:2),,,,,,,,,,,
単勝:640円 複勝:06=160円 16=130円 11=250円 枠連:570円,,,,,,,,,,,,"単勝:250円 複勝:10=140円 03=260円 01=450円 枠連:1,450円",,,,,,,,,,,,"単勝:160円 複勝:08=110円 02=360円 14=150円 枠連:2,270円",,,,,,,,,,,,"単勝:1,070円 複勝:12=320円 15=140円 05=460円 枠連:520円",,,,,,,,,,,
馬連:600円 ワイド:06-16=280円 06-11=840円 11-16=630円,,,,,,,,,,,,"馬連:1,260円 ワイド:03-10=550円 01-10=1,440円 01-03=2,290円",,,,,,,,,,,,"馬連:1,950円 ワイド:02-08=530円 08-14=170円 02-14=1,020円",,,,,,,,,,,,"馬連:1,830円 ワイド:12-15=680円 05-12=3,810円 05-15=1,190円",,,,,,,,,,,
"馬単:1,570円 3連複:2,490円 3連単:11,430円",,,,,,,,,,,,"馬単:2,130円 3連複:8,150円 3連単:31,570円",,,,,,,,,,,,"馬単:2,840円 3連複:1,240円 3連単:7,500円",,,,,,,,,,,,"馬単:4,850円 3連複:12,430円 3連単:77,760円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,太宰府特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａロトドレッサｰ, 61,大野拓,, 70,*  2,*  6, 2,  4.9, ①①, 1, 4,Ｆヤマニンアｰマｰ, 57,高倉稜,, 62,*  0,   5, 4, 13.1,①①①, 1, 6,Ａイノセントリｰサム, 77,古川吉,, 79,  12,*  2, 2,  4.5,⑨⑤③, 1,11,Ｆエスピナアスｰル, 77,丸山元,, 75,* -4,  13, 4,  7.4,②②②
 2, 8,Ｆエｰシンパナギア, 56,中舘英, 0.7, 63,  -3,*  2, 1,  2.8, ③②, 2,11,Ｇカシノウィンド, 56,赤木高, 0.0, 64,  -3,* 11,10, 51.2,⑧⑥⑥, 2, 7,Ｈユウキハングリｰ, 71,二本柳, 0.9, 71,* 17, -15, 4,  7.5,②①①, 2, 5,Ｂザバトルユｰジロｰ, 81,太宰啓, 0.0, 80,  -6,  19, 5,  8.1,⑥④⑤
 3,12,Ｂアキノランラン, 59,川須栄, 1.3, 58,*  0,  -5, 5,  8.2, ②③, 3, 2,Ｊエリモロワイヤル, 50,川島信, 0.1, 66,  -4,* 12,13,144.5,⑥⑧⑦, 3, 1,Ｅサダムトウコン, 73,上村洋, 1.3, 69,  13, -11, 5,  7.8,⑥②②, 3, 3,Ｇブルｰモｰリシャス, 77,上村洋, 0.1, 78,  -6,  18, 6, 16.9,④⑤⑥
 4, 1,Ｊニュｰユニヴァｰス, 52,松山弘, 1.3, 57,  -6,  -2, 3,  5.5, ⑥⑤, 4, 8,Ｄカリスマミッキｰ, 57,伊藤工, 0.2, 61,  -3,   8, 9, 39.7,⑤⑤④, 4, 9,Ｄクオリティタイム, 73,太宰啓, 1.3, 71,   7,*  3, 8, 23.9,⑮⑯⑪, 4, 4,Ｃマイネルプリマス, 80,丹内祐, 0.1, 78,* -5,  16, 2,  3.8,③③③
 5, 5,Ｅカプリｰスレディｰ, 56,丸田恭, 1.4, 56,  -6,  -1, 9, 29.4, ⑨⑨, 5, 7,Ａサンライズサルｰテ, 68,田辺裕, 0.2, 59,* -1,   4, 2,  7.2,②②②, 5, 4,Ｆカシノピストン, 71,松山弘, 1.7, 69,   6,* -1,11, 56.9,⑯⑭⑫, 5, 2,Ｄスマｰトグリッド, 79,藤岡康, 0.1, 79,  -6,  19, 7, 16.9,⑦⑥⑦
 6, 4,Ｄジュピタｰドリｰム, 57,小野寺, 1.4, 54, -12,   1, 4,  6.6, ⑩⑩, 6, 6,Ｋテｰオｰゼウス, 50,藤岡康, 0.5, 60,  -6,   8, 3,  7.4,⑦⑨⑧, 6, 5,Ｋロトディパｰチャｰ, 67,西田雄, 1.9, 65,  10,  -8,14,129.2,⑫⑪⑩, 6, 8,Ｉカワキタコマンド, 75,丸野勝, 0.2, 80,  -8,* 22,10, 57.1,⑧⑦④
 7,13,Ｈアラマサスチｰル, 54,勝浦正, 1.6, 55,* -1,  -7, 6, 17.3, ④④, 7, 3,Ｎマイネルシャテｰル, 45,丸田恭, 0.5, 57,  -3,   2,12,123.3,③④③, 7, 8,Ｏディアシｰクレット, 57,高倉稜, 2.0, 62,  11, -13,12, 92.2,⑩⑨⑤, 7, 6,Ｋマイネルガヴロシュ, 71,伊藤工, 0.5, 76, -11,* 22, 9, 30.4,⑨⑨⑨
 8,10,Ｉテイエムララバイ, 54,安部幸, 1.9, 50,  -7,  -6,11,129.2, ⑧⑥, 8,13,Ｂジョウノアラミス, 61,丸山元, 0.8, 54,  -6,   3, 1,  1.5,⑬⑪⑩, 8, 3,Ｉメイショウフェｰヴ, 69,安部幸, 2.0, 65,   8,  -7, 7, 15.5,⑬⑫⑨, 8, 9,Ａセイクリッドセブン, 82,田辺裕, 0.6, 75, -10,* 22, 1,  3.3,⑪⑪⑩
 9, 2,Ｇメｰプルレディｰ, 55,田辺裕, 2.0, 48,  -7,  -7, 8, 23.9, ⑦⑧, 9, 1,Ｈアフォリズム, 55,中舘英, 0.9, 56,  -7,   5, 8, 33.6,⑮⑭⑬, 9,12,Ｌバンブｰキャプテン, 66,大野拓, 2.3, 62,   6,  -6,15,317.4,⑭⑮⑬, 9,10,Ｊエアキリヤン, 74,小野寺, 0.8, 66,* -3,   1,11, 76.1,①①①
10, 3,Ｃサウンドマンボ, 59,太宰啓, 2.4, 44, -22,   0, 7, 17.7, ⑬⑬,10, 9,Ｃキョウワノイノリ, 57,飯田祐, 1.1, 51,  -5,  -1, 7, 32.2,⑩⑩⑪,10,14,Ｃモルフェキング, 75,中舘英, 3.6, 55,  11, -27, 6, 10.7,⑤⑦⑥,10, 7,Ｌオカゲサマデ, 70,丸田恭, 1.2, 71, -12,  17,12,102.3,⑫⑫⑪
11, 7,Ｋレモンバｰベナ, 48,荻野琢, 2.7, 43,  -4, -15,12,217.8, ⑤⑦,11,15,Ｉタガノエベンヌ, 54,川須栄, 1.3, 48,* -2, -11, 5, 17.6,④③⑤,11,16,Ｎレディオｰロラ, 60,水口優, 3.7, 53,  12, -29,16,488.3,③④④,11, 1,Ｈテイエムシバスキｰ, 76,赤木高, 1.4, 70, -13,  18, 3,  5.5,⑬⑬⑬
12, 6,Ｍクラウンデザイナｰ, 37,西田雄, 2.9, 39, -18,  -8,14,428.3, ⑫⑫,12,16,Ｅルｰビンシュタイン, 57,勝浦正, 1.3, 48,  -4,  -6, 6, 22.2,⑨⑦⑨,12,15,Ｂロトスカイブルｰ, 75,勝浦正, 4.1, 51,  11, -31, 1,  3.1,⑦⑧⑧,12,13,Ｅナムラボルテｰジ, 78,古川吉, 1.4, 62,  -8,   3, 8, 18.5,⑤⑧⑧
13,14,Ｌゴッドブリッジ, 37,丸山元, 3.1, 37, -17, -10,10, 29.8, ⑪⑪,13, 5,Ｐロトマティｰニ, 36,西田雄, 1.4, 51,  -6,   0,16,436.7,⑪⑫⑫,13,13,Ｐダノンロゼ, 52,安藤光, 4.8, 47,   7, -29,13, 92.3,⑪⑬⑭,13,12,Ｍマイネルファｰマ, 66,安部幸, 1.6, 62, -11,   6,13,138.5,⑩⑩⑫
14, 9,Ｎカムトゥゲザｰ,  9,安藤光, 3.8, 29, -28, -10,13,257.5, ⑭⑭,14,12,Ｍアイアンクリッパｰ, 46,安部幸, 1.5, 49,  -7,  -2,14,363.7,⑫⑬⑭,14, 2,Ｊトｰセンドンファン, 69,田辺裕, 5.5, 41,* 14, -47,10, 37.8,①③⑦,,,,,,,,,,,,
,,,,,,,,,,,,15,10,Ｏメイショウチグサ, 40,太宰啓, 1.7, 47,  -8,  -2,15,417.2,⑭⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
単勝:490円 複勝:11=210円 08=160円 12=250円 枠連:520円,,,,,,,,,,,,"単勝:1,310円 複勝:04=500円 11=900円 02=1,570円 枠連:17,850円",,,,,,,,,,,,"単勝:450円 複勝:06=200円 07=290円 01=230円 枠連:1,930円",,,,,,,,,,,,単勝:740円 複勝:11=280円 05=240円 03=370円 枠連:830円,,,,,,,,,,,
"馬連:1,030円 ワイド:08-11=460円 11-12=760円 08-12=570円",,,,,,,,,,,,"馬連:16,970円 ワイド:04-11=5,680円 02-04=9,870円 02-11=17,620円",,,,,,,,,,,,"馬連:1,790円 ワイド:06-07=570円 01-06=690円 01-07=870円",,,,,,,,,,,,"馬連:3,330円 ワイド:05-11=1,330円 03-11=1,970円 03-05=1,360円",,,,,,,,,,,
"馬単:2,190円 3連複:2,750円 3連単:16,840円",,,,,,,,,,,,"馬単:34,320円 3連複:168,200円 3連単:679,240円",,,,,,,,,,,,"馬単:3,240円 3連複:4,280円 3連単:22,320円",,,,,,,,,,,,"馬単:6,400円 3連複:14,030円 3連単:72,940円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甘木特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｌファイヤｰ, 47,太宰啓,, 59,*  5,  -9, 3,  9.9,④③②, 1,15,Ｄテｰオｰルネサンス, 71,小野寺,, 76,* 13,   0, 4, 13.6,①①①, 1, 4,Ｂトップゾｰン, 76,安部幸,, 76,*  6,  15, 5,  7.4,①①①, 1,12,Ｂショウナンスマイル, 76,勝浦正,, 72,   3,   6, 7, 18.4, ⑨⑨
 2, 8,Ｂダノンマックイン, 56,上村洋, 0.2, 60,   3,* -6, 1,  1.4,⑨⑦⑤, 2, 6,Ｃダイヤモンドムｰン, 71,丸山元, 0.1, 76,*  9,*  6, 1,  1.5,③②②, 2, 8,Ｅロックンロｰル, 73,野元昭, 0.6, 70,   3,  12, 2,  5.2,④④③, 2, 6,Ｃメジロガストン, 75,黛弘人, 0.0, 73,   8,   1, 6, 10.5, ⑤⑤
 3,11,Ｅショウサンガイナ, 55,川須栄, 0.9, 55,   4, -14, 2,  8.0,⑦④④, 3, 3,Ｊマドモアゼルノン, 67,丸田恭, 0.8, 70,   9,   2, 7, 34.9,⑥④③, 3, 3,Ｆダイワソウル, 73,丸山元, 0.8, 71,  -2,* 22, 7, 17.4,⑯⑮⑮, 3, 8,Ｉセレスマジェスティ, 67,西田雄, 0.0, 72,  -2,  10, 8, 21.2, ⑪⑪
 4,12,Ｇキｰパｰ, 52,田辺裕, 1.1, 52,   2, -12, 4, 15.6,⑩⑨⑨, 4,13,Ａアルデュイナ, 76,川島信, 1.7, 67,   5,   3, 5, 13.8,⑮⑫⑫, 4,10,Ｇメルヴェイユドｰル, 73,藤岡康, 0.8, 69,*  5,   6, 1,  3.2,②②②, 4,13,Ｆロｰドセイバｰ, 70,藤岡康, 0.1, 72,   0,   8, 4,  9.8, ⑩⑩
 5, 1,Ｄテイエムエビスオｰ, 56,鷹野宏, 1.2, 52,*  6, -20, 7, 26.3,①①①, 5, 5,Ｇミリアム, 68,松山弘, 1.8, 68,   2,*  5,10, 45.9,⑪⑭⑬, 5, 7,Ａスプリングアルタ, 77,田辺裕, 0.8, 70,   1,* 18,10, 47.6,⑭⑭⑬, 5,14,Ｄワｰルドロレックス, 73,松山弘, 0.1, 71,  -7,* 14, 5, 10.4, ⑮⑮
 6, 2,Ｃシルククロノス, 56,安部幸, 1.3, 53,  -3,* -6, 6, 18.3,⑬⑭⑪, 6,11,Ｆラブソネット, 70,長谷川, 1.9, 66,   6,  -2, 3,  7.6,⑫⑪⑩, 6, 5,Ｃセキサンダンスイン, 75,伊藤工, 1.0, 68,   1,  15, 6, 12.4,⑬⑬⑪, 6,16,Ａナイトアンジェロ, 77,大野拓, 0.2, 71,*  9,  -3, 1,  3.4, ③③
 7, 6,Ｆポｰトワイン, 54,藤岡康, 1.5, 51,   2, -15, 8, 43.3,⑥⑧⑧, 7, 2,Ｏラブアスコットｰ, 51,西田雄, 2.0, 63,   7,  -6,15,477.4,⑨⑥⑧, 7,13,Ｎファンドリアスカ, 63,水口優, 1.0, 66,   3,   7,13, 64.5,⑦⑦⑦, 7, 1,Ｅコスモピアチュｰレ, 71,丹内祐, 0.2, 71,   8,  -2, 9, 22.7, ④④
 8,13,Ｋダｰリブ, 49,嘉藤貴, 1.6, 50,   5, -20,13,165.0,⑧⑤⑥, 8, 8,Ｂヤサシイキモチ, 72,高倉稜, 2.0, 61,   9,  -8, 2,  7.5,④⑤④, 8, 9,Ｌトップミノル, 67,高倉稜, 1.1, 65,   3,   5,12, 59.0,⑤⑤④, 8, 3,Ｋオペラセリア, 66,安部幸, 0.3, 69,  -4,   9,14, 46.4, ⑬⑬
 9,14,Ａコスモレッドアイ, 56,丹内祐, 1.9, 51,   3, -21, 5, 15.6,⑤⑥⑦, 9, 4,Ｅアルファアップル, 70,勝浦正, 2.4, 62,   7,  -9, 6, 22.9,⑩⑨⑥, 9, 6,Ｏコングラチュレｰト, 62,丸田恭, 1.2, 65,   2,   8, 9, 44.7,⑩⑩⑨, 9, 4,Ｊハイフィｰルド, 66,太宰啓, 0.3, 69,  -7,* 12,10, 28.7, ⑭⑭
10,16,Ｐクラッタリング, 37,荻野琢, 2.0, 49,  -3, -10,11,104.5,⑮⑮⑭,10,16,Ｉユメミルテｰラｰ, 67,藤岡康, 2.8, 58,* 10, -16, 8, 35.6,②③⑤,10,11,Ｋスティアヘッド, 70,丸野勝, 1.2, 66,   1,   9,11, 48.4,⑫⑪⑫,10,15,Ｇタニノスバル, 70,上村洋, 0.5, 67,   8,  -5, 3,  6.2, ⑦⑦
11, 9,Ｎスズカバンパイア, 44,川島信, 2.3, 46,   0, -19,16,348.6,⑫⑩⑩,11, 1,Ｈワンダｰスル, 67,野元昭, 3.0, 58,   7, -14, 9, 35.8,⑭⑩⑦,11,14,Ｍアナバティック, 67,上村洋, 1.3, 63,   3,   2, 3,  5.5,⑥⑥⑥,11,11,Ｌピカピカテッタ, 62,野元昭, 0.5, 66,  -2,   3,16, 97.4, ⑫⑫
12, 5,Ｉカシノダンガン, 51,二本柳, 2.5, 44,*  5, -30,10, 85.5,②②③,12,12,Ｍアルファアンジュ, 61,伊藤工, 3.3, 55,   7, -17,11,110.1,⑦⑦⑨,12,16,Ｄアルマトゥｰラ, 74,勝浦正, 1.4, 61,   2,   5, 4,  6.7,⑪⑫⑩,12, 9,Ｈテイエムカルメン, 68,丸山元, 0.5, 65,* 10,  -8, 2,  5.0, ②②
13,10,Ｈマギｰメイ, 52,野元昭, 2.9, 44,   0, -22, 9, 57.8,⑭⑫⑫,13, 9,Ｐスイングサンデｰ, 51,安部幸, 3.7, 54,   0,  -7,14,311.2,⑬⑮⑭,13, 2,Ｊメイショウシｰマ, 70,古川吉, 1.6, 62,   3,   3,16,215.0,⑨⑨⑧,13, 2,Ｏオンフルｰル, 55,川島信, 0.6, 67,   2,  -2,12, 37.0, ⑧⑧
14, 7,Ｊドゥルキス, 50,安藤光, 3.5, 38,  -5, -20,15,261.3,⑯⑯⑯,14,14,Ｋストロングジョイス, 66,田辺裕, 4.0, 49,   7, -22,12,117.2,⑧⑧⑪,14, 1,Ｐラｰマブルｰ, 55,川須栄, 1.7, 61,  -2,   9,14, 96.3,⑮⑯⑯,14,10,Ｎサンデｰジョウ, 57,丸田恭, 0.8, 61, -15,* 12,11, 35.7, ⑯⑯
