11年 6月19日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月19日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 4, 9,Ｈアラマサスチｰル, 48,的場勇, 0.7, 59,* -1,  -6, 6, 36.7, ③③, 4, 5, ゼロス,---,藤田伸, 1.0, 55,  -8,  -4, 2,  4.7, ⑤④, 4,13,Ａヴィクトリアロｰズ, 71,丸山元, 0.5, 63,  -9,   9, 4,  8.1, ⑫⑪, 4, 6,Ｇメイショウクオリア, 82,藤岡佑, 0.1, 82,*  1,  19, 7, 23.6,①①①
 5, 1,Ｇクリノミッキｰ, 48,杉原誠, 1.1, 51,  -6,  -8,12,227.1, ⑤④, 5, 2, ナムラプラトｰン,---,伊藤直, 1.5, 48,  -4, -15, 4,  9.0, ②②, 5, 3,Ｉユキノマｰクン, 60,池添謙, 0.6, 62,  -2,  -1, 7, 20.8, ⑤⑤, 5, 2,Ｂストロングガルｰダ, 89,丸山元, 0.1, 84,  -3,  27, 8, 28.7,⑤⑤⑤
 6, 3,Ｃハヤブサアビオン, 56,吉田隼, 1.2, 50, -22,*  3, 3, 13.5, ⑫⑪, 6, 8, ハッピｰシャワｰ,---,丸山元, 1.5, 48,  -8, -11, 1,  2.0, ⑥⑤, 6, 8,Ｃホッコｰマスタング, 69,西村太, 0.6, 62,  -3,   1, 2,  4.3, ⑧⑧, 6, 8,Ｈマヤノライジン, 82,松田大, 0.2, 83,*  0,  22, 6, 20.7,④④④
 7, 8,Ｅハテナキユメ, 51,古川吉, 1.2, 49, -11,  -4, 7, 56.6, ⑨⑧, 7, 6, デルマビシャモン,---,三浦皇, 1.7, 47, -18,  -4, 8,109.3, ⑧⑧, 7, 1,Ｆスナｰクチェリｰ, 65,松田大, 0.7, 61,   0,  -3, 5, 10.2, ④②, 7, 7,Ｆダンスインザモア, 83,丸田恭, 0.3, 85,  -6,* 32, 9, 41.7,⑨⑨⑨
 8, 4,Ｂジュライザセヴンス, 60,武豊  , 1.4, 48, -12,  -6, 2,  3.0, ⑧⑨, 8, 3, ネコヤッタネ,---,吉田隼, 4.3, 13,  -8, -47, 6, 12.4, ④⑥, 8, 9,Ｊハギノハｰセルフ, 58,津村明, 0.7, 60,*  4,  -7,10, 30.2, ①①, 8, 5,Ｄリリエンタｰル, 88,安藤勝, 0.7, 81,  -7,  28, 2,  3.7,⑩⑩⑩
 9,10,Ｆアｰスワンネス, 51,丸田恭, 1.6, 44, -15,  -6, 4, 16.1, ⑩⑩,,,,,,,,,,,,, 9, 6,Ｅドリｰムピｰチ, 66,武豊  , 0.8, 60, -11,   6, 1,  3.0, ⑬⑭, 9,10,Ｉマンハッタンスカイ, 82,三浦皇, 1.0, 71,*  0,   9, 4,  8.7,②②③
10,11,Ｉブルボンノキセキ, 47,竹之下, 2.0, 43,  -4, -16,11,213.3, ④⑥,,,,,,,,,,,,,10, 4,Ｎオウケンウッド, 54,秋山真, 0.9, 58,  -9,   4,13, 90.8, ⑩⑩,10, 9,Ｊファストロック, 73,荻野琢, 1.7, 64,  -5,   8,10, 58.2,⑧⑧⑧
11, 2,Ｌチェックファイヤｰ, -9,松田大, 3.1, 34,  -6, -24, 9,160.3, ⑥⑦,,,,,,,,,,,,,11,14,Ｇマンゴプディング, 63,水口優, 0.9, 58,*  1,  -7,11, 39.2, ③④,,,,,,,,,,,,
12, 6,Ｋヒルノヴィンテｰジ, 24,丹内祐, 3.9, 23, -20, -22, 8,105.9, ⑪⑫,,,,,,,,,,,,,12,11,Ｈフィｰルドダンス, 63,柴田善, 1.0, 57,  -6,  -2, 9, 29.3, ⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｋコイクレナイ, 58,木幡初, 1.0, 57,*  2,  -9,12, 39.2, ②③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｍポルタノｰヴァ, 56,荻野琢, 1.1, 55,  -8,   0,14,377.8, ⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-5),,,,,,,,,,,
"単勝:150円 複勝:12=110円 05=380円 07=1,710円 枠連:1,060円",,,,,,,,,,,,単勝:500円 複勝:07=210円 01=280円 04=740円 枠連:0円,,,,,,,,,,,,単勝:570円 複勝:02=210円 05=740円 12=450円 枠連:940円,,,,,,,,,,,,"単勝:1,210円 複勝:03=250円 04=120円 01=170円 枠連:1,390円",,,,,,,,,,,
"馬連:1,420円 ワイド:05-12=560円 07-12=3,790円 05-07=17,800円",,,,,,,,,,,,"馬連:2,410円 ワイド:01-07=680円 04-07=2,380円 01-04=2,100円",,,,,,,,,,,,"馬連:8,820円 ワイド:02-05=2,410円 02-12=1,520円 05-12=4,410円",,,,,,,,,,,,"馬連:1,360円 ワイド:03-04=550円 01-03=780円 01-04=330円",,,,,,,,,,,
"馬単:1,870円 3連複:40,500円 3連単:77,300円",,,,,,,,,,,,"馬単:3,820円 3連複:10,170円 3連単:55,660円",,,,,,,,,,,,"馬単:15,170円 3連複:29,650円 3連単:165,960円",,,,,,,,,,,,"馬単:4,020円 3連複:2,120円 3連単:17,240円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 9R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道新ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅスズカホｰプ, 52,安藤勝,, 69,  -3,* 13, 3,  5.0,③③③, 1, 3,Ｂフラアンジェリコ, 64,上村洋,, 67,   2,*  5, 2,  4.0,③③③, 1,11,Ｄオｰスミレジスタ, 74,池添謙,, 71,*  9,   6, 4,  7.5,①①①, 1,12,Ｃテイエムオオタカ, 76,藤田伸,, 86,*  5,* 18, 1,  2.0, ①①
 2, 7,Ｂトリノ, 62,丹内祐, 0.1, 69,* -2,   9, 5,  7.3,②②②, 2, 7,Ａジャニアリシックス, 65,古川吉, 0.1, 65,*  3,*  4, 3,  4.5,⑥⑤②, 2, 3,Ａキンショｰダンデｰ, 80,丸山元, 0.7, 67,   7,   7, 2,  4.4,⑦⑤⑤, 2, 1,Ｇマッキｰコバルト, 72,秋山真, 0.6, 78,*  3,  13,10, 39.1, ③③
 3, 4,Ｈゲンパチボロン, 47,津村明, 0.4, 64,* -2,   6, 6, 47.9,①①①, 3, 9,Ｃサイモンロｰド, 63,四位洋, 0.4, 63,*  3,  -1, 1,  1.9,②②①, 3, 2,Ｈメタギャラクシｰ, 67,松田大, 0.9, 69,   6,   6, 9, 38.3,⑥⑥⑥, 3, 8,Ｄクレバｰサンデｰ, 75,丹内祐, 0.7, 77,   1,  12, 3,  6.8, ④④
 4, 3,Ａセトノハリケｰン, 72,古川吉, 0.8, 62,  -5,   8, 1,  2.4,⑤⑥⑤, 4, 5,Ｉクレバｰベスト, 48,丹内祐, 0.4, 66,*  3,   2, 5, 19.0,④④④, 4, 7,Ｂアドマイヤプレミア, 78,上村洋, 0.9, 70,   5,* 11, 5, 12.4,⑪⑪⑩, 4, 3,Ｂキョウエイアシュラ, 76,藤岡佑, 0.7, 79,  -4,* 18, 2,  4.2, ⑧⑦
 5, 8,Ｄジャガンナｰト, 57,三浦皇, 0.9, 63,  -4,   5, 4,  5.5,④④④, 5, 4,Ｄラインゴｰワイルド, 58,長谷川, 1.9, 54,  -1,  -5, 9,140.3,⑨⑧⑧, 5,12,Ｃホロｰポイント, 76,安藤勝, 1.2, 61,*  9,  -2, 1,  2.4,②②②, 5, 2,Ｅミオリチャン, 75,丸田恭, 0.7, 77,   0,  14, 4, 15.7, ⑤⑤
 6, 9,Ｃレイフザラッキｰ, 59,武豊  , 1.1, 64,  -6,   8, 2,  3.8,⑦⑦⑥, 6,11,Ｆパルムドｰルピサ, 55,柴山雄, 2.2, 49,   2, -12, 8, 90.3,⑤⑥⑥, 6, 1,Ｍマイネルマルゴｰ, 60,丹内祐, 1.5, 62,*  9,  -4,12,139.2,③③③, 6, 4,Ａティムガッド, 78,勝浦正, 0.7, 75,*  4,  10, 9, 33.3, ②②
 7, 1,Ｆエドノフレｰザ, 52,杉原誠, 3.4, 45,  -8,  -9,10,188.5,⑨⑧⑦, 7, 8,Ｇエｰシンハクレイ, 52,勝浦正, 2.3, 50,  -2,  -8, 4, 12.9,⑩⑩⑪, 7, 6,Ｅケイアイプログレス, 73,四位洋, 1.5, 61,*  9,  -4, 3,  5.8,④④④, 7, 6,Ｉミスベルツリｰ, 71,木幡初, 1.1, 72,  -3,  11, 8, 28.9, ⑥⑧
 8, 6,Ｊマコトオルテンシア, 42,西村太, 3.7, 44,  -7, -11, 8,149.2,⑧⑨⑨, 8, 2,Ｅフジマサエンパイア, 55,西村太, 2.4, 49,  -1, -11,11,175.2,⑦⑦⑦, 8,10,Ｌニシノシャイナｰ, 64,的場勇, 1.6, 65,   5,   1,10, 59.8,⑩⑨⑧, 8, 9,Ｈフレッドバロｰズ, 71,吉田隼, 1.2, 70,  -2,   8, 5, 17.2, ⑦⑥
 9,10,Ｇデルマハヌマｰン, 48,藤岡佑, 4.5, 39,  -5, -23, 9,175.6,⑥⑤⑧, 9, 6,Ｊドクトルスズカ, 43,藤岡佑, 3.1, 47,  -3, -13,10,169.2,⑪⑪⑩, 9, 8,Ｉロｰドハリアｰ, 67,三浦皇, 1.6, 61,   5,   1, 7, 19.0,⑨⑧⑦, 9,13,Ｌウインキングストン, 69,武豊  , 1.4, 69, -12,* 16, 7, 23.0, ⑬⑪
10, 2,Ｉイッキカセイ, 44,丸田恭, 4.7, 37, -10, -15, 7,134.9,⑩⑩⑩,10,10, フェｰラシュヴァル,---,吉田隼, 3.1, 46,  -1, -16, 7, 20.9,⑧⑨⑨,10, 9,Ｋキングサｰベル, 64,柴山雄, 1.7, 61,   2,   7,13,199.8,⑫⑬⑬,10, 7,Ｍエクレウス, 65,柴山雄, 1.5, 66,  -6,   9,13, 82.2, ⑩⑨
,,,,,,,,,,,,11, 1,Ｈベルモントセブン, 50,津村明, 3.8, 39,*  3, -28, 6, 20.9,①①⑤,11, 5,Ｇプリムｰル, 69,川島信, 1.9, 60,   2,   6, 8, 25.9,⑬⑫⑫,11, 5,Ｊシチリアｰナ, 71,古川吉, 2.1, 58, -10,   5,12, 65.4, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,12, 4,Ｊメジロブラボｰ, 66,長谷川, 2.2, 56,   3,  -1,11,124.7,⑧⑩⑪,12,11,Ｋステラリｰド, 71,三浦皇, 2.7, 52,  -5,  -7, 6, 18.4, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｆナポレオンバロｰズ, 70,勝浦正, 2.2, 56,   6,  -6, 6, 15.7,⑤⑦⑨,13,10,Ｆメイショウフレアｰ, 72,丸山元, 2.7, 50,  -4,  -8,11, 39.4, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-5),,,,,,,,,,,
"単勝:500円 複勝:05=230円 07=260円 04=600円 枠連:1,300円",,,,,,,,,,,,単勝:400円 複勝:03=110円 07=130円 09=120円 枠連:630円,,,,,,,,,,,,単勝:750円 複勝:11=250円 03=210円 02=640円 枠連:960円,,,,,,,,,,,,"単勝:200円 複勝:12=130円 01=640円 08=200円 枠連:3,500円",,,,,,,,,,,
"馬連:1,750円 ワイド:05-07=610円 04-05=1,460円 04-07=1,360円",,,,,,,,,,,,馬連:650円 ワイド:03-07=200円 03-09=190円 07-09=190円,,,,,,,,,,,,"馬連:1,610円 ワイド:03-11=650円 02-11=2,990円 02-03=1,960円",,,,,,,,,,,,"馬連:4,160円 ワイド:01-12=1,390円 08-12=330円 01-08=3,060円",,,,,,,,,,,
"馬単:3,680円 3連複:12,920円 3連単:54,520円",,,,,,,,,,,,"馬単:1,370円 3連複:390円 3連単:3,540円",,,,,,,,,,,,"馬単:3,860円 3連複:16,610円 3連単:77,820円",,,,,,,,,,,,"馬単:5,910円 3連複:7,860円 3連単:38,850円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
