11年 4月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 4月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9,11,Ｂビアトリクス, 60,内田博, 1.2, 53,*  0,  -5, 1,  2.7,⑤⑥③, 9,11, ブルｰシｰズン,,浜野谷,208.4,,,,14,186.9,⑨⑩⑪, 9, 8,Ｆマシラ, 72,武豊  , 0.9, 66,   5, -11, 9, 31.1, ⑤⑥, 9, 3,Ｈシルクフォｰチュン, 88,安藤勝, 1.1, 87,   1,* 24, 4, 11.8, ⑯⑭
10,14,Ｉドガ, 49,柴田善, 1.8, 48,  -2,  -5,13,115.8,⑨⑩⑩,10, 4, ミスタｰルイス,,山本康,208.7,,,, 6, 16.7,⑪⑪⑩,10, 9,Ｇルナフライト, 71,国分恭, 1.1, 63,   4, -12,14, 84.2, ⑦⑦,10,10,Ｉビクトリｰテツニｰ, 88,武豊  , 1.4, 85,   1,  20,11,115.3, ⑭⑮
11, 1, ブライトジェム,---,吉田豊, 2.0, 46,  -7,   1, 7, 12.3,⑫⑯⑯,11, 2, スズカグラス,,林満明,209.4,,,, 8, 32.4,⑫⑫⑫,11,16,Ｑリッカタキシｰド, 49,国分優, 1.3, 62,   2, -11,18,373.1, ⑫⑪,11, 9,Ｎトｰホウオルビス, 82,柴山雄, 1.5, 81,   5,  14,14,467.4, ⑫⑬
12,15,Ａサクラプレリュｰド, 61,松岡正, 2.0, 46,*  0, -13, 4,  8.1,②②②,12, 3, サニｰケｰティング,,五十嵐,209.7,,,,10, 64.4,⑦⑨⑨,12,14,Ｏクリアソウル, 63,石橋脩, 1.5, 63,  -2,  -4,16,219.4, ⑰⑰,12,14,Ｌスタｰボｰド, 85,内田博, 1.6, 81,* 13,   3, 7, 40.9, ①①
13, 3, デルサラｰド,---,岩田康, 2.0, 50,  -4,  -3, 3,  6.2,⑬⑭⑬,13, 5, サベラｰジュ,,高野和,211.2,,,,13, 96.2,⑬⑬⑬,13,17,Ｍエｰシンアガペｰ, 68,内田博, 1.5, 61,*  6, -21,12, 48.8, ④④,13,16,Ｆアドバンスウェイ, 90,小牧太, 1.6, 80,* 13,   3,10, 64.6, ②②
14, 2,Ｈアズマインパクト, 51,武豊  , 2.6, 46,  -5,  -6, 5,  8.9,⑮⑮⑮,,,,,,,,,,,,,14,13,Ｎラッキｰダイス, 64,横山典, 1.6, 58,   0, -12,15,129.3, ⑭⑭,14, 6,Ｐダイワマックワン, 74,北村宏, 1.8, 80,* 12,   3,13,430.0, ⑤④
15, 4,Ｇサルバドｰルダンス, 53,北村宏, 2.9, 42,  -3, -10, 9, 36.6,⑩⑫⑭,,,,,,,,,,,,,15, 6,Ｌメジロオｰドリｰ, 68,吉田豊, 1.8, 57,   3, -19, 5,  8.0, ⑥⑧,15,13,Ｏエアアドニス, 82,武士沢, 1.9, 79,   1,  16,16,777.4, ⑮⑯
16,16,Ｌゴｰルドテｰスト, 40,平野優, 4.9, 28,  -1, -34,16,367.2,③⑤⑪,,,,,,,,,,,,,16,15,Ｐティボリペガサス, 57,平野優, 2.1, 52,*  7, -33,13, 80.5, ②②,16, 5,Ｄインオラリオ, 93,三浦皇, 2.0, 78,  11,   2, 8, 41.4, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｅラｰクキャロル, 73,蛯名正, 2.2, 54,   1, -20, 6, 13.1, ⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｒプランテｰション, 41,小牧太, 2.4, 52,   0, -19,17,269.1, ⑱⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,000円 複勝:12=350円 13=1,720円 05=2,110円 枠連:4,930円",,,,,,,,,,,,単勝:210円 複勝:12=110円 10=590円 08=140円 枠連:630円,,,,,,,,,,,,"単勝:4,490円 複勝:12=1,010円 04=170円 02=440円 枠連:1,090円",,,,,,,,,,,,単勝:590円 複勝:12=160円 15=110円 08=130円 枠連:610円,,,,,,,,,,,
"馬連:27,810円 ワイド:12-13=9,190円 05-12=9,160円 05-13=35,300円",,,,,,,,,,,,"馬連:4,090円 ワイド:10-12=1,200円 08-12=210円 08-10=2,340円",,,,,,,,,,,,"馬連:7,080円 ワイド:04-12=2,170円 02-12=4,620円 02-04=1,130円",,,,,,,,,,,,馬連:660円 ワイド:12-15=290円 08-12=380円 08-15=200円,,,,,,,,,,,
"馬単:56,200円 3連複:523,150円 3連単:1,345,800円",,,,,,,,,,,,"馬単:6,020円 3連複:4,900円 3連単:27,950円",,,,,,,,,,,,"馬単:21,110円 3連複:26,210円 3連単:232,870円",,,,,,,,,,,,"馬単:1,740円 3連複:820円 3連単:5,710円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 5R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝2400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日経賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅバｰジニアキャット, 56,福永祐,, 67,*  3,   1, 5, 10.7, ②②, 1, 4,Ｄシゲルシュサ, 66,平野優,, 72,*  6,  -1,13, 97.2, ②②, 1, 8,Ｈナリタシルクロｰド, 77,岩田康,, 85,* 10,* 11, 3,  6.5,①①①, 1, 1,Ｂトゥザグロｰリｰ, 97,福永祐,, 94,  12,* 14, 1,  2.0,④④③
 2, 3,Ｂレッドマロン, 66,幸英明, 0.0, 68,*  4,   0, 2,  5.5, ①①, 2, 1,Ｆマンテンリュｰマ, 65,佐久間, 0.2, 68,  -1,*  5, 6, 20.0, ⑨⑩, 2, 6,Ｄユジェニックブルｰ, 81,松岡正, 0.4, 80,   9,  10, 1,  2.6,④④③, 2, 5,Ａペルｰサ,101,横山典, 0.4, 89,  10,* 13, 2,  3.2,⑥⑦⑦
 3, 5,Ｇマイネルパルフェ, 46,内田博, 0.1, 67,  -4,*  7, 9, 78.2, ⑧⑧, 3, 7,Ｅリｰサムダイチ, 66,柴田善, 0.3, 65,  -4,*  6, 4,  8.6, ⑫⑪, 3, 7,Ａコウユｰヒｰロｰ, 85,国分恭, 0.4, 85,   5,* 17, 4,  7.5,⑮⑬⑬, 3, 9,Ｃロｰズキングダム, 97,武豊  , 0.5, 89,  12,   7, 3,  3.4,⑤⑤⑤
 4,14,Ａサトノパイレｰツ, 68,藤懸貴, 0.2, 65,*  2,   0, 1,  1.8, ④④, 4,13,Ｃクイックスタｰ, 67,蛯名正, 0.4, 67,   4,  -2, 5, 13.1, ⑤⑤, 4,13,Ｇドリｰムアライブ, 79,石橋脩, 0.6, 78,* 10,   7, 7, 25.5,②②②, 4, 6,Ｄマイネルキッツ, 90,松岡正, 0.8, 87,  12,   6, 6, 35.5,⑧⑥⑥
 5,10,Ｃシゲルカイチョウ, 63,池添謙, 0.3, 63,  -1,   2, 4,  7.5, ⑤⑤, 5, 2,Ｇマルブツサバンナ, 65,岩田康, 0.5, 66,   1,  -1, 1,  2.1, ⑥⑦, 5,15,Ｅエｰシンテンモク, 80,国分優, 0.7, 79,* 10,   7,10, 29.7,③③④, 5, 2,Ｈエｰシンジｰライン, 86,岩田康, 0.9, 85,* 13,  -3, 8,144.4,①①①
 6, 1, パワｰスポット,---,横山典, 0.7, 60,  -8,*  6,11,127.3, ⑪⑩, 6, 3,Ｂバライロｰ, 68,国分優, 1.0, 63,*  7, -11, 7, 23.7, ①①, 6, 9,Ｊトレジャｰバトル, 75,柴田善, 0.8, 77,   9,   8, 5, 11.0,⑥⑤⑤, 6,10,Ｅトップカミング, 88,蛯名正, 1.4, 81,  11,  -1, 9,202.6,⑦⑧⑧
 7, 4,Ｄサラノブランシュ, 56,吉田豊, 0.9, 57,  -2,  -2,10, 80.8, ⑥⑥, 7,15,Ｋブレイドバロｰズ, 60,幸英明, 1.1, 62,   4,  -9, 8, 30.2, ④④, 7, 3,Ｂフェイマステイル, 84,武豊  , 0.9, 80,   8,   9, 2,  5.5,⑨⑧⑨, 7, 3,Ｇトｰセンクラウン, 86,江田照, 1.6, 79,   9,   0, 7,119.2,⑩⑨⑨
 8,15, マスタｰズソング,---,熊沢重, 1.4, 55, -16,*  7, 3,  7.4, ⑬⑬, 8,11,Ｌリュウシンヒｰロｰ, 59,田中勝, 1.3, 58,  -1,  -5,14,199.4, ⑪⑧, 8,12,Ｏロッソネロ, 68,小牧太, 1.1, 75,   7,   9, 6, 12.8,⑫⑪⑪, 8, 8,Ｊドットコム, 81,内田博, 1.7, 79,   9,  -1,10,319.4,⑨⑩⑩
 9, 6, タイホウパｰリオ,---,三浦皇, 1.5, 53, -12,   2,14,288.9, ⑫⑫, 9, 5,Ｍユキノマｰクン, 56,北村宏, 1.4, 57,  -1,  -6, 9, 32.3, ⑩⑨, 9,10,Ｐニシノスロｰン, 65,浜中俊, 1.3, 76,   7,   6,11, 35.2,⑦⑨⑦, 9, 7,Ｉミヤビランベリ, 83,吉田豊, 2.1, 73,* 13, -19, 5, 31.0,③③②
10,12, ラッシュトウショウ,---,国分優, 1.6, 53,  -5,  -4, 7, 49.5, ⑩⑨,10, 8,Ｉコウエイキング, 64,後藤浩, 1.5, 54,  -5,  -3,11, 62.0, ⑭⑫,10,11,Ｋブルロック, 74,佐藤哲, 1.3, 77,   7,   7, 9, 26.7,⑩⑩⑩,10, 4,Ｆビッグウィｰク, 86,四位洋, 4.6, 60,  12, -51, 4, 15.3,②②④
11,11,Ｆケツァｰル, 56,柴山雄, 1.9, 49,*  3, -15, 6, 17.8, ③③,11, 9,Ｊビｰビｰマキシマス, 62,柴山雄, 1.7, 52,  -8,  -2,10, 36.7, ⑯⑮,11, 4,Ｉブレｰヴゴｰルド, 77,蛯名正, 1.6, 73,   7,   6,12, 44.4,⑪⑫⑫,,,,,,,,,,,,
12,16, ファルブキング,---,安藤光, 2.0, 49,  -2, -12,13,280.2, ⑦⑦,12, 6,Ａトｰセントレジャｰ, 71,高嶋活, 1.8, 52,  -4,  -7, 2,  4.7, ⑧⑬,12,16,Ｌドリｰムハッチ, 72,平野優, 1.6, 73,   9,   1,15,187.2,⑤⑥⑥,,,,,,,,,,,,
13, 2, マグピｰソング,---,北村宏, 2.7, 43, -26,*  6,12,205.7, ⑯⑯,13,14,Ｏダイメイジャパン, 51,江田照, 1.9, 51,  -7,  -4,16,375.1, ⑮⑯,13,14,Ｆパワｰエｰス, 80,熊沢重, 1.9, 74,   5,   5,14,133.4,⑬⑮⑮,,,,,,,,,,,,
14, 9, メイショウキクヒメ,---,松岡正, 2.7, 43,  -8, -11, 8, 62.3, ⑨⑪,14,10,Ｎバルデュソワｰル, 53,和田竜, 2.7, 48,*  5, -24,15,354.6, ③③,14, 5,Ｃメジロティモン, 81,吉田豊, 2.1, 69,   3,   9,13, 47.7,⑯⑯⑯,,,,,,,,,,,,
15, 8, ナムラアクティブ,---,国分恭, 3.6, 36, -18, -10,15,320.7, ⑭⑭,15,16,Ｈアスパイヤリング, 64,松岡正, 2.7, 46,   2, -20, 3,  7.5, ⑦⑥,15, 2,Ｍワキノキルシェ, 71,幸英明, 2.3, 72,   6,   2,16,326.1,⑭⑭⑭,,,,,,,,,,,,
16,13, ホッコｰミュｰズ,---,秋山真, 4.2, 32, -18, -13,16,428.7, ⑮⑮,16,12,Ｐムジョウ, 48,柴田大, 3.1, 41,  -5, -18,12, 77.5, ⑬⑭,16, 1,Ｎカｰネリアンシチｰ, 70,内田博, 3.5, 61,   7, -12, 8, 26.5,⑧⑦⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,070円 複勝:07=400円 03=230円 05=2,140円 枠連:1,870円",,,,,,,,,,,,"単勝:9,720円 複勝:04=1,970円 01=440円 07=230円 枠連:1,510円",,,,,,,,,,,,単勝:650円 複勝:08=190円 06=120円 07=170円 枠連:380円,,,,,,,,,,,,単勝:200円 複勝:01=110円 05=110円 09=110円 枠連:310円,,,,,,,,,,,
"馬連:2,000円 ワイド:03-07=670円 05-07=5,140円 03-05=2,920円",,,,,,,,,,,,"馬連:31,160円 ワイド:01-04=8,600円 04-07=7,890円 01-07=1,570円",,,,,,,,,,,,馬連:820円 ワイド:06-08=320円 07-08=780円 06-07=280円,,,,,,,,,,,,馬連:300円 ワイド:01-05=120円 01-09=130円 05-09=170円,,,,,,,,,,,
"馬単:4,980円 3連複:27,740円 3連単:139,790円",,,,,,,,,,,,"馬単:112,260円 3連複:63,770円 3連単:582,400円",,,,,,,,,,,,"馬単:1,880円 3連複:1,390円 3連単:8,120円",,,,,,,,,,,,馬単:510円 3連複:220円 3連単:930円,,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1800m 4歳上ｵｰﾌﾟﾝ(牝) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,明石特別,,,,,,,,,,,,ﾛｰﾚﾙ競馬場賞中山牝馬ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, エポワス,---,田面木,, 79,*  9,* -3, 3,  4.7, ③③, 1, 4,Ｆカｰマイン, 74,和田竜,, 86,  16,*  1, 8, 19.3,⑬⑭⑩, 1,15,Ｏデルフォイ, 69,藤岡佑,, 90,   2,* 25, 4,  8.4,⑦⑦⑥, 1,14,Ｇレディアルバロｰザ, 84,福永祐,, 90,  14,*  5,10, 19.5, ⑪⑩
 2, 2,Ｄリｰサムハｰツ, 53,武豊  , 0.0, 82,* 14, -10, 2,  4.5, ①①, 2,11,Ｂヴァｰゲンザイル, 80,三浦皇, 0.2, 84,  16,* -1, 1,  3.8,⑩⑩⑨, 2, 9,Ａエイシンサクセス, 85,岩田康, 0.1, 90,   0,* 26, 2,  3.7,⑧⑧⑧, 2,12,Ｈフミノイマｰジン, 84,小林徹, 0.4, 86,  10,*  8,14, 60.7, ⑰⑰
 3, 5, スピログラフ,---,荻野琢, 0.9, 65,  -4,*  3, 8, 24.3, ⑪⑩, 3, 3,Ｃマイネルメダリスト, 80,蛯名正, 0.2, 83,* 20, -13, 7, 10.0,⑦⑤②, 3, 3,Ｈヤマニンガｰゴイル, 79,武豊  , 0.3, 84,   2,  19, 5, 11.6,③③④, 3, 4,Ｃコスモネモシン, 87,松岡正, 0.5, 85,  14,  -3,13, 33.1, ⑦⑧
 4,11,Ｆメジロツボネ, 51,蛯名正, 1.1, 65,   2,  -8, 4, 10.6, ⑦⑥, 4, 1,Ｍショウナンバｰズ, 67,北村宏, 0.4, 79,* 24, -28,15,115.7,①①①, 4,14,Ｄマイヨｰル, 79,松岡正, 0.5, 82,*  3,  15, 6, 15.6,④④③, 4, 6,Ｌディアアレトゥｰサ, 81,内田博, 0.7, 82,  15,  -9, 9, 17.8, ⑤⑤
 5,17,Ｃジｰティルピア, 53,佐久間, 1.2, 64,   4, -11,11, 66.1, ⑤⑤, 5,14,Ｌカレンミロティック, 70,秋山真, 0.4, 81,* 20, -16, 9, 32.6,④④③, 5, 4,Ｂマツリダガッツ, 85,内田博, 0.5, 81,*  5,  12, 3,  5.1,①①①, 5, 5,Ｑバイタルスタイル, 72,武士沢, 0.7, 79,* 22, -24,18,199.0, ①①
 6,13, ミラグロッサ,---,岩田康, 1.4, 58, -11,*  4, 7, 20.0, ⑮⑮, 6, 8,Ｇインプレザリオ, 74,横山典, 0.6, 78,  17, -12, 4,  7.5,⑤⑥⑦, 6, 8,Ｉメジロマリアン, 79,田中勝, 0.6, 81,   0,  18,13, 83.2,⑥⑥⑦, 6, 9,Ｋモｰニングフェイス, 81,国分恭, 0.8, 80,  11,  -2,16,186.1, ⑩⑬
 7, 1,Ｂウインラｰニッド, 59,浜中俊, 1.8, 60,* 13, -30, 1,  2.9, ②②, 7, 2,Ｈノｰティカルスタｰ, 73,熊沢重, 0.8, 79,  17, -13,12, 50.9,⑫⑧⑧, 7, 5,Ｇトウショウデザｰト, 79,吉田豊, 0.7, 84,  -2,* 25,10, 43.3,⑪⑫⑫, 7, 7,Ｅアグネスワルツ, 84,柴田善, 1.1, 79,   7,*  3,11, 24.2, ⑱⑱
 8, 8,Ｇテイエムバレンシア, 29,国分優, 2.2, 50,  -2, -18,18,364.6, ⑧⑨, 8,12,Ｉカピオラニパレス, 72,池添謙, 0.8, 77,  18, -18, 3,  6.5,⑥⑦⑤, 8, 2,Ｋテｰオｰティアラ, 77,北村宏, 0.8, 80,  -1,  19,12, 69.4,⑨⑨⑩, 8,15,Ｂワイルドラズベリｰ, 88,池添謙, 1.2, 75,  11,  -8, 1,  4.7, ⑯⑭
 9,10,Ａナチュラルブリッジ, 66,国分恭, 2.2, 50,  -7, -11, 6, 10.8, ⑫⑬, 9, 7,Ｅメイショウトチワカ, 75,武豊  , 1.5, 73,  16, -19, 2,  6.4,⑮⑮⑬, 9,10,Ｍベストアンサｰ, 75,柴田善, 0.9, 80,  -1,  18,14, 89.6,⑩⑩⑨, 9, 3,Ａヒカルアマランサス, 88,岩田康, 1.2, 78,  10,  -5, 2,  5.3, ⑮⑮
10,15, ダイワクリスタル,---,武士沢, 2.2, 51,  -4, -13,17,311.6, ⑩⑪,10, 5,Ａアドマイヤラクティ, 84,藤岡佑, 1.6, 73,  15, -17, 6,  8.1,⑰⑰⑯,10, 7,Ｅマイウエイ, 79,福永祐, 0.9, 83,  -2,  22, 1,  3.4,⑫⑭⑭,10,13,Ｊプロヴィナｰジュ, 84,佐藤哲, 1.3, 72,  15, -17, 3,  5.9, ⑧⑦
11, 4, スペリアファイタｰ,---,小林慎, 2.5, 47,  -8, -12, 9, 33.5, ⑭⑭,11,16,Ｒコウエイオトメ, 51,国分恭, 1.9, 70,  16, -23,17,325.2,⑧⑪⑫,11,16,Ｎラストノｰト, 71,横山典, 0.9, 81,  -2,  22, 9, 37.5,⑭⑬⑬,11,11,Ｉブロｰドストリｰト, 84,藤田伸, 1.3, 76,  13, -12, 5, 12.5, ⑭⑫
12,18, プリティピンク,---,三浦皇, 2.6, 48, -13,  -6,15,242.2, ⑰⑯,12,15,Ｑドラゴンウィンズ, 57,吉田豊, 2.4, 67,  15, -29,14, 90.3,⑭⑬⑭,12,12,Ｆザバトルユｰジロｰ, 79,藤田伸, 1.0, 80,   0,  18, 7, 18.3,⑬⑪⑪,12, 2,Ｍダイワジャンヌ, 81,的場勇, 1.5, 75,  10,  -8,15, 63.4, ⑬⑯
13, 7,Ｅプリンセスヌビア, 51,福永祐, 2.6, 47,  -2, -23,10, 64.6, ⑨⑧,13, 6,Ｋキャニオンシンザン, 70,伊藤直, 3.3, 62,  12, -32,16,303.4,⑱⑱⑱,13,13,Ｐキクノトップラン, 65,秋山真, 1.1, 74,   2,   9,16,338.0,⑤⑤⑤,13,17,Ｒオウケンサクラ, 71,後藤浩, 1.6, 70,* 21, -34,12, 26.2, ②②
14, 3, ニホンピロサｰシャ,---,藤岡佑, 2.6, 47,   1, -25,13,132.4, ⑥⑦,14,10,Ｏツカサリボン, 64,国分優, 3.6, 61,  15, -45,18,456.3,⑯⑯⑮,14,11,Ｌブレイクナイン, 76,三浦皇, 1.3, 70,*  3,   2, 8, 19.3,②②②,14,18,Ｄカウアイレｰン, 86,横山典, 1.6, 70,  14, -19, 7, 14.4, ⑫⑨
14,12, ウインスティング,---,北村宏, 2.6, 46, -11, -10,12, 72.3, ⑯⑰,15,13,Ｄハンドインハンド, 75,小牧太, 4.3, 58,  18, -68, 5,  7.5,③③④,15, 6,Ｃプティプランセス, 83,蛯名正, 1.7, 74,  -3,  15,11, 48.8,⑯⑯⑯,15, 1,Ｎクｰデグレイス, 80,吉田豊, 1.7, 71,  13, -17, 8, 16.6, ⑨⑪
