11年 8月 7日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 8月 7日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 7R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 8, 8,Ｅスタｰリットスカイ, 61,三浦皇, 1.0, 59,  -2,   4, 3,  7.5,⑦⑨⑩, 8, 7,Ｎチャｰピｰチット, 47,岩部純, 1.3, 55,  -7,  -6,10,135.6, ⑨⑪, 8, 7,Ｊチャｰムドライフ, 71,吉田隼, 1.8, 70,   4,   3, 6, 13.7,⑧⑦⑦, 8, 4,Ｇパチャママ, 60,横山典, 0.9, 56,   5, -16, 9, 34.9, ③③
 9, 2,Ｉテイエムオニキス, 54,小林徹, 1.2, 59,  -2,   3,10,182.0,⑩⑪⑧, 9,12,Ｇシュガｰキッス, 54,吉田隼, 1.5, 53,*  2, -17, 9, 83.6, ②④, 9, 9,Ｌジパングダマシイ, 61,長谷川, 2.0, 66,   5,  -1,12,126.2,⑥⑥⑥, 9,10,Ｄプリサイスファイン, 63,丸田恭, 1.0, 52,  -1, -11,10, 40.7, ⑨⑪
10, 9,Ｊブラックオｰキッド, 53,柴山雄, 1.5, 53,  -4,   3, 7, 42.2,⑪⑫⑬,10,15,Ｉシエナクロス, 52,松田大, 1.5, 53,  -5, -11, 8, 83.4, ⑦⑨,10, 6,Ｍリラティビティ, 58,横山典, 2.0, 67,   5,  -1,11, 67.9,⑤⑤⑤,10, 6,Ｈステルミナｰト, 58,服部茂, 1.0, 52,  -6,  -6, 8, 20.0, ⑬⑬
11,13,Ｌマックスアリウ, 49,津村明, 1.6, 54,  -3,   2,12,280.8,⑬⑬⑪,11, 1,Ｌオｰトマチック, 47,柴山雄, 1.6, 53, -13,  -3,14,231.5, ⑮⑭,11, 4,Ａオリオンザアルファ, 77,柴山雄, 2.7, 63,  -5,  10,10, 33.0,⑬⑬⑬,11,12,Ｋエクセルシオｰル, 48,三浦皇, 1.7, 49,*  8, -29, 3,  7.0, ②②
12, 5,Ｄキタサンウタヒメ, 61,池添謙, 1.9, 51,*  1,  -8, 8, 51.0,③②④,12,16,Ｋリックラヴ, 49,黛弘人, 1.6, 50, -10,  -7,15,262.3, ⑬⑬,12, 5,Ｉケイジｰウィンザｰ, 71,岩部純, 3.0, 59,*  7, -12, 2,  3.9,②②④,12, 3,Ｌロｰレルボルケｰノ, 47,秋山真, 1.9, 41,  -4, -20,12,174.5, ⑪⑩
13, 4,Ｍティｰケイラビット, 45,丹内祐, 3.3, 43,  -1, -17,11,243.3,②⑥⑫,13,14,Ｅメイショウテッサイ, 59,三浦皇, 1.7, 50,*  1, -20, 5, 11.0, ④③,13,12,Ｆマイネルセラｰノス, 74,丹内祐, 4.3, 53,   4, -18, 9, 22.7,④⑨⑫,13,13,Ｊハマノヴィグラス, 57,吉田隼, 2.1, 40,   3, -29,13,183.2, ⑧⑨
,,,,,,,,,,,,14,11,Ｍマルキｰズ, 47,菅原隆, 1.8, 49,  -9, -11,16,401.2, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 5,Ｏエアｰズロック, 38,丸田恭, 1.9, 47, -18,  -3,11,161.6, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 6,Ｐチェックファイヤｰ, 35,西村太, 2.3, 42,  -1, -25,13,207.5, ⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:1),,,,,,,,,,,
"単勝:3,730円 複勝:10=520円 03=110円 01=270円 枠連:2,380円",,,,,,,,,,,,"単勝:380円 複勝:09=200円 08=450円 03=180円 枠連:2,580円",,,,,,,,,,,,単勝:760円 複勝:11=250円 03=130円 08=430円 枠連:880円,,,,,,,,,,,,"単勝:380円 複勝:09=160円 11=370円 02=300円 枠連:2,150円",,,,,,,,,,,
"馬連:2,250円 ワイド:03-10=750円 01-10=2,290円 01-03=320円",,,,,,,,,,,,"馬連:4,240円 ワイド:08-09=1,530円 03-09=400円 03-08=1,080円",,,,,,,,,,,,"馬連:950円 ワイド:03-11=480円 08-11=2,960円 03-08=920円",,,,,,,,,,,,"馬連:2,610円 ワイド:09-11=900円 02-09=790円 02-11=1,720円",,,,,,,,,,,
"馬単:7,660円 3連複:4,920円 3連単:57,210円",,,,,,,,,,,,"馬単:6,580円 3連複:5,760円 3連単:35,740円",,,,,,,,,,,,"馬単:2,500円 3連複:7,500円 3連単:39,400円",,,,,,,,,,,,"馬単:4,150円 3連複:7,140円 3連単:30,250円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八雲特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａケツァｰル, 68,柴山雄,, 66,*  4,   1, 2,  3.8, ②②, 1,12,Ｃナイトオブザオペラ, 71,藤田伸,, 76,   4,*  8, 1,  3.0, ⑤⑤, 1,15,Ａウインドジャズ, 72,丹内祐,, 78,*  8,   3, 2,  4.1, ③③, 1, 4,Ｅポケッタブルゲｰム, 75,丸田恭,, 78,  13,*  5, 4,  6.1,⑦⑦⑦
 2, 2,Ｇウォｰルストリｰト, 58,丸田恭, 0.0, 67,*  6,   0, 7, 10.6, ①①, 2, 2,Ｊサクラティアモ, 60,藤岡佑, 0.7, 68,  -1,   6,11,103.5, ⑧⑧, 2,13,Ｋサクラアドニス, 64,四位洋, 0.3, 74,  -5,* 12, 4,  7.6, ⑭⑪, 2, 1,Ｋシャガｰル, 66,横山典, 0.2, 74,  14,  -2, 2,  5.2,③④④
 3, 9,Ｃトウショウジャック, 62,上村洋, 0.7, 59,  -7,   2, 4,  6.3, ⑧⑦, 3,11,Ｋクリスタルヒル, 58,松田大, 0.7, 67,  -5,*  7,10, 72.3, ⑩⑨, 2,12,Ｃアイムヒアｰ, 68,川島信, 0.3, 74,* 12,  -5, 1,  4.0, ②②, 3, 9,Ｈカワキタコマンド, 74,吉田隼, 0.2, 75,* 15,  -6, 6,  7.3,⑥③③
 4, 1,Ｂビコｰディアナ, 68,古川吉, 0.7, 60,   1,  -3, 1,  3.7, ④③, 4, 5,Ｂピｰスオブキング, 71,四位洋, 0.7, 67,   0,   4, 3,  4.5, ⑦⑦, 4, 1,Ｊヤマニンファンシｰ, 64,西村太, 0.5, 71,   5,  -1,14, 97.8, ④④, 4,11,Ｂプロヴィデンス, 79,勝浦正, 0.5, 71,  11,   1, 9, 30.0,⑧⑧⑧
 5,10,Ｆトウカイギアｰ, 59,的場勇, 0.8, 59, -13,*  4, 6, 10.1, ⑪⑩, 5,10,Ｄワイズドリｰム, 69,池添謙, 0.7, 69,*  8,  -1, 6, 15.5, ③③, 5, 2,Ｂハワイアンシュガｰ, 71,岩部純, 0.5, 71,  -3,   8, 3,  6.3, ⑩⑫, 5, 3,Ｆマツリダガッツ, 75,四位洋, 0.6, 71,* 15, -12, 3,  5.8,①①①
 6, 8,Ｅセイコｰフジ, 60,横山典, 0.9, 56, -13,*  3, 3,  5.9, ⑩⑨, 6, 7,Ｇフラッパｰミク, 68,勝浦正, 0.8, 69,* 11,  -4, 7, 16.5, ②②, 6, 4,Ｍリトルドア, 62,三浦皇, 0.7, 69, -12,* 13,13, 73.0, ⑮⑮, 6, 7,Ｊリッツィｰスタｰ, 69,丹内祐, 0.7, 71,  14,  -9,11, 60.9,④⑥⑥
 7,12,Ｌダンサｰラヴ, 36,丹内祐, 1.1, 57,*  3,  -8,11,140.3, ③④, 7, 3,Ｉマキシムカムイ, 60,川島信, 1.0, 65,   4,  -1, 9, 49.0, ④④, 7,14,Ｆファミリズム, 66,藤岡佑, 0.7, 69,  -3,   4, 7, 13.8, ⑫⑩, 7, 8,Ｄラヴィンライフ, 76,藤岡佑, 1.1, 71,   7,   1, 1,  3.9,⑩⑨⑨
 8, 4,Ｉゴｰルドフェスタ, 46,吉田隼, 1.1, 55,  -6,  -3, 9, 80.5, ⑦⑧, 8, 6,Ａセトノジャｰニｰ, 71,古川吉, 1.1, 63,   3,  -1, 2,  3.9, ⑥⑥, 8, 5,Ｎグレイホｰク, 61,津村明, 0.8, 67,   3,  -2,11, 39.5, ⑤⑤, 8, 2,Ｇアキノカウンタｰ, 75,秋山真, 1.5, 63,  14, -20, 7, 15.0,⑤⑤⑤
 9, 3,Ｋジンライムシュガｰ, 41,松田大, 1.2, 57,  -2,  -6, 8, 30.5, ⑤⑤, 9, 9,Ｆパラダイムシフト, 68,三浦皇, 1.2, 61,  -7,   5, 4,  6.4, ⑫⑫, 9, 6,Ｇソムニア, 66,小林徹, 0.8, 68,  -1,   2,12, 48.2, ⑦⑧, 9, 5,Ａマヤノゴクウ, 80,池添謙, 1.7, 62,   7,  -8,10, 48.3,⑨⑩⑩
10, 7,Ｄケイエスアｰチャン, 60,藤田伸, 1.7, 50,  -3, -10, 5,  7.1, ⑥⑥,10, 4,Ｈアンピトリｰテ, 67,黛弘人, 1.3, 66,* 11,  -8, 8, 27.9, ①①,10, 3,Ｄバクシンミノル, 67,松田大, 0.8, 67,  -6,   7, 5,  8.1, ⑬⑭,10, 6,Ｉエスピナアスｰル, 70,三浦皇, 2.0, 59,* 15, -31, 5,  7.0,②②②
11, 6,Ｈエイプリルスノｰ, 52,秋山真, 2.1, 43, -19,  -2,10,119.5, ⑫⑫,11, 8,Ｅマｰベラスビジン, 68,吉田隼, 1.5, 58,  -6,   1, 5, 14.1, ⑪⑪,11, 8,Ｅバンダムレクス, 67,柴山雄, 0.8, 68,   1,   1, 9, 27.3, ⑨⑦,11,10,Ｃラガｰアンバｰ, 78,服部茂, 2.1, 59,   7, -13, 8, 16.9,⑪⑪⑪
12,11,Ｊクｰルキャッツ, 44,西村太, 2.2, 43, -10, -10,12,187.9, ⑨⑪,12, 1,Ｌマッハロッド, 57,服部茂, 1.9, 54,  -5,  -4,12,123.1, ⑨⑩,12,10,Ｏフレデフォｰト, 61,古川吉, 1.2, 63,* 15, -19, 6, 13.4, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13, 7,Ｌニシノラメｰル, 63,丸田恭, 1.5, 58,   0,  -9, 8, 17.8, ⑧⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｉフィｰルザファン, 64,池添謙, 1.7, 56,   3, -13,10, 32.0, ⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｈワカタケ, 65,勝浦正, 2.0, 51,  -2, -12,15,121.6, ⑪⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:1),,,,,,,,,,,
"単勝:380円 複勝:05=180円 02=290円 09=240円 枠連:2,620円",,,,,,,,,,,,"単勝:300円 複勝:12=200円 02=2,090円 11=1,660円 枠連:12,890円",,,,,,,,,,,,単勝:410円 複勝:15=140円 12=150円 13=280円 枠連:380円,,,,,,,,,,,,"単勝:610円 複勝:04=190円 01=210円 09=190円 枠連:2,460円",,,,,,,,,,,
"馬連:1,960円 ワイド:02-05=690円 05-09=610円 02-09=980円",,,,,,,,,,,,"馬連:12,900円 ワイド:02-12=4,110円 11-12=4,070円 02-11=37,370円",,,,,,,,,,,,馬連:410円 ワイド:12-15=310円 13-15=700円 12-13=650円,,,,,,,,,,,,"馬連:2,160円 ワイド:01-04=750円 04-09=610円 01-09=1,000円",,,,,,,,,,,
