11年11月27日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月27日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9,10,Ｉトｰブプリンセス, 41,幸英明, 1.8, 47,  -8,  -4,11, 70.9, ⑩⑨, 9, 1, リアルヴィクトリｰ,,中村将,215.8,,,, 3,  6.3,⑩⑩⑩, 9, 9,Ｐエｰシンマギｰ, 50,川田将, 1.4, 65,   4,  -1,14,153.1, ⑫⑪, 9, 3,Ｉオｰバｰヘッド, 78,藤岡佑, 1.1, 78,   3,  15,14,366.4,⑦⑪⑩
10, 8,Ａキタサンテンニョ, 60,芹沢純, 1.9, 46,   2, -14, 8, 15.7, ④④,10, 6, ナカヤマスナイパｰ,,金子光,216.1,,,, 5, 11.6,⑦⑧⑧,10, 1,Ｈダノンゲットウィン, 69,高倉稜, 2.0, 61,   8, -11,12,126.8, ⑧⑦,10,12,Ｈツルマルスピリット, 80,小牧太, 1.3, 74,*  5,   9, 7, 21.6,②②②
11, 7,Ｊマリンザスタｰズ, 41,藤懸貴, 2.1, 44,  -7,  -7,13,217.7, ⑨⑩,,,,,,,,,,,,,11, 3,Ｊフリｰアズアバｰド, 67,小牧太, 2.1, 58,   3,  -6, 7, 46.9, ⑭⑯,11, 9,Ｍメイショウゾウセン, 77,川須栄, 1.3, 76,   4,  13, 9, 41.3,⑧⑧⑨
12, 1,Ｋキョウワメルシｰ, 36,北村友, 2.1, 44,  -6,  -8, 4, 11.9, ⑧⑧,,,,,,,,,,,,,12,14,Ｉピｰチフィズ, 68,国分恭, 2.2, 59,   7, -11,15,321.2, ⑩⑫,12,15,Ｐキングオブフェイス, 70,国分優, 1.4, 74,*  5,  10,11,115.0,⑥④④
13,12,Ｆオンワｰドアマンド, 53,小牧太, 2.5, 40, -12,  -5,10, 29.2, ⑪⑬,,,,,,,,,,,,,13,10,Ｌプライドワン, 63,津村明, 2.3, 59,* 11, -18,16,404.1, ③④,13,10,Ｃメメビｰナス, 84,幸英明, 1.5, 75,   3,  12, 3,  5.2,⑨⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｍグランプリワイルド, 61,佐藤哲, 2.5, 56,   9, -18,13,135.3, ⑥⑥,14, 4,Ｏライジングバイオ, 74,高倉稜, 1.6, 73,   4,   9,16,456.4,⑤⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｏアロｰベアタキオン, 53,柴原央, 2.7, 54,   5, -14,11,123.2, ⑪⑬,15,14,Ｎロｰレルレガリス, 75,和田竜, 2.0, 71,*  5,   4,10, 41.4,④③③
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｇトウカイシャンテ, 69,芹沢純, 3.8, 47,  10, -31,10,119.8, ④⑨,16,16,Ｋマンノレｰシング, 77,中村将, 2.7, 67,   1,   5,15,443.3,⑫⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:0),,,,,,,,,,,
"単勝:650円 複勝:04=210円 03=450円 13=140円 枠連:2,200円",,,,,,,,,,,,単勝:720円 複勝:02=220円 04=130円 03=410円 枠連:860円,,,,,,,,,,,,単勝:490円 複勝:04=130円 13=110円 15=150円 枠連:370円,,,,,,,,,,,,"単勝:480円 複勝:06=200円 01=500円 13=2,180円 枠連:1,260円",,,,,,,,,,,
"馬連:5,480円 ワイド:03-04=1,490円 04-13=420円 03-13=880円",,,,,,,,,,,,"馬連:880円 ワイド:02-04=300円 02-03=1,500円 03-04=860円",,,,,,,,,,,,馬連:360円 ワイド:04-13=170円 04-15=380円 13-15=210円,,,,,,,,,,,,"馬連:3,620円 ワイド:01-06=1,250円 06-13=6,640円 01-13=9,900円",,,,,,,,,,,
"馬単:10,720円 3連複:5,520円 3連単:48,300円",,,,,,,,,,,,"馬単:2,260円 3連複:3,780円 3連単:20,990円",,,,,,,,,,,,"馬単:1,120円 3連複:590円 3連単:4,040円",,,,,,,,,,,,"馬単:6,220円 3連複:85,820円 3連単:320,850円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1200m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,太秦ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂハワイアンソルト, 60,小牧太,, 60,   5,*  1, 2,  5.9,③③③, 1,11, アドマイヤブルｰ,---,川田将,, 55,*-29,* 13, 1,  1.6,③②②, 1,17,Ａセイルラｰジ, 78,川田将,, 84,   3,* 16, 1,  1.9, ⑭⑪, 1,12,Ｇアｰリｰロブスト, 87,太宰啓,, 82,* -1,  17, 5, 13.4, ①①
 2, 8,Ａラヴァンドゥｰ, 76,川田将, 0.0, 60,*  7,* -1, 1,  1.5,②②②, 2, 8, ニュｰダイナスティ,---,浜中俊, 0.1, 52,*-29,* 10, 3,  7.0,①①①, 2, 6,Ｅメデタシ, 74,浜中俊, 0.2, 81,   6,   7, 2,  7.6, ⑤③, 2,13,Ｆファイナルスコアｰ, 87,佐藤哲, 0.2, 80,  -5,  20,13,186.4, ⑤⑤
 3, 2,Ｍワイドクロス, 31,岡部誠, 0.5, 57,   5,* -1, 7, 51.7,④④⑤, 3, 9, スカイディグニティ,---,小牧太, 0.6, 47,*-30,   7, 6, 26.8,⑤④④, 3, 1,Ｌメイショウヤタロウ, 71,和田竜, 0.7, 76,   4,   3, 5, 13.2, ⑩⑦, 3,14,Ｅエノク, 88,浜中俊, 0.2, 82,* -2,  17, 3, 10.4, ②②
 4,11,Ｅコスモアンノｰン, 51,和田竜, 0.6, 56,*  9, -10, 4, 11.0,①①①, 4, 5, ナリタポセイドン,---,幸英明, 0.7, 50, -33,* 11, 2,  5.2,⑪⑪⑩, 4,16,Ｇカピオラニパレス, 73,小牧太, 0.7, 74,   2,   6, 6, 13.9, ⑨⑬, 4, 2,Ａワｰルドワイド, 91,小牧太, 0.3, 80,  -3,  18, 1,  1.7, ③④
 5,10,Ｋタガノジョイナｰ, 41,国分恭, 1.5, 50,   5, -10, 5, 15.0,⑥⑤④, 5, 1, ホッコｰゼニト,---,国分優, 0.7, 48, -32,   9,10, 55.5,⑥⑥⑦, 5, 2,Ｑアドマイヤサイモン, 60,高倉稜, 0.7, 75,   4,   4,16,108.2, ⑧⑥, 5, 8,Ｂメイショウデイム, 90,藤岡佑, 0.3, 81,  -8,* 22, 2,  4.6, ⑧⑨
 6, 1,Ｆセトブリッジ, 50,吉田稔, 1.6, 50,   3,  -7, 3,  8.2,⑦⑦⑦, 6, 4, マンノプロジェクト,---,川須栄, 0.8, 47,*-30,   6, 9, 52.0,④⑤⑤, 6, 3,Ｏレオウィザｰド, 62,的場勇, 0.7, 73,*  9,  -6,17,118.7, ①①, 6,10,Ｃアドバンスウェイ, 88,和田竜, 0.3, 80,  -4,  17, 8, 39.1, ④③
 7, 3,Ｉガッテンキャンパス, 43,高倉稜, 1.9, 49,   1,  -5,10,142.6,⑫⑫⑩, 7, 2, ウォｰレンバロｰズ,---,北村友, 1.4, 38, -32,   0, 4, 14.4,⑦⑧⑨, 7, 5,Ｃインプレッシヴデイ, 75,国分優, 0.9, 71,   2,   3, 9, 35.2, ⑪⑫, 7, 7,Ｋサウンドアクシス, 84,北村友, 0.3, 80,  -8,* 22, 6, 23.6, ⑨⑧
 8,14,Ｇテイエムベンケイ, 45,藤懸貴, 2.5, 44,   2, -13,13,574.1,⑤⑧⑧, 8, 7, マンハッタンコｰド,---,藤岡佑, 1.4, 39, -32,  -2, 7, 26.9,⑧⑦⑥, 8,15,Ｉアルトゥバン, 71,上野翔, 0.9, 71,   4,   0,11, 41.8, ⑫⑩, 8, 4,Ｍアナモリ, 80,川田将, 0.5, 79, -11,* 24, 7, 27.1, ⑬⑬
 9, 5,Ｄシゲルアｰモンド, 55,国分優, 3.0, 41,   2, -17, 8, 56.9,⑪⑨⑨, 9,10, エスジｰアｰル,---,国分恭, 1.7, 35, -31,  -4, 5, 18.1,⑨⑨⑧, 9,18,Ｎディアエンデバｰ, 69,柴原央, 1.0, 73,  -3,* 11,18,270.5, ⑱⑰, 9, 5,Ｉスリｰアリスト, 86,岡部誠, 0.6, 78, -10,  21, 9, 41.3, ⑪⑩
10,13,Ｃコスモエスプレッソ, 58,北村友, 3.3, 39,   4, -23, 6, 15.8,⑧⑥⑥,10, 3, エムオｰビュｰティ,---,秋山真, 1.8, 30,*-30, -10,11,175.1,②③③,10,10,Ｄメイショウセトウチ, 75,田嶋翔, 1.0, 71,   6,  -3, 8, 23.3, ⑦⑨,10, 3,Ｄビギンマニュｰバｰ, 88,藤田伸, 0.6, 78,  -6,  18, 4, 13.2, ⑥⑥
11,12,Ｊテイエムブルｰミン, 41,田中克, 4.5, 32,   0, -26,11,408.5,⑨⑪⑫,11,13, シンゼンユメノスケ,---,飯田祐, 1.9, 36, -35,  -2, 8, 50.2,⑬⑬⑫,11,12,Ｊトップシャイン, 71,岡部誠, 1.0, 72,   1,   4,10, 39.5, ⑬⑮,11, 9,Ｊグランドラッチ, 85,川須栄, 0.6, 78, -11,* 22,12,111.2, ⑩⑫
12, 9,Ｈダブルピｰス, 44,伊藤直, 4.6, 31,  -3, -21,14,675.0,⑬⑭⑬,12,12, ザソルト,---,川島信, 2.4, 31, -34,  -8,12,175.4,⑫⑫⑬,12,14,Ｂヤマニンガｰゴイル, 75,幸英明, 1.2, 68,   1,   0, 7, 15.7, ⑮⑯,12,11,Ｈコンティネント, 87,秋山真, 0.8, 75,  -6,  16,11, 56.3, ⑦⑦
13, 7,Ｎヒシマイケル, 26,小坂忠, 4.9, 30,  -3, -23,12,453.2,⑭⑬⑭,13, 6, キｰバｰジョン,---,和田竜, 3.4, 14, -33, -26,13,276.2,⑩⑩⑪,13, 8,Ｆランパスインベガス, 74,佐藤哲, 1.3, 67,*  7, -10, 3,  8.7, ③④,13, 1,Ｌナムラカイシュウ, 84,幸英明, 0.8, 76, -11,  20,10, 43.0, ⑫⑪
14, 4,Ｌファニｰフェイス, 36,幸英明, 8.5,  2,   0, -61, 9, 97.2,⑩⑩⑪,,,,,,,,,,,,,14, 7,Ｈシャドウエミネンス, 72,藤田伸, 1.3, 66,*  8, -13, 4, 13.2, ②②,14, 6,Ｎスリｰアベニュｰ, 80,熊沢重, 1.3, 73, -15,  20,14,201.3, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｍアイビｰフォｰルド, 69,川須栄, 1.3, 70,  -3,   6,15,102.2, ⑰⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｋトｰセンマルス, 71,藤岡佑, 1.6, 66,   3,  -7,12, 51.7, ⑯⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｒシュプリｰムギフト, 56,秋山真, 1.8, 60,   5, -15,13, 58.5, ⑥⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 9,Ｐパイクスピｰク, 61,北村友, 3.1, 44,*  6, -37,14, 81.9, ④⑤,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-23 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
単勝:590円 複勝:06=160円 08=110円 02=850円 枠連:400円,,,,,,,,,,,,単勝:160円 複勝:11=110円 08=180円 09=310円 枠連:350円,,,,,,,,,,,,単勝:190円 複勝:17=130円 06=200円 01=280円 枠連:560円,,,,,,,,,,,,"単勝:1,340円 複勝:12=540円 13=4,250円 14=450円 枠連:3,250円",,,,,,,,,,,
"馬連:420円 ワイド:06-08=220円 02-06=2,330円 02-08=1,070円",,,,,,,,,,,,"馬連:480円 ワイド:08-11=260円 09-11=530円 08-09=1,050円",,,,,,,,,,,,"馬連:870円 ワイド:06-17=330円 01-17=570円 01-06=1,020円",,,,,,,,,,,,"馬連:90,040円 ワイド:12-13=18,270円 12-14=1,450円 13-14=9,590円",,,,,,,,,,,
"馬単:1,180円 3連複:4,700円 3連単:21,170円",,,,,,,,,,,,"馬単:650円 3連複:2,170円 3連単:4,520円",,,,,,,,,,,,"馬単:1,230円 3連複:3,240円 3連単:11,810円",,,,,,,,,,,,"馬単:147,110円 3連複:138,930円 3連単:1,082,020円",,,,,,,,,,,
■ 3R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 2 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,白菊賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,17,Ｄシゲルアセロラ, 55,浜中俊,, 72,*  2,* -1, 3,  7.1, ①①, 1,12, マイネルユリウス,---,和田竜,, 59,* -7,  -4, 4,  6.9, ①①, 1, 6,Ｍラシンティランテ, 56,藤岡佑,, 78,   3,*  6, 3,  8.6, ⑧⑧, 1,11,Ｉダノンフェアリｰ, 69,川田将,, 83,  -2,* 12, 3,  4.5, ⑤④
 2,11,Ｐマイネアンティｰク, 42,和田竜, 1.0, 61,*  0, -10,11, 62.3, ②②, 2, 6, ウインスラッガｰ,---,浜中俊, 0.1, 59,*-11,   0, 2,  3.4, ④④, 2,11,Ｊフレイムコｰド, 59,北村友, 0.6, 67,*  9, -14, 7, 15.8, ①①, 2,10,Ｂリｰサムハｰツ, 77,浜中俊, 0.1, 79,*  8,   0, 2,  4.3, ①①
 3, 1,Ｂベルエアメイダン, 57,藤田伸, 1.0, 60,* -2,  -7, 1,  2.8, ④④, 3,11, マｰチャンテイマｰ,---,川田将, 0.5, 56, -17,*  3, 3,  6.3, ⑪⑪, 3,10,Ｆグインネヴィア, 60,国分優, 0.6, 68,*  7, -10, 9, 30.9, ③②, 3, 4,Ａルアｰズストリｰト, 78,秋山真, 0.2, 81,  -3,* 11, 1,  2.4, ⑥⑥
 4, 5,Ｈデイジｰバロｰズ, 51,幸英明, 1.3, 56,  -9,* -1, 6, 12.3, ⑬⑫, 4,10, ケルンフォｰティｰ,---,藤田伸, 0.5, 56, -16,   2,10, 48.2, ⑩⑩, 4, 1,Ｃシャンボｰルフィズ, 65,秋山真, 0.6, 70,   1,*  1, 1,  2.2, ⑩⑨, 4, 8,Ｅグッドルッキング, 74,太宰啓, 0.2, 79,  -1,   9, 6, 14.9, ④③
 5,16,Ｌウォｰタｰボルカノ, 48,芹沢純, 1.3, 55,  -6,  -8, 8, 43.7, ⑧⑦, 5, 2, スイｰトブライアｰ,---,佐藤哲, 0.5, 56, -16,   2, 5,  7.9, ⑨⑨, 5, 2,Ｎテラノイロハ, 53,藤田伸, 0.8, 68,  -2,*  2,14,113.0, ⑬⑫, 5, 5,Ｃヴンダｰゾンネ, 75,藤懸貴, 0.5, 74,*  3,   0, 8, 30.4, ②②
 6, 6,Ａベルシエロ, 60,藤岡佑, 1.3, 56,  -4,  -9, 4,  7.7, ⑤⑤, 6, 3, ベネフィットユｰ,---,幸英明, 0.7, 54, -19,*  3,14,156.5, ⑬⑬, 6,17,Ｂキャトルフィｰユ, 66,和田竜, 1.1, 65,   4, -13, 4, 11.5, ⑦⑤, 6, 6,Ｆビットスタｰダム, 73,幸英明, 0.6, 77, -11,* 14, 7, 16.3, ⑪⑩
 7,13,Ｇヨドノグレイス, 52,川須栄, 1.4, 56,* -1, -14, 2,  3.8, ③③, 7,15, エｰシンブルバｰド,---,小牧太, 0.7, 49,*-10, -10, 9, 44.8, ②②, 7, 3,Ｌスタリア, 57,浜中俊, 1.3, 61,   4, -16, 5, 11.6, ⑥④, 7, 3,Ｈエイシンダヴィンチ, 70,川須栄, 0.6, 76,  -7,  10, 9, 33.7, ⑨⑨
 8, 3,Ｍスマｰトディルハム, 46,吉田稔, 1.5, 54, -10,* -1, 7, 20.7, ⑫⑭, 8, 1, スピｰクソフトリｰ,---,北村友, 0.9, 51, -21,*  3, 8, 35.3, ⑭⑭, 8, 7,Ｇタガノルミナｰレ, 60,太宰啓, 1.6, 56,   4, -20,13, 95.9, ⑤⑦, 8, 1,Ｋキングコｰリンオｰ, 62,熊沢重, 0.7, 75,  -6,   7,12,297.2, ⑦⑧
 9,15,Ｋアポロエトワｰル, 48,岡部誠, 1.6, 53,  -8,  -7,17,197.6, ⑪⑧, 9,14, ラヴァズアゲイン,---,藤岡佑, 0.9, 49, -13,  -8, 1,  3.3, ⑧⑥, 9,16, キミニコイシテ,---,岡部誠, 1.6, 58,  -3,  -7,16,238.3, ⑭⑬, 9,12,Ｇマックスバロｰズ, 70,佐藤哲, 0.7, 74,  -4,   6, 4, 11.2, ⑧⑦
10, 8,Ｅシゲルキンカン, 53,小牧太, 1.8, 50,  -9,  -7, 9, 44.4, ⑭⑬,10,13, パｰルブロッサム,---,国分恭, 1.0, 53, -23,*  6, 7, 27.3, ⑯⑯,10,13,Ｋウインラウニカ, 57,川須栄, 1.6, 60,  -5,  -4,10, 38.8, ⑯⑯,10, 7,Ｄトシギャングスタｰ, 75,吉田稔, 0.9, 72, -10,   9, 5, 12.5, ⑩⑪
11, 2,Ｊクラウンカミｰノ, 48,太宰啓, 1.8, 49,  -8, -10,16,183.3, ⑨⑨,11, 7, ツイストリボン,---,岡部誠, 1.2, 45, -12, -12, 6, 13.1, ③③,11,14,Ｈアイラブリリ, 60,幸英明, 1.9, 54,*  7, -28,12, 74.0, ④⑥,11, 2,Ｌメイショウボルト, 61,藤岡佑, 0.9, 71,  -2,   1,10,116.7, ③⑤
12, 9,Ｃラッキｰストｰム, 57,国分優, 2.1, 47,  -4, -19,15,173.3, ⑦⑥,12, 8, フラワｰシェンムｰ,---,秋山真, 1.4, 41, -13, -14,15,181.5, ⑦⑦,12,15,Ｄミサソレムニス, 64,高倉稜, 2.0, 54,  -3, -12,15,202.0, ⑮⑮,12, 9,Ｊシティボス, 68,渡辺薫, 1.5, 64, -11,   2,11,180.7, ⑫⑫
13,14,Ｒメイジストリｰム, 31,高倉稜, 2.2, 45, -17,* -3,14,152.7, ⑱⑰,13,16, ツジノアンパンマン,---,国分優, 1.9, 35, -12, -22,11, 94.6, ⑤⑤,13, 4,Ｏズッカ, 46,川田将, 2.1, 53,   3, -23, 8, 24.0, ⑨⑩,,,,,,,,,,,,
14,10,Ｆルｰチェデルソｰレ, 53,津村明, 2.4, 42,  -8, -18,10, 50.5, ⑩⑪,14, 9, ヒカルユメアカリ,---,川須栄, 2.1, 36, -17, -16,12, 99.0, ⑫⑫,14, 5,Ｉカイルアロマンス, 59,小牧太, 2.2, 50,   1, -23, 6, 13.0, ⑫⑪,,,,,,,,,,,,
15, 4,Ｉセルリアンラビット, 49,渡辺薫, 2.4, 44, -12, -12, 5,  9.7, ⑮⑮,15, 5, アマクサプリンセス,---,高倉稜, 2.1, 36, -21, -13,13,114.7, ⑮⑮,15, 9,Ａタガノミュルザンヌ, 67,国分恭, 2.4, 49,   0, -22, 2,  4.8, ⑪⑭,,,,,,,,,,,,
16,12,Ｎキョウワカンパネラ, 45,小林徹, 2.5, 41, -13, -13,13, 95.0, ⑯⑯,16, 4, イセノアラシ,---,小林徹, 2.6, 28, -13, -28,16,315.3, ⑥⑧,16, 8, イツデモイツマデモ,---,吉田稔, 3.5, 38, -13, -16,17,372.7, ⑰⑰,,,,,,,,,,,,
17, 7,Ｏチョウインパクト, 44,熊沢重, 2.7, 40,  -6, -25,18,328.5, ⑥⑩,,,,,,,,,,,,,17,12,Ｅメイショウスザンナ, 61,佐藤哲, 5.3, 10,*  8, -80,11, 42.0, ②③,,,,,,,,,,,,
18,18,Ｑサウスルビアノ, 33,北村友, 3.0, 36, -17, -12,12, 84.3, ⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
