11年 2月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1600m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 1, 8,Ｅタカオノボル, 58,蛯名正,, 74,*  4,*  8, 5, 10.0,③②②, 1, 5,Ｂロングスロｰイン, 63,蛯名正,, 68,*  0,   0, 1,  1.8,①①①, 1, 7,Ｂダイワバｰガンディ, 75,北村宏,, 73,   5,*  5, 1,  4.6, ⑫⑪, 1, 9,Ａホエｰルキャプチャ, 79,池添謙,, 77,   2,   8, 2,  3.6, ⑧⑦
 2, 9,Ａアｰルシネマスタア, 68,デムｰ, 0.3, 68,   1,*  8, 3,  6.4,⑬⑦⑥, 2,14,Ｈモビｰル, 52,北村宏, 0.3, 65,  -3,   0, 5, 11.6,⑤⑥⑦, 2,11,Ｈマイネフェリックス, 70,クラス, 0.0, 73,*  7,   1, 2,  4.6, ④④, 2, 4,Ｄマイネイサベル, 74,松岡正, 0.1, 77,  -2,* 12, 5, 16.6, ⑩⑪
 3, 1,Ｂバシリクス, 62,内田博, 2.3, 57,   1,  -9, 1,  2.4,⑥④④, 3, 4,Ｉタｰフェル, 52,御神本, 0.4, 64,  -5,*  3, 8, 40.4,⑦⑦⑪, 3,14,Ｆメイショウラグｰナ, 71,蛯名正, 0.1, 72,   6,   1, 8, 12.3, ⑤⑤, 3,10,Ｆデルマドゥルガｰ, 70,内田博, 0.2, 76,  -2,* 10, 4, 15.6, ⑪⑫
 4,15,Ｇアイティテイオｰ, 55,吉田豊, 2.6, 54,   1,  -9, 4,  7.4,⑩⑨⑨, 4, 6,Ｄカンタベリｰダダ, 60,三浦皇, 0.5, 63,  -3,  -3, 2,  4.8,④④⑥, 4, 1,Ｃヤマノトップラン, 74,吉田豊, 0.2, 70,   5,*  4, 5,  9.4, ⑪⑩, 4,11,Ｇフレンチカクタス, 69,北村宏, 0.3, 72,   2,   2, 3, 12.8, ④④
 5,16,Ｐヤマニンクラバット, -1,吉田隼, 2.6, 56,  -1,  -5,13,203.8,⑪⑫⑪, 5,13,Ｆアレアｰラック, 54,内田博, 0.7, 63,  -9,*  6, 6, 28.5,⑮⑮⑯, 5,16,Ｎポルトゥエンセ, 59,田中勝, 0.2, 72,   6,   0, 3,  6.2, ⑧⑥, 5, 2,Ｍメｰヴェ, 56,蛯名正, 0.3, 75,  -3,* 12,10, 86.4, ⑮⑮
 6,10,Ｊメイショウオオトネ, 49,ベリｰ, 3.1, 51,*  3, -20, 2,  5.6,②①①, 6,12,Ｅビリｰヴマイン, 55,吉田豊, 0.9, 59,  -4,  -5, 7, 32.9,⑨⑬⑩, 6, 9,Ｋタマノリテラシｰ, 69,江田照, 0.5, 69,   5,  -1,10, 28.6, ⑦⑧, 6, 1,Ｂダンスファンタジア, 77,クラス, 0.4, 72,   1,   3, 1,  1.7, ⑥⑥
 7,14,Ｄフォンテｰヌブロｰ, 58,クラス, 3.2, 51,*  2, -18, 7, 13.9,⑤⑤⑤, 7, 2,Ｇマイネオｰチャｰド, 53,吉田隼, 0.9, 59,  -4,  -6,10, 69.3,⑫⑧⑧, 7, 5,Ｅヘリオポｰズ, 71,池添謙, 0.6, 68,   6,  -1, 6, 10.8, ⑩⑨, 7, 8,Ｃニシノステディｰ, 74,吉田豊, 0.5, 69,*  5,  -5, 7, 31.3, ②②
 8,13,Ｃトラファルガｰ, 59,江田照, 3.2, 52,   0, -12, 8, 17.5,⑦⑩⑩, 8, 3,Ｋリベラルアｰツ, 50,池添謙, 1.0, 57,* -2, -12, 9, 47.4,⑥③④, 8, 3,Ｄホワイトジュエル, 72,三浦皇, 0.9, 67,   3,   0,11, 35.6, ⑭⑭, 8, 5,Ｉカトルズリップス, 65,御神本, 0.6, 68,*  6,  -8,13,154.0, ①①
 9, 2,Ｆタマモトリトン, 57,村田一, 3.6, 49,   1, -18, 6, 13.5,④⑧⑦, 9,16,Ｃフェアｰプライド, 61,ベリｰ, 1.0, 58,  -6,  -3, 3,  7.1,⑯⑭⑬, 9, 2,Ｊビクトリアスバイオ, 69,内田博, 1.0, 67,   5,  -4, 7, 11.9, ⑥⑦, 9,16,Ｊマイネイディｰル, 64,津村明, 0.7, 69,  -1,   2,11,123.8, ⑫⑨
10, 7,Ｉコスモミアモｰレ, 50,中谷雄, 3.9, 47,  -2, -15,10,149.7,⑫⑬⑬,10, 9,Ｌシェイドトゥウイン, 50,クラス, 1.6, 51,  -4, -16,12,143.0,⑩⑩⑨,10,10,Ｇトレノロｰザ, 71,石橋脩, 1.0, 66,   7,  -6, 4,  7.0, ③③,10, 6,Ｎテキサスルビｰ, 52,石橋脩, 0.9, 67,*  4,  -8, 9, 66.4, ③③
11, 3,Ｍクリｰンイメｰジ, 41,松岡正, 4.2, 46,   1, -26, 9, 22.8,①③③,11,11,Ａマイネロｰレライ, 68,松岡正, 1.8, 48,* -2, -25, 4, 10.7,③⑤③,11,13,Ｉミアコルサ, 69,小林淳, 1.3, 63,   5,  -6,13, 80.8, ⑬⑫,11,15,Ｋイイデステップ, 60,村田一, 1.2, 60,*  3, -13,16,413.7, ⑤⑤
12,12,Ｏコニコニ, 26,柴山雄, 4.3, 44,  -2, -18,15,307.6,⑨⑪⑫,12, 7,Ｍマリｰズタイム, 50,田中勝, 2.0, 47,* -2, -26,11,130.6,⑧⑨⑤,12,15,Ｍレッドプラネット, 65,吉田隼, 1.6, 63,*  8, -15,12, 48.3, ②②,12,13,Ｌケイアイアルテミス, 59,丸田恭, 1.3, 62,  -2,  -4,12,136.0, ⑯⑭
13, 6,Ｈマサデパン, 53,的場勇, 5.9, 40,   0, -38,14,278.0,⑧⑥⑧,13, 1,Ｐイズミ, 32,石橋脩, 2.1, 48,  -6, -19,13,151.0,⑭⑪⑫,13, 6,Ｌホｰプダイナスティ, 69,丸田恭, 1.8, 58,   3,  -8,14, 85.8, ⑮⑬,13,14,Ｈユｰスティティア, 65,柴田善, 1.7, 57,  -2, -11, 8, 52.2, ⑬⑬
14, 5,Ｌマイネルシュベルト, 42,柴田大, 6.7, 35,  -4, -33,12,184.9,⑮⑭⑭,14,10,Ｎデュラビリティ, 39,平野優, 2.3, 44,*  0, -33,15,275.9,②②②,14, 4,Ａピｰチフィズ, 75,平野優, 1.8, 59,*  8, -17, 9, 22.9, ①①,14, 3,Ｅラテアｰト, 71,デムｰ, 1.7, 57,  -3,  -8, 6, 17.7, ⑭⑯
15,11,Ｎヨハネジュニア, 28,丸田恭, 7.0, 33,  -7, -29,11,172.6,⑭⑮⑮,15,15,Ｊマイネリスペクト, 51,津村明, 2.5, 42,  -7, -23,16,400.6,⑪⑯⑮,15, 8,Ｏチリトテシャン, 51,大庭和, 2.1, 59,  -1,  -3,15,156.9, ⑯⑯,15, 7, スクランブルエッグ,---,デムｰ, 1.7, 57,   1, -14,14,221.3, ⑦⑧
,,,,,,,,,,,,16, 8,Ｏピュアｰマイスタｰ, 35,丸田恭, 2.5, 42,  -7, -23,14,265.3,⑬⑫⑭,,,,,,,,,,,,,16,12,Ｏシグナルストｰン, 51,田中勝, 3.1, 42,   1, -34,15,259.9, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:4),,,,,,,,,,,
"単勝:1,000円 複勝:08=280円 09=240円 01=140円 枠連:2,030円",,,,,,,,,,,,単勝:180円 複勝:05=110円 14=230円 04=680円 枠連:490円,,,,,,,,,,,,"単勝:460円 複勝:07=190円 11=180円 14=360円 枠連:1,210円",,,,,,,,,,,,"単勝:360円 複勝:09=160円 04=430円 10=430円 枠連:1,010円",,,,,,,,,,,
"馬連:3,520円 ワイド:08-09=1,080円 01-08=610円 01-09=510円",,,,,,,,,,,,"馬連:1,000円 ワイド:05-14=420円 04-05=940円 04-14=3,520円",,,,,,,,,,,,"馬連:1,310円 ワイド:07-11=500円 07-14=1,110円 11-14=790円",,,,,,,,,,,,"馬連:2,620円 ワイド:04-09=800円 09-10=640円 04-10=2,160円",,,,,,,,,,,
"馬単:7,490円 3連複:3,050円 3連単:27,210円",,,,,,,,,,,,"馬単:1,370円 3連複:9,250円 3連単:27,640円",,,,,,,,,,,,"馬単:2,610円 3連複:4,270円 3連単:18,580円",,,,,,,,,,,,"馬単:3,900円 3連複:6,440円 3連単:27,200円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1300m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,調布特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｈアフィントン, 52,吉田隼,, 67,   0,   1, 6,  9.8, ⑦⑥, 1,11, リッチフロｰ,---,デムｰ,, 55, -12,*  2, 4,  7.1, ⑥⑥, 1,10,Ｂダｰクシャドウ, 84,ベリｰ,, 93,   0,* 21, 1,  2.0,⑥⑦⑦, 1, 2,Ｌゴｰルドバシリスク, 73,内田博,, 82,   2,* 21, 4,  7.9, ⑭⑭
 2,15,Ｇカフェロｰレル, 53,松岡正, 0.1, 65,  -4,*  6, 4,  7.7, ⑫⑫, 2, 4, ロイヤルクレスト,---,津村明, 0.0, 54,* -8,  -7, 1,  3.3, ①①, 2, 7,Ｉサイレントメロディ, 78,内田博, 0.5, 86,*  2,  11, 3,  7.2,③③③, 2, 8,Ｃイチオカ, 80,蛯名正, 0.4, 77,   7,* 12, 6, 11.7, ⑩⑨
 3,13,Ｂピュアマインド, 64,柴田善, 0.4, 60,*  1,  -4, 1,  3.2, ②③, 3,13, ウイニングティアラ,---,平野優, 0.2, 52,* -9,  -7, 6, 16.3, ②②, 3, 2,Ｄレアｰレスパｰダ, 80,田中勝, 0.7, 84,   0,  11, 5,  9.4,⑧④⑤, 3, 3,Ｍブレｰヴゴｰルド, 72,ベリｰ, 0.5, 78,   8,  11,10, 59.7, ⑨⑧
 4, 1,Ｄクラウディア, 58,内田博, 0.7, 61,  -1,  -2, 8, 19.1, ⑧⑧, 4,16, タストヴィナｰジュ,---,石橋脩, 0.4, 51,*-10,  -8, 8, 26.4, ④④, 4, 3,Ｃステｰジプレゼンス, 82,デムｰ, 0.7, 83,   1,  11, 2,  5.3,⑤⑤⑥, 4, 6,Ｋマルタカラッキｰ, 75,御神本, 0.7, 75,  10,   6,12, 82.1, ⑤⑤
 5, 3,Ｆグジョウハチマン, 56,デムｰ, 0.7, 58,  -5,*  4, 3,  7.5, ⑭⑭, 5,12, ユキノアイオロス,---,木幡初, 0.6, 52, -18,*  4,12, 66.7, ⑫⑪, 5,13,Ｅエｰブチェアマン, 80,蛯名正, 0.8, 84,   1,  11, 6, 21.6,⑦⑨⑨, 5, 1,Ｅセンジンジョｰ, 78,松岡正, 0.9, 75,  10,   6, 1,  2.9, ⑥⑥
 6,16,Ｎマックスアリウ, 40,丸田恭, 1.0, 56,  -5,   0,11, 49.5, ⑬⑬, 6, 2, ヒカルマイガｰル,---,柴田善, 0.7, 46,*-10, -13, 2,  3.6, ③③, 6,14,Ｋレッドスティング, 75,クラス, 0.9, 84,  -1,  12, 7, 26.4,⑩⑬⑫, 6,15,Ａリバｰアゲイン, 81,吉田豊, 1.0, 72,   4,  10, 3,  6.8, ⑫⑫
 7, 4,Ａノアパステル, 67,村田一, 1.3, 55,  -1,  -9, 5,  9.2, ⑤⑦, 7,10, ビｰナスオンシェル,---,丸田恭, 0.8, 47, -20,*  3, 7, 21.2, ⑪⑫, 7, 5,Ｆマルラニビスティｰ, 80,北村宏, 1.0, 82,  -1,  11,12,111.4,⑪⑩⑪, 7,10,Ｇカフェマｰシャル, 77,津村明, 1.1, 71,* 12,   0, 5,  8.0, ④④
 8,10,Ｏカンヌシチｰ, 36,柴山雄, 1.7, 51,  -6,  -4,16,400.8, ⑮⑮, 8, 3, ブロｰドビｰン,---,小林淳, 1.1, 43, -17,  -5,16,138.0, ⑩⑩, 8, 6,Ｊベルタリド, 76,御神本, 1.0, 81,  -1,   9,13,141.1,⑨⑧⑩, 8, 5,Ｉグレイスフルムｰヴ, 75,小林淳, 1.1, 72,  10,   4,14,167.5, ⑦⑦
 9,11,Ｃリヴァｰレ, 60,木幡初, 1.9, 51,*  1, -17, 2,  4.8, ①②, 9, 5, ニシノシトラス,---,田中勝, 1.2, 42, -16, -10,10, 39.3, ⑨⑨, 9,12,Ｈユメノトキメキ, 79,村田一, 1.2, 74,*  3,  -1,11, 61.7,①①①, 9, 4,Ｂミッキｰデジタル, 80,デムｰ, 1.2, 70,* 13,   0, 2,  3.8, ③③
10, 9,Ｊクイｰンセレニティ, 49,クラス, 1.9, 51,  -2, -11,12, 53.7, ⑩⑨,10,15, ハｰトオブロｰ,---,吉田豊, 1.2, 42, -14, -12, 5, 11.4, ⑦⑦,10, 8,Ｇトウショウデザｰト, 80,三浦皇, 1.4, 75,   0,   2, 8, 29.4,⑭⑫⑧,10,14,Ｈノボクン, 76,三浦皇, 1.8, 67,  -1,  10, 9, 30.9, ⑮⑯
11, 8,Ｉフロｰラルホｰル, 51,小林淳, 2.1, 48,   0, -17, 7, 14.4, ⑥④,11, 8, デルマラｰトリｰ,---,北村宏, 1.6, 39, -21,  -5, 3,  5.4, ⑬⑬,11, 9,Ａマイウエイ, 90,横山典, 1.5, 74,   0,   3, 4,  7.6,⑫⑪⑬,11,12,Ｎピカンチラヴ, 61,クラス, 1.8, 68,   5,   4,11, 75.2, ⑪⑪
12,12,Ｋマイプレシャス, 47,津村明, 2.6, 46,   1, -21,14,146.1, ④⑤,12, 9, ダイヤピアス,---,的場勇, 1.9, 35, -23,  -8, 9, 39.1, ⑭⑭,12, 4,Ｍベストアンサｰ, 74,柴田善, 1.5, 78,  -2,   8, 9, 50.9,⑬⑭⑭,12,11,Ｆココカラ, 77,柴山雄, 2.0, 63,* 15, -10, 7, 28.8, ①①
13, 2,Ｌウエスタンレビュｰ, 47,蛯名正, 2.6, 45,  -4, -17,13, 66.5, ⑨⑪,13, 6, ゴｰルデンファスト,---,柴田大, 1.9, 33, -12, -26,13, 88.5, ⑤⑤,13, 1,Ｌグリッドマトリクス, 75,木幡初, 1.6, 71,*  3,  -7,10, 51.1,②②②,13,13,Ｄサマｰシルクロｰド, 78,武士沢, 2.3, 62,  -1,   6,15,264.5, ⑯⑮
