11年 5月 8日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月 8日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,わらび賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｉパライバトルマリン, 48,宮崎北,, 66,* 13,  -5, 9, 78.7, ①①, 1, 3,Ｂタイキガラハッド, 62,川須栄,, 62,* 19, -25, 1,  2.4, ①①, 1,14,Ｅリアルアヴェニュｰ, 72,石橋脩,, 76,*  7,*  7, 2,  4.4,①①①, 1, 2,Ａタマモブラウン, 75,佐藤哲,, 72,   2,* 10, 1,  3.4,⑪⑧⑦
 2, 1,Ｂケｰジｰハヤテ, 60,嶋田純, 0.1, 64,* 10,  -4, 1,  3.1, ②③, 2,14,Ｈマイネルスフィア, 46,丹内祐, 0.2, 55,   6, -14,13,274.3, ⑧⑧, 2,15,Ａシルクエンデバｰ, 76,田辺裕, 1.1, 69,   2,*  8, 5, 10.5,⑪⑩⑧, 2, 8,Ｄエｰシンバリントン, 71,勝浦正, 0.4, 69,*  4,   3, 2,  4.7,③③③
 3, 2, エスケｰプマジック,---,黛弘人, 0.5, 56,  -3,*  5, 7, 15.3, ⑫⑫, 3,10,Ｃエムエフコンコルド, 58,田辺裕, 0.2, 54,  11, -19, 4,  6.9, ⑦⑥, 3,11,Ｊシルクペガサス, 68,柴田善, 1.2, 69,*  6,  -2,12,125.1,②②②, 3,14,Ｈカレンジェニオ, 69,北村友, 0.4, 68,*  4,   2, 3,  5.5,②②②
 4,11,Ｄスナン, 59,杉原誠, 0.9, 57,   8,  -9, 5, 11.5, ⑤⑤, 4,11,Ｄフェアギャンブラｰ, 57,北村友, 0.2, 60,* 19, -27, 7, 39.4, ②②, 4, 4,Ｇウインスカイハイ, 72,中舘英, 1.4, 68,*  5,  -1, 1,  2.7,⑥④④, 4,12,Ｍデミチンタ, 63,津村明, 0.9, 68,   0,*  7,13,106.0,⑫⑭⑭
 5, 7,Ａメリｰチャン, 70,横山和, 0.9, 57,* 10, -10, 2,  3.7, ③②, 5, 5,Ｌタトゥｰン, 42,松山弘, 0.3, 52,  -4,* -7,14,316.9, ⑬⑬, 5, 5,Ｃグラスブレイド, 72,大野拓, 1.5, 66,   3,   2, 4, 10.1,⑨⑦⑤, 5, 4,Ｉテンゲントッパ, 68,西田雄, 1.0, 64,   4,  -1,14,123.1,⑬④④
 6, 8,Ｇマレンカヤ, 55,松山弘, 1.1, 54,   4,  -6, 6, 15.0, ⑦⑥, 6, 9,Ａヒカリゴｰルド, 67,長谷川, 0.3, 56,  15, -24, 2,  5.2, ④④, 6, 8,Ｆベストルｰト, 72,丸田恭, 1.7, 64,*  6,  -4, 7, 11.4,③③③, 6, 3,Ｌルシャンベルタン, 64,嘉藤貴, 1.1, 66,   0,   5,11, 45.5,⑩⑫⑫
 7,10,Ｃシゲルソウトク, 60,西村太, 1.1, 53,  -1,  -1, 4,  5.8, ⑩⑨, 7, 7,Ｆチアフルアイズ, 54,藤岡康, 0.4, 55,  12, -21, 5,  8.3, ⑥⑦, 7,12,Ｄヴァルドルフ, 72,丸山元, 1.8, 68,  -1,*  9, 6, 10.8,⑮⑮⑮, 7,15,Ｂコスモイｰチタイム, 74,丹内祐, 1.1, 69,   1,   4, 7, 12.8,⑭⑬⑪
 8, 9,Ｅマルブツマスタｰ, 59,川須栄, 1.2, 52,   5,  -9, 3,  5.7, ⑥⑦, 8, 8,Ｅケイエスアｰチャン, 56,太宰啓, 0.4, 55,* 16, -27, 6,  8.5, ③③, 8, 9,Ｈセイカプレスト, 70,太宰啓, 2.2, 63,   2,  -1, 8, 17.0,⑩⑪⑪, 8, 5,Ｎショウナンタスク, 61,藤岡康, 1.3, 63,*  5,  -5,12, 58.6,①①①
