11年 7月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 1, 3,Ａメイショウクロガネ, 74,武豊  ,, 62,  -8,*  9, 1,  1.7, ⑫⑫, 1, 4, クラレント,---,小牧太,, 54,  -8,* -2, 2,  4.1, ⑩⑨, 1,16,Ｌトｰホウプリンセス, 64,浜中俊,, 79,  10,*  9, 8, 13.8, ⑥⑤, 1, 7,Ａミッキｰドリｰム, 87,和田竜,, 93,*  8,* 19, 1,  2.6, ⑤⑤
 2,15,Ｂウォｰタｰメジャｰ, 65,幸英明, 0.4, 59,   1,  -2, 2,  3.3, ③③, 2,13, サドンストｰム,---,国分優, 0.4, 51,   1, -19, 4,  5.5, ③③, 2, 4,Ｃキョウエイカルラ, 75,藤懸貴, 0.0, 80,* 15,   2, 5, 10.9, ③②, 2,10,Ｂトモロポケット, 84,川田将, 0.2, 90,*  8,  14, 5, 11.7, ③③
 3, 2,Ｄキンシゴｰルド, 60,高倉稜, 0.4, 58,  -4,   2, 4, 13.3, ⑨⑧, 3, 7, ブルｰハｰツクライ,---,和田竜, 0.7, 48,  -7, -13, 5,  9.4, ⑨⑩, 3,12,Ａトウカイレジｰナ, 78,川須栄, 0.2, 79,* 16,  -1, 1,  4.2, ①①, 3,13,Ｄタガノエルシコ, 83,藤岡康, 0.5, 89,   6,* 18, 2,  3.5, ⑪⑩
 4, 8,Ｆルレｰヴドメｰル, 53,浜中俊, 0.4, 59,  -2,   0, 6, 30.3, ⑦⑤, 4, 2, マイネマキアｰジュ,---,幸英明, 0.7, 49,   0, -21, 8, 27.4, ④④, 4, 8,Ｊミリアム, 71,武豊  , 1.1, 69,   4,*  8, 9, 14.5, ⑮⑮, 4, 4,Ｈミッキｰチアフル, 78,浜中俊, 0.6, 85,*  9,   7, 9, 34.6, ②②
 5, 5,Ｃハｰイスマイル, 65,国分優, 0.6, 57,   0,  -3, 3,  8.0, ④④, 5, 6, ジュディソング,---,藤岡康, 0.8, 45,  -9,*-10, 3,  4.7, ⑪⑪, 5,15,Ｅエルメスグリｰン, 74,佐藤哲, 1.2, 66,   5,   4, 4,  8.3, ⑬⑪, 5, 3,Ｃワンダｰムシャ, 84,武豊  , 0.7, 82,* 10,   4, 4, 10.7, ①①
 6, 1,Ｈダイゴテンリュウ, 43,熊沢重, 1.0, 54,  -6,  -2,13,282.9, ⑪⑩, 6,12, ジｰクジオン,---,田辺裕, 1.6, 37,  -1, -33, 7, 20.0, ⑤⑤, 6,10,Ｉプントバンコ, 71,川田将, 1.2, 69,   7,   3, 3,  5.7, ⑩⑩, 6, 8,Ｅニシノメイゲツ, 81,高倉稜, 0.8, 86,   3,* 19, 7, 19.8, ⑫⑫
 7, 6,Ｉドリｰムスパ, 40,国分恭, 1.1, 52,*  3, -12,10,113.9, ①①, 7,11, サクラエミネント,---,鮫島良, 1.6, 41,*  5, -40, 1,  3.7, ②②, 7,14,Ｋシグナルストｰン, 66,川原正, 1.3, 67,   8,   0, 2,  5.3, ⑨⑦, 7, 2,Ｊラフォルジュルネ, 76,田辺裕, 0.9, 80,   7,   9, 3,  6.2, ⑧⑥
 8,11, ナリタハピネス,---,大下智, 1.2, 51, -17,*  7,12,148.9, ⑭⑭, 8, 5, オウケンハナミズキ,---,高倉稜, 2.3, 33,*  6, -49,10, 45.7, ①①, 8,13,Ｇヘリオポｰズ, 72,田辺裕, 1.4, 67,   7,   1,12, 59.7, ⑪⑫, 8,12,Ｆアヴェンティｰノ, 81,幸英明, 1.0, 80,   5,   8,10, 37.7, ⑩⑪
 9, 4, ノベンバｰペガサス,---,北村友, 1.4, 49,  -1, -11, 8, 58.9, ⑥⑥, 9,10, シゲルブンタン,---,北村友, 3.0,  5, -29, -14,12,146.8, ⑬⑬, 9, 5,Ｆピノブラン, 72,野元昭, 1.7, 64,   8,  -4, 6, 12.0, ⑧⑧, 9, 1,Ｉロｰドアリエス, 77,鮫島良, 1.1, 80,   7,   4,11, 51.1, ④④
10,13,Ｅナムラプルｰト, 59,森一馬, 1.5, 48,*  2, -14, 7, 56.0, ②②,10, 9, ウインオｰラム,---,佐藤哲, 3.2, 23,  -4, -50, 6, 14.4, ⑧⑧,10, 2,Ｍネオスペチアｰレ, 63,田中学, 1.9, 62,   4,   0,14,203.7, ⑭⑬,10,11,Ｇリッカロイヤル, 79,酒井学, 1.7, 71,   7,  -5, 6, 19.0, ⑦⑦
11,12,Ｇユウキビバボｰイ, 47,酒井学, 1.8, 45,  -4, -10,11,142.0, ⑩⑨,11, 3, エリモヴィエント,---,浜中俊, 3.4, 22,  -4, -52, 9, 42.6, ⑥⑥,11, 7,Ｎキリシマウイング, 60,渡辺薫, 1.9, 62,   6,  -3,15,287.1, ⑫⑭,11, 5,Ｋマｰベラスカイザｰ, 75,川原正, 1.8, 70,   7,  -6,12, 68.4, ⑨⑨
12, 9,Ｋアドマイヤセリナｰ, 33,藤岡康, 2.2, 42, -14,  -4,15,443.3, ⑬⑬,12, 1, シゲルパパイア,---,中村将, 3.7,  2, -18, -36,13,166.7, ⑫⑫,12,11,Ｈヴィクトリｰマｰチ, 72,北村友, 1.9, 64,  12, -10, 7, 12.3, ④④,12, 6,Ｍナリタキングパワｰ, 65,国分恭, 1.8, 72,   2,   2,13,206.2, ⑬⑬
13, 7, ハナカゲ,---,川須栄, 2.4, 40,  -3, -17, 5, 16.7, ⑧⑪,13, 8, エｰシンスコルピオ,---,川須栄, 3.7,  9,  -4, -56,11, 48.8, ⑦⑦,13, 3,Ｂアドマイヤオンリｰ, 75,和田竜, 2.6, 58,* 13, -19,10, 16.2, ②③,13, 9,Ｌタガノバッチグｰ, 75,田中健, 2.1, 67,   7, -10, 8, 24.4, ⑥⑧
14,10, ミスズファミリｰ,---,花田大, 3.1, 34, -21,  -5,14,413.7, ⑮⑮,,,,,,,,,,,,,14, 1,Ｄハニｰメロンチャン, 74,鮫島良, 2.9, 55,   8, -14,11, 21.8, ⑦⑨,,,,,,,,,,,,
15,14,Ｊサツマフラワｰ, 39,小牧太, 3.1, 33,  -1, -26, 9, 95.0, ⑤⑦,,,,,,,,,,,,,15, 9,Ｐレナプリンセス, 46,幸英明, 3.1, 54,  10, -19,13,159.4, ⑤⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｏサンレイフレンド, 59,花田大, 3.9, 46,   0, -12,16,385.3, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,
単勝:170円 複勝:03=110円 15=110円 02=170円 枠連:210円,,,,,,,,,,,,単勝:410円 複勝:04=170円 13=170円 07=270円 枠連:820円,,,,,,,,,,,,"単勝:1,380円 複勝:16=510円 04=390円 12=190円 枠連:1,830円",,,,,,,,,,,,単勝:260円 複勝:07=120円 10=210円 13=120円 枠連:840円,,,,,,,,,,,
馬連:250円 ワイド:03-15=140円 02-03=290円 02-15=380円,,,,,,,,,,,,"馬連:1,190円 ワイド:04-13=580円 04-07=830円 07-13=820円",,,,,,,,,,,,"馬連:7,260円 ワイド:04-16=3,430円 12-16=1,300円 04-12=1,120円",,,,,,,,,,,,"馬連:1,420円 ワイド:07-10=460円 07-13=190円 10-13=550円",,,,,,,,,,,
"馬単:360円 3連複:640円 3連単:1,660円",,,,,,,,,,,,"馬単:2,010円 3連複:3,300円 3連単:14,450円",,,,,,,,,,,,"馬単:14,910円 3連複:13,820円 3連単:113,910円",,,,,,,,,,,,"馬単:2,010円 3連複:1,250円 3連単:6,810円",,,,,,,,,,,
■ 3R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鹿ｹ谷特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｉクｰガｰストリｰト, 57,川田将,, 71,* -5,   3, 5, 22.5,②②②, 1, 9,Ａメイショウゾウセン, 72,藤岡康,, 64,   3,  -1, 2,  3.4,⑥④③, 1, 1,Ｄキョウワジャンヌ, 74,飯田祐,, 88, -12,* 29, 5, 14.6, ⑨⑪, 1, 9,Ｂアイファｰソング, 78,川須栄,, 76,* -3,* 20, 7, 13.7,①①①
 2,12,Ａアルジェンタム, 69,和田竜, 0.1, 74,  -8,*  9, 1,  1.3,⑫⑫⑧, 2,13,Ｅラルゴ, 60,幸英明, 0.1, 64,   1,*  1, 1,  3.1,⑩⑥⑥, 2, 3,Ａアマファソン, 86,田辺裕, 0.1, 84,  -9,* 23, 2,  2.8, ⑦⑦, 2, 5,Ｄアドマイヤツバサ, 77,田辺裕, 0.5, 75,  -4,* 19, 1,  3.9,⑥⑥④
 3,15,Ｂプレスインザサン, 62,武幸四, 0.5, 66,* -5,  -2, 2,  7.4,④④③, 3, 1,Ｆルチルドラｰド, 59,川田将, 0.1, 63,*  5,  -5, 4,  7.2,②①①, 3,13,Ｂビッグスマイル, 75,川田将, 0.1, 91, -13,* 32, 1,  2.7, ⑮⑭, 3,10,Ｋニホンピロララバイ, 68,酒井学, 0.7, 71,* -4,  15, 9, 19.8,②②②
 4, 8,Ｄトｰホウストロング, 61,鮫島良, 0.5, 68,  -7,   0, 3, 10.0,⑥⑥⑥, 4, 4,Ｂホクセツタイガｰ, 67,花田大, 0.4, 62,  -1,*  3,11, 67.9,⑫⑫⑩, 4, 9,Ｇマイユクｰル, 71,北村友, 0.2, 80,* -5,  15, 8, 22.1, ①①, 4, 1,Ａサンマルボス, 81,北村友, 0.8, 74,  -7,* 22, 3,  6.4,⑪⑪⑩
 5,14,Ｆライジングサン, 59,芹沢純, 0.6, 64,  -7,  -3, 8, 45.2,⑬⑩⑤, 5, 8,Ｇイケオコリンボｰ, 59,佐藤哲, 0.5, 59,   0,  -1, 8, 28.1,⑪⑩⑦, 5,16,Ｋロｰザペルラ, 64,渡辺薫, 0.4, 82,  -7,  16,16,361.8, ⑤⑤, 5,14,Ｅエアラギオｰル, 77,川田将, 0.8, 73,  -6,  17, 2,  4.0,⑦⑦⑦
 6,11,Ｈメイショウオオワシ, 57,佐藤哲, 0.7, 66,  -8,   2, 4, 18.0,⑩⑪⑨, 6, 3,Ｃモｰタウンサウンド, 65,森一馬, 0.6, 59,*  4, -10, 3,  6.1,①②②, 6,17,Ｈマイネアロマ, 69,和田竜, 0.5, 79,* -5,  12, 7, 21.7, ③③, 6, 6,Ｈエタｰナルロブロイ, 75,浜中俊, 0.9, 74,  -7,  18, 4,  7.9,⑨⑧⑧
 7, 6,Ｍギャバン, 46,田辺裕, 0.8, 62,  -6,  -4,10,114.8,⑦⑤④, 7, 2,Ｈバンブｰアｰセナル, 58,国分恭, 0.7, 60,  -2,*  1,15,230.6,⑮⑬⑫, 7, 8,Ｃロｰザディアマント, 75,浜中俊, 0.5, 83, -12,* 23, 3,  6.6, ⑫⑩, 7, 3,Ｊタガノガルｰダ, 71,和田竜, 1.1, 72,  -6,  17, 8, 15.7,⑤⑨⑨
 8,13,Ｊダイヤモンドハウス, 55,中村将, 0.9, 64,  -7,  -2,15,258.5,⑪⑨⑪, 8, 5,Ｍキョウワオリオン, 48,渡辺薫, 0.9, 58,   2,  -7,14,116.9,⑦⑤④, 8,12,Ｆオｰルザットジャズ, 72,武幸四, 0.7, 77,  -9,  16, 4, 14.1, ⑪⑨, 8, 4,Ｌシルバｰミスト, 65,武幸四, 1.4, 71,  -8,  18,13,182.2,⑭⑭⑭
 9,10,Ｋグッドワン, 51,国分恭, 0.9, 66,  -9,   3,11,169.6,⑭⑭⑬, 9, 6,Ｌゴｰルドジェｰン, 51,北村友, 0.9, 58,   0,  -2,12, 94.0,⑨⑨⑪, 9,11,Ｅカスクドｰル, 74,小牧太, 0.9, 73,  -9,  12, 6, 20.7, ⑧⑧, 9, 2,Ｉアイノグロｰ, 74,佐藤哲, 1.4, 68,  -7,  15, 6, 12.4,⑧⑩⑫
10, 2,Ｃロｰザアルラヴィス, 62,藤懸貴, 1.0, 68, -10,*  6, 7, 42.3,⑮⑮⑯,10,10,Ｉウォｰタｰワｰルド, 55,酒井学, 1.0, 58,  -2,*  1,13,100.3,⑯⑮⑬,10, 5,Ｌハピシン, 64,国分優, 1.1, 69,  -8,   6,12, 79.1, ④④,10,11,Ｏリｰティラ, 56,藤懸貴, 1.5, 66,* -4,   8,15,500.7,⑩④③
11, 3,Ｏライトアップゲラン, 42,幸英明, 1.6, 61, -11,  -1,13,178.7,⑯⑯⑮,11, 7,Ｊドリｰムボルト, 54,武豊  , 1.1, 56,   3, -12, 6, 21.3,③③⑤,11,14,Ｑシゲルコイヒメ, 45,国分恭, 1.2, 68,* -4,   2,15,356.1, ②②,11,15,Ｆカンファｰネオ, 77,国分恭, 1.6, 68,  -7,  14,10, 32.4,⑬⑫⑪
12, 4,Ｅスズカキｰストン, 60,熊沢重, 1.7, 55,  -8, -13, 6, 34.5,⑨⑧⑩,12,14, トップチェッカｰ,---,国分優, 1.4, 56,   0,  -7,10, 49.4,⑭⑪⑧,12,10,Ｉミラクルベリｰ, 68,川須栄, 1.5, 69, -15,  13, 9, 45.0, ⑭⑮,12, 8,Ｃグッドカレラ, 78,国分優, 1.6, 66,  -5,   8, 5,  8.5,③⑤⑤
13, 1,Ｇウィズイングレｰス, 58,森一馬, 2.1, 50,  -9, -16, 9, 58.8,⑤⑦⑫,13,12,Ｋバトルハイビッグ, 53,藤懸貴, 4.7, 34,  -2, -32,16,311.6,⑬⑭⑮,13,18,Ｎティボリペガサス, 60,高倉稜, 1.5, 73, -17,  19,14,349.6, ⑱⑱,13,12,Ｇライブリシｰラ, 76,小坂忠, 1.7, 68,  -9,  16,11, 35.2,⑫⑬⑬
14, 9,Ｎプリティスカイ, 44,酒井学, 2.8, 44,  -9, -23,16,339.6,⑧⑬⑭,14,15,Ｏペラフィネ, 37,田辺裕, 5.1, 31,   0, -41, 9, 32.8,⑧⑧⑭,14,15,Ｍピアノボレロ, 64,酒井学, 1.7, 61,  -7,  -3,10, 48.6, ⑥⑥,14,13,Ｎタマモダイナミック, 60,幸英明, 1.8, 65,* -4,   6,12, 68.0,④③⑥
15,16,Ｐアンダｰザロｰズ, 38,川須栄, 2.8, 41,* -5, -38,12,176.5,①①①,15,11,Ｎヘヴンリｰブリス, 44,川須栄, 5.2, 30,   1, -43, 5,  8.7,④⑦⑨,15, 4,Ｊカネトシスラｰヴァ, 67,藤岡康, 1.9, 64, -14,   8,11, 56.5, ⑯⑬,15, 7,Ｍキングアレキサンダ, 63,高倉稜, 2.2, 65, -10,  14,14,189.7,⑮⑮⑮
16, 5,Ｌアｰトオブクウィル, 47,北村友, 3.1, 39,  -6, -36,14,250.8,③③⑦,,,,,,,,,,,,,16, 2,Ｏエルキャンディｰ, 53,幸英明, 1.9, 65, -16,   9,13,322.1, ⑰⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｐミミチャン, 53,川原正, 2.5, 53, -12,  -6,17,363.3, ⑬⑯,,,,,,,,,,,,
