11年10月22日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月22日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 4R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
16, 8,Ｑカシノブロｰチ, 23,水口優, 2.9, 23, -21, -23,15,262.7, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｑメイショウアカギ, 49,高橋亮, 1.9, 55,   1, -14,16,153.3, ⑩⑮
17,13,Ｐクレバｰルｰキｰ, 24,高嶋活, 3.6, 15, -17, -36,16,352.9, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｐグッディグッディ, 49,宮崎北, 2.1, 54,  -2, -10,18,471.3, ⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 7,Ｎスマイルプライズ, 62,中舘英, 2.8, 47,  -1, -22,17,231.4, ⑬⑭
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,
"単勝:880円 複勝:11=230円 05=150円 03=180円 枠連:1,390円",,,,,,,,,,,,"単勝:1,240円 複勝:07=250円 11=180円 01=130円 枠連:2,230円",,,,,,,,,,,,単勝:980円 複勝:08=260円 02=150円 07=220円 枠連:600円,,,,,,,,,,,,"単勝:10,400円 複勝:05=3,070円 09=350円 03=290円 枠連:4,740円",,,,,,,,,,,
"馬連:1,390円 ワイド:05-11=510円 03-11=670円 03-05=370円",,,,,,,,,,,,"馬連:3,400円 ワイド:07-11=860円 01-07=510円 01-11=370円",,,,,,,,,,,,"馬連:1,500円 ワイド:02-08=590円 07-08=900円 02-07=410円",,,,,,,,,,,,"馬連:65,590円 ワイド:05-09=17,230円 03-05=12,070円 03-09=1,430円",,,,,,,,,,,
"馬単:3,190円 3連複:2,490円 3連単:14,620円",,,,,,,,,,,,"馬単:7,140円 3連複:2,720円 3連単:30,730円",,,,,,,,,,,,"馬単:3,380円 3連複:3,160円 3連単:25,690円",,,,,,,,,,,,"馬単:151,220円 3連複:128,610円 3連単:1,300,840円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 5R  ダ2500m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,魚野川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａロｰレルブレット, 61,北村友,, 60,  12,* -9, 1,  1.7, ⑥⑥, 1, 4,Ａクジュウクシマ, 77,宮崎北,, 79,*  5,* 15, 1,  3.6,⑤①①, 1,11,Ｂタニマサホｰク, 73,吉田隼,, 70,*  1,   7, 1,  3.0, ③③, 1, 1,Ｊネオサクセス, 76,大野拓,, 89, -12,* 30, 6,  9.9, ⑦⑦
 2, 9,Ｂゼロス, 60,村田一, 0.4, 54,* 17, -25, 3,  6.1, ③③, 2, 6,Ｄジャストザシｰズン, 74,柴山雄, 1.1, 73,*  5,   7, 3,  5.4,⑩③②, 2, 2,Ｊミキノクレシェンド, 65,藤岡康, 0.1, 69,  -4,* 11,13, 90.6, ⑧⑦, 2, 4,Ｆサトノタイガｰ, 78,的場勇, 0.1, 82,  -9,  21, 4,  6.6, ③③
 3, 5,Ｇシゲルササグリ, 44,川須栄, 0.7, 53,   4,* -6, 6, 21.1, ⑪⑪, 3, 3,Ｂロケットダイヴ, 76,川須栄, 1.3, 73,   4,   8, 5,  8.0,④⑤④, 3,15,Ｅゴｰルドオリｰブ, 69,木幡初, 0.3, 67,*  2,   4,10, 31.1, ①①, 3,12,Ｎヒラボクインパクト, 73,吉田隼, 0.1, 82,  -9,  21, 5,  7.9, ④④
 4, 2,Ｆトｰセンマグナム, 44,中舘英, 0.8, 53,   7, -13, 4,  8.8, ⑨⑨, 4, 2,Ｅドラゴンソニック, 71,黛弘人, 2.8, 65,   3,   0, 9, 58.0,⑧⑨⑧, 4, 7,Ｈニホンピロシュラブ, 67,酒井学, 0.4, 67,*  1,   4, 3,  5.6, ②②, 4, 2,Ｈマッキｰバッハ, 78,藤岡康, 0.3, 80, -11,  21, 9, 21.6, ⑤⑤
 5, 8,Ｄプｰラヴィｰダ, 52,勝浦正, 0.8, 50,  10, -19, 2,  5.4, ⑦⑧, 5, 7,Ｈセイカミカワ, 67,吉田隼, 3.1, 61,   3,  -6, 7, 14.5,⑦⑥⑤, 5, 4,Ａビバエルフ, 76,水口優, 0.5, 66,  -8,* 12, 5, 12.2, ⑮⑮, 5,14,Ｅグッドバニヤン, 78,松田大, 0.3, 77,* -6,  14, 8, 15.2, ②②
 6, 3,Ｅシゲルヒメリンゴ, 49,酒井学, 1.1, 49,   2,* -7, 5, 15.2, ⑫⑫, 6, 1,Ｆラグナロク, 71,古川吉, 3.5, 58,   2,  -8, 4,  5.8,⑥⑦⑦, 6, 3,Ｇセイカフォルテ, 68,川須栄, 0.6, 65,  -6,* 10, 9, 30.8, ⑫⑪, 6, 7,Ｃスｰパｰオｰビット, 79,太宰啓, 0.5, 78, -10,  20, 2,  6.1, ⑥⑥
 7, 7,Ｃラブトゥオｰル, 54,太宰啓, 1.5, 42,  10, -28, 8, 35.9, ⑧⑦, 7,10,Ｇムカワタイガｰ, 69,平野優, 4.3, 56,   2, -13, 8, 18.1,⑨⑩⑨, 7, 5,Ｉウォｰタｰメジャｰ, 65,津村明, 0.7, 64,  -1,   3, 8, 26.2, ④④, 7,11,Ｌナムラアｰガス, 75,古川吉, 0.6, 79, -11,  19,11, 31.8, ⑧⑧
 8,11,Ｊジャストザブレイン, 38,松田大, 1.7, 40,* 18, -46, 9, 70.8, ①①, 8, 8,Ｃウインスカイハイ, 75,松山弘, 4.3, 56,*  5, -21, 6, 12.7,③②③, 8, 1,Ｋヒカリトリトン, 65,太宰啓, 0.9, 61,  -9,   8, 6, 20.0, ⑭⑭, 8, 5,Ａラヴィンライフ, 82,川須栄, 0.6, 82, -13,* 25, 3,  6.1, ⑪⑫
 9, 4,Ｈスタｰサファイア, 43,西村太, 2.0, 37,  13, -40, 7, 30.0, ⑤⑤, 9, 5,Ｉマテンロウカフェ, 60,中舘英, 6.0, 47,   4, -33, 2,  3.7,①④⑥, 9,14,Ｆアルベルティ, 69,中舘英, 1.0, 61,  -4,   3, 2,  4.1, ⑪⑩, 9, 9,Ｄヤマカツゴｰルド, 78,松山弘, 0.7, 81, -15,* 25, 7, 10.3, ⑫⑬
10, 6,Ｎゴメン,  2,柴山雄, 2.2, 37,   0, -20,12,218.2, ⑭⑬,10, 9,Ｊカシマパステル, 51,菅原隆,10.3, 17,   2, -63,10,121.1,②⑧⑩,10,12,Ｄセトノジャｰニｰ, 70,柴山雄, 1.1, 59,  -1,   0, 7, 21.4, ⑥⑥,10, 8,Ｇシンボリロｰレンス, 78,木幡初, 0.7, 79, -14,  22,13, 59.1, ⑩⑩
11,13,Ｉニロティカス, 42,古川吉, 2.9, 31,* 17, -61,10,113.7, ②②,,,,,,,,,,,,,11, 9,Ｃギガワット, 71,勝浦正, 1.1, 60,  -4,   2, 4,  6.8, ⑩⑨,11, 3,Ｍドリｰムハッチ, 74,平野優, 0.9, 67,* -7,   2,14, 87.0, ①①
12, 1,Ｍロマンスレタｰ, 29,杉原誠, 3.0, 28,   3, -38,13,519.4, ⑩⑩,,,,,,,,,,,,,12, 8,Ｌプレザントブリｰズ, 62,松山弘, 1.6, 56,  -4,  -2,11, 32.4, ⑨⑫,12, 6,Ｉメイショウイチバン, 77,中舘英, 0.9, 76, -12,  16,10, 22.0, ⑨⑨
13,12,Ｋセイウンノカナタ, 31,平野優, 3.0, 28,  10, -52,11,177.7, ④④,,,,,,,,,,,,,13, 6,Ｍトキメキセイコｰ, 61,大野拓, 1.6, 55,  -2,  -4,12, 59.6, ⑦⑧,13,13,Ｂプラｰジュ, 81,勝浦正, 1.0, 75, -14,  19, 1,  4.7, ⑭⑭
14,14,Ｌネクストズキュン, 30,森一馬, 6.1,-14,  -6, -68,14,534.4, ⑬⑭,,,,,,,,,,,,,14,10,Ｏコスモワッチミｰ, 55,丹内祐, 1.8, 55,  -7,  -1,14,175.0, ⑬⑬,14,10,Ｏクロカンブッシュ, 66,津村明, 1.2, 72, -13,  16,15,119.4, ⑬⑪
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｎシングンデパｰチャ, 59,平野優, 2.1, 51,  -1,  -9,15,518.2, ⑤⑤,15,15,Ｋシルクタイタン, 75,村田一, 1.7, 67, -15,  12,12, 54.7, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:1),,,,,,,,,,,
単勝:170円 複勝:10=110円 09=190円 05=400円 枠連:450円,,,,,,,,,,,,"単勝:360円 複勝:04=150円 06=170円 03=260円 枠連:1,010円",,,,,,,,,,,,"単勝:300円 複勝:11=170円 02=1,200円 15=530円 枠連:2,360円",,,,,,,,,,,,"単勝:990円 複勝:01=340円 04=320円 12=270円 枠連:1,820円",,,,,,,,,,,
"馬連:390円 ワイド:09-10=240円 05-10=570円 05-09=1,700円",,,,,,,,,,,,馬連:930円 ワイド:04-06=290円 03-04=330円 03-06=590円,,,,,,,,,,,,"馬連:7,300円 ワイド:02-11=1,950円 11-15=950円 02-15=8,460円",,,,,,,,,,,,"馬連:3,400円 ワイド:01-04=1,540円 01-12=1,610円 04-12=1,230円",,,,,,,,,,,
"馬単:660円 3連複:2,580円 3連単:7,010円",,,,,,,,,,,,"馬単:1,690円 3連複:1,800円 3連単:8,690円",,,,,,,,,,,,"馬単:10,390円 3連複:25,510円 3連単:116,250円",,,,,,,,,,,,"馬単:6,700円 3連複:10,790円 3連単:69,030円",,,,,,,,,,,
■ 3R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-15,,,,,■ 9R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  芝1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲光特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃイイデステップ, 70,村田一,, 71,*  5,*  4, 1,  2.2,①①①, 1, 4,Ｇサフランディライト, 71,川須栄,, 80,   4,* 21, 6, 20.5, ⑬⑬, 1,11,Ａエクセルフラッグ, 75,酒井学,, 74,   4,* 10, 2,  3.6,⑩⑩⑧, 1, 5,Ｂアポロノカンザシ, 75,西田雄,, 74,   1,*  9, 4,  9.3,   
 2, 8,Ｂウインク, 71,大野拓, 0.6, 66,*  4,   1, 5, 16.5,⑩③③, 2, 8,Ａロベルタ, 80,北村友, 0.0, 79,   6,* 18, 2,  4.3, ⑪⑪, 2,10,Ｈクオリティタイム, 68,太宰啓, 0.1, 75,   2,* 14, 6, 24.5,⑪⑪⑩, 2, 8,Ｇスイｰトライラ, 70,村田一, 0.0, 73,  -3,* 12, 2,  5.4,   
 3, 5,Ｆバイブレイションズ, 66,吉田隼, 0.6, 67,*  4,   0, 8, 36.5,⑦②②, 3, 6,Ｆカピオラニパレス, 72,黛弘人, 0.4, 73,   5,  10, 3,  6.3, ⑩⑩, 3, 4,Ｃエフティファラオ, 72,木幡初, 0.6, 69,   6,   2, 9, 30.2,⑤⑥⑥, 3,14,Ｈシルクマタドｰル, 69,宮崎北, 0.1, 73,   0,*  9, 9, 20.5,   
 4, 7,Ａツヨイキモチ, 75,藤岡康, 1.3, 64,   2,  -2, 2,  3.4,⑥⑥⑥, 4, 7,Ｉヤマニンシバルリｰ, 69,田中健, 0.6, 70,* 10,   0, 7, 20.6, ②②, 4, 6,Ｊハタノゼフィロス, 67,柴山雄, 0.7, 66,*  8,  -5, 4,  6.3,②②②, 4,12,Ｊテイエムアモｰレ, 67,小林慎, 0.2, 73,* 12,  -1, 5, 13.2,   
 5, 3,Ｄトｰセンビｰト, 69,杉原誠, 1.3, 63,   1,   0, 3,  3.8,③⑦⑦, 5,11,Ｃエムアイボニｰタ, 74,柴山雄, 0.7, 70,   7,   3,10, 34.7, ⑤⑤, 5, 5,Ｆクリスタルドア, 71,古川吉, 0.7, 66,   5,   1,11, 45.4,⑨⑦⑦, 5, 2,Ｃサンマルヘイロｰ, 72,勝浦正, 0.2, 72,*  8,   2, 8, 19.4,   
 6, 4,Ｅヤサシイキモチ, 68,川須栄, 2.0, 58,   3, -11, 4, 12.4,②④④, 6, 1,Ｈオｰガストウェイ, 69,勝浦正, 0.8, 71,   3,  12, 4,  7.3, ⑭⑮, 6, 8,Ｅマックスドｰズ, 72,宮崎北, 0.9, 66,*  9,  -6, 7, 25.1,⑦③④, 6,15,Ｐコスモアバンティ, 60,丹内祐, 0.3, 71,   4,   4,17, 80.6,   
 7, 2,Ｇマンマルコ, 62,木幡初, 2.1, 57,   1,  -6, 7, 34.1,⑧⑧⑧, 7, 3,Ｊブルｰスビスティｰ, 64,古川吉, 1.1, 68,   6,   3,11, 41.4, ⑨⑨, 7, 2,Ｉヘリオポｰズ, 68,吉田隼, 0.9, 68,   4,   3, 8, 29.8,⑥⑨⑨, 7,10,Ｋブラウンマシｰン, 65,酒井学, 0.3, 68,  -7,* 10,11, 26.5,   
 8, 1,Ｈマイネロｰドナイト, 56,鈴来直, 2.4, 56,   0,  -7, 9,139.0,⑤⑨⑨, 8,15,Ｅカワキタライジン, 72,上村洋, 1.2, 66,   9,  -5, 8, 20.9, ⑥⑥, 8, 9,Ｂコスモリゾルヴ, 73,丹内祐, 1.0, 67,   8,  -6, 5, 11.3,⑧④③, 8, 6,Ｌフラッパｰミク, 63,柴山雄, 0.4, 70,* 12,  -3,16, 74.9,   
 9, 6,Ｉマイネマグノリア, 55,丹内祐, 2.8, 54,   3, -17, 6, 25.8,④⑤⑤, 9, 2,Ｌミサノグリｰン, 57,西村太, 1.2, 63,* 13, -17,13,119.3, ①①, 9, 1,Ｄアキノモｰグル, 72,川須栄, 1.0, 65,*  9, -10, 1,  3.3,①①①, 9,17,Ｉソムニア, 67,川須栄, 0.6, 65,  -3,   4,13, 32.5,   
10,10,Ｊタタップラｰ, 52,横山和, 3.5, 49,  -3, -11,10,226.1,⑨⑩⑩,10,10,Ｂダイワソウル, 78,平野優, 1.3, 65,   3,   5, 1,  2.5, ⑮⑭,10, 7,Ｇフェバリットアワｰ, 69,勝浦正, 1.8, 60,   7, -12,10, 34.6,④⑤⑤,10,11,Ｏトレモロ, 60,平野優, 0.7, 64,   4,  -2,14, 47.7,   
,,,,,,,,,,,,11,13,Ｋセルシウス, 61,酒井学, 1.5, 63,   7,  -7,15,250.0, ⑧⑧,11, 3,Ｋサツマノホシ, 62,的場勇, 4.1, 50,   4, -25, 3,  4.4,③⑧⑪,11, 4,Ｍアスタｰヒュｰモア, 61,中舘英, 0.7, 65,*  9,  -6,10, 25.3,   
,,,,,,,,,,,,12, 5,Ｄラルゴ, 73,津村明, 1.5, 60,   7,  -9, 9, 21.7, ④④,,,,,,,,,,,,,12, 1,Ｆジャカランダテラス, 71,吉田隼, 0.8, 63,   0,   0, 3,  6.1,   
,,,,,,,,,,,,13,12,Ｎタイムチェイサｰ, 54,吉田隼, 1.9, 57,   8, -17, 5, 19.9, ③③,,,,,,,,,,,,,13,16,Ａセイユウハｰト, 77,津村明, 0.8, 62,   1,  -2, 1,  3.4,   
,,,,,,,,,,,,14, 9,Ｍケイアイアレス, 57,小林淳, 2.1, 56,   4, -10,14,209.8, ⑫⑫,,,,,,,,,,,,,14, 9,Ｑエルサフィｰル, 59,松山弘, 0.9, 59,  -8,   3,18,225.9,   
,,,,,,,,,,,,15,14,Ｏヒップホップダンス, 51,横山和, 2.3, 54,   6, -16,12,108.3, ⑦⑦,,,,,,,,,,,,,15,13,Ｎアナタノネガイ, 61,木幡初, 1.0, 59,   0,  -3,12, 30.0,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,Ｄオｰルエモｰション, 72,杉原誠, 1.1, 59,   6,  -8, 6, 15.2,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｅファミリズム, 72,藤岡康, 1.1, 56,  -7,  -1, 7, 16.4,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ｒマイネエレｰナ, 58,北村友, 1.4, 52,  -7,  -4,15, 70.4,   
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,
単勝:220円 複勝:09=140円 08=250円 05=400円 枠連:300円,,,,,,,,,,,,"単勝:2,050円 複勝:04=540円 08=180円 06=200円 枠連:2,160円",,,,,,,,,,,,"単勝:360円 複勝:11=170円 10=420円 04=630円 枠連:3,560円",,,,,,,,,,,,"単勝:930円 複勝:05=290円 08=200円 14=480円 枠連:1,780円",,,,,,,,,,,
