11年 5月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 9, 8,Ｉヤマニンアンフォラ, 48,小野寺, 2.5, 43,  -7, -10,10,117.9,⑧⑦⑦, 9, 4,Ｇマイネピｰス, 54,大野拓, 1.2, 46,* -2, -18,10, 41.8,②②②, 9, 6,Ｎキュｰトシルフ, 63,古川吉, 0.7, 66,*  6,  -3,14,102.7, ③③, 9, 1,Ｎクラウンハッピｰ, 50,伊藤工, 0.7, 55, -24,*  3,16,238.1,   
10, 9,Ｋサイウン, 44,津村明, 3.1, 39,  -6, -14, 9,110.2,⑨⑨⑧,10,13,Ｆタマモエスプレッソ, 54,藤岡康, 1.2, 46,* -4, -15, 5, 12.6,③④④,10, 2,Ｄソｰルデスタン, 74,中舘英, 0.9, 67,   0,   6, 1,  3.5, ⑪⑫,10,15,Ｉアンジュヴォレ, 60,村田一, 0.7, 54, -21,   2,10, 32.1,   
11, 7,Ｊゴｰルドルｰプ, 45,宮崎北, 3.6, 32,  -8, -18,12,311.2,⑦⑧⑨,11, 3,Ｋテイエムマジョ, 46,森一馬, 1.4, 47,  -9,  -3,13,325.7,⑪⑭⑭,11,14,Ｌチェンジオブシｰン, 66,木幡初, 0.9, 66,   1,   2,12, 86.4, ⑭⑬,11,12,Ｈブレスマイハｰト, 61,宮崎北, 0.8, 53,* -1, -13, 6, 10.7,   
12, 1,Ｆボディアピｰル, 56,松山弘, 4.2, 31,  -5, -28, 6, 12.4,③④④,12, 5,Ｈポタｰジュクレｰル, 52,丸田恭, 1.4, 43,  -5, -15, 4, 12.0,⑥⑥⑥,12, 1,Ｈビップレジェンド, 68,松山弘, 1.0, 66,  -4,* 11,11, 69.5, ⑮⑮,12, 2,Ｍパティオ, 50,小野寺, 1.0, 50, -17,  -5,15,166.2,   
,,,,,,,,,,,,13,16,Ｏコスモマロｰネ, 42,津村明, 2.1, 37,  -5, -23,15,343.6,⑦⑦⑧,13, 9,Ｉフェルミオン, 68,村田一, 1.1, 64,  -1,   6,15,125.2, ⑬⑭,13, 9, セクシｰキララ,---,川島信, 1.1, 50, -23,  -2,13, 90.0,   
,,,,,,,,,,,,14, 7,Ｃダイヤモンドハウス, 59,高倉稜, 2.4, 38, -13, -10, 7, 18.3,⑭⑮⑮,14,16,Ｆグレｰトビンテｰジ, 70,藤岡康, 1.3, 60,*  6, -13,13, 96.6, ②②,14, 7,Ｋヨイチサｰクル, 58,田辺裕, 1.2, 44,  -4, -18,12, 60.2,   
,,,,,,,,,,,,15,11,Ｌジャイアントブルｰ, 45,北村友, 2.4, 35, -12, -12,14,335.0,⑮⑯⑯,15, 4,Ｏグロリアスフラワｰ, 55,北村友, 1.5, 58,   0,  -3, 9, 30.4, ⑯⑯,15,16,Ｌコｰリンハッピｰ, 58,上村洋, 1.6, 40, -28,  -7,14,132.9,   
,,,,,,,,,,,,16,12,Ｍラブバレｰ, 44,水口優, 2.5, 34,  -9, -22,16,750.4,⑬⑫⑬,16, 7,Ｐプレストキララ, 43,平野優, 2.0, 50,   4, -21,16,133.7, ④④,16,14,Ｏディアフロイデ, 45,中舘英, 1.8, 39, -32,  -6,11, 60.1,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:1),,,,,,,,,,,
単勝:800円 複勝:12=200円 11=120円 06=200円 枠連:730円,,,,,,,,,,,,"単勝:450円 複勝:06=160円 01=140円 14=1,000円 枠連:370円",,,,,,,,,,,,"単勝:1,420円 複勝:15=400円 08=200円 12=680円 枠連:3,770円",,,,,,,,,,,,"単勝:1,000円 複勝:03=290円 10=210円 08=180円 枠連:1,650円",,,,,,,,,,,
馬連:690円 ワイド:11-12=290円 06-12=940円 06-11=340円,,,,,,,,,,,,"馬連:480円 ワイド:01-06=230円 06-14=2,630円 01-14=2,130円",,,,,,,,,,,,"馬連:4,520円 ワイド:08-15=1,470円 12-15=4,390円 08-12=1,860円",,,,,,,,,,,,"馬連:2,480円 ワイド:03-10=980円 03-08=640円 08-10=560円",,,,,,,,,,,
"馬単:1,730円 3連複:1,980円 3連単:13,590円",,,,,,,,,,,,"馬単:1,160円 3連複:7,410円 3連単:32,380円",,,,,,,,,,,,"馬単:10,570円 3連複:28,310円 3連単:177,850円",,,,,,,,,,,,"馬単:5,080円 3連複:3,790円 3連単:24,140円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 8R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,谷川岳ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅフェイスフルラバｰ, 55,川須栄,, 60,   1,   0, 2,  5.5, ⑨⑧, 1, 1,Ａオｰパルス, 62,高倉稜,, 63,*  3,*  2, 1,  1.6, ①①, 1, 7,Ｃマストバイアイテム, 74,川島信,, 79,   1,* 16, 3,  4.5, ⑦⑤, 1,12,Ｄリディル, 87,中舘英,, 90,  18,   3, 1,  3.0, ③③
 2, 3,Ａウエスタンハピネス, 60,水口優, 0.0, 64,* 11, -11, 3,  5.9, ①①, 2, 2,Ｅマルカファントム, 51,森一馬, 0.5, 60,*  1,* -1, 3,  5.9, ②②, 2, 2,Ｂトｰホウブエナス, 74,嘉藤貴, 0.5, 74,   2,* 11, 2,  4.2, ③④, 2, 2,Ｂスズジュピタｰ, 90,勝浦正, 0.2, 84,  14,   6, 6, 10.3, ⑦⑦
 3, 9,Ｆトミケンアマｰト, 54,秋山真, 0.0, 65,* 10,  -8, 6,  9.8, ②②, 3,13,Ｃラブギムレｰ, 53,伊藤工, 0.9, 57,*  1,  -4, 4, 14.2, ④④, 3,12,Ｄエリモエポナ, 72,中舘英, 0.8, 71,*  4,   6, 4,  7.5, ②②, 3,14,Ｃヒットジャポット, 89,佐藤哲, 0.5, 82,   8,* 11, 3,  7.0, ⑬⑬
 4, 6,Ｄシルクアイリス, 57,田辺裕, 0.2, 57,   5,  -7, 1,  4.1, ④④, 4, 3, ワンダｰドレッシｰ,---,嶋田純, 1.1, 54,  -2,  -3, 5, 32.1, ⑦⑥, 4,13,Ｇアヌエヌエ, 68,勝浦正, 1.2, 67,  -2,   8, 6, 10.6, ⑨⑧, 4, 9,Ｋマイネルクラリティ, 79,川島信, 0.5, 83,  16,  -3, 7, 18.6, ⑥⑥
 5,13,Ｃエレガンテココ, 57,吉田隼, 0.4, 56,   3,  -6, 9, 22.1, ⑧⑦, 5,10,Ｇナンクルナイサ, 47,平野優, 1.4, 52,  -1,  -7, 7, 59.9, ⑤⑦, 5,14,Ｅサマｰソング, 72,田辺裕, 1.5, 64,  -4,   8, 5,  7.9, ⑫⑫, 5, 3,Ｌオセアニアボス, 78,吉田隼, 0.5, 82,  16,  -2, 8, 27.6, ④⑤
 6, 5,Ｂソルトキャスケｰド, 59,岩部純, 0.5, 52, -19,* 13, 8, 15.1, ⑮⑮, 6, 5,Ｂマウントフジ, 59,川須栄, 1.4, 51,  -5,  -2, 2,  4.0, ⑩⑩, 6, 9,Ａキクノアルバ, 77,川須栄, 1.6, 64,   0,   3, 1,  3.5, ⑥⑦, 6, 7,Ｅスピリタス, 86,石橋脩, 0.6, 83,  11,   6, 2,  4.1, ⑪⑫
 7, 8,Ｈキングロンシャｰプ, 52,村田一, 0.6, 50,  -2,  -5,10, 34.4, ⑫⑫, 7,12,Ｄスバルオｰロラ, 52,横山和, 1.5, 50,  -3,  -6,10,120.4, ⑧⑧, 7, 5,Ｊトゥインクルスノｰ, 64,黛弘人, 1.7, 63,  -4,   7,12, 76.8, ⑪⑪, 7,13,Ｆダイシンプラン, 82,北村友, 0.7, 80,   6,* 11,14, 81.1, ⑮⑮
 8, 1,Ｉダイワコルツ, 52,中舘英, 0.7, 50,  -9,*  1, 4,  7.1, ⑭⑬, 8,14,Ｈアンジェラバロｰズ, 45,小野寺, 1.5, 52,  -1,  -7, 8, 64.1, ⑥⑤, 8,11,Ｈエスジｰナミ, 67,大野拓, 1.7, 64,*  5,  -1, 8, 40.8, ①①, 8,10,Ｈキョウエイアシュラ, 81,松田大, 0.7, 82,  12,   1,10, 39.4, ⑧⑧
 9,11,Ｊソレイユレディｰ, 51,石橋脩, 0.7, 52,   3, -11,12, 50.3, ⑦⑨, 9, 9,Ｌユメハナ, 37,黛弘人, 1.6, 51,*  1, -10, 6, 33.3, ③③, 9, 6,Ｆイサミダンス, 69,佐藤哲, 2.1, 60,  -5,   4, 7, 20.9, ⑬⑬, 9, 6,Ａスマｰトステｰジ, 91,武幸四, 0.7, 80,  12,   2, 5,  8.5, ⑫⑪
10, 7,Ｌショウナンハトバ, 46,藤岡康, 0.8, 50,  -7,  -1,15,149.0, ⑬⑭,10,11,Ｊスナオニアイシテ, 40,宮崎北, 1.7, 47, -12,*  2, 9, 70.8, ⑬⑬,10,15,Ｍラヴソｰスウィｰト, 55,大下智, 2.8, 53,   2,  -9, 9, 58.5, ④③,10, 4,Ｍスズカサンバ, 77,丸田恭, 0.9, 77,  12,  -2,13, 76.1, ⑨⑨
11,10,Ｇマックスファイヤｰ, 54,木幡初, 1.0, 51,*  9, -21, 5,  7.2, ③③,11,15,Ｆロングコウテイ, 48,松山弘, 1.8, 49,  -6,  -4,13,252.2, ⑪⑪,11,10,Ｋシャインドリｰム, 60,平野優, 3.0, 53,  -9,   1,10, 60.8, ⑮⑮,11,15,Ｊストロングガルｰダ, 79,田辺裕, 1.2, 72,  12,  -6,12, 68.3, ⑩⑩
12,12,Ｋコスモマスク, 49,鈴来直, 1.5, 41,   0, -18,11, 48.1, ⑩⑩,12, 6,Ｉサンクスギビング, 42,高嶋活, 2.2, 43, -10,  -5,11,171.2, ⑫⑫,12, 8,Ｌサンマルフラワｰ, 58,水口優, 3.0, 51,  -6,  -3,15,305.0, ⑭⑭,12, 8,Ｇファリダット, 82,川須栄, 1.2, 75,   8,   3, 4,  8.4, ⑭⑭
13,16,Ｍソアリング, 45,平野優, 1.6, 42,   7, -26,14, 93.3, ⑥⑥,13, 7,Ｋマルヴァジア, 39,田中克, 2.3, 43,  -4, -11,12,189.6, ⑨⑨,13, 3,Ｎアイディンワルツ, 49,菅原隆, 3.3, 48,  -4,  -9,14,203.2, ⑩⑩,13, 5,Ｎティファニｰケイス, 77,藤岡康, 1.6, 69,* 22, -29, 9, 34.1, ①①
14,15,Ｏドリｰムスパ, 38,高倉稜, 1.7, 40,   6, -28,13, 79.3, ⑤⑤,14, 8,Ｎフォｰジドロイヤル,  1,菅原隆, 3.4, 32, -17,  -8,15,581.2, ⑮⑮,14, 4,Ｏヒシヴェリタス, 46,丸田恭, 3.3, 48,   0, -12,13,159.7, ⑤⑥,14,11,Ｉマイネルスケルツィ, 80,津村明, 1.8, 66,* 20, -30,11, 53.1, ②②
15, 4,Ｎペルック, 38,津村明, 1.9, 36,  -3, -21, 7, 14.6, ⑪⑪,15, 4,Ｍグランロｰズ, 26,大下智, 3.5, 39, -13,  -5,14,537.5, ⑭⑭,15, 1,Ｉコスモカラｰズ, 65,木幡初, 3.4, 48,  -2, -11,10, 60.8, ⑧⑨,15, 1,Ｏゼットフラッシュ, 76,松山弘, 2.4, 60,  16, -30,15,344.4, ⑤④
16,14, チョウクリスエス,---,北村友, 6.4,-47, -36, -47,16,174.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:1),,,,,,,,,,,
単勝:550円 複勝:02=190円 03=200円 09=280円 枠連:620円,,,,,,,,,,,,単勝:160円 複勝:01=110円 02=180円 13=240円 枠連:380円,,,,,,,,,,,,"単勝:450円 複勝:07=170円 02=150円 12=220円 枠連:1,010円",,,,,,,,,,,,"単勝:300円 複勝:12=150円 02=250円 14=240円 枠連:1,210円",,,,,,,,,,,
"馬連:1,820円 ワイド:02-03=630円 02-09=720円 03-09=920円",,,,,,,,,,,,馬連:470円 ワイド:01-02=220円 01-13=320円 02-13=780円,,,,,,,,,,,,"馬連:1,240円 ワイド:02-07=460円 07-12=590円 02-12=680円",,,,,,,,,,,,"馬連:1,430円 ワイド:02-12=580円 12-14=440円 02-14=990円",,,,,,,,,,,
"馬単:3,540円 3連複:4,950円 3連単:25,500円",,,,,,,,,,,,"馬単:640円 3連複:1,270円 3連単:3,360円",,,,,,,,,,,,"馬単:2,090円 3連複:2,510円 3連単:14,880円",,,,,,,,,,,,"馬単:2,390円 3連複:2,660円 3連単:12,160円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白馬岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｉハリケｰン, 41,北村友,, 67,  -6,* 14, 4,  9.2,⑥⑥⑥, 1, 4,Ｄロイヤルダリア, 74,平野優,, 72,* 10,   1, 2,  4.0,②②①, 1, 8,Ｃラジャポネｰズ, 72,勝浦正,, 67,* -3,   1, 7, 17.7, ①①, 1,11,Ｃスタッドジェルラン, 82,佐藤哲,, 84,   9,* 14, 4,  5.8,⑧⑦⑦
 2, 1,Ｅトｰセンリョウマ, 54,吉田隼, 1.0, 60,* -4,   2, 1,  2.7,②②②, 2, 7,Ｇヒビケジンダイコ, 70,勝浦正, 0.2, 73,   5,  14, 4,  7.6,⑥⑥⑤, 2,12,Ｄトｰセンフリｰジア, 72,田辺裕, 0.0, 72, -10,* 14, 5, 11.2, ⑪⑫, 2, 9,Ｈゴｰルデンルｰヴェ, 78,秋山真, 0.1, 81,* 11,   9, 8, 19.3,②②②
 3, 4,Ｄエｰティｰブラボｰ, 56,藤岡康, 1.2, 58,  -5,   3, 8, 54.2,⑤⑤⑤, 3, 2,Ｂケｰジｰカチボシ, 76,田辺裕, 0.2, 72,   4,  13, 1,  2.6,⑤⑤⑥, 3,16,Ｆイオス, 69,中舘英, 0.2, 70,* -4,   3, 3,  5.6, ⑤⑤, 3,13,Ｌハリマノワタリドリ, 76,古川吉, 0.4, 81,   6,* 16,11, 37.1,⑭⑬⑭
 4, 7,Ｃハクユウサンサン, 57,高倉稜, 1.6, 53,* -3,  -4, 3,  7.1,①①①, 4, 6,Ｅトミケンプライム, 73,木幡初, 0.5, 76,   6,  12, 6, 10.3,⑧⑧⑦, 4,14,Ｂサイキョウアサカゼ, 73,武幸四, 0.3, 67,* -4,   0, 4,  6.5, ④②, 4, 6,Ａモエレジュンキン, 85,川須栄, 0.5, 80,  10,   9, 2,  5.4,⑤⑥⑥
 5, 2,Ｆマイネルリｰプ, 54,津村明, 1.7, 54,* -4,  -3, 6, 10.5,④③④, 5, 5,Ｃスイｰトテン, 75,鮫島良, 0.5, 75,   3,* 15, 5,  8.8,⑨⑩⑨, 5,13,Ｇミスベルツリｰ, 68,木幡初, 0.3, 69,  -7,   4, 6, 15.6, ⑧⑧, 5, 8,Ｊシルクエステｰト, 76,中舘英, 0.8, 80,   5,* 17,10, 25.6,⑮⑮⑮
 6, 5,Ａメジロビゼン, 64,田辺裕, 1.7, 53,  -6,   0, 5,  9.4,⑦⑦⑦, 6, 8,Ｆマッキｰスチｰル, 72,野元昭, 0.6, 70,   6,   6,11, 74.9,④④④, 6, 4,Ｍジュヴェビアン, 62,松山弘, 0.3, 69,  -9,   7,15,119.7, ⑥⑥, 6, 2,Ｂトウショウロジック, 82,田辺裕, 0.8, 77,   6,  13, 5,  6.4,⑬⑭⑬
 7, 3,Ｇペガサスビビクン, 53,松田大, 1.8, 55,* -4,  -4,10,109.6,③④③, 7,11,Ａスｰパｰオｰビット, 77,藤岡康, 1.0, 72,   2,  13, 3,  5.7,⑪⑪⑪, 7, 3,Ｋシｰキングフェイム, 65,太宰啓, 0.3, 71, -10,* 10, 8, 19.2, ⑫⑪, 7,10,Ｄジェネラルノブレス, 81,石橋脩, 1.2, 74,   9,   2, 3,  5.7,③⑤③
 8, 6, バンダムヴィッツ,---,松山弘, 2.4, 53,  -9,   1, 9, 90.0,⑩⑪⑪, 8, 1,Ｉテラノパンサｰ, 66,松山弘, 1.1, 73,   0,* 19,10, 73.9,⑫⑫⑫, 8,10,Ｎジュメイラムｰン, 60,丸田恭, 0.3, 66,* -5,   1,10, 21.5, ②③, 8,14,Ｍヤマノベガ, 74,大野拓, 1.6, 70,   9,  -2,15,167.4,⑥③④
 9, 9,Ｂオｰヴァｰジョイド, 63,川須栄, 4.1, 38,  -8, -17, 2,  2.7,⑪⑩⑨, 9,10,Ｋエｰラゴｰデオ, 60,北村友, 1.2, 60,* 10, -15, 7, 38.5,①①②, 9, 1,Ｉオｰシャンキャスト, 68,秋山真, 0.4, 68,  -8,   6, 2,  5.2, ⑨⑨, 9, 7,Ｇエリモアラルマ, 80,松山弘, 1.8, 72,   8,   1, 9, 20.2,⑩⑨⑨
10,10,Ｈメイショウコロク, 51,中舘英, 4.2, 38,  -8, -18, 7, 51.9,⑨⑨⑧,10,12,Ｈマルカゴクウ, 68,川須栄, 1.2, 65,   5,   1, 9, 56.6,⑦⑦⑧,10, 9,Ｅタニノネグロｰニ, 70,高倉稜, 0.8, 62,  -7,  -2, 9, 20.9, ⑦⑦,10, 3,Ｅティアモブリｰオ, 81,北村友, 1.8, 70,* 12,  -6, 1,  3.9,①①①
11, 8,Ｊイサミヨウソロｰ, 33,平野優, 4.5, 36,  -9, -20,11,365.4,⑧⑧⑩,11, 9,Ｊキングオブロマネ, 60,中舘英, 2.9, 50,   7, -32,12,207.4,③③③,11,15,Ｌアカリ, 64,平野優, 1.1, 56,* -4, -11,12, 37.2, ③④,11, 1,Ｋマイネルパルティア, 76,津村明, 2.1, 69,   8,  -2,13,126.4,⑨⑧⑧
,,,,,,,,,,,,12, 3,Ｌメジロムｰア, 58,津村明, 3.1, 48,   3, -23, 8, 44.2,⑩⑨⑩,12, 7,Ｐリラティビティ, 49,石橋脩, 1.2, 61, -13,   3,13, 97.0, ⑭⑭,12, 5,Ｎマルタｰズカイト, 73,木幡初, 2.1, 68,   7,   0,14,159.6,⑦⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,13, 6,Ｏトウカイイｰグル, 56,川須栄, 1.3, 59, -16,   4,16,153.4, ⑮⑮,13,15,Ｆメイクアダッシュ, 81,丸田恭, 2.5, 65,   7,  -3, 7, 19.2,⑫⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｊプレタポルテ, 66,横山和, 1.3, 56, -11,  -3, 1,  3.6, ⑬⑬,14, 4,Ｏポルカマズルカ, 69,吉田隼, 2.6, 67,   7,  -4, 6, 16.2,⑪⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ａファミリズム, 73,上村洋, 1.5, 52,  -9, -11,11, 23.0, ⑩⑩,15,12,Ｉダンサｰズブロンド, 77,宮崎北, 3.2, 61,  10, -14,12, 70.7,④④⑤
,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｈフレンドリｰドレス, 68,村田一, 1.8, 53, -14,  -1,14,113.2, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
