11年11月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝2200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾞﾝｶｽﾀｰｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃジョｰラプタｰ, 54,後藤浩,, 53,  -5,*  1, 5, 23.5, ⑥⑤, 1,10,Ｆジｰクジオン, 51,北村友,, 51,* -5, -13, 3,  7.5, ②②, 1, 7,Ｇサクセスパシュｰト, 70,岩田康,, 75,  10,*  0, 5,  9.5,⑥⑥⑦, 1, 2,Ｂダコｰル, 85,佐藤哲,, 90,  11,*  8, 1,  2.6,⑥⑦⑦
 2,10,Ｋハンズアップ, 41,福永祐, 0.2, 52,  -7,*  2, 3,  4.8, ⑧⑦, 2, 4,Ａブルｰプルチェッラ, 59,武豊  , 0.0, 53,* -5, -12, 1,  2.1, ⑤⑤, 2,13,Ｃファタモルガｰナ, 74,川島信, 0.0, 78,   9,*  4, 6, 11.2,⑫⑫⑪, 2, 7,Ｇサトノシュレン, 79,デムｰ, 0.6, 82,  12,  -2, 4,  6.8,⑦④④
 3, 6,Ｂチキウミサキ, 58,幸英明, 0.4, 51,* -2,  -5, 1,  2.0, ③③, 3, 2,Ｂイントゥザストｰム, 58,デムｰ, 0.0, 53,  -9,* -5, 2,  2.9, ⑨⑩, 3,10,Ｂタマモグランプリ, 77,浜中俊, 0.1, 76,  11,  -1, 4,  7.8,⑪⑧④, 3, 3,Ａアドマイヤラクティ, 85,川田将, 0.6, 84,  10,*  4, 2,  3.5,⑨⑩⑩
 4, 9,Ｄメイショウアサヒ, 52,飯田祐, 0.5, 51,  -6,   0, 6, 31.5, ⑨⑧, 4, 6,Ｈセルリアンラビット, 50,渡辺薫, 0.2, 49, -11,* -7,10, 73.8, ⑪⑪, 4, 6,Ｅアドマイヤカｰリン, 72,田辺裕, 0.3, 71,  11,  -9, 2,  4.5,④④⑥, 4,10,Ｈロｰドラテアｰト, 78,岩田康, 0.8, 80,  12,  -5, 8, 42.0,④⑥⑥
 5, 3,Ａツキミハナミ, 60,川田将, 0.6, 49,* -2,  -7, 2,  3.6, ①①, 5, 9,Ｊシゲルザクロ, 48,国分恭, 0.4, 47, -14,* -5,12,146.5, ⑬⑬, 5,11,Ｊエルヴィスバロｰズ, 67,後藤浩, 0.3, 72,   9,  -1,10, 39.0,⑨⑨⑨, 5, 6,Ｄメイショウウズシオ, 84,飯田祐, 0.8, 81,* 14,  -8, 5, 10.8,②②②
 6, 4,Ｆコウエイロックオン, 49,太宰啓, 0.7, 47,* -2,  -8, 9,115.0, ②②, 6,12,Ｃサトノオラクル, 57,幸英明, 0.5, 46,  -8, -13, 4, 10.9, ⑩⑧, 6, 1,Ｍシゲルナガマサ, 47,北村友, 0.3, 71,* 16, -19,12,159.0,①①①, 6, 9,Ｅイグゼキュティヴ, 81,幸英明, 1.0, 78,* 14, -11, 7, 26.0,⑤③③
 7, 7,Ｊキョウワドリｰム, 43,渡辺薫, 0.7, 48,  -5,  -5,13,206.8, ⑤④, 7, 8,Ｇヤマニンメンヒル, 51,小牧太, 0.5, 47,* -3, -21, 6, 20.4, ①①, 7, 8,Ａロｰレルジャブラニ, 79,武豊  , 0.5, 69,  10,  -9, 1,  3.2,⑤⑦⑧, 7, 1,Ｃロｰドオブザリング, 84,池添謙, 1.1, 78,  10,  -4, 3,  5.8,⑧⑨⑨
 8,12,Ｈミッキｰヘネシｰ, 47,小牧太, 0.7, 48, -10,*  3, 4, 10.0, ⑭⑭, 8, 7,Ｌリネンハウス, 44,川田将, 0.5, 46,  -8, -16,11, 80.1, ⑦⑦, 8, 4,Ｉトｰセンケイトゥｰ, 69,川田将, 0.6, 70,  12, -13,11, 52.0,③③⑤, 8, 8,Ｆラヴィンライフ, 80,後藤浩, 1.8, 71,  11, -16,10, 53.8,⑩⑧⑧
