11年 1月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 1月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春望ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄドナリサ, 54,吉田隼,, 64,*-11,* 10, 2,  4.3, ④⑤, 1,10, メジロラフィキ,,五十嵐,,,,, 3,  4.0,③③①, 1,15,Ｃスノｰドラゴン, 70,吉田隼,, 72,   2,*  9, 1,  1.5, ⑤④, 1,16,Ｉブライトアイザック, 83,江田照,, 82,* 11,  12, 4,  6.7, ⑦④
 2, 5,Ｂエイコオウイング, 55,北村宏, 0.4, 60, -14,* 10, 1,  4.0, ⑥⑧, 2, 3, ヴェルトマイスタｰ,,横山義,201.8,,,, 1,  3.0,⑤④④, 2, 7,Ｅコスモケンジ, 67,松岡正, 0.5, 68,   0,*  8, 2,  6.8, ⑦⑥, 2, 8,Ｃキングパｰフェクト, 86,岩部純, 0.1, 83,   2,* 22, 6, 13.7, ⑯⑯
 3, 6,Ｎクラウディア, 41,内田博, 1.0, 55, -12,   3, 8, 15.5, ⑤④, 3, 4, ショウナンサミット,,江田勇,202.9,,,, 2,  3.7,②②③, 3, 2,Ｆコンノｰト, 66,内田博, 0.6, 67,*  5,   2, 5, 15.7, ①①, 3,15,Ｆピｰスオブパワｰ, 84,内田博, 0.2, 81,* 11,  10, 1,  3.3, ④③
 4, 7,Ｉキョカキョク, 49,三浦皇, 1.4, 52, -15,   4,13,166.5, ⑪⑪, 4, 9, ティンバｰウルフ,,平沢健,203.0,,,, 9, 37.7,⑥⑤⑤, 4,10,Ｊフラワｰロック, 61,クラス, 0.7, 66,   0,   6, 4, 12.6, ⑧⑦, 4, 1,Ａサクセスオネスティ, 88,北村宏, 0.4, 79,   9,  11, 2,  4.4, ⑤⑦
 5, 8,Ｈウインドワｰド, 50,後藤浩, 1.6, 49,*-10,  -5, 5, 12.5, ②②, 5, 5, サｰストンムｰン,,柴田未,204.8,,,, 7, 21.8,①①②, 5,13,Ｇニシノゲイナｰ, 63,ベリｰ, 0.7, 67,   0,*  8, 3, 11.9, ⑩⑩, 5,12,Ｌドリｰムクラウン, 82,ベリｰ, 0.4, 79,  10,  10,14,140.4, ⑧⑧
 6, 2,Ｆセクシイスイｰト, 52,吉田豊, 1.6, 47,*-10,  -6, 6, 14.8, ①①, 6,12, トｰセンファルコン,,石神深,206.9,,,,10, 42.5,⑫⑪⑪, 6, 8,Ｄホｰマンルッツ, 68,武幸四, 0.7, 67,*  5,   1, 9, 27.0, ②②, 6, 3,Ｅゴｰルドエンデバｰ, 85,吉田豊, 0.5, 77,  10,   8,10, 50.2, ③⑤
 7,12,Ｇコウヨウロイヤル, 51,松岡正, 1.6, 50, -14,  -1, 7, 15.2, ⑦⑥, 7,13, ブロックバスタｰ,,穂苅寿,208.8,,,, 6, 17.0,⑩⑨⑧, 7, 9,Ｂコアヨカ, 70,後藤浩, 1.3, 61,  -3,   6, 7, 23.7, ⑬⑫, 7,13,Ｎケイジｰジュニアｰ, 81,伊藤直, 0.5, 78,   7,  12,15,193.3, ⑪⑫
 8,10,Ｃコスモアイボリｰ, 55,柴山雄, 1.7, 48, -14,  -1, 9, 17.3, ⑨⑨, 8, 6, ヤマニンプレアデス,,柴田大,209.1,,,, 4, 11.9,④⑥⑥, 8,11,Ａトウカイシャンテ, 74,吉田豊, 1.4, 59,*  4,  -4, 8, 25.9, ③③, 8, 4,Ｏカフェレジェンド, 80,村田一, 0.7, 77,   5,* 14,13,128.8, ⑮⑮
 9, 3,Ａハロｰタマ, 60,クラス, 1.8, 49, -15,   0, 3,  4.4, ⑬⑫, 9, 2, ダイワシュガｰ,,金子光,209.3,,,,11, 53.6,⑬⑬⑬, 9,12,Ｎスマイルダンサｰ, 46,的場勇, 1.4, 64,  -6,*  8,13,266.4, ⑭⑯, 9, 2,Ｐシルクイｰグル, 79,的場勇, 0.8, 79,   7,   9,11, 51.3, ⑩⑩
10,13,Ｌアップルポテト, 43,的場勇, 1.9, 51, -12,  -4,14,315.6, ⑧⑦,10,14, シャイニｰグルｰム,,高野和,209.8,,,,13, 80.7,⑪⑫⑫,10, 6,Ｌコｰリンハッピｰ, 58,菅原隆, 1.5, 60,  -1,   1,15,408.2, ⑨⑨,10,11,Ｋノｰリプライ, 82,三浦皇, 0.8, 76,   7,   9,12, 62.6, ⑬⑪
11,15,Ｋクリノマドンナ, 45,武士沢, 2.1, 45, -17,   0,16,385.3, ⑯⑯,11, 1, モエレポｰルスタｰ,,浜野谷,210.0,,,, 5, 14.9,⑨⑩⑩,11,14,Ｋランパスインベガス, 61,三浦皇, 1.5, 60,  -3,   3, 6, 18.2, ⑫⑭,11,14,Ｄアｰスリヴィング, 86,横山典, 0.8, 76,  10,   7, 5,  8.7, ⑨⑨
12, 1,Ｅジョｰプラチネラ, 53,平野優, 2.2, 44,*-11,  -9,11, 81.5, ③③,12, 8, サヤンクｰ,,水出大,210.6,,,,12, 55.5,⑦⑧⑨,12, 1,Ｈエンジンゼンカイ, 63,江田照, 1.5, 61,   0,   1,12,154.5, ⑥⑧,12, 7,Ｈシルクアルボｰレ, 83,柴山雄, 0.9, 75,   7,  10,16,274.4, ⑫⑭
