11年 5月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月 8日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  ダ2100m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾘﾘｱﾝﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａパワｰスポット, 64,横山典,, 71,   5,*  4, 2,  5.7, ⑤⑤, 1,12,Ｄカルマｰト, 60,福永祐,, 68,*-11,   6, 4,  8.0,④②②, 1, 3,Ｃジェイケイラン, 74,川田将,, 74,   0,*  9, 5, 11.4,⑧⑧⑧, 1,10,Ｃキクノアポロ, 93,岩田康,, 90,* 10,  20, 1,  3.2,②②②
 2, 4,Ｅコウヨウメビウス, 55,福永祐, 1.1, 61,   5,  -7,10, 40.4, ④④, 2,15,Ｌシルクレイノルズ, 49,柴山雄, 0.1, 65,*-11,   6, 7, 18.8,⑦④③, 2, 2,Ｆネオヴェリｰブル, 67,北村宏, 0.1, 71,   1,   3, 7, 23.4,④③④, 2,16,Ａタマモクリエイト, 94,大庭和, 0.6, 88,   8,  21,12, 47.6,⑨⑦⑥
 3, 7,Ｂピュアマインド, 61,ウィリ, 1.2, 63,*  8, -10, 1,  1.6, ①①, 3, 6,Ｅネグレスコ, 58,内田博, 0.1, 69,*-12,*  9, 1,  3.2,②③④, 3, 5,Ｂオペラオｰカン, 79,吉田隼, 0.2, 72,   1,   3, 2,  5.0,⑤⑤⑤, 3, 8,Ｂマイネルアワグラス, 93,柴田大, 0.6, 88,   8,  20,10, 39.0,⑪⑥⑦
 4, 3,Ｄレインボｰデイズ, 56,吉田隼, 1.6, 59,   3,  -6, 3,  8.8, ⑪⑨, 4,13,Ｂシンボリストｰム, 62,蛯名正, 0.6, 62, -16,   6, 2,  3.6,⑨⑨⑧, 4, 6,Ａハシルヨミテテ, 82,蛯名正, 0.8, 65,   1,  -9, 1,  1.7,③④③, 4, 7,Ｄシビルウォｰ, 93,吉田豊, 0.6, 89,   7,* 25, 5, 10.9,⑬⑫⑬
 5, 1,Ｇウインドワｰド, 52,小牧太, 1.7, 57,   4,  -9, 8, 31.4, ⑧⑥, 5, 1,Ｊデラモｰレ, 50,ウィリ, 0.8, 59, -17,   6, 8, 39.7,⑩⑩⑩, 5, 4,Ｈクレバｰロッシｰ, 65,武豊  , 0.9, 64,*  3, -13, 3,  6.0,①①①, 5, 2,Ｇピサノエミレｰツ, 92,内田博, 0.7, 89,   7,* 24, 4,  6.9,⑩⑪⑪
 6,12,Ｊトシザティアラ, 47,岩田康, 2.4, 52,   3, -13, 6, 22.8, ⑦⑩, 6,11,Ａエバｰグリｰン, 63,岩田康, 0.9, 62, -20,* 10, 3,  4.1,⑮⑭⑮, 6, 7,Ｇドラゴンソニック, 67,岩田康, 1.1, 64,   0,  -7, 6, 20.4,⑦⑦⑦, 6,11,Ｌメンデル, 87,藤岡佑, 0.8, 89,   7,  23,13, 56.1,⑦⑩⑫
 7, 5,Ｋナスハヤブサ, 46,大庭和, 2.4, 51,   2, -12,14,284.2, ⑫⑪, 7, 2,Ｎスイｰトジョリ, 41,木幡初, 0.9, 59, -15,   1,16,296.1,⑤⑥⑦, 7, 8,Ｅマイネルネオハｰト, 68,中谷雄, 1.2, 62,   2, -11, 8, 96.1,⑥⑥⑥, 7, 5,Ｊトｰセンモナｰク, 90,川田将, 1.0, 84,* 10,  13, 3,  6.4,③③③
 8, 8,Ｈオリオンザジョケツ, 50,吉田豊, 2.5, 48,  -3,  -6,16,319.2, ⑯⑯, 8, 4,Ｏエイダイポイント, 40,横山典, 1.1, 62, -20,* 12, 5, 10.0,⑯⑯⑯, 8, 1,Ｄイｰスタリｰガスト, 73,吉田豊, 1.2, 61,*  3, -16, 4, 10.1,②②②, 8, 6,Ｉモンテクリスエス, 90,福永祐, 1.1, 85,   7,  18, 2,  5.0,⑧⑨⑨
 9,13,Ｉメジロクロビシ, 48,藤岡佑, 2.7, 51,*  6, -21,11, 58.5, ③③, 9,16,Ｍクロドレコｰ, 44,川田将, 1.2, 58, -16,   2,10, 63.1,⑫⑫⑫,,,,,,,,,,,,, 9,13,Ｏウインペンタゴン, 86,ウィリ, 1.1, 84,   9,  14, 6, 13.6,④④④
10,14,Ｆミスファイアｰ, 54,木幡初, 2.8, 47,   4, -19,12, 86.3, ⑨⑦,10, 5,Ｈプレミアムリｰチ, 52,吉田隼, 1.2, 59, -19,   8,11, 90.7,⑭⑮⑭,,,,,,,,,,,,,10, 3,Ｋハギノリベラ, 87,横山典, 1.2, 88,   3,* 27, 9, 23.7,⑯⑯⑯
11,10,Ｎサイレントリタｰン, 40,北村宏, 2.8, 47,  -2, -12,15,303.7, ⑮⑮,11,10,Ｐダイワアｰク, 35,北村宏, 1.2, 57, -16,   2,14,218.5,⑪⑪⑪,,,,,,,,,,,,,11,15,Ｎアドマイヤマジン, 86,小牧太, 1.4, 84,   5,  21,15, 85.1,⑮⑭⑭
12,11,Ｃティルトウイング, 57,松岡正, 3.5, 43,   5, -25, 5, 16.1, ⑥⑧,12,14,Ｆハｰツドリｰマｰ, 54,吉田豊, 1.3, 49,*-11, -13, 9, 62.3,①①①,,,,,,,,,,,,,12, 4,Ｈクリｰン, 90,武豊  , 1.4, 82,   8,  13,11, 43.0,⑤⑤⑤
13,15, マッハスリｰ,---,内田博, 3.6, 41,  -1, -20, 7, 28.1, ⑬⑬,13, 7,Ｇマコトロングボウ, 53,中谷雄, 1.5, 50, -16,  -6,15,250.7,⑧⑧⑨,,,,,,,,,,,,,13, 1,Ｍセイカアレグロ, 87,木幡初, 1.5, 82,   7,  16,14, 72.6,⑥⑧⑧
14, 2,Ｌディアインビクタス, 44,柴山雄, 3.6, 40,  -2, -19, 9, 39.0, ⑭⑭,14, 9,Ｃタケデンゴｰルド, 60,松岡正, 1.5, 50, -14, -10, 6, 17.6,⑥⑦⑥,,,,,,,,,,,,,14, 9,Ｐプレファシオ, 75,吉田隼, 1.7, 83,   6,  17,16,141.0,⑭⑮⑮
