11年 9月10日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 9月10日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9,17,Ｃミルクディッパｰ, 53,岩田康, 1.4, 41,*  2, -29, 4,  5.9, ②②, 9, 3, ラブトゥオｰル,---,太宰啓, 1.9, 42, -13,* -4, 8, 35.9, ⑪⑪, 9,10,Ｇコｰリングオブラブ, 69,浜中俊, 1.7, 69,  -1,   8, 7, 18.4, ⑬⑩, 9, 1,Ｉキモンレッド, 72,国分優, 2.3, 65,* 12,  -9, 9, 73.3, ①①
10, 9,Ｇトキノベストマッチ, 42,福永祐, 1.4, 42,  -1, -23, 6, 11.3, ⑪⑨,10, 4, ステラｰフェアリｰ,---,小牧太, 1.9, 43,  -7, -12,10,103.1, ⑨⑧,10, 9,Ｎファｰザｰリｰプ, 60,川須栄, 2.4, 62,   0,   1,13,221.2, ⑨⑨,10, 7,Ｂアイノレグルス, 83,藤岡康, 2.5, 64,   1,   4, 5, 28.2, ⑩⑩
11,10,Ｊデンコウベリル, 35,松山弘, 1.6, 39,   0, -29,10,129.0, ⑥⑤,11,11, リアルブラック,---,岩田康, 3.7, 30, -10, -24, 7, 31.2, ⑧⑩,11, 4,Ｍトｰホウペッグ, 60,幸英明, 2.7, 60,  -4,   2,10, 81.8, ⑫⑬,,,,,,,,,,,,
12, 5,Ｉノｰプラン, 37,酒井学, 1.9, 36,   1, -34,11,164.2, ⑤④,,,,,,,,,,,,,12,13,Ｌデンコウウインディ, 61,松山弘, 2.8, 59,  -1,  -1,15,316.1, ⑩⑪,,,,,,,,,,,,
13,13,Ｈゴットコｰズウェイ, 39,川須栄, 2.2, 33,  -5, -28,12,257.3, ⑯⑯,,,,,,,,,,,,,13, 5,Ｏイツモジョウキゲン, 58,国分優, 3.7, 51,  -5,  -6,12,187.0, ⑭⑭,,,,,,,,,,,,
14,11,Ｐジョウショｰキング, 22,赤木高, 2.4, 30, -13, -16,13,260.9, ⑰⑰,,,,,,,,,,,,,14, 3,Ｊヒノデポベｰダ, 64,国分恭, 3.9, 49,  -3,  -9,14,227.3, ⑪⑫,,,,,,,,,,,,
15, 4,Ｑカネトシダイスタｰ, 22,国分優, 2.6, 28,  -1, -41,16,406.2, ④⑦,,,,,,,,,,,,,15, 2,Ｈワンダｰエレメント, 68,太宰啓, 3.9, 48,   4, -16, 9, 41.1, ④⑤,,,,,,,,,,,,
16,16,Ｎシゲルマンゴスチン, 29,森一馬, 3.0, 25,*  2, -51,15,370.5, ③③,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Ｌカワカミリバティｰ, 35,藤懸貴, 3.9, 18,   0, -63,17,460.8, ⑨⑥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,
単勝:350円 複勝:07=160円 02=220円 12=160円 枠連:470円,,,,,,,,,,,,単勝:180円 複勝:07=110円 05=120円 10=210円 枠連:250円,,,,,,,,,,,,"単勝:320円 複勝:11=170円 01=2,160円 12=140円 枠連:10,880円",,,,,,,,,,,,単勝:150円 複勝:08=110円 09=130円 10=450円 枠連:180円,,,,,,,,,,,
"馬連:1,500円 ワイド:02-07=590円 07-12=340円 02-12=640円",,,,,,,,,,,,馬連:250円 ワイド:05-07=160円 07-10=400円 05-10=560円,,,,,,,,,,,,"馬連:16,240円 ワイド:01-11=3,860円 11-12=320円 01-12=5,180円",,,,,,,,,,,,"馬連:200円 ワイド:08-09=140円 08-10=770円 09-10=1,210円",,,,,,,,,,,
"馬単:2,530円 3連複:2,320円 3連単:11,040円",,,,,,,,,,,,"馬単:400円 3連複:980円 3連単:2,250円",,,,,,,,,,,,"馬単:19,080円 3連複:18,200円 3連単:138,010円",,,,,,,,,,,,"馬単:310円 3連複:2,580円 3連単:4,900円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,朝日ﾁｬﾚﾝｼﾞｶｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａエアカｰネリアン, 61,浜中俊,, 57,*  5, -15, 1,  1.5, ③②, 1,11, タガノミュルザンヌ,---,岩田康,, 56, -12,*  2, 3,  6.6, ⑫⑫, 1, 2,Ｅアドマイヤバｰトン, 72,川田将,, 78,   1,* 10, 4,  7.4, ⑯⑮, 1, 4,Ａミッキｰドリｰム, 93,和田竜,, 86,  10,  15, 1,  2.8,⑥⑤⑤
 2,15,Ｇクレｰタｰズロｰド, 51,国分恭, 0.0, 56,   2,*-11, 4, 17.6, ⑦④, 2, 9, ヨドノグレイス,---,川須栄, 0.3, 53,* -6, -11, 9, 69.1, ①①, 2,15,Ｂティボリペガサス, 74,高倉稜, 0.2, 74,   3,   3, 6, 17.9, ⑨⑨, 2, 3,Ｄエｰシンジｰライン, 83,太宰啓, 0.0, 82,* 13,   9, 7, 19.5,②②②
 3,10,Ｂチュウワプリンセス, 57,森一馬, 0.1, 54,  -3,* -5, 6, 20.2, ⑬⑬, 3,14, アンチュラス,---,川田将, 0.5, 51,  -8, -10, 1,  1.4, ⑤④, 3,14,Ｇエｰラゴｰデオ, 69,和田竜, 0.2, 77,   2,   5, 7, 21.5, ⑭⑭, 3, 9,Ｂレディアルバロｰザ, 86,福永祐, 0.0, 85,   8,* 18, 2,  3.0,⑦⑦⑦
 4,16,Ｃメモリｰフェミナ, 56,野元昭, 0.4, 53,   4, -17,12, 90.4, ④⑥, 4, 5, エｰシンルクシオン,---,浜中俊, 0.5, 49, -14,* -3, 4, 20.1, ⑪⑬, 4,12,Ｄカイシュウコロンボ, 72,岩田康, 0.2, 75,   2,*  6, 3,  5.9, ⑪⑬, 4, 8,Ｆヤマニンキングリｰ, 80,武豊  , 0.0, 83,  10,  13, 5, 10.7,④④④
 5, 3,Ｎメイショウペスカ, 45,松山弘, 1.0, 47,  -2, -16,10, 35.9, ⑩⑩, 5, 8, シゲルアケビ,---,国分優, 0.7, 46, -13,  -7,12,165.3, ⑬⑨, 5,11,Ｍカガタイキ, 63,北村友, 0.3, 74,   1,*  7,11,119.5, ⑬⑯, 5, 7,Ｃサンライズマックス, 83,小牧太, 0.1, 85,   7,* 19, 4,  7.2,⑨⑨⑨
 6, 7,Ｄリュミエｰルゲラン, 56,渡辺薫, 1.0, 50,   2, -18, 5, 19.1, ⑨⑨, 6, 1, オグリカｰラ,---,武豊  , 0.9, 45,  -9, -15, 2,  5.6, ④⑤, 6,13,Ｃオメガブルｰハワイ, 73,福永祐, 0.5, 71,   2,   0, 2,  3.3, ⑮⑪, 6, 2,Ｇアドマイヤメジャｰ, 79,岩田康, 0.2, 83,   9,  14, 3,  5.9,⑤⑥⑥
 7, 4,Ｊカネトシライジング, 49,藤懸貴, 1.0, 47,   0, -17,16,255.2, ⑪⑪, 7, 3, タマモピッコロ,---,幸英明, 1.2, 42, -10, -18, 5, 33.6, ⑥⑥, 7, 7,Ｋオカノジョｰカｰ, 64,国分恭, 0.5, 70,*  9, -10,13,172.0, ②②, 7, 5,Ｈダイシンプラン, 75,北村友, 0.2, 83,   7,* 17, 9,107.0,⑧⑧⑧
 8,14,Ｆティグレ, 52,赤木高, 1.1, 46,  -1, -18, 8, 33.4, ⑫⑫, 8, 7, ラインキャメロン,---,森一馬, 1.2, 41, -11, -16,10, 70.4, ⑨⑧, 8,10,Ａロｰレルソラン, 74,幸英明, 0.7, 68,* 11, -16, 5,  8.9, ①①, 7, 1,Ｅガンダｰラ, 82,浜中俊, 0.2, 81,  11,   9, 6, 17.6,③③③
 9, 8,Ｋパイシｰズ, 48,川須栄, 1.2, 45,   1, -20, 9, 33.8, ⑧⑦, 9, 6, エナジｰブルｰ,---,渡辺薫, 1.4, 39, -15, -12,11,164.2, ⑭⑭, 9, 4,Ｊダノンロゼ, 65,小牧太, 0.9, 65,   6, -13, 8, 32.3, ③③, 9, 6,Ｉホクトスルタン, 69,川田将, 2.0, 62,* 13, -21, 8, 21.6,①①①
10, 2,Ｈリｰチフェアネス, 51,鷹野宏, 1.5, 45,*  7, -30, 2,  6.7, ②①,10,15, メイショウジビュス,---,小牧太, 1.5, 38, -11, -20, 7, 43.2, ⑩⑦,10,16,Ｉメイショウホオズキ, 65,森一馬, 1.0, 64,   5, -12,17,513.6, ⑤⑤,,,,,,,,,,,,
11, 9,Ｐプレザントブルｰ, 23,幸英明, 1.8, 42,  -4, -19,15,147.8, ⑭⑭,11,12, メッセｰジ,---,北村友, 1.8, 34, -19, -14,13,251.4, ⑮⑮,11, 8,Ｎシゲルジョウム, 63,酒井学, 1.0, 64,   5, -10,14,239.5, ⑧⑧,,,,,,,,,,,,
12,12,Ｏメイショウオオダマ, 35,国分優, 1.9, 41,   2, -28, 3, 15.9, ⑤⑧,12,10, シゲルライム,---,国分恭, 2.7, 26,* -7, -40,14,326.1, ②②,12, 3,Ｐメイケイダンサｰ, 53,藤懸貴, 1.1, 64,   0,  -4,15,253.9, ⑰⑰,,,,,,,,,,,,
13,11,Ｅノッティングヒル, 52,花田大, 2.1, 39,  -5, -19, 7, 25.1, ⑯⑮,13,13, ポラリス,---,福永祐, 2.8, 24,* -7, -41, 8, 54.0, ③③,13, 1,Ｑシルクユｰジｰ, 41,渡辺薫, 1.1, 65,   5, -11,16,397.3, ⑥⑥,,,,,,,,,,,,
14, 6,Ｍシルクバロｰロ, 46,小林慎, 2.8, 34,  -6, -25,13,110.4, ⑮⑯,14, 4, テイエムダリア,---,藤懸貴, 3.1, 22, -12, -38,15,519.9, ⑧⑪,14, 9,Ｆウインラｰニッド, 69,浜中俊, 1.2, 61,   6, -18, 1,  2.9, ④④,,,,,,,,,,,,
15,13,Ｉウォｰタｰアｰス, 50,酒井学, 3.0, 33,   4, -39,11, 55.3, ⑥③,15, 2, デンコウチャレンジ,---,和田竜, 4.6,  1, -11, -59, 6, 37.4, ⑦⑩,15, 5,Ｈプレザントブリｰズ, 65,松山弘, 1.4, 60,   3, -15, 9, 84.2, ⑦⑦,,,,,,,,,,,,
16, 1,Ｌシｰポｰジｰ, 47,高倉稜, 5.1, 17,*  5, -59,14,118.4, ①⑤,,,,,,,,,,,,,16,17,Ｏジュｰダ, 58,赤木高, 1.4, 58,   3, -15,12,124.2, ⑫⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 6,Ｌカネトシスラｰヴァ, 64,川須栄, 1.5, 59,   2, -14,10,100.4, ⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-19 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,
単勝:150円 複勝:05=110円 15=320円 10=320円 枠連:780円,,,,,,,,,,,,"単勝:660円 複勝:11=160円 09=770円 14=110円 枠連:5,600円",,,,,,,,,,,,"単勝:740円 複勝:02=190円 15=480円 14=490円 枠連:4,250円",,,,,,,,,,,,"単勝:280円 複勝:04=120円 03=310円 09=130円 枠連:2,550円",,,,,,,,,,,
"馬連:890円 ワイド:05-15=450円 05-10=340円 10-15=2,200円",,,,,,,,,,,,"馬連:10,120円 ワイド:09-11=2,110円 11-14=210円 09-14=1,010円",,,,,,,,,,,,"馬連:5,050円 ワイド:02-15=1,790円 02-14=1,710円 14-15=3,960円",,,,,,,,,,,,"馬連:2,510円 ワイド:03-04=610円 04-09=180円 03-09=790円",,,,,,,,,,,
"馬単:940円 3連複:2,790円 3連単:7,880円",,,,,,,,,,,,"馬単:18,170円 3連複:3,220円 3連単:39,850円",,,,,,,,,,,,"馬単:8,390円 3連複:25,450円 3連単:123,230円",,,,,,,,,,,,"馬単:3,540円 3連複:1,970円 3連単:12,590円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-44,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 9R  ダ2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鳥取特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｆゴッドフロｰラ, 56,藤懸貴,, 62,*  2,* -6, 6, 20.0,①①①, 1, 9,Ａヴィｰヴァギブソン, 78,浜中俊,, 78,  12,* -1, 2,  3.8,⑦⑤④, 1, 9,Ａヒラボクキング, 86,小牧太,, 83,*  4,* 18, 1,  2.8,②②②, 1, 2,Ｈメロｰト, 64,国分優,, 74,* 12, -10, 3, 11.0, ②②
 2, 8,Ａユキノミラクル, 66,岩田康, 0.4, 60,  -2,* -1, 1,  2.1,⑫⑪⑥, 2, 4,Ｂメイショウシャイン, 75,国分恭, 0.5, 75,   9,*  2, 7, 16.9,⑧⑨⑨, 2, 8,Ｇテイエムドンマイ, 79,幸英明, 0.6, 80,*  5,  11, 6, 12.8,①①①, 2, 1,Ａリバｰハイランド, 74,太宰啓, 0.0, 71,   5,   1, 1,  2.4, ⑩⑨
 3, 2,Ｅメイショウレｰザｰ, 57,森一馬, 0.7, 58,  -2,* -4, 9, 44.5,⑧⑥⑦, 3, 2,Ｇトランソニック, 71,鮫島良, 0.6, 75,* 13,  -7, 3,  6.3,④④③, 3, 6,Ｋタイムズアロｰ, 74,国分優, 0.8, 80,*  4,  12, 8, 26.5,⑤③③, 3, 4,Ｃネオザウイナｰ, 68,川田将, 0.1, 71,   7,  -5, 2,  3.6, ⑦⑥
 4, 9,Ｃホｰマンアクセル, 59,藤岡康, 0.9, 56,*  1, -13,10, 53.3,②②②, 4, 8,Ｃアッシュｰル, 75,渡辺薫, 1.1, 70,  12, -10, 8, 17.0,⑤⑥⑥, 4, 4,Ｄサトノサミット, 81,岩田康, 1.2, 77,   1,  14, 3,  5.3,⑩⑩⑩, 4,14,Ｆハイフィｰルド, 67,酒井学, 0.1, 70,   1,*  5, 9, 27.0, ⑭⑭
 5,11,Ｇサンライズアポロン, 56,浜中俊, 1.0, 57,*  0, -12, 2,  3.1,④③③, 5,11,Ｆダテノスイミｰ, 71,川田将, 1.1, 72,  10,  -4,10, 60.1,⑨⑧⑦, 5, 1,Ｈナムラブレット, 78,国分恭, 1.2, 80,   2,* 16,11,161.4,⑪⑪⑨, 5, 6,Ｊウエストエンド, 63,和田竜, 0.2, 72,   9,  -7, 4, 11.9, ⑤④
 6, 5,Ｂヤマニンモンスタｰ, 62,幸英明, 1.1, 58,  -1,  -8, 3,  7.1,⑭⑧⑤, 6, 1,Ｄアイノグロｰ, 74,小牧太, 1.1, 68,  12, -11, 5,  7.8,③③②, 6,11,Ｂプレファシオ, 82,藤岡康, 1.3, 77,   3,  11, 2,  4.2,⑨⑧⑦, 6,15,Ｎタッチドヘヴンリｰ, 59,北村友, 0.3, 66,  -2,*  4,14, 85.1, ⑰⑰
 7, 3,Ｊアドマイヤシェマカ, 47,川田将, 2.6, 47,   0, -23, 7, 35.8,③⑤④, 7, 5,Ｉキンショｰオｰロラ, 68,松山弘, 1.1, 70,* 14, -14, 4,  6.4,①①①, 7, 2,Ｃエｰシンマダムジｰ, 82,川田将, 1.4, 77,   2,  11, 4,  6.6,④⑥⑥, 7, 9,Ｐセキサンキセキ, 57,川須栄, 0.3, 67,   2,  -1,15,110.7, ⑫⑬
 8, 7,Ｎボディアピｰル, 38,松山弘, 2.7, 47,  -5, -16,11,121.3,⑨⑫⑪, 8, 7,Ｊサンライズドバイ, 68,石橋守, 2.1, 65,   8, -11, 9, 43.2,⑪⑩⑩, 8, 3,Ｅバトルドンジョン, 80,太宰啓, 1.5, 74,   3,   8, 5,  9.6,⑥⑤⑤, 8, 3,Ｄロｰザペルラ, 68,渡辺薫, 0.4, 68,   7,  -8, 5, 14.2, ⑥⑤
 9,15,Ｍレッドアｰジュ, 39,国分優, 3.5, 41,  -5, -22,12,174.5,⑪⑬⑫, 9, 3,Ｅボストンリョウマ, 72,和田竜, 2.8, 60,  10, -20, 1,  3.7,⑥⑦⑧, 9, 5,Ｉピサノルビｰ, 76,福永祐, 1.5, 75,   3,   8, 9, 39.8,③④④, 9,12,Ｅサイキョウアサカゼ, 68,武豊  , 0.5, 66,   0,   1, 7, 16.0, ⑮⑮
10, 6,Ｉクリｰルブリット, 47,川須栄, 4.3, 35,  -3, -33, 4, 13.3,⑩⑨⑨,10, 6,Ｋレイオス, 66,藤懸貴, 3.1, 57,   6, -16,11,117.4,⑩⑪⑪,10,10,Ｊカリズマクレスト, 75,高倉稜, 2.8, 65,   2,  -2,10,131.2,⑧⑦⑧,10, 7,Ｉアドマイヤクｰガｰ, 63,岩田康, 0.6, 64,   2,  -4,10, 39.5, ⑪⑫
11,12,Ｈリトルスタｰレット, 51,赤木高, 4.7, 34,  -7, -28,14,269.8,⑮⑮⑮,11,10,Ｈタガノシュｰマン, 70,川須栄, 5.0, 45,* 13, -46, 6,  9.1,②②⑤,11, 7,Ｆロｰレルレヴァｰタ, 80,和田竜, 3.2, 66,   2,  -2, 7, 15.0,⑦⑨⑪,11,16,Ｂブラウンマシｰン, 69,浜中俊, 0.6, 65,   6, -10, 8, 17.0, ⑨⑦
12,10,Ｏスズカキクヒメ,-30,太宰啓, 5.2, 30,  -6, -35,15,598.5,⑬⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,12,10,Ｇダンスラナキラ, 65,小牧太, 0.7, 63,   5,  -9,11, 52.8, ⑧⑩
13,14,Ｌメイショウウイルド, 41,熊沢重, 5.2, 32,  -1, -45, 8, 40.8,⑤④⑧,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｍマイネエレｰナ, 60,幸英明, 1.0, 59,   1,  -8,12, 68.6, ⑬⑪
14, 4,Ｄパドルボｰド, 58,酒井学, 6.3, 27,  -3, -49, 5, 15.1,⑥⑦⑩,,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｌトｰワテレサ, 62,高倉稜, 1.1, 58,  -2,  -6,13, 70.5, ⑯⑯
15,13,Ｋアンダｰザロｰズ, 46,花田大, 6.9, 24,  -5, -52,13,213.4,⑦⑩⑬,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｋホットチリペッパｰ, 63,佐藤哲, 1.1, 61,* 12, -24, 6, 14.7, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｑタケカエルダ, 53,小坂忠, 1.3, 58,   7, -18,17,443.2, ④⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｏコンゴウ, 58,国分恭, 1.4, 59,* 14, -30,16,421.8, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,
