11年 5月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝3100m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ2100m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾊﾙﾃｹｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂサクラメアリ, 59,西村太,, 62,   4,* -6, 3,  7.4, ⑥⑥, 1, 6, タイカｰリアン,,北沢伸,,,,, 4,  6.0,②②②, 1, 5,Ａニシノヴァンクｰル, 79,蛯名正,, 69,*  7,* -6, 1,  1.5,③②②, 1,13,Ｈブライトアイザック, 88,田中勝,, 90,   9,* 22, 4, 16.8, ⑥④
 2, 5,Ｆコウマルクイｰン, 53,蛯名正, 0.5, 57,   2,  -9, 1,  3.5, ⑧⑦, 2, 4, ビｰアウェイク,,高野和,210.2,,,, 5,  6.1,③③③, 2, 3,Ｂシルクドルフィン, 75,吉田豊, 0.2, 67,   6,  -7, 2,  5.6,⑤③③, 2, 5,Ｎトｰホウオルビス, 85,大庭和, 0.4, 86,* 11,  17,15,307.9, ②①
 3,13,Ａダハシュｰル, 59,戸崎圭, 0.6, 57,   2, -10, 2,  3.6, ⑨⑧, 3, 2, グッドキララ,,植野貴,210.4,,,, 3,  6.0,①①①, 3, 1,Ｄトｰアボンジョルノ, 66,大庭和, 0.5, 65,   5,* -4, 5, 12.1,④⑧⑥, 3, 8,Ｂカジノドライヴ, 97,安藤勝, 0.4, 86,* 10,  18, 2,  4.1, ⑤③
 4,12,Ｄミヤビコンクエスト, 56,吉田豊, 0.6, 55,  -1,* -5, 5,  8.2, ⑫⑪, 4, 7, シュンリキ,,横山義,210.7,,,, 9, 34.9,⑤⑤⑥, 4, 2,Ｆレッドプラネット, 66,武士沢, 0.8, 64,*  8, -15, 8, 39.5,①①①, 4,15,Ｋナニハトモアレ, 86,柴田大, 0.5, 88,   2,* 27,14,203.6, ⑮⑮
 5, 9,Ｊニホンピロヴィｰタ, 51,三浦皇, 0.6, 57,*  6, -14, 6,  9.1, ②②, 5,13, ブチカマシ,,難波剛,211.1,,,, 8, 29.3,⑦⑥④, 5, 7,Ｇブラックバニヤン, 62,柴山雄, 1.4, 60,   5, -12, 3, 10.3,⑦⑥⑦, 5, 3,Ｄナムラタイタン, 92,熊沢重, 0.7, 86,   8,  18, 3,  5.3, ⑧⑨
 6, 3,Ｃケイオｰユニバｰス, 58,田中勝, 0.9, 54,   0, -10, 4,  7.9, ⑩⑩, 6,10, モリノミヤコ,,大庭和,211.6,,,,11, 55.0,⑫⑩⑩, 6, 8,Ｃアテンボｰイ, 67,長谷川, 1.5, 60,   6, -17, 4, 11.7,⑧⑤④, 6,14,Ｃワンダｰポデリオ, 92,柴山雄, 0.7, 84,   9,  17, 6, 36.7, ⑩⑥
 7, 4,Ｅタイホウパｰリオ, 53,熊沢重, 1.1, 55,*  6, -20, 8, 36.3, ①①, 7, 8, マッハジュウクン,,高田潤,211.8,,,, 6,  6.8,⑩⑧⑦, 7, 4,Ｈゼロｰソ, 56,三浦皇, 1.9, 58,   6, -19, 7, 31.9,②④⑤, 7, 7,Ｇアドバンスウェイ, 88,吉田豊, 0.7, 83,   9,  17,11,118.1, ⑨⑤
 8,10,Ｌマドラスシチｰ, 42,大庭和, 1.8, 45,  -7,  -9,15,173.4, ⑮⑭, 8,11, ゴｰルデンカイザｰ,,浜野谷,212.4,,,,12, 62.1,⑧④⑤, 8, 6,Ｉストライビング, 53,後藤浩, 2.4, 54,   4, -19, 6, 18.4,⑥⑦⑧, 8,16,Ｅビクトリｰテツニｰ, 92,後藤浩, 0.8, 85,   1,* 26,12,201.3, ⑯⑯
