11年 7月30日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月30日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,麒麟山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅオペラダンシング, 41,福永祐,, 51,* -1,* -4, 3,  6.9, ③⑤, 1,11,Ｅウインルキア, 63,福永祐,, 68,* 13, -19, 2,  4.9, ⑧⑦, 1,11,Ｄサクラブライト, 53,蛯名正,, 73,* -1,*  4, 2,  4.2,   , 1,15,Ｍタカオノボル, 75,吉田豊,, 81,*  9,* 14, 6, 14.2,②②②
 2, 8,Ａメジャｰアスリｰト, 54,蛯名正, 0.3, 46,  -2,  -6, 1,  1.5, ④③, 2, 3,Ｍメマンチンタ, 48,蛯名正, 0.0, 68,   5,* -6,14,173.0, ⑮⑯, 2,10,Ｅアイティクイｰン, 51,吉田豊, 0.4, 65,* -5,*  1, 3,  6.4,   , 2,14,Ｂセイリオス, 86,北村宏, 0.1, 83,   7,* 15, 3,  4.9,④④④
 3,11,Ｄタケデンザビエル, 44,田中勝, 0.3, 47,*  2, -11, 4, 13.3, ①①, 3, 9,Ｉハイランドダンス, 57,田辺裕, 0.1, 65,   8,*-12, 9, 23.7, ⑯⑮, 3, 1,Ｆノンパッサｰレ, 50,江田照, 0.7, 61,  -7,* -1, 7, 15.7,   , 3,12,Ｋジェネラルノブレス, 80,大野拓, 0.4, 78,*  9,   9, 7, 15.6,①①①
 4, 1,Ｇエステｰジャ, 37,田辺裕, 0.5, 42,  -7,* -2, 6, 17.5, ⑧⑧, 4, 7,Ｇイットｰイチバン, 60,田中勝, 0.3, 64,   5,* -9, 5,  7.6, ⑱⑱, 4,12,Ｒエスプレッソラテ, 33,大野拓, 1.1, 56, -17,*  0,14,131.8,   , 4, 3,Ａヒラボクキング, 86,福永祐, 0.7, 79,   5,* 13, 1,  2.9,⑦⑧⑧
 5, 6,Ｃコスモソウタ, 48,松岡正, 0.6, 44,* -1, -13, 2,  6.6, ②②, 5,14,Ｂエｰシンサクショｰ, 67,武豊  , 0.4, 64,   5,*-11, 6,  9.8, ⑬⑭, 5,13,Ａノアパステル, 60,田中勝, 1.2, 53,  -7,  -8, 1,  3.7,   , 5, 7,Ｃキラウエア, 85,蛯名正, 0.7, 79,   6,  12, 2,  4.5,⑥⑤⑤
 6, 3,Ｈジｰクジオン, 35,石橋脩, 0.6, 42,  -5,  -8, 7, 26.5, ⑦⑥, 6, 1,Ｆアルメナｰラ, 60,大野拓, 0.5, 63,  11, -24, 7, 10.9, ⑦⑧, 6, 2,Ｃセイユアドリｰム, 54,嘉藤貴, 1.3, 51,* -5, -11, 8, 17.4,   , 6, 1,Ｄオメガスカイツリｰ, 82,松岡正, 1.1, 76,   5,  10, 4,  7.4,⑩⑦⑦
 7,10,Ｆフォルテリコルド, 40,村田一, 1.0, 36,  -4, -14, 8, 35.1, ⑥④, 7,16,Ａハンプトンコｰト, 68,平野優, 0.8, 57,* 13, -36, 4,  6.1, ②②, 7,14,Ｂクリノエンドレス, 57,村田一, 1.4, 50, -10,  -8, 5,  8.5,   , 7,11,Ｏピュアチャプレット, 74,柴田善, 1.1, 76,*  8,   6,11, 60.2,③③③
 8, 5,Ｂトウショウコマンド, 51,柴田善, 1.1, 36,  -6, -12, 5, 15.1, ⑩⑦, 8, 5,Ｋレインボｰデイズ, 54,吉田豊, 1.0, 56,   5, -20,10, 30.7, ⑰⑰, 8, 8,Ｊソアリング, 45,杉原誠, 1.5, 49, -10,  -9,11, 49.4,   , 8,13,Ｇパクサ, 81,武士沢, 1.1, 76,   3,* 14, 5, 12.2,⑭⑬⑬
