11年 6月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
15,10, マｰガレットブｰケ,---,北村宏, 7.1, 23,  -3, -52,10, 98.1, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｆミヤビベガ, 81,福永祐, 2.1, 63,* 10, -26,13, 84.4,⑧⑧⑦
16,11,Ｌユゼス, 42,大庭和,10.4, -8,  -8, -72,12,129.9, ⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:3),,,,,,,,,,,
単勝:260円 複勝:14=130円 05=130円 01=180円 枠連:480円,,,,,,,,,,,,単勝:180円 複勝:01=120円 11=210円 07=440円 枠連:640円,,,,,,,,,,,,単勝:570円 複勝:15=200円 12=240円 09=270円 枠連:430円,,,,,,,,,,,,"単勝:1,030円 複勝:03=380円 02=540円 14=570円 枠連:7,970円",,,,,,,,,,,
馬連:470円 ワイド:05-14=210円 01-14=350円 01-05=400円,,,,,,,,,,,,"馬連:670円 ワイド:01-11=340円 01-07=560円 07-11=1,530円",,,,,,,,,,,,"馬連:1,610円 ワイド:12-15=670円 09-15=670円 09-12=1,000円",,,,,,,,,,,,"馬連:7,160円 ワイド:02-03=1,940円 03-14=3,300円 02-14=3,070円",,,,,,,,,,,
"馬単:910円 3連複:990円 3連単:3,620円",,,,,,,,,,,,"馬単:960円 3連複:3,830円 3連単:10,160円",,,,,,,,,,,,"馬単:2,940円 3連複:3,990円 3連単:20,010円",,,,,,,,,,,,"馬単:13,130円 3連複:37,640円 3連単:209,120円",,,,,,,,,,,
■ 2R  ダ2100m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｴﾌﾟｿﾑｶｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｄタイソンバロｰズ, 61,柴山雄,, 68,*  2,*  4, 7, 20.9,③③④, 1,11,Ｈレッドジョｰカｰ, 68,横山典,, 71,  -7,* 17, 4, 11.1, ⑩⑧, 1, 9,Ｄツクバキング, 73,福永祐,, 74,   6,* 13, 1,  0.0, ⑤④, 1, 3,Ｂダｰクシャドウ, 93,福永祐,, 89,  14,*  2, 1,  2.4,⑤⑤⑤
 2, 4,Ａフォンテｰヌブロｰ, 70,後藤浩, 0.0, 67,*  2,   1, 1,  2.0,①①①, 2,15,Ａヴァルディヴィア, 75,三浦皇, 0.0, 71,  -7,* 16, 1,  1.9, ⑦⑥, 2, 1,Ｃユｰスフル, 74,北村宏, 0.6, 70,   5,*  9, 5,  0.0, ⑦⑥, 2, 7,Ｈエｰブチェアマン, 87,蛯名正, 0.4, 87,  12,*  4, 6, 14.0,⑭⑮⑯
 3, 5,Ｂアウトヒット, 65,吉田豊, 0.3, 65,*  2,*  2, 4,  8.9,⑤⑤⑥, 3,13,Ｎキングダンサｰ, 61,丸山元, 0.1, 70,* -5,  13, 9, 20.5, ③②, 3, 5,Ａアルセｰヌシチｰ, 76,吉田豊, 0.7, 68,   2,* 11, 3,  0.0, ⑩⑨, 3, 6,Ｃセイクリッドバレｰ, 92,丸山元, 0.5, 84,  10,*  5, 2,  6.1,⑯⑰⑰
 4,12,Ｉバｰガンディミック, 50,柴田善, 0.3, 68,*  3,   2, 2,  5.1,⑧⑦⑤, 4, 1,Ｇハタノゼフィロス, 69,柴山雄, 0.3, 67,* -6,  13, 8, 15.9, ②③, 4, 2,Ｅエヴァ, 73,横山典, 0.9, 67,*  7,   2, 2,  0.0, ②②, 4, 1,Ｍキャプテンベガ, 84,吉田豊, 0.5, 83,  13,  -2,10, 36.0,⑫⑨⑧
 5, 3,Ｈセイエイ, 55,丸山元, 0.5, 64,   0,*  3, 8, 35.2,⑥⑥⑦, 5,10,Ｂコスモバロン, 75,柴田大, 0.5, 68,  -8,  14, 2,  7.9, ⑭⑨, 5,16,Ｂスパラｰト, 75,蛯名正, 1.1, 65,*  9,  -1, 4,  0.0, ①①, 5,17,Ｎミッキｰパンプキン, 82,池添謙, 0.6, 82,* 16,  -9,14, 84.4,⑧③③
 6, 8,Ｇキングダリア, 59,蛯名正, 0.9, 62,*  3,  -5, 6, 14.5,②②②, 6,12,Ｄエイブルブラッド, 72,石橋脩, 0.5, 67,  -9,* 15, 7, 15.9, ⑫⑪, 6,15,Ｊダノンボルケｰノ, 66,後藤浩, 1.1, 65,   2,   8, 6,  0.0, ⑪⑩, 6,11,Ａダンツホウテイ, 93,横山典, 0.8, 79,* 17, -14, 4,  7.3,②①①
 7,10,Ｅエｰスチョウサン, 60,松岡正, 1.2, 62,*  3,  -6, 5,  9.8,④④③, 7, 6,Ｅビレッジスマイル, 72,江田照, 0.6, 66,  -8,  13,11, 44.6, ⑤⑦, 7, 6,Ｍゴｰルインマｰク, 61,柴田大, 1.2, 64,   4,   3,11,  0.0, ⑥⑦, 7,14,Ｊアニメイトバイオ, 86,後藤浩, 0.8, 81,  12,  -4, 3,  6.8,⑮⑯⑭
 8, 1,Ｃブライトジェム, 62,三浦皇, 1.6, 59,  -2,  -1, 3,  6.6,⑪⑨⑩, 8, 8,Ｃリックムファサ, 73,吉田豊, 0.8, 64, -11,* 15, 6, 12.4, ⑬⑮, 8, 4,Ｋウイニングタワｰ, 64,小林淳, 1.8, 61,   0,   4,14,  0.0, ⑫⑫, 8,15,Ｉドリｰムゼニス, 87,石橋脩, 0.8, 80,* 16, -11,13, 54.8,⑦⑥⑥
 9, 2,Ｆビレッジタイム, 59,江田照, 2.2, 55,   0, -10,10,180.7,⑨⑩⑨, 9,14,Ｉヴイブラッド, 66,後藤浩, 0.9, 63,* -6,   7,12, 56.7, ④④, 9,14,Ｈロｰドカイザｰ, 69,田中勝, 1.9, 60,   4,  -1, 7,  0.0, ⑧⑧, 9, 5,Ｄマッハヴェロシティ, 90,柴田善, 0.9, 79,  13,  -7, 7, 23.2,⑬⑫⑪
10, 9,Ｌトｰセンストｰリｰ, 32,横山和, 2.2, 54,  -1,  -9,12,273.3,⑦⑧⑧,10, 3,Ｍオｰパルス, 61,田中勝, 1.2, 61,* -6,   3,10, 41.7, ①①,10,12,Ｐビッグサンダｰ, 50,柴山雄, 1.9, 58,  -1,   4,13,  0.0, ⑬⑭,10,16,Ｋアクシオン, 85,三浦皇, 0.9, 81,  13,  -7,12, 53.4,⑪⑪⑫
11, 6,Ｋホライズン, 40,嶋田純, 6.9, 33,  -4, -41,11,191.2,⑩⑪⑪,11, 2,Ｊトｰセンリョウマ, 64,北村宏, 1.3, 60,  -7,   5, 5, 12.2, ⑥⑤,11, 8,Ｉポリティカルパワｰ, 66,松岡正, 2.0, 58,  -1,   3,12,  0.0, ⑮⑬,11,18,Ｏアロマカフェ, 78,田中勝, 1.0, 78,* 17, -17,11, 40.0,④②②
12,11,Ｊダンスサイト, 48,北村宏,50.0,50.0---, -68, ---, 9, 54.4,⑫⑫⑫,12, 4,Ｋシンケンショウブ, 63,中谷雄, 1.7, 58, -10,   6,15,541.9, ⑧⑫,12,13,Ｆシャイニｰデザｰト, 72,柴田善, 2.1, 57,   0,   1, 8,  0.0, ⑭⑮,12,10,Ｅレインフォｰレスト, 89,松岡正, 1.1, 79,  12,  -7, 8, 23.6,⑱⑭⑮
,,,,,,,,,,,,13, 5,Ｆキッズニゴウハン, 69,ピンナ, 2.4, 53, -10,   0, 3,  9.4, ⑮⑬,13,11,Ｇイルドロｰル, 69,三浦皇, 2.1, 58,   1,   0, 9,  0.0, ⑨⑪,13, 2,Ｇスズジュピタｰ, 88,北村宏, 1.2, 76,  13, -13, 5, 13.0,③⑦⑦
,,,,,,,,,,,,14, 9,Ｏリサｰチアゲン, 43,大庭和, 2.7, 51,  -9,  -4,14,199.8, ⑨⑩,14, 3,Ｌトｰアティアレ, 64,石橋脩, 2.9, 51,  -2,  -3,15,  0.0, ⑯⑯,14,12,Ｆチョウカイファイト, 89,江田照, 1.3, 74,  14, -16,16,153.5,⑥⑧⑩
,,,,,,,,,,,,15, 7,Ｌホクシン, 62,柴田善, 2.8, 50, -10,  -3,13,143.7, ⑪⑭,15,10,Ｏヒカルアスピレイト, 51,横山和, 2.9, 51,   5, -13,10,  0.0, ③⑤,15,13,Ｐマストビｰトゥルｰ, 77,小林淳, 1.7, 70,  10, -14,18,320.8,⑰⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｎホウザンドラゴン, 54,嶋田純, 3.2, 48,*  6, -17,16,  0.0, ④③,16, 4,Ｌヤマニンウイスカｰ, 85,柴山雄, 2.1, 66,  14, -27,15, 86.2,⑨⑩⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｑロｰドキャニオン, 74,大庭和, 2.4, 64,  12, -27,17,292.4,⑩⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 9,Ｒハンソデバンド, 66,ピンナ, 3.4, 55,* 16, -49, 9, 32.4,①④④
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:3),,,,,,,,,,,
"単勝:2,090円 複勝:07=410円 04=110円 05=170円 枠連:870円",,,,,,,,,,,,"単勝:1,110円 複勝:11=340円 15=120円 13=560円 枠連:440円",,,,,,,,,,,,単勝:340円 複勝:09=150円 01=200円 05=170円 枠連:590円,,,,,,,,,,,,"単勝:240円 複勝:03=140円 07=360円 06=190円 枠連:1,920円",,,,,,,,,,,
"馬連:1,650円 ワイド:04-07=580円 05-07=1,320円 04-05=260円",,,,,,,,,,,,"馬連:1,460円 ワイド:11-15=630円 11-13=3,680円 13-15=1,030円",,,,,,,,,,,,"馬連:1,420円 ワイド:01-09=550円 05-09=360円 01-05=650円",,,,,,,,,,,,"馬連:1,820円 ワイド:03-07=720円 03-06=300円 06-07=1,200円",,,,,,,,,,,
"馬単:5,720円 3連複:2,540円 3連単:27,780円",,,,,,,,,,,,"馬単:3,620円 3連複:9,100円 3連単:61,410円",,,,,,,,,,,,"馬単:2,410円 3連複:2,150円 3連単:11,730円",,,,,,,,,,,,"馬単:2,520円 3連複:2,910円 3連単:13,000円",,,,,,,,,,,
■ 3R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  芝1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝1600m 3 歳1000万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｴｰﾃﾞﾙﾜｲｽｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂブロックコｰド, 65,田中勝,, 62,* -4,   3, 2,  4.7, ⑤⑤, 1,13,Ｅロイヤルクレスト, 68,ピンナ,, 66,*  7,  -9, 3,  6.1, ①①, 1,12,Ｋプランスデトワｰル, 72,蛯名正,, 81,   8,*  3, 5,  9.7, ⑦⑦, 1, 5,Ａトップオブパンチ, 87,松岡正,, 81,   9,* 13, 3,  6.6, ⑩⑩
 2, 5,Ｅシベリアンソアｰ, 58,後藤浩, 0.0, 62,* -4,   3, 3,  4.8, ④④, 2,10,Ａジャｰビス, 73,横山典, 0.1, 65,   4,  -4, 1,  2.5, ⑥⑤, 2,10,Ｃレッドエレンシア, 79,田中勝, 0.1, 81,  12,  -2,10, 36.2, ⑤⑤, 2,16,Ｅスティｰルパス, 83,福永祐, 0.2, 81,  12,   8, 2,  4.2, ⑥⑥
 3, 3,Ｆオペラ, 56,石橋脩, 0.1, 62, -12,* 11, 7, 22.0, ⑬⑫, 3,11,Ｄエｰブポセイドｰン, 69,田中勝, 0.2, 65,   1,* -3, 2,  5.9, ⑧⑧, 3, 1,Ａサトノオｰ, 82,横山典, 0.1, 79,   7,*  5, 2,  4.0, ⑧⑧, 3, 6,Ｍサトノジュｰオｰ, 74,北村宏, 0.2, 81,* 15,   4, 5,  9.1, ②②
 4, 9,Ｈファインユウマ, 53,蛯名正, 0.2, 62,* -3,   0, 4,  5.3, ②②, 4, 5,Ｈサトノペガサス, 59,福永祐, 0.2, 67,   2,* -3, 6, 13.3, ⑦⑦, 4, 4,Ｉカグニザント, 73,三浦皇, 0.2, 81,   4,*  7, 4,  7.8, ⑩⑪, 4,13,Ｄプロスペラスマム, 84,吉田豊, 0.4, 78,* 15,   1, 9, 34.3, ①①
 5,14,Ｄミヤビコンクエスト, 63,吉田豊, 0.3, 59,  -6,   2, 6, 10.4, ⑧⑧, 5,12,Ｂアイルトンバロｰズ, 72,北村宏, 0.3, 65,   0,*  0, 5,  8.3, ⑫⑨, 5, 6,Ｈタイキパｰシヴァル, 74,松岡正, 0.2, 78,* 18, -16, 9, 18.4, ①①, 5, 7,Ｃブレイクチャンス, 84,嶋田純, 0.4, 78,  11,   7, 7, 12.4, ⑦⑦
 6, 8,Ｉタカミツグリｰン, 53,北村宏, 0.3, 59,* -4,  -2,10, 52.6, ①①, 6, 8,Ｆシャイニングカラｰ, 67,嶋田純, 0.4, 63,   4,  -9, 9, 34.6, ④④, 6,11,Ｂオメガブレイン, 81,北村宏, 0.3, 77,* 14, -10, 1,  3.7, ④③, 6, 9,Ｆタイキジャガｰ, 82,後藤浩, 0.5, 77,  10,   7, 8, 22.5, ⑨⑨
 7,11,Ａレッツゴｰマｰクン, 65,江田照, 0.4, 60,  -5,   1, 1,  3.4, ⑦⑦, 7, 3,Ｋオｰルドアメリカン, 53,蛯名正, 0.6, 61,*  6, -14, 7, 19.0, ②②, 7, 9,Ｇダｰズンロｰズ, 74,池添謙, 0.5, 75,   7,  -1, 6, 10.0, ⑨⑨, 7, 2,Ｈワｰズワｰス, 80,横山典, 0.7, 75,  10,   5, 4,  8.5, ⑧⑧
 8, 7,Ｊタケデンエメラルド, 49,横山和, 0.5, 59, -10,*  5, 9, 43.9, ⑩⑪, 8, 9,Ｇナンヨｰオウトｰ, 63,柴田善, 0.7, 60,   0,  -6,10, 53.6, ⑩⑪, 8, 8,Ｅミヤビファルネｰゼ, 76,吉田豊, 0.7, 72,   6,  -3, 3,  6.2, ⑪⑩, 8,12,Ｋオッキオディガット, 78,横山和, 0.8, 75,   7,   9,12,129.3, ⑪⑫
 9,12,Ｎピｰスワンレディ, 37,柴山雄, 0.9, 54,  -9,   0,15,374.5, ⑪⑩, 9, 6,Ｉリッチフロｰ, 56,後藤浩, 0.7, 59,   1, -10, 8, 23.3, ⑤⑥, 9, 2,Ｄインディｰズゲｰム, 76,柴田善, 0.7, 72,  10,  -9, 7, 12.2, ⑥⑥, 9,14,Ｌトワインブルｰム, 76,江田勇, 0.9, 72,   0,* 17,14,154.7, ⑮⑯
10, 2,Ｃミスタｰロックマン, 63,嶋田純, 1.0, 54,  -7,  -3, 5,  9.7, ⑥⑥,10, 1,Ｌクリノトルネｰド, 52,柴山雄, 1.1, 55,   0, -11,12,210.9, ⑨⑩,10, 3,Ｊスナイプビッド, 73,福永祐, 1.1, 69,   4,  -4, 8, 16.2, ⑫⑫,10, 8,Ｉアイノカゼ, 79,三浦皇, 1.3, 69,   0,* 13,11,128.9, ⑯⑮
11,13,Ｌヤマタケブリンク, 41,丸山元, 1.5, 50, -12,  -2,12,117.3, ⑫⑬,11, 2,Ｃシナル, 69,三浦皇, 1.1, 56,   4, -19, 4,  6.2, ③③,11, 5,Ｆジンクアッシュ, 74,後藤浩, 1.4, 63,* 14, -28,11, 75.1, ②②,11,10,Ｇトｰホウペガサス, 81,柴田善, 1.3, 72,* 13,  -4, 6,  9.2, ③③
12, 6,Ｇマレンカヤ, 56,ピンナ, 1.7, 48,  -5, -11, 8, 27.7, ③③,12, 7,Ｊヒカリキャピタル, 54,池添謙, 1.1, 55,   0, -11,11, 64.3, ⑪⑫,12, 7,Ｌモルフェメイト, 65,江田照, 1.5, 64,  13, -25,12,406.9, ③④,12,11,Ｎシルクミライ, 72,江田照, 1.4, 70,   7,   4,13,139.3, ⑫⑪
13, 4,Ｍギｰタ, 38,小林淳, 1.9, 46,  -9, -10,14,253.4, ⑨⑨,13, 4,Ｍセクシｰキララ, 50,横山和, 2.0, 47, -12,* -2,13,543.5, ⑬⑬,,,,,,,,,,,,,13, 4,Ｏトウショウレリｰフ, 72,大庭和, 1.5, 70,  13,  -5,15,203.8, ④④
14, 1,Ｋマドラスシチｰ, 44,柴原央, 1.9, 47, -15,  -3,13,246.9, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｊゴｰアップドラゴン, 78,丸山元, 1.7, 67,   5,   5,10, 59.8, ⑬⑬
