11年 4月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 4月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 5,Ｍヤマニンアンフォラ, 38,小野寺, 0.9, 46, -13,*  9,11,106.6,⑯⑬⑪, 9, 7,Ｍティｰケイラビット, 35,大野拓, 1.4, 46, -11,  -6,10, 44.4, ⑧⑪, 9, 9,Ｇコｰストバンクシア, 66,藤岡康, 1.3, 52,  -6,  -2, 5, 10.0, ⑦⑥, 9, 5,Ｈエｰティｰランボｰ, 63,酒井学, 0.8, 60,* -3,  -4, 4, 10.6, ②②
10, 3,Ｆスイｰトコリｰヌ, 50,大野拓, 1.2, 42, -13,   6,10, 81.4,⑩⑫⑫,10, 8,Ｋエクスペクト, 40,川島信, 1.5, 48, -14,  -3,14,144.7, ⑬⑫,10, 2,Ｍアルテミス, 52,酒井学, 1.8, 48,  -4,  -7,12,215.8, ④⑧,10, 3,Ｏセキサンキセキ, 57,中舘英, 1.1, 57, -14,   3,12, 39.5, ⑭⑪
11,11,Ｇクロスザレイチェル, 48,田辺裕, 1.3, 39,* -8,  -2, 7, 13.3,②②②,11,13,Ｂホワイトアッシュ, 55,田辺裕, 1.5, 43, -11,  -8, 8, 18.7, ⑩⑨,11, 4,Ｌスズカハイライト, 53,黛弘人, 1.9, 46, -17,   2,10, 53.1, ⑬⑬,11, 2,Ｌカナエチャン, 60,大野拓, 1.2, 56, -10,  -2, 9, 23.8, ⑩⑦
12, 1,Ｉナンクルナイサ, 47,宮崎北, 1.8, 37, -10,   0,12,119.8,⑤⑩⑨,12, 9,Ｐシッポナ, 27,渡辺薫, 1.8, 43, -18,  -5,15,161.9, ⑯⑮,12, 8,Ｊデュｰクビスティｰ, 60,吉田隼, 1.9, 48, -14,  -1, 8, 23.6, ⑫⑫,12,14,Ｇチェリｰビスティｰ, 64,川須栄, 1.4, 53,  -7,  -7, 5, 14.0, ⑨⑬
13,10,Ｎクリノイメルダ, 38,太宰啓, 2.8, 30, -13,  -7,14,217.8,⑬⑭⑭,13,11,Ｅマックスロンシャン, 53,吉田隼, 2.0, 38, -10, -15, 7, 13.9, ⑨⑩,13,12,Ｉカネトシショコラ, 62,小野寺, 2.0, 46, -12,  -3,13,226.8, ⑪⑪,13,15,Ｎパティオ, 59,勝浦正, 1.6, 49, -11,  -6,15,217.2, ⑬⑮
14,12,Ｌムｰンライトリリｰ, 44,伊藤工, 3.0, 32, -14,  -5,15,274.0,⑭⑮⑮,14,15,Ｉイソノヴィｰナス, 47,畑端省, 2.6, 31,  -7, -26,13,127.4, ⑥⑧,,,,,,,,,,,,,14,11,Ｉコｰラルビュｰ, 62,木幡初, 1.7, 49,* -5, -14, 7, 19.9, ③⑨
15, 8, マッコリ,---,嘉藤貴, 3.0, 31, -15,  -3,13,169.9,⑮⑯⑯,15,12,Ｎファインシルバｰ, 32,川須栄, 2.7, 30, -14, -20,11, 95.8, ⑫⑭,,,,,,,,,,,,,15,13,Ｊエｰティｰガンダム, 62,高倉稜, 1.8, 47, -11,  -9, 6, 14.2, ⑫⑫
16, 7,Ｏコウユｰヒカリママ, 35,古川吉, 3.3, 29,  -9, -14,16,328.0,⑥⑧⑩,16,14,Ｊコマンドアゲン, 43,北村友, 2.8, 28, -16, -19,12,120.6, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,
"単勝:410円 複勝:09=190円 06=170円 13=380円 枠連:1,160円",,,,,,,,,,,,単勝:300円 複勝:06=120円 16=190円 05=170円 枠連:740円,,,,,,,,,,,,"単勝:340円 複勝:07=150円 05=170円 10=1,610円 枠連:480円",,,,,,,,,,,,"単勝:3,670円 複勝:06=690円 12=160円 01=1,020円 枠連:1,220円",,,,,,,,,,,
"馬連:1,310円 ワイド:06-09=510円 09-13=1,080円 06-13=1,070円",,,,,,,,,,,,"馬連:1,040円 ワイド:06-16=450円 05-06=350円 05-16=1,280円",,,,,,,,,,,,"馬連:1,110円 ワイド:05-07=430円 07-10=2,950円 05-10=3,590円",,,,,,,,,,,,"馬連:4,510円 ワイド:06-12=1,310円 01-06=8,710円 01-12=2,410円",,,,,,,,,,,
"馬単:2,520円 3連複:4,930円 3連単:25,880円",,,,,,,,,,,,"馬単:1,710円 3連複:2,770円 3連単:9,790円",,,,,,,,,,,,"馬単:2,080円 3連複:14,850円 3連単:56,660円",,,,,,,,,,,,"馬単:14,400円 3連複:51,850円 3連単:399,260円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 5R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-37,,,,,■ 8R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  ダ1700m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,由布院特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａペプチドサファイア, 63,上村洋,, 60,* -4,*  4, 2,  2.4, ②②, 1, 6,Ｆウエスタンレビュｰ, 47,嘉藤貴,, 63,* -1,*  6, 5, 18.4, ②②, 1,14,Ａアマゾネスバイオ, 75,田辺裕,, 70,   3,* 11, 4,  7.1,⑮⑫⑧, 1,12,Ｇジョｰメテオ, 77,吉田隼,, 77,*  2,  17, 2,  3.6,⑪③③
 2, 3,Ｂリネンムｰド, 63,田辺裕, 0.0, 59,* -3,*  3, 1,  2.2, ①①, 2,12,Ａシゲルヒラシャイン, 65,川須栄, 0.2, 61,  -3,*  7, 1,  1.6, ③③, 2,12,Ｄカメリアビジュ, 70,川須栄, 0.4, 68,   1,* 10, 3,  6.1,⑭⑮⑬, 2, 5,Ｃメイクアダッシュ, 81,丸田恭, 0.0, 73,   1,* 19,11, 33.7,③⑤⑥
 3, 2,Ｋマスタｰアポイ, 38,丸山元, 0.5, 53,  -9,*  3, 5, 12.6, ⑤④, 3, 5,Ｇイダテンハル, 44,丸田恭, 0.3, 60,*  1,   3, 8, 35.2, ①①, 3,13,Ｋラブアスコットｰ, 66,水口優, 0.4, 68,   3,   7,16,354.9,⑩⑪⑥, 3,10,Ｂアｰスマリン, 82,田辺裕, 0.2, 73,   0,* 19, 4,  8.2,⑥⑥⑤
 4,12,Ｄラブミｰダン, 49,西村太, 1.4, 44,  -8,  -6, 4, 10.8, ⑦⑥, 4, 9,Ｋカシマホクト, 30,二本柳, 1.2, 50,  -6,  -1, 9, 49.1, ⑥⑤, 4, 6,Ｅウインク, 70,丸山元, 0.5, 69,   0,* 12, 8, 22.5,⑯⑯⑮, 4, 3,Ｊサニｰラブカフェ, 76,武幸四, 0.3, 74,  -2,* 20, 6, 16.4,⑨⑦⑧
 5, 6,Ｅタマモビｰナス, 48,川須栄, 1.7, 42,  -9,  -7, 7, 59.0, ⑥⑦, 5, 7,Ｌエメラルドウインド,-150,大野拓, 1.4, 47,  -9,  -1,13, 96.8, ⑦⑥, 5,15,Ｆラブソネット, 69,長谷川, 0.5, 67,*  6,   0, 5,  9.9,③②②, 5, 1,Ｏライコウテンユウ, 67,川須栄, 0.3, 71,*  3,  13,13, 76.4,①①①
 6,13,Ｈネイチャｰナタｰレ, 40,小林淳, 1.8, 41, -14,  -5,13,298.3, ⑧⑨, 6, 8,Ｂサニｰヘイロｰ, 54,田辺裕, 1.5, 47,  -6,  -3, 2,  4.5, ⑤⑦, 6, 3,Ｂスナｰクヒロイン, 72,高倉稜, 0.7, 64,*  7,  -1, 1,  2.4,①①①, 6, 8,Ｆスｰサンストリｰム, 78,野元昭, 0.5, 73,   0,  18,12, 34.5,⑩⑨⑦
 7,11,Ｃピエナクリスタル, 50,吉田隼, 2.0, 41,* -3, -14, 3,  7.2, ④③, 7, 2,Ｃランデブｰ, 53,高倉稜, 1.7, 43, -22,*  5,11, 76.4, ⑪⑩, 7,11,Ｇクリノソｰニャ, 69,高橋亮, 0.9, 66,   2,   5, 9, 27.8,⑬⑬⑫, 7, 6,Ｅヘリオスシチｰ, 78,中舘英, 0.6, 70,*  2,  11, 3,  7.7,④②②
 8, 8,Ｇヤマカツレインボｰ, 40,田嶋翔, 2.4, 33, -22,  -6,10,246.5, ⑪⑪, 8, 4, ヒアズルッキング,---,吉田隼, 2.4, 38, -18,  -4, 3,  8.8, ⑩⑪, 8, 2,Ｈピロｰトｰク, 68,大野拓, 1.2, 62,   5,  -2, 7, 20.3,⑤⑦⑤, 8, 7,Ｉヒカリアスティル, 77,酒井学, 0.8, 70,  -3,* 18, 7, 19.0,⑫⑫⑪
 9, 1,Ｊラソワ, 39,野元昭, 2.4, 35, -17,  -8, 8, 82.1, ⑨⑧, 9, 3,Ｈウォｰタｰメジャｰ, 41,藤岡康, 2.4, 36, -22,  -1, 4, 16.4, ⑫⑫, 9, 1,Ｉホッコｰフクヒメ, 68,飯田祐, 1.3, 63,   1,   3,14,112.5,⑫⑭⑭, 9,13,Ｄベストオブミｰ, 80,藤岡康, 0.8, 69,  -2,  17, 8, 21.2,⑬⑩⑫
10, 5,Ｍマキノチェアマン, 36,渡辺薫, 2.5, 31, -23,  -6,12,277.1, ⑩⑩,10, 1,Ｉバｰネット, 40,荻野要, 2.7, 37,  -5, -14,14,254.2, ④④,10, 4,Ｊカルトマリｰヌ, 67,村田一, 1.3, 62,*  7,  -5,10, 67.1,⑦④④,10, 9,Ｌパｰプルスタｰ, 75,高倉稜, 1.0, 64,   1,   9,10, 30.5,②④④
11, 9,Ｌフリｰウェイジャム, 36,太宰啓, 2.5, 31, -31,  -1, 9,149.7, ⑭⑬,11,14,Ｄキングメｰカｰ, 51,村田一, 3.6, 26,  -8, -21, 6, 23.9, ⑨⑧,11,16,Ｍネオイユドゥレｰヌ, 64,太宰啓, 1.7, 58,   4,  -5, 6, 18.9,⑪⑨⑪,11,14,Ｍアプロｰズヒｰロｰ, 74,小林淳, 1.0, 70,  -3,  18,16,324.6,⑮⑮⑮
12,14,Ｆキラウェアミスト, 42,村田一, 2.5, 35, -24,  -3,11,247.9, ⑫⑫,12,13,Ｅジェヌスケラスス, 47,小林淳, 4.0, 22,  -8, -25,10, 56.9, ⑧⑨,12, 9,Ｃトレノロｰザ, 72,小野寺, 1.9, 59,*  7, -11, 2,  5.5,②③③,12, 2,Ｈレオキュｰト, 77,大野拓, 1.0, 69,  -4,* 19, 9, 22.6,⑭⑭⑭
13, 7,Ｉコスモハｰヴェスト, 40,丹内祐, 2.8, 34,* -3, -21, 6, 53.3, ③⑤,13,11, クリスタルパｰル,---,丸山元, 4.6, 13, -36, -12,12, 80.1, ⑬⑬,13, 8,Ｎマルタｰズクリス, 63,嶋田純, 2.1, 56,   3,  -8,11, 75.6,⑨⑩⑩,13,11,Ｋビｰチランデブｰ, 75,丸山元, 1.1, 68,  -3,  16, 5, 11.0,⑯⑬⑩
14,10,Ｎハマノロｰズマリｰ, 18,松田大, 4.2, 17, -25, -19,14,366.8, ⑬⑭,,,,,,,,,,,,,14,10,Ｌメイショウシｰマ, 65,花田大, 2.8, 52,   6, -17,13, 95.1,⑧⑤⑦,14,15,Ａダノントレビアン, 82,松山弘, 1.2, 68,  -1,  12, 1,  3.2,⑦⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｏミルリュユッテ, 60,北村友, 3.3, 49,   5, -19,12, 94.3,④⑥⑨,15,16,Ｎフェイズシフト, 72,太宰啓, 1.3, 65,  -2,  13,14, 93.6,⑧⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｐトキメキジｰン, 50,小林淳, 3.9, 46,   5, -22,15,260.1,⑥⑧⑯,16, 4,Ｐクリノサンデｰママ, 55,川島信, 2.1, 64,  -6,  15,15,213.3,⑤⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:2),,,,,,,,,,,
単勝:240円 複勝:04=110円 03=110円 02=190円 枠連:190円,,,,,,,,,,,,"単勝:1,840円 複勝:06=290円 12=110円 05=680円 枠連:860円",,,,,,,,,,,,"単勝:710円 複勝:14=270円 12=320円 13=5,880円 枠連:1,530円",,,,,,,,,,,,単勝:360円 複勝:12=190円 05=560円 10=240円 枠連:910円,,,,,,,,,,,
馬連:160円 ワイド:03-04=110円 02-04=310円 02-03=350円,,,,,,,,,,,,"馬連:1,330円 ワイド:06-12=610円 05-06=4,300円 05-12=960円",,,,,,,,,,,,"馬連:2,310円 ワイド:12-14=800円 13-14=17,250円 12-13=15,540円",,,,,,,,,,,,"馬連:7,810円 ワイド:05-12=2,450円 10-12=660円 05-10=3,140円",,,,,,,,,,,
"馬単:350円 3連複:580円 3連単:1,720円",,,,,,,,,,,,"馬単:4,820円 3連複:8,300円 3連単:66,490円",,,,,,,,,,,,"馬単:5,520円 3連複:161,520円 3連単:960,280円",,,,,,,,,,,,"馬単:11,420円 3連複:15,710円 3連単:81,240円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日田特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａアドマイヤサイモン, 59,田辺裕,, 59,  -4,* 11, 1,  2.3,⑤⑥③, 1,15,Ｆライトレｰル, 55,川須栄,, 61,* 12, -14, 8, 18.9,①①①, 1, 9,Ｄジｰルドリル, 73,武幸四,, 72,*  0,* 17, 5,  8.0,⑪①①, 1, 5,Ｂレディパレｰド, 76,勝浦正,, 80,  -6,* 22,10, 19.8,⑩⑪⑧
 2, 9,Ｍマルタｰズグロウヴ, 43,黛弘人, 0.5, 54,* -2,   3,10, 44.8,③①①, 2, 6,Ｂゴｰルデングロｰブ, 66,藤岡康, 0.0, 66,   6,*  3, 1,  3.1,⑨⑨⑦, 2, 2,Ａクレスコワンダｰ, 76,丸山元, 0.7, 66,* -1,* 14, 4,  6.1,①③②, 2, 1,Ｄマイネルインゼル, 73,丹内祐, 0.2, 77,*  0,   8, 2,  6.4,②②②
 3, 3,Ｄシンコｰロマン, 56,高倉稜, 0.6, 52,  -4,*  6, 4,  9.6,④⑤⑤, 3, 3,Ｈトｰセンリョウマ, 54,吉田隼, 0.1, 61,* 10,  -9, 2,  4.6,④③③, 3,10,Ｅアポロストｰム, 71,丸田恭, 0.8, 64,  -2,* 14, 3,  5.9,⑥⑥⑥, 3, 3,Ｇジャストルｰラｰ, 72,吉田隼, 0.2, 76,* -1,  13, 8, 12.9,⑤⑥④
 4, 7,Ｂスリｰプレシャス, 58,吉田隼, 1.1, 55,  -5,   5, 2,  4.5,⑨⑧⑧, 4,10,Ｄメイショウテッサイ, 60,花田大, 0.3, 58,* 12, -19, 6, 17.3,②②②, 4, 7,Ｂダイレクトパス, 74,大野拓, 1.1, 64,  -2,  12, 1,  4.0,⑨⑦⑧, 3, 7,Ｉウインディｰリング, 72,津村明, 0.2, 77,  -3,  14,12, 25.6,⑪⑦⑦
 5,11,Ｆシャイニｰノｰブル, 50,丸山元, 1.6, 47,* -2,  -5, 3,  5.3,⑥④②, 5,16,Ａスクエアナンバｰ, 70,丸山元, 0.5, 58,   3,*  0, 4,  6.4,⑩⑩⑨, 5,14,Ｆイｰグル, 68,鮫島良, 1.1, 64,  -2,  12, 2,  5.0,⑩⑧③, 5, 4,Ａケｰジｰカチボシ, 81,丸田恭, 0.3, 72,* -2,   8, 1,  4.3,⑧⑤③
 6, 8,Ｉプランタニエ, 45,森一馬, 1.6, 47,* -2,  -5, 9, 41.9,②③④, 6, 7,Ｃアｰセナルゴｰル, 62,上村洋, 0.8, 56,   3,* -4, 5, 12.2,⑫⑪⑪, 6,13,Ｎエフティファラオ, 61,勝浦正, 1.8, 60,  -1,   5,15,113.7,④⑤⑤, 6, 2,Ｈカスクドｰル, 72,上村洋, 0.4, 76,  -4,  14, 4,  7.8,⑦⑨⑤
 7,10,Ｃフォンテｰヌブロｰ, 57,小野寺, 1.6, 49,  -6,   1, 6, 18.1,⑪⑩⑩, 7,12,Ｇヴァｰチュスタｰ, 54,鮫島良, 1.2, 52,   8, -21, 7, 18.1,⑤④⑤, 7,15,Ｏドクトルジバゴ, 58,川須栄, 1.9, 58,  -2,   6, 7, 18.7,⑧⑨⑨, 7, 6,Ｍコングラチュレｰト, 64,村田一, 0.5, 76,  -5,* 18, 7, 12.9,⑬⑭⑨
 8,13,Ｌメマンチンタ, 43,田中博, 1.8, 49,  -6,  -1, 5, 17.7,⑦⑪⑬, 8, 5, マイダルタニアン,---,高倉稜, 1.5, 50,   1,  -9, 9, 20.7,⑯⑭⑬, 8,11,Ｃヴァルナ, 73,小野寺, 1.9, 61,  -4,   9, 8, 20.3,⑯⑭⑭, 8,11,Ｏマツリダジャパン, 58,中舘英, 0.6, 70,*  0,   1, 5,  8.7,①①①
 9, 1,Ｅトルネｰドビア, 52,嶋田純, 2.1, 47,  -6,   1, 7, 20.2,⑬⑬⑪, 9, 9,Ｎセトノジェントル, 23,松山弘, 1.6, 46,   7, -23,14,236.8,⑦⑧④, 9, 1,Ｋバンブｰキャプテン, 65,二本柳, 1.9, 59,  -4,   9,12, 80.3,⑫⑬⑬, 9,16,Ｃヤマカツゴｰルド, 75,松山弘, 0.6, 74,  -5,  14, 6,  9.7,⑫⑫⑫
10, 4,Ｎヨハネジュニア, 36,西村太, 2.3, 44,  -9,   1,16,417.4,⑭⑭⑭,10,14,Ｉマイネルシトラス, 48,丹内祐, 1.8, 47,   7, -29,13,233.0,⑧⑥⑥,10,12,Ｈシルキｰレオン, 67,宮崎北, 2.1, 55,* -1,   2, 6,  9.8,③④⑦,10,10,Ｊセキサンダンスイン, 72,田辺裕, 0.6, 74,  -7,* 18, 3,  7.2,⑯⑯⑭
11, 6,Ｇブルｰスタｰ, 49,丸田恭, 2.4, 41,  -5,  -5, 8, 24.4,⑫⑫⑨,11,11,Ｋステイマジック, 37,木幡初, 2.2, 44,   3, -21,10, 29.0,⑭⑬⑫,11, 6,Ｐスリｰコンコルド, 55,松山弘, 2.1, 58,  -3,   6,16,228.3,⑤⑩⑪,11,14,Ｆミヤコトップガン, 73,北村友, 0.8, 70,  -4,  10,11, 23.6,⑭⑩⑪
12,12,Ｋコニコニ, 44,酒井学, 2.8, 39,  -4, -12,15,240.8,⑩⑦⑥,12, 4,Ｊマｰブルハｰト, 43,渡辺薫, 2.5, 44,  -3, -14,15,308.7,⑮⑯⑯,12, 4,Ｇマイネルパシュクル, 67,丹内祐, 2.1, 61,  -3,   6,10, 30.4,⑦⑪⑫,12, 9,Ｋパトリックバロｰズ, 67,武幸四, 1.0, 67,  -3,   4,13, 59.5,⑥⑧⑩
13,16,Ｊヨンハメモリｰ, 44,川須栄, 3.1, 37,  -5, -13,12, 87.6,⑧⑨⑫,13,13,Ｍジェイケイカフェ, 27,丸田恭, 2.5, 40,   3, -25,12,112.0,⑪⑫⑭,13, 8,Ｍヤラマイカ, 61,田中博, 2.4, 58,  -5,   7,14, 98.4,⑭⑮⑮,13,13,Ｅタキオンコウショウ, 73,長谷川, 1.2, 62,* -1,  -3, 9, 19.3,④④⑥
