11年 7月16日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月16日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:15,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,登別特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂラテンファンク, 54,岩田康,, 59,   0,   1, 1,  2.2, ③④, 1, 8,Ｇレッドアンジェリカ, 51,横山典,, 61,  -6,*  9, 3,  6.9, ⑥⑤, 1, 9,Ｅルロワ, 74,岩田康,, 75,*  6,* 18, 3,  6.3,②②②, 1, 5,Ｈフラワｰウィンド, 66,岩田康,, 73,   1,   4, 8, 25.2, ②②
 2, 1,Ｃデイジｰバロｰズ, 51,古川吉, 0.2, 56,  -6,*  3, 3,  5.6, ⑥⑤, 2,12,Ｊシステｰナブルｰ, 46,秋山真, 0.0, 62,*  0,   4, 6, 16.8, ①①, 2, 4,Ｂスｰブルソｰ, 75,丸山元, 0.2, 73,*  6,  16, 1,  2.1,④③③, 2,10,Ａミッドナイトクロス, 71,藤田伸, 0.0, 73,  -3,*  8, 1,  2.3, ⑥⑥
 3, 4,Ｅサムライクイｰン, 48,丸山元, 0.2, 55,  -2,   0, 5, 27.0, ④③, 3, 6,Ｏジンライムシュガｰ, 39,松田大, 0.1, 61,  -5,   8,11, 91.7, ⑦⑥, 3, 5,Ｃメタギャラクシｰ, 74,松田大, 0.8, 74,   3,  16, 4,  6.3,⑦⑧⑦, 3, 7,Ｂウインドジャズ, 70,丹内祐, 0.1, 72,   0,   4, 2,  3.7, ③③
 4, 2,Ａカルナヴァレ, 58,勝浦正, 0.6, 50,*  2,  -9, 2,  2.5, ①①, 4,13,Ｃアドマイヤシケｰダ, 58,上村洋, 0.1, 61,*  0,   4, 5, 11.0, ②②, 4, 6,Ｇブルｰソックス, 71,丸田恭, 1.1, 65,*  6,   8, 6, 13.7,①①①, 4, 9,Ｅファミリズム, 67,藤岡佑, 0.3, 69,  -3,   4, 6, 11.6, ⑤⑤
 5, 6,Ｄマイネアルナイル, 51,丹内祐, 0.6, 51,  -4,  -3, 4,  6.8, ⑤⑦, 5, 5,Ａシンボリストｰム, 61,岩田康, 0.3, 58,  -8,   8, 2,  3.1, ⑫⑨, 5, 3,Ｈデルマプロティナ, 68,宮崎北, 1.1, 64,   4,  11, 8, 69.2,⑤⑤④, 5, 6,Ｉセレスマジェスティ, 66,柴山雄, 0.5, 67, -10,*  8, 7, 15.0, ⑩⑩
 6, 5,Ｆアクアライン, 44,鈴来直, 0.6, 51,  -5,  -2, 6, 46.5, ⑦⑥, 6,16,Ｄクリノミッキｰ, 55,勝浦正, 0.3, 57,* -2,   2,10, 83.9, ④④, 6, 2,Ｄキョウエイナゲット, 74,柴山雄, 1.1, 66,   5,  11, 9, 75.6,③④⑥, 6, 1,Ｇマンダリンレイ, 66,吉田隼, 0.5, 68, -10,* 10, 5, 11.4, ⑨⑨
 7, 3,Ｇベネノチョｰジョ, 42,丸田恭, 1.3, 42,*  1, -16, 7, 80.6, ②②, 7, 1,Ｅゴｰルドエタンセル, 54,黛弘人, 0.3, 58,  -9,*  9, 4, 10.8, ⑬⑫, 7, 8,Ｆケイアイプログレス, 72,四位洋, 1.3, 66,   5,   8, 5,  6.5,⑨⑥⑤, 7, 8,Ｆピｰチブロｰフィズ, 66,秋山真, 0.5, 67,  -5,   5,10, 32.1, ⑦⑦
,,,,,,,,,,,, 8, 3,Ｉオｰスミストｰン, 47,三浦皇, 0.4, 58, -12,* 11, 8, 25.6, ⑭⑬, 8,11,Ａメイショウシャイン, 76,藤田伸, 1.8, 65,   1,  11, 2,  6.3,⑪⑪⑨, 8,11,Ｄマスタｰウィンド, 68,丸田恭, 0.7, 63,  -7,   3, 9, 31.2, ⑧⑧
,,,,,,,,,,,, 9, 4,Ｌオフ, 42,水口優, 0.4, 57,  -8,   7,12,122.4, ⑪⑧, 9,10,Ｋダブルイｰグル, 64,秋山真, 2.2, 59,   4,   3, 7, 48.9,⑥⑦⑧, 9, 4,Ｃメイショウナナボシ, 69,上村洋, 0.8, 63, -12,   7, 4,  9.9, ⑪⑪
,,,,,,,,,,,,10, 9,Ｐバシマイシン, 34,川島信, 0.6, 56,  -7,   3,15,611.6, ⑨⑭,10, 1,Ｊラｰマブルｰ, 65,武英智, 2.7, 57,   1,   4,11,285.3,⑩⑨⑩,10, 2,Ｊウルトラファイン, 61,三浦皇, 1.5, 54,  -2, -12, 3,  9.4, ④④
,,,,,,,,,,,,11,14,Ｈケツァｰル, 49,柴山雄, 0.7, 53,* -2,  -3, 7, 17.7, ③③,11, 7,Ｉサトノドリｰム, 68,水口優, 3.0, 56,   2,   1,10,101.8,⑧⑩⑪,11, 3,Ｋマスタｰセイレｰン, 57,小林徹, 2.0, 48,*  5, -24,11,138.3, ①①
,,,,,,,,,,,,12, 7,Ｂクｰルテツマル, 60,藤田伸, 0.8, 52, -11,   4, 1,  2.7, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13,10,Ｍトップデュタン, 39,丸田恭, 0.8, 51,  -7,   1,13,172.5, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,15,Ｎクｰドテアトル, 39,荻野琢, 1.0, 50,  -3,  -6,14,268.7, ⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,11,Ｆトウカイギアｰ, 53,的場勇, 1.1, 48,  -4,  -6, 9, 30.7, ⑧⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
