11年 2月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛鳥ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂマンテンリュｰマ, 63,佐久間,, 65,   2,* -2, 4,  7.2, ③③, 1, 5, テンシノアスタｰ,,中村将,,,,, 3,  4.6,③①①, 1, 9,Ａミッドタウンレディ, 75,福永祐,, 72,*  4,   6, 2,  3.9, ②②, 1, 7,Ａレインボｰペガサス, 87,安藤勝,, 85,* 18,  -7, 1,  3.6, ③③
 2, 4,Ｆジャマイカジョｰ, 57,国分恭, 0.3, 63,  -1,* -2, 7, 13.5, ⑥⑥, 2,14, グッドキララ,,植野貴,197.2,,,, 6, 15.5,⑦⑥④, 2, 7,Ｃトｰホウブエナス, 72,藤田伸, 0.3, 69,*  5,   2, 1,  3.6, ①①, 2,11,Ｅブラストダッシュ, 81,秋山真, 0.0, 87,  13,*  5, 7, 15.6, ⑫⑫
 3,13,Ｅショウナンマイケル, 57,内田博, 0.7, 59,   1,  -7, 6,  9.5, ⑤⑤, 3, 7, ビｰビｰスカット,,西谷誠,198.0,,,, 1,  2.5,⑤⑧⑦, 3, 2,Ｅキクノアルバ, 71,小牧太, 0.6, 65,*  4,   1, 5,  7.3, ④③, 3,16,Ｇメイショウカンパク, 81,藤岡康, 0.1, 87,  13,*  5, 4,  6.4, ⑬⑬
 4, 9,Ｃサクセスリアン, 58,岩田康, 0.9, 61,*  7, -14, 1,  2.3, ②②, 4, 2, マルイチシンゲキ,,南井大,198.0,,,, 8, 53.0,⑩⑩⑧, 4,13,Ｋスズカロｰゼ, 64,川田将, 0.8, 65,*  3,   0, 4,  6.5, ③④, 4,12,Ｊシルクアｰネスト, 78,池添謙, 0.2, 84,  14,  -1, 5, 11.8, ⑩⑩
 5, 5,Ｋケイエスキングオｰ, 34,幸英明, 1.0, 55,  -4,  -4, 8,112.7, ⑨⑨, 5,10, アドマイヤゴルゴ,,北沢伸,198.3,,,, 2,  3.3,④②②, 5,15,Ｇメジロブラボｰ, 68,岩田康, 0.8, 66,  -7,* 10, 7, 24.5, ⑭⑬, 5,15,Ｌマイネルアトレ, 75,和田竜, 0.2, 86,  14,  -1,15,143.9, ⑪⑧
 6, 6,Ｄヒュｰストニア, 57,福永祐, 1.0, 55,   0,  -9, 2,  5.6, ④④, 6,11, ベｰトｰヴェン,,黒岩悠,198.8,,,,10, 73.3,⑧⑤⑤, 6, 3,Ｌクリスマドンナ, 63,秋山真, 0.9, 63,  -3,   5,12, 90.9, ⑪⑩, 6, 4,Ｂミッキｰパンプキン, 86,四位洋, 0.3, 84,  16,  -5, 2,  5.3, ⑥⑥
 7, 2,Ａリキアイギムレット, 64,藤田伸, 1.2, 52,  -4,  -7, 5,  8.5, ⑧⑧, 7, 8, ヤラマイカ,,五十嵐,199.1,,,, 5, 15.4,②③③, 7, 8,Ｈリッカコウユウ, 68,内田博, 1.0, 64,  -1,   2, 8, 24.7, ⑨⑧, 7,13,Ｃカネトシディオス, 83,川田将, 0.6, 84,  10,*  4, 3,  5.5, ⑮⑮
 8,12,Ｈファヴェラシック, 47,和田竜, 1.6, 50,  -1, -13,10,158.0, ⑦⑦, 8, 4, ワイズプロロｰグ,,難波剛,199.3,,,, 7, 17.9,⑨⑨⑩, 8,11,Ｊミキノクレシェンド, 64,国分優, 1.0, 62,  -1,   2, 9, 35.9, ⑩⑨, 8,14,Ｈロｰドアリエス, 81,リスポ, 0.7, 78,  17, -14, 8, 16.1, ⑤⑤
 9,10,Ｍサイキョウファスト, 33,秋山真, 2.0, 44, -11,  -7,11,183.2, ⑫⑫, 9, 9, チョウバクシン,,田村太,200.4,,,,13,117.3,⑥⑦⑨, 9, 1,Ｂヴェリタスロｰズ, 74,池添謙, 1.0, 62,   0,   2, 3,  6.4, ⑦⑦, 9, 3,Ｍミキノバンジョｰ, 74,熊沢重, 0.8, 78,  15, -13,11, 35.5, ⑦⑦
10, 1,Ｇノｰスランド, 56,リスポ, 2.3, 47,*  7, -26, 3,  6.0, ①①,10, 3, レジャイｰル,,熊沢重,200.5,,,, 4, 13.6,①④⑥,10,14,Ｐアヤナベル, 48,国分恭, 1.1, 63, -11,* 11,16,220.5, ⑯⑯,10, 1,Ｉスカイリュウホｰ, 80,福永祐, 0.8, 79,  14,  -8, 9, 21.9, ⑨⑨
11, 8,Ｊシュンライ, 35,鷹野宏, 2.5, 39,  -6, -17,13,525.8, ⑩⑩,11,13, シゲカツワンダフル,,佐久間,209.3,,,, 9, 63.6,⑪⑪⑪,11,12,Ｄオデットシチｰ, 72,和田竜, 1.1, 63,   2,  -2, 6,  9.7, ⑥⑤,11,10,Ｄナリタシャトル, 81,岩田康, 1.1, 76,  15, -16,10, 28.7, ⑧⑪
12, 3,Ｉサトノスティンガｰ, 37,国分優, 2.9, 36,  -7, -20, 9,156.6, ⑪⑪,12,12, イパルファン,,水出大,209.5,,,,14,307.4,⑫⑬⑫,12, 5,Ｆスズカスコｰル, 70,幸英明, 1.3, 60,  -4,   2,10, 49.8, ⑫⑫,12, 9,Ｎホッコｰビクトリｰ, 74,小牧太, 1.1, 75,  11,  -8,14,125.4, ⑭⑭
13, 7,Ｌベストクラウン, 34,宮崎北, 8.7,-30, -32, -46,12,391.9, ⑬⑬,13, 1, オンワｰドフレスコ,,今村康,209.6,,,,11, 94.3,⑭⑭⑭,13, 4,Ｎルナドリｰム, 59,上野翔, 1.4, 59,   3,  -5,14,164.8, ⑤⑥,13, 2,Ｆシゲルフセルト, 81,内田博, 1.2, 75,  17, -21,12, 45.6, ④④
,,,,,,,,,,,,14, 6, ウメノカイウン,,岩崎祐,210.7,,,,12,112.6,⑬⑫⑬,14, 6,Ｉキュｰト, 64,藤岡康, 1.5, 59,   0,  -3,13,117.8, ⑧⑪,14, 6,Ｐナリタトルネｰド, 69,幸英明, 1.3, 73,* 20, -28, 6, 12.3, ①①
