11年 9月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 9月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,内房ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃケイアイエレガント, 44,柴田善,, 49,*  0,  -2, 1,  1.7,⑥③③, 1,13,Ｈテｰオｰゼウス, 65,藤岡佑,, 69,*  2,  -6, 2,  4.0,②②②, 1, 9,Ｌクリアザウェイ, 59,柴田善,, 72,*  7,   4, 9, 17.4,④③②, 1,16,Ｊアナモリ, 80,横山典,, 79,  -7,* 23, 8, 20.2, ⑯⑯
 2, 1,Ａデルマエビス, 49,中谷雄, 0.2, 47,  -1,  -3, 7, 22.6,⑤④②, 2,16,Ｄエイダイポイント, 66,武士沢, 0.0, 71,  -3,*  9, 5, 11.5,⑫⑫⑪, 2,10,Ａヤマニンパソドブル, 73,伊藤工, 0.0, 73,   6,*  5, 6, 11.4,⑥⑤③, 2,10,Ｏエベレストオｰ, 75,三浦皇, 0.0, 79,  -2,* 19,10, 30.7, ⑬⑬
 3, 4,Ｂテイエムデジタル, 45,小林淳, 0.4, 46,  -1,  -4, 6, 16.4,⑦⑥④, 3, 5,Ｃピカソ, 68,北村宏, 0.1, 67,  -1,   1, 3,  4.2,⑤⑤⑧, 3, 7,Ｃライラックパンチ, 71,横山典, 0.2, 70,*  7,   2, 1,  3.3,③②④, 3,12,Ｃサリエル, 84,吉田豊, 0.1, 76,   0,  16, 4,  8.6, ⑪⑫
 4, 2,Ｇフレンドワン, 30,村田一, 0.4, 45,  -5,*  4,12,146.7,⑯⑯⑨, 4, 4,Ｂサンレイデュｰク, 69,丸山元, 0.3, 68,  -6,* 10, 7, 20.9,⑬⑬⑯, 4, 6,Ｂトウカイライフ, 71,田辺裕, 0.2, 71,   6,*  6, 5,  7.7,⑫⑧⑦, 4,11,Ｌトウショウブリッツ, 78,大庭和, 0.2, 77,   4,  12,11, 55.7, ⑥⑧
 5, 3,Ｉカリスマアキラ, 29,嶋田純, 0.5, 44,*  1,  -8, 5, 15.7,①①①, 5, 2,Ａオｰガストウェイ, 71,横山典, 0.3, 68,  -6,* 10, 1,  3.4,⑯⑭⑬, 5,13,Ｊケイジｰシオン, 62,小野寺, 0.7, 70,   5,   0,10, 33.2,⑤⑥⑥, 5, 4,Ｅデイトユアドリｰム, 83,田辺裕, 0.2, 77,   6,  10, 6, 12.1, ⑤④
 6, 6,Ｏシｰズザデイ, 19,田辺裕, 0.7, 44,  -2,  -3, 8, 31.7,⑬⑩⑧, 6, 6,Ｇクレバｰホｰク, 65,大野拓, 0.4, 65,*  2, -10, 4,  8.4,③③③, 6, 4,Ｇクラリスピンク, 64,吉田豊, 0.7, 65,   2,*  5, 2,  5.6,⑭⑫⑩, 6, 2,Ｋグロｰリｰルピナス, 79,武士沢, 0.2, 76,  -3,* 18,15,111.7, ⑫⑩
 7,15,Ｅスプレッドイｰグル, 39,北村宏, 1.7, 37,  -1, -15, 2,  4.8,⑧⑦⑥, 7, 3,Ｋロｰザアルラヴィス, 64,岩田康, 0.5, 66,  -2,  -1, 8, 22.8,⑧⑩⑫, 7, 8,Ｆショウナンガｰデン, 65,平野優, 0.9, 65,*  8,  -5, 8, 16.6,①①①, 7, 8,Ｄチャンピオンラブ, 84,蛯名正, 0.3, 76,   2,  13, 3,  5.9, ⑦⑥
 8,12,Ｍコスモフェリシタル, 21,丹内祐, 2.1, 36,  -2, -16,10, 66.3,⑪⑧⑦, 8,15,Ｐミラクルカクテル, 46,平野優, 0.6, 62,*  1, -10,15,269.4,④④④, 8,11,Ｅオメガロｰズマリｰ, 68,嶋田純, 1.2, 64,   1,   3, 7, 14.6,⑬⑭⑫, 8,13,Ｂケイアイダイオウ, 86,大野拓, 0.7, 71,   0,  11, 5, 11.5, ⑩⑪
 9,14,Ｋコズミックガｰル, 27,大庭和, 2.7, 32,  -3, -18,14,290.6,⑫⑪⑪, 9,11,Ｎチェンジユアセルフ, 53,柴田善, 0.6, 65,  -2,  -3,16,320.0,⑩⑪⑦, 9, 3,Ｎシティオ, 51,勝浦正, 1.3, 63,   5,  -2,14,268.2,⑩⑩⑨, 9, 3,Ｉデュアルスウォｰド, 82,石橋脩, 0.8, 71,   0,  10, 2,  4.6, ⑨⑦
10,10,Ｆマイアイスパｰク, 33,水口優, 2.7, 31,  -4, -17,13,156.2,⑮⑬⑫,10,12,Ｅコスモウィッシュ, 66,丹内祐, 0.6, 63,   0,  -7, 6, 19.1,⑥⑥⑤,10, 2,Ｈカシノスタｰライト, 63,二本柳, 1.6, 62,   2,  -1,13,210.4,⑨⑬⑭,10,15,Ｆハイエモｰション, 82,丸山元, 0.9, 71,   7,   2,14, 77.7, ④⑤
11,13,Ｎトｰアアルマダ, 21,大野拓, 5.1, 15,  -3, -39, 9, 47.1,⑭⑫⑩,11, 1,Ｉミケランジェロ, 65,宮崎北, 0.7, 66,  -7,*  7,12, 60.4,⑮⑯⑮,11,14,Ｍマイネロｰドナイト, 58,中谷雄, 3.3, 50,   3, -18,11,109.4,⑪⑪⑪,11, 6,Ｍドリｰムクラウン, 77,丹内祐, 0.9, 71,  -5,  13,12, 62.0, ⑮⑮
12,11,Ｊテヌｰト, 27,伊藤工, 5.2, 18,*  0, -46,11, 90.4,④②⑤,12,17,Ｍポタｰジュクレｰル, 63,木幡初, 0.9, 60,  -2,  -8,11, 39.3,⑦⑨⑩,12, 5,Ｉゴｰルドエンジュ, 63,大野拓, 3.9, 44,   5, -25, 4,  7.2,⑧⑨⑧,12,14,Ｎダノンブライアン, 76,田中勝, 1.0, 70,   2,   7, 9, 20.3, ⑧⑨
13, 8,Ｈダイメイホワイト, 29,杉原誠, 5.6, 15,  -5, -38,15,368.6,⑨⑮⑭,13,10,Ｌコパノハリケｰン, 64,田辺裕, 1.1, 57,  -2, -11, 9, 33.2,⑨⑧⑨,13, 1,Ｄレイクメリット, 70,北村宏, 4.2, 44,   5, -28, 3,  5.7,⑦⑦⑤,13, 7,Ｈチャレンジシチｰ, 82,宮崎北, 1.3, 66,*  9,  -3,13, 62.6, ②②
14, 5,Ｌカシマセイセン, 24,小野寺, 6.8, 14,  -4, -51,16,465.0,⑩⑭⑮,14, 7,Ｊユニバｰサルアゲン, 64,小野寺, 1.2, 60,  -7,   0,13,126.8,⑰⑰⑭,14,12,Ｋピサノシャルロット, 62,田中勝, 4.8, 42,   6, -35,12,137.5,②④⑬,14, 1,Ｐゲットフルマｰクス, 59,西田雄, 1.9, 61,  -4,   4,16,248.7, ⑭⑭
15, 7,Ｄアポログランツ, 39,勝浦正, 7.4, -4,  -1, -63, 4, 14.2,②⑤⑬,15,18,Ｆミサノグリｰン, 66,嶋田純, 1.6, 51,*  3, -32,10, 37.4,①①①,,,,,,,,,,,,,15, 9,Ｇストレｰトイン, 82,中舘英, 2.0, 61,*  8,  -8, 7, 17.8, ③③
