11年12月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝4100m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山大障害,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａドリｰムコメット, 70,北村宏,, 65,* 13,  -2, 1,  2.8, ①①, 1, 1,Ｃテイエムデジタル, 60,小林淳,, 61,* -3,*  4, 4,  6.0,③②③, 1, 4,Ｂミステリｰトレイン, 77,三浦皇,, 76,*-10,  16, 3,  5.2,①①①, 1, 8, マジェスティバイオ,,山本康,,,,, 1,  2.9,⑦④⑤
 2,15,Ｆタマブラックホｰル, 57,石橋脩, 0.2, 61,   9,* -1, 2,  3.9, ⑤⑤, 2, 5,Ｎアポロマｰベリック, 41,柴田善, 0.1, 59,* -2,   1, 2,  4.5,①①①, 2, 7,Ｄアドバンスヘイロｰ, 75,田中勝, 0.1, 74,*-11,  16, 4,  7.3,③②②, 2,10, ディアマジェスティ,,高田潤,284.3,,,, 3,  3.5,①①①
 3, 7,Ｄフェアリｰガｰデン, 59,柴田善, 0.2, 63,* 11,  -2, 6,  9.6, ③③, 3,12,Ｂツクババンドｰオｰ, 60,武士沢, 0.3, 60,  -8,* 10, 6, 11.5,⑭⑭⑬, 3, 9,Ｈサトノオｰ, 73,北村宏, 0.1, 76, -14,  20, 6,  9.4,④⑥④, 3, 2, ドングラシアス,,熊沢重,284.6,,,, 4, 11.6,②②②
 4,10,Ｃディアワイズマン, 65,吉田豊, 0.8, 52,   3,* -1, 5,  9.5, ⑩⑩, 4,10,Ａコスモメルハバ, 64,柴田大, 0.5, 57,  -3,   0, 3,  4.8,⑥⑥⑤, 4,11,Ｅジャズピアノ, 75,蛯名正, 0.3, 73,*-11,  15, 2,  4.9,⑤④⑤, 4, 3, マイネルネオス,,柴田大,285.0,,,, 2,  3.4,⑥③③
 5, 8,Ｇミラクルミイクン, 50,柴田大, 0.9, 52,   3,* -2, 8, 20.5, ⑨⑧, 5, 8,Ｊミヤビエスペランサ, 49,蛯名正, 0.9, 54,* -3,  -4, 5, 10.0,④④②, 5, 8,Ｎトウショウフォアゴ, 62,熊沢重, 0.3, 77, -16,  22,10, 29.4,⑨⑨⑨, 5, 4, スプリングゲント,,白浜雄,285.4,,,, 5, 14.2,③⑥④
 6,13,Ｂトップフライアｰ, 66,後藤浩, 1.0, 55,* 11,  -9, 4,  8.1, ②②, 6,16,Ｄフレンドワン, 57,後藤浩, 0.9, 54,  -5,   0, 8, 21.5,⑫⑨⑨, 6,10,Ｆアカリ, 74,後藤浩, 0.5, 70, -14,  14, 5,  9.2,⑥⑦⑥, 6, 5, ディアマイホｰス,,横山義,285.8,,,, 8, 24.0,⑤⑤⑥
 7, 5,Ｅゾクゾク, 59,田辺裕, 1.2, 52,   7,  -7, 7, 13.0, ⑥④, 7, 6,Ｆシルクダヴィンチ, 56,平野優, 1.4, 53,  -5,  -3, 7, 18.6,⑩⑩⑧, 7, 1,Ｇアルマトゥｰラ, 74,田辺裕, 0.5, 73, -17,  20, 7, 16.9,⑧⑧⑧, 7, 6, ジャストルｰラｰ,,穂苅寿,288.6,,,, 7, 23.8,④⑦⑦
 8,12,Ｉデジタルデｰタ, 46,蛯名正, 1.3, 50,   6,  -7, 3,  7.5, ⑦⑨, 8, 3,Ｋコスモガラサ, 45,中谷雄, 1.4, 52,  -4,  -5,11, 67.8,⑦⑦⑦, 8, 2,Ａハリウッドスタｰ, 78,吉田豊, 0.5, 73, -19,* 23, 8, 19.9,⑪⑪⑪, 8, 7, コアレスアルダン,,大江原,291.5,,,,10,124.4,⑨⑧⑧
