11年 9月17日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 9月17日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵｰﾛﾗ特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａグランデッツァ, 66,秋山真,, 71,* 10,* -9, 1,  1.1,③③②, 1, 8,Ａサドンストｰム, 64,勝浦正,, 67,   1,*  6, 1,  3.3, ⑩⑤, 1, 8,Ｂオｰバｰヘッド, 72,浜中俊,, 70,* 13,  -6, 3,  7.0,⑧③②, 1, 8,Ｌキングオブヘイロｰ, 72,服部茂,, 79,* 12,   1, 7, 31.6,②①①
 2, 7,Ｄマイネルテュｰル, 46,丹内祐, 1.3, 58,* 11, -30, 3, 16.3,①①①, 2,13,Ｇエクセルシオｰル, 50,池添謙, 0.0, 75,* 16,  -8, 2,  4.1, ①①, 2, 5,Ｉエンジンゼンカイ, 62,服部茂, 0.6, 64,* 15, -13, 8, 40.5,②①①, 2,11,Ｉダイヤモンドムｰン, 76,浜中俊, 0.1, 79,* 11,   2, 4,  8.3,④③②
 3, 1,Ｂガッテンムサシ, 49,三浦皇, 1.8, 55,   8, -32, 2, 12.3,④④③, 3,16,Ｂマスイデア, 59,四位洋, 0.4, 62,  -2,*  5, 9, 21.1, ⑫⑫, 3,12,Ｅバシリクス, 68,丸田恭, 0.7, 63,  11,  -8, 2,  4.0,⑩⑦⑤, 3, 2,Ｃヘリオスシチｰ, 80,岩田康, 0.2, 78,  11,*  3, 1,  2.2,③④③
 4, 6,Ｅマイネルツァウバｰ, 44,津村明, 2.1, 50,   7, -34, 4, 23.4,⑦⑥⑤, 4, 7,Ｄサンレイレｰザｰ, 57,吉田稔, 0.5, 61,   4,  -3, 4,  7.1, ⑥④, 4,13,Ｄファンキｰタウン, 68,黛弘人, 1.0, 63,  11, -11, 6, 26.5,⑪⑧⑥, 4, 7,Ａエイブルブラッド, 85,四位洋, 0.4, 77,  10,*  3, 2,  3.3,⑩⑧④
 5, 4,Ｃヒラボクダッシュ, 47,勝浦正, 2.6, 46,* 10, -45, 6, 67.5,②②④, 5,14,Ｆレｰザｰインパクト, 55,岩田康, 0.7, 58,  -2,   1, 3,  6.1, ⑪⑨, 5,11,Ｆピエナセレブ, 67,吉田稔, 1.0, 63,  10,  -7,11,143.4,⑨⑩⑦, 5, 4,Ｂアクティビュｰティ, 82,古川吉, 0.5, 74,  10,*  3, 3,  7.0,⑤⑦⑧
 6, 5,Ｆディアスピリトゥス, 38,柴山雄, 2.8, 45,   7, -43, 7,120.4,⑥⑤⑥, 6,15, レイモニ,---,井上俊, 0.8, 55,  -6,*  3,10, 30.9, ⑭⑭, 6, 7,Ｌトｰアシングン, 58,五十嵐, 1.0, 61,* 13, -15,10, 96.8,③④③, 6, 9,Ｇグッドカレラ, 76,藤岡佑, 1.1, 73,  11,  -4, 6, 18.0,⑥⑤⑥
 7, 3,Ｇインザライフ, 25,浜中俊, 3.4, 40,   4, -47, 5, 61.3,⑤⑦⑦, 7, 2,Ｅストレイトガｰル, 56,宮崎北, 0.9, 58,   3,  -7, 8, 20.8, ⑨⑩, 7, 3,Ｊマンテンマックス, 60,芹沢純, 1.1, 63,   3,*  3,13,419.8,⑬⑬⑫, 7,10,Ｆナムラロアｰ, 76,池添謙, 1.2, 72,   7,   2, 8, 53.2,⑫⑫⑨
,,,,,,,,,,,, 8, 6, ビｰミｰショｰ,---,古川吉, 1.1, 51,  -9,   2,15,208.3, ⑮⑮, 8, 6,Ｍスリｰキティ, 55,柴原央, 1.4, 60,  10, -11,12,381.6,⑫⑪⑧, 8,12,Ｅレアメタル, 77,柴山雄, 1.4, 68,  11,  -6,11, 71.1,⑪⑥⑦
