11年 9月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 9月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浦安特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅトランドネｰジュ, 49,松岡正,, 59,*-11,   3, 1,  1.6,①①①, 1, 6, リザｰブカｰド,,五十嵐,,,,, 2,  3.9,①①①, 1,10,Ｇベストオブケン, 67,吉田豊,, 73,*  5,* 14, 6, 25.3,③②②, 1, 2,Ａトシキャンディ, 82,木幡初,, 82,*  4,  14, 1,  3.5, ①①
 2, 2,Ｃトｰセンベニザクラ, 51,中舘英, 0.4, 62, -22,* 17, 2,  4.0,⑯⑮⑬, 2, 5, コブラボｰル,,金子光,195.1,,,, 1,  2.5,⑤④③, 2, 4,Ｄクラシックセンス, 74,横山典, 0.2, 74,*  5,* 12, 2,  4.5,⑫③③, 2, 7,Ｏワンモアジョｰ, 69,田辺裕, 0.4, 79,  -1,* 16, 3,  5.5, ⑥⑥
 3,16,Ｋユッカマウンテン, 38,田辺裕, 0.4, 55, -14,   4, 5, 21.1,⑩⑥④, 3, 4, タイキデイブレイク,,高野和,195.5,,,, 8, 50.7,⑥⑥⑥, 3, 6,Ａトウショウカムイ, 75,石橋脩, 0.8, 68,*  5,   7, 1,  1.9,②①①, 3,13,Ｄウエスタンハピネス, 81,田中勝, 0.8, 76,*  3,   8, 4,  8.4, ②②
 4, 8,Ｆティアップハッピｰ, 45,大野拓, 0.5, 56, -15,   5, 8, 48.4,④⑦⑦, 4, 7, ブルｰデイズ,,石神深,195.7,,,, 7, 35.0,④⑤⑤, 4, 7,Ｅウエスタンブラボｰ, 70,田中勝, 0.8, 72,   2,* 14, 5, 13.2,⑪⑪⑨, 4, 5,Ｉケイアイマｰズ, 75,横山典, 0.9, 75,  -7,* 17,13, 72.6, ⑫⑩
 5, 9,Ｇオｰシュペｰル, 45,北村宏, 0.5, 53, -14,   2, 4, 17.2,②③③, 5, 9, テイエムバカラ,,山本康,196.1,,,, 5,  8.5,②②④, 5, 1,Ｂデュアルサクセス, 75,嶋田純, 0.9, 71,   3,  11, 9, 48.0,⑤⑥⑤, 5,16,Ｃリュシオル, 81,安藤勝, 1.2, 72,  -3,  11, 2,  3.8, ⑩⑨
 6, 1,Ｂサンキュｰアスク, 51,武士沢, 0.7, 54, -18,*  6, 9, 48.5,⑪⑪⑩, 6, 2, ヴィｰヴァシャトル,,江田勇,196.4,,,, 6, 23.4,③③②, 6, 8,Ｈオルレアンノオトメ, 66,武士沢, 1.2, 67,   3,   7, 7, 31.3,⑥⑦⑦, 6, 1,Ｂミッキｰフォルテ, 81,吉田豊, 1.3, 69,   1,   6, 6, 14.5, ③③
 7,14,Ｊプリッキｰヌｰ, 38,吉田豊, 0.7, 52, -17,   4,11, 90.7,⑬⑩⑨, 7, 3, ノｰリプライ,,穂苅寿,196.5,,,, 4,  7.0,⑦⑦⑦, 7,12,Ｆサトノアポロ, 69,北村宏, 1.2, 67,   3,   6, 3,  5.5,④⑤④, 7, 3,Ｋココカラ, 73,北村宏, 1.4, 70, -10,* 15, 8, 20.0, ⑮⑬
 8, 3,Ｎトｰセンピアス, 28,杉原誠, 0.9, 50, -16,   1, 7, 42.2,⑧⑧⑧, 8, 1, マイティｰアゲン,,平沢健,197.3,,,, 3,  4.2,⑨⑧⑧, 8, 5,Ｋトｰセンドンファン, 60,田辺裕, 1.6, 65,   2,   5, 8, 33.7,⑧⑧⑧, 8,14,Ｅイチエイクリッパｰ, 79,石橋脩, 1.4, 69,  -8,  13, 5,  9.3, ⑭⑯
 9,11,Ｄコスモリボン, 50,中谷雄, 0.9, 51, -18,   3,10, 70.7,⑨⑬⑫, 9, 8, カシマレジェンド,,鈴木慶,203.6,,,, 9,120.7,⑧⑨⑨, 9, 3,Ｃメイショウドレイク, 75,小島太, 1.7, 65,   0,   8, 4,  9.3,⑩⑫⑩, 9,12,Ｊラヴリｰドリｰム, 75,小林淳, 1.5, 70,   0,   6,10, 41.8, ⑧⑦
10, 5,Ｈステラｰケイト, 44,石橋脩, 1.1, 46, -14,  -6, 3,  8.4,⑤④⑤,,,,,,,,,,,,,10, 2,Ｌディアドクタｰ, 60,大野拓, 3.9, 48,   2, -13,10,131.1,⑦⑩⑪,10, 6,Ｇマジックモｰメント, 77,大庭和, 1.6, 69,  -9,  14,16,240.5, ⑯⑭
11, 4,Ｉポップイン, 38,木幡初, 1.3, 47, -19,   1,14,445.2,⑭⑭⑮,,,,,,,,,,,,,11,11,Ｊレップウ, 63,千葉直, 4.4, 46,   4, -22,11,247.1,①④⑥,11, 8,Ｈコスモケンジ, 77,大野拓, 1.6, 67,  -3,   7, 7, 16.6, ⑨⑪
