11年 8月13日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 8月13日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,知床特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａオビｰディエント, 42,秋山真,, 50, -20,*  2, 3,  4.7,③③③, 1,16,Ｅシンボリストｰム, 61,岩田康,, 64,  -9,*  9, 2,  4.2, ⑫⑪, 1, 9,Ｋマイネルトレｰス, 72,丹内祐,, 79,*  9,   7, 8, 27.6,①①①, 1,12,Ｂハｰバｰコマンド, 77,吉田隼,, 81,   0,* 18, 3,  9.0,⑩⑪⑦
 2, 3,Ｃデビルシニスタ, 40,岩田康, 0.0, 49,*-17,  -3, 2,  3.4,①①①, 2,15,Ｌマスタｰディライト, 44,松田大, 0.1, 64,   4,  -5,15,260.1, ④③, 2, 7,Ａカシマストロング, 88,宮崎北, 0.2, 76,   8,* 11, 2,  5.0,⑨⑤③, 2,14,Ａアマファソン, 82,岩田康, 0.1, 81,  -2,* 20, 1,  2.0,⑫⑬⑨
 3, 5,Ｂアズマスタｰフィｰ, 40,藤岡佑, 0.4, 47, -20,  -3, 1,  2.1,⑤⑤④, 3,12,Ｃシステｰナブルｰ, 65,秋山真, 0.1, 63,   5,  -6, 5,  7.1, ③⑤, 3, 2,Ｂアドマイヤプレミア, 76,上村洋, 0.9, 77,   8,   9, 1,  3.2,⑧⑩⑤, 3, 6,Ｆイイデステップ, 72,村田一, 0.3, 73,*  4,   3,12, 51.6,①①①
 4, 4,Ｄマスタｰズキング, 39,吉田隼, 0.7, 39,*-19, -11, 4,  7.0,②②②, 4, 5,Ｍゴｰルドユソネット, 42,丸山元, 0.2, 61,   0,  -3, 8, 51.7, ⑤④, 4, 8,Ｅナリタチャレンジ, 75,川島信, 1.2, 70,   8,   2,12, 88.8,⑫⑥④, 4,11,Ｇツルミプラチナム, 71,柴原央, 0.6, 71,*  4,  -1, 8, 20.8,⑯②②
 5, 1,Ｆコｰルミｰ, 32,丸山元, 0.9, 42, -24,  -1, 5, 17.5,⑦⑦⑤, 5, 4,Ｈケイエスブライト, 55,藤岡佑, 0.4, 60,  -3,  -3, 6, 10.5, ⑦⑦, 5, 6,Ｄバンダムラディウス, 75,丸田恭, 1.2, 71,   6,   6, 4,  7.0,⑩⑨⑧, 5, 3,Ｊインナｰジョイ, 70,丸山元, 0.6, 72,   0,   8, 5, 12.3,⑧⑧⑥
 6, 6,Ｅコスモバンディエラ, 39,丹内祐, 0.9, 42, -23,  -4, 6, 19.1,⑥⑥⑦, 6, 7,Ｊマルサンアップル, 46,川島信, 0.5, 59,  -4,  -2,10, 67.7, ⑧⑧, 6, 4,Ｌエアポｰトメサ, 66,西村太, 1.2, 71,   6,   7, 9, 44.0,⑪⑫⑨, 6,13,Ｉフェアリｰレイ, 71,津村明, 0.9, 71,  -3,  11,11, 41.4,⑮⑮⑬
 7, 7,Ｇラインミッシェル, 23,長谷川, 1.9, 24,*-19, -27, 7, 63.6,④④⑥, 7,11,Ｄエルクロス, 63,横山典, 0.5, 57,  -7,   0, 7, 24.5, ⑪⑫, 7,12,Ｊスマｰトイｰグル, 72,勝浦正, 1.8, 67,*  9,  -5, 7, 11.9,⑤②②, 7,15,Ｅヴァンダライズ, 73,秋山真, 0.9, 69,   2,   2, 9, 24.7,⑬⑤④
,,,,,,,,,,,, 8, 8,Ｂコアレスシルバｰ, 66,丹内祐, 0.6, 57,* 11, -18, 1,  3.5, ①①, 8, 5,Ｆロケットダイヴ, 75,丸山元, 2.2, 66,   6,  -1, 5,  7.4,⑥⑪⑪, 8, 1,Ｃプリンスヴィル, 74,武幸四, 1.0, 67,   1,   0, 2,  7.3,④④③
,,,,,,,,,,,, 9, 9,Ａスサｰナトウショウ, 66,黛弘人, 0.6, 57,   0,  -8, 4,  5.7, ⑥⑥, 9,10,Ｉリネンタキシｰド, 72,柴山雄, 2.4, 62,   7,  -7,11, 78.3,⑦⑦⑥, 9, 9,Ｍアルマフロｰラ, 68,池添謙, 1.1, 68,   0,   3, 7, 20.7,⑦⑩⑪
,,,,,,,,,,,,10, 6,Ｉノアフィｰルド, 50,吉田隼, 0.7, 56,  -7,  -3, 9, 63.4, ⑩⑩,10, 1,Ｇウインシュヴァルツ, 74,松田大, 3.9, 57,   8, -21, 3,  5.1,④③⑦,10, 8,Ｎマイネルグラｰド, 67,丹内祐, 1.2, 66,   1,  -2,13,122.1,⑤⑦⑤
,,,,,,,,,,,,11,13,Ｇメリｰポピンズ, 56,荻野琢, 0.8, 54, -19,*  8,12, 93.7, ⑯⑯,11, 3,Ｃラグナロク, 76,秋山真, 4.7, 52,   8, -27, 6, 11.7,③④⑩,11, 5,Ｋカワキタライジン, 70,的場勇, 1.4, 68,  -1,   3,16,517.5,⑨⑭⑫
,,,,,,,,,,,,12, 1,Ｏクリノダイヤモンド, 38,西村太, 0.8, 53, -11,   0,14,230.7, ⑬⑬,12,11,Ｈマイネルプエルト, 73,吉田隼,12.1,  2,   6, -86,10, 54.2,②⑧⑫,12, 4,Ｄヒｰルゼアハｰツ, 73,横山典, 1.7, 62,  -3,   1, 6, 12.9,⑭⑯⑯
,,,,,,,,,,,,13,14,Ｋアベックプレジｰル, 46,池添謙, 1.1, 51, -10,  -3,13,129.2, ⑭⑮,,,,,,,,,,,,,13, 7,Ｏバトルイグアス, 64,丸田恭, 2.0, 57,   1, -13,15,293.2,③⑥⑩
,,,,,,,,,,,,14, 2,Ｎミラベル, 42,柴山雄, 1.1, 51, -12,  -2,11, 85.3, ⑮⑭,,,,,,,,,,,,,14,10,Ｐユｰピロンユｰ, 57,勝浦正, 2.4, 53,  -1, -13,14,206.2,⑪⑫⑭
,,,,,,,,,,,,15, 3,Ｐサイキョウファスト, 38,小林徹, 1.7, 42,  -7, -16,16,375.4, ⑨⑨,,,,,,,,,,,,,15, 2,Ｈニシノメルモ, 71,藤田伸, 3.0, 49,*  3, -30,10, 25.9,②③⑧
,,,,,,,,,,,,16,10,Ｆピエナクリスタル, 60,柴原央, 1.7, 42,* 11, -33, 3,  5.3, ②②,,,,,,,,,,,,,16,16,Ｌシルクレイノルズ, 69,柴山雄, 3.2, 46,   0, -29, 4,  9.2,⑥⑨⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
