11年 5月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9,15,Ｍジョウテンティアラ, 45,嶋田純, 2.6, 49, -10,  -2,14,200.8,⑮⑭⑭, 9,16,Ｅダイワスプレンダｰ, 57,丸山元, 1.1, 48,  -7,  -2, 4,  7.3,⑥⑦⑧, 9,11,Ｎヴァルガリス, 48,西村太, 0.7, 62,   8, -12,12,111.2, ⑪⑪, 9,10,Ｏキミニアエタキセキ, 55,松田大, 1.2, 54,  -8,  -3,10, 25.2, ⑭⑬
10, 9,Ｌサクラオイデ, 45,大野拓, 2.9, 44,  -7, -10,11,141.7,⑩⑨⑩,10, 5,Ｆマイネオｰチャｰド, 52,大野拓, 1.2, 55, -13,* 10, 6, 17.6,⑨⑬⑬,10,12,Ｅステイマックス, 68,草野太, 0.9, 61,   7, -11,13,174.4, ⑮⑬,10, 5,Ｇメイショウゴウヒメ, 62,小島太, 1.2, 54,  -9,  -3, 7, 17.0, ⑬⑭
11,11,Ｋホワイトサンズ, 47,古川吉, 2.9, 44,  -9,  -6,12,161.3,⑫⑫⑫,11,13,Ｎバレンシア, 37,藤岡康, 1.2, 56, -13,* 12,14,257.6,⑫⑮⑭,11, 7,Ｂナンヨｰスラッガｰ, 71,松山弘, 1.0, 58,   8, -18, 9, 19.8, ⑦⑧,11, 6,Ｌサウスワンダｰ, 58,大野拓, 1.4, 53,  -3, -11,16,162.5, ⑩⑪
12, 1,Ｃスタｰブルｰウッド, 58,高嶋活, 3.1, 44, -10,  -6, 8, 43.6,⑪⑬⑬,12, 3,Ｋマキハタフォルテ, 41,古川吉, 1.5, 48, -12,   3,13,162.4,⑧⑫⑫,12, 4,Ｍエアパルｰザ, 60,小野寺, 1.0, 58,   9, -19,15,219.2, ⑩⑦,12, 3,Ｈタイセイクライマｰ, 61,田辺裕, 1.6, 49,   2, -19, 9, 20.4, ⑥⑥
13, 7,Ｎグリｰンフォンテン, 40,吉田隼, 4.3, 38,  -6, -21,13,171.7,⑬⑪⑪,13, 1,Ｍトウカイカンナ, 38,藤懸貴, 1.7, 50, -16,   9,15,361.0,⑬⑯⑯,13,13,Ｊミッキｰボンボン, 63,水口優, 1.2, 55,* 19, -44,11, 72.5, ②②,13, 7,Ｉシゲルカイチョウ, 60,川須栄, 1.8, 45, -13,  -7,12, 35.6, ⑮⑮
14, 5,Ｉウォｰタｰアｰス, 52,花田大, 4.3, 35,  -6, -24,15,236.2,⑥⑦⑨,14,10,Ｌマリア, 40,水口優, 1.8, 41,  -9,  -8,11, 79.5,②⑨⑩,14,10,Ｉハイマｰク, 64,黛弘人, 1.9, 50,   9, -34, 5, 12.5, ⑧⑨,14,12,Ｍアイランズギフト, 57,西村太, 1.8, 49,   6, -25,15,157.3, ④④
15, 6, ヒルノヴィッラ,---,石橋脩, 5.0, 31, -12, -20,10, 89.6,⑭⑮⑮,15,14, ジレイトソｰニ,---,丸田恭, 1.9, 41, -11,  -5, 8, 34.7,⑩⑪⑪,15, 1,Ｇツインズメモリｰ, 65,嶋田純, 2.0, 49,   6, -28,14,186.1, ⑨⑩,15, 2,Ｎカプリｰスレディｰ, 56,丸田恭, 1.8, 47,   0, -18,13, 44.5, ⑦⑧
,,,,,,,,,,,,16, 6,Ｏピｰスワンレディ, 34,伊藤工, 2.3, 41, -13,  -3,16,399.6,⑪⑭⑮,,,,,,,,,,,,,16, 1,Ｐフレンドミｰ, 47,中谷雄, 3.0, 33,   3, -38,14, 92.0, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,
"単勝:380円 複勝:12=160円 14=250円 02=270円 枠連:1,420円",,,,,,,,,,,,"単勝:980円 複勝:09=220円 07=150円 12=170円 枠連:1,490円",,,,,,,,,,,,"単勝:510円 複勝:14=230円 06=490円 05=140円 枠連:3,170円",,,,,,,,,,,,"単勝:480円 複勝:15=160円 16=280円 13=230円 枠連:1,280円",,,,,,,,,,,
"馬連:1,540円 ワイド:12-14=610円 02-12=610円 02-14=1,010円",,,,,,,,,,,,"馬連:1,560円 ワイド:07-09=650円 09-12=870円 07-12=290円",,,,,,,,,,,,"馬連:10,840円 ワイド:06-14=2,940円 05-14=400円 05-06=1,060円",,,,,,,,,,,,"馬連:1,920円 ワイド:15-16=580円 13-15=690円 13-16=1,110円",,,,,,,,,,,
"馬単:2,580円 3連複:3,870円 3連単:18,610円",,,,,,,,,,,,"馬単:3,890円 3連複:2,050円 3連単:20,730円",,,,,,,,,,,,"馬単:19,580円 3連複:9,000円 3連単:84,620円",,,,,,,,,,,,"馬単:3,310円 3連複:4,680円 3連単:27,450円",,,,,,,,,,,
■ 2R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 5R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  芝1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝1000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,邁進特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａアクアブルｰコナｰ, 72,勝浦正,, 66,   5,*  8, 1,  1.6,⑩⑨⑦, 1,14,Ｂヒダカアルテミス, 57,勝浦正,, 62,  -3,   4, 3,  5.2, ⑦⑦, 1, 4,Ａグァンタナメラ, 76,石橋脩,, 67, -16,* 15, 1,  1.6, ⑤⑤, 1, 8,Ｂナイアｰド, 75,大野拓,, 78,*  3,*  7, 2,  5.9,   
 2,14,Ｍトップモｰスト, 46,西田雄, 0.4, 62,*  7,  -8,15,178.4,①①①, 2, 7,Ｊオｰロラスクリｰン, 48,大野拓, 0.1, 65,  -4,*  6,11, 41.7, ⑨⑨, 2, 1,Ｄミスベルツリｰ, 67,木幡初, 0.2, 63,*-12,   8, 3,  7.1, ②②, 2, 7,Ｋキングオブザベスト, 67,丹内祐, 0.2, 75,*  3,   5, 1,  4.6,   
 3, 6,Ｎメイショウリョウマ, 42,中舘英, 0.4, 64,   3,*  5, 8, 35.4,⑨⑩⑫, 3, 4,Ｄメイショウルピナス, 55,中舘英, 0.2, 66, -10,* 14, 1,  3.7, ⑮⑮, 3,14,Ｃサイキョウアサカゼ, 68,武幸四, 0.2, 67, -20,* 18, 2,  4.7, ⑨⑨, 3,12,Ｇジョｰリゴラス, 72,松田大, 0.2, 76,  -2,*  9, 5,  9.3,   
 4,11,Ｆハッピｰティア, 55,村田一, 0.5, 60,*  7,  -7, 5, 11.1,③③③, 4, 9,Ｌアイアンセラヴィ, 45,上村洋, 0.5, 58,  -4,  -2,14,120.8, ⑥⑥, 4, 8,Ｆシエラデルタ, 65,松田大, 0.4, 64, -19,* 14, 5, 20.6, ⑧⑧, 4, 5,Ｈレイクエルフ, 70,柴田大, 0.4, 72,  -1,   5,10, 24.5,   
 5, 4,Ｂアズマユニヴァｰス, 58,藤岡康, 0.6, 62,   3,   3, 3,  9.9,⑪⑪⑩, 5, 6,Ｇインフィニｰト, 51,藤岡康, 0.6, 58,* -1,  -6, 4,  5.5, ③③, 5,13,Ｍフィドルプレイヤｰ, 58,宮崎北, 0.4, 62, -17,  11, 6, 27.8, ⑥⑦, 5, 4,Ｎビラゴｰティアラ, 63,水口優, 0.5, 71,   3,   3,15,107.5,   
 6, 5,Ｃアストロボｰイ, 58,杉原誠, 0.9, 57,   1,   0,11,102.8,⑫⑫⑪, 6,16,Ｉサンデンマックス, 48,嶋田純, 0.8, 54,* -2,  -9, 9, 23.2, ④④, 6, 2,Ｂコスモピアチュｰレ, 68,丹内祐, 0.4, 62, -15,   8, 4, 10.2, ④④, 6, 9,Ｅミティｰク, 72,川須栄, 0.5, 70,  -5,*  6, 8, 15.3,   
 7, 9,Ｉショウナンランド, 53,田辺裕, 1.0, 54,   4,  -7, 6, 15.9,⑤⑧⑨, 7,11,Ａデルマガネｰシャ, 58,丸山元, 0.8, 57, -10,*  6, 2,  4.4, ⑭⑭, 7,10,Ｇファｰレサルティ, 65,高倉稜, 0.6, 58,*-12,   3, 8, 50.9, ③③, 7,15,Ｌリビングプルｰフ, 67,松山弘, 0.6, 69,  -5,   5, 7,  9.8,   
 8,16,Ｊテイエムバカラ, 52,古川吉, 1.0, 57,   0,*  4, 9, 39.4,⑯⑮⑮, 8,10,Ｅアｰスエンブレム, 54,丸田恭, 0.9, 52,*  0, -15,10, 36.4, ①①, 8, 7,Ｈスズカサクセス, 64,西村太, 0.7, 60, -20,  12, 7, 42.1, ⑩⑩, 8, 1,Ａヤマニングルノイユ, 75,伊藤工, 0.6, 68,   2,   0, 3,  6.0,   
 9, 3,Ｇクリｰンメタボ, 53,丸田恭, 1.2, 54,   4, -11,10, 73.0,⑧⑦⑧, 9, 2,Ｋグレｰトヴァリュｰ, 48,松田大, 1.0, 55,  -8,  -2, 8, 23.0, ⑩⑪, 9, 5,Ｉケイティロｰレル, 63,古川吉, 0.8, 57, -17,   7,12,146.9, ⑦⑥, 9,13,Ｐクリノビリオネア, 54,西田雄, 0.6, 68,  -1,   2,14, 81.7,   
10,13,Ｅグッドスピｰド, 56,上村洋, 1.3, 53,   4, -14, 2,  8.0,⑥⑥⑥,10,12,Ｆカトルズスルｰ, 52,木幡初, 1.0, 52,* -2, -14, 6, 15.6, ②②,10,11,Ｏロｰザペルラ, 36,藤岡康, 0.8, 55,*-12,   0, 9, 67.2, ①①,10, 2,Ｊシティボス, 68,高倉稜, 0.7, 68,  -9,*  6,16,195.0,   
11, 7,Ｋアンクルポケット, 50,川須栄, 1.3, 56,   1,  -2, 4, 10.0,⑬⑬⑬,11,13, アカシビンゴ,---,嘉藤貴, 1.4, 50, -10,  -4,16,314.0, ⑫⑬,11,15,Ｌパワｰショウ, 59,黛弘人, 1.1, 55, -23,  10,14,258.8, ⑫⑪,11,16,Ｄシンボリマルセイユ, 73,村田一, 0.8, 64,  -5,   2, 6,  9.7,   
12, 2,Ｈメマンチンタ, 53,中谷雄, 1.6, 51,*  6, -21,13,120.6,⑦④④,12, 3,Ｃキャノンビスティｰ, 55,吉田隼, 1.4, 49, -10,  -4, 5, 12.4, ⑯⑯,12,12,Ｅヴィッテリア, 66,平野優, 1.2, 55, -22,   9,15,340.9, ⑪⑫,12,11,Ｆバロンダンス, 72,丸山元, 0.9, 64,  -2,   0, 4,  8.4,   
13,12, ドレミファドン,---,吉田隼, 2.0, 47,   4, -24,12,116.1,④⑤⑤,13, 8,Ｈアズマインパクト, 50,川須栄, 1.4, 49,  -8,  -8, 7, 18.8, ⑪⑫,13, 6,Ｊプライズデイ, 61,小野寺, 1.6, 50, -27,   8,10, 86.1, ⑭⑭,13, 6,Ｍアフィリエイト, 64,中舘英, 1.0, 62,*  3,  -6, 9, 15.5,   
14,15,Ｄコスモインパクタｰ, 57,丸山元, 2.0, 48,*  7, -29, 7, 22.2,②②②,14, 1,Ｍデルマラクシュミｰ, 43,伊藤工, 2.2, 39,  -4, -27,15,136.4, ⑤⑤,14, 3,Ｋフｰカットザチｰズ, 60,上村洋, 1.7, 49, -24,   5,11, 94.3, ⑬⑬,14,10,Ｃコロナ, 74,西村太, 1.2, 59, -10,   1,11, 30.9,   
15,10,Ｌシャンソン, 47,高倉稜, 2.3, 46,   0, -14,16,392.7,⑭⑭⑭,15, 5, レオファンタジｰ,---,西田雄, 2.3, 38,  -5, -23,13, 84.6, ⑧⑧,15, 9,Ｎチェアフルハイジ, 49,村田一, 2.7, 36, -26,  -5,13,241.1, ⑮⑮,15,14,Ｏミクル, 61,田辺裕, 1.2, 57,   2,  -8,12, 31.8,   
16, 1,Ｏアクアアルタ, 39,大野拓, 7.6, -9, -10, -59,14,167.1,⑮⑯⑯,16,15,Ｎノブサプライズ, 40,高田潤, 4.3, 19,  -8, -48,12, 52.6, ⑬⑩,,,,,,,,,,,,,16, 3,Ｉヤマニンプロロｰグ, 69,宮崎北, 3.9, 17,  -9, -38,13, 65.0,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,
"単勝:160円 複勝:08=110円 14=3,000円 06=710円 枠連:470円",,,,,,,,,,,,"単勝:520円 複勝:14=190円 07=970円 04=180円 枠連:3,370円",,,,,,,,,,,,単勝:160円 複勝:04=110円 01=150円 14=150円 枠連:580円,,,,,,,,,,,,"単勝:590円 複勝:08=200円 07=160円 12=280円 枠連:1,210円",,,,,,,,,,,
"馬連:10,970円 ワイド:08-14=4,770円 06-08=950円 06-14=41,480円",,,,,,,,,,,,"馬連:7,960円 ワイド:07-14=2,620円 04-14=390円 04-07=1,810円",,,,,,,,,,,,馬連:500円 ワイド:01-04=240円 04-14=190円 01-14=430円,,,,,,,,,,,,"馬連:1,260円 ワイド:07-08=510円 08-12=1,010円 07-12=980円",,,,,,,,,,,
"馬単:16,040円 3連複:82,670円 3連単:365,170円",,,,,,,,,,,,"馬単:12,610円 3連複:8,740円 3連単:76,520円",,,,,,,,,,,,"馬単:680円 3連複:730円 3連単:2,320円",,,,,,,,,,,,"馬単:2,480円 3連複:4,490円 3連単:21,380円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春日山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂフェアユｰス, 62,木幡初,, 60,*  3,  -7, 1,  2.7, ①①, 1,10,Ｂマイネルエルドラド, 71,丹内祐,, 69,   2,* 10, 1,  2.5, ⑤⑤, 1, 7,Ｊワルトユニヴァｰス, 71,田辺裕,, 75,*  3,* 18, 5,  9.0,①①①, 1,10,Ａレイナソフィア, 79,勝浦正,, 71,   0,* 14, 1,  1.8, ⑤⑤
 2,10, パｰプルセンリョ,---,丹内祐, 0.4, 57,   0,  -8,13,178.3, ⑤④, 2, 8,Ｃコスモイルダｰナ, 70,津村明, 0.0, 67,*  6,   7, 4,  5.9, ②②, 2,11,Ｉドリｰムシガｰ, 71,木幡初, 0.8, 68,*  1,  11, 9, 27.2,②②②, 2, 7,Ｃアキノカウンタｰ, 72,川須栄, 0.0, 71,*  3,   6, 5,  8.8, ②②
 3,15,Ｃジュピタｰドリｰム, 60,西村太, 0.4, 56,*  1,  -9, 3,  7.6, ③③, 3, 1,Ｄドクトルジバゴ, 68,川須栄, 0.3, 64,   0,*  9, 3,  5.7, ⑦⑦, 3,14,Ｂトウカイノｰマル, 76,平野優, 0.8, 70,   0,  14, 2,  5.1,④⑤⑤, 3, 5,Ｂカワキタコマンド, 75,丸山元, 0.4, 69,  -1,  10, 3,  7.3, ⑥⑥
 4, 4,Ｇオペラ, 52,石橋脩, 0.7, 50,  -7,* -4, 5, 15.8, ⑪⑩, 4, 4,Ｉタイキルネサンス, 61,吉田隼, 0.4, 64,   3,   6, 2,  3.3, ④④, 4,12,Ｄブルｰライジング, 73,宮崎北, 0.9, 69,  -1,  16, 7,  9.7,⑩⑧⑧, 4, 8,Ｌシンボリアニマｰト, 58,大野拓, 0.6, 67,*  2,   3, 7, 60.1, ③③
 5, 7,Ａジュライザセヴンス, 64,古川吉, 1.0, 49,  -4,  -9, 2,  2.7, ⑦⑧, 5, 2,Ｊラブエｰヤン, 59,松山弘, 0.6, 63,   1,   6,14,185.2, ⑥⑥, 5,13,Ｋユウタｰグロｰバル, 70,吉田隼, 0.9, 72,   1,  13, 1,  3.8,⑧⑥⑥, 5, 9,Ｇシンボリニｰス, 68,村田一, 0.8, 64,  -3,   9, 8, 72.1, ⑦⑧
 6, 6,Ｄキョウエイショウリ, 56,村田一, 1.1, 50,   1, -14, 4,  7.7, ④⑤, 6, 7,Ｌスズカジェネラル, 56,丸田恭, 0.9, 59,  -3,   8,12,117.9, ⑨⑧, 6, 9,Ｃアポロストｰム, 73,丸田恭, 0.9, 69,  -2,* 17, 6,  9.5,⑨⑪⑪, 6, 3,Ｄスプリングアルタ, 69,石橋脩, 1.0, 66,  -5,* 12, 2,  6.2, ⑪⑪
 7, 8,Ｆラグランダム, 56,丸山元, 1.2, 46,  -9,* -6, 6, 16.4, ⑫⑫, 7,12,Ｈゴｰルインマｰク, 62,柴田大, 1.0, 58,  -6,*  9, 8, 40.4, ⑬⑬, 7, 8,Ｏスタｰウォｰズ, 62,大野拓, 1.0, 68,*  1,  11,11, 32.8,⑦③③, 7, 6,Ｊプリティ, 62,高倉稜, 1.0, 68,  -4,* 14, 9, 74.3, ⑩⑩
 8, 5,Ｉプレストリガｰ, 41,高倉稜, 1.3, 46, -10,* -5,10, 72.7, ⑬⑬, 8,14,Ａウォｰタｰサウンド, 72,中舘英, 1.1, 58,*  5,  -2, 5, 15.5, ③③, 8,15,Ａオｰルザワｰルド, 77,田中健, 1.1, 71,  -2,* 17, 3,  6.8,⑮⑫⑫, 8,12,Ｋクｰルドリオン, 59,平野優, 1.0, 62,   0,   0,10, 79.2, ④④
 9, 9,Ｅデラセｰラ, 56,中舘英, 1.4, 46,  -1, -16, 7, 23.0, ⑥⑥, 9,13,Ｋタカラボス, 56,西村太, 1.1, 58,  -6,   9,13,184.1, ⑫⑪, 9, 2,Ｍシュンハレン, 69,石橋脩, 1.3, 66,   0,  10,15,117.3,③④④, 9, 4,Ｆスプリングナイル, 68,古川吉, 1.1, 64,  -4,   7,11, 90.7, ⑨⑨
10, 1,Ｊユキノヴィｰナス, 32,田辺裕, 1.6, 42,  -6, -14, 9, 71.4, ⑨⑦,10, 9,Ｍシングンデパｰチャ, 53,嶋田純, 1.2, 57,*  6,  -5, 7, 40.3, ①①,10, 1,Ｎディアシｰクレット, 68,高倉稜, 1.3, 68,  -2,  14,10, 32.8,⑥⑩⑩,10, 1,Ｈマロノヴィｰナス, 67,田辺裕, 1.3, 61,  -5,  11, 6,  9.5, ⑫⑫
11,11,Ｈイｰグルフォンテン, 46,丸田恭, 1.6, 43,  -4, -15, 8, 45.1, ⑧⑨,11,15,Ｅトｰセンロマネ, 68,高倉稜, 1.4, 55, -11,* 10,10, 64.1, ⑮⑮,11, 5,Ｅヒゼンリバイバル, 72,黛弘人, 1.5, 66,  -1,  10, 4,  8.0,⑤⑦⑦,11, 2,Ｉハギノウタヒメ, 64,吉田隼, 1.8, 56,  -2,  -4,12, 99.6, ⑧⑦
12,12, シュヤク,---,平野優, 1.9, 42,*  1, -22,12,138.4, ②②,12, 6,Ｎグラスグロｰリｰ, 51,西田雄, 1.6, 54,  -7,   7,11,109.8, ⑭⑭,12, 6,Ｇスタｰサイクル, 71,小野寺, 1.7, 67,  -4,  14,14, 57.8,⑭⑮⑮,12,11,Ｅセイカカリンバ, 69,中舘英, 2.4, 48,*  5, -32, 4,  8.8, ①①
13, 3, ノッティングガｰル,---,中谷雄, 2.2, 37,  -7, -17,14,207.6, ⑩⑪,13, 3,Ｏインタｰラｰケン, 50,宮崎北, 2.1, 48,  -4,  -2,15,299.7, ⑪⑫,13, 3,Ｈレッドシャドウ, 71,中舘英, 1.7, 65,  -1,   9, 8, 25.4,⑪⑨⑨,,,,,,,,,,,,
14,14, メインフォｰス,---,松山弘, 5.8,-12, -38, -20,15,279.5, ⑭⑭,14,11,Ｆピｰスオブケイク, 65,大野拓, 2.2, 47,  -3,  -5, 6, 25.3, ⑩⑩,14,10,Ｆエイユｰブラッサム, 71,川須栄, 1.8, 65,  -3,  12,13, 47.9,⑬⑬⑭,,,,,,,,,,,,
