11年 1月29日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 1月29日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 2,14,Ｅビｰム, 57,中舘英, 0.1, 65,* -4,* 10, 1,  2.7,①①①, 2,12,Ｇトゥインクルスノｰ, 65,黛弘人, 0.3, 64, -11,*  9,10, 35.5, ⑪⑨, 2,12,Ｎマイネルインゼル, 63,丹内祐, 0.1, 75,  -3,  11,10, 19.1,⑤⑤④, 2, 3,Ｅエナｰジバイオ, 80,丸田恭, 0.6, 83,   8,* 20, 4, 12.0,⑬⑬⑨
 3,10,Ｆレッドオブガバナｰ, 53,伊藤工, 0.9, 62,  -5,*  6, 5, 13.1,④④③, 3,14,Ｉオリオンザブラック, 62,嘉藤貴, 0.5, 63,  -3,   3, 4, 11.2, ⑥④, 3, 7,Ａホｰクウィンザｰ, 72,古川吉, 0.1, 75,  -5,  13, 6, 10.0,⑨⑨⑧, 3,12,Ｆタマビッグボス, 80,勝浦正, 0.8, 82,   9,* 15, 8, 19.9,⑩⑦④
 4,12,Ｂシャンドゥリエ, 62,大野拓, 1.8, 54,  -5,  -1, 4,  6.4,⑥⑤④, 4, 5,Ｋスズカロｰゼ, 60,上村洋, 0.5, 62,  -5,   3, 6, 11.7, ⑦⑥, 4,11,Ｍイオス, 64,中舘英, 0.2, 74,  -3,  10, 1,  5.0,⑧⑥⑦, 4,15,Ｃエリモアラルマ, 81,松山弘, 0.9, 83,  11,  11, 5, 13.2,⑦④③
 5, 8,Ｎベストピッチ, 42,勝浦正, 2.0, 55,  -9,   4,15,127.3,⑪⑫⑩, 5, 6,Ｃアムネリス, 70,西田雄, 0.6, 61,  -8,   4, 3,  9.0, ⑧⑦, 4,14,Ｇグレｰトビンテｰジ, 69,松山弘, 0.2, 77,  -7,* 19,13, 25.6,⑭⑮⑮, 5, 7,Ａヒカリコｰズウェｰ, 84,赤木高, 1.1, 79,  11,   9, 2,  4.2,⑮⑤⑤
 6, 4,Ｌコスモレッドアイ, 46,丹内祐, 2.2, 54,  -8,  -1, 9, 38.4,⑨⑨⑥, 6, 9,Ｅメリュジｰヌ, 68,柴原央, 0.7, 62,*  3,  -4, 5, 11.7, ②②, 6,10,Ｅウェザｰサイド, 69,赤木高, 0.2, 74,  -5,  12, 3,  7.6,⑦⑧⑥, 6,16,Ｈハジメレンジャｰ, 78,田中博, 1.8, 77,   9,   7, 7, 14.4,⑫⑪⑩
 7,13,Ｈブラジルジャクｰ, 52,丸山元, 2.4, 49,* -5,  -8, 8, 25.8,⑤③⑤, 7,13,Ｄメイショウスズラン, 68,松山弘, 0.7, 62,  -3,   1, 7, 12.2, ⑤⑧, 7,16,Ｌメイショウボナｰル, 65,荻野琢, 0.3, 73,  -6,  13,12, 20.3,⑩⑩⑩, 7, 4,Ｋタガノジョｰカｰ, 74,太宰啓, 2.5, 69,   8,   2, 9, 41.2,⑥⑧⑧
 8,15,Ａシゲルトウドリ, 63,北村友, 2.5, 50,  -5,  -7, 3,  5.7,⑦⑥⑦, 8, 1,Ｂシｰガルプリンセス, 72,伊藤工, 0.9, 60,*  3,  -6, 2,  5.8, ①①, 8,13,Ｃロスペトリュス, 70,上村洋, 0.3, 75,  -6,* 14, 4,  8.2,⑪⑫⑫, 8, 5,Ｄキングオブヘイロｰ, 81,中舘英, 2.7, 68,* 13,  -7, 1,  2.7,①①①
 9, 7,Ｏカネトシパシュｰト, 41,太宰啓, 2.5, 49,  -9,  -2,14,123.8,⑬⑪⑨, 9,10,Ｌサンマルフラワｰ, 59,大野拓, 0.9, 57, -14,   6,13,156.1, ⑫⑫, 9, 6,Ｊオメガブルｰグラス, 66,太宰啓, 0.4, 69,  -4,   6,11, 19.2,④④③, 9, 2,Ｏワキノキルシェ, 68,長谷川, 2.8, 72,   5,   8,16,363.6,⑯⑯⑬
10, 9,Ｄディｰプタッチ, 58,松山弘, 2.5, 53, -11,   1, 7, 24.6,⑫⑬⑭,10, 8,Ｊカラフルパレット, 61,宮崎北, 1.0, 55, -20,*  9, 8, 15.1, ⑭⑬,10,15,Ｂベストプロジェクト, 71,丸田恭, 0.4, 72,  -8,* 14, 2,  6.3,⑫⑬⑬,10, 1,Ｍカシノブレイヴリ, 70,西田雄, 2.9, 67,  10,  -5,14,270.7,③⑥⑥
11, 5,Ｋプロパティｰ, 47,田中健, 2.6, 51, -10,   2,10, 65.2,⑮⑮⑫,11,11,Ｍデステニｰアロｰ, 58,丹内祐, 1.0, 59, -11,   4,12, 68.0, ⑩⑩,11, 4,Ｈプルプル, 67,西村太, 0.7, 65,  -4,   1,15,119.6,③②⑤,11, 8,Ｉアグネスラナップ, 77,古川吉, 2.9, 68,   5,   5,12, 76.5,⑭⑮⑮
12, 3,Ｉフォｰカルシャイン, 48,上野翔, 3.0, 47,  -8,  -8, 6, 17.4,⑧⑧⑧,12, 3,Ｆユニラテラリズム, 66,中舘英, 1.4, 53,  -2,  -6, 9, 20.1, ③⑤,12, 2,Ｏトｰセンウィン, 60,伊藤工, 0.7, 67,  -5,   5,14, 39.1,⑥⑦⑨,12,11,Ｊワｰルドブルｰ, 75,鮫島良, 3.1, 65,   8,  -3,11, 74.0,⑨⑩⑫
13, 2,Ｇアナクレオン, 53,田中博, 3.4, 48, -11,  -4,13, 78.9,⑭⑭⑮,13, 2,Ｈワシリｰサ, 63,川須栄, 1.5, 52, -12,  -1,11, 51.5, ⑨⑪,13, 3,Ｋマイサイドキック, 65,大野拓, 0.8, 68,  -7,   7, 8, 16.1,⑬⑪⑪,13, 6,Ｎシゲルタダカツ, 70,上村洋, 3.1, 67,   7,  -1,13,204.2,⑧⑫⑪
14, 1,Ｍシャインストｰン, 45,古川吉, 3.8, 42,  -7, -13,12, 74.8,③⑩⑬,14, 4,Ｎエｰシングラマラス, 40,安藤光, 2.4, 43, -19,  -3,14,319.7, ⑬⑭,14, 1,Ｆシンセサイザｰ, 69,丸山元, 0.8, 63,* -2,  -1, 5,  9.8,②③②,14,13,Ｌヴェイルドクリス, 74,川須栄, 3.4, 65,   6,  -1,10, 58.0,⑪⑭⑭
15, 6,Ｊシゲルホンブチョウ, 48,安藤光, 4.5, 36,  -7, -22,11, 71.2,⑩⑦⑪,,,,,,,,,,,,,15, 5,Ｐファコンドｰ, 60,田中博, 0.9, 69,  -7,   9,16,210.3,⑮⑭⑭,15,10,Ｇレッドボルサリｰノ, 79,北村友, 3.4, 63,  11, -10, 6, 14.2,④③⑦
16,16,Ｐトモロスリリング, 32,小野寺, 5.1, 34, -14, -14,16,143.7,⑯⑯⑯,,,,,,,,,,,,,16, 9,Ｉジャイアントラック, 67,西田雄, 1.1, 64,  -9,   7, 9, 17.0,⑯⑯⑯,16,14,Ｐトミケントラスト, 64,大野拓, 5.4, 49,   8, -22,15,358.3,⑤⑨⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,
単勝:420円 複勝:11=140円 14=120円 10=310円 枠連:330円,,,,,,,,,,,,"単勝:230円 複勝:07=140円 12=560円 14=320円 枠連:2,710円",,,,,,,,,,,,"単勝:1,060円 複勝:08=370円 12=630円 07=240円 枠連:1,310円",,,,,,,,,,,,"単勝:480円 複勝:09=200円 03=330円 12=440円 枠連:1,410円",,,,,,,,,,,
馬連:740円 ワイド:11-14=310円 10-11=910円 10-14=640円,,,,,,,,,,,,"馬連:3,770円 ワイド:07-12=1,260円 07-14=500円 12-14=3,120円",,,,,,,,,,,,"馬連:5,510円 ワイド:08-12=2,330円 07-08=1,440円 07-12=3,280円",,,,,,,,,,,,"馬連:2,420円 ワイド:03-09=870円 09-12=1,190円 03-12=1,890円",,,,,,,,,,,
"馬単:1,700円 3連複:2,810円 3連単:13,240円",,,,,,,,,,,,"馬単:6,820円 3連複:8,890円 3連単:38,720円",,,,,,,,,,,,"馬単:12,330円 3連複:29,880円 3連単:178,670円",,,,,,,,,,,,"馬単:4,080円 3連複:10,250円 3連単:47,950円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  ダ2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,合馬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｍメジロミョウホウ, 45,大野拓,, 65,* -1,  -1, 5,  9.6, ①①, 1, 8,Ｄニシノサンタロウ, 73,丸田恭,, 72,*  5,* 11, 2,  5.9,②③④, 1, 7,Ｂキｰネプチュｰン, 77,長谷川,, 76,*  7,   7, 3,  6.7,⑪①①, 1, 6,Ｍエイシンダヴィンチ, 64,上村洋,, 79,   7,*  8,12, 43.6, ⑦⑤
 2, 5,Ｅコアレスシルバｰ, 54,丹内祐, 0.3, 61,* -3,  -4, 2,  5.1, ②②, 2, 1,Ｂロトスカイブルｰ, 75,中舘英, 0.2, 73,   3,* 12, 1,  2.9,③④③, 2, 3,Ｄシルクコスモス, 76,宮崎北, 0.1, 76,   5,* 12, 9, 24.8,⑦⑦④, 2,14,Ｇドリｰムピｰチ, 67,西村太, 0.3, 71,  -3,* 13,10, 30.3, ⑯⑯
 3,14,Ａニシノハピエン, 66,小野寺, 0.5, 58,* -4,  -5, 3,  5.7, ⑤③, 3,15,Ｌイノセントリｰサム, 63,古川吉, 0.4, 72,   2,* 12,10, 64.4,⑩⑦⑥, 3, 5,Ａトレジャｰバトル, 80,中舘英, 0.3, 74,*  6,   7, 1,  2.3,①③②, 3, 4,Ｄクレムリンシチｰ, 71,太宰啓, 0.3, 71,  -1,* 12, 7, 18.2, ⑮⑬
 4,11,Ｂミサノグリｰン, 59,丸山元, 0.5, 58, -14,*  5, 6,  9.9, ⑫⑪, 4, 7,Ａモエレジュンキン, 76,黛弘人, 0.5, 72,*  5,   8, 3,  6.7,①②②, 4,11,Ｌマルティニｰク, 70,北村友, 0.3, 76,   4,* 13, 2,  6.2,⑤⑬⑪, 4, 8,Ａカイシュウボナンザ, 74,松山弘, 0.5, 71,   5,   2, 3,  4.6, ⑪⑨
 5,18,Ｎハノハノ, 44,水口優, 0.5, 58,  -8,  -1,11, 36.6, ⑨⑩, 5,10,Ｃハリマノワタリドリ, 75,丸山元, 0.6, 70,*  6,   5, 4,  6.9,⑯①①, 5, 8,Ｇセイカプレスト, 74,丸山元, 0.4, 75,   5,* 12, 5, 12.9,⑮⑭⑩, 5, 1,Ｏライブリリュウショ, 60,安藤光, 0.6, 72,  11,  -4,13, 97.7, ④②
 6, 2,Ｆシゲルヒラシャイン, 54,太宰啓, 0.6, 57,  -6,  -4, 1,  4.6, ⑥④, 6, 3,Ｆトウカイパラダイス, 70,川須栄, 0.9, 69,   1,   9, 5,  8.2,⑤⑧⑦, 6, 1,Ｆスペシャルイモン, 75,川須栄, 0.4, 74,   5,   9, 6, 14.6,④⑧⑨, 6,15,Ｃスマイルバラッド, 73,勝浦正, 0.7, 69,   8,  -3, 2,  4.4, ⑥⑥
 7, 1,Ｌナンゴクチョウチョ, 46,鮫島良, 0.7, 59, -24,* 12,14, 58.6, ⑯⑮, 7,11,Ｇリリｰストライカｰ, 68,勝浦正, 0.9, 68,   4,   5, 6,  9.9,⑧⑤⑤, 7,15,Ｅマイネルトレｰス, 76,丹内祐, 1.2, 70,   5,   1, 4,  7.6,⑭⑩⑥, 7, 9,Ｊフレイムヴェイン, 66,大野拓, 0.7, 69,   4,   1, 9, 20.9, ⑫⑭
 8, 8,Ｇラベンダｰカラｰ, 52,北村友, 0.8, 54,  -5,  -8, 4,  6.4, ③⑤, 8, 6,Ｍアッシュｰル, 63,渡辺薫, 1.0, 69,   1,* 11, 8, 18.8,⑬⑬⑫, 8, 2,Ｎスタｰダムオｰラ, 66,鮫島良, 1.3, 69,   3,   5, 8, 23.8,⑩⑮⑭, 8,12,Ｆサクラティアモ, 69,北村友, 0.8, 67,   2,   3, 5, 12.9, ⑬⑩
 9, 3,Ｈナンクルナイサ, 51,西田雄, 0.9, 52,  -9,  -5,16,157.3, ⑩⑥, 9, 4,Ｅディアユウキ, 70,宮崎北, 1.2, 66,   1,   8,13,119.0,⑨⑪⑨, 9, 9,Ｃアカシロｰレル, 76,小野寺, 1.4, 67,*  6,  -4, 7, 16.7,⑫②③, 9, 5,Ｋケイエスショｰクン, 66,長谷川, 0.9, 63,  -7,*  9,11, 33.4, ⑰⑰
10, 9,Ｑシャコｰフィｰユ, 35,黛弘人, 1.1, 51, -20,   3,18,340.8, ⑭⑬,10,16,Ｈカズノタイショウ, 68,松山弘, 1.9, 64,   3,  -2, 9, 32.8,④⑥⑧,10, 6,Ｋチュウワキング, 71,荻野琢, 1.7, 67,   5,  -1,15,170.5,⑧⑪⑫,10, 3,Ｌグリッタｰアイス, 64,荻野琢, 0.9, 71,* 15, -12,14,107.9, ①①
11,15,Ｒレモンバｰベナ, 14,勝浦正, 1.1, 49, -12,  -5,17,222.0, ⑪⑫,11, 5,Ｉベルモントパッシオ, 68,西田雄, 1.9, 62,   1,   2,14,246.0,⑦⑩⑩,11,12,Ｉテイエムバゴオｰ, 73,安藤光, 1.8, 65,*  6,  -5,10, 42.6,②④⑤,11, 7,Ｒフランジパニ, 50,嘉藤貴, 1.2, 63,   7,  -8,15,114.7, ⑧⑧
12,16,Ｃメイショウエデン, 56,小島太, 1.3, 48, -21,   2, 7, 12.1, ⑮⑭,12, 9,Ｎエｰシンポルックス, 63,北村友, 2.6, 57,   1,  -5, 7, 11.7,⑥⑨⑪,12, 4,Ｏタツクｰル, 65,古川吉, 1.8, 66,   5,  -4,11, 58.5,⑬⑨⑬,12,13,Ｎパシャ, 64,西田雄, 1.2, 62,   1,   0,18,173.9, ⑭⑮
13, 7,Ｄスサｰナトウショウ, 54,長谷川, 1.5, 47, -31,*  8, 9, 30.3, ⑰⑰,13, 2,Ｊタガノキャプテン, 67,太宰啓, 3.1, 53,  -2,  -4,12, 96.6,⑮⑯⑭,13,13,Ｈメジロフランクリン, 73,黛弘人, 2.0, 64,   5,  -6,14, 91.3,⑥⑥⑧,13, 2,Ｂテイエムカルメン, 74,丸山元, 1.4, 63,* 13, -17, 1,  3.8, ②③
14,13,Ｊアｰスエンブレム, 51,伊藤工, 1.5, 45,  -5, -17,10, 30.3, ④⑨,14,13,Ｋフｰカットザチｰズ, 67,鮫島良, 3.1, 54,   2,  -8,11, 71.4,⑫⑫⑮,14,14,Ｍウインステルス, 68,松山弘, 2.4, 63,*  6, -10,13, 84.2,③⑤⑦,14,11,Ｅソルプリマベラ, 69,中舘英, 1.5, 60,   7, -11, 4,  8.6, ⑨⑪
