11年12月 3日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月 3日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
14,14,Ｇマイアイビワコ, 48,鈴来直, 3.8, 36,  -2, -22,15,276.5, ⑪⑭,14,13, アイノホウソク,---,岩部純, 3.9, 28,  -1, -33, 9, 33.3, ④⑨,14, 2,Ｍコウヨウサンデｰ, 64,木幡初, 3.1, 45,*  6, -24,11, 71.7, ①①,14,15,Ｅエｰシンリｰドオｰ, 84,ルメｰ, 1.3, 70,*  6,   5, 5, 17.0, ④⑥
15, 2,Ｆペニｰウエイト, 50,後藤浩, 3.9, 34,  -1, -25, 2,  5.3, ⑧⑨,15, 1, チェリｰルｰジュ,---,田中勝, 4.0, 26, -12, -24,10, 43.8, ⑫⑫,,,,,,,,,,,,,15,11,Ｍカフェマｰシャル, 77,横山義, 1.4, 70,   3,   7,12,149.9, ⑧⑧
16,16,Ｊナンヨｰマケナイワ, 42,武士沢, 4.0, 33,  -4, -23, 8, 28.4, ⑬⑮,16,11, メガロメテオラ,---,後藤浩, 5.2, 18, -17, -29,13, 62.1, ⑮⑯,,,,,,,,,,,,,16, 7,Ｉハイエモｰション, 82,後藤浩, 1.5, 68,   1,   9,11,106.5, ⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-5),,,,,,,,,,,
"単勝:1,230円 複勝:05=270円 13=120円 01=240円 枠連:1,290円",,,,,,,,,,,,"単勝:960円 複勝:04=270円 03=250円 15=250円 枠連:4,030円",,,,,,,,,,,,"単勝:1,090円 複勝:05=410円 13=300円 06=740円 枠連:1,540円",,,,,,,,,,,,単勝:360円 複勝:01=130円 05=250円 08=110円 枠連:730円,,,,,,,,,,,
"馬連:1,440円 ワイド:05-13=560円 01-05=1,210円 01-13=430円",,,,,,,,,,,,"馬連:3,490円 ワイド:03-04=1,010円 04-15=1,050円 03-15=970円",,,,,,,,,,,,"馬連:5,650円 ワイド:05-13=1,570円 05-06=3,310円 06-13=2,910円",,,,,,,,,,,,"馬連:1,820円 ワイド:01-05=580円 01-08=150円 05-08=570円",,,,,,,,,,,
"馬単:3,850円 3連複:3,600円 3連単:29,250円",,,,,,,,,,,,"馬単:6,680円 3連複:6,570円 3連単:45,780円",,,,,,,,,,,,"馬単:10,140円 3連複:46,380円 3連単:246,730円",,,,,,,,,,,,"馬単:3,120円 3連複:1,230円 3連単:9,260円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝3570m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝3600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,ｲﾙﾐﾈｰｼｮﾝｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,ｽﾎﾟｰﾂﾆｯﾎﾟﾝ賞ｽﾃｲﾔｰｽﾞｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａシュガｰヒル, 61,三浦皇,, 61,  -2,*  2, 1,  2.4,③④④, 1,11, サイレントサタデｰ,---,丸山元,, 39,*-22,  -8, 4,  9.1,①①①, 1, 2, ディアマジェスティ,,高田潤,,,,, 3,  5.2,③②①, 1, 9,Ｅマイネルキッツ, 84,三浦皇,, 91,* 15,*  4, 4,  8.2,⑪③①
 2,10,Ｄオメガインペリアル, 53,ルメｰ, 0.5, 55,  -2,  -1, 2,  2.6,⑦⑤⑤, 2,10, サトノジュピタｰ,---,石橋脩, 0.0, 44, -27,*  3, 1,  2.2,⑩⑩⑩, 2,10, マジェスティバイオ,,山本康,251.4,,,, 1,  3.1,⑥⑤④, 2, 3,Ｄイグアス, 86,吉田豊, 0.2, 89,* 15,*  5, 6, 12.7,⑦⑧④
 3,12,Ｃダッシュファイアｰ, 54,後藤浩, 0.8, 54,  -4,   0, 7, 20.7,⑫⑧⑦, 3, 3, アロヒラニ,---,田辺裕, 0.1, 39, -24,  -5, 2,  3.5,③③③, 3, 6, サトノバロン,,横山義,252.0,,,, 4,  6.3,⑤③③, 3,13,Ｆトウカイトリック, 84,石橋脩, 0.8, 86,  14,*  1,12, 57.3,⑮⑫⑧
 4, 4,Ｆシｰズザデイ, 52,田辺裕, 0.8, 57,  -6,*  2, 5, 13.5,⑩⑫⑫, 4, 6, アｰルデュラン,---,ルメｰ, 0.3, 35,*-23, -11, 3,  6.1,②②②, 4, 7, ジャストルｰラｰ,,穂苅寿,254.3,,,, 5,  7.3,②①②, 4,10,Ｊピエナファンタスト, 81,木幡初, 1.0, 84,  12,*  2,10, 42.4,⑯⑮⑭
 5, 3,Ｅトキノユウ, 53,小林淳, 0.8, 57,  -5,*  3, 4, 12.0,⑬⑬⑪, 5, 8, コノハチャン,---,嶋田純, 0.5, 35, -24, -11, 6, 17.0,⑤⑤⑤, 5, 3, マイネルネオス,,柴田大,255.3,,,, 2,  3.7,⑧⑦⑦, 5, 5,Ｈナムラクレセント, 82,和田竜, 1.1, 84,* 15,  -9, 2,  5.5,⑨⑤③
 6, 8,Ｐカリエンニキテス,-18,平野優, 0.9, 54,* -1,  -8,11,156.8,①①①, 6, 4, スノｰスケイプ,---,和田竜, 0.7, 35, -26, -10, 8, 34.7,⑥⑧⑧, 6, 4, ホウライブライアン,,植野貴,255.5,,,, 8, 34.9,⑦⑥⑥, 6,15,Ｉメイショウクオリア, 82,丸山元, 1.4, 81,  14, -10,11, 48.7,⑥⑩⑦
 7, 2,Ｂセンキ, 58,石橋脩, 1.5, 51,  -5,  -5, 3, 11.6,⑥⑨⑨, 7, 7, タイセイスナイパｰ,---,ウィリ, 0.8, 29, -25, -15, 7, 19.2,④④④, 7, 1, コアレスアルダン,,大江原,256.3,,,,10,144.5,⑨⑧⑧, 7, 1,Ｇフォゲッタブル, 84,ウィリ, 1.8, 77,* 15, -19, 3,  5.8,③④⑤
 8,15,Ｈイカルストミｰ, 48,武士沢, 1.6, 50,* -1, -12,10, 60.3,④③③, 8, 5, リｰドホイッスル,---,三浦皇, 1.0, 31, -26, -14, 5, 14.2,⑨⑦⑦, 8, 5, テイエムトッパズレ,,黒岩悠,256.7,,,, 6, 13.9,①④⑤, 8, 7,Ｂモンテクリスエス, 88,田中勝, 2.0, 77,  13, -16, 8, 27.3,⑫⑬⑪
 9,16,Ｉコスモオレオ, 46,嶋田純, 1.6, 50,  -4,  -7,13,220.8,⑨⑦⑥, 9, 2, ヤマチョウスパｰク,---,津村明, 1.5, 23, -27, -18,10,133.1,⑦⑨⑨, 9, 9, サｰストンムｰン,,五十嵐,258.3,,,, 9, 49.5,⑩⑨⑨, 9, 4,Ｎヤングアットハｰト, 77,後藤浩, 2.1, 77,  13, -15, 7, 14.3,⑭⑭⑬
10,13,Ｊボｰルドダイナ, 43,青木芳, 2.2, 45,* -1, -18, 6, 17.7,②②②,10, 9, ヤマニンノワゼット,---,後藤浩, 1.6, 21, -26, -24, 9, 45.7,⑧⑥⑥,,,,,,,,,,,,,10,12,Ａマイネルアワグラス, 91,柴田大, 2.4, 77,* 15, -26,16,302.1,⑧⑦⑩
11, 9,Ｇアストロフォンテン, 51,丸山元, 2.3, 46,  -5, -12, 8, 26.6,⑧⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,,11, 2,Ｃビｰトブラック, 87,安藤勝, 2.9, 73,* 15, -32, 1,  2.7,⑩⑨⑫
12, 6,Ｋタカイチロｰジズ, 35,大庭和, 2.3, 48, -10,  -2,15,325.3,⑭⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,12,16,Ｍドリｰムセｰリング, 78,荻野琢, 3.2, 71,* 15, -41,13, 57.6,①①②
13,11,Ｌマイネルスクデット, 29,和田竜, 2.4, 45,  -5, -13,12,163.6,⑮⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,13,14,Ｏゴｰルデンハインド, 75,秋山真, 3.7, 71,* 15, -45,14, 99.8,⑤⑥⑨
14, 1,Ｍアｰルフィリア, 28,小野寺, 3.9, 38, -10, -15,16,346.7,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｋネコパンチ, 80,田辺裕, 3.7, 71,* 15, -48, 9, 30.4,②②⑥
15, 7,Ｏペイトリッツデイ, 22,田中勝, 3.9, 34,  -7, -21, 9, 53.8,⑪⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｌエジソン, 79,柴田善, 3.9, 71,  13, -44,15,136.8,⑬⑪⑮
16,14,Ｎコスモシエル, 26,柴田大, 4.6, 33,  -3, -34,14,320.8,⑤⑥⑧,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｐビッグウィｰク, 74,ルメｰ,17.6,-60,  11, ---, 5, 10.5,④⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:9),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:不良(指数:9),,,,,,,,,,,
単勝:240円 複勝:05=110円 10=120円 12=280円 枠連:200円,,,,,,,,,,,,単勝:910円 複勝:11=180円 10=120円 03=130円 枠連:990円,,,,,,,,,,,,単勝:520円 複勝:02=170円 10=140円 06=180円 枠連:730円,,,,,,,,,,,,"単勝:820円 複勝:09=310円 03=410円 13=930円 枠連:2,730円",,,,,,,,,,,
馬連:240円 ワイド:05-10=140円 05-12=710円 10-12=690円,,,,,,,,,,,,"馬連:1,020円 ワイド:10-11=340円 03-11=470円 03-10=220円",,,,,,,,,,,,馬連:720円 ワイド:02-10=280円 02-06=510円 06-10=320円,,,,,,,,,,,,"馬連:5,050円 ワイド:03-09=1,940円 09-13=3,910円 03-13=6,530円",,,,,,,,,,,
"馬単:470円 3連複:1,380円 3連単:4,450円",,,,,,,,,,,,"馬単:2,690円 3連複:1,000円 3連単:8,050円",,,,,,,,,,,,"馬単:1,610円 3連複:1,290円 3連単:7,000円",,,,,,,,,,,,"馬単:11,980円 3連複:75,170円 3連単:410,950円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝2000m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,葉牡丹賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａマロンクン, 64,後藤浩,, 62,*  2,  -6, 2,  3.9, ①①, 1,12,Ｉクレｰンズラヴァｰ, 70,石橋脩,, 77,   4,* 17,10, 59.3,⑭⑬⑧, 1,12,Ｋコスモオオゾラ, 54,中谷雄,, 73,   7,* -4, 6, 11.3,⑧⑦⑤, 1, 9,Ｃタｰニングポイント, 75,後藤浩,, 72,*  3,   8, 6,  9.3, ②②
 2, 4,Ｄアクアライン, 60,吉田豊, 0.4, 57,  -6,  -3, 6, 16.2, ⑩⑨, 2, 8,Ｃモエレアイドル, 76,嶋田純, 0.0, 76,   6,  12, 7, 17.8,⑪⑧⑨, 2, 4,Ｇメイショウカドマツ, 61,秋山真, 0.1, 71,* 10, -12, 3,  7.5,②②②, 2, 8,Ｂメジロツボネ, 76,丸山元, 0.1, 71,*  5,   6, 4,  7.0, ①①
 3, 1,Ｂエステｰジャ, 61,田辺裕, 0.5, 56,  -6,  -4, 4,  6.4, ⑨⑥, 3, 5,Ｍネオスプレマシｰ, 54,ルメｰ, 0.2, 72,   7,   7, 9, 28.7,⑥⑤⑤, 3,10,Ｃハイリリｰ, 68,吉田豊, 0.4, 69,   5,* -4, 8, 13.7,⑫⑫⑪, 3, 6,Ｊタマニュｰホｰプ, 71,津村明, 0.1, 70,   1,   9,11, 48.3, ④④
 4,13,Ｈトｰセンマグナム, 50,丸山元, 0.5, 55, -12,*  2, 7, 18.5, ⑬⑬, 4, 3,Ｂゴｰルドアカデミｰ, 78,田中勝, 0.2, 74,   4,* 14, 2,  5.1,⑬⑩⑩, 4, 3,Ｊスｰパｰムｰン, 55,後藤浩, 0.5, 68,   6,  -8, 5,  9.8,⑨⑩⑩, 4, 3,Ａオメガブルｰライン, 77,ルメｰ, 0.2, 70,   1,   8, 2,  4.7, ③③
 5, 6,Ｌグランデフォルテ, 44,木幡初, 0.8, 52,  -8,  -6,16,262.8, ⑪⑩, 5, 7,Ｄケイジｰウィンザｰ, 75,岩部純, 0.2, 73,*  9,   4, 5,  9.9,①①①, 5, 8,Ｂクラウドチェンバｰ, 68,ルメｰ, 0.5, 68,   7, -10, 1,  3.1,⑥⑥⑧, 5, 1,Ｆウインバンディエラ, 74,安藤勝, 0.2, 72,  -7,  16, 3,  6.5, ⑨⑩
 6,14,Ｇフリｰダムシチｰ, 55,武士沢, 0.9, 51,  -1, -15, 3,  6.0, ④③, 6,14,Ａレオプレシャス, 78,ウィリ, 0.3, 74,*  8,   5, 1,  2.4,④③③, 6, 2,Ｄアイスフォｰリス, 65,ウィリ, 0.7, 65,   7, -16, 2,  3.7,④④③, 6,10,Ｅビップセレブアイ, 74,ウィリ, 0.2, 70,  -5,  13, 1,  4.4, ⑧⑧
 7,12,Ｊヴァップ, 48,柴田大, 0.9, 53,*  1, -16,13,128.0, ②②, 7, 4,Ｆドリｰムネイチヤｰ, 72,田辺裕, 0.5, 73,   7,   7, 4,  7.8,⑦⑦⑥, 7, 9,Ａクイｰンアルタミラ, 70,田辺裕, 0.9, 64,   6, -13, 4,  9.5,⑩⑪⑦, 7, 5,Ｋエクレウス, 69,嶋田純, 0.5, 66,  -5,   9, 9, 25.4, ⑦⑦
 8,11,Ｋレインボｰカムカム, 45,和田竜, 1.0, 50, -22,*  4, 9, 43.2, ⑮⑭, 8, 6,Ｅカインバティック, 73,吉田豊, 0.6, 69,   7,   5, 8, 19.2,⑧⑥⑦, 8, 6,Ｆスプリングピｰス, 63,田中勝, 1.0, 63,   5, -13, 7, 11.6,⑪⑨⑨, 8,12,Ｎベストラン, 65,的場勇, 0.6, 65,  -2,   5,13,108.1, ⑥⑥
 9, 2,Ｃピエモンテ, 60,ウィリ, 1.1, 48,  -1, -17, 5,  6.9, ③④, 9,10,Ｊウマテック, 65,平野優, 0.7, 71,*  9,   1,12, 85.1,②②②, 9, 5,Ｅヒシマｰベラス, 65,丸山元, 1.2, 62,   3, -12, 9, 40.5,⑬⑬⑬, 9, 4,Ｇアイアンデュｰク, 74,石橋脩, 0.6, 69, -23,* 26,10, 26.5, ⑭⑭
10, 5,Ｅブエノディオス, 58,三浦皇, 1.1, 49,  -2, -16, 8, 20.8, ⑥⑦,10,11,Ｌリｰブルｰム, 60,柴田大, 2.0, 64,   4,   0,14,295.5,⑫⑫⑪,10, 7,Ｍヴュルデバンダム, 50,武士沢, 1.5, 60,   4, -14,13,192.4,⑭⑭⑭,10,14,Ｈレッドストラｰダ, 72,吉田豊, 0.7, 64, -10,  12, 5,  9.2, ⑫⑪
11, 8,Ｉコスモルシファｰ, 49,津村明, 1.3, 45, -10, -11,15,257.0, ⑫⑪,11,13,Ｋトｰセンマリｰン, 62,木幡初, 4.6, 44,   5, -26,13,245.7,⑨⑨⑬,11,14,Ｎセイクレットレｰヴ, 45,三浦皇, 1.8, 58,   7, -30,11, 61.4,⑦⑧⑥,11,13,Ｌトムトム, 66,三浦皇, 0.8, 66, -19,* 19,12, 49.2, ⑬⑬
12,15,Ｍテンジンロｰレン, 44,平野優, 1.5, 44,  -3, -20,11, 77.2, ⑦⑧,12, 2,Ｎダンシングムｰン, 51,武士沢, 5.1, 43,   4, -27,11, 62.3,⑩⑪⑫,12, 1,Ｈシンボリスウィフト, 61,柴田善, 2.7, 50,*  9, -45,10, 57.2,③③④,12, 7,Ｍコンプリｰトラン, 66,柴田善, 0.8, 64,  -7,   8,14,124.6, ⑩⑨
13, 3,Ｐロゼツヨシ, 23,大庭和, 1.5, 43, -23,* -1,14,235.3, ⑯⑯,13, 1,Ｈアポロアビリティ, 70,後藤浩,12.0,-11,*  8, -93, 3,  7.4,③④④,13,11,Ｌリプレイスインディ, 51,津村明, 3.4, 45,* 10, -59,14,250.2,①①①,13,11,Ｄリネンパズル, 75,田辺裕, 1.0, 59,   1,  -2, 8, 14.6, ⑤⑤
14,10,Ｆヨシｰルプリンセス, 58,石橋脩, 1.6, 42,  -1, -24, 1,  3.4, ⑤⑤,,,,,,,,,,,,,14,13,Ｉシゲルシバグリ, 56,和田竜, 4.3, 43,*  9, -67,12, 88.9,⑤⑤⑫,14, 2,Ｉシセイハヤテ, 72,田中勝, 1.4, 55, -10,   3, 7,  9.7, ⑪⑫
15, 9,Ｏスリｰマンボ, 30,柴田善, 1.9, 38, -19, -10,12,105.5, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,Ｎトドロキテンシツｰ, 42,田中勝, 4.4,  8,  -3, -56,10, 70.0, ⑧⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
