11年11月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,京洛ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｐメイショウスザンナ, 36,藤岡佑,, 61, -25,* 12, 6, 21.9, ⑧⑨, 1,14, マサヤマト,,西谷誠,,,,, 1,  1.6,⑦②①, 1, 2,Ａアンティｰクカラｰ, 78,岩田康,, 78,   0,* 16, 2,  3.2, ⑪⑪, 1,14,Ｐロｰドカナロア, 72,福永祐,, 93,  -6,* 23, 1,  2.9, ⑦⑧
 2, 3,Ａブルｰプルチェッラ, 63,武豊  , 0.0, 56,*-18,   3, 1,  3.6, ①①, 2, 6, ニホンピロキリバス,,田村太,194.7,,,, 3,  6.6,⑧⑤③, 2, 3,Ｂサダムグランジュテ, 77,浜中俊, 0.2, 78,*  5,*  7, 3,  4.2, ②②, 2, 7,Ａキョウワマグナム, 86,小牧太, 0.2, 88,  -3,  18, 2,  3.3, ⑤⑥
 3,13,Ｍボストンサクラ, 44,和田竜, 0.0, 59,*-19,   6, 2,  3.9, ④③, 3, 2, シャロｰム,,高田潤,194.7,,,, 5, 23.3,⑨④⑤, 3, 1,Ｉニホンピロエリナ, 63,酒井学, 0.8, 73,   5,   4,10, 59.6, ④③, 3, 6,Ｊスカイノダン, 80,浜中俊, 0.4, 84,*  3,   9, 6, 16.6, ①①
 4,10,Ｂマイネボヌｰル, 59,北村友, 0.1, 59, -26,* 14, 4,  4.9, ⑪⑪, 4, 8, オンワｰドデュｰク,,熊沢重,194.8,,,, 9, 41.0,③③④, 4, 5,Ｋサイズミックレディ, 62,四位洋, 1.1, 70,*  6,  -2, 5, 15.5, ①①, 4,12,Ｃスギノエンデバｰ, 85,池添謙, 0.5, 86,  -8,* 20, 4, 10.5, ⑩⑪
 5,12,Ｇシュンマリ, 51,浜中俊, 0.2, 55,*-18,   2,10, 38.7, ②②, 5, 9, トムコウクン,,岩崎祐,195.5,,,,14,249.9,⑩⑦⑥, 5, 6,Ｈブロｰドピｰク, 67,福永祐, 1.4, 69,   2,   2, 6, 18.4, ⑨⑥, 5, 8,Ｈミキノバンジョｰ, 82,武豊  , 0.6, 84,  -7,  17, 5, 11.4, ⑨⑨
 6,17,Ｄエｰシンエムディｰ, 53,岩田康, 0.3, 54, -22,   5, 3,  4.9, ⑦⑤, 6, 7, アグネスハイヤｰ,,北沢伸,195.6,,,, 4,  7.5,⑤⑥⑦, 6,11,Ｌメロｰクｰミス, 54,幸英明, 1.4, 68,   4,  -2, 9, 48.2, ⑤④, 6,16,Ｄコパノオｰシャンズ, 85,岩田康, 0.6, 86, -11,* 21, 8, 19.4, ⑫⑫
 7, 6,Ｊクルクルリンクル, 49,秋山真, 0.7, 49, -22,   1, 5, 14.9, ⑥⑦, 7,11, シゲルジュウヤク,,中村将,195.8,,,, 8, 38.3,②①②, 7,10,Ｇアイスメアｰ, 67,渡辺薫, 1.5, 67,   2,   1,12,277.3, ⑩⑦, 7,10,Ｅワイルドラズベリｰ, 83,北村友, 0.7, 80,  -1,   9, 3,  6.4, ④④
 8, 9,Ｆデイジｰバロｰズ, 51,酒井学, 0.8, 51, -30,   9, 7, 24.4, ⑭⑮, 8, 5, ウェザｰサイド,,小坂忠,198.3,,,,10, 82.7,⑫⑩⑩, 8, 4,Ｅミキノクレシェンド, 72,国分優, 2.0, 61,  -2,   1, 7, 30.6, ⑬⑬, 8,15,Ｉナイアｰド, 80,四位洋, 0.8, 78,*  2,   5, 7, 18.4, ②②
 9,14,Ｉジョウノナタリｰ, 50,川田将, 0.8, 51, -26,   5,13, 71.9, ⑫⑫, 9, 1, ヘイセイレジェンド,,石神深,199.7,,,,12,158.0,⑥⑧⑨, 9, 7,Ｆシシリアンブリｰズ, 71,川田将, 2.5, 57,  -2,  -3, 1,  3.1, ⑫⑫, 9, 1,Ｇアｰバンストリｰト, 83,秋山真, 0.8, 82, -10,  17,12,131.9, ⑪⑩
10,15,Ｃアイミｰマイン, 55,国分恭, 0.9, 49, -29,   6, 8, 25.1, ⑮⑬,10, 3, アラタマポケット,,田嶋翔,199.9,,,,11,126.6,⑭⑭⑭,10, 8,Ｃアｰスソング, 75,武豊  , 2.8, 56,   4, -15, 4,  7.2, ③⑤,10, 2,Ｌブラウンワイルド, 79,川田将, 0.8, 79,*  1,   6,13,149.1, ③③
11,11,Ｌハｰトオブミニｰ, 45,熊沢重, 1.0, 46, -23,  -2,16,250.4, ⑨⑩,11,13, プレスインザサン,,難波剛,200.2,,,, 7, 36.2,⑪⑨⑧,11,13,Ｄラブリイステラ, 74,和田竜, 2.8, 56,   2, -12, 8, 32.4, ⑦⑧,11, 3,Ｍベイリングボｰイ, 78,渡辺薫, 0.9, 81, -12,  18,11, 58.4, ⑭⑭
12,16,Ｎオサマジョｰル, 38,渡辺薫, 1.3, 42, -23,  -6,11, 46.3, ⑩⑧,12, 4, ノｰワンエルス,,五十嵐,200.4,,,, 6, 25.1,①⑪⑫,12, 9,Ｊサトノティアラ, 63,藤田伸, 4.7, 41,   2, -28,11,103.0, ⑧⑨,12, 4,Ｏユキノハボタン, 75,国分恭, 1.0, 77,  -5,   9,14,184.5, ⑥⑤
13, 4,Ｈショウナンカリオン, 50,幸英明, 1.4, 43, -27,  -1,14,177.9, ⑬⑭,13,10, シｰフィアレス,,林満明,201.5,,,,13,201.3,⑬⑬⑬,13,12,Ｍペプチドパラス, 37,武英智, 5.1, 39,   4, -33,13,522.9, ⑥⑩,13,17,Ｆサワヤカラスカル, 83,藤岡佑, 1.3, 75, -11,  12, 9, 36.8, ⑬⑬
14, 2,Ｅヤマノクリスタル, 52,池添謙, 1.4, 38, -21, -11,12, 66.6, ③④,14,12, マイネルファルケ,,穂苅寿,201.7,,,, 2,  6.4,④⑫⑪,,,,,,,,,,,,,14,13,Ｎシゲルキョクチョウ, 76,国分優, 1.5, 72, -12,  10,15,249.2, ⑮⑮
15, 8,Ｏリワｰドプレンダ, 37,川島信, 1.7, 37, -22, -14,17,507.9, ⑤⑥,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｑボストンゴｰルド, 57,酒井学, 1.7, 66,  -6,   1,16,386.6, ⑧⑦
16, 1,Ｑコトノクリチャン, 33,安藤光, 2.5, 29, -32, -10,15,217.6, ⑯⑰,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｋシンボリグラン, 80,和田竜, 1.8, 68, -12,   6,10, 38.1, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:2,190円 複勝:05=510円 03=140円 13=150円 枠連:1,430円",,,,,,,,,,,,単勝:160円 複勝:14=110円 06=180円 02=280円 枠連:500円,,,,,,,,,,,,単勝:320円 複勝:02=130円 03=150円 01=950円 枠連:440円,,,,,,,,,,,,単勝:290円 複勝:14=130円 07=140円 06=330円 枠連:400円,,,,,,,,,,,
"馬連:4,070円 ワイド:03-05=1,040円 05-13=1,350円 03-13=290円",,,,,,,,,,,,馬連:550円 ワイド:06-14=240円 02-14=510円 02-06=870円,,,,,,,,,,,,"馬連:430円 ワイド:02-03=200円 01-02=2,120円 01-03=2,040円",,,,,,,,,,,,馬連:510円 ワイド:07-14=240円 06-14=990円 06-07=860円,,,,,,,,,,,
"馬単:9,960円 3連複:5,870円 3連単:51,030円",,,,,,,,,,,,"馬単:820円 3連複:1,810円 3連単:4,910円",,,,,,,,,,,,"馬単:810円 3連複:5,750円 3連単:20,780円",,,,,,,,,,,,"馬単:970円 3連複:2,360円 3連単:8,230円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,みやこｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂスズカヘリオス, 56,小牧太,, 63,* -5,*  3, 1,  1.7, ①①, 1,11, トリップ,---,岩田康,, 58, -31,* 19, 1,  2.7, ⑤⑥, 1, 2,Ｄオｰスミイレブン, 82,四位洋,, 87,* 11,* 14, 5,  9.7,③③③, 1, 6,Ａエスポワｰルシチｰ, 98,佐藤哲,, 98,* 21,* 12, 1,  1.6,②②②
 2, 2,Ａラガｰトモヒｰロ, 57,岩田康, 0.1, 62,* -7,*  4, 2,  4.5, ②②, 2, 9, アシュケナｰジ,---,国分優, 0.4, 50,*-30,  10, 6, 19.9, ②②, 2, 1,Ｃエンリル, 82,赤木高, 0.1, 86,* 12,* 10, 2,  4.6,①①①, 2, 5,Ｉトウショウフリｰク, 90,池添謙, 0.6, 94,* 21,   7, 4, 11.2,①①①
 3, 7,Ｃサクラアクティブ, 46,福永祐, 0.9, 55,  -8,  -1, 3,  4.9, ③③, 3, 1, エックスマｰク,---,福永祐, 0.4, 55, -32,* 16, 3,  4.0, ⑧⑨, 3,12,Ｈダノンジュピタｰ, 79,福永祐, 0.7, 83,   9,* 11,10, 42.7,⑨⑧⑥, 3, 4,Ｆニホンピロアワｰズ, 94,酒井学, 0.7, 95,  19,* 12, 5, 16.6,⑥⑦⑤
 4,11,Ｆトキノビスコンティ, 45,北村友, 1.4, 50, -16,*  1, 5, 23.3, ⑩⑨, 4, 8, ヤマニンカヴァリエ,---,四位洋, 0.4, 51, -31,  11, 9, 57.8, ⑥④, 4, 7,Ｌスマｰトルシファｰ, 75,武豊  , 1.0, 79,* 12,   3, 4,  7.4,②②②, 4, 8,Ｂワンダｰアキュｰト, 97,和田竜, 0.8, 95,  20,   9, 2,  6.3,⑤⑤③
 5,10,Ｅカゼカオル, 46,川田将, 2.3, 42, -12, -10, 4, 10.5, ⑦⑦, 5, 4, シルクキングリｰ,---,池添謙, 0.6, 49, -33,  11, 7, 31.8, ⑦⑧, 5, 8,Ｊドリｰムアライブ, 77,川島信, 1.3, 78,   7,   9,13, 78.2,⑫⑬⑨, 5,16,Ｅヒラボクキング, 94,藤岡佑, 1.0, 93,* 20,   5, 9, 43.5,③③④
 6, 1,Ｄヤマノスプリング, 46,田中克, 2.5, 42,  -9, -14, 6, 32.7, ④④, 6,13, スズカチャンプ,---,武豊  , 0.6, 48,*-30,   7, 2,  3.3, ③③, 6,10,Ｉメイショウタクミ, 79,幸英明, 1.4, 78,   8,   9,12, 75.8,⑪⑪⑫, 6, 2,Ｎメダリアビｰト, 87,藤田伸, 1.4, 92,  17,  10,11,125.3,⑪⑫⑨
 7,12,Ｉシゲルオリｰブ, 31,国分優, 2.7, 39, -14, -12, 8, 56.5, ⑧⑩, 7, 7, エｰシンハッブル,---,川田将, 0.7, 49, -31,   8, 4,  9.1, ④⑤, 7,15,Ａタイムズアロｰ, 83,国分優, 1.7, 76,   8,   3, 6, 10.7,⑩⑩⑧, 7,15,Ｄキングスエンブレム, 96,福永祐, 1.6, 90,  17,   8, 8, 26.0,⑮⑪⑧
 8, 3,Ｊクｰルキャメロン, 27,小林徹, 2.7, 40, -16, -10, 9,139.9, ⑨⑧, 8, 5, ウイングザムｰン,---,飯田祐, 0.7, 50, -34,  13, 5, 15.4, ⑩⑩, 8,14,Ｇデスペラｰド, 80,川田将, 1.8, 75,   8,   3, 1,  3.2,⑦⑨⑪, 8, 1,Ｇインバルコ, 93,北村友, 1.6, 89,  16,   9, 6, 25.7,⑫⑬⑬
 9, 8,Ｈリバｰリンカｰン, 32,幸英明, 2.9, 38, -10, -17,10,144.3, ⑤⑤, 9, 6, キｰメｰル,---,小林徹, 0.8, 43,*-30,   3,12,187.3, ①①, 9, 3,Ｏオｰバｰヘッド, 73,浜中俊, 1.8, 77,   6,   9, 9, 29.6,⑯⑮⑬, 9, 9,Ｌシャア, 88,小坂忠, 1.7, 88,  19,   4,12,180.4,⑧⑥⑦
10, 5,Ｋアストゥリアス, 25,国分恭, 3.0, 39, -10, -16,11,145.4, ⑥⑥,10,10, ミッキｰジュピタｰ,---,幸英明, 1.1, 44, -34,   7,10,117.2, ⑬⑦,10, 6,Ｋカタンジャレ, 75,熊沢重, 2.1, 74,  10,  -3,15,149.7,⑤④⑤,10,13,Ｈダイシンオレンジ, 92,岩田康, 2.4, 83,  17,   0, 7, 25.8,⑩⑨⑪
11, 4,Ｇルメルシエ, 41,渡辺薫, 3.9, 28, -18, -19,12,177.6, ⑪⑪,11, 3, エトワｰルセブン,---,北村友, 1.3, 41, -34,   4,11,123.7, ⑨⑪,11, 4,Ｂロッソネロ, 83,秋山真, 2.1, 72,   6,   4, 8, 19.1,⑭⑭⑮,11,14,Ｊサクラロミオ, 90,国分恭, 2.5, 83,  15,   3,14,330.7,⑭⑭⑭
12, 6,Ｌマｰブルブリッツ,  5,酒井学, 4.1, 26, -25, -14, 7, 34.6, ⑫⑫,12, 2, スリｰヴェロｰチェ,---,浜中俊, 1.7, 37, -34,   0, 8, 34.5, ⑪⑫,12, 9,Ｎマイネルガネｰシャ, 74,酒井学, 2.5, 70,   9,  -4,11, 72.2,⑥⑥⑩,12,11,Ｋメイショウタメトモ, 88,武豊  , 3.1, 79,  18,  -7,10,101.3,⑦⑧⑩
,,,,,,,,,,,,13,12, トウショウヘイロｰ,---,小牧太, 2.1, 32, -35,  -3,13,215.4, ⑫⑬,13,16,Ｅエイシンナナツボシ, 82,岩田康, 2.7, 68,   9,  -7, 3,  5.7,⑧⑦⑦,13,10,Ｐドリｰムライナｰ, 80,幸英明, 3.2, 78,  17,  -6,15,405.9,⑨⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｆナリタシルクロｰド, 80,小牧太, 2.8, 68,   5,   2, 7, 17.7,⑬⑯⑯,14, 3,Ｏエイシンダッシュ, 83,小牧太, 3.4, 77,  15,  -4,13,231.2,⑬⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｍシゲルアサマヤマ, 74,国分恭, 4.0, 60,   7, -15,14,123.8,⑮⑫⑭,15, 7,Ｃゴルトブリッツ, 97,川田将, 7.3, 53,  19, -47, 3,  6.8,④④⑥
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｐタガノショｰタイム, 72,高田潤, 4.1, 59,  10, -20,16,238.2,④⑤④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
