11年 1月23日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 1月23日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 7, 5,Ｆシンワカントリｰ, 55,国分恭, 1.1, 59,  -3,  -4,13, 72.7,⑫⑮⑭, 7, 7,Ｆシルクフラッシュ, 54,渡辺薫, 0.3, 59,  -8,  -4, 8, 32.5, ⑤⑦, 7, 7,Ｋサイカニア, 67,リスポ, 1.1, 63,  11, -18, 8, 12.7,⑤⑥⑤, 7,12,Ｊタガノクリスエス, 88,岩田康, 1.0, 87,  15,   3, 7, 25.5,⑩⑨⑦
 8,14,Ｇケンタッキｰロｰド, 55,池添謙, 1.1, 55,   0,  -9, 5,  7.7,⑥⑥④, 8,11,Ｈシエｰナスプレｰマ, 53,安部幸, 0.3, 59, -11,   0,14,194.3, ⑫⑬, 8,11,Ｇメイショウサミット, 71,安部幸, 1.1, 63,  11, -18,13,182.9,⑪⑦⑦, 8,16,Ｉピｰスキｰパｰ, 88,幸英明, 1.3, 84,  13,   5,11, 51.8,⑮⑭⑭
 9, 2,Ｉダノンハロｰ, 54,岩田康, 1.3, 57,  -1,  -8, 3,  4.9,⑦⑧⑧, 9,14,Ｊプレミアムカｰド, 50,小牧太, 0.3, 58, -11,   0,12, 53.2, ⑭⑨, 9,16,Ｌアイファｰジャンボ, 65,秋山真, 1.2, 65,   5,  -5,11, 93.2,⑮⑫⑫, 9, 8,Ｍロングプライド, 86,国分恭, 1.7, 83,  13,   1,13,142.7,⑭⑬⑬
10,11,Ｌエｰティｰブラボｰ, 50,安部幸, 1.3, 54,*  1, -14,12, 65.3,②②②,10, 2,Ｅハｰドポケット, 59,幸英明, 0.4, 57,  -8,  -4,10, 44.5, ⑦⑥,10, 5,Ｅウインスカイハイ, 72,和田竜, 1.4, 63,* 12, -23, 4,  7.0,②②②,10, 9,Ｎボクノタイヨウ, 86,吉田稔, 1.8, 79,  12,   2,14,172.4,⑯⑮⑮
11, 3,Ａメイショウヤマカゼ, 60,国分優, 1.4, 53,   0, -13, 2,  4.4,③④⑤,11,10,Ｌマイネルメガロス, 49,和田竜, 0.6, 53,* -5, -13, 5, 20.3, ④④,11,14,Ｏスマｰトセントラル, 52,吉田稔, 1.5, 62,   2,* -3,10, 69.3,⑬⑬⑭,11,10,Ｇナニハトモアレ, 89,池添謙, 1.8, 78,  14,  -1, 8, 33.8,⑨⑪⑪
12,13,Ｍコアレスドラｰド, 50,長谷川, 1.5, 54,  -2,  -8,16,110.0,⑮⑫⑮,12, 8,Ｍノアノア, 47,四位洋, 0.6, 56, -13,   0,13, 64.0, ⑮⑭,12, 9,Ｉレッドシャリオ, 67,藤田伸, 1.5, 62,   9, -17, 3,  6.9,⑩⑧⑧,12, 2,Ｆタマモクリエイト, 91,和田竜, 2.1, 79,  15,  -6,12, 67.1,⑧⑧⑧
13, 8,Ｃサウンドジャｰニｰ, 58,小牧太, 1.9, 48,*  1, -19,10, 37.0,①①①,13, 9,Ｉマヤノクレド, 52,藤田伸, 1.5, 42, -11, -17, 7, 27.2, ⑨⑪,13,13,Ｍバンブｰキャプテン, 64,鷹野宏, 1.6, 61,   8, -16,15,369.9,⑨⑪⑪,13,11,Ｋダイナミックグロウ, 87,小林徹, 2.5, 74,* 18, -15,15,305.3,②②④
14, 9,Ｈカシノエイカン, 54,渡辺薫, 2.0, 50,  -1, -14,15,107.5,⑨⑩⑩,14,12,Ｏドナプリティｰ, 41,国分優, 1.5, 42,  -8, -20,15,320.9, ⑧⑫,14, 1,Ｆテイエムリュウジン, 72,国分恭, 2.8, 56,  11, -31, 7, 10.6,④⑤⑥,14, 7,Ｐトｰホウオルビス, 84,小牧太, 2.6, 71,* 20, -19, 9, 37.3,①①①
15,12,Ｂロｰレルアドニス, 59,熊沢重, 2.7, 47,*  1, -25, 7, 23.4,④③③,15,16,Ｎハギノハｰトフル, 44,岩田康, 1.6, 44, -12, -15,11, 52.3, ⑬⑮,15,10,Ｊデンコウゼファｰ, 67,小林徹, 3.1, 56,   1,  -9,16,383.6,⑭⑯⑮,15, 6,Ｌドリｰムライナｰ, 86,武豊  , 2.7, 74,  17, -15, 5, 19.2,⑤④⑫
16, 1,Ｋホワイトシャｰク, 51,高橋亮, 2.8, 47,  -2, -18,14, 98.8,⑪⑬⑫,16, 4,Ｐスリｰロビンソン, 30,国分恭, 2.3, 35, -17, -17,16,339.3, ⑯⑯,16, 4,Ｐハｰトランドフェロ, 50,渡辺薫,10.2,  4,   2, -75,14,294.2,⑫⑮⑯,16, 5,Ｏメイショウシャフト, 85,渡辺薫, 3.8, 67,  11, -12,16,334.2,⑪⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:3),,,,,,,,,,,
"単勝:2,320円 複勝:15=600円 04=220円 07=630円 枠連:1,500円",,,,,,,,,,,,"単勝:370円 複勝:03=150円 13=430円 15=150円 枠連:3,420円",,,,,,,,,,,,"単勝:960円 複勝:15=240円 12=200円 03=150円 枠連:2,430円",,,,,,,,,,,,単勝:280円 複勝:03=140円 15=210円 14=280円 枠連:830円,,,,,,,,,,,
"馬連:5,150円 ワイド:04-15=1,950円 07-15=5,120円 04-07=1,730円",,,,,,,,,,,,"馬連:4,270円 ワイド:03-13=1,110円 03-15=280円 13-15=1,790円",,,,,,,,,,,,"馬連:2,270円 ワイド:12-15=840円 03-15=640円 03-12=450円",,,,,,,,,,,,"馬連:1,050円 ワイド:03-15=450円 03-14=550円 14-15=970円",,,,,,,,,,,
"馬単:15,760円 3連複:43,210円 3連単:243,860円",,,,,,,,,,,,"馬単:7,530円 3連複:5,740円 3連単:36,130円",,,,,,,,,,,,"馬単:5,890円 3連複:2,640円 3連単:24,140円",,,,,,,,,,,,"馬単:1,740円 3連複:3,190円 3連単:11,220円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝2400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,睦月賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13, トミケンヒｰロｰ,---,リスポ,, 64,*  1,  -1, 1,  2.9, ①①, 1, 6,Ａオｰシャンフリｰト, 71,藤田伸,, 73,*  1,*  8, 1,  2.9, ①①, 1, 6,Ａウォｰクラウン, 89,川田将,, 84,  16,  -7, 1,  2.6,⑤④③, 1,12,Ｃアナモリ, 79,川田将,, 78,   0,* 19, 2,  4.3, ⑭⑭
 2, 9, ペガサスプリンス,---,国分恭, 0.1, 67,  -7,*  9,11, 67.5, ⑫⑦, 2,10,Ｄカラフルデイズ, 68,岩田康, 0.3, 73,  -1,* 10, 2,  3.8, ⑦⑥, 2,10,Ｇワイズミュｰラｰ, 78,岩田康, 0.2, 85,  15,* -2, 3,  6.3,⑧⑧⑧, 2, 4,Ｉウララカ, 74,和田竜, 0.3, 76,   7,   9, 9, 22.3, ⑥⑥
 3, 5, シナトラソング,---,藤田伸, 0.5, 61,  -2,  -1, 2,  4.5, ④③, 3, 9,Ｇミヤジメｰテル, 64,和田竜, 0.4, 71,  -2,*  8, 5,  8.3, ⑥⑤, 3, 7,Ｂアクアブルｰフライ, 84,長谷川, 0.2, 82,  15,* -2, 6,  9.5,⑨⑩⑨, 3, 7,Ｋトウカイセレブ, 73,リスポ, 0.3, 74,   5,  11, 4,  8.5, ⑨⑩
 4,10, トｰセンブリッツ,---,川田将, 1.0, 59,  -7,   2, 6, 13.4, ⑪⑩, 4, 3,Ｃキモンレッド, 70,川田将, 0.8, 69,  -4,*  9, 4,  8.0, ⑨⑧, 4, 4,Ｄイグゼキュティヴ, 82,和田竜, 0.2, 82,* 17, -12, 7, 14.5,③③②, 4,11,Ｊジｰトップキセキ, 74,小林徹, 0.3, 74,   4,  10, 8, 20.1, ⑩⑪
 5,11, エｰシンホｰマｰ,---,和田竜, 1.1, 57,*  0,  -9, 3,  5.3, ②②, 5, 4,Ｉプントバンコ, 61,藤岡佑, 1.0, 66,  -1,   3, 8, 25.3, ⑤④, 5, 5,Ｃタニノエポレット, 83,安藤勝, 0.2, 83,  15,* -2, 2,  4.4,⑩⑨⑩, 5,15,Ａテイクエイム, 81,国分優, 0.4, 73,* 12,   3, 1,  3.3, ③③
 6,14, ラインゴｰワイルド,---,長谷川, 1.1, 57,  -4,  -3, 9, 46.8, ⑦⑥,13,11,Ｅナムラドリｰミｰ, 66,武豊  , 1.1, 65,*  0,   1, 3,  5.7, ③③, 6, 2,Ｅマｰムｰドイモン, 81,幸英明, 0.8, 79,  17, -15, 5,  9.0,⑦⑦⑤, 6, 9,Ｄベネラ, 79,熊沢重, 0.4, 74, -11,* 25, 5, 12.7, ⑯⑯
 7, 6, クリスワｰルド,---,中村将, 1.2, 55,* -1,  -9, 8, 44.4, ③④, 6, 7,Ｍマｰベラスビジン, 51,国分優, 1.2, 63,*  1,  -1,11,116.5, ②②, 7, 8,Ｉレッドスティング, 74,四位洋, 0.9, 77,* 19, -25, 4,  7.7,②①①, 7, 5,Ｆスイリンカ, 78,四位洋, 0.8, 71,   3,   9, 6, 12.8, ⑫⑬
 8, 4, シルクジェネラｰレ,---,幸英明, 1.6, 54,  -7,  -3,12,107.5, ⑨⑪, 7, 5,Ｈメディテｰション, 63,幸英明, 1.3, 64,  -6,   7, 9, 42.3, ⑪⑪, 8, 1,Ｈマヤノゴクウ, 77,小牧太, 1.0, 75,  16, -18, 9, 52.4,④⑤⑥, 8, 3,Ｍリリｰレインボｰ, 72,小牧太, 0.9, 67,   2,   8,13, 70.6, ⑬⑨
 9, 8, ジョイライド,---,藤岡佑, 1.6, 52,  -2, -11, 4,  6.8, ⑤⑤, 8,12,Ｌエリモミヤビ, 55,佐藤哲, 1.4, 63,  -4,   3,10,101.5, ⑩⑨, 9, 9,Ｆパッシングマｰク, 79,池添謙, 1.0, 75,  16, -20, 8, 30.3,⑥⑥⑦, 9, 6,Ｎテイエムゲンキボ, 70,国分恭, 1.2, 67,  -2,   9,15,265.7, ⑮⑮
10, 7, シルクユｰジｰ,---,小牧太, 1.9, 50,  -5,  -8, 5,  7.2, ⑧⑧, 9, 1,Ｂキクノレジｰナ, 71,渡辺薫, 1.7, 61,  -4,   1, 7, 18.2, ⑧⑩,10, 3,Ｊグリフィス, 69,吉田稔, 2.1, 68,* 17, -38,10, 77.1,①②④,10,10,Ｈピンクペガサス, 76,幸英明, 1.3, 65,* 12,  -5, 7, 18.6, ②②
11,12, モモレンジャイ,---,安部幸, 2.1, 49,  -4, -12,14,146.8, ⑥⑨,10,13,Ｊキボウホウ, 57,安部幸, 1.9, 59,  -6,   2,12,266.8, ⑫⑫,,,,,,,,,,,,,11,16,Ｌマイティｰストｰム, 73,岩田康, 1.6, 63,  10,  -6,10, 30.2, ⑤⑤
12, 2, シルクバロｰロ,---,小林慎, 2.5, 47,  -9,  -8,10, 58.9, ⑬⑬,11, 2,Ｆイイデステップ, 66,リスポ, 2.5, 53,  -2, -10, 6, 13.3, ④⑦,,,,,,,,,,,,,12,14,Ｐミクル, 62,吉田稔, 1.7, 61,   7,  -4,14,244.5, ⑧⑦
13, 3, キセキノタンジョウ,---,池添謙, 3.2, 40,  -7, -17, 7, 23.2, ⑩⑫,12, 8,Ｋエンジェルロｰド, 56,吉田稔, 3.7, 47, -13,  -3,13,342.9, ⑬⑬,,,,,,,,,,,,,13, 1,Ｅベストオブミｰ, 79,池添謙, 1.8, 60,  10,  -8,12, 67.1, ④④
14, 1, タイキデュエリスト,---,国分優, 5.8, 20, -14, -32,13,127.0, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｂメイショウアツヒメ, 80,武豊  , 2.1, 58,   7,  -8, 3,  4.9, ⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｏトミノドリｰム, 62,鷹野宏, 2.3, 56,   3,  -5,16,351.6, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｇフォレストルｰラｰ, 77,安部幸, 3.0, 50,* 13, -21,11, 45.6, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
