11年 7月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,茂原特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂピタゴラスコンマ, 48,横山典,, 50, -12,*  1, 3,  4.1,⑦⑧⑦, 1,15,Ｃグランドジョラス, 61,蛯名正,, 61,* -3,   5, 2,  3.4, ②②, 1,16,Ａネオブラックダイヤ, 70,北村宏,, 75,*  6,*  1, 1,  1.9,⑦②②, 1,10,Ｅダンシングマオ, 81,北村宏,, 78,  -3,* 16, 5,  8.2, ⑨⑨
 2, 7,Ａミヤコマンハッタン, 52,小牧太, 0.0, 48,* -5,  -9, 2,  4.1,①①①, 2,11,Ａセイカフォルテ, 66,中舘英, 0.1, 61,* -4,   6, 3,  4.5, ④③, 2, 9,Ｃオｰビｰキング, 65,小野寺, 0.3, 72,   2,*  7, 4, 10.5,⑯⑫⑧, 2,15,Ｈデュアルスウォｰド, 79,江田照, 0.2, 76,   0,  12, 4,  7.3, ⑦⑧
 3,11,Ｃマイネルモｰヴ, 48,松岡正, 0.8, 41,  -9, -14, 1,  3.5,⑤⑥⑥, 3, 3,Ｂケｰジｰハヤテ, 64,松岡正, 0.3, 59,  -9,*  8, 1,  2.9, ⑤⑤, 3, 7,Ｇモンドナハト, 57,大野拓, 0.7, 69,   4,* -3, 8, 40.8,⑬⑧⑤, 3, 5,Ａゼンノベラｰノ, 83,武士沢, 0.4, 73,  -3,  13, 6,  8.4, ⑧⑦
 4, 6,Ｇロｰドラディアント, 39,大野拓, 0.9, 39,  -8, -18, 8, 31.8,④④⑤, 4,16,Ｉカシノダンガン, 46,小野寺, 0.7, 57,* -2,  -2,11,135.3, ①①, 4, 2,Ｂコスモソユｰズ, 67,柴田大, 1.0, 65,   4, -10, 5, 17.5,③④③, 4, 3,Ｄナックルパｰト, 81,後藤浩, 0.4, 74,  -7,* 16, 7, 17.9, ⑫⑪
 5, 4,Ｅキｰプビリｰビング, 44,柴田大, 0.9, 39, -12, -12, 7, 16.1,⑧⑨⑧, 5,13,Ｋチャンピオンアラシ, 44,田辺裕, 0.8, 54, -12,*  7, 7, 20.3, ⑧⑧, 5,11,Ｅクリｰンメタボ, 59,中谷雄, 1.2, 63,   3, -10, 3, 10.3,⑧⑦⑦, 5, 1,Ｃスリｰボストン, 81,松岡正, 0.5, 74,   2,   8, 3,  4.6, ③③
 6,10,Ｆマイネエミリｰ, 42,三浦皇, 1.0, 43, -12,  -8, 6,  9.7,⑪⑪⑩, 6,12,Ｇダイワイマｰジュ, 49,北村宏, 1.0, 53,* -4,  -3, 6, 13.7, ③④, 6, 3,Ｆシャトルベクタｰ, 58,武士沢, 1.4, 62,   2,  -9,13,198.5,⑫⑪⑨, 6, 8,Ｂハッピｰダイアリｰ, 83,横山典, 0.6, 73,   0,   9, 1,  4.5, ⑥⑤
 7, 8,Ｋライムフレｰバｰ, 31,武士沢, 1.0, 43, -16,* -5,14,446.5,⑩⑮⑭, 7, 6,Ｆカシノマイラヴ, 53,二本柳, 1.3, 51, -11,   2,13,280.3, ⑦⑦, 7,15,Ｈクレバｰホｰク, 56,中舘英, 1.5, 61,*  9, -29,10, 54.8,①①①, 7, 2,Ｊセイウンエンドラン, 76,田辺裕, 0.6, 72,  -1,   9, 9, 25.6, ⑤④
 8,16,Ｄオペラダンシング, 44,蛯名正, 1.1, 37,  -8, -20, 4,  8.5,⑥⑤④, 8,14,Ｅフジマサフロｰラ, 55,小島太, 1.4, 49, -15,   4, 5, 12.6, ⑩⑫, 8, 4,Ｄブライトジェム, 59,三浦皇, 1.8, 60,   0, -10, 7, 32.5,⑮⑭⑫, 8,16,Ｉピンクペガサス, 78,赤木高, 0.8, 71,*  6,   2, 8, 24.8, ①①
 9, 1, アブマｰシュ,---,田中勝, 1.1, 40, -18,* -5, 9, 49.6,⑭⑭⑬, 9, 9,Ｄヴェントディｰオ, 59,三浦皇, 1.5, 48, -20,*  8, 4,  8.8, ⑫⑪, 9, 6,Ｍアルシノエ, 49,平野優, 1.8, 57,*  6, -23, 6, 17.8,④③⑥, 9,12,Ｆオクルス, 79,蛯名正, 1.2, 68,*  5,  -1, 2,  4.6, ②②
10,13,Ｊタヂカラオｰ, 35,江田照, 1.2, 35,  -8, -24,10, 73.0,③③③,10,10,Ｌコウヨウワｰルド, 43,高嶋活, 1.9, 44, -20,   4,15,401.4, ⑪⑩,10, 8,Ｌオｰルヴォアｰル, 53,田辺裕, 2.8, 48,   4, -36, 2,  3.2,⑨⑤④,10, 7,Ｇサダムテンジン, 79,中舘英, 1.3, 66,  -7,   9,11, 29.3, ⑬⑫
11,14,Ｎテイエムデジタル, 24,宮崎北, 1.5, 34, -13, -16,16,499.4,⑫⑫⑪,11, 1, ドゥｰユアベスト,---,村田一, 2.6, 37, -12, -10, 8, 26.1, ⑥⑥,11,10,Ｎブライティアアｰス, 47,西田雄, 2.8, 49,   0, -25,14,358.3,⑩⑬⑮,11, 4,Ｌクレムリンエッグ, 75,大野拓, 1.4, 65,  -4,   5,13,184.4, ⑩⑩
12, 5,Ｍフランスギャル, 25,村田一, 1.6, 30, -13, -18,13,318.4,⑬⑩⑫,12, 2,Ｈマドラスシチｰ, 48,西田雄, 2.7, 37, -15,  -7,16,429.8, ⑨⑨,12, 5,Ｋマスイルベッロ, 56,高嶋活, 2.8, 50,   1, -24,15,376.7,⑭⑮⑬,12, 6,Ｏメジロオマリｰ, 72,上村洋, 1.5, 65, -10,  11,15,369.3, ⑯⑯
13,12,Ｉダイワブランド, 35,後藤浩, 1.8, 29,  -9, -27, 5,  9.2,⑨⑦⑨,13, 7,Ｊエアｰズロック, 45,大野拓, 2.8, 35, -23,  -1,10,107.1, ⑭⑭,13,13,Ｏベルウッドアルピナ, 35,江田照, 3.1, 49,   5, -39,16,449.5,⑥⑥⑪,13,14,Ｋミッキｰデジタル, 75,小牧太, 1.5, 65,   2,   0,10, 28.7, ④⑥
14,15,Ｌタイセイスティング, 28,北村宏, 2.1, 27, -18, -18,12,225.1,⑯⑯⑯,14, 8, ラブインザレイン,---,平野優, 2.9, 34, -23,  -2,12,171.4, ⑮⑬,14,14,Ｊヤングチョウサン, 56,松岡正, 3.2, 49,   2, -34, 9, 49.7,⑪⑩⑭,14, 9,Ｍダンサｰズブロンド, 72,宮崎北, 1.8, 63,  -7,   7,16,499.9, ⑮⑭
15, 9,Ｈキタルファ, 39,田辺裕, 2.2, 23,* -6, -39,11, 88.8,②②②,15, 5, ドラマティックデイ,---,武士沢, 3.8, 26, -32,  -1,14,344.5, ⑯⑯,15,12,Ｉコスモマロｰネ, 56,嶋田純, 3.3, 47,   3, -38,11,124.8,⑤⑨⑩,15,11,Ｎジャッカヴェルデ, 72,田中勝, 3.0, 51,  -7,  -6,14,258.9, ⑭⑮
