11年 3月 5日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月 5日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
 9,11,Ｆロイヤルネイチャｰ, 50,安部幸, 1.3, 43,  -5, -15, 4,  8.9, ⑨⑨, 9, 6, ポｰラシｰクエンス,,中村将,206.1,,,, 6, 19.7,⑥⑦⑦, 9,11,Ｇシルクデイブレイク, 67,芹沢純, 0.7, 65,   0,   2, 7, 20.4, ⑬⑫, 9, 5,Ｆカミダノミ, 77,小牧太, 0.8, 81, -13,* 24, 5,  7.1, ⑫⑫
10, 8,Ｇプラチナアリュｰル, 49,池添謙, 1.4, 43,* -1, -20, 6, 15.8, ③③,10, 3, シゲカツワンダフル,,難波剛,207.2,,,,10, 95.4,⑩⑩⑩,10,13,Ｈトップオブカハラ, 65,国分恭, 0.9, 64,  -5,   5, 6, 17.1, ⑮⑮,10, 7,Ｋアドマイヤヘッド, 74,熊沢重, 0.8, 81, -10,  18,11,105.3, ⑨⑩
11, 3,Ｊサイキョウファスト, 43,四位洋, 1.5, 40, -13, -10,11, 87.4, ⑭⑭,11, 2, オンワｰドフレスコ,,今村康,210.6,,,,11, 97.9,⑪⑪⑪,11, 4,Ｋキルシュバウム, 60,四位洋, 1.0, 62,*  8,  -8, 5,  9.3, ②②,11,13,Ｌワキノパワｰ, 69,安部幸, 1.0, 74,  -6,   8,12,114.0, ④④
12, 9,Ｉスキャタｰザスノウ, 44,藤岡佑, 1.8, 40,  -8, -16,10, 69.3, ⑩⑫,,,,,,,,,,,,,12,16,Ｍシンボリルマン, 57,岩田康, 1.1, 62,   1,  -3, 9, 28.0, ⑨⑧,12, 4,Ａサザンギャラクシｰ, 88,武豊  , 1.3, 72, -10,  11, 6,  7.5, ⑧⑨
13,12,Ｈアフェット, 46,国分恭, 1.8, 39, -11, -14, 8, 22.5, ⑬⑬,,,,,,,,,,,,,13, 8,Ｌチタニウムヘッド, 59,古川吉, 1.3, 59,  -8,   4,14, 64.9, ⑯⑯,13, 9,Ｍアマノトレンディｰ, 69,国分恭, 1.5, 69,  -7,   5,13,133.2, ⑥⑦
14,10,Ｎキョウワジョリｰ, 36,上野翔, 2.1, 35,  -8, -19,15,253.4, ⑪⑩,,,,,,,,,,,,,14, 5,Ｊメイプルステｰジ, 62,安部幸, 1.5, 58,   3,  -8,15,177.5, ⑤⑦,,,,,,,,,,,,
15, 2,Ｏシゲルチョウサヤク, 30,浜中俊, 4.7,  6, -23, -26,13,170.0, ⑮⑮,,,,,,,,,,,,,15, 9,Ｉニチドウダイヤ, 64,小林徹, 1.5, 58,  -3,  -2,12, 41.2, ⑫⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｏハツノボリ, 53,熊沢重, 1.8, 57,   2,  -9,16,435.8, ⑧⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,
単勝:250円 複勝:06=140円 05=150円 04=500円 枠連:340円,,,,,,,,,,,,"単勝:230円 複勝:04=110円 05=190円 11=120円 枠連:1,010円",,,,,,,,,,,,"単勝:3,360円 複勝:02=640円 03=240円 10=200円 枠連:2,380円",,,,,,,,,,,,"単勝:570円 複勝:06=200円 12=170円 03=390円 枠連:1,270円",,,,,,,,,,,
馬連:380円 ワイド:05-06=200円 04-06=970円 04-05=880円,,,,,,,,,,,,馬連:840円 ワイド:04-05=280円 04-11=140円 05-11=350円,,,,,,,,,,,,"馬連:6,820円 ワイド:02-03=1,750円 02-10=2,580円 03-10=760円",,,,,,,,,,,,"馬連:1,270円 ワイド:06-12=570円 03-06=1,410円 03-12=1,270円",,,,,,,,,,,
"馬単:790円 3連複:2,750円 3連単:8,510円",,,,,,,,,,,,"馬単:1,350円 3連複:640円 3連単:3,140円",,,,,,,,,,,,"馬単:14,400円 3連複:14,690円 3連単:119,450円",,,,,,,,,,,,"馬単:2,670円 3連複:6,920円 3連単:35,870円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,ﾁｭｰﾘｯﾌﾟ賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｅヴイブラッド, 57,小牧太,, 62,* -2,*  9, 2,  3.3,②②②, 1,10, スラストライン,---,藤田伸,, 65,* -3,*  4, 3,  4.9,③②②, 1, 6,Ａダイヤモンドムｰン, 78,福永祐,, 68,* -3,   8, 1,  1.3,②②②, 1, 8,Ａレｰヴディソｰル, 79,福永祐,, 87,   1,* 20, 1,  1.1, ⑨⑩
 2, 7,Ｋエｰシンイオマンテ, 45,武豊  , 0.0, 65,* -2,*  9, 8, 18.1,①①①, 2,14, サクラアルディｰト,---,武豊  , 0.4, 63,* -3,   1, 4,  6.2,①①①, 2, 5,Ｃクリノソｰニャ, 72,高橋亮, 0.1, 69,  -4,* 11, 6, 61.4,④④④, 2,10,Ｃライステラス, 73,岩田康, 0.7, 77,   4,   4, 2, 12.1, ⑦⑦
 3, 9,Ｄタガノプリンス, 57,岩田康, 0.7, 62,  -4,*  7, 1,  3.2,⑦⑦⑤, 3,16, アドマイヤリボｰ,---,岩田康, 1.6, 57,  -7,  -1, 2,  4.7,⑦⑧⑧, 3, 7,Ｅレディｰムスタング, 66,花田大, 0.2, 66,* -2,   5, 3,  6.4,①①①, 3, 5,Ｅメデタシ, 70,浜中俊, 0.7, 77,   4,   4, 6, 90.1, ⑥⑤
 4,13,Ｈキｰメｰカｰ, 53,国分優, 1.1, 57,  -4,   2, 9, 77.5,④④③, 4, 1, ソルシエｰル,---,安部幸, 1.8, 54, -10,*  3, 8, 27.9,⑮⑮⑪, 4, 1,Ｂカスガ, 75,佐藤哲, 0.5, 67,  -5,   9, 2,  5.4,⑦⑤⑤, 4, 2,Ｄタガノラヴキセキ, 73,武豊  , 0.7, 75,*  7,  -2, 4, 27.4, ①①
 5, 1,Ａシンワカントリｰ, 64,国分恭, 1.3, 58,  -5,   3, 7, 14.6,⑤⑤⑥, 5,13, マスタｰオブライト,---,小牧太, 1.9, 49,  -3,  -9, 1,  2.9,②⑤③, 5, 8,Ｄセイピｰシｰズ, 69,池添謙, 0.9, 64,  -7,   9, 4, 13.0,⑥⑦⑦, 5, 6,Ｈビッグスマイル, 64,小牧太, 0.8, 76,   2,*  8, 8,106.6, ⑩⑨
 6, 5,Ｃダンスオブウォｰ, 58,佐藤哲, 1.4, 55,  -4,   0, 5,  9.3,③③④, 6,11, キュｰダスバンブｰ,---,鷹野宏, 2.1, 52,  -9,  -1,10, 69.8,⑬⑫⑩, 6, 3,Ｆタマモチャｰム, 63,熊沢重, 0.9, 64,  -3,   3, 5, 37.1,③③③, 6, 1,Ｂケイティｰズジェム, 75,藤田伸, 1.0, 73,*  6,  -2, 3, 24.0, ④④
 7, 6,Ｂラインレグルス, 60,森一馬, 1.5, 53,  -4,   0, 4,  7.7,⑥⑥⑦, 7, 6, マキオルｰジュ,---,国分恭, 2.9, 47,  -4, -16, 6, 18.5,⑧⑦⑦, 7, 2,Ｈガイｰヌ, 45,国分優, 1.3, 62,  -5,   2, 7, 87.3,⑤⑥⑥, 7,12,Ｆメｰヴェ, 69,四位洋, 1.3, 70,   3,  -2, 5, 41.7, ⑧⑧
 8, 2,Ｍナリタデリゲｰト, 37,福永祐, 1.9, 52,  -5,  -1, 3,  6.0,⑧⑧⑨, 8, 2, クッカ,---,池添謙, 3.1, 43,  -4, -19,11, 82.3,⑥⑥⑥, 8, 4,Ｇスプリングベリｰ, 58,浜中俊, 2.2, 55,  -8,   0, 8, 94.1,⑧⑧⑧, 8, 9,Ｊジョｰアカリン, 62,古川吉, 1.4, 70,  -1,   4, 7, 97.4, ⑪⑪
 9,11,Ｇメｰンテｰブル, 54,四位洋, 2.1, 50,  -5,  -3, 6, 11.8,⑪⑨⑧, 9, 8, スズカルンバ,---,花田大, 3.1, 43,* -3, -21,13,103.9,⑤④⑤,,,,,,,,,,,,, 9, 3,Ｇハピシン, 68,国分恭, 1.6, 64,*  7, -14,10,159.6, ②②
10,12,Ｌレイクキャスケｰド, 45,熊沢重, 2.7, 49,  -6,  -6,11,243.7,⑩⑩⑩,10, 7, ナリタカｰニバル,---,四位洋, 3.5, 41,  -7, -16, 7, 22.0,⑭⑨⑨,,,,,,,,,,,,,10, 7,Ｋツカサリボン, 56,安部幸, 1.7, 67,  -4,   4,12,361.0, ⑫⑫
11, 3,Ｆハｰドピｰニャ, 56,花田大, 2.7, 48,  -9,  -1,10,185.2,⑬⑬⑬,11, 5, ロｰドエスティｰム,---,福永祐, 3.8, 39,* -3, -27, 5,  8.2,④③④,,,,,,,,,,,,,11,11,Ｉユｰスティティア, 63,佐藤哲, 2.0, 59,*  5, -18, 9,147.2, ③③
12,14,Ｊライブリユラナス, 50,小坂忠, 2.8, 46,  -7,  -5,12,285.8,⑨⑪⑪,12,12, カネトシドレッシｰ,---,小林徹, 4.2, 40,  -9, -17,14,183.9,⑫⑬⑬,,,,,,,,,,,,,12, 4,Ｌフジチャン, 54,藤岡佑, 2.1, 60,   4, -17,11,234.1, ⑤⑥
13,10,Ｉオｰミリバティｰ, 52,安部幸, 3.6, 41,  -7, -11,13,319.4,⑫⑫⑫,13,15, スズカガンファイト,---,熊沢重, 4.2, 42, -12, -10,15,186.9,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 9, クリスタルヒル,---,中村将, 4.8, 33,  -9, -25, 9, 65.3,⑩⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 3, シャインカｰラ,---,石橋守, 5.3, 30,  -9, -29,16,216.7,⑨⑩⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 4, タガノシェリｰメイ,---,浜中俊, 6.6, 24, -10, -36,12, 93.6,⑪⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,
"単勝:330円 複勝:08=150円 07=410円 09=130円 枠連:3,030円",,,,,,,,,,,,単勝:490円 複勝:10=190円 14=220円 16=180円 枠連:640円,,,,,,,,,,,,単勝:130円 複勝:06=110円 05=760円 07=200円 枠連:0円,,,,,,,,,,,,単勝:110円 複勝:08=100円 10=140円 05=540円 枠連:200円,,,,,,,,,,,
"馬連:2,770円 ワイド:07-08=890円 08-09=270円 07-09=730円",,,,,,,,,,,,"馬連:2,020円 ワイド:10-14=770円 10-16=680円 14-16=570円",,,,,,,,,,,,"馬連:2,420円 ワイド:05-06=750円 06-07=190円 05-07=1,300円",,,,,,,,,,,,"馬連:230円 ワイド:08-10=150円 05-08=620円 05-10=1,580円",,,,,,,,,,,
"馬単:4,760円 3連複:2,350円 3連単:14,820円",,,,,,,,,,,,"馬単:3,820円 3連複:3,060円 3連単:20,280円",,,,,,,,,,,,"馬単:3,060円 3連複:2,850円 3連単:12,800円",,,,,,,,,,,,"馬単:260円 3連複:1,680円 3連単:2,930円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝2200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,淡路特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｄマルカプレジオ, 62,池添謙,, 71, -10,* 11, 2,  6.4,⑨⑥④, 1, 6,Ａデスペラｰド, 79,岩田康,, 71,   3,* 10, 1,  1.6,⑤⑤⑤, 1, 6,Ａトウカイオｰロラ, 85,武豊  ,, 81,  10,  14, 1,  3.4,⑦⑦⑧, 1, 1,Ｊベネラ, 74,熊沢重,, 90,* 18,   4, 7, 26.9, ①①
 2, 6,Ｂクレスコグランド, 67,浜中俊, 0.1, 72, -11,* 13, 3,  8.4,⑧⑨⑦, 2, 8,Ｃキングオブフェイス, 67,国分優, 0.1, 69,   1,* 10, 5, 23.0,⑥⑥⑥, 2, 2,Ｂカノンコｰド, 84,岩田康, 0.0, 80,  11,   9, 2,  4.7,④④③, 2, 2,Ｄフィｰルドシャイン, 78,岩田康, 0.3, 85,  12,   7, 1,  1.9, ④③
 3, 3,Ａアドマイヤカｰリン, 75,安藤勝, 0.2, 74, -14,* 17, 1,  1.4,⑬⑪⑫, 3, 1,Ｉペガサスフラッシュ, 55,小牧太, 0.2, 66,*  6,   4, 6, 32.8,①①①, 3, 5,Ｆマイウエイ, 79,福永祐, 0.0, 83,   9,* 18, 4,  6.0,⑫⑫⑫, 3,10,Ｇタカノキング, 76,国分恭, 0.4, 80,   3,* 14, 5, 17.8, ⑪⑪
 4, 8,Ｈイイデジャパン, 55,岩田康, 0.5, 67, -11,   6, 4, 16.2,⑥⑦⑥, 4, 4,Ｂマリブスタｰ, 68,福永祐, 0.4, 66,   1,   9, 2,  3.6,⑦⑧⑦, 4, 8,Ｅマナクｰラ, 81,小牧太, 0.2, 79,   7,* 18, 3,  5.9,⑬⑬⑬, 4, 4,Ｈカミヒコｰキ, 75,藤岡佑, 1.1, 73,  -1,* 12, 8, 43.8, ⑬⑫
 5,14,Ｍメイショウオオワシ, 48,佐藤哲, 1.0, 56, -10,  -4, 5, 24.4,④④⑤, 5, 9,Ｅリリｰファイアｰ, 64,池添謙, 0.4, 65,   3,   4, 3,  7.3,④③③, 5, 1,Ｄタニノエポレット, 82,安藤勝, 0.2, 78,   8,  14, 5,  6.9,⑪⑩⑩, 5, 7,Ｉテイエムフルパワｰ, 74,古川吉, 1.3, 72,   0,* 11,11,173.0, ⑭⑭
 6,13,Ｌマイネピｰス, 50,小牧太, 1.1, 54,* -8,  -8,13,307.6,②②①, 6, 3,Ｆスズカマジェスタ, 61,古川吉, 0.6, 64,*  4,   1, 7, 36.5,②②②, 6,10,Ｃハｰトシュｰタｰ, 82,国分優, 0.3, 76,  11,   5, 6,  9.4,⑥⑤⑤, 6, 3,Ａアグネスラナップ, 81,池添謙, 1.4, 71,   6,   3, 6, 18.1, ⑨⑨
 7,12,Ｉエアジュプロンサ, 54,福永祐, 1.1, 57,* -8,  -7, 9, 45.6,⑦③③, 7, 5,Ｈマサシ, 57,国分恭, 1.1, 64,   1,   4, 8, 49.0,⑧⑦⑧, 7, 7,Ｇマｰムｰドイモン, 79,藤田伸, 0.3, 79,  11,  11, 9, 34.1,⑩⑪⑪, 7,14,Ｅメイショウワカツキ, 76,佐藤哲, 1.5, 71,   8,  -1, 9, 45.7, ⑧⑧
 8, 4,Ｆレディオスソｰプ, 56,四位洋, 1.9, 49, -11, -14, 8, 42.7,③⑤⑧, 8, 2,Ｄロｰレルジャブラニ, 66,森一馬, 1.2, 60,   2,  -1, 4, 11.2,③④④, 8, 4,Ｉマッキｰバッハ, 76,浜中俊, 0.6, 75,  11,   4,11, 79.8,⑨⑧⑦, 8, 9,Ｃヒシコモンズ, 79,国分優, 1.9, 69,  11,  -7, 3,  7.2, ⑥⑥
 9, 9,Ｃハンプトンコｰト, 64,安部幸, 2.0, 49, -12, -11, 7, 40.2,⑫⑫⑩, 9, 7,Ｇミスマンボ, 59,安部幸, 4.0, 44,  -3, -12, 9,312.8,⑨⑨⑨, 9, 3,Ｊトレジャｰハント, 74,池添謙, 0.7, 72,* 13,  -3, 7, 22.5,②②②, 9, 8,Ｂメイショウアツヒメ, 80,藤田伸, 2.0, 69,* 14, -10, 4,  7.6, ③④
10, 5,Ｅロｰザアルラヴィス, 58,藤懸貴, 2.1, 50, -15,  -5,10,104.7,⑭⑭⑮,,,,,,,,,,,,,10,11,Ｈカシノネロ, 77,藤岡佑, 1.3, 68,  10,  -5,10, 43.0,⑧⑨⑨,10,12,Ｏアベニｰルシチｰ, 64,安部幸, 2.4, 61,  -6,   6,14,291.5, ⑮⑮
11, 2,Ｊクレバｰキング, 52,国分恭, 2.3, 46, -14, -11,12,236.6,⑪⑬⑭,,,,,,,,,,,,,11, 9,Ｍメイショウマゼラン, 57,安部幸, 1.4, 67,  11,  -8,12,166.3,⑤⑥⑥,11, 5,Ｋフライトオブスワン, 74,福永祐, 2.5, 65,  12, -12, 2,  4.7, ⑤⑤
12, 1,Ｎジャイアン, 46,武豊  , 2.7, 39, -12, -21, 6, 36.6,⑤⑧⑪,,,,,,,,,,,,,12,12,Ｋテンシノマズル, 71,中村将, 2.2, 59,* 13, -26, 8, 23.6,①①①,12,11,Ｆハｰドリレｰ, 76,藤懸貴, 2.6, 61,   6,  -7,13,245.2, ⑩⑩
13,10,Ｇマイネルコルテｰゼ, 56,芹沢純, 2.9, 39, -14, -20,14,356.5,⑯⑮⑬,,,,,,,,,,,,,13,13,Ｌピノブラン, 69,小林徹, 2.3, 58,* 13, -24,13,190.4,③③④,13,13,Ｌワンモアグリッタｰ, 72,石橋守, 2.6, 60,   1,  -3,12,224.3, ⑫⑬
14,16,Ｋレｰルスプリッタｰ, 50,熊沢重, 3.8, 31, -15, -28,11,120.6,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｎアシュア, 66,小林徹, 3.2, 60,* 15, -22,15,389.0, ②②
15,15,Ｐナムラシャルマン, 23,古川吉, 4.1, 26, -11, -43,15,695.8,⑩⑩⑨,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｍマイティｰストｰム, 72,四位洋, 3.8, 52,  11, -23,10, 52.7, ⑦⑦
16,11,Ｏマウンテンパｰル, 45,国分優, 4.8, 12,* -6, -61,16,752.9,①①②,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,
"単勝:640円 複勝:07=140円 06=170円 03=100円 枠連:1,520円",,,,,,,,,,,,単勝:160円 複勝:06=110円 08=310円 01=480円 枠連:310円,,,,,,,,,,,,単勝:340円 複勝:06=140円 02=190円 05=200円 枠連:860円,,,,,,,,,,,,"単勝:2,690円 複勝:01=450円 02=110円 10=370円 枠連:1,860円",,,,,,,,,,,
"馬連:1,780円 ワイド:06-07=410円 03-07=160円 03-06=240円",,,,,,,,,,,,"馬連:1,470円 ワイド:06-08=490円 01-06=880円 01-08=3,060円",,,,,,,,,,,,"馬連:1,020円 ワイド:02-06=400円 05-06=400円 02-05=550円",,,,,,,,,,,,"馬連:1,940円 ワイド:01-02=690円 01-10=3,400円 02-10=550円",,,,,,,,,,,
"馬単:4,050円 3連複:580円 3連単:9,590円",,,,,,,,,,,,"馬単:1,700円 3連複:7,050円 3連単:18,950円",,,,,,,,,,,,"馬単:1,830円 3連複:1,740円 3連単:8,460円",,,,,,,,,,,,"馬単:6,750円 3連複:6,090円 3連単:55,050円",,,,,,,,,,,
