11年11月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9, 8,Ｉリワｰドゴｰドン, 37,勝浦正, 1.4, 42, -11,  -7, 8, 45.7, ⑪⑪, 9, 8,Ｉエリモミヤビ, 63,村田一, 1.1, 57, -18,  17,10, 83.4,⑪⑪⑪, 9, 9,Ｈデステニｰアロｰ, 60,高嶋活, 1.3, 56, -11,   6, 9, 95.5, ⑨⑧, 9, 6,Ｊシンボリアミアン, 65,小林慎, 0.4, 66,  -2,   0,11, 68.4,③③③
10, 7,Ｌシェｰンガルテン, 30,酒井学, 1.8, 37, -16,  -8, 7, 24.1, ⑫⑫,10,10,Ｄホワイトジュエル, 69,二本柳, 1.2, 57, -16,  14,11,189.5,⑩⑦⑦,10, 3,Ｊラッキｰショウグン, 25,野元昭, 1.8, 51, -10,   2, 8, 62.0, ⑧⑨,10, 2,Ｋスズカルｰセント, 60,上村洋, 0.7, 70,  -8,  10, 4, 10.1,⑪⑪⑪
11,14,Ｇリバｰリンカｰン, 40,菅原隆, 2.0, 38,  -3, -18,14,364.7, ⑦⑧,11, 1,Ｅバイブレイションズ, 69,江田照, 1.3, 56, -17,  15, 4,  7.6,⑤⑩⑩,,,,,,,,,,,,,11, 9,Ｇタガノプリンス, 68,松田大, 1.3, 54,*  1, -18,10, 60.8,①①①
12, 4,Ｊスポットライト, 35,水口優, 2.0, 36, -22,  -6,13,361.1, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,12,Ｎホクテンスマｰト, -3,杉原誠, 2.6, 30,  -6, -22,12,274.5, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,Ｍカシノオニキス,  7,丸田恭, 3.1,  9, -31, -10,11,163.5, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-27 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,
単勝:820円 複勝:01=230円 05=350円 06=150円 枠連:720円,,,,,,,,,,,,単勝:200円 複勝:05=110円 11=150円 06=130円 枠連:450円,,,,,,,,,,,,単勝:380円 複勝:01=150円 04=110円 02=240円 枠連:480円,,,,,,,,,,,,"単勝:1,300円 複勝:04=280円 05=150円 11=160円 枠連:2,490円",,,,,,,,,,,
"馬連:4,300円 ワイド:01-05=790円 01-06=370円 05-06=630円",,,,,,,,,,,,馬連:500円 ワイド:05-11=260円 05-06=200円 06-11=360円,,,,,,,,,,,,馬連:480円 ワイド:01-04=220円 01-02=650円 02-04=470円,,,,,,,,,,,,"馬連:2,340円 ワイド:04-05=760円 04-11=780円 05-11=290円",,,,,,,,,,,
"馬単:7,960円 3連複:2,380円 3連単:22,350円",,,,,,,,,,,,"馬単:830円 3連複:810円 3連単:3,250円",,,,,,,,,,,,"馬単:1,240円 3連複:1,370円 3連単:6,410円",,,,,,,,,,,,"馬単:5,310円 3連複:2,320円 3連単:16,740円",,,,,,,,,,,
■ 2R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  ダ1700m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ小倉,,,,,,,,,,,,,,,,,,,,,,,,田川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｇウォｰタｰデュｰク, 58,中舘英,, 61,   9,* 11, 3,  4.4,④④③, 1,12, タイセイマスタング,---,酒井学,, 59,* -3,   2,10, 38.3,①①①, 1, 4,Ａサンレガｰロ, 77,松山弘,, 76,   9,* -2, 2,  5.4,⑧⑩⑤, 1,12,Ｎウォｰタｰルルド, 70,酒井学,, 76,   5,* 16, 4,  7.6,⑨⑪⑦
 2, 5,Ｆリバｰクリｰク, 62,太宰啓, 0.2, 58,* 10,   6, 1,  3.6,②②②, 2, 9, スズカウラノス,---,太宰啓, 0.1, 60,  -7,*  8, 8, 31.1,⑩⑨⑥, 2, 9,Ｆジュヴェビアン, 71,上村洋, 0.1, 75,  11,  -5, 9, 23.9,⑦⑨⑥, 2,14,Ｇメイショウエバモア, 78,荻野琢, 0.0, 76,   7,  12, 1,  4.0,⑦⑥⑥
 3, 4,Ｅゲットハッピｰ, 64,吉田隼, 0.3, 59,* 10,   7, 2,  4.1,③③④, 3, 1, ラブリｰアリュｰル,---,勝浦正, 0.2, 58,* -4,   2, 1,  1.9,⑦④③, 3,12,Ｂハギノトラスト, 77,太宰啓, 0.2, 72,* 12, -11, 1,  3.5,③③③, 3, 9,Ｋイｰサンジャンパｰ, 74,太宰啓, 0.1, 74,   5,* 14,15,161.1,⑪⑧⑨
 4, 2,Ｄツカサゲンキ, 64,長谷川, 0.4, 58,* 10,   4, 7, 28.6,①①①, 4, 3, ダンツレアリティ,---,丸田恭, 0.5, 57,  -7,*  5, 4, 11.8,⑧⑧⑦, 4, 1,Ｉケイアイアルテミス, 69,丸田恭, 0.3, 72,   8,* -2, 8, 15.3,⑪⑫⑩, 4,10,Ｃエタｰナルロブロイ, 80,中舘英, 0.3, 73,*  8,   8, 2,  4.1,④④③
 5, 6,Ｃタガノキャプテン, 65,酒井学, 0.6, 57,   9,   7, 5,  7.1,⑥⑥⑤, 5, 2, メモリｰシリング,---,荻野琢, 0.5, 57,* -4,  -1, 2,  4.2,⑥③④, 5, 7,Ｋピｰチブロｰフィズ, 68,吉田隼, 0.3, 74,   7,*  1,11, 37.2,⑬⑯⑭, 5, 7,Ｈレオキュｰト, 76,丸田恭, 0.3, 73,   4,* 16,11, 41.7,⑬⑭⑮
 6, 3,Ａテラボルト, 75,鮫島良, 0.9, 56,   9,   3, 4,  4.8,⑦⑤⑥, 6, 6, ニシノブンブンマル,---,村田一, 0.9, 55,  -9,*  6,11, 38.8,⑨⑩⑧, 6, 6,Ｐホワイトミｰナ, 53,西村太, 0.4, 72,   8,  -4,16,144.5,⑮⑭⑬, 6, 4,Ｍスマイルミッキｰ, 73,松田大, 0.3, 74,   7,  10,13, 56.9,⑤⑤④
 7, 1,Ｂマサシ, 70,横山和, 1.0, 55,   8,   5, 6,  8.3,⑤⑦⑦, 7, 4, イエスイットイズ,---,松田大, 1.3, 52,* -3,  -8, 7, 27.1,②②②, 7,13,Ｃマイネイディｰル, 75,丹内祐, 0.8, 67,  10, -17, 4,  8.0,⑥⑤⑧, 7,11,Ａダノンジュピタｰ, 84,村田一, 0.4, 73,   5,* 14, 3,  6.4,⑫⑬⑫
,,,,,,,,,,,, 8, 5, シンボリベロｰチェ,---,吉田隼, 2.0, 46,  -5, -12, 5, 15.3,⑤⑤⑤, 8, 2,Ｌイオス, 64,中舘英, 0.8, 69,   7,  -8, 6, 11.8,⑯⑮⑮, 8, 1,Ｉメイショウサリマン, 76,石橋守, 0.4, 74,   6,  12, 7, 14.7,⑮⑫⑧
,,,,,,,,,,,, 9, 8, ナリタタイフｰン,---,松山弘, 2.3, 47, -13,   0,12, 92.0,⑪⑪⑪, 9,11,Ｊメイショウオリビア, 69,江田照, 1.0, 65,  11, -19,13, 56.9,⑭⑦⑨, 9, 2,Ｆスイリンカ, 79,上村洋, 0.5, 73,   6,  11,12, 44.5,⑥⑨⑩
,,,,,,,,,,,,10, 7, エイユｰサｰパス,---,江田照, 2.6, 42,  -5, -15, 9, 37.3,③⑥⑨,10, 5,Ｄニチドウルチル, 74,小林徹, 1.1, 63,* 13, -25, 5, 10.3,②②②,10,13,Ｂエリモアラルマ, 81,松山弘, 0.6, 71,   6,  10, 9, 27.3,⑩⑩⑬
,,,,,,,,,,,,11,11, レッドグロリア,---,上村洋, 5.0, 26,  -6, -36, 3,  7.0,④⑦⑩,11, 8,Ｍマスタｰウィンド, 64,西田雄, 1.1, 64,   9, -18,15,137.3,⑫⑪⑪,11, 5,Ｊアルスマルカｰト, 75,江田照, 0.6, 70,*  9,   5, 5,  8.8,②②②
,,,,,,,,,,,,12,10, トウカイベッセル,---,中舘英,20.8,-75, -45, -99, 6, 23.8,⑫⑫⑫,12,16,Ｅタガノイノセンス, 73,村田一, 1.2, 61,  10, -22,10, 24.1,⑨⑥⑫,12, 3,Ｄヒカリコｰズウェｰ, 80,小林徹, 0.7, 73,   4,  12, 8, 26.7,⑭⑮⑭
,,,,,,,,,,,,,,,,,,,,,,,,13, 3,Ｈライトレｰル, 70,酒井学, 1.2, 62,  10, -21, 3,  6.5,④⑧④,13, 6,Ｅエｰシンアガペｰ, 79,西田雄, 0.8, 68,*  9,   2, 6,  9.4,①①①
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｏスマｰトメビウス, 57,藤懸貴, 1.4, 59,* 15, -32,12, 38.4,①①①,14,15,Ｌリキアイクロフネ, 73,吉田隼, 1.9, 62,   8,  -4,14, 70.2,⑧⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｇマイネクイｰン, 71,勝浦正, 1.4, 59,* 12, -27, 7, 11.8,⑤④⑦,15, 8,Ｏペガサスフラッシュ, 70,勝浦正, 2.4, 59,*  9,  -9,10, 34.0,③③⑤
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｎユｰピロンユｰ, 58,宮崎北, 1.5, 60,   8, -21,14,117.5,⑩⑬⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
単勝:440円 複勝:07=230円 05=200円 枠連:0円,,,,,,,,,,,,"単勝:3,830円 複勝:12=930円 09=610円 01=120円 枠連:2,280円",,,,,,,,,,,,"単勝:540円 複勝:04=160円 09=520円 12=150円 枠連:3,030円",,,,,,,,,,,,"単勝:760円 複勝:12=280円 14=200円 09=2,480円 枠連:1,010円",,,,,,,,,,,
馬連:870円 ワイド:05-07=310円 04-07=360円 04-05=330円,,,,,,,,,,,,"馬連:30,820円 ワイド:09-12=6,900円 01-12=1,240円 01-09=880円",,,,,,,,,,,,"馬連:4,890円 ワイド:04-09=1,630円 04-12=350円 09-12=1,410円",,,,,,,,,,,,"馬連:1,630円 ワイド:12-14=690円 09-12=13,640円 09-14=11,470円",,,,,,,,,,,
"馬単:1,740円 3連複:1,170円 3連単:4,640円",,,,,,,,,,,,"馬単:76,150円 3連複:16,180円 3連単:172,430円",,,,,,,,,,,,"馬単:9,480円 3連複:5,620円 3連単:38,150円",,,,,,,,,,,,"馬単:3,620円 3連複:84,190円 3連単:423,010円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鞍手特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａボストンサクラ, 61,太宰啓,, 65,*  6,   0, 1,  3.0, ②②, 1, 6,Ｆサクラオハナ, 68,吉田隼,, 73,* 10,   2, 3,  6.6, ①①, 1, 1,Ｈアキノモｰグル, 67,中舘英,, 73,*  7,  13, 4,  6.7,①①①, 1, 5,Ｂハピシン, 72,酒井学,, 71,   4,   6, 1,  3.0, ④④
 2, 9,Ｊキャニオンキラｰ, 41,吉田隼, 0.0, 65,   3,*  2, 3,  6.3, ④③, 2,12,Ｄキルシュバウム, 70,丸田恭, 0.3, 69, -12,* 19,10, 27.6, ⑫⑫, 2, 4,Ｂケイアイプログレス, 75,勝浦正, 0.2, 72,   4,* 16, 2,  3.4,⑦⑥⑤, 2, 4,Ｍダイメイザクラ, 62,嘉藤貴, 0.1, 70,*  9,   1,11, 30.8, ②②
 3, 2,Ｃタツストロング, 58,勝浦正, 0.0, 61,  -5,* 10, 2,  3.6, ⑨⑧, 3,10,Ａメイショウサバト, 72,松田大, 0.3, 69,*  7,   1, 1,  3.1, ⑤③, 3, 8,Ａドリｰムマジシャン, 81,松山弘, 0.5, 71,   4,* 16, 1,  2.8,⑨⑧⑧, 3, 3,Ｋオマワリサン, 65,吉田隼, 0.2, 68,  -6,* 12, 7, 21.9, ⑬⑪
 4, 3,Ｄエンプレスラブ, 54,宮崎北, 0.4, 60,*  7,  -7, 4,  6.4, ①①, 4, 4,Ｈマルセイユシチｰ, 64,中舘英, 0.3, 69,   5,   2, 2,  4.1, ③④, 4, 9,Ｉコウユｰタイセイ, 62,村田一, 0.8, 69,   2,* 16, 9, 53.6,⑩⑩⑩, 4, 6,Ｄタバルナ, 71,村田一, 0.2, 68,  -3,* 10, 2,  3.3, ⑩⑨
 5,14,Ｅデンコウベリル, 52,中舘英, 0.8, 55,*  4, -10, 6, 15.7, ③④, 5,11,Ｃランダムトｰク, 70,勝浦正, 0.5, 66,  -1,   6, 9, 18.5, ⑨⑨, 5, 5,Ｅバｰチャルトラック, 70,江田照, 0.9, 69,   3,  14, 8, 18.9,⑧⑨⑨, 5, 2,Ｃピルケンハンマｰ, 71,丸田恭, 0.2, 67,   0,   7, 4,  9.0, ⑧⑦
 6, 5,Ｌシゲルデコポン, 36,酒井学, 0.9, 51,   0,  -7, 9, 56.6, ⑦⑥, 6, 8,Ｂパスピエ, 71,太宰啓, 0.5, 66,*  8,  -3, 4,  7.7, ②②, 6, 7,Ｊサトノスパイダｰ, 59,上村洋, 1.2, 64,*  7,   4,10,118.9,②②③, 6, 1,Ｌラブチャｰミｰ, 64,荻野琢, 0.3, 66,* 10,  -3,12, 48.1, ①①
 7,13,Ｋジャストザブレイン, 40,松田大, 1.1, 46, -13,*  3, 8, 26.4, ⑯⑭, 7, 9,Ｉトツゼンノハピネス, 61,酒井学, 0.5, 66,   4,   1, 5, 12.2, ⑥⑥, 7, 6,Ｆメイショウヴァルナ, 70,太宰啓, 1.2, 65,   6,   6, 6, 16.0,④④④, 7,12,Ｊカワキタラブポップ, 65,宮崎北, 0.5, 64,  -7,* 10,13,125.6, ⑭⑫
 8, 6,Ｂマｰブルメｰカｰ, 59,松山弘, 1.1, 47,  -9,   0, 5,  9.0, ⑮⑩, 8, 7,Ｅカノヤキャプテン, 68,荻野琢, 0.6, 64,   5,  -2, 8, 14.8, ④⑤, 8,10,Ｇドリｰムボンバｰ, 68,吉田隼, 1.3, 64,   5,   6, 7, 18.2,⑥⑦⑦, 8,14,Ｆリッカスウィｰプ, 69,松田大, 0.6, 63,   3,   0, 5, 12.2, ⑦⑥
 9,16,Ｎサチノタカチホ, 35,野元昭, 1.2, 45,  -7,  -5,18,621.1, ⑬⑪, 9, 2,Ｋピュアプレジャｰ, 48,黛弘人, 0.8, 62,  -4,   5,12,136.5, ⑪⑪, 9, 3,Ｄクリスタルドア, 71,藤懸貴, 1.4, 63,   5,   4, 5,  9.5,⑤⑤⑥, 9, 9,Ｎマイネルメガロス, 61,丹内祐, 0.6, 64,   4,  -2,10, 23.9, ⑤⑤
10, 7,Ｆロｰレルイニシオ, 48,菅原隆, 1.4, 44,  -1, -12, 7, 16.4, ⑥⑦,10, 3,Ｊキミニアエタキセキ, 55,上村洋, 0.9, 62,   3,  -3, 6, 13.2, ⑦⑦,10, 2,Ｃクラヴィコｰド, 73,荻野琢, 1.6, 64,   6,   2, 3,  6.6,③③②,10, 8,Ａショウナンスマイル, 73,勝浦正, 0.6, 63,  -2,   5, 8, 23.0, ⑪⑬
11,10,Ｐカシノグリｰディ, 33,西田雄, 1.4, 42,  -8,  -6,17,470.9, ⑫⑫,11, 1,Ｇサニｰエリザベス, 67,丹内祐, 1.0, 62,  -2,   2, 7, 14.6, ⑩⑩,,,,,,,,,,,,,11,10,Ｅメジロガストン, 69,黛弘人, 0.6, 63,   0,   2, 6, 18.4, ⑨⑩
12, 4,Ｉコウユｰサクラサク, 42,平野優, 1.5, 42,  -4, -11,10,102.2, ⑩⑨,12, 5,Ｌベルモントカントル, 46,西田雄, 1.5, 53,   3, -11,11, 48.9, ⑧⑧,,,,,,,,,,,,,12,11,Ｇユキノラムセス, 69,西田雄, 0.7, 62,*  8,  -7, 9, 23.7, ③③
13,12,Ｒウエスタンバロン, 30,杉原誠, 1.8, 38,  -3, -16,15,391.0, ⑧⑬,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｉヤマニンアｰシｰ, 66,伊藤工, 1.0, 58,  -4,   1,14,392.8, ⑫⑭
14,15,Ｇカシノアゲｰト, 48,二本柳, 1.8, 41,   3, -21,11,111.9, ⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｈタツフラッシュ, 68,中舘英, 1.1, 57,   4,  -8, 3,  7.3, ⑥⑧
15, 8,Ｑアトハオボロ, 31,藤懸貴, 1.8, 37, -15,  -4,16,465.9, ⑰⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Ｍウミホタル, 36,西村太, 2.7, 27,  -4, -27,13,291.0, ⑪⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Ｈメイショウシンペイ, 43,横山和, 3.0, 23,  -7, -28,14,315.1, ⑭⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 1,Ｏイチバンダヨリ, 34,丸田恭, 9.2,-77, -47, -70,12,136.7, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,
単勝:300円 複勝:11=130円 09=190円 02=140円 枠連:960円,,,,,,,,,,,,"単勝:660円 複勝:06=200円 12=580円 10=140円 枠連:3,470円",,,,,,,,,,,,"単勝:670円 複勝:01=170円 04=130円 08=130円 枠連:1,470円",,,,,,,,,,,,"単勝:300円 複勝:05=150円 04=820円 03=610円 枠連:1,560円",,,,,,,,,,,
馬連:970円 ワイド:09-11=360円 02-11=240円 02-09=490円,,,,,,,,,,,,"馬連:9,160円 ワイド:06-12=1,680円 06-10=420円 10-12=1,050円",,,,,,,,,,,,"馬連:1,300円 ワイド:01-04=410円 01-08=270円 04-08=210円",,,,,,,,,,,,"馬連:5,370円 ワイド:04-05=1,330円 03-05=1,130円 03-04=5,630円",,,,,,,,,,,
"馬単:1,740円 3連複:1,110円 3連単:5,330円",,,,,,,,,,,,"馬単:17,110円 3連複:7,490円 3連単:66,260円",,,,,,,,,,,,"馬単:3,010円 3連複:890円 3連単:7,860円",,,,,,,,,,,,"馬単:7,880円 3連複:24,000円 3連単:108,420円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
