11年 6月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 3 歳1000万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 7,Ｎビハク, 32,酒井学, 1.9, 47, -16,   0,15,384.4, ⑭⑭, 9,11, ディｰプスピリット,,熊沢重,203.4,,,, 1,  1.9,④⑥⑧, 9, 2,Ｃライブリシｰラ, 78,小坂忠, 1.8, 62,*  9, -14, 3,  6.5,②③③, 9, 6,Ｃピエナオリオン, 78,武豊  , 2.1, 72,   4,   3, 3,  4.8,⑨⑨⑪
10,11,Ｍエｰシンジャイヴ, 36,川田将, 2.2, 43,* -4, -15, 4,  7.3, ②③,10, 5, トウケイウッドマン,,今村康,203.7,,,,10,123.6,⑦⑩⑪,10, 3,Ｈテラボルト, 71,武幸四, 2.1, 62,   4,  -7, 9, 43.3,⑬⑬⑫,10,10,Ｆグランス, 76,小牧太, 2.3, 68,   4,   1, 4,  9.5,⑪⑪⑩
11,14,Ｉマルサンアップル, 46,花田大, 2.3, 41,* -4, -16,10, 54.8, ③②,11, 1, サトノハピネス,,横山義,204.0,,,, 7, 27.2,⑩⑨⑩,11, 1,Ｍスウィングダンス, 45,森一馬, 2.4, 59,   7, -16,14,380.0,④⑥⑥,11,12,Ｊビｰビｰアックス, 68,和田竜, 2.4, 68,   6,  -4, 9, 20.7,⑤④⑨
12,12,Ｊメイショウヘレン, 46,中村将, 2.6, 39, -12, -11,16,604.1, ⑩⑫,12, 3, カシマパステル,,高野和,208.0,,,,12,256.6,⑫⑫⑫,12, 5,Ｎシンボリアミアン, 38,和田竜, 2.6, 58,   8, -20, 8, 31.0,⑤④④,12, 7,Ｌクラウンリバｰ, 51,北村友,16.8,-27, -20, -78,12,279.2,⑫⑫⑫
13, 9, サツマフラワｰ,---,和田竜, 2.9, 36, -14, -12, 9, 48.2, ⑬⑪,,,,,,,,,,,,,13,13,Ｊブラックゼット, 69,川田将, 3.2, 54,   8, -25, 2,  6.2,⑥⑤⑤,,,,,,,,,,,,
14,10,Ｇソｰニ, 48,四位洋, 2.9, 36, -11, -14, 6,  8.9, ⑨⑨,,,,,,,,,,,,,14, 7,Ｌメイショウコブシ, 58,国分優, 3.6, 51,* 10, -33,12,128.3,①①①,,,,,,,,,,,,
15, 2,Ｋクニサキシンシン, 42,安藤光, 3.3, 32, -16, -13,13,247.1, ⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Ｌオｰルザヴォｰグ, 38,ウィリ, 5.6, 15, -19, -30,14,258.7, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-11),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-11),,,,,,,,,,,
"単勝:830円 複勝:13=200円 04=170円 05=120円 枠連:1,630円",,,,,,,,,,,,"単勝:710円 複勝:08=240円 06=480円 09=1,570円 枠連:2,870円",,,,,,,,,,,,単勝:230円 複勝:04=140円 06=190円 10=950円 枠連:550円,,,,,,,,,,,,"単勝:1,840円 複勝:04=660円 01=540円 05=2,510円 枠連:12,820円",,,,,,,,,,,
"馬連:1,740円 ワイド:04-13=610円 05-13=370円 04-05=330円",,,,,,,,,,,,"馬連:5,490円 ワイド:06-08=1,560円 08-09=4,560円 06-09=6,190円",,,,,,,,,,,,"馬連:880円 ワイド:04-06=400円 04-10=1,530円 06-10=3,130円",,,,,,,,,,,,"馬連:16,230円 ワイド:01-04=4,050円 04-05=12,520円 01-05=14,060円",,,,,,,,,,,
"馬単:4,480円 3連複:1,640円 3連単:14,610円",,,,,,,,,,,,"馬単:10,990円 3連複:63,220円 3連単:308,680円",,,,,,,,,,,,"馬単:1,520円 3連複:14,010円 3連単:45,370円",,,,,,,,,,,,"馬単:27,790円 3連複:220,650円 3連単:1,302,550円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  芝2200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａディｰプルマン, 66,和田竜,, 66,   4,*  2, 2,  3.8,④④④, 1, 5,Ａゴｰルデンジャガｰ, 79,北村友,, 74,*  6,*  7, 3,  5.6,②②③, 1, 1,Ｎサンライズロｰマ, 65,岩田康,, 78,*  2,  11, 5,  7.9,③②②, 1,11,Ｄダッシャｰゴｰゴｰ, 89,川田将,, 86,   5,* 14, 1,  3.5, ⑪⑨
 2,13,Ｂネバｰミスザマｰク, 64,石橋守, 1.3, 57,*  8, -17, 4,  6.6,①①①, 2, 6,Ｂスカイスクレイパｰ, 73,小牧太, 0.3, 72,   6,*  6, 2,  4.5,④④④, 2,11,Ｌシンボリニｰス, 66,ウィリ, 0.1, 76,   1,* 13, 9, 32.3,⑥⑤⑦, 2, 3,Ｂヘッドライナｰ, 91,幸英明, 0.1, 83,* 13,   5, 4,  8.6, ①①
 3, 8,Ｅネオファッショ, 60,国分優, 1.4, 56,*  7, -15, 3,  5.2,③②②, 3, 8,Ｃタナトス, 69,ウィリ, 0.5, 76,   4,*  8, 4,  7.3,⑩⑧⑧, 3, 9,Ａタマモグランプリ, 83,浜中俊, 0.1, 81,   2,* 14, 2,  4.6,⑧⑦⑧, 3, 1,Ｏタマモナイスプレイ, 75,渡辺薫, 0.2, 83,* 10,   7,13, 47.4, ②②
 4,10,Ｃダンスオブウォｰ, 62,佐藤哲, 1.5, 55,   2,  -6, 1,  2.8,⑩⑨⑦, 4, 9,Ｊボストンリョウマ, 66,和田竜, 0.7, 72,   5,   5,12, 56.3,⑧⑤⑤, 4,12,Ｅジャングルストｰン, 75,国分恭, 0.4, 74,*  4,   3, 7, 11.8,①①①, 4, 8,Ｇグランプリエンゼル, 86,ウィリ, 0.3, 80,   5,  11, 5,  9.1, ⑧⑧
 5, 9,Ｄアドマイヤリボｰ, 60,川田将, 1.7, 58,  -1,   0, 8, 28.7,⑫⑪⑪, 5, 1,Ｇスプリングシｰズン, 67,長谷川, 0.8, 69,   5,   2, 5,  8.9,③③②, 5, 8,Ｂキングウェｰルズ, 83,和田竜, 0.4, 77,   1,   9, 1,  3.8,⑩⑧⑥, 5, 5,Ａエｰシンホワイティ, 93,北村友, 0.4, 79,   3,  10, 3,  5.9, ⑩⑪
 6, 1,Ｉゼマティス, 52,酒井学, 1.7, 55,   6, -14, 5, 13.4,②③③, 6,13,Ｐスズカルｰセント, 61,川田将, 1.2, 68,   5,   0, 1,  3.5,⑥⑥⑥, 6, 7,Ｃアドマイヤショット, 79,小牧太, 0.4, 73,*  2,   6, 3,  5.0,⑦⑥④, 6, 7,Ｉエｰシンリジル, 84,浜中俊, 0.4, 79,   7,   6, 6, 12.2, ⑥④
 7, 2,Ｈロングコウテイ, 53,芹沢純, 1.8, 55,   4, -10,14,227.9,⑥⑤⑤, 7, 7,Ｄロｰジｰライト, 69,酒井学, 1.2, 69,   3,   4,16,283.4,⑦⑪⑩, 7, 5,Ｇマイネヴィント, 74,国分優, 0.4, 76,  -1,* 13,10, 53.1,⑨⑩⑩, 7,10,Ｃアｰバニティ, 91,四位洋, 0.5, 79,   1,* 12, 7, 15.7, ⑬⑬
 8,14,Ｎグリモワｰル, 35,岩田康, 1.9, 54,   2,  -9, 6, 17.7,⑤⑧⑥, 8, 4,Ｋロｰレルジャブラニ, 64,森一馬, 1.5, 65,   3,  -1, 9, 37.8,⑤⑦⑦, 8, 2,Ｊファイブイｰグル, 72,森一馬, 0.5, 73,   1,   6,13,169.8,②③⑤, 8,13,Ｍツルマルレオン, 79,小牧太, 0.7, 76,  -1,  10, 2,  5.1, ⑮⑮
 9, 3,Ｌエタニティフレｰム, 39,鷹野宏, 2.0, 55,  -6,*  6,12,157.5,⑭⑭⑭, 9,14,Ｍアウグｰリオ, 62,国分優, 1.5, 67,   3,   2,14, 61.8,⑭⑫⑨, 9, 6,Ｄロｰレルクラシック, 78,藤田伸, 0.5, 78,  -2,* 16, 6,  9.6,⑪⑬⑭, 9,14,Ｊジェイケイセラヴィ, 83,和田竜, 0.7, 76,   7,   3,12, 39.7, ⑦⑥
10, 7,Ｊメイショウハウンド, 52,森一馬, 2.2, 52,   1, -10,13,174.1,⑧⑥⑧,10, 2,Ｎタガノプリンス, 62,浜中俊, 1.8, 66,   1,   2,11, 51.6,⑫⑭⑬,10, 4,Ｋセｰタミスタ, 69,川田将, 0.6, 74,*  3,   4, 8, 23.4,④④③,10, 2,Ｌエイシンタイガｰ, 82,岩田康, 0.7, 75,   6,   4, 9, 20.7, ⑤⑦
11, 6,Ｇレイクキャスケｰド, 58,花田大, 3.0, 47,  -3,  -9, 9, 30.1,⑬⑬⑬,11,11,Ｉキンショｰオｰロラ, 67,国分恭, 1.9, 62,* 11, -17, 6, 12.6,①①①,11,15,Ｆスイｰトテン, 75,武豊  , 0.7, 74,  -2,  11, 4,  7.0,⑭⑭⑬,11,16,Ｈスカイノダン, 85,国分優, 0.7, 75,   3,   7,10, 28.9, ⑫⑫
12, 4,Ｍレｰルスプリッタｰ, 38,熊沢重, 3.2, 48,  -3, -12, 7, 23.2,⑪⑫⑫,12,10,Ｏジョｰアポロン, 61,岩田康, 2.0, 63,   3,  -3,13, 56.6,⑪⑨⑪,12, 3,Ｈブレイク, 73,幸英明, 0.9, 71,   1,   3,12,139.0,⑤⑨⑨,12,12,Ｅアｰバンストリｰト, 88,秋山真, 0.8, 75,   0,   9,15,160.8, ⑭⑭
13,12,Ｋスカイプラネット, 44,田中健, 3.2, 50,   0, -15,11,150.0,⑨⑩⑩,13,12,Ｅマイネルティンラン, 68,幸英明, 2.2, 63,   1,  -1,15, 91.2,⑮⑯⑯,13,14,Ｏリッカタキシｰド, 59,酒井学, 0.9, 71,   0,   6,14,246.0,⑫⑪⑪,13, 4,Ｋサンダルフォン, 83,酒井学, 1.5, 64,  -3,   2,14, 57.5, ⑯⑯
14,11,Ｆテイエムギンリュウ, 59,安藤光, 3.2, 45,   1, -19,10, 41.9,⑦⑦⑨,14, 3,Ｈクレセントシチｰ, 67,佐藤哲, 2.3, 61,   2,  -3, 8, 25.6,⑯⑮⑭,14,10,Ｍマルカゴクウ, 65,松山弘, 1.2, 71,  -3,  10,15,311.4,⑮⑮⑮,14, 6,Ｆアｰリｰロブスト, 87,藤田伸, 2.1, 57,* 10, -19,11, 29.3, ③③
,,,,,,,,,,,,15,16,Ｌマコトロｰゼンボｰ, 63,藤岡佑, 2.7, 60,   2,  -8,10, 38.4,⑬⑬⑮,15,13,Ｉシゲルタカカゲ, 73,北村友, 1.8, 61,   0,  -7,11,125.7,⑬⑫⑫,15, 9,Ｐシゲルキョクチョウ, 53,武豊  , 2.7, 49,   9, -25, 8, 20.7, ④⑤
,,,,,,,,,,,,16,15,Ｆグレｰトディｰル, 68,藤田伸, 6.4, 36,   3, -42, 7, 16.5,⑨⑩⑫,,,,,,,,,,,,,16,15,Ｎシゲルハスラット, 78,長谷川, 3.0, 44,   6, -26,16,346.6, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
単勝:380円 複勝:05=150円 13=200円 08=180円 枠連:860円,,,,,,,,,,,,"単勝:560円 複勝:05=180円 06=150円 08=180円 枠連:1,240円",,,,,,,,,,,,"単勝:790円 複勝:01=410円 11=600円 09=190円 枠連:18,160円",,,,,,,,,,,,"単勝:350円 複勝:11=190円 03=330円 01=1,020円 枠連:1,780円",,,,,,,,,,,
"馬連:1,270円 ワイド:05-13=540円 05-08=330円 08-13=710円",,,,,,,,,,,,"馬連:1,170円 ワイド:05-06=390円 05-08=850円 06-08=460円",,,,,,,,,,,,"馬連:16,620円 ワイド:01-11=3,760円 01-09=1,280円 09-11=1,520円",,,,,,,,,,,,"馬連:1,780円 ワイド:03-11=760円 01-11=2,810円 01-03=5,340円",,,,,,,,,,,
"馬単:2,440円 3連複:2,060円 3連単:10,120円",,,,,,,,,,,,"馬単:2,130円 3連複:2,500円 3連単:12,070円",,,,,,,,,,,,"馬単:29,970円 3連複:29,580円 3連単:219,330円",,,,,,,,,,,,"馬単:3,020円 3連複:27,940円 3連単:111,610円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,小豆島特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａシゲルリジチョウ, 67,小牧太,, 70,   5,*  8, 2,  6.2, ⑮⑭, 1,13,Ｃミスタｰマスタｰド, 68,武幸四,, 76,* 18, -12, 9, 56.1, ①①, 1,11,Ｇセイクリッドセブン, 75,川田将,, 82,  -5,  14, 4, 14.7, ⑤⑤, 1, 5,Ｋシゲルカサギヤマ, 73,北村友,, 73,   5,   7,11,  0.0, ⑦⑤
 2,14,Ｎフクラムサイフ, 49,浜中俊, 0.0, 68,* 20, -26, 9, 26.1, ①①, 2,14,Ｅアグネスアンジュ, 64,国分恭, 0.0, 67,  -3,*  9, 8, 47.7, ⑭⑬, 2, 4,Ａセイルラｰジ, 85,岩田康, 0.0, 80,  -5,  13, 1,  1.7, ④③, 2, 1,Ｃナックルパｰト, 79,浜中俊, 0.0, 75,   1,  11, 7,  0.0, ⑩⑩
 3,12,Ｈコアレスドラｰド, 57,国分恭, 0.1, 70,   7,*  4, 5,  8.7, ⑫⑪, 3, 4,Ｋシゲルヒラシャイン, 61,国分優, 0.1, 69,   7,  -3,14,223.4, ⑦⑦, 3, 5,Ｌヤマカツハクリュウ, 70,田嶋翔, 0.0, 85, -11,* 23, 5, 17.0, ⑬⑬, 3,14,Ｄコパノカチｰノ, 78,藤岡佑, 0.0, 75,   3,   9, 2,  0.0, ⑨⑨
 4, 2,Ｍミラグロッサ, 52,川田将, 0.1, 69,   9,  -3, 7, 21.5, ⑥⑥, 4,10,Ｂナムラドリｰミｰ, 73,松山弘, 0.2, 69,  11,  -8, 2,  6.2, ⑤⑤, 4, 9,Ｈルナキッズ, 74,酒井学, 0.1, 77,* -2,   9, 9, 53.1, ①①, 4,10,Ｏイチエイクリッパｰ, 71,川田将, 0.1, 73,  -6,* 17,12,  0.0, ⑭⑭
 5,15,Ｂダノンウィスラｰ, 66,ウィリ, 0.2, 64,* 19, -24, 1,  2.2, ②②, 5, 2,Ａリｰサムハｰツ, 80,武豊  , 0.2, 69,  10,  -7, 1,  1.5, ④④, 5, 8,Ｂベルベットロｰド, 81,安藤勝, 0.2, 78,  -6,  13, 2,  3.7, ⑦⑥, 5, 7,Ｉヒシコモンズ, 74,武士沢, 0.1, 72,* 11,   1,15,  0.0, ②②
 6,11,Ｄストリｰトマジック, 60,岩田康, 0.5, 65,  11, -12, 4,  7.3, ⑤⑤, 6,15,Ｉウエストエンド, 62,和田竜, 0.3, 65, -15,* 17, 5, 19.1, ⑯⑯, 6, 1,Ｅティアップゴｰルド, 77,藤岡佑, 0.3, 79,  -6,  13, 3,  8.4, ⑥⑧, 6, 6,Ｅワンダｰキラメキ, 76,佐藤哲, 0.2, 72,   6,   4, 4,  0.0, ④④
 7, 5,Ｃエｰシンギガウイン, 62,和田竜, 0.7, 64,   5,  -4, 3,  7.0, ⑬⑬, 7, 5,Ｄエｰティｰガンダム, 64,幸英明, 0.3, 66,   5,  -2, 3,  7.4, ⑨⑨, 7,13,Ｃスズカスパｰク, 80,小牧太, 0.3, 78,  -6,  13, 6, 23.1, ⑧⑨, 7, 3,Ｌマヤフィオｰレ, 73,酒井学, 0.5, 70,   3,   5,13,  0.0, ⑥⑦
 8, 8,Ｇアメイジングアスク, 58,国分優, 0.7, 63,   7,  -7, 6, 19.3, ⑩⑧, 8, 3,Ｌトウケイカガヤキ, 60,飯田祐, 0.4, 64,   6,  -5,16,342.9, ⑥⑥, 8, 2,Ｉドリｰムヒｰロｰ, 73,佐藤哲, 0.5, 75,  -4,   8, 8, 43.8, ③④, 8, 8,Ｈファンドリカップ, 75,武豊  , 0.5, 70,  -2,   9, 3,  0.0, ⑬⑬
 9, 9,Ｋグッドスピｰド, 55,藤田伸, 0.8, 62,   8, -10, 8, 23.6, ⑨⑨, 9, 1,Ｎラブリイステラ, 57,熊沢重, 0.5, 63,   3,  -4,12,116.8, ⑪⑩, 9,10,Ｄフェイズシフト, 78,渡辺薫, 0.5, 78,  -8,  11,10, 53.8, ⑪⑪, 9,12,Ｇコウエイフラッシュ, 76,和田竜, 0.5, 70,   2,   6,10,  0.0, ⑫⑫
10, 1,Ｆクリノプロジェクト, 58,高橋亮, 0.9, 61,   7,  -8,10, 45.4, ⑪⑩,10,11,Ｇマｰベラスビジン, 63,秋山真, 0.6, 60,   2,  -4,11, 84.7, ⑫⑪,10, 7,Ｍブライダルベｰル, 70,ウィリ, 0.6, 71,* -2,   4,12,133.2, ②②,10,13,Ｐスコッツブラフ, 68,幸英明, 0.6, 69,  -9,* 15,14,  0.0, ⑮⑮
11, 4,Ｏハナサクテｰラｰ, 49,小坂忠, 1.1, 57,  13, -26,16,320.1, ③③,11, 9,Ｊナチュラルライツ, 61,佐藤哲, 0.7, 58,  -2,  -1, 4, 17.7, ⑬⑭,11,12,Ｊパッシングマｰク, 72,田中健, 0.7, 72,  -8,   8,13,312.9, ⑨⑩,11,11,Ｂサダムテンジン, 80,国分優, 0.7, 68,   3,   2, 1,  0.0, ⑧⑧
12, 7,Ｊメイショウゾウセン, 56,武豊  , 1.1, 58,   9, -17,11, 51.8, ⑦⑦,12,16,Ｏトップモデル, 51,北村友, 0.9, 63,* 17, -22, 7, 34.4, ③③,12, 3,Ｋアグネスサクラ, 71,藤田伸, 0.7, 74,  -9,  10, 7, 41.1, ⑩⑫,12, 2,Ｎディアアゲイン, 71,森一馬, 0.8, 66,   1,   3,16,  0.0, ⑪⑪
13,17,Ｐダンスインザスカイ, 49,安藤光, 1.1, 60,   2,  -2,17,500.4, ⑰⑰,13, 7,Ｆアスタｰウィング, 63,ウィリ, 1.1, 56,   8, -15, 6, 25.5, ⑧⑧,13, 6,Ｆネオポラリス, 75,北村友, 0.9, 67,  -6,   3,11, 93.5, ⑫⑦,13,16,Ｆヒシアカデミｰ, 76,国分恭, 1.1, 64,*  9,  -7, 8,  0.0, ③③
14, 6,Ｉキョウワパフュｰム, 56,松山弘, 1.3, 57,   4,  -8,13,167.9, ⑭⑮,14,12,Ｐジェットストリｰム, 48,中村将, 1.2, 53,  -4,  -5,15,303.5, ⑮⑮,,,,,,,,,,,,,14, 4,Ｊニホンピロシュラブ, 74,秋山真, 1.2, 63,* 12, -10, 6,  0.0, ①①
15,16, カペレチｰマ,---,幸英明, 1.4, 57,   2,  -7,12,135.9, ⑯⑯,15, 8,Ｍテイエムアモｰレ, 59,田嶋翔, 1.8, 45,   2, -20,13,119.8, ⑩⑫,,,,,,,,,,,,,15, 9,Ｍマイティｰストｰム, 72,石橋守, 1.2, 64,   5,  -4, 9,  0.0, ⑤⑥
16,10,Ｌディアウィキッド, 54,秋山真, 1.6, 52,  14, -33,14,170.7, ④④,16, 6,Ｈストロングノヴァ, 62,長谷川, 1.8, 52,* 17, -34,10, 83.4, ②②,,,,,,,,,,,,,16,15,Ａリバｰアゲイン, 80,小牧太, 7.6,  4, -17, -40, 5,  0.0, ⑯⑯
17, 3,Ｅシルクゴｰオン, 59,長谷川, 2.4, 44,   5, -29,15,209.0, ⑧⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,Ｑスポｰティンライフ, 39,森一馬, 3.4, 36,  -5, -23,18,853.5, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
