11年 3月20日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月20日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,12,Ｆミスグロリアス, 54,田辺裕, 1.2, 48,  -5,  -7, 6, 13.0,⑦⑦⑦, 9,14,Ｎデンコウヨットイデ, 23,赤木高, 1.6, 41,  -3, -13,10, 78.8, ⑧⑩, 9, 1,Ｇリキサンキャロル, 69,田辺裕, 1.3, 60,  -8,   6,14,132.2, ⑯⑯, 9,11,Ｊセブンシｰクィｰン, 76,北村友, 0.5, 67,   4,  -1,10, 21.2, ⑧⑪
10, 5,Ｄコスモオルバｰス, 55,荻野琢, 1.3, 51,  -7,  -4,11, 69.5,⑧⑧⑨,10,12,Ｌシｰエリアル, 32,野元昭, 1.7, 42,  -7,  -8,14,566.2, ⑭⑭,10,10,Ｏアラビアｰタ, 53,高倉稜, 1.3, 65,   7,  -9,11, 38.0, ④⑧,10,14,Ｇオリオンザドンペリ, 78,勝浦正, 0.5, 64,  -4,   6,14, 42.2, ⑭⑫
11,13,Ｊプレシャスマリン, 51,小野寺, 1.8, 46, -11,  -2,10, 49.1,⑯⑭⑭,11,15,Ｊクリノマキバオｰ, 33,石橋脩, 1.9, 39,  -4, -15,12,151.2, ⑪⑬,11, 4,Ｂスナｰクチェリｰ, 73,荻野琢, 1.3, 66,* 10, -11, 7, 17.8, ②②,11,13,Ｂダイメイザバリヤル, 81,太宰啓, 0.6, 65,  -5,   7, 7, 16.2, ⑮⑭
12,14,Ｏライトアップゲラン, 42,大野拓, 1.9, 45, -11,  -4,16,239.3,⑮⑬⑬,12, 4,Ｄソｰニ, 57,上村洋, 2.3, 37,   7, -31, 5, 10.3, ④④,12,15,Ｉユウキサンオｰラ, 68,二本柳, 1.4, 62,   0,  -4,13, 71.8, ⑬⑬,12, 7,Ｐイセノスバル, 70,福永祐, 0.8, 63,   1,  -3, 9, 20.6, ⑩⑧
13, 3,Ａメイショウブリッジ, 64,中舘英, 2.9, 37,* -2, -27, 8, 29.5,②②④,13, 3,Ｋエｰシンジャイヴ, 33,中舘英, 3.0, 28,   5, -39, 4,  7.0, ③⑥,13, 3,Ｍランウェイスナップ, 64,宮崎北, 1.5, 64,* 12, -17,15,194.7, ①①,13, 5,Ｅガンドッグ, 79,田辺裕, 1.0, 61,   7, -10, 4,  9.5, ⑦⑦
14, 7,Ｍフレンチサマｰ, 48,津村明, 3.4, 34,  -9, -19,15,209.8,⑨⑪⑫,14, 7,Ｏリンカｰンドリｰム, 14,竹之下, 3.1, 28, -14, -20,13,492.8, ⑮⑮,14,11,Ｌニホンピロエリナ, 66,酒井学, 1.7, 59,   4, -11, 8, 21.0, ⑦⑩,14, 6,Ｏモトヒメ, 72,大野拓, 1.1, 59,  -4,  -1,12, 32.2, ⑬⑬
15,10,Ｋプリティスカイ, 50,高倉稜, 3.5, 33, -13, -13,14,140.0,⑭⑯⑮,15, 5,Ｍクラウンティアラ, 24,加藤士, 4.1, 16,  -3, -43,14,566.2, ⑨⑪,15,16,Ｋニュｰホｰプ, 67,川須栄, 1.8, 57,   4, -13, 9, 22.1, ⑧⑫,15,12,Ｆタツサファイヤ, 78,高倉稜, 1.1, 63,  12, -17, 5, 11.1, ⑤⑤
16,16,Ｐタマモシャｰベット, 35,北村友, 3.9, 32, -12, -18,13, 99.7,⑬⑮⑯,,,,,,,,,,,,,16, 5,Ｐメイケイファルコン, 44,太宰啓, 1.9, 54,  -6,  -4,16,197.7, ⑮⑮,16, 2,Ｍリッタｰヴォルト, 75,上村洋, 1.4, 57,   7, -16,11, 26.7, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:2),,,,,,,,,,,
"単勝:610円 複勝:04=220円 02=150円 09=240円 枠連:1,130円",,,,,,,,,,,,"単勝:4,990円 複勝:13=630円 10=110円 01=180円 枠連:3,890円",,,,,,,,,,,,"単勝:700円 複勝:07=260円 12=230円 02=240円 枠連:1,720円",,,,,,,,,,,,"単勝:300円 複勝:09=140円 03=750円 08=330円 枠連:1,040円",,,,,,,,,,,
"馬連:1,440円 ワイド:02-04=670円 04-09=1,320円 02-09=690円",,,,,,,,,,,,"馬連:3,310円 ワイド:10-13=1,020円 01-13=3,290円 01-10=330円",,,,,,,,,,,,"馬連:2,190円 ワイド:07-12=760円 02-07=1,230円 02-12=850円",,,,,,,,,,,,"馬連:4,750円 ワイド:03-09=1,520円 08-09=660円 03-08=5,170円",,,,,,,,,,,
"馬単:2,800円 3連複:4,860円 3連単:21,450円",,,,,,,,,,,,"馬単:11,710円 3連複:6,340円 3連単:93,000円",,,,,,,,,,,,"馬単:4,080円 3連複:7,130円 3連単:35,760円",,,,,,,,,,,,"馬単:5,660円 3連複:16,800円 3連単:90,210円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中京記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄカプリｰスレディｰ, 58,丸田恭,, 56,  -3,*  5, 7, 12.1, ⑦④, 1,14,Ｄカリスマミッキｰ, 60,川須栄,, 65,*  4,*  4, 4, 10.8,①①①, 1,10,Ｂオブコｰス, 72,北村友,, 80,   5,* 20, 3,  7.9,⑪⑫⑪, 1, 4,Ｂナリタクリスタル, 90,武豊  ,, 85,  12,*  2, 2,  4.9,⑥④④
 2, 3,Ｂリネンムｰド, 63,田辺裕, 0.1, 55,*  6,  -3, 2,  4.7, ②②, 2, 5,Ａメイショウヤタロウ, 65,福永祐, 0.0, 67,*  2,*  7, 1,  1.9,②②②, 2,16,Ｅアキノカウンタｰ, 71,鮫島良, 0.1, 76,* 10,   3, 6, 12.7,②②②, 2,16,Ｏシャドウゲイト, 80,田中勝, 0.4, 81,* 15,  -9, 8, 18.6,②②②
 3, 1,Ｆニュｰユニヴァｰス, 56,松山弘, 0.1, 57,*  6,  -3, 4,  6.0, ①①, 3,15,Ｊセレブリティ, 50,田中勝, 0.3, 63,   1,*  4, 7, 27.4,③③⑤, 3, 2,Ｋマイネルインゼル, 68,川島信, 0.3, 75,*  8,   4, 7, 14.5,④④③, 3, 1,Ｋアンノルｰチェ, 83,佐藤哲, 0.4, 81,  13,*  0,12, 39.7,⑦⑥⑤
 4, 5,Ｎエムオｰスマイル, 21,竹之下, 0.7, 50,   2,  -6, 8, 13.8, ③③, 4, 3,Ｃナムラグｰテン, 60,勝浦正, 0.6, 59,   0,*  4,10, 36.9,⑤⑦⑦, 4, 1,Ｊウインディｰリング, 69,津村明, 0.4, 73,   7,   7,10, 26.7,⑥⑦⑥, 4, 2,Ｐシンメイフジ, 69,古川吉, 0.9, 76,* 14, -12,10, 28.9,③③③
 5,12,Ｅニシノハピエン, 57,中舘英, 0.8, 49,  -2,  -3, 1,  4.4, ⑤⑥, 5, 8,Ｌロイヤルインパクト, 44,北村友, 0.8, 56,   1,  -3, 2,  4.4,④④③, 5, 9,Ｌセイカカリンバ, 67,太宰啓, 0.6, 69,* 10,  -4, 4,  8.9,①①①, 5,14,Ｆサンライズマックス, 88,福永祐, 1.0, 77,  11,  -7, 3,  6.7,⑩⑨⑥
 6,13,Ｉメジロクロビシ, 50,赤木高, 0.9, 47,  -9,*  0,12,111.5, ⑪⑪, 6, 9,Ｂモエロック, 60,佐藤哲, 0.9, 56,  -1,   0, 3,  7.4,⑧⑧⑧, 6,14,Ａロイヤルダリア, 77,西村太, 0.7, 69,   7,   1, 2,  3.7,⑦⑥⑤, 6,15,Ｍチョウカイファイト, 80,北村友, 1.0, 73,* 15, -17,15, 55.3,①①①
 7, 6,Ｃスズカラッシュ, 63,川須栄, 1.0, 47,  -1,  -7, 3,  5.9, ④⑤, 7, 6, アズマユニヴァｰス,---,津村明, 0.9, 58,  -2,   3,14,207.3,⑩⑩⑩, 7, 4,Ｏアルファメガハｰト, 64,伊藤工, 0.7, 71,   4,   8,16,138.9,⑨⑩⑧, 7, 9,Ｎドモナラズ, 80,太宰啓, 1.4, 73,   8,  -6,14, 45.5,⑯⑬⑫
 8,11,Ｇスペシャルダンス, 54,宮崎北, 1.1, 43,  -9,  -2, 9, 33.5, ⑩⑧, 8,16,Ｉヒカルマイデビュｰ, 52,武豊  , 0.9, 56,   1,  -5, 5, 19.9,⑦⑤④, 8, 6,Ｍドナフュｰジョン, 67,高倉稜, 0.9, 72,   1,* 12,14, 97.7,⑭⑭⑫, 8, 8,Ｄブロｰドストリｰト, 88,鮫島良, 1.5, 73,  10, -10, 6,  9.6,⑫⑪⑩
 9, 7,Ｈクハディラン, 51,小野寺, 1.4, 40, -14,  -2,11, 40.1, ⑫⑫, 9, 4,Ｇメリｰポピンズ, 55,後藤浩, 1.1, 54,  -1,  -4, 8, 30.5,⑥⑥⑥, 9,11,Ｄケイバズキ, 71,丸田恭, 1.0, 69,   3,   7, 1,  3.6,⑫⑬⑭, 9, 3,Ａダイワジャンヌ, 91,勝浦正, 1.6, 69,   8,  -7, 9, 19.0,⑭⑯⑮
10, 8,Ｍスｰパｰカフェ, 32,西村太, 1.5, 39, -17,  -1,13,252.8, ⑬⑬,10, 1,Ｆアｰバンアスリｰト, 58,丸田恭, 1.2, 55,  -4,   3, 6, 23.4,⑮⑮⑫,10, 3,Ｎファｰトゥム, 64,田辺裕, 1.2, 63,   6,  -1,15,137.9,⑧⑨⑩,10, 5,Ｉトゥニｰポｰト, 85,酒井学, 1.7, 70,   8,  -9,11, 37.1,⑪⑮⑭
11, 4,Ｌマイティｰパワｰ, 39,長谷川, 1.5, 41,  -9,  -6, 6,  8.8, ⑨⑩,11,12,Ｈメイショウゾウセン, 55,石橋脩, 1.4, 53,   0,  -7,11, 39.8,⑪⑨⑨,11, 7,Ｇキイレ, 70,荻野琢, 1.4, 64,   4,  -2, 9, 20.8,⑩⑪⑬,11,13,Ｇマヤノライジン, 87,石橋脩, 1.7, 70,   8, -10,13, 42.9,⑮⑭⑪
12, 2,Ｊサッチャｰ, 49,伊藤工, 1.6, 41,  -3, -10,10, 33.6, ⑥⑦,12,13,Ｅフェニックスソｰド, 59,鮫島良, 1.7, 50,  -2,  -8, 9, 35.2,⑬⑪⑪,12, 8,Ｆクラレットジュエル, 70,小野寺, 1.4, 65,   0,   6,12, 48.7,⑯⑯⑯,12, 6,Ｊセラフィックロンプ, 84,宮崎北, 1.8, 68,  10, -16, 7, 16.6,⑧⑩⑨
13,14,Ａアキノランラン, 65,高倉稜, 2.6, 28,  -5, -18, 5,  8.7, ⑧⑨,13, 2, フォｰスワン,---,高倉稜, 1.7, 50,  -3,  -6,15,231.3,⑨⑬⑭,13,12,Ｐメジロワｰロック, 61,大野拓, 1.6, 64,   1,   1,11, 45.9,⑮⑮⑮,13,10,Ｅオウケンサクラ, 88,後藤浩, 2.5, 61,  12, -33, 5,  8.5,④⑤⑦
,,,,,,,,,,,,14, 7,Ｋメイショウイッシン, 45,武幸四, 2.2, 42,  -4, -14,13,204.0,⑭⑫⑬,14, 5,Ｈサウスエンピリカル, 69,宮崎北, 1.6, 61,   7, -11,13, 93.2,⑤⑤⑨,14,11,Ｌラインプレアｰ, 82,長谷川, 2.7, 58,  12, -33,16,107.8,⑤⑧⑯
,,,,,,,,,,,,15,10,Ｍユキノヴィｰナス, 31,田辺裕, 2.3, 40,  -5, -12,16,326.1,⑫⑭⑮,15,13,Ｉフェアリｰレイ, 69,松山弘, 1.7, 59,   6, -10, 8, 15.1,⑬⑧⑦,15, 7,Ｈラフォルジュルネ, 86,田辺裕, 2.9, 56,  13, -35, 1,  4.3,⑨⑦⑧
,,,,,,,,,,,,16,11, マヤノチェラブ,---,古川吉, 3.9, 32, -20,  -3,12,130.8,⑯⑯⑯,16,15,Ｃシングルショット, 72,川須栄, 1.7, 58,*  8, -17, 5, 10.7,③③④,16,12,Ｃバトルバニヤン, 90,中舘英, 3.0, 59,  10, -31, 4,  7.7,⑬⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:稍重(指数:2),,,,,,,,,,,
"単勝:1,210円 複勝:10=240円 03=170円 01=190円 枠連:2,120円",,,,,,,,,,,,"単勝:1,080円 複勝:14=240円 05=110円 15=650円 枠連:580円",,,,,,,,,,,,"単勝:790円 複勝:10=260円 16=380円 02=510円 枠連:1,050円",,,,,,,,,,,,"単勝:490円 複勝:04=190円 16=540円 01=920円 枠連:3,930円",,,,,,,,,,,
"馬連:2,400円 ワイド:03-10=710円 01-10=870円 01-03=440円",,,,,,,,,,,,"馬連:980円 ワイド:05-14=380円 14-15=3,050円 05-15=970円",,,,,,,,,,,,"馬連:3,820円 ワイド:10-16=1,020円 02-10=1,760円 02-16=2,850円",,,,,,,,,,,,"馬連:7,510円 ワイド:04-16=2,560円 01-04=2,430円 01-16=8,000円",,,,,,,,,,,
"馬単:5,330円 3連複:3,600円 3連単:31,770円",,,,,,,,,,,,"馬単:3,250円 3連複:7,040円 3連単:50,460円",,,,,,,,,,,,"馬単:5,750円 3連複:18,080円 3連単:94,490円",,,,,,,,,,,,"馬単:12,670円 3連複:69,700円 3連単:350,430円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  ダ1700m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,錦江湾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｍアントウェルペン, 45,武豊  ,, 67,* -1,*  7, 5,  9.6,①①①, 1,12,Ｉコロナ, 63,西村太,, 70,   5,*  3, 7, 27.1, ③③, 1, 2,Ｃナムラブレット, 78,太宰啓,, 82,* 10,* 11, 2,  4.0,④③③, 1, 2,Ｊデンコウヤマト, 77,小島太,, 82,  11,* 15,13, 66.3,⑩⑭⑬
 2,13,Ｄサワヤカユウタ, 61,高倉稜, 0.1, 63,* -2,*  9, 2,  4.2,③③③, 2,13,Ｊマストバイアイテム, 63,川島信, 0.2, 69,   5,   2, 4,  6.1, ④④, 2,14,Ｄモエレジュンキン, 76,川須栄, 0.4, 80,* 11,   6, 7, 16.8,③②②, 2, 6,Ｄアドベンティスト, 82,田辺裕, 0.3, 78,  11,* 12, 4,  9.4,⑬⑬⑩
 3, 4,Ａミッキｰオｰラ, 71,中舘英, 0.6, 62,  -3,   5, 3,  4.4,④⑤⑤, 3, 2,Ｅキクノアルバ, 69,福永祐, 0.3, 67,   3,   1, 1,  2.8, ⑥⑥, 3, 1,Ａボタニカルアｰト, 90,高倉稜, 0.5, 76,* 11,   4, 1,  3.8,①①①, 3, 7,Ｋナリタカｰビン, 77,上村洋, 0.3, 79,* 15,   4,10, 38.6,③③④
 4, 7,Ｆデルマインドラ, 60,竹之下, 0.7, 60,* -2,   3, 4,  7.5,②②②, 4,10,Ｆマンダリンレイ, 68,丸田恭, 0.4, 63,  -2,*  5,10, 60.5, ⑪⑩, 4, 8,Ｂバックトゥジエｰス, 79,長谷川, 1.5, 74,   3,* 10, 3,  7.2,⑮⑬⑩, 4, 5,Ｃキングオブヘイロｰ, 82,北村友, 0.5, 77,* 15,   2, 1,  2.9,②②②
 5, 8,Ｂタガノプリンス, 65,田辺裕, 1.4, 55,  -5,   1, 1,  3.5,⑨⑦⑥, 5,11,Ｄリｰヴタイム, 69,川須栄, 0.6, 66,*  8,  -4, 6,  8.6, ②②, 5, 6,Ｌウインスカイハイ, 70,武豊  , 1.5, 74,* 10,  -2, 6,  9.6,⑤④④, 5,12,Ｇハジメレンジャｰ, 81,武幸四, 0.5, 79,  13,   8, 9, 23.4,⑫⑫⑪
 6,11,Ｅファンタズミック, 60,福永祐, 1.8, 56,  -8,   5, 6, 15.6,⑭⑭⑭, 6, 3,Ｇシャイニイチカ, 65,大野拓, 0.8, 59,  -2,   1, 9, 45.9, ⑨⑦, 6,13,Ｈアグネスフリｰダム, 71,勝浦正, 1.9, 71,   2,*  9,14, 88.4,⑬⑭⑫, 6, 8,Ａヒカリコｰズウェｰ, 84,赤木高, 0.6, 77,  13,   4, 6, 10.8,⑭⑧⑦
 7,12,Ｋウインテイクオフ, 54,北村友, 1.9, 53,  -6,  -1,13, 53.9,⑬⑫⑫, 7, 5,Ｂサマｰコｰド, 74,田辺裕, 0.9, 64,*  9,  -6, 5,  8.1, ①①, 7, 9,Ｅエアレモネｰド, 73,福永祐, 2.1, 69,   5,   1,13, 78.7,⑧⑨⑧, 7,16,Ｆスティｰルパス, 82,福永祐, 0.7, 78,  15,   3, 2,  5.4,⑨⑦⑥
 8,15,Ｏアウガルテン, 38,西村太, 2.0, 52,  -6,  -2,16,357.4,⑪⑪⑩, 8, 1,Ｃメイショウスズラン, 73,松山弘, 1.0, 59,   3,  -5, 2,  5.5, ⑤⑤, 8,15,Ｏジョｰシンドバッド, 67,津村明, 2.2, 67,   5,  -1,15,179.9,⑪⑧⑨, 8,11,Ｈペガサスヒｰロｰ, 79,酒井学, 0.8, 76,  14,   2, 7, 17.1,⑥⑥③
 9, 5,Ｇキｰメｰカｰ, 60,古川吉, 2.2, 51,  -5,  -6,12, 50.3,⑤⑧⑦, 9, 8,Ａケイアイカミｰリア, 76,中舘英, 1.0, 56,  -4,   0, 3,  5.6, ⑫⑫, 9,12,Ｊビｰボタンダッシュ, 70,伊藤工, 2.2, 69,   3,   4,11, 56.5,⑨⑪⑪, 9, 4,Ｉユメノキラメキ, 78,川島信, 1.0, 74,* 16,  -3,15,180.6,①①①
10, 2,Ｊノアパワフル, 56,勝浦正, 2.3, 51,  -6,  -4, 7, 22.1,⑧⑩⑨,10,14,Ｌパシャ, 53,伊藤工, 1.2, 60,   4,  -5,13,135.5, ⑦⑧,10,10,Ｎエドヒガン, 67,田辺裕, 2.3, 65,   8,  -6,10, 44.2,⑦⑥⑤,10,14,Ｎマｰブルデイビｰ, 73,宮崎北, 1.1, 72,  10,   6,12, 41.3,⑯⑮⑭
11, 1,Ｃシルクジェネラｰレ, 63,水口優, 2.4, 49,  -3, -10,11, 49.8,⑦④④,11, 6,Ｈケｰジｰカンザクラ, 65,古川吉, 1.2, 56,  -1,  -4, 8, 36.2, ⑧⑨,11,11,Ｆトウカイパラダイス, 73,酒井学, 3.4, 59,   9, -17, 5,  7.7,②⑤⑥,11, 1,Ｅテツキセキ, 82,太宰啓, 1.1, 74,  13,   3, 3,  6.0,⑧⑨⑧
12, 9,Ｎナリタサジタリウス, 42,川島信, 2.5, 52, -10,   2, 9, 33.5,⑮⑮⑮,12, 9,Ｋアンピトリｰテ, 54,田嶋翔, 1.3, 52, -11,   2,14,192.2, ⑭⑬,12, 3,Ｍキサキタ, 69,丸田恭, 3.4, 57,   5, -12, 9, 26.5,⑥⑦⑦,12,10,Ｏトウカイキアｰロ, 73,丸田恭, 1.1, 72,  12,   4,14,103.0,⑪⑩⑫
