11年 6月18日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月18日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2970m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三宮特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａレッドレジｰナ, 67,岩田康,, 61,* -1,*  0, 1,  1.5,④③④, 1, 8, ゴｰルデンガッツ,,植野貴,,,,, 1,  2.6,⑧⑦③, 1,10,Ａサンライズマルス, 71,小牧太,, 76,*  2,* 15, 1,  3.6,①①①, 1, 3,Ａミッキｰドリｰム, 89,和田竜,, 89,* -3,  20, 1,  1.6, ①①
 2, 7,Ｆホホヲヨセテ, 52,福永祐, 0.0, 61,*  0,* -1, 6, 16.7,①①①, 2, 2, ワシャモノタリン,,中村将,202.0,,,, 7, 18.0,①①①, 2, 2,Ｇサクラアルディｰト, 61,岩田康, 0.3, 75,*  1,* 17, 4,  6.6,③③④, 2, 6,Ｄシｰスナイプ, 80,川田将, 0.1, 89,* -2,  20, 3,  6.3, ②②
 3, 6,Ｉサニｰデイサンデｰ, 47,川田将, 0.1, 61,* -1,*  1, 9, 27.4,③⑤③, 3,10, メイショウロッコｰ,,黒岩悠,202.5,,,, 5, 10.5,⑦⑧⑥, 3,16,Ｋアドマイヤネアルコ, 57,川田将, 0.8, 69,*  1,   8, 5, 11.1,④④③, 3, 2,Ｂベストクルｰズ, 85,小牧太, 0.6, 82,  -4,  16, 2,  5.0, ④③
 4, 5,Ｄヤマニンレジェｰル, 55,熊沢重, 0.4, 61,  -3,*  1, 3, 11.7,⑪⑪⑨, 4,12, シシャモフレンド,,白浜雄,202.7,,,, 4,  7.1,③⑤④, 4, 1,Ｆロッセ, 62,国分恭, 1.0, 68,  -1,  10, 9, 20.5,⑦⑦⑦, 4, 5,Ｅカネトシディオス, 80,福永祐, 0.6, 84,  -3,  16, 4,  8.1, ⑤④
 5,10,Ｂフィルハｰマジック, 58,国分優, 1.1, 53,  -2,  -7, 2,  7.8,⑦⑦⑤, 5, 1, ヤマカツセイリュウ,,北沢伸,203.0,,,, 8, 26.2,④②②, 5,15,Ｃヴェルデライト, 63,和田竜, 1.3, 65,*  1,   2, 2,  4.1,⑤⑤⑤, 5, 9,Ｆハｰドダダンダン, 76,岩田康, 0.6, 83,  -4,  16, 6, 23.4, ③⑤
 6, 4,Ｎニシノフェイム, 39,浜中俊, 1.2, 54,  -2,  -7, 7, 19.6,⑬⑥⑧, 6, 6, ダイナミックグロウ,,田嶋翔,203.3,,,, 2,  4.1,⑤④⑦, 6, 4,Ｊマｰティンジｰン, 57,幸英明, 1.5, 63,  -2,   5,11, 71.7,⑩⑨⑨, 6, 7,Ｃレッドスパｰクル, 81,藤岡康, 0.7, 85,  -8,* 21, 7, 92.3, ⑧⑧
 7, 9,Ｃチカリンダ, 56,和田竜, 1.3, 53,  -3,  -7, 8, 26.6,⑨⑨⑩, 7, 4, ピエナグッドラック,,西谷誠,204.6,,,, 3,  5.7,⑨⑨⑪, 7,12,Ｂメイショウルピナス, 65,佐藤哲, 1.5, 63,  -2,   5, 7, 14.6,⑪⑫⑫, 7, 1,Ｈパワｰエｰス, 73,熊沢重, 0.7, 86, -10,* 24, 9,120.4, ⑨⑨
 8, 8,Ｋメイショウシモｰヌ, 46,幸英明, 1.4, 52,*  0, -12, 5, 16.3,②②②, 8,11, コブラボｰル,,穂苅寿,204.6,,,,10, 96.3,⑥⑥⑧, 8,14,Ｅタガノキズナ, 62,高倉稜, 1.6, 61,  -1,   1, 8, 20.1,⑧⑧⑧, 8, 4,Ｉレイナソフィア, 73,北村友, 0.8, 80,  -7,  17, 8,107.7, ⑦⑦
 9,12,Ｅクレｰタｰズロｰド, 54,国分恭, 1.5, 51,* -1, -12, 4, 15.1,⑫④⑥, 9, 5, チョウバクシン,,田村太,205.5,,,,11,102.4,⑪⑪⑩, 9, 9,Ｈディｰプフィｰルド, 60,福永祐, 1.6, 62,  -2,   2, 3,  5.2,⑨⑩⑩, 9, 8,Ｇテキｰラ, 75,ピンナ, 0.8, 81,  -5,  16, 5, 15.7, ⑥⑥
