11年10月 1日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月 1日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,芦屋川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅクリノカリスマ, 44,幸英明,, 54,*  3, -16, 5, 10.0,⑥⑤③, 1,13,Ｇアズマユニヴァｰス, 57,藤岡康,, 71,*  2,*  8, 6, 10.0,③②②, 1, 9,Ｂエｰシンメンフィス, 75,小牧太,, 69,* -1,* 13, 2,  2.7,①①①, 1,14,Ｈオｰルブランニュｰ, 72,小牧太,, 77,  -1,* 13,11, 34.4, ⑮⑭
 2, 2,Ｃミルクディッパｰ, 45,川須栄, 0.0, 52,*  4, -19, 1,  2.9,①①①, 2, 5,Ｊアグネスピンキｰ, 50,岩田康, 1.1, 64,*  4,  -1, 7, 17.6,①①①, 2,10,Ａメロウメロディ, 79,幸英明, 0.1, 70,* -1,* 13, 1,  1.9,②②②, 2,12,Ａブラｰニｰストｰン, 77,藤岡康, 0.2, 76,   1,*  8, 3,  7.3, ⑬⑫
 3, 9,Ｂアシュヴィン, 55,佐藤哲, 0.1, 53,   0,*-10, 2,  3.1,⑨⑨⑤, 3,16,Ａルチルドラｰド, 63,川田将, 1.2, 62,   1,   0, 1,  3.2,⑥④③, 3, 6,Ｅプルプル, 69,森一馬, 0.4, 68,* -1,* 12, 7, 24.7,⑤⑤⑤, 3, 9,Ｍジョｰアカリン, 70,佐藤哲, 0.4, 76,   7,   0,12, 42.2, ⑦⑧
 4, 8,Ｄゼロス, 45,岩田康, 0.1, 53,*  4, -18, 4,  6.4,②②②, 4, 2,Ｂスタｰリットスカイ, 62,高倉稜, 1.3, 61,   0,   0, 5,  9.7,⑧⑥⑥, 4, 4,Ｈレジュｰルダムｰル, 63,岩田康, 0.4, 68,* -1,  12, 4, 13.1,④④④, 4,10,Ｃアグネスウイッシュ, 75,川須栄, 0.4, 74,   5,   1, 4, 10.0, ⑩⑩
 5, 6,Ｊサンマルリジイ, 38,松山弘, 0.4, 52,   2, -18, 6, 29.3,⑤③④, 5, 8,Ｃグランドキャニオン, 61,浜中俊, 1.6, 62,   0,   1, 3,  6.6,⑩⑨⑨, 5, 2,Ｃフォルクスオｰパｰ, 73,国分恭, 0.7, 65,* -1,   9, 5, 17.7,③③③, 5, 4,Ｆタマモコントラバス, 74,川田将, 0.5, 75,   8,  -2, 1,  3.0, ⑥⑦
 6, 5,Ｋゴットコｰズウェイ, 36,北村友, 1.6, 44,  -5,*-14, 8, 82.0,⑭⑭⑭, 6, 1,Ｄメイショウホウユウ, 60,太宰啓, 1.9, 56,   1,  -7, 4,  7.1,⑤③⑤, 6, 7,Ｄトップオブザヘヴン, 72,太宰啓, 1.1, 63,  -2,   8, 3,  9.5,⑦⑧⑧, 6,11,Ｏエイシンダヴィンチ, 69,浜中俊, 0.5, 71,  -3,*  8,14, 64.4, ⑭⑮
 7, 4,Ｆシゲルスモモ, 42,国分恭, 2.2, 42,  -3, -21,10,108.7,⑪⑩⑪, 7,10,Ｅシエｰナスプレｰマ, 59,小牧太, 2.0, 57,  -1,  -2, 9, 20.1,⑨⑩⑩, 7,12,Ｇスカイノレイ, 66,川須栄, 1.2, 63,  -3,   9, 6, 23.1,⑨⑨⑨, 7, 8,Ｉドリｰムフォワｰド, 71,熊沢重, 0.6, 75,* 11,  -6, 5, 12.1, ④④
 8, 3,Ｈシゲルアｰモンド, 41,国分優, 2.7, 38,  -3, -28, 9, 91.5,⑧⑧⑩, 8,12,Ｉグラニｰスミス, 51,国分優, 2.2, 56,   1,  -9, 8, 19.1,④⑤④, 8, 3,Ｉハギノフォルテ, 56,高倉稜, 1.6, 61,  -5,   9,10,199.6,⑫⑪⑫, 8,13,Ｌリッピアピンク, 70,鮫島良, 0.7, 72,   8,  -5,13, 44.4, ⑧⑤
