11年 3月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  ダ1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾗｯﾄﾞｽﾄｰﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａナムラストリｰク, 62,内田博,, 62,*  2,*  1, 1,  2.0, ③③, 1, 9, マイネルネオス,,柴田大,,,,, 1,  2.3,⑧⑥③, 1, 5,Ｂジャンナ, 75,浜中俊,, 73,   0,* 13, 5, 22.6,⑥⑥⑤, 1, 6,Ｄナムラカイシュウ, 86,福永祐,, 84,   1,  19, 5,  8.8, ⑨⑦
 2,13,Ｇセクシイスイｰト, 52,蛯名正, 0.3, 58,*  2,  -2, 5, 16.1, ②②, 2, 1, デアモント,,小坂忠,213.7,,,, 6, 14.0,①①①, 2, 4,Ｃヴァルディヴィア, 74,内田博, 0.1, 73,   1,  12, 1,  1.4,③④④, 2,14,Ｉデイトユアドリｰム, 83,岩田康, 0.0, 86,   4,  17, 2,  6.9, ⑤④
 3, 4,Ｃエキナシア, 58,嶋田純, 0.4, 56,  -2,*  1, 2,  3.1, ⑧⑧, 3,12, トキノナスティア,,浜野谷,213.7,,,, 3,  5.4,④②②, 3, 6,Ａキッズニゴウハン, 75,田中勝, 0.1, 73,*  2,  10, 2,  6.2,②②①, 3, 3,Ｃケイアイダイオウ, 87,吉田豊, 0.1, 82,   3,  17, 7, 11.3, ③②
 4,11,Ｋムｰンオンブッシュ, 44,的場勇, 0.6, 58,*  3,  -5, 3,  7.9, ①①, 4, 3, ハストラング,,西谷誠,215.4,,,, 4, 10.2,⑨⑨⑥, 4, 3,Ｄコスモイｰチタイム, 73,松岡正, 0.3, 73,   1,  12, 3,  6.3,⑦⑦⑥, 4,13,Ｌゴｰルドエンデバｰ, 80,田中勝, 0.2, 83,   1,  17,10, 28.9, ⑧⑥
 5, 9,Ｆサクラメアリ, 53,吉田隼, 0.7, 56,   0,  -3, 9, 59.4, ⑥⑥, 5,11, コアレスアルダン,,宗像徹,215.5,,,, 8, 53.8,⑥⑤⑤, 5, 1,Ｅアフィントン, 69,吉田隼, 1.1, 68,   1,   5, 6, 27.9,⑤⑤⑦, 5,10,Ｆステイドリｰム, 84,大庭和, 0.4, 80,   4,  13, 8, 13.8, ④⑤
 6, 3,Ｂファインロマンス, 59,吉田豊, 0.9, 48, -10,*  5, 4,  9.4, ⑬⑬, 6, 7, クランエンブレム,,横山義,215.5,,,, 2,  3.9,⑤③④, 6, 7,Ｆショウナンバｰズ, 64,三浦皇, 1.2, 63,   1,   2, 4,  8.8,④③③, 6, 7,Ｊサウンドアクシス, 82,松岡正, 0.4, 81,  -5,* 21, 4,  7.4, ⑭⑭
 7, 6,Ｈコウヨウロイヤル, 52,松岡正, 1.3, 48,  -3,  -5, 7, 40.1, ⑨⑨, 7, 6, コｰド,,蓑島靖,217.3,,,,10, 97.0,②⑧⑦, 7, 2,Ｇトミケンヴァｰスト, 61,的場勇, 3.6, 53,*  3, -19, 7, 35.9,①①②, 7,15,Ｇグロｰリｰルピナス, 83,佐藤哲, 0.4, 81,  -2,  18,11, 44.3, ⑪⑩
 8, 5,Ｊフルｰツマウンテン, 44,三浦皇, 1.7, 44,  -5,  -6, 8, 49.6, ⑩⑩, 8,14, ナドレ,,穂苅寿,218.9,,,, 5, 13.8,⑩⑩⑧,,,,,,,,,,,,, 8, 5,Ｂエアティアｰモ, 88,三浦皇, 0.6, 79,*  7,   9, 1,  3.3, ①①
 9,10,Ｏクインテッセンス, 23,小林淳, 1.8, 42, -12,  -1,16,695.1, ⑭⑭, 9, 4, モモタロサン,,高野和,219.1,,,,12,113.3,⑫⑪⑨,,,,,,,,,,,,, 9, 2,Ｍモアザンスマｰト, 79,吉田隼, 0.7, 79,  -9,* 23,13, 50.4, ⑯⑮
10, 8,Ｄカネスブリエ, 57,北村宏, 2.0, 43,   0, -13, 6, 34.9, ⑦⑤,10,10, ブルｰベレッタ,,大庭和,220.3,,,, 9, 82.0,⑪⑫⑩,,,,,,,,,,,,,10,11,Ａネオフリｰダム, 91,石橋脩, 0.7, 78,*  6,   9, 9, 19.3, ②③
11,15,Ｍサンクスギビング, 33,菅原隆, 2.0, 41,  -5, -10,15,487.2, ⑫⑫,11,13, ポルタノｰヴァ,,平沢健,232.3,,,,14,243.1,⑬⑬⑪,,,,,,,,,,,,,11,16,Ｋゴｰルドバシリスク, 81,内田博, 0.8, 78,  -4,  17, 3,  7.3, ⑬⑫
12, 1,Ｉプルｰフオブライフ, 46,福永祐, 2.4, 39,   0, -18,10, 69.3, ④④,,,,,,,,,,,,,,,,,,,,,,,,,12, 8,Ｎサルバドｰルアスカ, 79,北村宏, 0.9, 76,   0,  12,12, 47.7, ⑦⑨
13,12,Ｌアポロルエラ, 41,高嶋活, 2.4, 38,  -5, -13,12,218.8, ⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｅドスライス, 84,横山典, 1.2, 74,   0,  10, 6, 10.3, ⑥⑧
14, 2,Ｅエイプリルスノｰ, 56,平野優, 2.5, 39,   0, -19,11,161.1, ⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｈジェイケイボストン, 83,江田照, 1.3, 73,  -2,  10,15,138.0, ⑩⑪
