11年11月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1400m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ﾊﾟﾗﾀﾞｲｽｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇコスモポｰラベア, 51,田辺裕,, 59,*  3,  -2, 3,  5.2, ④③, 1, 6, ステアトゥヘヴン,---,蛯名正,, 69,*-15,  14, 3,  9.9,②①①, 1, 1,Ｂマスタｰソムリエ, 76,柴田善,, 77,   7,*  5, 3,  4.6, ⑦⑦, 1, 6,Ｃトライアンフマｰチ, 86,川田将,, 93,  -9,* 28, 1,  3.8, ⑫⑫
 2, 6,Ｎフィｰユブルｰ, 32,ベリｰ, 0.1, 55,*  4,  -5, 7, 17.1, ②②, 2, 3, ベルウッドホルン,---,後藤浩, 0.0, 72, -18,* 20, 8, 27.9,⑪⑦⑤, 2, 4,Ｅワンダｰスピンドル, 69,浜中俊, 0.2, 76,* 11,  -2, 4,  7.0, ②②, 2, 9,Ｂアンシェルブルｰ, 87,田中勝, 0.1, 92, -11,* 29, 3,  6.6, ⑬⑬
 3, 2,Ｅマイネルレｰサｰ, 53,松岡正, 0.3, 57,  -1,*  1, 2,  4.1, ⑨⑦, 3, 2, ダノンゴｰルド,---,横山典, 0.1, 68,*-17,* 17, 1,  2.3,①②②, 3, 9,Ｄダテノスイミｰ, 70,蛯名正, 0.2, 77,   6,*  7, 7, 17.9, ⑪⑪, 3,11,Ｄコスモセンサｰ, 85,ベリｰ, 0.1, 87,  -3,  17, 9, 19.1, ④④
 4, 7,Ｄオｰルキャスト, 57,川田将, 0.6, 54,  -2,*  0, 5,  8.1, ⑩⑩, 4, 5, イキシアグレイド,---,柴田善, 0.4, 67, -18,  14, 6, 16.2,⑥④④, 4, 5,Ｊラッシュザワｰク, 61,川田将, 1.0, 69,   6,  -1, 8, 41.3, ⑩⑩, 4,14,Ａオセアニアボス, 89,石橋脩, 0.1, 90,  -7,  24, 2,  4.1, ⑨⑩
 5, 1,Ｃアドバンスコンドル, 58,三浦皇, 0.7, 54,   0,  -4, 6, 10.0, ⑤⑥, 5, 9, キンラン,---,ベリｰ, 0.8, 62, -19,  11, 2,  2.8,⑧⑩⑧, 5,10,Ｃシｰズンズベスト, 74,横山典, 1.7, 63,   9, -13, 1,  2.6, ④③, 5, 7,Ｆレジェトウショウ, 83,浜中俊, 0.2, 89,  -8,  24, 6, 11.9, ⑩⑨
 6,12,Ｆコズミックガｰル, 51,大庭和, 0.8, 55,  -2,*  0, 9,103.3, ⑫⑪, 6, 4, シュピッツェ,---,小牧太, 1.0, 62, -19,  11, 5, 15.0,⑦⑨⑪, 6,12,Ｇエンブリオ, 66,大庭和, 1.9, 65,   0,   0, 5, 13.0, ⑭⑭, 6, 8,Ｌフォｰエバｰマｰク, 76,三浦皇, 0.2, 84,*  2,   9, 4,  8.1, ①①
 7, 8,Ｉダッシュファイアｰ, 45,勝浦正, 1.0, 51,  -1,  -5,11,181.4, ⑦⑧, 7,11, シャイボｰイ,---,勝浦正, 1.3, 52,*-17,  -1, 4, 14.1,③③③, 7,13,Ａディｰエスコンドル, 77,丸山元, 2.0, 63,* 13, -20, 2,  4.1, ①①, 7, 5,Ｉガルボ, 79,藤田伸, 0.4, 86,  -6,  17, 5, 11.5, ⑧⑥
 8, 9,Ｂシｰズザデイ, 59,後藤浩, 1.7, 45,   1, -14, 4,  7.4, ⑥⑤, 8, 1, クレバｰシリウス,---,丸山元, 1.3, 57, -19,   6,11, 61.9,⑨⑧⑨, 8,11,Ｈサトシック, 65,勝浦正, 2.1, 61,   7, -13,11,119.1, ⑨⑨, 8, 1,Ｈトゥニｰポｰト, 80,田辺裕, 0.5, 82,  -3,  12, 7, 15.2, ②③
 9, 5,Ｋダブルピｰス, 38,中谷雄, 1.9, 45,  -4,  -7,14,455.8, ⑬⑫, 9, 7, サムライソｰド,---,三浦皇, 1.5, 53, -18,  -1, 9, 31.8,④⑤⑥, 9, 6,Ｌサツマノホシ, 59,江田照, 2.2, 61,   3,  -7, 9, 90.3, ⑬⑬, 9, 4,Ｅラインブラッド, 84,松岡正, 0.6, 85, -10,  20,10, 23.0, ⑪⑪
10, 3,Ｈバトルドミンゴ, 45,江田照, 2.0, 43,*  5, -23, 8, 55.3, ①①,10,13, スコｰル,---,吉田豊, 2.1, 47, -21,  -2,12,103.0,⑬⑪⑬,10, 7,Ｎシベリアンアロｰ, 47,田辺裕, 2.7, 57,   8, -19,10, 93.2, ⑥⑤,10,13,Ｊクリアンサス, 79,横山典, 0.6, 79,* -2,   9, 8, 18.3, ③②
11, 4,Ｍコスモオレオ, 35,武士沢, 2.2, 44,  -5,  -8,12,279.6, ⑭⑬,11, 8, マスタｰベスト,---,武士沢, 2.3, 44, -21,  -6,13,153.6,⑩⑬⑫,11, 2,Ｉモンテムｰン, 61,武士沢, 2.8, 56,   6, -18,14,302.3, ⑧⑧,11,12,Ｇニシノステディｰ, 81,吉田豊, 0.7, 80,  -5,  12,11, 27.0, ⑥⑦
12,11,Ｊリアルアビリティｰ, 44,柴田大, 3.0, 39,  -1, -22,10,109.5, ⑧⑨,12,12, フランチャイズ,---,田辺裕, 2.7, 36, -19, -17, 7, 19.3,⑤⑥⑦,12, 3,Ｍチタニウムヘッド, 58,後藤浩, 3.1, 53,   4, -16,12,197.4, ⑫⑫,12,10,Ｋフライングアップル, 78,杉原誠, 0.7, 84, -12,  22,14,163.9, ⑭⑭
