11年 6月18日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月18日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八甲田山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂデルマインドラ, 65,竹之下,, 63,* -3,*  8, 2,  3.9,①①①, 1,11,Ｄハイライトリｰル, 57,丸山元,, 69,*  5,*  2, 4,  5.6, ③②, 1,12,Ｃアクティビュｰティ, 71,古川吉,, 74,*  6,*  8, 2,  3.5,④③②, 1, 2,Ｃタウレプトン, 76,三浦皇,, 89, -10,* 31, 2,  2.8,③⑤④
 2, 9,Ａスリｰプレシャス, 70,吉田隼, 0.1, 66,  -3,*  9, 1,  2.0,⑥④③, 2, 9,Ｅニシノキラボシ, 56,古川吉, 0.3, 63,  -3,*  6, 2,  5.4, ⑩⑦, 2,13,Ｈツヨイキモチ, 67,武豊  , 0.2, 75,   4,* 10, 3,  4.8,⑨④③, 2, 4,Ｈシンボリボルドｰ, 67,木幡初, 0.2, 87, -10,* 32,10,141.5,⑧⑦⑤
 3, 2,Ｃユキノミラクル, 64,古川吉, 0.9, 57,  -5,   5, 3,  5.6,⑩⑥⑤, 3, 5,Ｆダイキチチョウナン, 56,柴山雄, 0.5, 65,* 10, -10, 3,  5.5, ①①, 3,10,Ｂダルニム, 73,丸山元, 1.1, 67,*  8,  -3, 4,  6.1,①①①, 3, 3,Ｊクレバｰキング, 65,丹内祐, 0.3, 81,* -8,  23, 6, 17.9,①①①
 4, 6,Ｄシンワカントリｰ, 63,武豊  , 1.4, 54,* -3,  -4, 5,  9.2,⑨②②, 4, 4,Ａメイショウマオ, 62,荻野琢, 0.6, 61,   1,  -1, 7, 13.5, ⑥④, 4, 9,Ｆスマｰトアルティラ, 68,藤岡佑, 1.2, 70,   2,   6,11, 48.5,⑧⑩⑦, 4, 1,Ｇバンダムラディウス, 71,丸田恭, 0.4, 84, -11,  30, 7, 25.6,⑥⑨⑧
 5, 7,Ｅネバｰプリンス, 61,川島信, 1.5, 53,  -5,   0, 4,  6.9,②⑤⑥, 5, 7,Ｂコマノスクアｰロ, 59,四位洋, 1.1, 54,   0,  -7, 5,  7.9, ⑦⑧, 5, 4,Ｄクナンガン, 71,伊藤直, 1.4, 66,   2,   3, 6, 19.8,⑪⑥⑥, 5, 5,Ａワイズミュｰラｰ, 78,安藤勝, 0.4, 87, -12,* 33, 1,  2.5,⑩⑩⑩
 6, 1,Ｇクリノマドンナ, 51,西村太, 1.5, 55,  -7,   3, 9, 86.0,⑦⑧⑦, 6, 2,Ｍシエナクロス, 37,松田大, 1.2, 53,   1,  -9,12, 83.4, ⑤⑥, 6, 2,Ｇマルデデルマ, 67,杉原誠, 1.6, 66,  -2,*  9, 5, 11.0,⑫⑬⑬, 6, 6,Ｂトキノヤマトボシ, 77,藤田伸, 0.4, 82,* -8,  23, 3,  6.9,②②②
 7, 3,Ｈアドマイヤルビアノ, 41,上村洋, 1.6, 54,  -4,  -3, 6, 52.3,④③④, 7,10,Ｃボｰルドグラン, 58,宮崎北, 1.2, 56,*  6, -15, 1,  4.4, ②③, 7, 7,Ｋアンクレット, 57,池添謙, 2.0, 63,   4,  -3, 7, 23.1,⑥⑤⑤, 7, 8,Ｄロケットダイヴ, 76,丸山元, 0.7, 77,  -9,  21, 5,  9.2,④③③
 8,10,Ｆベルモントエデン, 58,津村明, 3.3, 40,  -6, -14, 8, 84.8,③⑦⑧, 8, 1,Ｊノアフィｰルド, 45,丸田恭, 1.2, 50,  -3,  -6,10, 42.3, ⑨⑨, 8, 6,Ｉバイブレイションズ, 63,四位洋, 2.2, 62,   3,  -3, 8, 40.2,⑩⑦⑧, 8, 9,Ｅメイショウベｰネ, 72,吉田隼, 0.8, 78,  -9,  22, 8, 38.3,⑤⑥⑨
