11年 1月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 1月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 6,Ｆスイｰトレｰヌ, 55,川田将, 1.4, 55,   3,  -9, 7, 28.3, ⑤⑤, 9,11, ハイデフィニション,,小坂忠,198.7,,,,10, 24.8,④⑤⑦, 9,13,Ｌスパｰブクィｰン, 54,池添謙, 1.1, 58, -10,   9,12,264.9, ⑥⑥, 9, 9,Ｊパｰフェクトラン, 82,熊沢重, 0.9, 84,   1,  19,12,371.5,⑨⑪⑪
10, 4,Ｄメイショウディノス, 60,飯田祐, 1.5, 52,   1,  -9, 8, 36.7, ⑦⑦,10, 5, マルブツジャンボ,,北沢伸,198.8,,,, 7, 18.7,⑨⑧⑧,10,14,Ｃレッドマｰベル, 64,小牧太, 1.2, 55,  -9,   5, 8, 81.8, ③③,10, 6,Ｋハギノリベラ, 80,岩田康, 1.1, 83,   0,  19, 7, 27.6,⑫⑫⑫
11, 2,Ｉアリスバロｰズ, 50,秋山真, 1.7, 49,  -9,  -1,11,168.8, ⑭⑬,11,10, ロｰドアルファｰド,,南井大,199.1,,,, 9, 24.1,⑧⑨⑨,11, 1,Ｇラブリイステラ, 59,国分優, 1.3, 55, -13,   9, 9,104.4, ⑦⑧,11,12,Ｉディアプリンシパル, 83,池添謙, 1.6, 74,   4,   8, 9, 77.5,⑦⑤⑥
12,11,Ｊダイナミックワルツ, 48,小林徹, 2.7, 42,  -7, -10,16,348.9, ⑬⑭,12, 7, ヤマカツセイレｰン,,田村太,200.6,,,,13, 46.1,⑪⑪⑪,12, 5,Ｋコウエイキング, 55,川島信, 1.4, 55,  -9,   4,11,117.5, ④④,12,10,Ｇモチ, 83,幸英明, 2.0, 74,   2,   8,11,157.8,⑩⑨⑨
13, 5,Ｎオｰルザヴォｰグ, 36,岩田康, 2.7, 43,  -8,  -9,10,115.3, ⑮⑮,13, 3, マルカゴクウ,,佐久間,204.1,,,,12, 38.5,⑭⑬⑬,13, 7, ジｰエスデニｰロ,---,吉田稔, 1.5, 55, -17,  12,13,338.5, ⑫⑬,,,,,,,,,,,,
14, 9,Ｌフェスタワｰルド, 42,吉田稔, 3.1, 36, -13,  -8,13,229.3, ⑯⑯,14, 6, ケイアイブリザｰド,,西谷誠,211.3,,,, 6, 16.9,⑬⑭⑭,14,11, クインズセレクト,---,安部幸, 2.3, 47, -22,   9,14,908.3, ⑭⑭,,,,,,,,,,,,
15,15,Ｏテイエムライチョウ, 31,和田竜, 3.2, 38,  -3, -19,15,338.7, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,12,Ｐシュンライ, 22,酒井学, 3.3, 36,  -4, -20,14,305.9, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,
"単勝:240円 複勝:08=130円 16=220円 01=280円 枠連:1,020円",,,,,,,,,,,,単勝:400円 複勝:13=140円 14=170円 01=290円 枠連:740円,,,,,,,,,,,,単勝:440円 複勝:10=140円 02=110円 09=120円 枠連:150円,,,,,,,,,,,,"単勝:970円 複勝:02=270円 03=320円 07=200円 枠連:4,720円",,,,,,,,,,,
"馬連:1,070円 ワイド:08-16=390円 01-08=600円 01-16=1,750円",,,,,,,,,,,,馬連:700円 ワイド:13-14=310円 01-13=960円 01-14=850円,,,,,,,,,,,,馬連:310円 ワイド:02-10=170円 09-10=240円 02-09=140円,,,,,,,,,,,,"馬連:3,910円 ワイド:02-03=1,290円 02-07=840円 03-07=840円",,,,,,,,,,,
"馬単:1,470円 3連複:4,650円 3連単:14,850円",,,,,,,,,,,,"馬単:1,320円 3連複:2,580円 3連単:9,310円",,,,,,,,,,,,"馬単:900円 3連複:300円 3連単:2,330円",,,,,,,,,,,,"馬単:8,260円 3連複:6,530円 3連単:46,400円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 8R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾙｸﾛｰﾄﾞｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａサトノサミット, 66,岩田康,, 66,   1,*  4, 1,  1.4,⑨⑦⑤, 1,12,Ｏオンリｰザブレイヴ, 42,デムｰ,, 69,  -4,* 16, 8, 26.7, ⑫⑫, 1,10,Ａトウショウカズン, 82,国分優,, 76,*  4,* 12, 2,  4.3, ③③, 1, 9,Ｈジョｰカプチｰノ, 84,藤岡康,, 98,  -6,* 30, 1,  2.2, ⑪⑪
 2, 9,Ｂアイアンテｰル, 62,藤田伸, 0.5, 59,*  4,  -6, 5, 17.0,①①①, 2,15,Ａサクラプリエｰル, 70,リスポ, 0.0, 68,  -1,  10, 1,  3.4, ⑥⑥, 2, 7,Ｂエｰシンビｰトロン, 82,岩田康, 0.2, 77,*  6,   9, 1,  1.8, ①①, 2, 6,Ｐアｰバニティ, 78,四位洋, 0.1, 97,  -7,* 30,14, 58.0, ⑬⑬
 3, 4,Ｄタマモブラウン, 60,佐藤哲, 0.6, 61,   0,*  1, 4, 10.2,⑩⑩⑫, 3, 7,Ｅスマｰトリバティｰ, 62,岡部誠, 0.2, 68,  -4,* 13,10, 41.5, ⑪⑪, 3, 1,Ｅマジックアロｰ, 73,岡部誠, 0.6, 73,   1,* 12, 7, 18.6, ⑨⑨, 3, 7,Ａモルトグランデ, 91,田辺裕, 0.2, 93,  -2,  23, 4, 10.9, ⑧⑦
 4, 3,Ｐデスペラｰド, 34,藤岡康, 0.6, 60,   1,* -1, 6, 34.0,⑤⑧⑥, 4,11,Ｋアクアシャンデリア, 54,池添謙, 0.3, 63,*  0,   1, 9, 38.8, ②②, 4, 9,Ｄスズカイルマン, 76,川田将, 0.9, 70,*  4,   4, 6, 17.1, ②②, 4, 2,Ｉセイコｰライコウ, 83,柴田善, 0.3, 93,  -4,  24, 6, 16.7, ⑩⑩
 5, 2,Ｆストライクホｰク, 57,和田竜, 0.7, 60,*  4,  -7, 2,  6.7,②②②, 5, 6,Ｌショウナンマハ, 53,藤田伸, 0.3, 64,  -1,   4, 6, 21.8, ④④, 5, 2,Ｃシゲルケンシン, 80,小牧太, 1.1, 67,   1,   6, 3,  6.4, ⑦⑥, 5, 8,Ｊシンボリグラン, 83,リスポ, 0.4, 90,   1,  18,12, 55.1, ⑤⑤
 6, 7,Ｅセントヴァリｰ, 58,幸英明, 1.4, 56,   1,  -6, 3,  7.9,⑪⑪⑨, 6,14,Ｃスｰサングレｰト, 66,和田竜, 0.3, 65,*  0,   3, 4,  6.0, ③③, 6,14,Ｆピサノプリヴェ, 73,浜中俊, 1.1, 68,   3,   4, 4, 15.0, ⑥⑤, 6,14,Ｅスカイノダン, 86,国分恭, 0.5, 89,  -2,  19, 3, 10.4, ⑨⑧
 7, 1,Ｊタビニデヨウ, 51,藤岡佑, 1.8, 54,  -3,  -3,12,157.3,⑮⑮⑮, 7, 1,Ｂエアクロニクル, 67,福永祐, 0.3, 66,  -4,* 12, 3,  5.9, ⑩⑩, 7,13,Ｈヤマカツハクリュウ, 67,デムｰ, 1.3, 66,   0,   5, 5, 16.7, ⑧⑦, 7, 3,Ｂスプリングソング, 89,池添謙, 0.5, 88,   2,  15, 2,  4.1, ③④
 8,11,Ｋドラゴンウィンズ, 49,吉田稔, 2.1, 50,  -4,  -3, 7, 66.0,⑯⑯⑯, 8, 3,Ｄアｰセナルゴｰル, 63,小牧太, 0.6, 61,  -3,   4, 7, 22.8, ⑦⑦, 8, 6,Ｉマックスコヒヌｰル, 63,池添謙, 1.4, 66,   3,   2, 8, 52.2, ⑤④, 8, 1,Ｇサンダルフォン, 85,酒井学, 0.5, 91,  -7,  24,10, 34.0, ⑫⑫
 9, 8,Ｌハｰドピｰニャ, 48,国分恭, 2.2, 51,  -1, -10,14,178.6,⑬⑫⑩, 9,10,Ｈエｰシンバリントン, 56,浜中俊, 0.6, 62,  -3,   4,11, 57.9, ⑨⑨, 9,16,Ｊトｰセンロマネ, 63,佐藤哲, 1.6, 67,  -2,   7,11,201.3, ⑬⑪, 9,13,Ｃジェイケイセラヴィ, 87,藤田伸, 0.6, 87,*  4,  13, 5, 13.7, ④③
10,12,Ｃアサケムサシ, 61,岡部誠, 2.3, 48,   2, -17,10,139.9,③③③,10,16,Ｇコスモセンシティブ, 61,国分恭, 0.9, 56,*  2,  -9,13, 98.1, ①①,10, 4,Ｍフジマサボｰイ, 59,安部幸, 1.8, 63,   1,   2,16,644.1, ⑩⑩,10,16,Ｎグランプリエンゼル, 80,藤岡佑, 0.6, 92, -12,* 28,11, 36.2, ⑯⑯
11,16,Ｉタイトロｰプ, 53,田辺裕, 2.7, 44,   1, -19,11,148.1,⑥⑥⑧,11, 4,Ｍカガタイキ, 51,安部幸, 0.9, 60,  -8,  10,12, 96.4, ⑮⑮,11,12,Ｇホウショウマツエ, 73,吉田稔, 2.2, 60,  -5,   5,12,225.9, ⑭⑮,11,12,Ｌファイングレイン, 82,幸英明, 0.8, 88, -11,  24,13, 55.1, ⑮⑮
12,13,Ｎトムコウクン, 46,岩崎祐, 2.8, 45,   0, -19, 8, 98.9,⑧⑨⑪,12, 9,Ｎメイショウクロオビ, 50,岩田康, 0.9, 59,  -3,   0, 5, 10.4, ⑧⑧,12,11,Ｐスプリングベリｰ, 52,福永祐, 2.3, 60,  -2,   1,13,241.6, ⑫⑫,12,15,Ｋアｰバンストリｰト, 83,デムｰ, 0.9, 85,  -8,  21, 8, 28.4, ⑭⑭
13,10,Ｈトｰワゴｰルド, 53,小坂忠, 3.1, 44,  -1, -17,15,231.4,⑭⑭⑬,13,13,Ｉナムラオウドウ, 56,吉田稔, 0.9, 60,  -6,   7,14,159.1, ⑬⑬,13, 3,Ｏメイショウレックス, 56,岩崎祐, 2.6, 57,  -7,   3,14,453.5, ⑯⑯,13,11,Ｍウエスタンビｰナス, 80,吉田稔, 0.9, 82,*  3,   9,16,278.6, ②②
14, 5,Ｍジュクセイ, 47,柴田善, 3.4, 38,   2, -27, 9,136.2,⑦④④,14, 8,Ｆゲバラ, 62,四位洋, 0.9, 58,  -1,  -3, 2,  3.4, ⑤⑤,14, 8,Ｋゴｰオンホｰマン, 61,飯田祐, 2.6, 57,  -1,  -4,10,156.8, ⑪⑬,14,10,Ｏウエスタンダンサｰ, 79,川田将, 1.1, 81,  -1,  10,15,193.8, ⑦⑥
15,14,Ｏグレイトフルダッド, 46,田中克, 4.7, 34,  -1, -30,16,544.5,⑫⑬⑭,15, 2,Ｐメイショウトカチ, 40,柴田善, 1.8, 50,  -8,  -2,15,208.3, ⑯⑯,15,15,Ｌヘイセイユニバｰス, 60,小林徹, 3.4, 51,  -5,  -6,15,524.8, ⑮⑭,15, 5,Ｄティファニｰケイス, 86,津村明, 1.2, 77,*  5,   3, 9, 32.8, ①①
16,15,Ｇウォｰタｰリバティ, 55,佐久間, 4.7, 34,   2, -38,13,170.4,④⑤⑦,16, 5,Ｊエｰシンギャラクシ, 54,幸英明, 1.9, 50,  -5,  -8,16,216.9, ⑭⑭,16, 5,Ｎウインガルｰダ, 56,国分恭, 4.4, 43,   3, -25, 9, 79.0, ④⑧,16, 4,Ｆショウナンカザン, 85,小牧太, 1.5, 75,  -2,   6, 7, 18.1, ⑥⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:3),,,,,,,,,,,
単勝:140円 複勝:06=110円 09=280円 04=170円 枠連:940円,,,,,,,,,,,,"単勝:2,670円 複勝:12=800円 15=170円 07=990円 枠連:3,380円",,,,,,,,,,,,単勝:430円 複勝:10=150円 07=110円 01=340円 枠連:330円,,,,,,,,,,,,"単勝:220円 複勝:09=150円 06=960円 07=290円 枠連:2,980円",,,,,,,,,,,
"馬連:1,080円 ワイド:06-09=410円 04-06=230円 04-09=830円",,,,,,,,,,,,"馬連:6,280円 ワイド:12-15=2,070円 07-12=13,290円 07-15=1,970円",,,,,,,,,,,,"馬連:410円 ワイド:07-10=210円 01-10=1,000円 01-07=610円",,,,,,,,,,,,"馬連:7,890円 ワイド:06-09=2,680円 07-09=560円 06-07=7,040円",,,,,,,,,,,
"馬単:1,590円 3連複:1,530円 3連単:7,690円",,,,,,,,,,,,"馬単:15,170円 3連複:60,790円 3連単:361,640円",,,,,,,,,,,,"馬単:1,220円 3連複:2,020円 3連単:9,900円",,,,,,,,,,,,"馬単:11,040円 3連複:29,100円 3連単:121,520円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 6R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1800m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,梅花賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｅアイアムアクトレス, 57,秋山真,, 78,*  3,* 12, 2,  3.3, ③③, 1, 6, ツインテｰル,---,リスポ,, 58, -10,*  3, 2,  3.2, ③③, 1, 2,Ｇサンビｰム, 66,佐藤哲,, 80,* -8,  22, 4,  6.4,①①①, 1, 2,Ａロｰレルレヴァｰタ, 83,岡部誠,, 79,   5,* 17, 4,  6.5,⑦⑨⑧
 2, 7,Ｉヤマニンラレｰヌ, 54,岩田康, 1.3, 69,   3,   3, 5, 16.2, ④④, 2,12, サルココッカ,---,国分優, 0.0, 59,  -9,*  3, 4,  8.0, ④④, 2,10,Ａヴィクトリｰスタｰ, 73,リスポ, 0.0, 84,  -9,* 27, 1,  2.4,⑤⑤③, 2, 1,Ｄドリｰムマジシャン, 81,幸英明, 0.2, 77,   5,  13, 2,  3.8,⑥⑤⑥
 3, 6,Ｆビｰチパレｰド, 56,リスポ, 1.3, 67,   0,*  6, 4, 14.2, ⑦⑤, 3, 8, サクセスリアン,---,岩田康, 0.2, 58, -10,*  2, 3,  3.3, ⑤⑤, 3, 6,Ｃハンドインハンド, 69,小牧太, 0.2, 80,* -9,  22, 3,  4.4,④④④, 3, 6,Ｊエイシンナナツボシ, 74,川田将, 0.3, 76,*  6,   9, 6, 21.5,②②②
 4, 9,Ａウルル, 61,浜中俊, 1.6, 65,*  6,  -5, 1,  3.0, ①①, 4, 1, ナガラダンディ,---,安藤勝, 0.9, 49, -14,  -1, 1,  3.1, ⑥⑥, 4, 5,Ｂメイショウトチワカ, 72,池添謙, 0.3, 81,  -9,  24, 5,  9.7,⑧⑥⑦, 4, 9,Ｂゴッドエンブレム, 82,岩田康, 0.4, 77,   5,  10, 1,  2.8,⑤⑥⑤
 5, 3,Ｄクｰファセミラミス, 58,幸英明, 2.0, 61,  -5,*  5, 7, 17.2, ⑯⑭, 5, 5, ジャベリン,---,国分恭, 1.2, 48,* -8, -10, 8, 59.0, ②②, 5, 4,Ｅマリアビスティｰ, 68,福永祐, 0.3, 78,* -8,  19, 6, 34.9,②②②, 5,10,Ｈスｰサンストリｰム, 76,和田竜, 0.5, 77,   5,  11, 8, 23.4,⑨⑦⑦
 6, 5,Ｏハロｰエフェクト, 41,川田将, 2.2, 60,  -1,  -1,14,212.1, ⑨⑫, 6,11, キングリホリホ,---,川島信, 1.3, 47, -19,   1,10, 78.7, ⑪⑪, 6, 3,Ｆトｰセンケイトゥｰ, 67,デムｰ, 0.3, 83, -11,* 28, 2,  3.6,⑦⑧⑨, 6, 4,Ｇエｰシンテンモク, 78,国分優, 0.5, 73,*  7,   7,10, 36.2,①①①
 7,16,Ｃレッドシルフィア, 58,福永祐, 2.2, 59,  -2,   1, 8, 17.9, ⑫⑬, 7, 2, グランドシャｰプ,---,川田将, 1.9, 43,* -6, -16, 6, 23.0, ①①, 7, 1,Ｊキングオブフェイス, 45,国分優, 1.2, 68, -10,   9, 8,137.4,③③⑤, 7,11,Ｅレアメタル, 81,田辺裕, 0.6, 73,   5,  11, 5, 20.4,⑧⑧⑨
 8,10,Ｂプレシャスライン, 60,藤岡佑, 2.9, 54,   0, -10, 3,  4.9, ⑤⑥, 8, 4, スズカバンパイア,---,田中克, 1.9, 41, -16,  -8, 9, 75.7, ⑨⑧, 8, 9,Ｄヴェイロン, 68,幸英明, 1.4, 66,  -9,   7, 7, 48.3,⑥⑦⑥, 8, 5,Ｃミコノス, 81,秋山真, 0.7, 74,   6,   8, 9, 28.5,④④③
 9, 2,Ｈオカノジョｰカｰ, 56,吉田稔, 3.0, 52,  -4,  -4,11,102.1, ⑬⑪, 9, 3, エドモンドシチｰ,---,幸英明, 2.6, 35, -14, -16, 5, 15.3, ⑦⑦, 9, 7,Ｈロｰジｰライト, 59,安部幸, 1.4, 68,  -9,   9,10,293.0,⑨⑨⑧, 9, 8,Ｉウエスタンシｰザｰ, 76,国分恭, 0.7, 76,   3,  13,11, 93.4,⑪⑪⑩
10, 8,Ｋウォｰタｰアｰス, 51,酒井学, 3.9, 47,  -1, -15,15,223.3, ⑧⑦,10, 7, アンジェリカシチｰ,---,浜中俊, 2.7, 35, -27,  -3, 7, 49.8, ⑫⑫,10, 8,Ｉタキノナアチャン, 50,岡部誠, 3.1, 49, -10, -10, 9,234.0,⑩⑩⑩,10, 7,Ｋレッドサｰパス, 74,小牧太, 1.1, 68,   4,   9, 3,  4.4,⑩⑩⑪
11,14,Ｍナイトフライト, 47,安部幸, 3.9, 47,*  6, -25, 9, 24.3, ②②,11,10, ニホンピロルナ,---,酒井学, 2.8, 36, -16, -14,11, 94.4, ⑩⑩,,,,,,,,,,,,,11, 3,Ｆナムラフュｰチャｰ, 78,安部幸, 2.5, 60,*  6,  -8, 7, 22.6,③③④
12, 1,Ｇフィｰルザライト, 56,小林徹, 3.9, 46,  -3, -13,12,106.1, ⑪⑩,12, 9, サイキョウファスト,---,秋山真, 2.9, 33, -15, -17,12,182.0, ⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,
13, 4,Ｌゴガツノカゼ, 48,田辺裕, 4.0, 44,  -5, -12,16,308.5, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13,Ｊメジロマリシテン, 52,四位洋, 4.1, 44,   0, -18,10, 40.7, ⑩⑧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Ｐファンフェア, 38,藤田伸, 4.1, 44,  -5, -13,13,152.8, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,12,Ｎトウケイロｰズ, 46,国分恭, 5.4, 37,   1, -30, 6, 16.6, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
