11年 7月31日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月31日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,豊栄特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａジアッロ, 55,田中勝,, 42, -11,*  2, 1,  1.8, ④③, 1,14, フサイチアソｰト,,五十嵐,,,,, 3,  3.8,⑤⑤⑤, 1,12,Ｃアカリ, 71,嶋田純,, 69,*-11,   9,11, 39.7, ③③, 1, 8,Ｂドリｰムカトラス, 78,中舘英,, 76,   0,  12, 1,  3.3, ②②
 2,13,Ｅケｰジｰハヤブサ, 39,福永祐, 0.3, 40, -12,*  2, 3,  5.5, ⑦⑤, 2, 5, ショウナンサミット,,大庭和,188.7,,,, 2,  3.5,①①①, 2,10,Ｊトｰセンジャガｰ, 64,江田照, 0.0, 71, -14,  14, 7, 17.5, ⑥⑥, 2, 7,Ｇメスナｰ, 73,中谷雄, 0.0, 66,* 14, -12,10, 65.6, ①①
 3,14,Ｂトキノワイルド, 51,江田照, 0.4, 39,* -7,  -4, 2,  4.6, ①①, 3, 8, コブラボｰル,,金子光,188.8,,,, 8, 36.8,④③③, 3, 8,Ｅシｰクレットベｰス, 69,田中勝, 0.0, 69,* -9,   8, 5, 11.6, ①①, 3, 4,Ｊパｰプルタイヨｰ, 71,蛯名正, 0.1, 77,  -1,  15, 7, 12.3, ⑤⑤
 4,10,Ｃマイネベルヴィ, 44,柴田大, 0.7, 37, -13,* -1, 5, 17.4, ⑥⑦, 4, 6, メジロクリントン,,江田勇,190.0,,,, 4,  6.4,③②②, 4,15,Ａユキノサイレンス, 75,松岡正, 0.1, 70,*-12,   9, 1,  3.0, ⑤④, 4,11,Ｃレインスティック, 78,北村宏, 0.1, 78,  -5,* 21, 3,  6.4, ⑧⑧
 5, 7,Ｆキタルファ, 35,田辺裕, 0.8, 36, -10,  -4, 8, 36.4, ③④, 5,10, レッドシャドウ,,横山義,190.2,,,, 6, 20.0,⑧⑥⑥, 5,14,Ｇテキサスルビｰ, 66,石橋脩, 0.2, 74, -18,* 20, 4,  7.6, ⑬⑬, 5, 6,Ｋダブルレインボｰ, 63,石橋脩, 0.1, 75,   0,  12, 4,  7.4, ③③
 6, 3,Ｋセイファｰト, 19,柴田善, 1.6, 28, -17,  -5, 7, 30.7, ⑩⑩, 6, 9, サｰストンムｰン,,平沢健,190.5,,,, 1,  3.3,②④④, 6,17,Ｋヒカルルｰキｰ, 63,伊藤工, 0.3, 72, -21,* 21, 9, 27.0, ⑯⑯, 6,12,Ａレッドヴァンクｰル, 79,田中勝, 0.2, 71,   0,  10, 5,  9.4, ④④
 7, 2,Ｄソルナシエンテ, 42,杉原誠, 1.7, 27, -14,  -9, 4,  9.8, ⑧⑨, 7, 7, サトノサｰガ,,石神深,191.9,,,,10, 85.1,⑥⑩⑩, 7, 7,Ｄマイネルアウストロ, 70,柴田大, 0.3, 70, -17,  15, 6, 13.2, ⑪⑪, 7, 2,Ｈアルティシムス, 73,福永祐, 0.4, 73,  -4,  15, 2,  3.9, ⑦⑦
 8,15,Ｊエクセレントアイ, 24,平野優, 1.9, 26,* -8, -16,11,211.4, ②②, 8,13, タイキデイブレイク,,高野和,192.1,,,, 9, 61.7,⑪⑨⑨, 8, 6,Ｍコンプリｰト, 62,吉田豊, 0.4, 63,*-11,   3, 8, 23.4, ②②, 8, 9,Ｄプラｰジュ, 77,吉田豊, 0.4, 75, -10,* 24, 6,  9.8, ⑪⑪
