11年 5月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月21日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 5,Ｇクリノマドンナ, 48,杉原誠, 1.1, 43,  -5,  -6,11,214.4,⑤⑨⑩, 9, 7,Ｉコウエイライト, 46,太宰啓, 0.8, 50,  -9,*  2,10,163.3, ⑫⑫, 9,10,Ｇミアコルサ, 69,勝浦正, 2.3, 59,  -1,   5, 9, 21.6,⑪⑩⑨, 9, 1,Ｃエメラルタｰボ, 71,平野優, 1.3, 56,*  0, -15, 9, 34.2,③③⑤
10, 3,Ｃスエヒロジュピタｰ, 51,高倉稜, 1.2, 39,  -3, -13, 6, 40.2,②⑥⑥,10, 2,Ｆトｰホウオリｰブ, 53,赤木高, 1.0, 50,   1,  -9, 9,141.1, ④⑤,10, 2,Ｌフロｰラルウインド, 64,丹内祐, 2.3, 63,  -2,   6,12, 89.5,⑥⑨⑪,10, 4,Ｋキャニオンシンザン, 59,伊藤直, 1.4, 56,  -1, -12,13,369.8,⑤⑥⑧
11, 2,Ｋペプチドパラス, 39,武英智, 1.9, 37,  -5, -13,10,176.4,⑩⑩⑨,11,12,Ｋリネントワイニング, 41,黛弘人, 1.4, 45,  -7,  -6,15,531.0, ⑪⑪,11,15,Ｋマドモアゼルノン, 65,中谷雄, 2.4, 59,   0,   2,11, 71.9,⑤⑧⑧,11, 5,Ｅコウヨウレジェンド, 67,木幡初, 1.5, 55,*  1, -21, 7, 23.5,②②②
,,,,,,,,,,,,12, 3,Ｈスナオニアイシテ, 49,高倉稜, 1.6, 42, -12,  -2,13,359.8, ⑬⑬,12, 6,Ｏラヴソｰスウィｰト, 57,大下智, 2.5, 57,*  1,  -2,15,385.5,②④④,12, 8,Ｉトミケンヴァｰスト, 60,大野拓, 1.7, 54,*  0, -22,12,227.7,④④③
,,,,,,,,,,,,13, 8,Ｍドクトルスズカ, 33,上村洋, 1.6, 42, -16,*  1,11,199.9, ⑭⑮,13, 7,Ｂミエノグレｰス, 72,中舘英, 2.6, 56,  -1,  -1, 4,  8.0,⑦⑦⑦,13, 6,Ｆバトルヴァイヤマン, 67,田辺裕, 3.5, 40,  -1, -43,10, 35.3,⑥⑦⑦
,,,,,,,,,,,,14, 6,Ｊケイアイポセイドン, 44,中舘英, 1.9, 41,  -2, -15, 8, 70.2, ⑧⑨,14, 3,Ｍピンクデｰジｰ, 63,横山和, 2.7, 58,  -4,   6,14,266.6,⑨⑬⑬,,,,,,,,,,,,
,,,,,,,,,,,,15,15,Ｎイッツマイライフ, 31,西村太, 1.9, 39, -20,*  2,14,506.6, ⑮⑭,15,11,Ｉラウリシルヴァ, 69,大野拓, 2.9, 54,  -4,   4,10, 50.5,⑮⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,670円 複勝:10=180円 08=110円 04=100円 枠連:1,370円",,,,,,,,,,,,"単勝:620円 複勝:01=240円 14=160円 11=1,010円 枠連:1,620円",,,,,,,,,,,,"単勝:490円 複勝:01=170円 09=280円 13=140円 枠連:1,260円",,,,,,,,,,,,単勝:170円 複勝:11=110円 13=180円 09=220円 枠連:230円,,,,,,,,,,,
"馬連:1,970円 ワイド:08-10=370円 04-10=240円 04-08=110円",,,,,,,,,,,,"馬連:1,500円 ワイド:01-14=480円 01-11=2,570円 11-14=2,380円",,,,,,,,,,,,"馬連:2,690円 ワイド:01-09=1,190円 01-13=400円 09-13=500円",,,,,,,,,,,,馬連:510円 ワイド:11-13=250円 09-11=380円 09-13=910円,,,,,,,,,,,
"馬単:5,350円 3連複:450円 3連単:10,180円",,,,,,,,,,,,"馬単:2,890円 3連複:10,590円 3連単:46,750円",,,,,,,,,,,,"馬単:5,430円 3連複:3,610円 3連単:29,560円",,,,,,,,,,,,"馬単:690円 3連複:1,870円 3連単:5,440円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赤倉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄサクラライジング, 57,鮫島良,, 54,   2,  -6, 1,  4.1, ⑦⑦, 1,16,Ｍグッドカフェ, 52,中舘英,, 68,   7,* -6, 4,  5.8,⑭⑪⑪, 1,11,Ｃシャイニｰブレｰヴ, 77,藤岡康,, 74,   1,*  5, 7, 14.4, ⑦⑦, 1, 4,Ａアドマイヤコスモス, 93,上村洋,, 88,  13,*  8, 1,  1.5, ⑪⑩
 2,16,Ｂピエナクリスタル, 58,太宰啓, 0.0, 57,*  9, -12, 3,  5.5, ④③, 2, 6,Ｃテｰオｰゼウス, 63,藤岡康, 0.0, 67,   8,  -9, 2,  4.9,⑨⑩⑨, 2,16,Ｄゼロチョウサン, 76,吉田隼, 0.1, 72,   0,*  6, 5,  8.2, ⑬⑬, 2,12,Ｏテイエムシバスキｰ, 72,赤木高, 0.4, 81,* 17,  -7, 7, 36.9, ①①
 3,14,Ｎサカジロロイヤル, 32,小野寺, 0.1, 53,   4, -10,16,127.5, ⑥⑥, 3, 3,Ｐリワｰドシオン, 30,小野寺, 0.4, 64,   4,* -4,16,336.7,⑮⑮⑮, 3,14,Ａツルミプラチナム, 81,柴原央, 0.2, 69,   1,   0, 2,  4.6, ⑥⑥, 3,10,Ｉグッドバニヤン, 76,松田大, 1.0, 78,  13,  -6, 9, 45.1, ⑥⑥
 4,11,Ｈブルｰアンブロシア, 53,西村太, 0.2, 49,  -5,  -2, 9, 24.2, ⑪⑪, 4,10,Ａタガノキズナ, 70,丸山元, 0.6, 59,   9, -22, 1,  4.2,⑩⑥⑤, 4, 4,Ｅソｰルデスタン, 75,勝浦正, 0.3, 67,   2,   0, 3,  7.4, ⑨⑧, 4, 8,Ｅロックンロｰル, 78,太宰啓, 1.0, 77,  14,  -8, 3,  9.2, ⑤④
 5, 4,Ｇマルブツファントム, 54,大野拓, 0.2, 51,  -1,  -6, 7, 12.9, ⑨⑩, 5,12,Ｋキャプテンダリア, 54,平野優, 0.8, 59,   5, -13, 7, 21.5,⑫⑭⑬, 5, 2,Ｂショウナンアルディ, 77,田辺裕, 0.3, 66,   1,  -1, 1,  2.9, ⑤⑤, 5,14,Ｇベストアンサｰ, 77,吉田隼, 1.1, 77,  10,* -1,11, 67.9, ⑮⑮
 6, 9,Ｍテイエムロックダン, 36,松山弘, 0.3, 49,   1,  -8,13, 72.5, ⑧⑧, 6, 8,Ｊアドマイヤカヤｰジ, 56,上村洋, 0.8, 58,   9, -25, 3,  5.0,⑦⑦⑦, 6, 5,Ｇサウンドバラッド, 70,川須栄, 0.3, 67,*  3,  -4, 4,  7.9, ②②, 6, 9,Ｆナイスミｰチュｰ, 78,高倉稜, 1.1, 77,  11,  -4, 8, 36.9, ⑬⑬
 7, 7,Ｊノンパッサｰレ, 45,伊藤工, 0.3, 48,  -3,  -4, 8, 13.9, ⑩⑨, 7,11,Ｌコスモチャｰトイン, 54,津村明, 0.8, 60,   2,* -6,15,272.0,⑯⑯⑯, 7,15,Ｆジュヴェビアン, 70,松山弘, 0.6, 64,*  3,  -9,13,129.8, ①①, 7,11,Ｐグリッドマトリクス, 71,木幡初, 1.1, 76,  13,  -8, 6, 35.3, ⑦⑦
 8,13,Ｅケイアイアテナ, 57,川須栄, 0.4, 55,* 12, -19, 4,  9.2, ①①, 8, 5,Ｄオｰビｰキング, 61,西村太, 1.0, 57,   5, -16, 9, 25.5,⑬⑬⑭, 8, 8,Ｊドリｰムモモタロウ, 68,津村明, 0.7, 64,  -3,   2, 6, 10.2, ⑭⑭, 8,13,Ｌマイネルガヴロシュ, 75,丹内祐, 1.2, 77,  13,  -7, 5, 27.6, ⑩⑪
 9, 6,Ｆヒシサッチモ, 56,嶋田純, 0.5, 50,*  8, -19, 5, 10.8, ③④, 9,14,Ｇコパノタイヨｰ, 58,田辺裕, 1.3, 51,  11, -34, 6, 13.7,④⑤③, 9, 9,Ｈマイネルインゼル, 68,丹内祐, 0.7, 64,*  3, -10, 9, 28.8, ③③, 9,16,Ｊナムラボルテｰジ, 75,古川吉, 1.5, 71,  14, -17,12,144.9, ③⑤
10, 5,Ｉナンゴクチョウチョ, 53,丸田恭, 0.6, 45,  -5,  -5,10, 28.4, ⑫⑫,10, 1,Ｉブｰトジョロキア, 57,川須栄, 1.4, 53,* 12, -37, 5,  6.5,⑤④④,10,13,Ｌアムｰルエテルネル, 66,古川吉, 1.1, 61,  -2,  -4,11,103.4, ⑮⑮,10, 2,Ｃシャンギロンゴ, 80,田辺裕, 1.6, 69,  11, -11, 2,  6.3, ⑫⑫
11, 3,Ｋスズカバンパイア, 44,田中克, 0.8, 42, -11,  -3,15,121.2, ⑮⑭,11, 9,Ｆリコウ, 58,丹内祐, 1.6, 53,   7, -27,11, 39.7,⑪⑫⑫,11, 7,Ｎスズヨタキオン, 64,丸山元, 1.3, 58,   0, -11,12,107.2, ⑫⑫,11, 6,Ｄダイビングキャッチ, 79,勝浦正, 1.7, 70,  10,  -8,14,203.3, ⑭⑭
12,10, サンライズイｰグル,---,高倉稜, 0.8, 45, -26,* 11,12, 52.4, ⑯⑯,12, 4,Ｈエミリアビスティｰ, 58,勝浦正, 1.8, 48,   9, -37,10, 39.5,⑥⑧⑧,12, 3,Ｉオｰシャンキャスト, 68,高倉稜, 1.5, 55,   0, -16, 8, 25.5, ④④,12, 5,Ｍキクノトップラン, 74,松山弘, 2.0, 68,  13, -18,16,346.2, ⑨⑨
13, 8,Ａエムエフコンコルド, 59,田辺裕, 0.9, 42,   5, -20, 2,  4.5, ⑤⑤,13, 7,Ｏランドムテキ, 48,西田雄, 2.0, 49,* 15, -53,14,170.6,①①①,13, 1,Ｐトウシンボルト, 59,上村洋, 1.6, 54,  -2, -15,15,194.9, ⑧⑨,13,15,Ｎザピエｰル, 74,丸山元, 2.1, 66,* 15, -29,13,156.8, ②②
14, 2,Ｌケットシｰ, 36,藤岡康, 1.1, 39,  -7, -11,11, 28.9, ⑬⑬,14, 2,Ｂピルニッツ, 63,嶋田純, 2.0, 48,   8, -37,13, 71.8,⑧⑨⑩,14,12,Ｍマｰベラスブレイド, 65,柴山雄, 1.7, 55,  -5,  -7,14,141.3, ⑯⑯,14, 3,Ｂアクアブルｰスカイ, 82,長谷川, 2.2, 65,  13, -23,10, 52.5, ⑧⑧
15,15,Ｃフェアギャンブラｰ, 57,中舘英, 1.9, 36,* 12, -39, 6, 11.1, ②②,15,13,Ｅコンチネンタル, 60,大野拓, 2.6, 46,* 14, -58, 8, 25.0,②②②,15,10,Ｏリｰティラ, 62,赤木高, 1.8, 51,  -3, -13,16,370.3, ⑪⑪,15, 7,Ｋリヴィエラブルｰ, 75,柴山雄, 2.9, 61,   4, -13,15,263.5, ⑯⑯
16, 1, ラブガｰル,---,宮崎北, 2.0, 29,  -9, -21,14, 99.8, ⑭⑮,16,15,Ｎホッコｰゴｰルド, 51,長谷川, 3.4, 40,* 12, -67,12, 51.9,③③⑥,16, 6,Ｋセブンライタｰズ, 67,丸田恭, 2.5, 45,  -3, -23,10, 31.6, ⑩⑩,16, 1,Ｈナリタダイコク, 77,中舘英, 3.0, 60,  14, -39, 4,  9.8, ④③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,
"単勝:410円 複勝:12=180円 16=230円 14=2,140円 枠連:760円",,,,,,,,,,,,"単勝:580円 複勝:16=270円 06=210円 03=4,840円 枠連:1,220円",,,,,,,,,,,,"単勝:1,440円 複勝:11=250円 16=270円 14=170円 枠連:4,970円",,,,,,,,,,,,"単勝:150円 複勝:04=110円 12=650円 10=560円 枠連:1,400円",,,,,,,,,,,
"馬連:1,440円 ワイド:12-16=760円 12-14=7,570円 14-16=10,600円",,,,,,,,,,,,"馬連:2,110円 ワイド:06-16=950円 03-16=20,660円 03-06=13,710円",,,,,,,,,,,,"馬連:5,780円 ワイド:11-16=1,600円 11-14=830円 14-16=670円",,,,,,,,,,,,"馬連:2,300円 ワイド:04-12=930円 04-10=1,020円 10-12=3,760円",,,,,,,,,,,
"馬単:2,260円 3連複:53,720円 3連単:222,120円",,,,,,,,,,,,"馬単:3,810円 3連複:177,980円 3連単:625,620円",,,,,,,,,,,,"馬単:10,810円 3連複:5,960円 3連単:59,720円",,,,,,,,,,,,"馬単:2,450円 3連複:12,700円 3連単:36,650円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛翔特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄケイジｰウィンザｰ, 62,丸田恭,, 63,*  0,*  7, 4,  6.5,①①①, 1, 8,Ｄシｰドダイレクト, 52,高倉稜,, 61,*  0,* -8, 4,  7.0, ⑤⑤, 1, 6,Ｄビッグヒｰロｰ, 71,中舘英,, 76,  10,   5, 4,  7.2, ④③, 1,13,Ａサアドウゾ, 72,田辺裕,, 66,  -9,* 11, 3,  6.0,   
 2, 3,Ｃベルウッドサヴァン, 62,吉田隼, 0.8, 61,*  0,   3, 1,  4.1,③④④, 2, 1,Ｃカガタイキ, 53,田中克, 0.2, 60,  -1,* -7, 3,  5.7, ⑦⑦, 2, 1,Ｇスイレン, 69,吉田隼, 0.1, 76,* 15,   0, 2,  4.8, ①①, 2,16,Ｆクルタナ, 64,丸山元, 0.2, 64,*  0,   3, 5, 10.1,   
 3, 6,Ａロイヤルワラント, 65,森一馬, 1.1, 58,  -3,*  4, 2,  4.3,⑨⑨⑧, 3, 7,Ｈゴｰゴｰヒュウガ, 50,藤懸貴, 0.5, 56,*  0, -13, 9, 26.9, ④④, 3, 5,Ｆウルスラグナ, 69,古川吉, 0.2, 75,   7,   8, 9, 25.3, ⑤⑥, 3,14,Ｂホッコｰマスタング, 71,西村太, 0.3, 62,  -7,   5, 4,  7.9,   
 4, 4,Ｊホクザンヴィリル, 54,赤木高, 1.1, 57,  -2,   3,13, 93.0,⑦⑦⑥, 4, 2,Ａザベルオンアｰス, 58,宮崎北, 0.5, 57,*  2, -17, 1,  3.9, ①①, 4, 2,Ｏライブリリュウショ, 58,小野寺, 1.1, 67,  -9,* 13,11, 83.5, ⑮⑮, 4, 5,Ｍアナタノネガイ, 57,西田雄, 0.3, 61,* -1,   1, 2,  5.6,   
 5, 9,Ｂフリｰゲン, 62,中舘英, 1.2, 56,* -1,  -2, 6,  8.7,②②②, 5,15,Ｅヒカルハナフブキ, 51,横山和, 0.8, 53,*  0, -19, 6,  7.9, ③③, 5, 4,Ａコスモパイレット, 76,丹内祐, 1.2, 67,* 12,  -7, 1,  3.6, ③②, 5,15,Ｃカリスマテｰラｰ, 67,赤木高, 0.5, 57,* -1,  -2, 6, 10.5,   
 6,12,Ｍバルボア, 40,田辺裕, 1.4, 53,* -1,  -3, 5,  7.5,④③③, 6, 3,Ｂマリｰズタイム, 54,平野優, 0.8, 52,  -3, -15, 2,  4.8, ⑧⑧, 6,12,Ｂタニマサホｰク, 74,丸山元, 1.2, 65,   0,   5, 3,  5.1, ⑩⑩, 6,11,Ｋクリノスレンダｰ, 61,吉田隼, 0.5, 58,  -9,   4,12, 48.9,   
 7, 1,Ｅエｰティｰブラボｰ, 62,藤岡康, 1.4, 57,  -4,*  4, 7, 16.7,⑩⑪⑪, 7,12,Ｊアルメナｰラ, 45,西村太, 0.9, 53,  -8,* -4, 7, 15.3, ⑮⑮, 7, 7,Ｌケンブリッジシｰザ, 62,太宰啓, 1.3, 64,  -5,   8,15,257.4, ⑫⑬, 7, 6,Ｊカルテブランシェ, 62,上村洋, 0.7, 55,  -4,  -2, 9, 28.1,   
 8,15,Ｆイキナヤツ, 60,勝浦正, 1.4, 57,  -3,   2, 3,  6.5,⑬⑩⑨, 8, 6,Ｇエドノリｰジェント, 50,杉原誠, 1.0, 50,*  1, -24,10, 44.6, ②②, 8, 3,Ｅネイルダウン, 69,川須栄, 1.3, 64,   1,   3, 6,  9.7, ⑨⑨, 8,10,Ｉスイｰトライラ, 62,中舘英, 0.7, 56,  -3,  -3, 1,  3.0,   
 9, 7,Ｈハタノゼフィロス, 56,柴山雄, 1.6, 54,  -2,  -1, 8, 21.0,⑥⑧⑩, 9,10,Ｆロゼブルｰ, 50,川須栄, 1.2, 48,  -3, -20, 8, 17.2, ⑨⑨, 9,13,Ｊゴｰルドサムソン, 65,松山弘, 1.3, 65,  -6,*  9,10, 35.3, ⑭⑭, 9, 9,Ｅリｰヴタイム, 65,太宰啓, 0.8, 54,  -7,  -2, 8, 25.5,   
10, 2,Ｉフジマサエンパイア, 55,高嶋活, 2.0, 54,  -6,   3,14,252.1,⑫⑬⑬,10,11, ヘヴンリｰブリス,---,松山弘, 1.6, 44,  -6, -21, 5,  7.3, ⑭⑭,10,14,Ｍパワｰウェｰブ, 61,松田大, 1.5, 65,   7,  -4,14,208.6, ⑥⑤,10, 7,Ｄトロピカルマドンナ, 66,丸田恭, 0.8, 52,* -1,  -6,11, 35.6,   
11,13,Ｋマコトロングボウ, 52,中谷雄, 2.1, 51,  -2,  -7,12, 82.4,⑧⑥⑦,11,13,Ｎイットｰアンファン, 31,池崎祐, 1.7, 42,  -7, -21,16,499.7, ⑬⑬,11,15,Ｈパラダイムシフト, 68,上村洋, 1.7, 63,  -1,   3, 8, 21.0, ⑪⑪,11,12,Ｐティンクルチャｰミ, 42,高倉稜, 1.1, 51, -27,*  8,14,167.1,   
12,14,Ｇノアパワフル, 57,高倉稜, 2.3, 48,* -1, -10, 9, 23.5,⑤⑤⑤,12,14,Ｍウッディｰ, 34,高嶋活, 2.1, 38,  -4, -29,14,353.4, ⑪⑩,12,10,Ｉキサキタ, 67,丸田恭, 1.8, 59,   3,  -3, 7, 20.1, ⑧⑧,12, 8,Ｇミルトス, 62,黛弘人, 1.4, 44,*  1, -16, 7, 12.9,   
13,10,Ｎピグモン, 36,丸山元, 3.3, 44,  -5, -11,10, 26.6,⑪⑫⑫,13, 9,Ｉメイショウシンセイ, 48,田中健, 2.5, 36, -12, -21,12,148.3, ⑯⑯,13,11,Ｋネオエピック, 63,大野拓, 2.3, 57,  -4,   0,12,136.1, ⑬⑫,13, 1,Ｎスイｰトゲイナｰ, 54,伊藤工, 1.6, 40, -11, -10,16,321.9,   
14,11,Ｌヨハネジュニア, 45,平野優, 3.7, 42,  -9,  -7,15,643.7,⑭⑭⑭,14,16,Ｋレオミヤビ, 42,水口優, 2.9, 31,  -1, -47,15,410.8, ⑥⑥,14, 9,Ｃファｰストメジャｰ, 71,勝浦正, 2.3, 56,   6, -10, 5,  7.7, ⑦⑦,14, 2,Ｌタムロガッツ, 57,藤岡康, 2.0, 35,  -5, -20,10, 28.4,   
