11年10月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-17,,,,,■ 4R  芝2880m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
11, 1,Ｏアサヒステファニｰ, -4,江田照, 1.4, 40,   0, -13,11,171.0, ⑧⑩,11,13, イｰスタリｰガスト,,江田勇,200.6,,,, 7, 30.1,⑩⑩⑪,11, 7,Ｌムｰンオンブッシュ, 61,木幡初, 0.9, 60,*  5,  -7,13,109.0,①①①,11,11,Ｊラガｰアンバｰ, 72,田辺裕, 3.1, 54,   0, -17,10, 64.3,⑧⑨⑪
12, 7,Ｐタニオブフジ, -7,中谷雄, 1.5, 42,*  8, -22,12,200.4, ④⑥,12, 2, ムライチンタ,,柴田大,201.4,,,,10, 36.7,⑬⑬⑬,12,13,Ｈカシノスタｰライト, 65,二本柳, 1.6, 58,*  4, -11,15,330.6,⑪③④,,,,,,,,,,,,
13,14,Ｍラブシャｰク, 21,杉原誠, 1.6, 36,  -8,  -8,16,614.4, ⑯⑮,13, 8, ダンドリュｰ,,金子光,203.7,,,,14,105.2,⑧⑪⑫,13, 8,Ｊトップオブプレイズ, 64,平野優, 1.8, 57,   1,  -7, 4,  9.1,⑥⑧⑬,,,,,,,,,,,,
14,15,Ｊインスピレｰション, 35,中舘英, 1.7, 38,  -2, -12, 6, 20.4, ⑭⑯,,,,,,,,,,,,,14, 1,Ｎマイネロｰドナイト, 55,中谷雄, 2.5, 53,   0, -10,14,180.8,⑦⑫⑫,,,,,,,,,,,,
15,10,Ｎキタサンビンゴ, 21,横山義, 2.1, 30,  -4, -18,14,438.4, ⑫⑬,,,,,,,,,,,,,15, 5,Ｏディｰプインアスク, 53,小野寺, 2.7, 55,   1, -13,12, 63.9,③⑨⑨,,,,,,,,,,,,
16,13,Ｌキモンサンライズ, 25,嶋田純, 2.9, 21,  -5, -28,13,399.0, ⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,
"単勝:5,790円 複勝:04=830円 03=110円 02=560円 枠連:5,820円",,,,,,,,,,,,"単勝:260円 複勝:10=160円 12=680円 07=190円 枠連:2,430円",,,,,,,,,,,,単勝:430円 複勝:14=140円 12=120円 11=290円 枠連:440円,,,,,,,,,,,,"単勝:490円 複勝:04=150円 10=160円 02=110円 枠連:1,390円",,,,,,,,,,,
"馬連:5,570円 ワイド:03-04=1,700円 02-04=6,620円 02-03=650円",,,,,,,,,,,,"馬連:4,850円 ワイド:10-12=1,570円 07-10=400円 07-12=1,930円",,,,,,,,,,,,馬連:460円 ワイド:12-14=240円 11-14=900円 11-12=630円,,,,,,,,,,,,"馬連:1,390円 ワイド:04-10=410円 02-04=240円 02-10=260円",,,,,,,,,,,
"馬単:16,850円 3連複:16,170円 3連単:149,490円",,,,,,,,,,,,"馬単:8,470円 3連複:6,540円 3連単:46,520円",,,,,,,,,,,,"馬単:1,090円 3連複:2,010円 3連単:9,360円",,,,,,,,,,,,"馬単:2,660円 3連複:870円 3連単:7,200円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 5R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,韓国馬事会杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｅキｰプビリｰビング, 44,柴田大,, 52,* -3,   4, 5, 18.0,①①①, 1, 7, コリｰヌ,---,吉田豊,, 62, -17,* 12, 3,  6.1,④⑤④, 1, 2,Ｂアｰスステップ, 75,北村宏,, 76,  -2,* 17, 1,  2.7,⑧⑥⑤, 1, 1,Ｂダイワファルコン, 85,北村宏,, 87, -10,  29, 2,  4.1,③③③
 2,13,Ｃマイネルピトレスク, 52,武士沢, 0.1, 51,* -3,   2, 3,  5.7,②②②, 2, 8, コスモグランデｰル,---,丹内祐, 0.0, 60,*-13,   5, 1,  1.6,①①①, 2, 5,Ｃサクラボｰルド, 73,福永祐, 0.2, 73,   0,  11, 2,  3.3,③④④, 2, 3,Ｉクｰデグレイス, 75,田辺裕, 0.1, 83,* -8,  21, 6, 14.1,②②②
 3, 6,Ａステｰジナｰヴ, 57,木幡初, 0.2, 53,  -5,*  7, 1,  2.2,③⑤④, 3,10, コスモオアシス,---,柴田大, 0.3, 56,*-14,   2, 8, 77.3,②②②, 3, 3,Ａレッドシュナイト, 82,吉田豊, 0.2, 76,  -5,* 21, 3,  5.2,⑩⑪⑨, 3, 9,Ａリルダヴァル, 88,福永祐, 0.3, 87, -14,* 32, 1,  2.8,⑦⑦⑥
 4, 5,Ｂエアロケット, 54,福永祐, 0.5, 49,  -6,   4, 2,  3.3,⑤⑥⑥, 4, 2, アルティメイトラブ,---,福永祐, 0.8, 50, -16,  -3, 2,  3.8,③③③, 4, 7,Ｄナンデヤネン, 69,平野優, 0.3, 70,*  1,   8, 5, 12.8,⑤③③, 4, 2,Ｄプレイ, 84,丹内祐, 0.5, 77,* -6,  13, 4,  5.5,①①①
 5,10,Ｄサｰドシアタｰ, 46,北村宏, 0.6, 46,* -4,  -2, 4,  6.7,⑥④③, 5, 1, シュガｰツヨシ,---,江田照, 1.0, 50, -20,   2, 6, 50.9,⑥⑨⑥, 5,11,Ｅマイネルヴァルム, 69,丹内祐, 0.5, 68,*  1,   4, 6, 12.8,②②②, 5, 8,Ｃマジックビクトリア, 84,木幡初, 0.6, 83, -16,* 30, 9,111.1,⑨⑨⑨
 6, 4,Ｆトｰセンオｰドリｰ, 43,吉田豊, 0.9, 44, -10,*  5, 6, 18.0,⑬⑫⑪, 6, 6, ゴｰルウェイ,---,田中勝, 1.5, 41, -17, -10, 5, 14.1,⑧⑥⑦, 6, 4,Ｊフレンドリｰドレス, 61,江田照, 0.5, 73,  -2,  14,10,178.2,⑦⑧⑦, 6,12,Ｅギンザボナンザ, 82,後藤浩, 0.6, 84, -17,* 32, 3,  4.2,⑪⑩⑩
 7, 7,Ｈイニシエノウタ, 41,田辺裕, 1.1, 43,  -9,   1, 7, 37.9,⑩⑪⑩, 7, 4, イカルストミｰ,---,武士沢, 1.6, 42, -20,  -5,11,207.9,⑦⑩⑩, 7,10,Ｇジョンブルクリス, 63,中舘英, 0.7, 65,*  1,   0, 4,  5.5,①①①, 7, 6,Ｊモエレエタｰナル, 73,杉原誠, 0.7, 79, -12,  22,12,258.8,④⑤⑤
 8,12,Ｋラトマティｰナ, 32,平野優, 1.4, 37,* -5, -12, 9,123.3,④③⑤, 8, 5, ヤマニンオリアン,---,田辺裕, 1.8, 38, -19, -11, 7, 70.3,⑩⑧⑧, 8, 6,Ｈディアドクタｰ, 61,杉原誠, 0.7, 67,  -2,   7, 9,154.4,④⑤⑥, 8, 7,Ｇカゼノグッドボｰイ, 80,田中勝, 0.8, 78, -13,  22, 7, 42.3,⑤④④
 9, 2,Ｇライムフレｰバｰ, 42,小野寺, 1.5, 37,  -7,  -9, 8,115.4,⑫⑨⑨, 9,11, カフェボリンジャｰ,---,後藤浩, 2.0, 33, -16, -20, 4, 13.6,⑨④⑤, 9, 9,Ｉハッピｰデュランダ, 61,武士沢, 1.1, 64,  -3,   7,11,219.3,⑪⑩⑩, 9, 5,Ｆニシノメイゲツ, 81,大野拓, 0.9, 81, -16,  26, 5, 10.4,⑧⑧⑧
10, 3,Ｍユウキアンサｰ,  6,青木芳, 1.9, 34, -10,  -8,13,254.9,⑨⑬⑬,10, 3, ケｰジｰアケボノ,---,平野優, 2.1, 34, -19, -15, 9,149.1,⑤⑦⑨,10, 1,Ｋユｰピロンユｰ, 60,田辺裕, 1.3, 61,  -3,   1, 7, 51.2,⑥⑦⑧,10, 4,Ｌアグネスミヌエット, 71,吉田豊, 0.9, 77, -16,  25, 8, 51.7,⑥⑥⑦
11, 1,Ｉコスモスタナｰ, 40,中谷雄, 1.9, 33,  -7, -13,12,191.3,⑪⑧⑧,11, 9, スｰパｰリング,---,大庭和, 4.7, 11, -32, -29,10,165.7,⑪⑪⑪,11, 8,Ｆシンボリシュテルン, 65,小野寺, 1.8, 54,  -3,  -6, 8, 89.3,⑨⑨⑪,11,11,Ｋテラノファントム, 72,中舘英, 1.5, 72, -19,  20,10,118.2,⑩⑪⑪
12, 9,Ｊクｰルサファイヤ, 39,江田照, 2.0, 31,  -6, -18,10,142.0,⑧⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,12,10,Ｈアサヒバロン, 75,江田照, 1.8, 70, -23,  24,11,232.4,⑫⑫⑫
13, 8,Ｌイチリヅカ, 18,嶋田純, 2.1, 31,  -9, -15,11,164.0,⑦⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,800円 複勝:11=300円 13=170円 06=130円 枠連:1,100円",,,,,,,,,,,,単勝:610円 複勝:07=160円 08=110円 10=960円 枠連:320円,,,,,,,,,,,,単勝:270円 複勝:02=120円 05=120円 03=140円 枠連:510円,,,,,,,,,,,,"単勝:410円 複勝:01=160円 03=270円 09=150円 枠連:2,440円",,,,,,,,,,,
"馬連:3,220円 ワイド:11-13=920円 06-11=680円 06-13=300円",,,,,,,,,,,,"馬連:440円 ワイド:07-08=210円 07-10=2,220円 08-10=1,040円",,,,,,,,,,,,馬連:490円 ワイド:02-05=190円 02-03=220円 03-05=240円,,,,,,,,,,,,"馬連:2,180円 ワイド:01-03=700円 01-09=280円 03-09=770円",,,,,,,,,,,
"馬単:7,230円 3連複:2,320円 3連単:26,470円",,,,,,,,,,,,"馬単:1,400円 3連複:4,060円 3連単:22,810円",,,,,,,,,,,,"馬単:860円 3連複:560円 3連単:2,260円",,,,,,,,,,,,"馬単:4,070円 3連複:2,620円 3連単:18,450円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 6R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,市原特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａトｰセンビｰト, 65,北村宏,, 65,*  9,* -3, 1,  1.6,①①①, 1,15,Ｂシャトルアップ, 63,北村宏,, 66,*  2,*  7, 7, 16.3, ③③, 1, 7,Ｃスｰブルソｰ, 78,後藤浩,, 79,  -3,* 24, 1,  1.6,⑥⑤⑤, 1,11,Ｂガクニホシ, 74,江田照,, 73,   3,* 10, 1,  3.8, ⑧⑥
 2, 3,Ｅオｰルヴォアｰル, 56,田辺裕, 0.2, 64,*  8,* -2, 2,  5.8,③②②, 2,16,Ａトウショウジャック, 64,吉田豊, 0.0, 65,   0,*  9, 2,  5.1, ⑤⑤, 2, 6,Ｂスギノブレイド, 80,武士沢, 0.2, 80,  -4,* 25, 3,  9.8,⑩⑨⑥, 2,13,Ｅタニマサホｰク, 72,後藤浩, 0.1, 72,   5,   6, 6, 16.3, ⑥⑦
 3, 9,Ｂダノンフォレスト, 62,後藤浩, 1.1, 57,*  8, -10, 3,  7.4,②③③, 3, 1,Ｅモエレベロｰチェ, 61,嶋田純, 0.1, 65,*  3,   5, 3,  7.3, ①①, 3, 9,Ｇケイアイカイト, 75,福永祐, 0.4, 78,* -1,  18, 2,  5.3,②②②, 3,12,Ｄアルセｰヌシチｰ, 73,武士沢, 0.3, 70,   1,*  9, 9, 25.0, ⑭⑫
 4, 1,Ｆラヴァリｰデファｰ, 56,田中勝, 1.4, 58,   3,* -2, 4,  9.6,⑥⑥⑥, 4,11,Ｆフリｰゲン, 58,福永祐, 0.7, 60,  -4,*  7, 4,  8.8, ⑨⑧, 4, 2,Ａモエレエンデバｰ, 81,田辺裕, 0.4, 76,*  0,  16, 4, 10.4,①①①, 4,16,Ｉトｰセンナスクラ, 70,北村宏, 0.5, 69,   2,   7, 3,  6.2, ⑪⑨
 5,14,Ｃイガノアッパｰ, 60,武士沢, 1.5, 57,   2,* -1, 5, 12.6,⑩⑦⑦, 5, 6,Ｈタケデンエメラルド, 53,小野寺, 0.8, 61,   0,   2,10, 57.3, ④④, 5, 8,Ｄビッグジャンパｰ, 78,大野拓, 0.5, 77,  -5,* 25,10,119.2,⑦⑩⑧, 5, 1,Ｊイルドロｰル, 70,田中勝, 0.5, 69,  -3,* 11, 8, 18.6, ⑯⑯
 6, 2,Ｈトウカイアタッカｰ, 46,江田照, 2.6, 51,   0,  -8,13,204.7,⑧⑨⑨, 6, 7,Ｋウエスタンシャイン, 48,田中勝, 1.1, 59,  -1,   3, 9, 40.9, ⑥⑦, 6,12,Ｉベストオブケン, 75,吉田豊, 0.8, 72,  -2,  15, 5, 12.7,④③③, 6, 9,Ａシルクミライ, 74,吉田豊, 0.5, 68,   3,   6, 7, 17.5, ⑨⑩
 7, 7,Ｇウインストラテジｰ, 51,杉原誠, 2.7, 49,   1, -10,10,131.7,⑦⑧⑧, 7, 3,Ｇコウマルクイｰン, 58,田辺裕, 1.2, 55,  -7,   5, 8, 30.5, ⑪⑨, 7, 3,Ｅトミケンプライマリ, 77,木幡初, 0.9, 74,  -5,  21, 7, 23.8,⑨⑪⑩, 7, 8,Ｆケイオｰクラウン, 72,大野拓, 0.5, 68,*  7,   1, 5,  6.9, ④④
 8, 6,Ｋハギノムゲンダイ, 40,嶋田純, 2.7, 48,   5, -19, 6, 15.0,⑤⑤④, 8, 5,Ｌファステストスタｰ, 45,石橋脩, 1.4, 54,  -3,   0, 6, 13.0, ⑦⑥, 8,13,Ｆジｰルドリル, 77,中舘英, 1.6, 69,  -4,  13, 8, 55.4,⑪⑧⑨, 8, 7,Ｍアドバンスペリｰ, 65,田辺裕, 0.6, 68,  -2,*  9,13,114.5, ⑮⑮
 9,16,Ｊミロス, 42,大野拓, 3.7, 40,   6, -29, 9,128.4,④④⑤, 9,10,Ｎクｰルトップレディ, 42,平野優, 1.9, 48, -12,   3,13,143.9, ⑮⑭, 9, 1,Ｋトｰセントゥルｰ, 73,北村宏, 1.8, 68,  -2,   8, 9, 79.3,③④④, 9, 6,Ｏリュウシンヒｰロｰ, 59,嶋田純, 0.6, 69,   6,   1,14,187.1, ⑤⑤
10,13,Ｏゴｰルドアグライア, 27,木幡初, 4.6, 37,  -6, -13, 8,124.6,⑭⑮⑬,10,14,Ｄフロムマンハッタン, 62,後藤浩, 2.0, 48,*  3, -11, 1,  2.2, ②②,10,11,Ｌレントゲン, 69,丹内祐, 2.0, 69,  -3,  10,12,346.5,⑧⑦⑦,10,14,Ｋフロｰラルホｰル, 70,小林淳, 0.7, 68,   3,   4,12, 52.9, ⑩⑧
11, 4,Ｎショウナンカルマン, 31,中舘英, 4.8, 37,  -3, -19, 7, 29.9,⑮⑫⑫,11, 8,Ｍヤマニンバルｰシュ, 45,柴田大, 2.1, 47,  -6,  -4,15,283.8, ⑩⑪,11, 5,Ｊエバｰモア, 74,平野優, 2.8, 62,  -6,   7,13,482.8,⑫⑫⑫,11, 4,Ｃニシノブイシェｰプ, 73,福永祐, 0.8, 67,*  8,  -2, 2,  4.5, ②②
12,11,Ｉアルコファンタジア, 43,小野寺, 5.0, 38,  -3, -21,15,304.6,⑬⑪⑩,12,12,Ｊフルフｰテル, 49,西田雄, 2.4, 46,  -6,  -5,11, 80.9, ⑫⑫,12,10,Ｈスカｰレットライン, 75,石橋脩, 3.4, 57,  -6,   2, 6, 18.7,⑬⑬⑬,12, 5,Ｌウネントリッヒ, 69,木幡初, 1.4, 61,*  8,  -6,10, 27.1, ③③
13, 8,Ｐホワイトブリム, 19,中谷雄, 6.5, 27,  -2, -37,11,170.4,⑨⑩⑪,13, 2,Ｃシングンミラクル, 62,江田照, 2.4, 45,  -4,  -8, 5, 11.3, ⑧⑩,13, 4,Ｍメイショウオニカゲ, 67,大庭和, 3.5, 58,  -3,  -3,11,193.3,⑤⑥⑪,13,10,Ｐシックスシグマ, 48,平野優, 2.1, 55,   0,  -6,16,436.1, ⑬⑭
14, 5,Ｍオンワｰドフレイア, 35,小林淳, 7.5, 23,  -5, -39,14,228.3,⑪⑭⑭,14, 4,Ｏオンワｰドヘラ, 30,杉原誠, 2.8, 43,  -7,  -7,14,218.5, ⑭⑮,,,,,,,,,,,,,14,15,Ｎアンクルバンザイ, 59,嘉藤貴, 2.1, 55,   5, -10,15,426.2, ⑦⑪
15,10,Ｌセブンコンチネンツ, 38,二本柳,10.1,  0,  -5, -60,12,192.1,⑫⑬⑮,15, 9,Ｉクハディラン, 51,大野拓, 4.5, 25, -19, -12,16,468.2, ⑯⑯,,,,,,,,,,,,,15, 3,Ｇシルクアイリス, 72,石橋脩, 2.1, 55,*  8, -14, 4,  6.5, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｈピｰスオブキング, 72,中舘英, 2.2, 54,   0,  -6,11, 37.4, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,
単勝:160円 複勝:12=110円 03=160円 09=150円 枠連:400円,,,,,,,,,,,,"単勝:1,630円 複勝:15=380円 16=160円 01=200円 枠連:3,320円",,,,,,,,,,,,単勝:160円 複勝:07=110円 06=170円 09=150円 枠連:610円,,,,,,,,,,,,"単勝:380円 複勝:11=160円 13=360円 12=580円 枠連:1,820円",,,,,,,,,,,
馬連:460円 ワイド:03-12=230円 09-12=210円 03-09=480円,,,,,,,,,,,,"馬連:2,920円 ワイド:15-16=1,190円 01-15=1,830円 01-16=620円",,,,,,,,,,,,馬連:620円 ワイド:06-07=230円 07-09=180円 06-09=490円,,,,,,,,,,,,"馬連:2,740円 ワイド:11-13=840円 11-12=1,050円 12-13=3,180円",,,,,,,,,,,
