11年12月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9,16,Ｅコウヨウスパｰク, 48,田中勝, 2.4, 42,   0, -16, 3,  6.4, ⑧⑦, 9,10, ノｰブルエｰス,,鈴木慶,199.7,,,, 9, 93.0,⑩⑩⑪, 9, 1, クラｰロデルナ,---,和田竜, 1.0, 46, -41,* 14, 8, 53.7,⑧⑨⑩, 8, 8,Ｈコンノｰト, 79,草野太, 1.2, 71,  11,   3, 7, 19.9,⑧⑧⑨
10,15,Ｎランザン, 22,津村明, 2.6, 39,  -5, -13,11, 63.3, ⑬⑬,10,11, イｰスタリｰガスト,,江田勇,200.8,,,, 8, 49.9,⑨⑨⑩,10, 4, バレンタインパパ,---,田中勝, 2.3, 11,*-34, -23, 9, 68.1,①①①, 9,11,Ｐコアレスカポｰテ, 57,的場勇, 1.5, 73,  12,  -1,13,133.4,③③②
11, 5,Ｈベルモントマリア, 44,鈴来直, 2.9, 38,   0, -20, 9, 21.5, ⑥⑨,11, 4, ダイワロック,,池崎祐,200.9,,,,11,197.7,⑦⑧⑧,,,,,,,,,,,,,10, 4,Ｇキングスリｰジョン, 80,三浦皇, 1.5, 69,  11,   0, 8, 24.9,⑦⑦⑦
12,13,Ｌインディライト, 38,武士沢, 3.3, 33,  -5, -20,13,187.8, ⑮⑮,12, 7, ゴｰゴｰシュンスケ,,草野太,202.5,,,,10,157.4,⑫⑫⑫,,,,,,,,,,,,,11, 9,Ｎベストオブケン, 74,大庭和, 1.7, 70,   6,   9,10, 32.8,⑫⑯⑮
13, 3,Ｍカミノビリｰヴ, 36,木幡初, 3.5, 35,   1, -25,14,189.4, ⑦⑥,13, 1, レスピエｰグル,,水出大,203.3,,,,14,209.4,⑬⑬⑬,,,,,,,,,,,,,12, 2,Ｏシルクタイタン, 65,木幡初, 2.1, 65,   9,  -1,16,237.2,⑬⑫⑪
14, 1,Ｏコスモルベウス,  3,水出大, 3.6, 32,  -3, -24,15,199.3, ⑫⑧,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｉアポカリプス, 79,蛯名正, 2.4, 63,* 13, -10, 6, 16.9,②②③
15,12,Ｊオリオンザマダム, 43,岩部純, 4.1, 27,  -4, -27,12, 96.0, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｍブルｰソックス, 76,鈴来直, 3.1, 58,  12, -15,12, 92.7,⑤⑤⑧
16, 9,Ｐツノカクシ, -3,青木芳, 7.2,-29, -53,  -9,16,343.8, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-21 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,
"単勝:420円 複勝:08=180円 10=580円 07=280円 枠連:5,290円",,,,,,,,,,,,単勝:260円 複勝:13=130円 02=160円 03=230円 枠連:390円,,,,,,,,,,,,単勝:310円 複勝:09=120円 02=110円 03=300円 枠連:170円,,,,,,,,,,,,単勝:420円 複勝:07=190円 15=210円 16=750円 枠連:970円,,,,,,,,,,,
"馬連:8,720円 ワイド:08-10=2,170円 07-08=870円 07-10=2,910円",,,,,,,,,,,,馬連:560円 ワイド:02-13=230円 03-13=540円 02-03=680円,,,,,,,,,,,,馬連:250円 ワイド:02-09=160円 03-09=970円 02-03=670円,,,,,,,,,,,,"馬連:1,390円 ワイド:07-15=660円 07-16=2,010円 15-16=2,070円",,,,,,,,,,,
"馬単:14,690円 3連複:24,880円 3連単:173,380円",,,,,,,,,,,,"馬単:840円 3連複:1,680円 3連単:5,010円",,,,,,,,,,,,"馬単:710円 3連複:1,620円 3連単:6,290円",,,,,,,,,,,,"馬単:2,540円 3連複:11,090円 3連単:43,870円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｨｾﾝﾊﾞｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｄクレバｰオｰロラ, 58,オドノ,, 61,  -1,*  0, 4,  6.1,⑧⑧⑤, 1, 2,Ｆメイスンキャプテン, 56,武士沢,, 69,  -1,*  9, 7, 18.9,⑪⑦⑦, 1,10,Ｋユキノマｰクン, 58,津村明,, 68,*  0,   6,12, 71.7, ②②, 1,12,Ｉナカヤマナイト, 82,柴田善,, 93,  15,* 10, 2,  5.9,⑭⑭⑬
 2,14,Ｆコスモリボン, 54,柴田大, 0.3, 60,*  2,  -7, 5, 23.1,②②②, 2, 1,Ｂサンデｰコア, 64,田中勝, 0.7, 64,  -1,*  3, 2,  6.0,⑮⑨⑥, 2, 8,Ｅパシオンルｰジュ, 72,武士沢, 0.0, 69,*  1,   5, 5,  9.9, ①①, 2, 8,Ｇスマｰトステｰジ, 83,三浦皇, 0.4, 88,  18,  -2, 8, 48.8,⑨⑩⑧
 3,15,Ｐカテキンパワｰ, 35,嶋田純, 0.5, 58,*  1,  -7,13,141.1,④③④, 3,14,Ｄダッシュファイアｰ, 56,オドノ, 1.3, 59,*  1,  -7, 6, 18.1,②②②, 3, 2,Ｂシャラントレディ, 74,柴田善, 0.1, 68,  -4,   9, 4,  8.9, ⑤⑤, 3, 7,Ｈミッキｰパンプキン, 82,武士沢, 0.4, 86,* 22, -10,10, 63.9,③④④
 4, 3,Ａフィｰユブルｰ, 65,三浦皇, 0.5, 58,   0,  -6, 1,  2.4,⑤⑥⑦, 4, 3,Ｊメイショウイチフジ, 50,木幡初, 1.6, 58,   0,  -7, 8, 32.1,③④④, 4,14,Ｃシルクドミニオン, 73,田辺裕, 0.2, 67,  -4,   7, 2,  6.4, ⑦⑦, 4, 4,Ｂミステリアスライト, 86,津村明, 0.4, 84,  19,  -6, 9, 53.7,④⑤③
 5, 9,Ｂモエレアンバサダｰ, 64,柴田善, 0.6, 57,*  1,  -8, 2,  3.9,⑦④③, 5,11,Ａシンキングマシｰン, 65,横山典, 1.8, 56,*  1, -11, 1,  1.8,①①①, 5, 1,Ｈシャイニｰデザｰト, 64,嶋田純, 0.2, 66, -11,* 13,13,101.2, ⑫⑫, 5, 1,Ｌイケドラゴン, 77,木幡初, 0.4, 85,* 22, -10,13,139.7,②③②
 6, 2,Ｈディアスピリトゥス, 47,和田竜, 0.8, 58,  -3,* -1, 9, 45.0,⑫⑮⑪, 6, 6,Ｃディｰエスゲイン, 58,蛯名正, 2.0, 56,  -3,  -5, 5, 17.3,⑦⑫⑧, 6,15,Ｆトｰセンナスクラ, 72,横山典, 0.2, 67,  -8,  11, 1,  2.6, ⑪⑪, 6,10,Ｃモンテエン, 85,田中勝, 0.4, 87,  15,*  3, 3,  8.0,⑩⑫⑨
 7, 1,Ｊダブルピｰス, 43,中谷雄, 1.1, 52,  -3,  -6,16,328.3,⑭⑩⑩, 7,15,Ｐサムシングエルス, 27,田辺裕, 2.2, 54,*  1, -13,11,104.1,④③③, 7, 7,Ａエｰブポセイドｰン, 75,田中勝, 0.4, 64,  -6,   7, 3,  7.8, ⑧⑧, 7, 2,Ｊアドマイヤメジャｰ, 79,蛯名正, 0.5, 86,  19,  -7, 4, 13.2,⑥⑥⑤
 8,16,Ｇトラストネモフィラ, 48,田辺裕, 1.2, 54,  -3,  -6, 8, 45.0,⑬⑭⑭, 8, 5,Ｏサウンズファン, 40,伊藤直, 2.2, 55,  -3,  -5,16,652.3,⑩⑬⑫, 8,16,Ｏゴシック, 49,和田竜, 0.7, 63,  -5,   5,10, 27.3, ⑨⑨, 8,15,Ｄストロングガルｰダ, 84,横山典, 0.7, 82,  16,  -5, 7, 40.5,⑪⑪⑫
 9,13,Ｅダニｰボｰイ, 56,北村宏, 1.3, 52,  -1, -11, 7, 39.9,⑨⑨⑧, 9, 7,Ｈショウナンラピス, 54,北村宏, 2.2, 54,   0, -11, 4,  9.0,⑧⑤⑤, 9,11,Ｄフォルメン, 72,小林淳, 0.7, 62, -15,* 13, 7, 12.3, ⑯⑯, 9,13,Ａダイワファルコン, 89,北村宏, 0.7, 83,  19, -10, 1,  1.5,⑧⑧⑦
10,10,Ｉグラスマテリアル, 46,小林淳, 1.7, 52,  -2, -12,14,282.5,⑪⑫⑫,10,13,Ｋジャンピングタワｰ, 48,小林淳, 4.8, 39,  -1, -31,14,379.4,⑬⑧⑪,10, 6,Ｊイトククリ, 60,三浦皇, 0.8, 61,  -2,   0, 6,  9.9, ③③,10,11,Ｍリベルタス, 76,オドノ, 0.7, 84,  15,   0, 5, 20.4,⑬⑬⑭
11, 4,Ｋライムフレｰバｰ, 42,木幡初, 1.9, 51,  -6,  -4,12,132.1,⑯⑯⑯,11,12,Ｉナガアキラ, 50,和田竜, 4.9, 38,  -2, -32,12,133.3,⑫⑩⑨,11,12,Ｌトゥルｰボｰン, 52,平野優, 0.8, 62, -11,   8,16,254.4, ⑭⑭,11,16,Ｅチョウカイファイト, 84,大庭和, 0.8, 82,  20, -13,14,168.4,⑤⑦⑥
12,11,Ｃサトノライトニング, 60,蛯名正, 2.1, 47,*  1, -21, 3,  4.5,③⑤⑥,12, 4,Ｎブラックリベリオン, 40,津村明, 6.5, 29,  -3, -40,10, 51.3,⑭⑭⑬,12,13,Ｇシンビオシス, 68,蛯名正, 0.9, 61,  -8,   5, 9, 26.6, ⑩⑩,12, 5,Ｆスズジュピタｰ, 83,嶋田純, 0.9, 83,  14,   0,15,239.2,⑫⑮⑮
13,12,Ｌエストボヌｰル, 40,平野優, 2.2, 47,*  2, -24,15,294.1,①①①,13, 8,Ｅソンサン, 56,三浦皇, 7.0, 27,  -4, -43, 3,  7.4,⑤⑮⑭,13, 3,Ｎアップルジャック, 49,木幡初, 0.9, 60, -15,  11,11, 64.4, ⑮⑮,13, 6,Ｋカルマｰト, 78,中谷雄, 1.3, 77,  19, -18, 6, 21.4,⑦⑨⑪
14, 5,Ｏティルトザキルト, 37,田中勝, 3.8, 36,  -1, -32, 6, 34.3,⑥⑦⑨,14,16,Ｍスパンティｰク, 40,大庭和, 7.3, 27,   0, -54,13,357.1,⑥⑥⑩,14, 9,Ｐプルメリ, 46,大庭和, 1.4, 58,  -1,  -4,15,163.7, ④④,14, 9,Ｏホクトスルタン, 72,柴田大, 1.4, 77,* 23, -28,11, 94.5,①①①
15, 6,Ｎサンタｰナズリボン, 37,武士沢, 4.5, 33,  -3, -35,11,121.1,⑩⑪⑬,15,10,Ｌリネンピｰク, 48,平野優, 8.9, 11,  -8, -52,15,483.0,⑯⑯⑯,15, 5,Ｉコスモティカル, 61,中谷雄, 2.0, 50, -10,  -2,14,154.7, ⑬⑬,15,14,Ｎデストラメンテ, 73,的場勇, 1.5, 78,  12,  -6,16,563.3,⑯⑯⑯
16, 8,Ｍアルテバンダム, 37,津村明, 5.0, 30,  -2, -40,10, 48.9,⑮⑬⑮,16, 9,Ｇオオブタイ, 56,嶋田純, 9.3,  4,  -2, -68, 9, 44.2,⑨⑪⑮,16, 4,Ｍカラｰタイマｰ, 50,青木芳, 2.2, 49,  -3, -11, 8, 16.0, ⑥⑥,16, 3,Ｐショウナンアルバ, 69,和田竜, 5.3, 48,* 22, -82,12,101.8,⑮②⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:0),,,,,,,,,,,
"単勝:610円 複勝:07=250円 14=500円 15=4,620円 枠連:3,210円",,,,,,,,,,,,"単勝:1,890円 複勝:02=540円 01=200円 14=440円 枠連:3,240円",,,,,,,,,,,,"単勝:7,170円 複勝:10=1,700円 08=330円 02=360円 枠連:7,630円",,,,,,,,,,,,"単勝:590円 複勝:12=370円 08=1,180円 07=1,900円 枠連:5,000円",,,,,,,,,,,
"馬連:4,810円 ワイド:07-14=1,580円 07-15=12,780円 14-15=23,190円",,,,,,,,,,,,"馬連:3,410円 ワイド:01-02=980円 02-14=2,310円 01-14=1,230円",,,,,,,,,,,,"馬連:26,660円 ワイド:08-10=6,580円 02-10=7,040円 02-08=1,450円",,,,,,,,,,,,"馬連:13,130円 ワイド:08-12=2,890円 07-12=3,890円 07-08=8,500円",,,,,,,,,,,
"馬単:7,710円 3連複:195,430円 3連単:580,060円",,,,,,,,,,,,"馬単:8,390円 3連複:10,480円 3連単:75,180円",,,,,,,,,,,,"馬単:71,720円 3連複:88,090円 3連単:677,330円",,,,,,,,,,,,"馬単:24,340円 3連複:124,830円 3連単:657,760円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1600m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,ひいらぎ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃパララサルｰ, 61,北村宏,, 67,   0,*  6, 3,  4.9,⑪⑪⑪, 1,10, ピアチェｰレ,---,田中勝,, 56,  -5,* -3, 2,  3.8, ④④, 1,11,Ｅチェリｰメドゥｰサ, 65,田辺裕,, 68,   6,   7, 8, 21.9,⑧⑪⑩, 1,12,Ｅフラワｰロック, 73,和田竜,, 72,* -8,   9, 8, 29.5,②②②
 2,14,Ｊユッカマウンテン, 50,蛯名正, 0.1, 66,   2,   2, 5, 13.8,⑩⑩⑦, 2,14, オリエンタルポリｰ,---,北村宏, 0.3, 53,*  0, -10, 3,  4.2, ①①, 2,16,Ｌモエレフルｰル, 61,北村宏, 0.0, 67,  10,   1, 5,  9.8,⑤⑥⑤, 2, 6,Ｉケｰプタウンシチｰ, 67,北村宏, 0.0, 72, -11,  13, 6, 22.5,④④③
 3, 9,Ｆマイネルスパイス, 58,三浦皇, 0.3, 66,   2,   0, 2,  4.6,⑥⑨⑧, 3, 8, ディｰプランマ,---,柴田善, 0.6, 51,* -3, -10, 4,  6.6, ③③, 3,12,Ｂヴィオラｰネ, 68,横山典, 0.0, 67,   9,   4, 7, 14.5,⑨⑧⑧, 3, 2,Ａウォンビｰロング, 79,横山典, 0.1, 70, -13,  13, 2,  6.0,⑤⑤⑤
 4,12,Ｂシャドウライフ, 65,横山典, 0.3, 62,   3,  -4, 4, 11.2,⑦⑦⑥, 4,11, ハッピｰウェｰブ,---,蛯名正, 0.6, 50, -10,* -4, 7, 20.6, ⑨⑨, 4, 6,Ｄセコンドピアット, 65,蛯名正, 0.0, 69,   3,* 12, 4,  6.1,⑫⑭⑮, 4, 8,Ｂメジロオｰドリｰ, 79,津村明, 0.2, 70, -15,* 17, 3,  6.3,⑪⑩⑩
 5,15,Ｄミッドサマｰフェア, 60,柴田善, 0.4, 62,*  6,  -9, 1,  2.6,⑧④③, 5,16, スタｰプラチナ,---,的場勇, 0.7, 52,* -1, -13, 1,  3.7, ②②, 5,15,Ｈサンキュｰアスク, 62,武士沢, 0.0, 67,   4,*  9,10, 65.9,⑭⑫⑫, 5,11,Ｋフィｰルマイハｰト, 65,木幡初, 0.2, 69, -13,  12,11,129.2,⑥⑥⑦
 6,16,Ｇマイネルスパｰブ, 57,田辺裕, 0.4, 62,  -1,   2, 9, 39.3,⑬⑫⑫, 6, 1, ナウオアネヴァｰ,---,和田竜, 1.2, 46,  -8, -10,13,132.7, ⑦⑦, 5,13,Ｃリアルフレア, 66,柴田善, 0.0, 69,   7,   5, 3,  5.1,⑬⑨⑪, 6, 3,Ｇボンジュｰルメロン, 69,蛯名正, 0.2, 71, -13,  13,10, 38.2,⑦⑦⑥
 7, 7,Ｅマイネルクリフ, 58,柴田大, 0.7, 61,  -3,   1, 8, 25.0,⑫⑬⑬, 7, 7, トウカイウインク,---,横山義, 1.4, 44, -13,  -7,16,411.7, ⑪⑩, 7,10,Ａトランドネｰジュ, 68,和田竜, 0.4, 63,* 16, -15, 1,  3.2,②①①, 7, 1,Ｈメジロマリアン, 69,柴田大, 0.3, 72, -16,  15,12,129.6,⑩⑨⑧
 8, 1,Ｎマイネサヴァラン, 39,和田竜, 0.8, 58,*  6, -15, 7, 16.8,②③④, 8,13, イレヴンポイント,---,武士沢, 1.5, 42, -19,* -3,10,101.7, ⑬⑬, 8, 7,Ｏステルミナｰト, 53,三浦皇, 0.5, 64,   1,*  8, 9, 31.2,⑮⑯⑬, 8,10,Ｃサクラクロｰバｰ, 79,田辺裕, 0.3, 72, -18,* 21, 4,  9.4,⑫⑫⑫
 9, 3,Ｈデルマジュロウジン, 55,小野寺, 0.8, 58,  -5,*  4,12, 51.0,⑮⑮⑮, 9, 6, デルマベンザイ,---,中谷雄, 1.8, 39,  -8, -15, 8, 32.6, ⑧⑧, 9, 2,Ｉラミアプリマベｰラ, 62,小林淳, 0.5, 61,  10,  -6,11, 83.8,⑦⑤⑥, 9, 4,Ｆエパティック, 72,柴田善, 0.5, 68, -15,  13, 1,  1.7,⑧⑪⑪
10, 2,Ｉティアップハッピｰ, 53,武士沢, 0.8, 55,*  7, -18,10, 40.5,③②②,10,15, トｰホウサリｰ,---,木幡初, 2.0, 38, -19,  -7, 9, 34.0, ⑭⑭,10, 9,Ｆコスモパルダ, 65,中谷雄, 0.5, 62,   8,  -4,12, 85.1,⑥⑦⑦,10, 9,Ｍトレノエンジェル, 62,武士沢, 0.6, 60,* -7,  -2, 9, 29.7,①①①
11,10,Ａテイエムコウノトリ, 75,大庭和, 0.9, 56,   4, -15, 6, 16.4,④⑤⑤,11, 5, ゴｰトゥザスタｰト,---,平野優, 2.1, 38,  -7, -19,12,115.0, ⑤⑤,11, 3,Ｇマイネルコランダム, 64,柴田大, 0.7, 61,* 13, -15, 6, 13.1,④④③,11,13,Ｊオメガブルｰハワイ, 67,三浦皇, 0.6, 69, -18,* 16, 5, 20.5,⑬⑬⑬
12, 4,Ｐヤヤラｰラ, 30,嶋田純, 1.0, 56,  -5,   1,13, 82.2,⑯⑯⑯,12, 9, アキノマロン,---,伊藤直, 2.3, 36,  -5, -22,14,207.6, ⑥⑥,12, 4,Ｋヴァリアシオン, 61,田中勝, 0.8, 58,   3,   0, 2,  4.9,⑪⑬⑭,12, 7,Ｄリュシオル, 78,田中勝, 1.0, 58, -13,   2, 7, 28.0,⑨⑧⑨
13, 5,Ｋマイネヒメル, 49,津村明, 1.1, 52,   0, -11,15, 92.3,⑨⑧⑩,13, 3, シｰバスタｰ,---,柴田大, 2.5, 35, -22,  -8,15,221.3, ⑮⑮,13,14,Ｍシンボリスウィフト, 59,木幡初, 0.8, 57,* 14, -18,13,121.5,①②②,13, 5,Ｌピｰチフィズ, 64,平野優, 1.7, 47, -11, -12,13,304.3,③③④
14,13,Ｌフュｰワｰズ, 49,田中勝, 1.1, 53,  -4,  -4,14, 91.7,⑭⑭⑭,14,12, マイビッグレディｰ,---,田辺裕, 2.5, 34,  -9, -20, 6, 16.1, ⑩⑪,14, 1,Ｊトｰセンピアス, 61,平野優, 0.9, 59,   6,  -5,15,294.4,⑩⑩⑨,,,,,,,,,,,,
15, 8,Ｍルナ, 48,オドノ, 2.1, 42,   4, -31,11, 48.4,⑤⑥⑨,15, 4, タマモレディ,---,オドノ, 2.6, 33, -13, -18, 5,  8.6, ⑫⑫,15, 8,Ｐロゼオ, 50,鈴来直, 1.0, 56,   1,  -1,16,506.5,⑯⑮⑯,,,,,,,,,,,,
16, 6,Ｏオメガボンドガｰル, 38,平野優, 4.9,  5,*  9, -78,16,401.5,①①①,16, 2, アｰユレディｰ,---,竹之下, 2.9, 29, -31,* -5,11,107.0, ⑯⑯,16, 5,Ｎマスイデア, 58,的場勇, 1.0, 58,* 13, -17,14,189.4,③③④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
