11年 9月 4日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 9月 4日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西日本ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂオレニホレルナヨ, 53,和田竜,, 61,* -5,*  5, 1,  2.3, ②②, 1,10,Ａインペリアルピサ, 69,武豊  ,, 64,*  5,   9, 1,  1.6,③③③, 1, 5,Ａメイショウナナイロ, 80,幸英明,, 71,* -1,*  8, 1,  1.8, ②②, 1, 4,Ｌハノハノ, 74,酒井学,, 78,   6,   5, 3, 10.4, ④③
 2, 9,Ｅプレシャスペスカ, 47,北村友, 0.2, 57,* -5,   3, 6, 12.3, ①①, 2, 3,Ｂダイヤモンドアロｰ, 68,幸英明, 0.1, 65,*  7,   7, 2,  3.3,②②②, 2, 1,Ｊエｰシンパナギア, 64,太宰啓, 0.1, 68,*  0,   6, 7, 38.5, ①①, 2, 1,Ｂメイショウバレｰヌ, 77,武豊  , 0.0, 78,  -9,* 19, 7, 17.8, ⑱⑱
 3, 8,Ａケイアイユニコｰン, 56,幸英明, 0.4, 55, -12,*  7, 2,  3.4, ⑨⑦, 3, 1,Ｋアドマイヤシケｰダ, 53,北村友, 0.1, 64,*  7,   8, 7, 40.2,①①①, 3, 4,Ｆクランチタイム, 69,北村友, 0.1, 68,  -3,*  7, 2,  5.7, ③③, 3,18,Ｎタガノシビル, 71,浜中俊, 0.0, 78,*  7,   4, 5, 11.9, ③④
 4, 1,Ｃアクアブルｰライト, 48,国分優, 0.9, 47, -12,   0, 5,  9.9, ⑧⑥, 4,13,Ｇカネトシパシュｰト, 59,国分恭, 1.3, 58,  -3,* 12,10,114.2,⑬⑬⑪, 4,12,Ｃマッキンリｰ, 73,和田竜, 0.7, 63,  -6,   4, 3,  5.9, ⑥⑥, 4,16,Ｍチェリｰビスティｰ, 73,鮫島良, 0.1, 78,   3,   7, 8, 18.6, ⑦⑥
 5, 3,Ｊオリｰブ, 32,国分恭, 1.0, 47,  -9,  -4,12,313.2, ④③, 5,15,Ｎアｰティクラフティ, 39,田中健, 1.5, 57,   1,   3, 5, 35.5,⑨⑧⑦, 5, 7,Ｅサマｰラグｰン, 69,国分優, 0.7, 63,  -3,   2, 9, 55.6, ④⑤, 5, 8,Ａケイアイデイジｰ, 82,鮫島克, 0.1, 77,* 10,   0, 2,  8.4, ①①
 6, 7,Ｇシゲルココナッツ, 40,酒井学, 1.0, 47,  -9,  -4, 9,223.2, ⑤④, 6, 8,Ｄメイショウハウンド, 64,森一馬, 1.7, 54,   0,   5, 4, 28.0,⑩⑨⑧, 6,14,Ｂニチドウレパｰド, 76,田嶋翔, 0.8, 62,  -4,   2, 5, 13.0, ⑧⑦, 6,12,Ｈバラｰドソング, 75,飯田祐, 0.2, 75,  -2,* 10,10, 32.5, ⑭⑪
 7, 5,Ｉシゲルマスカット, 32,太宰啓, 1.3, 43, -21,*  4, 8,188.2, ⑮⑫, 7, 2,Ｅアドマイヤリボｰ, 61,小牧太, 1.8, 55,  -5,* 13, 6, 36.7,⑮⑯⑯, 7,11,Ｉプリンセスエリｰ, 65,赤木高, 0.9, 60,  -9,   4,11, 73.2, ⑩⑩, 7, 9,Ｉビットスタｰダム, 75,国分恭, 0.2, 76,  -5,* 13, 4, 10.5, ⑰⑯
 8,12,Ｆウェルトレインド, 42,浜中俊, 1.3, 43, -10,  -6, 4,  8.2, ⑦⑧, 8,11,Ｍヤマカツエイト, 50,松山弘, 1.8, 55,  -1,   6,13,266.2,⑪⑫⑫, 8, 2,Ｄビップセンノセン, 70,水口優, 0.9, 60,  -4,   1, 6, 13.6, ⑤④, 8,14,Ｅファンドリノチカラ, 75,川須栄, 0.4, 73,  -1,   7, 6, 15.5, ⑪⑩
 9,14,Ｌカシノレインボｰ, 29,杉村一, 1.5, 40,* -7, -12,13,352.2, ③⑤, 9, 7,Ｊケイエスキセキ, 54,難波剛, 2.3, 49,   0,  -2,12,237.3,⑫⑩⑩, 9, 8,Ｍロイヤルネイチャｰ, 54,松山弘, 0.9, 61,  -9,   5,10, 72.0, ⑨⑧, 9, 3,Ｒシティボス, 66,熊沢重, 0.5, 72,   0,   4,15,166.9, ⑨⑧
10, 4,Ｈユキノクンシラン, 39,野元昭, 1.6, 39, -17,  -4, 7, 28.2, ⑫⑪,10,12,Ｈトｰワゴｰルド, 56,小坂忠, 2.3, 51,  -3,   5,16,584.4,⑯⑭⑮,10,10,Ｇキクノベリｰタ, 68,川須栄, 1.1, 58,  -6,   0, 4, 11.4, ⑦⑨,10,11,Ｐニホンピログッデン, 71,杉村一, 0.5, 71,   2,   3,16,198.7, ⑧⑦
11,15,Ｎミッドワイフ, 25,松山弘, 1.9, 35, -10, -14,15,429.5, ⑥⑨,11,14,Ｆフロッティ, 61,高倉稜, 2.4, 47,   1,  -4, 8, 53.4,⑧⑦⑥,11, 6,Ｌプライムパレス, 56,酒井学, 1.6, 51, -21,   5,14,634.6, ⑪⑪,11, 2,Ｇアディアフォｰン, 75,北村友, 0.5, 71,  -2,   7,13, 77.8, ⑫⑬
12, 6,Ｋミスコクラ, 31,水口優, 2.0, 33, -20,  -6,10,261.7, ⑭⑭,12, 5,Ｃイケオコリンボｰ, 65,安藤勝, 2.5, 45,   4, -10, 3,  6.8,⑤⑤⑤,12,13,Ｈイエスマイダｰリン, 66,高橋智, 1.7, 50, -24,   6, 8, 48.5, ⑬⑬,12,10,Ｆジュエルオブナイル, 75,和田竜, 0.5, 73,  -2,   7, 1,  1.9, ⑬⑮
13,10,Ｍヤマニンファルバラ, 26,田中健, 3.4, 15, -17, -27,11,284.3, ⑬⑮,13,16,Ｌモンテモンド, 51,鮫島克, 2.7, 48,  -3,   2,15,408.5,⑭⑮⑭,13, 3,Ｋホクザンアロマ, 61,高倉稜, 2.1, 46, -26,   4,12,236.2, ⑭⑭,13, 7,Ｊアルｰリングムｰン, 74,幸英明, 0.7, 70,  -3,   6, 9, 23.8, ⑯⑰
