11年 6月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安房特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃニシノカｰリｰ, 64,嶋田純,, 63,*  5,* -1, 5,  8.1, ③④, 1, 6,Ａアソルｰタ, 69,横山典,, 63,*  3,*  2, 1,  1.3,①①①, 1, 4,Ｉユメノキズナ, 72,丸田恭,, 77,   6,*  8, 6, 14.7, ⑤⑤, 1, 7,Ｃコスモラピュタ, 82,柴田大,, 78,* 17,  -3, 1,  3.2,①①①
 2, 6,Ｂフォトジェニック, 66,後藤浩, 0.4, 56,  -2,*  2, 2,  4.1, ⑫⑫, 2, 2,Ｂヤマニンミミック, 62,蛯名正, 0.6, 58,*  2,  -2, 4, 12.9,⑨④③, 2,14,Ｃナムラストリｰク, 75,嶋田純, 0.1, 77,*  9,   4, 2,  4.3, ①①, 2, 8,Ｂモンテエン, 83,柴田善, 0.0, 80,  12,* 11, 2,  4.2,⑨⑨⑥
 3,11,Ｊユキノヴィｰナス, 45,田辺裕, 0.5, 59,*  6,  -7,10,150.7, ②②, 3, 7,Ｃトｰセンルクリア, 60,伊藤工, 1.0, 56,   1,  -4, 6, 18.8,⑤⑥⑤, 3, 9,Ｊシャイニイチカ, 71,中舘英, 0.6, 73,   6,   4, 3,  6.4, ⑥⑥, 3, 2,Ａスズカスコｰピオン, 87,蛯名正, 0.3, 76,  11,   5, 3,  5.4,④⑥⑦
 4,10,Ｄパヤドｰル, 63,横山典, 0.8, 54,   1,  -4, 3,  4.8, ⑨⑨, 4,11,Ｈエメラルドインディ, 48,田辺裕, 1.1, 55,  -2,*  0, 3, 12.0,⑩⑩⑧, 4, 2,Ｈネイヴルトウショウ, 72,吉田豊, 0.7, 70,  -2,*  9, 5, 12.0, ⑬⑭, 4,14,Ｉミッションモｰド, 76,横山典, 0.5, 72,* 14,  -5, 4,  5.5,②②②
 5, 9,Ａスマｰトレモラ, 67,蛯名正, 1.0, 53,   2,  -8, 1,  3.4, ⑤⑤, 5, 3,Ｅジョウテンティアラ, 51,嶋田純, 1.2, 55,   1,  -6,12,214.7,③⑤④, 5,12,Ａプロスペラスマム, 83,大庭和, 0.7, 71,   4,   3, 1,  2.9, ⑦⑧, 5,13,Ｅラッキｰポケット, 80,後藤浩, 0.5, 74,  13,   1, 8, 26.9,⑥⑤⑤
 6,14,Ｆシュヤク, 60,田中勝, 1.1, 53,*  4, -11, 6, 11.0, ④③, 6,12,Ｆメリｰハｰト, 50,後藤浩, 1.4, 52,*  2,  -9, 9, 82.5,②②②, 6, 1,Ｅタマモワルツ, 74,田辺裕, 0.8, 70,   3,   3, 4,  8.3, ⑧⑦, 6, 9,Ｆプラｰジュ, 78,吉田豊, 0.6, 73,   9,* 11, 7, 19.0,⑬⑫⑪
 7, 2,Ｇアイティクイｰン, 53,吉田豊, 1.1, 49,  -2,  -5, 9, 38.3, ⑪⑪, 7,10,Ｄアカマイ, 52,中舘英, 3.5, 40,*  2, -26, 2,  9.0,⑥③⑦, 7, 7,Ｐスメルスイｰト, 49,武士沢, 0.8, 69,   0,*  6,14,159.2, ⑩⑩, 7,12,Ｄゴｰルドスパｰクル, 81,松岡正, 0.6, 76,   9,* 11, 5,  8.3,⑪⑪⑫
 8,16,Ｎパスザトｰチ, 29,小林淳, 1.2, 51,   2, -10,16,489.0, ⑥⑥, 8, 1,Ｋフィッシュザビｰト, 39,柴田大, 3.6, 40,   0, -22,10, 99.7,⑦⑨⑥, 8,11,Ｌフレイムヴェイン, 69,後藤浩, 0.9, 69,   2,   4,13, 65.6, ⑫⑪, 8, 3,Ｇシンボリアニマｰト, 77,大野拓, 0.7, 71,  13,  -5, 6, 17.3,③③③
