11年 3月19日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月19日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
13, 2,Ｋリアリｰザワｰルド, 52,北村友, 1.9, 48,   0, -12,14,110.5,⑪⑩⑪,13,16,Ｆクリムゾンブｰケ, 70,酒井学, 2.2, 52,   8, -23, 6, 13.1,⑩⑩⑮,13,11,Ｅトシザレイクブルｰ, 68,勝浦正, 1.1, 60,* -3,  -3, 9, 20.7, ③③,12,16,Ｉスマｰトジェネシス, 78,丸山元, 2.6, 61,*  3,  -9, 3,  7.1,⑥⑤③
14,13,Ｐアウゲンイカロス, 39,渡辺薫, 2.0, 47,   2, -15,15,134.8,⑩⑧⑬,14, 6,Ｏメイショウコブシ, 55,宮崎北, 2.6, 46,  10, -31,14,283.5,④⑤⑨,14,13,Ｐプリンセスパトラ, 55,田中博, 1.4, 57, -13,   2,14,177.0, ⑩⑫,14, 5,Ｈファｰストグロｰス, 78,田中博, 2.8, 62,   0,  -5,11, 33.5,⑮⑮⑯
15, 4,Ｏタニ, 41,水口優, 3.0, 42,  -2, -18,16,336.9,⑭⑯⑮,15,10,Ｋレディｰムスタング, 65,花田大, 3.0, 45,* 11, -38, 4,  9.2,②②②,15,16,Ｎロジディオン, 61,山口勲, 1.5, 55, -14,   2, 7, 15.6, ⑬⑮,15,14,Ｍインザブラック, 76,嘉藤貴, 2.8, 59,*  3, -12,16,206.5,④④⑬
16,16,Ｍエメラルブライト, 50,長谷川, 3.7, 38,   0, -26,11, 94.9,⑧⑬⑯,16, 8,Ｐネオヴェリｰベリｰ, 54,山口勲, 3.5, 43,* 11, -42,10, 55.9,①①⑥,16,14,Ｈマスタｰオブゲｰム, 65,田中勝, 1.5, 55,  -7,  -5, 8, 16.5, ⑦⑧,16,12,Ｎヤマニンビサｰジュ, 75,伊藤工, 2.8, 61,   2,  -6,15,141.3,⑫⑬⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-3),,,,,,,,,,,
"単勝:660円 複勝:06=250円 07=170円 10=1,520円 枠連:570円",,,,,,,,,,,,"単勝:220円 複勝:15=130円 13=790円 03=200円 枠連:2,560円",,,,,,,,,,,,"単勝:1,040円 複勝:01=230円 06=130円 10=410円 枠連:410円",,,,,,,,,,,,"単勝:1,490円 複勝:13=380円 08=220円 09=510円 枠連:2,810円",,,,,,,,,,,
"馬連:1,300円 ワイド:06-07=510円 06-10=4,820円 07-10=3,740円",,,,,,,,,,,,"馬連:5,830円 ワイド:13-15=1,550円 03-15=350円 03-13=3,660円",,,,,,,,,,,,"馬連:1,020円 ワイド:01-06=390円 01-10=2,490円 06-10=690円",,,,,,,,,,,,"馬連:4,610円 ワイド:08-13=1,380円 09-13=1,700円 08-09=1,440円",,,,,,,,,,,
"馬単:3,150円 3連複:22,890円 3連単:93,580円",,,,,,,,,,,,"馬単:7,560円 3連複:10,940円 3連単:63,430円",,,,,,,,,,,,"馬単:2,860円 3連複:6,050円 3連単:38,400円",,,,,,,,,,,,"馬単:11,030円 3連複:17,650円 3連単:119,380円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 6R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香椎特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｆホットサマｰデイ, 58,酒井学,, 61,  -6,*  1, 3,  5.2, ④⑤, 1,13,Ｉクレムリンエッグ, 66,丹内祐,, 72,   0,   7, 5,  8.7, ④③, 1, 5,Ｈゴｰアップドラゴン, 72,嘉藤貴,, 78,   2,* 19,10, 37.0,⑨⑧⑦, 1, 1,Ｇマイネルナタリス, 73,大野拓,, 81,*  6,  11, 9, 22.8,③②②
 2, 2, サニｰサファイア,---,上村洋, 0.2, 59, -10,*  2, 6, 16.1, ⑧⑦, 2,11,Ｃシゲルカサギヤマ, 71,川須栄, 0.4, 65,  -9,   8, 1,  2.9, ⑧⑥, 2,10,Ａブレイブフェイス, 76,丸山元, 0.4, 73,   5,  10, 1,  2.7,④④③, 2, 5,Ｂヤマニンシャスｰル, 78,田辺裕, 0.1, 76,   1,* 16, 5,  9.7,⑪⑫⑩
 3, 1,Ａケイエスアｰチャン, 67,太宰啓, 0.3, 57,* -2,  -7, 4,  5.2, ①①, 3, 6,Ａファｰストメジャｰ, 77,伊藤工, 0.4, 68,*  2,   2, 2,  4.3, ②②, 3, 3,Ｂミラクルセッション, 75,田辺裕, 0.5, 71,   3,  12, 6, 10.5,⑥⑦⑥, 3, 3,Ｄマイネルアウストロ, 74,丹内祐, 0.2, 78,   2,* 12, 7, 17.0,⑧⑦⑥
 4,12,Ｄエムエフコンコルド, 62,西村太, 0.5, 54, -11,* -1, 5, 15.3, ⑩⑨, 4, 8,Ｄエｰシンビッグシｰ, 71,北村友, 0.5, 64, -10,   8, 4,  7.7, ⑨⑨, 4, 2,Ｃディアブラスト, 74,丸田恭, 0.6, 72,   0,* 16, 4,  8.7,⑭⑩⑨, 4,12,Ｃユキノサイレンス, 75,丸山元, 0.2, 74,*  7,   3, 1,  3.8,①①①
 5,14,Ｃハイライトリｰル, 62,丸山元, 0.5, 54,* -3,  -8, 1,  2.8, ③③, 5,14,Ｈウイニングタワｰ, 66,大野拓, 0.6, 63, -15,* 11, 9, 32.0, ⑭⑭, 5, 1,Ｋスナｰクヒロイン, 70,高倉稜, 0.7, 68,*  6,   4, 8, 16.1,②②②, 5, 6,Ａヴァンダライズ, 79,赤木高, 0.4, 76,   0,* 15, 2,  4.1,⑭⑬⑬
 6, 3,Ｌセイシュンノヒビ, 33,柴原央, 0.7, 53, -12,  -2,13, 84.4, ⑪⑩, 6,12,Ｆフジノタカワシ, 69,丸田恭, 0.7, 61, -12,   9, 8, 29.3, ⑩⑪, 6, 7,Ｆブルｰライジング, 73,宮崎北, 0.9, 71,  -1,* 17, 3,  7.9,⑫⑬⑩, 6, 7,Ｊキャニオンブラウン, 70,酒井学, 0.6, 73,   3,   6, 6, 15.4,⑨⑧⑧
 7, 6,Ｂハッピｰトゥデイ, 66,高倉稜, 0.7, 53,  -6,  -8, 2,  4.9, ⑤⑥, 7, 9,Ｋマンテンテイオｰ, 62,佐久間, 0.9, 61,  -4,   1,14,311.2, ⑤④, 7,12,Ｇサダムトウコン, 72,上村洋, 1.0, 70,   5,   5, 7, 13.4,⑤⑤⑤, 7, 2,Ｉレイクメリット, 73,勝浦正, 0.7, 68,   4,   2, 3,  5.6,⑥⑥⑦
 8,15,Ｇミキノコモコ, 57,丹内祐, 0.9, 51,  -6, -11, 7, 18.1, ⑥④, 8, 1,Ｊライムライトシチｰ, 65,小野寺, 0.9, 59, -17,*  9, 7, 16.8, ⑬⑬, 8,16,Ｄクオリティタイム, 73,太宰啓, 1.6, 69,  -2,  15,11, 50.2,⑬⑯⑯, 8, 9,Ｅエルプレジデンテ, 74,上村洋, 0.9, 71,   3,   4, 8, 20.0,⑫⑪⑨
 9, 7,Ｅバタｰスコッチ, 59,北村友, 1.2, 45,* -3, -17, 8, 27.4, ②②, 9, 4,Ｅグリッタｰアイス, 70,川島信, 1.0, 61,*  3,  -4, 6, 12.0, ①①, 9, 4,Ｅユウキハングリｰ, 73,二本柳, 1.7, 62,* 12, -15, 2,  5.7,①①①, 9,11,Ｋヒダカタイザン, 68,飯田祐, 1.1, 69,  -1,   8,10, 30.2,⑮⑮⑮
10, 5,Ｍナスノアスカ, 24,松山弘, 1.4, 43, -13, -11,11, 59.2, ⑫⑪,10, 5,Ｌファンドリゲット, 61,高倉稜, 1.0, 57, -14,   7,13,200.7, ⑫⑫,10,15,Ｉエクスプレスワン, 71,鮫島良, 1.9, 65,  -4,  12,12, 52.0,⑯⑮⑬,10, 4,Ｈメルヴェイユドｰル, 73,太宰啓, 1.2, 66,   3,  -2, 4,  7.4,⑤⑨⑫
11,13,Ｎビュｰティカズヨ, 12,山口勲, 1.6, 40, -19,  -7,16,524.5, ⑮⑫,11,10,Ｂジョｰモカ, 72,花田大, 1.1, 60,  -3,   0, 3,  5.9, ⑥⑧,11, 8,Ｐヒラボクエｰス, 53,石橋脩, 1.9, 62,   4,  -2,13, 92.5,⑦⑥⑧,11,15,Ｌファｰレサルティ, 64,田中勝, 1.3, 65,   3,  -2,14, 78.2,⑦⑩⑪
12, 8,Ｉラブステラｰ, 45,大野拓, 1.7, 40, -10, -18, 9, 46.1, ⑨⑧,12, 2,Ｇシャイニｰコｰト, 69,渡辺薫, 1.5, 53, -14,   2,10, 34.5, ⑪⑩,12,13,Ｎレップウ, 63,千葉直, 2.0, 64,   0,   4,15,211.7,⑧⑨⑪,12,14,Ｏロｰザフィオｰレ, 62,川島信, 1.4, 65,*  5, -10,15,161.7,④④④
13, 9,Ｊメイショウキスゲ, 44,小島太, 1.9, 37, -13, -16,14,163.5, ⑬⑭,13, 3,Ｍプレザンサプライズ, 46,田中勝, 1.6, 53,  -8,  -2,11, 85.0, ⑦⑦,13,14,Ｊカシノピストン, 71,松山弘, 2.2, 64,  -2,   7,14,141.9,⑮⑭⑮,13,13,Ｆコラデピｰノ, 73,宮崎北, 1.5, 63,*  6, -10,11, 40.3,⑩⑤⑤
