11年 8月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 8月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2900m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐世保特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｇメイショウカドマツ, 35,国分恭,, 55,* -9,  -2, 8, 47.3,①①①, 1, 4, ラフレッシュブルｰ,,中村将,,,,, 1,  1.9,①①①, 1,11,Ｃスｰパｰオｰビット, 73,太宰啓,, 82,   8,*  9, 3,  5.3,⑩⑨⑥, 1, 6,Ｃキョウワマグナム, 77,小牧太,, 80,   9,   7, 2,  3.0, ④③
 2,11,Ａクラヴェジｰナ, 56,北村友, 0.2, 53,*-10,  -2, 1,  1.6,②②②, 2, 6, サンレイランキング,,難波剛,195.0,,,, 3,  5.4,②②②, 2, 4,Ａミヤコトップガン, 77,国分優, 0.0, 80,* 11,   3, 2,  4.0,⑦①①, 2, 4,Ｂジュエルオブナイル, 78,川田将, 0.2, 79,   9,   5, 1,  2.7, ③④
 3,10,Ｆブルｰプルチェッラ, 39,太宰啓, 0.2, 55, -11,*  1, 5, 18.5,⑥⑤③, 3,12, ウィルビｰキング,,佐久間,195.2,,,, 2,  4.7,⑧⑤⑤, 3,12,Ｆロｰレルジャブラニ, 67,森一馬, 0.4, 77,*  9,   2, 6, 13.2,⑥⑤⑤, 3,12,Ｍビットスタｰダム, 68,国分恭, 0.4, 75,   4,   7, 9, 39.6, ⑨⑧
 4, 1,Ｉスタンドバイミｰ, 34,小牧太, 0.3, 53, -11,  -2,11, 84.2,④③⑤, 4, 3, ヤマカツセイリュウ,,北沢伸,196.3,,,, 8, 34.1,⑤④③, 4, 6,Ｂマイネルガヴロシュ, 75,酒井学, 0.7, 74,   8,  -1, 1,  2.2,⑤⑦④, 4,13,Ｌメイショウバレｰヌ, 70,渡辺薫, 0.4, 76,  -4,* 15,11, 51.6, ⑭⑫
 5, 8,Ｄタイセイシュバリエ, 42,和田竜, 0.6, 53, -13,  -2, 2,  4.3,⑧⑦④, 5, 7, スカイボｰイング,,岩崎祐,196.7,,,, 6, 19.3,⑥⑥⑥, 5, 2,Ｅアッシュｰル, 71,北村友, 1.0, 72,   4,*  5, 4, 11.1,⑪⑪⑩, 5, 3,Ｈチェリｰビスティｰ, 72,藤岡康, 0.5, 74,   7,   4, 6, 18.2, ⑦⑥
 6,16,Ｈユウキソルジャｰ, 34,幸英明, 0.6, 55, -16,*  5,12, 89.1,⑮⑭⑩, 6, 8, テイエムハエゲナ,,田村太,197.3,,,,10,105.3,⑨⑨⑨, 6, 3,Ｊシェイクラブハｰト, 63,渡辺薫, 1.1, 72,   7,  -2, 8, 30.8,⑧⑩⑧, 6,15,Ｄリッカコウユウ, 76,国分優, 0.5, 74,   1,   9,10, 46.8, ⑫⑩
 7,14,Ｃデンコウデア, 47,藤岡康, 0.6, 51, -12,  -2, 6, 30.6,⑨⑧⑥, 7, 5, アスタｰクリス,,林満明,197.5,,,,12,187.6,③③④, 7, 7,Ｋタガノアルザン, 38,和田竜, 1.6, 66,   8, -14,10,144.9,⑨⑧⑨, 6, 2,Ｉハノハノ, 72,酒井学, 0.5, 74,   7,   4, 3,  7.2, ⑥⑨
 8, 2,Ｂボｰイフレンド, 53,尾島徹, 1.5, 39, -12, -16,10, 74.5,⑤⑥⑨, 8, 1, アスカノバッハ,,熊沢重,197.7,,,, 9, 64.6,④⑧⑦, 8, 9,Ｇパトリックバロｰズ, 66,藤懸貴, 1.8, 62,*  9, -21,11,150.7,①②②, 8,11,Ｊリッピアピンク, 70,鮫島良, 0.6, 73,  -3,* 11, 8, 21.6, ⑬⑬
