11年 5月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 2,Ｉクロｰズホｰルド, 49,浜中俊, 3.1, 48,   5, -20, 6, 16.0, ⑤⑥, 9,11,Ｌウインロザリｰ, 40,田中勝, 1.4, 49,   6,  -8, 9, 49.9,⑭⑪⑩, 9, 7,Ｌハイマｰク, 54,池添謙, 1.5, 53,   7, -19,10, 74.7,⑨⑩⑪, 9,12,Ｂソウルフルヴォイス, 83,蛯名正, 0.9, 76,   4,  -2, 2,  4.2,⑦⑧⑧
10, 7,Ｃスウェｰジｰ, 61,吉田豊, 3.2, 44,   6, -23, 4,  6.1, ③③,10,12,Ｈドラゴンパｰル, 50,大庭和, 1.9, 44,   6, -15,12,264.2,⑧⑩⑪,10, 9,Ｍメンブランツァ, 49,江田照, 1.6, 53,   6, -17,13,201.8,⑪⑫⑬,10,17,Ｆマイネプリンセス, 81,三浦皇, 1.1, 75,   3,  -3, 3,  8.7,⑩⑪⑪
11, 8, スイｰトサンテ,---,ピンナ, 4.8, 35,   2, -30, 8, 57.8, ⑧⑩,11, 9,Ｋキングカイ, 41,武士沢, 2.0, 45,   3, -10,11,174.6,⑬⑭⑫,11, 1,Ｋマロノヴィｰナス, 58,福永祐, 2.3, 47,   8, -34,11, 81.8,④⑤⑦,11,13,Ｎモズ, 77,石橋脩, 1.3, 70,   4,  -9,10, 28.8,④⑥⑦
12,10, ラインビアンカ,---,武士沢, 5.3, 31,   4, -37,11, 96.8, ⑨⑧,12, 8,Ｉマイネピｰス, 49,三浦皇, 2.2, 41,* 13, -36,10, 96.7,②②②,12, 4,Ｈピｰスオブラック, 63,北村宏, 2.3, 45,   7, -31, 9, 62.3,⑥⑧⑨,12, 3,Ｍマコトギャラクシｰ, 78,武豊  , 1.4, 70,   3,  -8, 6, 14.1,⑨⑨⑨
,,,,,,,,,,,,13,14,Ｍハイタッチレディ, 39,小林慎, 3.4, 30,   1, -28,14,559.8,⑩⑫⑭,13, 2,Ｇスプリングユノｰ, 65,石橋脩, 3.7, 36,  10, -57,12,163.8,②③③,13, 6,Ｏホッコｰビクトリｰ, 77,池添謙, 1.6, 67,   3, -11,14, 42.0,⑪⑩⑩
,,,,,,,,,,,,14,10,Ｎフロラシオンロｰズ, 19,中谷雄, 4.6, 21,   1, -45,13,463.6,⑪⑬⑬,,,,,,,,,,,,,14,18,Ｌライオングラス, 79,田面木, 1.8, 66,   0,  -8,18,243.4,⑰⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ａウィズディクタット, 85,北村宏, 1.9, 61,*  7, -22,13, 39.5,①③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｃシグナリオ, 83,ピンナ, 2.0, 63,   1, -14, 9, 28.8,⑬⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,Ｒラフィナｰル, 71,柴山雄, 2.2, 60,   1, -15,17,133.3,⑭⑮⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｑブルｰマｰテル, 71,江田照, 2.2, 58,   5, -25,15, 48.0,③④⑤
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:13),,,,,,,,,,,
単勝:300円 複勝:11=150円 12=160円 05=900円 枠連:530円,,,,,,,,,,,,単勝:400円 複勝:01=170円 06=210円 02=310円 枠連:390円,,,,,,,,,,,,単勝:270円 複勝:05=130円 13=420円 06=240円 枠連:680円,,,,,,,,,,,,"単勝:290円 複勝:09=160円 15=420円 01=670円 枠連:1,070円",,,,,,,,,,,
"馬連:590円 ワイド:11-12=270円 05-11=2,460円 05-12=2,360円",,,,,,,,,,,,"馬連:1,260円 ワイド:01-06=490円 01-02=640円 02-06=1,050円",,,,,,,,,,,,"馬連:3,140円 ワイド:05-13=970円 05-06=510円 06-13=2,400円",,,,,,,,,,,,"馬連:2,120円 ワイド:09-15=830円 01-09=1,970円 01-15=8,130円",,,,,,,,,,,
"馬単:1,030円 3連複:9,250円 3連単:29,330円",,,,,,,,,,,,"馬単:2,120円 3連複:3,690円 3連単:17,650円",,,,,,,,,,,,"馬単:4,390円 3連複:7,810円 3連単:35,070円",,,,,,,,,,,,"馬単:2,910円 3連複:34,300円 3連単:119,690円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝2400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝2400m 3 歳ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,青嵐賞,,,,,,,,,,,,東京優駿 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂアルベルティ, 67,デット,, 70,*  9,* -1, 2,  3.5, ③③, 1, 2,Ｅクォリティシｰズン, 72,松岡正,, 76,*  6,*  1, 5, 14.9, ②②, 1, 3,Ｅピエナファンタスト, 80,ピンナ,, 84,  10,*  5,10, 46.6,⑮⑮⑮, 1, 5,Ａオルフェｰヴル, 96,池添謙,, 98,   9,* 26, 1,  3.0,⑭⑭⑬
 2, 4,Ａエフティシュタルク, 74,蛯名正, 0.4, 67,* 11,  -7, 1,  2.1, ①①, 2, 6,Ｏディアフロイデ, 49,柴山雄, 0.6, 68,  -2,*  8,15,514.1, ⑭⑬, 2,12,Ｂマナクｰラ, 84,ウィリ, 0.1, 82,  11,*  0, 1,  3.9,⑨⑨⑫, 2, 1,Ｃウインバリアシオン, 89,安藤勝, 0.3, 94,   7,* 27,10, 24.4,⑮⑮⑮
 3,11,Ｄギンザスクランブル, 63,ピンナ, 0.6, 66,* 11,  -9, 5, 11.0, ②②, 3, 5,Ｉショウナンアリビオ, 68,川田将, 0.7, 68,   2,  -1,10, 26.1, ⑤④, 3,11,Ｄスズカゲイル, 81,デット, 0.8, 78,  12,  -9, 2,  4.2,⑧⑪⑬, 3, 7,Ｐベルシャザｰル, 80,後藤浩, 1.4, 82,  11,  -1, 8, 18.5,⑤⑥⑤
 4, 1,Ｃレッツゴｰマｰクン, 66,江田照, 0.7, 64,   6,*  0, 4,  8.8, ⑦⑦, 4,13,Ａタビト, 75,田中勝, 0.9, 67,   2,  -3, 2,  3.7, ⑥⑤, 4, 8,Ｈマチカネヒヨドリ, 77,岩田康, 0.9, 76,* 13, -14,11, 60.2,⑬⑫⑧, 4,10,Ｇナカヤマナイト, 86,柴田善, 1.5, 84,  10,   4, 4,  8.8,⑪⑬⑭
 5,10,Ｆミヤビコンクエスト, 58,吉田豊, 0.8, 61,   3,*  0, 9, 55.4, ⑫⑨, 5, 3,Ｄヒショウ, 72,岩田康, 1.0, 66,   1,  -1, 8, 20.7, ⑧⑥, 5, 2,Ｃラストノｰト, 82,横山典, 1.1, 72,* 14, -23, 3,  5.0,⑩②②, 5, 6,Ｎクレスコグランド, 81,浜中俊, 1.5, 84,  11,  -1, 9, 21.2,⑬⑪⑧
 6, 2,Ｇミスタｰロックマン, 58,福永祐, 0.8, 64,   6,  -3, 8, 37.5, ⑤④, 6, 1,Ｈジャｰグラット, 68,江田照, 1.5, 63,   1,  -3,11, 66.2, ⑫⑩, 6, 4,Ａゴｰルドスパｰクル, 84,松岡正, 1.2, 75,  11, -15, 4,  5.8,⑪⑬⑪, 6,14,Ｄショウナンパルフェ, 88,三浦皇, 2.1, 77,* 12, -14,14, 45.6,③③④
 7, 3,Ｈリンクルリッジ, 56,武士沢, 1.0, 60,   5,  -3, 7, 26.6, ⑧⑧, 7, 9,Ｌフィンデルムンド, 67,福永祐, 1.6, 61,   1,  -7, 9, 23.4, ⑨⑦, 7,15,Ｆプロヴィデンス, 79,三浦皇, 1.5, 71,* 12, -26,12, 68.6,④③④, 7, 2,Ｂサダムパテック, 91,岩田康, 2.3, 75,  10, -10, 2,  6.0,⑨⑩⑩
 8, 9,Ｅバリサイト, 58,松岡正, 1.8, 54,   2,  -8, 3,  7.1, ⑪⑪, 8, 4,Ｂサミットストｰン, 74,小牧太, 1.6, 58,  -2,  -3, 3,  6.5, ⑬⑭, 8, 5,Ｎジェイケイラン, 74,川田将, 1.9, 69,  10, -21, 9, 31.8,⑭⑭⑭, 8, 3,Ｍオｰルアズワン, 81,藤田伸, 2.4, 74,* 16, -31,15, 81.9,①①①
 9, 7,Ｊオペラ, 53,石橋脩, 1.8, 54,   6, -12, 6, 23.5, ④⑤, 9, 7,Ｋアユミチャン, 68,蛯名正, 2.5, 55,*  7, -22, 4,  9.3, ①①, 9, 6,Ｊニシノラブキング, 76,北村宏, 2.1, 67,  11, -29,13, 83.2,⑥⑧⑦, 9,16,Ｊトｰセンレｰヴ, 84,ウィリ, 2.5, 73,  11, -14, 5, 13.5,⑥⑦⑨
10, 6,Ｋカネトシライジング, 44,北村宏, 2.6, 48,   0, -11,13,324.2, ⑩⑫,10,14,Ｃニシノオウガイ, 73,吉田豊, 3.0, 49,   0, -17, 6, 19.2, ⑩⑪,10, 1,Ｋケｰジｰカチボシ, 76,吉田豊, 2.1, 66,* 12, -34, 7, 21.5,⑫⑥⑥,10,17,Ｋユニバｰサルバンク, 83,福永祐, 2.5, 75,  11, -17,11, 25.7,④④⑥
11,12,Ｉストロングレグナム, 54,池添謙, 2.8, 47,   3, -17,11,178.9, ⑨⑩,11, 8,Ｊハロｰバニヤン, 68,北村宏, 3.0, 51,   4, -22, 7, 19.9, ③③,11,13,Ｍベルグミサイル, 74,池添謙, 2.8, 63,* 12, -43,14,313.0,⑦④⑤,11,15,Ｆトｰセンラｰ, 86,蛯名正, 2.5, 75,* 13, -19, 7, 15.8,⑦⑤②
12,13,Ｌバトルトコパ, 41,菅原隆, 3.3, 43,   6, -25,12,295.3, ⑥⑥,12,15,Ｆギンザアキレス, 71,デット, 3.2, 48,   1, -21, 1,  2.6, ⑦⑧,12, 9,Ｇハｰトシュｰタｰ, 79,浜中俊, 2.8, 64,  11, -38, 6, 18.2,⑤⑦⑩,12,11,Ｅデボネア, 87,デット, 2.6, 72,   9, -13, 3,  7.8,⑫⑫⑪
13, 8, サミットフィｰバｰ,---,横山典, 4.9, 33, -17, -11,10,102.7, ⑬⑬,13,11,Ｇドナリサ, 68,池添謙, 3.6, 45,   0, -22,12, 66.4, ⑪⑫,13,10,Ｉヒカルマンテンボシ, 77,後藤浩, 3.5, 60,* 13, -56, 5,  7.4,①①①,13, 8,Ｌフェイトフルウォｰ, 82,田中勝, 2.7, 72,   8, -12,13, 32.9,⑧⑨⑫
,,,,,,,,,,,,14,10,Ｍクリｰルマグナム, 56,四位洋, 6.4, 15, -17, -25,14,283.7, ⑮⑮,14,14,Ｌラッキｰバニラ, 76,福永祐, 3.6, 61,* 12, -53, 8, 22.0,②⑤③,14, 9,Ｉコティリオン, 85,小牧太, 2.7, 73,   6,  -2, 6, 13.6,⑯⑰⑯
,,,,,,,,,,,,15,12,Ｎラッシュウインド, 55,浜中俊,13.5,-35,   2, ---,13,264.6, ④⑨,15, 7,Ｏミウラリチャｰド, 63,江田照, 4.0, 58,  11, -55,15,358.3,③⑩⑨,15,13,Ｈロッカヴェラｰノ, 86,武豊  , 2.9, 72,   6,  -4,12, 28.3,⑰⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｑエｰシンジャッカル, 79,川田将, 3.2, 69,  11, -24,18,171.3,⑩⑧⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｏノｰザンリバｰ, 81,ピンナ, 4.6, 61,* 12, -49,16,101.1,②②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:不良(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:13),,,,,,,,,,,
単勝:350円 複勝:05=140円 04=110円 11=230円 枠連:340円,,,,,,,,,,,,"単勝:1,490円 複勝:02=510円 06=9,470円 05=720円 枠連:3,460円",,,,,,,,,,,,"単勝:4,660円 複勝:03=780円 12=180円 11=170円 枠連:1,020円",,,,,,,,,,,,単勝:300円 複勝:05=150円 01=660円 07=450円 枠連:580円,,,,,,,,,,,
馬連:330円 ワイド:04-05=170円 05-11=570円 04-11=360円,,,,,,,,,,,,"馬連:110,380円 ワイド:02-06=34,970円 02-05=3,490円 05-06=50,230円",,,,,,,,,,,,"馬連:16,710円 ワイド:03-12=4,340円 03-11=4,480円 11-12=380円",,,,,,,,,,,,"馬連:3,380円 ワイド:01-05=1,290円 05-07=990円 01-07=5,390円",,,,,,,,,,,
"馬単:780円 3連複:1,020円 3連単:4,710円",,,,,,,,,,,,"馬単:214,900円 3連複:324,510円 3連単:2,124,380円",,,,,,,,,,,,"馬単:47,650円 3連複:15,820円 3連単:166,000円",,,,,,,,,,,,"馬単:4,540円 3連複:22,950円 3連単:100,300円",,,,,,,,,,,
■ 3R  ダ2100m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1400m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,富嶽賞,,,,,,,,,,,,つばさ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂトウショウカムイ, 66,石橋脩,, 74,* 12,*  4, 3,  4.6,①①①, 1, 2,Ｂフルアクセル, 66,福永祐,, 79,  13,* -7, 1,  2.3, ⑧⑧, 1, 6,Ｆザドライブ, 80,柴山雄,, 84,  10,* 10, 4, 10.2, ④③, 1, 1,Ｄトｰホウオルビス, 90,大庭和,, 87,* 19,   2, 8, 18.0, ①①
 2, 3,Ｇレイフザラッキｰ, 55,デット, 1.6, 64,* 11,  -7, 2,  3.9,⑨③②, 2, 9,Ｅロイヤルクレスト, 59,ピンナ, 0.1, 75,* 19, -21, 3,  9.2, ①①, 2,11,Ｃドロ, 82,蛯名正, 0.3, 83,  11,*  7, 2,  3.6, ③④, 2, 8,Ｂドスライス, 92,川田将, 0.0, 86,  16,   5, 6, 11.5, ④④
 3,11,Ａフォンテｰヌブロｰ, 72,後藤浩, 1.9, 61,  10,  -6, 1,  2.3,④⑤④, 3, 4,Ｇコスモマスタング, 56,松岡正, 0.8, 69,* 18, -28, 7, 27.1, ②②, 3,10,Ｉヘリオスシチｰ, 78,岩田康, 0.9, 78,   8,   6, 3,  8.1, ⑫⑩, 3, 9,Ｆアｰリｰロブスト, 88,藤田伸, 0.0, 88,* 18,   3, 3,  6.8, ②②
 4, 8,Ｄアウトヒット, 59,岩田康, 2.0, 62,   9,  -4, 4, 10.9,⑥⑧⑦, 4, 8,Ｉバｰチャルトラック, 44,三浦皇, 0.9, 69,  10, -15, 8,100.6, ⑨⑩, 4, 2,Ｌシャインエフォｰト, 76,柴田善, 1.2, 75,  10,   0, 9, 28.9, ⑦⑤, 4,10,Ｍクイックリｰプ, 84,飯田祐, 0.0, 85,  14,*  9,11, 65.4, ⑦⑨
 5, 5,Ｅブライトジェム, 56,三浦皇, 2.1, 61,   6,*  3, 9, 51.9,⑪⑫⑬, 5,10,Ａメイショウヤタロウ, 71,藤田伸, 1.5, 61,* 18, -38, 2,  2.5, ③③, 5,12,Ｂプロスペラスマム, 84,大庭和, 1.2, 75,* 12,  -3, 8, 27.5, ①①, 5, 4,Ｌタカオセンチュリｰ, 85,小林慎, 0.1, 85,  17,   4,15,203.6, ③③
 6,12,Ｍヤマニンミミック, 45,柴山雄, 2.3, 59,   8,  -5, 6, 19.8,⑩⑩⑧, 6, 3,Ｃサクラフロｰレス, 64,蛯名正, 1.7, 60,  17, -38, 5, 10.0, ④④, 6,14,Ｐワンダｰキラメキ, 71,ウィリ, 1.4, 75,  10,  -2,13, 75.7, ⑤⑥, 6,11,Ｈアルトップラン, 87,蛯名正, 0.1, 83,   9,* 14,10, 53.1, ⑯⑯
 7,13,Ｊタイソンバロｰズ, 52,柴田善, 2.4, 59,   6,  -1,11,175.0,⑤⑥⑫, 7, 1,Ｄグレｰトマッハ, 61,四位洋, 2.0, 56,  11, -33, 4,  9.5, ⑩⑨, 7,15,Ｏクラッカｰジャック, 75,小牧太, 1.4, 71,   3,*  7,14,128.2, ⑯⑯, 7, 3,Ｐグリッタｰウイング, 73,岩田康, 0.1, 85,  15,   7, 9, 41.5, ⑫⑦
 8,10,Ｃアセント, 65,福永祐, 2.5, 58,  10, -12, 5, 12.3,③④⑤, 8, 6,Ｆツクババレｰ, 58,横山典, 2.7, 48,  14, -48, 6, 21.7, ⑥⑤, 8, 5,Ｇヴィルマｰル, 80,石橋脩, 1.6, 71,   8,   0,10, 38.1, ⑪⑬, 8, 2,Ａカジノドライヴ, 95,安藤勝, 0.2, 84,  16,   5, 1,  2.5, ⑤⑤
 9,15,Ｆアンサンブル, 56,田中勝, 2.6, 58,   9, -11,10,105.1,⑦⑦⑥, 9, 7,Ｈメロディメｰカｰ, 55,柴田善, 2.9, 47,  14, -51, 9,141.8, ⑦⑥, 9, 4,Ｄタマモスクワｰト, 80,浜中俊, 1.7, 71,   8,  -3, 5, 12.7, ⑧⑧, 9,15,Ｋフサイチセブン, 85,小牧太, 0.3, 82,  13,   8, 5, 11.3, ⑨⑪
10, 7,Ｉスペｰスウォｰク, 52,吉田豊, 2.7, 57,   7,  -6, 7, 21.3,⑫⑪⑩,10, 5, カシノダイナマイト,---,菅原隆, 4.5, 36,  13, -70,10,216.7, ⑤⑦,10, 8,Ａメイショウツチヤマ, 85,デット, 1.7, 72,* 11,  -6, 1,  2.5, ②②,10, 6,Ｅナニハトモアレ, 89,ウィリ, 0.4, 84,  16,   3, 4,  7.8, ⑥⑥
11, 2,Ｏビレッジタイム, 36,江田照, 2.8, 57,   5,   0,14,355.8,⑭⑭⑭,,,,,,,,,,,,,11,16,Ｊセンジンジョｰ, 77,松岡正, 1.8, 72,  11,  -5, 7, 19.2, ⑥⑦,11,12,Ｏマイプリティワン, 80,浜中俊, 0.5, 82,  12,   7,16,222.8, ⑭⑫
12, 9,Ｋステラソルジャｰ, 49,ピンナ, 5.3, 44,   8, -28,13,196.4,⑬⑬⑪,,,,,,,,,,,,,12,13,Ｈファンドリカップ, 79,武豊  , 1.9, 69,   8,  -4, 6, 19.1, ⑬⑪,12,13,Ｎセイカアレグロ, 84,田中勝, 0.8, 78,  11,   5,12,101.0, ⑮⑮
13, 4,Ｎアｰティチョｰク, 38,大庭和, 6.1, 40,   7, -35,15,401.4,⑧⑨⑨,,,,,,,,,,,,,13, 3,Ｎウネントリッヒ, 75,江田照, 2.0, 68,   8,  -4,16,173.4, ⑩⑫,13,16,Ｉアドマイヤマジン, 86,福永祐, 1.0, 77,  14,   0,13,141.2, ⑪⑧
14, 1,Ｈディオルｰチェ, 53,北村宏, 6.6, 38,   2, -28,12,179.3,⑮⑮⑮,,,,,,,,,,,,,14, 1,Ｋイチエイクリッパｰ, 77,吉田豊, 2.0, 67,   6,  -2,12, 55.9, ⑭⑭,14, 5,Ｊピｰスオブパワｰ, 86,三浦皇, 1.1, 76,  13,   0, 7, 16.4, ⑩⑩
15,14,Ｌラブロジック, 47,ウィリ, 6.6, 39,* 11, -48, 8, 37.7,②②③,,,,,,,,,,,,,15, 9,Ｍトｰセンマンボ, 75,北村宏, 2.2, 66,   6,  -4,15,133.3, ⑮⑮,15, 7,Ｇガブリン, 87,柴田善, 2.1, 69,  12,  -7,14,154.1, ⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｅシルクファルシオン, 80,武士沢, 2.3, 65,   9,  -8,11, 44.1, ⑨⑨,16,14,Ｃピュｰタｰ, 91,横山典, 5.2, 44,  12, -34, 2,  4.9, ⑧⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
