11年11月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-15,,,,,■ 4R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9, 9,Ｒクラウンカミｰノ,-15,宮崎北, 0.6, 45,  -7,  -4, 8, 29.0,   , 9, 8,Ｇベジャｰルコｰド, 69,松田大, 3.3, 61,* 10, -19, 7, 23.4,①①①, 9, 9,Ｈゲンパチボロン, 63,平野優, 1.1, 64,*  1,   7, 7, 32.2,②②②, 9, 2,Ｊトウシンヤマト, 67,川須栄, 1.3, 73,  -4,   7, 4,  8.2, ④⑤
10,18,Ｑカネトシコミット, 12,的場勇, 0.6, 49, -31,* 13,16,145.9,   ,10, 7,Ｋマイスタｰ, 55,水口優, 5.6, 45,   4, -26,11,266.9,⑪⑩⑩,10, 1,Ｃエイコオレジェンド, 71,菅原隆, 1.4, 63,  -2,  12, 3,  9.9,⑨⑨⑨,10, 9,Ｇオｰガストウェイ, 70,平野優, 1.4, 72,  -5,   8, 7, 25.9, ⑩⑩
11, 6,Ｋラブファンディ, 36,丸田恭, 0.7, 45, -15,   1,15, 83.6,   ,11, 2,Ｊトウケイストロング, 58,森一馬, 6.8, 39,   5, -37,10,176.7,③⑨⑨,11, 8,Ｊマｰブルドｰン, 53,松山弘, 3.0, 52,  -2,  -2,10, 62.2,⑦⑩⑪,11, 1,Ｋライブインベガス, 61,松山弘, 1.8, 70,  -8,   9, 9, 44.7, ⑪⑪
12, 3,Ｃレヴァンタｰル, 56,柴山雄, 0.9, 42, -23,   3,12, 46.4,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,Ｏオメガボンドガｰル, 19,横山和, 1.1, 38,  -8,  -9, 7, 27.8,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｐエｰシンデュエット, 12,高倉稜, 1.2, 38, -10,  -8, 6, 27.2,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,Ｌミッドワイフ, 35,松山弘, 1.4, 36, -35,   4,14, 76.3,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 7,Ｆヤマニンフルｰリｰ, 47,川須栄, 1.5, 31, -11, -13, 5, 19.2,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,Ｍキチロクトップガン, 34,高嶋活, 2.2, 20, -15, -20,17,251.9,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 4,Ｎカシノブロｰチ, 23,水口優, 2.2, 20, -16, -19,18,356.8,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:4),,,,,,,,,,,
"単勝:600円 複勝:05=240円 02=160円 15=120円 枠連:1,900円",,,,,,,,,,,,単勝:380円 複勝:03=160円 01=130円 11=230円 枠連:650円,,,,,,,,,,,,単勝:150円 複勝:03=110円 06=270円 10=350円 枠連:630円,,,,,,,,,,,,単勝:240円 複勝:08=140円 06=490円 05=280円 枠連:630円,,,,,,,,,,,
"馬連:1,910円 ワイド:02-05=640円 05-15=430円 02-15=220円",,,,,,,,,,,,馬連:560円 ワイド:01-03=220円 03-11=540円 01-11=410円,,,,,,,,,,,,"馬連:800円 ワイド:03-06=370円 03-10=460円 06-10=1,320円",,,,,,,,,,,,"馬連:2,040円 ワイド:06-08=800円 05-08=590円 05-06=2,280円",,,,,,,,,,,
"馬単:4,550円 3連複:1,470円 3連単:14,810円",,,,,,,,,,,,"馬単:1,210円 3連複:1,520円 3連単:6,500円",,,,,,,,,,,,"馬単:1,080円 3連複:2,380円 3連単:7,650円",,,,,,,,,,,,"馬単:3,150円 3連複:6,250円 3連単:24,620円",,,,,,,,,,,
■ 2R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,平ヶ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃシンクオブミｰ, 71,勝浦正,, 70,* -5,* 17, 1,  2.9,②②②, 1, 1, エｰシングングン,---,川須栄,, 59,*-27,  19, 2,  3.7,①①①, 1, 5,Ａアルジェンタム, 76,勝浦正,, 75,*  5,  12, 1,  3.0,②②②, 1, 2,Ａバクシンカｰリｰ, 78,木幡初,, 76,   3,  12, 1,  2.6, ②②
 2, 1,Ｂマイネフェリックス, 72,丹内祐, 0.0, 71,* -5,  16, 2,  3.2,①①①, 2, 8, ハッピｰウィｰク,---,高倉稜, 0.2, 59, -28,* 20, 5, 10.7,⑦⑤③, 2,12,Ｄジョンブルクリス, 70,中舘英, 0.0, 77,*  5,  11, 4,  6.8,①①①, 2, 8,Ｆミスタｰマスタｰド, 69,中舘英, 0.5, 71,*  5,   3, 6, 12.9, ①①
 3, 5,Ｅバイブレイションズ, 70,吉田隼, 0.4, 68,  -6,  16, 4,  7.8,③⑤③, 3, 4, グッドマイスタｰ,---,吉田隼, 0.4, 60, -30,* 22, 1,  2.5,⑥⑦⑥, 3, 4,Ｉゼロｰソ, 68,丸田恭, 0.2, 76,   1,* 19,10, 34.1,⑨⑨⑧, 3, 6,Ｄニジブルｰム, 71,太宰啓, 0.8, 67,  -8,  12, 7, 14.5, ⑩⑨
 4, 4,Ｄクレｰンズラヴァｰ, 70,丸田恭, 0.6, 68,  -8,* 19, 5, 11.4,⑧⑨⑨, 4, 2, ツルマルナルト,---,松田大, 0.8, 50, -28,  12, 3,  4.9,③③④, 4, 6,Ｃライジングサン, 73,松山弘, 0.3, 74,   3,  13, 8, 23.0,⑤④⑤, 4, 3,Ｂメロｰト, 75,川須栄, 0.8, 70, -14,* 18, 3,  5.3, ⑪⑪
 5, 7,Ｆクリノソｰニャ, 69,杉原誠, 0.8, 65,  -7,  14, 9, 38.4,⑦⑦⑥, 5, 5, ヤマニンエクセラン,---,柴山雄, 1.8, 35,*-27,  -5, 7, 28.6,②②②, 5, 8,Ｂシンボリニｰス, 74,大野拓, 0.3, 76,   3,  15, 3,  6.6,⑫⑤④, 5, 5,Ｈエクレウス, 69,西田雄, 0.9, 66,  -6,   9, 4,  9.4, ⑧⑧
 6, 3,Ａツヨイキモチ, 72,中舘英, 0.9, 63,  -6,  10, 3,  4.7,④③④, 6, 9, スクリｰンパス,---,村田一, 1.9, 43, -34,   9, 6, 14.1,⑨⑧⑦, 6, 7,Ｆエイダイポイント, 69,津村明, 0.4, 76,   2,* 20, 5,  7.6,⑩⑫⑦, 6,11,Ｊベストラン, 66,的場勇, 0.9, 65,   3,   0,10, 70.0, ③③
 7, 6,Ｇオペラフォンテン, 67,大野拓, 1.4, 59,  -6,   7, 6, 12.7,⑤④⑤, 7, 3, コスモモストロ,---,丹内祐, 1.9, 37, -28,  -3, 9, 63.8,④④⑤, 7, 2,Ｇエフティレフア, 68,横山和, 0.9, 70,   1,   9, 9, 23.9,⑥⑧⑪, 7,10,Ｅサクセスゴｰランド, 70,吉田隼, 1.0, 64,   0,   1, 5, 11.4, ④④
 8, 9,Ｉセイルアゲン, 47,津村明, 1.5, 59,  -6,   7, 7, 29.4,⑥⑥⑦, 8, 6, パシュｰト,---,太宰啓, 3.9, 14, -34, -19, 4,  6.9,⑤⑨⑨, 8, 1,Ｈアドマイヤスコｰル, 68,川須栄, 1.0, 70,   1,  11, 2,  5.6,⑧⑪⑫, 8, 4,Ｋフラワｰウィンド, 66,柴山雄, 1.0, 64,  -2,   4,11, 75.4, ⑥⑥
 9, 8,Ｈクリノビッグスカイ, 63,西田雄, 2.8, 51,  -7,  -1, 8, 33.1,⑨⑧⑧, 9, 7, マスタｰウィッシュ,---,勝浦正, 4.5,  1, -30, -37, 8, 62.9,⑧⑥⑧, 9,11,Ｊロンズデｰライト, 67,柴山雄, 1.0, 67,*  4,   1, 7, 14.9,④③③, 9, 1,Ｉコンプリｰトラン, 67,大野拓, 1.2, 62,  -2,   2, 9, 55.7, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,10,10,Ｋムカワタイガｰ, 67,平野優, 1.1, 68,   1,   8,12,127.5,⑪⑩⑨,10, 7,Ｃトップルビｰ, 74,鮫島良, 1.3, 61,  -7,   6, 2,  3.9, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,11, 9,Ｅテンベアハｰト, 70,木幡初, 1.2, 67,   3,   4, 6,  8.5,⑦⑦⑥,11, 9,Ｇコウヨウサンデｰ, 69,村田一, 1.6, 56,  -5,  -1, 8, 21.3, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,12, 3,Ｌエメラルタｰボ, 64,的場勇, 4.1, 43,   3, -37,11, 90.0,③⑥⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:4),,,,,,,,,,,
単勝:290円 複勝:02=120円 01=140円 05=200円 枠連:490円,,,,,,,,,,,,単勝:370円 複勝:01=140円 08=230円 04=130円 枠連:800円,,,,,,,,,,,,単勝:300円 複勝:05=150円 12=240円 04=830円 枠連:630円,,,,,,,,,,,,単勝:260円 複勝:02=140円 08=510円 06=380円 枠連:920円,,,,,,,,,,,
馬連:460円 ワイド:01-02=180円 02-05=340円 01-05=480円,,,,,,,,,,,,"馬連:1,820円 ワイド:01-08=500円 01-04=190円 04-08=390円",,,,,,,,,,,,"馬連:930円 ワイド:05-12=450円 04-05=2,050円 04-12=4,440円",,,,,,,,,,,,"馬連:1,510円 ワイド:02-08=690円 02-06=820円 06-08=2,750円",,,,,,,,,,,
"馬単:980円 3連複:880円 3連単:3,970円",,,,,,,,,,,,"馬単:2,720円 3連複:1,150円 3連単:9,320円",,,,,,,,,,,,"馬単:1,590円 3連複:14,220円 3連単:48,190円",,,,,,,,,,,,"馬単:2,310円 3連複:6,130円 3連単:26,810円",,,,,,,,,,,
■ 3R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫雲寺特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｋバルデッツァ, 61,川須栄,, 70,*  8,   0, 6, 11.9, ①①, 1, 9,Ｅシャイニイチカ, 68,中舘英,, 71,   1,*  7, 3,  5.7, ⑦⑧, 1, 1,Ｂワンダｰアサｰルト, 76,野元昭,, 66,   2,* 13, 3,  7.3,⑧⑨⑩, 1,12,Ｋサクラゴスペル, 68,黛弘人,, 78,   4,   7, 6,  9.8, ⑦⑤
 2,10,Ｇブロックコｰド, 68,丸田恭, 0.3, 67,  -4,*  9, 5,  8.0, ⑬⑭, 2,10,Ｂサマｰソング, 72,吉田隼, 0.0, 69,  -1,*  8, 1,  2.5, ⑨⑨, 2,10,Ａサトノサウザｰ, 77,津村明, 0.1, 64,   5,   7, 1,  2.4,③④④, 2,17,Ｇニシノマナザシ, 71,村田一, 0.0, 77,   3,*  8, 7, 14.1, ⑧⑧
 3,14,Ｈメイショウキルタｰ, 65,松山弘, 0.3, 68,*  6,  -1,13,112.2, ②②, 3, 5,Ｃデンファレ, 71,的場勇, 0.2, 70,   2,   3, 2,  3.0, ④⑤, 3, 3,Ｊオメガキングコング, 49,吉田隼, 0.1, 64,*  6,   6, 6, 13.7,②②②, 3,13,Ｆエｰラゴｰデオ, 74,高倉稜, 0.2, 76,   2,*  8, 2,  5.2, ⑬⑫
 4,11,Ａタツフラッシュ, 72,高倉稜, 0.3, 68,   4,   1, 2,  4.3, ④④, 4, 2,Ｆセラヴィ, 65,高倉稜, 0.6, 66,*  6,  -3, 8, 23.2, ①①, 4, 2,Ｈレオネプチュｰン, 60,柴山雄, 0.2, 62,*  7,   3, 7, 26.4,①①①, 4, 9,Ｅトゥザサミット, 75,中舘英, 0.2, 79,  -2,* 15, 3,  5.8, ⑭⑭
 5, 1,Ｉテングジョウ, 62,宮崎北, 0.5, 65,  -2,   5, 9, 19.3, ⑪⑨, 5, 7,Ｈプットオンザリッツ, 62,柴山雄, 0.7, 63,  -1,   2, 6, 15.9, ⑧⑦, 5, 5,Ｃアポロストｰム, 70,丹内祐, 0.4, 64,   4,   7, 5, 10.3,⑦⑦⑦, 5,16,Ｄコスモソｰンパｰク, 75,丹内祐, 0.3, 75,   2,   5, 4,  7.4, ⑪⑩
 6,13,Ｄスマイリングムｰン, 70,中舘英, 0.5, 66,   3,   0, 1,  3.8, ⑤⑤, 6, 6,Ｉクリンゲルベルガｰ, 60,村田一, 0.7, 64,  -5,   6, 9, 49.1, ⑩⑩, 6, 8,Ｅヴィクトリｰスタｰ, 66,中舘英, 0.5, 62,   4,   5, 2,  3.4,⑥⑥⑥, 6, 4,Ｃドリｰムヒｰロｰ, 76,津村明, 0.5, 72,   1,   7, 5,  8.5, ⑨⑪
 7, 8,Ｆシャカリキオｰ, 68,津村明, 0.7, 64,  -5,*  6,12,103.7, ⑭⑬, 7, 3,Ａトｰセンスタッフ, 73,宮崎北, 0.9, 61,   2,  -2, 7, 17.8, ⑤④, 7, 4,Ｆニｰロ, 65,勝浦正, 0.6, 60,   5,   2, 8, 34.2,⑤③③, 7, 6,Ａナイスミｰチュｰ, 78,太宰啓, 0.5, 71,   0,   7, 1,  4.4, ⑫⑬
 8, 4,Ｃデイブレイク, 71,西田雄, 0.8, 63,  -3,   4, 3,  5.7, ⑫⑩, 8, 4,Ｄアヌエヌエ, 69,勝浦正, 1.1, 60,*  4,  -7, 5, 14.3, ②②, 8, 6,Ｄシルバｰミスト, 70,大野拓, 1.0, 58,   2,   4, 4,  7.9,⑩⑩⑨, 8, 8,Ｍアイビｰフォｰルド, 65,吉田隼, 0.6, 70,   5,  -3,13, 49.1, ④③
 9, 7,Ｅナスザン, 69,大野拓, 1.1, 60,   1,  -3,10, 28.9, ⑦⑦, 9, 1,Ｊハロｰタマ, 59,大野拓, 1.5, 56,   4,  -9,10, 65.1, ③③, 9, 7,Ｇロジシンボリ, 64,村田一, 2.0, 52,   5,  -8, 9, 38.8,④⑤⑤, 9, 1,Ｑダイシンワイルド, 53,丸田恭, 0.8, 66,   3,  -3,15,115.0, ③④
10, 3,Ｂハｰイスマイル, 71,太宰啓, 1.2, 60,  -1,  -1, 4,  7.9, ⑨⑪,10, 8,Ｇワンダｰエレメント, 63,太宰啓, 1.5, 56,   2,  -8, 4, 13.5, ⑥⑥,10, 9,Ｉタビニデヨウ, 54,川須栄, 2.3, 50,   3,  -8,10, 67.6,⑨⑧⑧,10,18,Ｌキタサンフクジン, 68,芹沢純, 0.8, 67,*  9, -12,11, 32.3, ②②
11, 2,Ｎトツゼンノハピネス, 56,松田大, 1.7, 57,   5, -11, 7, 13.3, ③③,,,,,,,,,,,,,,,,,,,,,,,,,11,14,Ｐコスモレニ, 60,大野拓, 0.8, 70,   2,   0,16,191.0, ⑩⑨
12, 9,Ｍアｰトオブプライド, 58,平野優, 1.8, 55,  -1,  -7,14,252.4, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,12,10,Ｈメイショウヨウドウ, 70,松山弘, 0.8, 70,  -2,   7, 8, 17.2, ⑰⑰
13, 6,Ｌダイメイザクラ, 58,吉田隼, 1.8, 55,   3, -10, 8, 16.9, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｎオマワリサン, 64,川須栄, 1.1, 65,  -1,  -1,10, 26.2, ⑮⑮
14,12,Ｊニシノカｰリｰ, 62,村田一, 1.9, 55,   1,  -9,11, 85.1, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｒレオウィザｰド, 42,的場勇, 1.5, 61,  -4,  -2,12, 41.6, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｉマイネホコモモラ, 69,木幡初, 1.8, 55,*  9, -26,17,192.9, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｏトウカイフィット, 61,柴山雄, 1.9, 55,   2, -17,14,102.3, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｊロｰドシップ, 69,勝浦正, 2.1, 51,   2, -21, 9, 25.9, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:4),,,,,,,,,,,
"単勝:1,190円 複勝:05=420円 10=230円 14=740円 枠連:1,760円",,,,,,,,,,,,単勝:570円 複勝:09=140円 10=110円 05=120円 枠連:630円,,,,,,,,,,,,単勝:730円 複勝:01=190円 10=120円 03=350円 枠連:640円,,,,,,,,,,,,"単勝:980円 複勝:12=350円 17=370円 13=180円 枠連:2,500円",,,,,,,,,,,
"馬連:3,380円 ワイド:05-10=1,360円 05-14=12,670円 10-14=6,800円",,,,,,,,,,,,馬連:650円 ワイド:09-10=210円 05-09=250円 05-10=140円,,,,,,,,,,,,馬連:660円 ワイド:01-10=290円 01-03=710円 03-10=600円,,,,,,,,,,,,"馬連:7,340円 ワイド:12-17=2,270円 12-13=1,070円 13-17=1,270円",,,,,,,,,,,
"馬単:7,500円 3連複:103,720円 3連単:391,200円",,,,,,,,,,,,"馬単:1,620円 3連複:380円 3連単:3,670円",,,,,,,,,,,,"馬単:1,520円 3連複:2,240円 3連単:13,250円",,,,,,,,,,,,"馬単:14,170円 3連複:13,810円 3連単:86,390円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
