11年 5月22日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月22日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
11,14,Ｌホワイトサンズ, 48,平野優, 2.8, 45,  -2,  -7,14,323.0,⑬⑫⑫,11, 6,Ｉコｰンビスティｰ, 47,勝浦正, 2.1, 42,   1,  -9, 7, 17.0, ⑤⑤,11, 2,Ｆビｰチパｰティｰ, 68,川須栄, 0.8, 63,* 19, -33, 3,  6.1, ①①,11,11,Ｋリッカメルド, 65,柴山雄, 1.7, 57,*  6, -15, 6, 11.6,⑥③⑤
12,13,Ｎマヤノディアウス, 37,黛弘人, 2.9, 46,  -4,  -3,13,284.0,⑭⑮⑭,12,10,Ｄナリタワイルド, 57,松山弘, 2.6, 37,  -5,  -8, 5, 12.3, ⑩⑪,12, 4,Ｏアカリ, 57,丹内祐, 1.3, 62,   7, -12, 7, 21.9, ⑮⑮,12, 6,Ｆスマｰトファントム, 70,武幸四, 1.8, 54,*  5, -20,10, 43.7,⑦①①
13, 5,Ｍハヤブサミラクル, 38,宮崎北, 3.4, 40,   0, -14,10, 75.6,⑩⑪⑪,13,15, ピンクピアリス,---,高倉稜, 2.8, 34, -26,*  9,12,226.8, ⑮⑮,13, 3,Ｎグロリアスフラワｰ, 59,西村太, 1.5, 57,* 19, -42,13, 79.3, ②②,,,,,,,,,,,,
14, 4,Ｈバンダムヴィッツ, 55,田中克, 4.3, 37,  -3, -17,15,354.2,⑮⑭⑬,14,12, プラウドガｰル,---,藤懸貴, 2.9, 34, -18,   1,13,314.3, ⑭⑭,14, 1,Ｋチェンジオブシｰン, 63,木幡初, 1.7, 57,   9, -24,11, 34.3, ⑬⑬,,,,,,,,,,,,
15, 7,Ｏドリｰムアｰサｰ, 34,水口優, 5.9, 26,  -2, -33,11,133.7,⑪⑬⑮,15,14,Ｊミサノグリｰン, 45,嶋田純, 3.1, 33,  -1, -16, 9, 48.9, ⑦⑧,15, 6,Ｐチェリｰブランデｰ, 51,嶋田純, 3.4, 43,  14, -58,16,431.4, ⑤⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:5),,,,,,,,,,,
"単勝:1,070円 複勝:12=290円 06=130円 03=530円 枠連:910円",,,,,,,,,,,,単勝:230円 複勝:02=120円 13=180円 08=460円 枠連:510円,,,,,,,,,,,,単勝:390円 複勝:14=190円 12=710円 15=820円 枠連:830円,,,,,,,,,,,,単勝:440円 複勝:10=140円 02=140円 05=230円 枠連:540円,,,,,,,,,,,
"馬連:1,100円 ワイド:06-12=460円 03-12=1,770円 03-06=830円",,,,,,,,,,,,"馬連:470円 ワイド:02-13=240円 02-08=740円 08-13=1,920円",,,,,,,,,,,,"馬連:5,340円 ワイド:12-14=1,660円 14-15=1,820円 12-15=6,800円",,,,,,,,,,,,馬連:720円 ワイド:02-10=280円 05-10=600円 02-05=530円,,,,,,,,,,,
"馬単:3,150円 3連複:4,510円 3連単:32,250円",,,,,,,,,,,,"馬単:900円 3連複:3,100円 3連単:10,800円",,,,,,,,,,,,"馬単:8,160円 3連複:41,330円 3連単:176,260円",,,,,,,,,,,,"馬単:1,610円 3連複:1,750円 3連単:8,550円",,,,,,,,,,,
■ 2R  芝2400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,駿風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂヴェラシティ, 71,川須栄,, 71,   4,*  6, 2,  3.4,⑬⑤①, 1, 6,Ｄストｰンヘンジ, 54,吉田隼,, 63,  -7,*  8, 1,  2.9, ⑮⑮, 1, 3,Ｂキクノフェｰデ, 74,中舘英,, 68,  -2,   8, 2,  3.8, ⑤⑥, 1, 3,Ｋセブンシｰクィｰン, 71,太宰啓,, 82,   8,* 12,10, 31.4,   
 2,15,Ａコスモディセント, 74,丹内祐, 0.3, 71,*  6,*  1, 1,  2.8,⑤④④, 2, 4,Ｆレイテッド, 54,川須栄, 0.1, 60,* -3,  -3, 6, 13.2, ②③, 2, 1,Ａスマｰトキャスタｰ, 76,丸山元, 0.1, 67,  -3,*  9, 1,  2.2, ⑨⑧, 2,12,Ａレオパステル, 83,村田一, 0.1, 81,   5,* 14, 2,  4.5,   
 3,11,Ｃスクエアナンバｰ, 69,丸山元, 0.5, 66,   4,* -1, 3,  5.0,③③⑤, 3, 7,Ａアトミックデザイン, 58,勝浦正, 0.5, 55,  -6,* -2, 2,  3.5, ⑭⑬, 3,15,Ｆアヌエヌエ, 70,勝浦正, 0.1, 67,  -1,   8, 5, 10.6, ⑦⑤, 3, 2,Ｇアスタｰエンペラｰ, 75,古川吉, 0.3, 77,   8,   8, 8, 10.9,   
 4, 1,Ｎフミノキララ, 40,長谷川, 1.2, 60,   4,  -9,12,150.5,⑮⑥⑥, 4, 3,Ｈアルジェンタム, 52,松山弘, 0.7, 55,  -7,  -3, 7, 15.8, ⑩⑪, 4, 7,Ｄグロｰリｰステップ, 71,川須栄, 0.2, 66,*  3,   2, 3,  7.5, ②②, 4,13,Ｎクリｰルバレット, 66,木幡初, 0.4, 76,   4,  10,13, 70.5,   
 5,13,Ｉロｰザアルラヴィス, 51,藤懸貴, 1.2, 61,   3,  -7, 9, 49.3,⑥⑦⑧, 5, 1,Ｎキングロンピｰタｰ, 42,藤懸貴, 0.8, 52,* -2, -15,12,129.7, ①①, 5,10,Ｉタガノディｰバ, 67,藤懸貴, 0.5, 63,  -7,*  9, 4,  8.8, ⑪⑪, 5,11,Ｅマヤノロシュニ, 76,吉田隼, 0.5, 75,* 10,   4, 1,  3.8,   
 6, 2,Ｈエメラルスカイ, 53,松山弘, 1.4, 60,   1,  -4,13,151.6,⑫⑫⑫, 6,11,Ｉアカマイ, 51,太宰啓, 0.9, 52,  -4, -12, 3,  6.4, ⑥⑤, 6, 6,Ｎカゼノマイヒメ, 57,小野寺, 0.7, 64,   1,   1,13,221.8, ④③, 6, 4,Ｊキヲウエタオトコ, 72,高倉稜, 0.7, 71,   4,   6, 9, 14.1,   
 7, 9,Ｆアグネスネオ, 56,高倉稜, 1.4, 59,   1,  -5, 5, 10.5,⑨⑪⑪, 7, 9,Ｂコスモセンシティブ, 57,丹内祐, 0.9, 53,* -3, -13, 9, 35.3, ③②, 7, 9,Ｊイｰサンヘモス, 65,赤木高, 1.0, 59,  -7,   5, 9, 57.0, ⑫⑫, 7,10,Ｍテイクザホｰク, 68,宮崎北, 0.7, 72,   5,   4,14,170.6,   
 8,16,Ｄラストチャレンジ, 61,木幡初, 1.8, 55,*  5, -22,10, 56.3,②②③, 8,14,Ｊディアエスペランサ, 51,丸山元, 0.9, 51,* -3, -14, 5, 10.1, ④④, 8,11,Ｃメイショウタクミ, 72,古川吉, 1.1, 58, -11,   8,12,203.9, ⑭⑭, 8, 7,Ｌバイラオｰラ, 68,伊藤工, 0.7, 72,* 10,   2, 5, 10.0,   
 9, 4,Ｇフクラムサイフ, 55,太宰啓, 2.0, 53,*  5, -26, 4,  7.0,①①②, 9,15,Ｋポタｰジュクレｰル, 46,木幡初, 1.0, 52,  -6, -11, 8, 21.2, ⑧⑧, 9, 5,Ｋメイルストロｰム, 61,平野優, 1.1, 58,*  4,  -7, 8, 50.6, ①①, 9,15,Ｃエイシンパンサｰ, 79,上村洋, 0.7, 71,   4,   6, 3,  8.4,   
10,10,Ｊトｰセンビｰト, 46,横山和, 2.2, 52,   2, -20,11, 82.7,⑦⑨⑨,10,13,Ｃオンエア, 56,藤岡康, 1.2, 50,  -4, -16, 4,  9.5, ⑨⑨,10, 2,Ｇプライムパレス, 70,藤岡康, 1.1, 58, -16,* 12,10, 94.8, ⑮⑮,10, 9,Ｄジェイケイボストン, 76,丸山元, 0.8, 68,   0,   7,12, 44.6,   
11, 7,Ｅテイエムモｰレツ, 60,小野寺, 2.2, 52,   0, -12, 6, 30.7,⑧⑮⑮,11,12,Ｌカズノキセキ, 44,嶋田純, 1.2, 48,  -5, -17,15,290.9, ⑪⑩,11,14,Ｈサクラシリアス, 67,柴山雄, 1.1, 58,  -4,   2,11,151.4, ⑩⑨,11, 1,Ｈストロングポイント, 73,西田雄, 1.0, 66,  -4,   7, 7, 10.8,   
12, 5,Ｍエクスプライド, 40,勝浦正, 2.7, 47,   2, -22, 7, 32.0,⑩⑬⑬,12, 2,Ｍミケランジェロ, 42,宮崎北, 1.3, 51,  -8,  -9,14,235.2, ⑫⑭,12,13,Ｅペプチドルパン, 70,武英智, 1.7, 53,  -7,  -1, 6, 15.2, ⑬⑬,12, 6,Ｂエスカｰダ, 80,勝浦正, 1.0, 65,   0,   4,11, 34.0,   
13,14,Ｋナイスアランデル, 45,平野優, 2.9, 47,   3, -29,16,290.4,⑭⑩⑩,13,10,Ｏオメガドｰヴィル, 40,平野優, 1.6, 45,  -7, -15,16,298.3, ⑬⑫,13,12,Ｍマンガンオトメ, 57,杉原誠, 2.0, 51,  -1,  -9,15,594.5, ⑥⑦,13, 8,Ｆベイリングボｰイ, 76,中舘英, 1.0, 68,   4,   2, 4,  9.5,   
14,12,Ｐゴｰルドルｰプ, 35,宮崎北, 3.2, 46,   4, -36,14,238.3,④⑧⑦,14, 5,Ｇハヤブサアビオン, 53,西村太, 1.6, 45,  -6, -18,13,194.1, ⑦⑦,14, 8,Ｏサンライズストｰン, 50,高倉稜, 2.0, 50,*  2, -13, 7, 19.2, ③④,14,14,Ｉケンブリッジエル, 73,川須栄, 1.0, 67,*  9,  -3, 6, 10.6,   
15, 6,Ｏオリンピアシチｰ, 36,水口優, 4.5, 39,   1, -47,15,269.1,⑪⑭⑭,15,16,Ｅシャルニエｰル, 54,柴山雄, 1.9, 42,* -3, -28,10, 75.3, ⑤⑥,15, 4,Ｌテルザトゥルｰス, 61,黛弘人, 2.3, 47,  -2, -11,14,394.8, ⑧⑩,,,,,,,,,,,,
16, 8,Ｌフロムジャパン, 41,吉田隼, 7.0,  4,  -7, -58, 8, 45.2,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:5),,,,,,,,,,,
単勝:340円 複勝:03=130円 15=130円 11=130円 枠連:310円,,,,,,,,,,,,"単勝:290円 複勝:06=140円 04=310円 07=150円 枠連:1,070円",,,,,,,,,,,,単勝:380円 複勝:03=130円 01=110円 15=190円 枠連:340円,,,,,,,,,,,,"単勝:3,140円 複勝:03=720円 12=190円 02=360円 枠連:1,500円",,,,,,,,,,,
馬連:490円 ワイド:03-15=180円 03-11=270円 11-15=300円,,,,,,,,,,,,"馬連:1,470円 ワイド:04-06=570円 06-07=240円 04-07=640円",,,,,,,,,,,,馬連:330円 ワイド:01-03=200円 03-15=490円 01-15=300円,,,,,,,,,,,,"馬連:6,420円 ワイド:03-12=2,190円 02-03=2,940円 02-12=850円",,,,,,,,,,,
"馬単:920円 3連複:570円 3連単:2,960円",,,,,,,,,,,,"馬単:2,770円 3連複:1,760円 3連単:8,320円",,,,,,,,,,,,"馬単:740円 3連複:1,030円 3連単:5,000円",,,,,,,,,,,,"馬単:17,110円 3連複:16,900円 3連単:147,810円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三条特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｊマイネエレｰナ, 48,丹内祐,, 58,  -5,*  2, 5,  6.5, ⑩⑧, 1,13,Ｂドリｰムヒｰロｰ, 76,丸山元,, 71,*  4,  -2, 4,  6.5, ⑤④, 1, 5,Ａサクラボｰルド, 80,勝浦正,, 79,  -5,* 16, 1,  1.7, ⑨⑩, 1, 4,Ａスギノブレイド, 79,丸山元,, 74,   2,* 12, 1,  2.9,⑥⑧⑥
 2,13,Ｅプリティアクィｰン, 57,赤木高, 0.0, 57,  -3,   1, 2,  5.2, ⑨⑨, 2, 4,Ａリビングストン, 80,勝浦正, 0.0, 69,  -2,*  7, 8, 14.7, ⑧⑧, 2,12,Ｍメイショウリバｰ, 64,西村太, 0.0, 81,  -6,* 17,15,218.9, ⑭⑭, 2, 1,Ｌマツリダジャパン, 62,吉田隼, 0.1, 73,*  6,   5, 4,  6.2,①①①
 3, 6,Ｃノアパステル, 58,村田一, 0.3, 53,  -7,*  2, 3,  6.3, ⑪⑫, 3,15,Ｄヒルトップシｰン, 75,吉田隼, 0.1, 69,   2,  -1,10, 19.8, ⑦⑦, 3,11,Ｂアルティスト, 74,二本柳, 0.1, 76,  -4,  10, 2,  8.1, ⑦⑦, 3,13,Ｃバイオレントナイト, 77,松山弘, 0.3, 73,   3,   8, 2,  3.5,⑤⑦⑤
 4,12,Ｂシルクアイリス, 58,吉田隼, 0.4, 53,  -1,  -8, 1,  3.8, ⑤⑤, 4, 7,Ｉインプレッシヴデイ, 68,木幡初, 0.1, 71,  -3,*  8, 9, 19.7, ⑭⑮, 4, 7,Ｄエルプレジデンテ, 71,高倉稜, 0.3, 79,  -6,* 16, 4, 10.7, ⑬⑬, 4, 9,Ｄメイショウドレイク, 75,小島太, 0.5, 70,   4,   4, 5, 13.3,③③③
 5,11, ハｰトノイヤリング,---,宮崎北, 0.5, 51, -11,*  4, 9, 33.1, ⑭⑭, 5, 1,Ｊファビュラスセンス, 68,西村太, 0.5, 65,  -2,   0, 6,  8.7, ⑮⑭, 5, 4,Ｋマイネヴィント, 66,川須栄, 0.4, 77,  -7,* 14, 9, 35.3, ⑫⑫, 5, 2,Ｆミッキｰリヒト, 73,上村洋, 1.0, 68,   0,*  8, 8, 44.5,⑨⑫⑫
 6,10, ウインヴァルキリｰ,---,高倉稜, 0.5, 51, -10,*  3,13, 63.9, ⑬⑬, 6, 5,Ｅマイネルアウストロ, 75,丹内祐, 0.5, 66,   1,  -4,12, 29.9, ⑪⑨, 6,15,Ｊミシュランシチｰ, 67,上村洋, 0.5, 72,  -4,   6,14,192.3, ⑪⑧, 6, 8,Ｅジョｰシンドバッド, 74,丹内祐, 1.1, 68,   4,  -1, 6, 13.7,④④④
 7, 9,Ｍラデュレ, 31,勝浦正, 0.6, 49,  -5,  -6,12, 55.3, ⑧⑩, 7, 6,Ｋセレスマジェスティ, 68,西田雄, 0.7, 62,  -2,  -3,13, 65.3, ⑫⑫, 7, 9,Ｆファイブイｰグル, 70,横山和, 0.5, 70,* -3,   3, 6, 19.3, ②②, 7, 6,Ｂマｰリンシチｰ, 79,中舘英, 1.3, 65,   2,   2, 3,  5.3,⑪⑩⑨
 8, 8,Ｌジョｰプラチネラ, 47,古川吉, 0.7, 50,  -2, -11,15,200.1, ⑦⑦, 8, 2,Ｇディアエンデバｰ, 72,柴原央, 0.7, 63,  -3,  -1, 7, 11.1, ⑯⑯, 8,16,Ｉポｰラシｰクエンス, 68,丸山元, 0.5, 73,  -5,   9,11, 39.4, ⑮⑮, 8, 5,Ｋロトディパｰチャｰ, 65,西田雄, 1.6, 63,   2,  -1,11,151.7,⑩⑨⑩
 9, 1,Ｄマニクｰレ, 57,中舘英, 1.0, 49,   2, -18, 4,  6.4, ③③, 9,10,Ｃプリムｰル, 75,村田一, 0.8, 61,   0,  -6, 5,  6.8, ⑬⑬, 9, 8,Ｈビップレジェンド, 68,松山弘, 0.6, 73,  -6,   9, 8, 24.2, ⑧⑨, 9, 7,Ｈマルブツファイン, 69,西村太, 1.8, 62,  -1,   1,12,229.0,⑬⑬⑬
10,16,Ｆタケデンレッド, 57,中谷雄, 1.0, 45,  -8,  -7,10, 36.7, ⑫⑪,10,16,Ｌマイネルボｰデン, 64,大野拓, 1.0, 59,*  5, -20,11, 25.5, ②②,10, 6,Ｅピンクジャスミン, 70,宮崎北, 0.7, 71,  -5,   4, 3,  9.4, ⑤⑤,10,12,Ｍミリオンデンジャｰ, 59,大野拓, 1.9, 58,*  5, -10,10, 60.7,②②②
11, 4,Ｉタトゥｰン, 51,松山弘, 1.7, 38,  -2, -24,11, 41.1, ⑥⑥,11,12,Ｈカネトシスラｰヴァ, 70,川須栄, 1.1, 58,   1, -12, 1,  6.0, ⑩⑪,11,14,Ｇセイカペガサス, 69,伊藤工, 0.8, 69,  -5,   3,10, 36.4, ⑥⑥,11,10,Ｉグランデタキオン, 65,川須栄, 2.0, 59,   3,  -7, 7, 16.5,⑦⑤⑦
12, 7,Ｇクレバｰユｰミン, 56,柴山雄, 1.7, 38, -14,  -8,14,154.9, ⑮⑮,12,11,Ｍダノンロゼ, 55,上村洋, 1.1, 58,   1, -12,15,128.1, ⑨⑩,12,13,Ｃホｰクウィンザｰ, 72,古川吉, 1.5, 61,  -5,  -5, 5, 13.8, ⑩⑪,12, 3,Ｇメイショウロッコｰ, 70,武幸四, 2.3, 59,   1,  -6, 9, 47.5,⑫⑪⑪
13,15,Ｋランファン, 48,藤岡康, 2.0, 36,   2, -31, 8, 27.7, ④④,13,14,Ｆヒカルルｰキｰ, 73,横山和, 1.3, 54,*  4, -21, 3,  6.5, ③③,13, 3,Ｎリッツィｰスタｰ, 63,中舘英, 1.6, 59,  -4, -10, 7, 23.0, ④④,13,11,Ｊヤマニンデュｰン, 65,柴山雄, 2.9, 53,   3, -14,13,302.3,⑧⑥⑧
14, 2,Ｈラブミｰダン, 55,西村太, 2.1, 34,*  3, -35, 7, 15.0, ②②,14, 9,Ｎメイショウドナリオ, 46,藤岡康, 1.5, 53,*  6, -29, 2,  6.4, ①①,14, 1,Ｏヒラボクエｰス, 63,太宰啓, 1.9, 53,* -2, -19,12, 57.1, ①①,,,,,,,,,,,,
15, 5,Ａショウナンサｰジュ, 61,丸山元, 2.9, 26,*  7, -50, 6,  9.7, ①①,15, 8,Ｏミッキｰハンタｰ, 35,藤懸貴, 1.8, 49,   2, -26,16,360.1, ⑥⑥,15,10,Ｐプレストキララ, 50,平野優, 2.6, 45,* -3, -28,16,329.0, ③③,,,,,,,,,,,,
