11年 5月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,11,Ｋアグネススコｰル, 54,勝浦正, 1.2, 51,   7, -12, 9, 36.9, ⑪⑪, 9,11,Ｋティグレ, 50,田中健, 3.1, 38,  -4, -25, 7, 16.7,⑩⑨⑨, 9,15,Ｇメジロブラボｰ, 67,村田一, 2.1, 57,  -7,*  6,10, 31.3, ⑮⑮, 9,15,Ｌマンゴプディング, 59,柴原央, 0.9, 62,   5,  -2,10, 37.9, ⑦⑥
10, 5,Ｆクリスタルヒル, 59,花田大, 1.3, 48,  -4,* -3, 8, 31.0, ⑮⑮,10, 7,Ｍスタｰメイカｰ,-16,伊藤工, 3.6, 36,  -8, -21,11, 67.3,⑫⑫⑫,10,10,Ｅオリオンザブラック, 68,嘉藤貴, 2.7, 56,   9, -14, 3,  5.3, ⑦⑥,10,16,Ｎナムラトリトン, 55,川須栄, 0.9, 62,  -9,  12,16,211.7, ⑯⑯
11, 1,Ｈタキシｰドカメン, 56,吉田隼, 1.4, 52,  10, -15,11, 44.4, ⑧⑨,11, 8,Ｉコスモサジン, 51,柴田大, 4.0, 35,  -5, -28, 9, 64.0,⑨⑩⑩,11, 4,Ｈスナｰクチェリｰ, 67,川須栄, 2.7, 57,  13, -18, 5,  7.2, ③④,11,10,Ｏネオヴェリｰベリｰ, 52,藤岡康, 0.9, 61,   5,  -3,13, 87.3, ⑥⑤
12,12,Ｅマルサンライナｰ, 60,太宰啓, 1.6, 52,* 19, -26, 7, 25.5, ①①,12,10,Ｊアｰルモナムｰル, 50,田辺裕, 4.1, 32,  -8, -25,10, 66.5,⑪⑪⑪,12, 8,Ｍクリンゲルベルガｰ, 61,田中健, 2.9, 53,   4, -11, 9, 22.9, ⑪⑫,12,12,Ｍデンコウラッキｰ, 58,大野拓, 1.1, 58,  -8,   7,15,179.4, ⑮⑮
13,10,Ｎキングメｰカｰ, 47,村田一, 1.8, 44,   0, -11,15,265.4, ⑬⑭,13, 1,Ｌキョウエイヒリュウ, 30,平野優, 5.5, 25, -14, -26,13,464.3,⑬⑬⑬,13, 3,Ｎティティチャｰム, 57,池崎祐, 2.9, 53,   7, -14,15,446.9, ⑧⑩,13, 3,Ｉセントアンズ, 64,丸山元, 1.6, 51,   5, -12, 7, 15.1, ⑤⑧
14, 2,Ｃスズカラッシュ, 60,川須栄, 2.0, 47,* 16, -27, 4,  7.7, ③②,,,,,,,,,,,,,14, 5,Ｏグレイシャスドｰタ, 48,平野優, 3.6, 45,  -1, -13,14,337.6, ⑬⑬,14, 6,Ｇエスジｰナミ, 65,古川吉, 1.6, 52,*  9, -15, 8, 26.3, ③③
15, 9, プリンス,---,野元昭, 2.9, 36,  -1, -20,14,241.5, ⑭⑬,,,,,,,,,,,,,15, 2,Ｌアンプレヴｰ, 62,西村太, 3.7, 49,  12, -26,13, 78.2, ⑤⑤,15, 1,Ｊエｰシンヨシツネ, 62,上村洋, 3.0, 33,  -3, -22,12, 67.6, ⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:5),,,,,,,,,,,
"単勝:1,620円 複勝:07=270円 15=150円 08=2,110円 枠連:1,090円",,,,,,,,,,,,"単勝:1,250円 複勝:09=340円 03=180円 13=190円 枠連:1,950円",,,,,,,,,,,,単勝:440円 複勝:01=170円 11=240円 09=350円 枠連:620円,,,,,,,,,,,,"単勝:1,000円 複勝:14=330円 13=160円 09=760円 枠連:1,400円",,,,,,,,,,,
"馬連:3,470円 ワイド:07-15=1,310円 07-08=13,140円 08-15=5,650円",,,,,,,,,,,,"馬連:2,080円 ワイド:03-09=750円 09-13=880円 03-13=390円",,,,,,,,,,,,"馬連:1,730円 ワイド:01-11=620円 01-09=1,160円 09-11=1,470円",,,,,,,,,,,,"馬連:1,480円 ワイド:13-14=710円 09-14=3,760円 09-13=2,040円",,,,,,,,,,,
"馬単:8,730円 3連複:99,530円 3連単:629,120円",,,,,,,,,,,,"馬単:5,150円 3連複:3,380円 3連単:27,430円",,,,,,,,,,,,"馬単:2,650円 3連複:8,140円 3連単:34,330円",,,,,,,,,,,,"馬単:3,130円 3連複:16,330円 3連単:70,160円",,,,,,,,,,,
■ 2R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  芝2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1800m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中ﾉ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｈシンボリヴァルト, 55,大野拓,, 67,*  7,*-12, 3,  6.5, ④③, 1,12,Ａデｰヴァロｰカ, 60,高倉稜,, 67,   2,* -3, 1,  3.1,⑤④④, 1, 2,Ｆスズカスコｰピオン, 71,上村洋,, 76,* -1,*  9, 6, 16.0,④④③, 1,15,Ｂウインリｰズン, 86,田辺裕,, 80,* 10,* 11,10, 28.5,②②②
 2, 2,Ｅダイワジョンクック, 57,丸山元, 0.7, 58,* 10, -26, 1,  3.7, ①①, 2, 5,Ｉジョンブルクリス, 55,高嶋活, 0.1, 65,*  5, -10, 5, 13.6,①①①, 2, 5,Ａトキノヤマトボシ, 77,柴原央, 0.0, 77,  -2,* 11, 2,  5.2,⑥⑤⑤, 2, 3,Ｅトップオブカハラ, 81,藤岡康, 0.7, 79,   6,* 14, 7,  8.7,⑬⑫⑪
 3,10,Ｉオｰガストウェイ, 54,勝浦正, 0.7, 58,   5,*-14, 8, 17.0, ⑧⑦, 3,16,Ｈプレスインザサン, 55,川須栄, 0.7, 60,*  5, -17, 3,  5.8,②②②, 3,10,Ｊマイネルゲネラｰル, 56,柴田大, 0.4, 72,  -2,   6, 9, 60.4,⑤⑥⑥, 3,13,Ｃトウショウロジック, 83,丸山元, 0.7, 76,* 11,   3, 3,  6.2,①①①
 4,14,Ｊベジャｰルコｰド, 54,松田大, 0.8, 59,*  7, -23, 9, 33.1, ③④, 4, 6,Ｅマイネルヴィｰゼ, 58,黛弘人, 0.8, 61,  -2,* -3, 6, 16.6,⑬⑧⑦, 4, 4,Ｂトミケンプライム, 76,西村太, 0.4, 75,  -3,* 10, 3,  6.4,⑦⑦⑦, 4, 9,Ｇソルモンタｰレ, 80,小林慎, 0.9, 77,   9,   6, 5,  7.4,④⑤④
 5, 6,Ａコアレスドラｰド, 63,川須栄, 0.8, 58,*  9, -26, 2,  3.8, ②②, 5, 2,Ｂカシノウィンド, 59,嶋田純, 0.9, 58,   1, -12, 4,  6.4,⑥⑥⑤, 5, 6,Ｉトｰセンマルゴｰ, 62,田辺裕, 0.5, 70,  -4,   8,10, 97.2,⑩⑧⑧, 5, 6,Ｆジェネラルノブレス, 80,上村洋, 1.2, 74,   8,   5, 4,  6.8,⑧⑧⑦
 6, 7,Ｌスズカアクシオ, 47,上村洋, 1.1, 56,   5, -21,14,101.6, ⑦⑧, 6, 1,Ｆデルマクリシュナ, 55,横山和, 0.9, 60,  -2,* -3,10, 50.7,⑧⑨⑨, 6, 1,Ｇベルウッドゼウス, 67,大野拓, 0.5, 69,* -1,  -1, 4,  8.6,③③②, 6, 8,Ｊラヴィンライフ, 76,吉田隼, 1.2, 76,   6,   7, 9, 26.6,⑩⑩⑨
 7, 9,Ｂブロンクステイル, 60,平野優, 1.2, 54,   6, -26, 4,  7.4, ⑥⑥, 7,15,Ｃミラクルオブレナ, 59,平野優, 1.0, 56,*  3, -19, 2,  3.3,③③③, 7, 3,Ｄヒビケジンダイコ, 73,勝浦正, 0.6, 72,  -3,*  9, 1,  1.8,⑧⑨⑨, 7,14,Ｏクジュウクシマ, 66,丸田恭, 1.3, 72,   7,   5, 1,  4.2,⑥⑦⑥
 8,12,Ｋアドマイヤアキｰダ, 52,田辺裕, 1.2, 53,   2, -17, 6, 11.2, ⑪⑪, 8,14,Ｏマヤノラスティｰ, 42,小野寺, 1.6, 53,  -6,* -5,11,157.0,⑭⑫⑩, 8, 9,Ｅマッキｰスチｰル, 71,野元昭, 0.7, 64,*  0,  -6, 7, 19.0,①①①, 8, 1,Ａハリマノワタリドリ, 86,古川吉, 1.3, 74,   6,   7, 6,  7.6,⑨⑨⑩
 9, 8,Ｆクリノプロジェクト, 56,吉田隼, 1.3, 54,   3, -21, 5,  9.4, ⑨⑨, 9, 9,Ｄグランデティアモ, 58,水口優, 1.9, 49,   2, -27, 8, 32.0,④⑤⑥, 9, 7,Ｃスマｰトファントム, 73,鮫島良, 0.9, 71,  -5,   8, 5, 14.5,⑨⑩⑩, 9, 7,Ｈエバｰモア, 77,平野優, 1.7, 72,   4,   9,13,185.1,⑮⑭⑭
10,15,Ｃナムラグｰテン, 58,古川吉, 1.3, 53,   4, -24, 7, 14.2, ⑩⑩,10, 4,Ｐテンモウカイカイ, 39,杉原誠, 2.2, 48,  -8,  -9,16,298.9,⑪⑭⑫,10, 8,Ｈマルカゴクウ, 66,川須栄, 0.9, 65,* -1,  -5, 8, 49.2,②②④,10,10,Ｄミコノス, 81,高倉稜, 2.4, 67,   4,   3,11, 82.8,⑭⑮⑮
11, 4,Ｄパンドラクラウン, 57,高倉稜, 1.4, 55,  -1,*-14,11, 64.7, ⑮⑮,11, 8,Ｊホッコｰロブロイ, 48,西村太, 2.4, 46,  -8, -12,15,225.4,⑮⑬⑭,,,,,,,,,,,,,11, 2,Ｎタマノリテラシｰ, 69,川須栄, 2.5, 64,   9,  -8, 8, 26.2,③④③
12,11,Ｇシルクユｰジｰ, 55,藤岡康, 1.6, 53,   2, -23,12, 73.8, ⑬⑫,12,11,Ｇクリノイメルダ, 55,田中健, 3.4, 37,  -1, -44,14,211.8,⑦⑦⑧,,,,,,,,,,,,,12,11,Ｋマルタカワンタッチ, 76,丹内祐, 2.9, 65,   9, -12,14,189.5,⑤③⑤
13, 1,Ｍヤマイチサプライズ, 44,木幡初, 1.7, 51,   6, -32,10, 39.0, ⑤⑤,13,10,Ｎユメハナ, 44,田中克, 3.5, 37,  -6, -31,12,168.1,⑩⑪⑮,,,,,,,,,,,,,13, 5,Ｌダノンプリマドンナ, 75,中舘英, 3.0, 62,   7, -10, 2,  5.3,⑦⑥⑧
14,16, オｰミハピネス,---,畑端省, 2.6, 41,   0, -33,16,283.4, ⑫⑬,14, 3,Ｋロングエクセル, 45,大下智, 4.1, 32,  -7, -35,13,171.0,⑫⑮⑬,,,,,,,,,,,,,14,12,Ｍレントゲン, 72,小島太, 3.2, 62,   5,  -6,12,120.4,⑪⑬⑬
15,13,Ｏリッチマインド, 26,太宰啓, 3.2, 37,  -3, -38,13,100.2, ⑭⑭,15,13,Ｌヤマニンモンスタｰ, 45,花田大, 4.5, 29, -13, -30, 9, 36.3,⑯⑯⑯,,,,,,,,,,,,,15, 4,Ｉプレンティスピｰド, 77,伊藤工, 3.5, 59,   6, -10,15,241.9,⑫⑪⑫
16, 3,Ｎブラックトウショウ, 44,小野寺, 3.3, 36,  -3, -38,15,241.0, ⑯⑯,16, 7,Ｍエｰブマンガン, 44,伊藤工, 4.9, 29,  -4, -53, 7, 18.1,⑨⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:1),,,,,,,,,,,
単勝:650円 複勝:05=170円 02=150円 10=360円 枠連:420円,,,,,,,,,,,,"単勝:310円 複勝:12=170円 05=360円 16=200円 枠連:1,120円",,,,,,,,,,,,"単勝:1,600円 複勝:02=430円 05=180円 10=1,730円 枠連:4,950円",,,,,,,,,,,,"単勝:2,850円 複勝:15=760円 03=360円 13=260円 枠連:2,010円",,,,,,,,,,,
"馬連:1,290円 ワイド:02-05=540円 05-10=1,720円 02-10=870円",,,,,,,,,,,,"馬連:1,920円 ワイド:05-12=800円 12-16=520円 05-16=1,190円",,,,,,,,,,,,"馬連:3,910円 ワイド:02-05=1,390円 02-10=9,580円 05-10=3,400円",,,,,,,,,,,,"馬連:18,180円 ワイド:03-15=5,050円 13-15=2,560円 03-13=1,280円",,,,,,,,,,,
"馬単:2,790円 3連複:5,570円 3連単:36,560円",,,,,,,,,,,,"馬単:2,930円 3連複:3,760円 3連単:16,840円",,,,,,,,,,,,"馬単:7,790円 3連複:57,830円 3連単:303,180円",,,,,,,,,,,,"馬単:36,640円 3連複:27,530円 3連単:297,680円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 9R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石打特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａウエスタンハピネス, 65,水口優,, 75,* 28, -17, 1,  3.0, ①①, 1, 9,Ａクリノトルネｰド, 62,杉原誠,, 37, -11,*-18, 2,  4.3,   , 1,12,Ｃサクラブライアンス, 76,吉田隼,, 78,*  8,*  7, 4, 10.3,②②①, 1, 9,Ｅヤマカツハクリュウ, 69,木幡初,, 73,   6,*  7, 4,  8.9, ⑩⑩
 2, 4,Ｂニシノハピエン, 61,嶋田純, 0.4, 67,* 25, -18, 3,  5.4, ②②, 2,15,Ｂメトログリペン, 60,中舘英, 0.0, 41,* -6, -22, 1,  1.7,   , 2,10,Ａサクセスヒュｰゴｰ, 80,田辺裕, 0.9, 68,   7,   0, 1,  1.9,⑦⑥④, 2, 3,Ｉマイネルドルチェ, 64,丹内祐, 0.2, 70,* 14,  -9, 8, 13.2, ③③
 3,12, ラストメッセｰジ,---,吉田隼, 0.6, 65,* 25, -21, 6, 11.3, ③③, 3,12,Ｈアイティクイｰン, 49,丹内祐, 0.0, 38, -10,*-20, 9, 42.8,   , 3,13,Ｄエビデンス, 75,丸田恭, 1.1, 68,   5,*  5, 3,  9.8,⑫⑩⑧, 3, 7,Ｋメイショウピゴット, 58,中舘英, 0.4, 69,   7,  -1,10, 61.2, ⑦⑦
 4, 9,Ｋマイネスウィｰト, 41,柴田大, 0.6, 58,  13,* -9,11, 88.9, ⑦⑥, 4,16,Ｃスサｰナトウショウ, 55,赤木高, 0.1, 38,  -7, -22, 4, 15.1,   , 4,11,Ｊアカシロｰレル, 71,丸山元, 1.3, 70,   4,*  6,10, 42.8,⑬⑪⑩, 4, 6,Ｃトｰセンフリｰジア, 73,田辺裕, 0.4, 64,   6,*  1, 3,  5.7, ⑨⑨
 5,16,Ｆショウナンサｰジュ, 51,丸田恭, 0.7, 60,  20, -18, 8, 24.5, ④④, 5,13,Ｅアランルｰス, 53,村田一, 0.3, 33, -11, -22, 5, 16.5,   , 5, 6,Ｎカフェラビリンス, 63,勝浦正, 1.3, 68,*  8,  -4, 8, 19.9,④③③, 5, 4,Ａゴｰゲッタｰ, 76,古川吉, 0.6, 64,  10,  -8, 2,  3.9, ⑥⑤
 6,13,Ｄゴｰルドエタンセル, 59,黛弘人, 1.2, 50,   8, -12, 4,  6.6, ⑩⑩, 6, 8,Ｋセイユアドリｰム, 43,嘉藤貴, 0.4, 32, -18,*-19,12, 97.2,   , 6, 4,Ｋキョウエイナゲット, 71,木幡初, 1.6, 67,   3,   4, 9, 36.9,⑩⑫⑫, 6,12,Ｂサトノロマネ, 74,丸山元, 0.8, 60,* 20, -28, 6, 10.5, ①①
 7, 5,Ｉサマｰマリブ, 44,丸山元, 1.2, 52,  17, -21,10, 86.5, ⑤⑤, 7, 1,Ｉダイヤモンドアロｰ, 45,川須栄, 1.0, 22, -15, -29, 8, 32.8,   , 7, 8,Ｅクリスタルドア, 74,古川吉, 1.7, 64,   7,  -5, 5, 12.3,⑥⑤⑥, 7, 5,Ｌタマモユニヴァｰス, 56,松田大, 0.8, 63,  10, -12,11, 63.7, ④④
 8, 8,Ｅランニングハイ, 51,田辺裕, 1.2, 48,  11, -16, 5, 10.2, ⑨⑧, 8, 2,Ｊシラサギジョウ, 44,西田雄, 1.0, 32,* -1, -38, 6, 27.1,   , 8, 9,Ｆセレスブレイク, 72,中舘英, 2.0, 63,   6,  -5, 7, 15.9,⑪⑧⑦, 8, 8,Ｄエクセリオン, 70,吉田隼, 0.9, 61,   4,  -3, 1,  3.6, ⑪⑪
 9, 7,Ｇコスモアスコット, 50,津村明, 2.1, 40,   0, -16, 7, 22.8, ⑫⑪, 9,11,Ｄテレポｰテｰション, 54,平野優, 1.1,  7, -30, -21,15,296.9,   , 9, 5,Ｌニシキホマレ, 69,平野優, 2.3, 60,   7, -11,11, 68.0,③④⑤, 9,11,Ｆウインドジャズ, 69,丸田恭, 0.9, 60,  10, -12, 5,  9.5, ⑤⑥
10, 6,Ｈミステリｰキｰ, 48,赤木高, 2.3, 41,  -6, -11,15,240.0, ⑬⑬,10,14,Ｌバトルドゥｰマ, 42,藤岡康, 1.2, 28,* -2, -41, 3, 10.7,   ,10, 1,Ｈヴァルナ, 71,小野寺, 2.4, 64,   2,   1,12,110.9,⑭⑬⑬,10, 1,Ｊフレデフォｰト, 61,高倉稜, 1.0, 60,  13, -19, 9, 28.6, ②②
11, 3, ゴｰルドキリｰ,---,高嶋活, 2.6, 38, -10, -13,13,138.0, ⑮⑭,11, 6,Ｎタイホウルｰナ, 38,古川吉, 1.5, 16, -14, -37,14,218.1,   ,11, 3,Ｍシゲルゴユウサン, 69,太宰啓, 2.7, 59,   5,  -9,13,141.2,⑧⑨⑪,11,10,Ｇロｰグランド, 69,村田一, 1.1, 57,   7, -10,12,197.9, ⑧⑧
12, 2,Ｍプルｰフオブライフ, 39,松田大, 2.7, 37, -10, -15, 9, 42.4, ⑭⑮,12, 5,Ｆアラマサスチｰル, 51,勝浦正, 2.0,  3, -15, -42, 7, 29.7,   ,12, 2,Ｇコンヴィヴィオ, 72,高倉稜, 2.8, 57,*  9, -18, 6, 13.8,①①②,12, 2,Ｈメイショウコウセイ, 65,川須栄, 1.4, 56,   3,  -7, 7, 12.1, ⑫⑫
13,14,Ｌティアップシャリｰ, 40,西村太, 2.7, 33,  13, -36,16,273.5, ⑧⑦,13,10,Ｍロｰズベリｰ, 39,嶋田純, 2.9, -4,  -9, -58,13,142.3,   ,13, 7,Ｏトｰアミステリｰ, 52,大野拓, 4.6, 46,   6, -27,14,221.0,⑨⑦⑨,,,,,,,,,,,,
14,11, チョリン,---,大野拓, 4.0,-17, -32,* -9,14,155.5, ⑯⑯,14, 3,Ｇアサケマックス, 49,太宰啓, 3.2, -9, -11, -61,10, 44.6,   ,,,,,,,,,,,,,,,,,,,,,,,,
15,10,Ｊルッケリ, 43,川須栄, 5.3, -4,  14, -71,12,110.3, ⑥⑨,15, 7, ブリリアントカレラ,---,丸田恭, 6.0, 6.0---, ---, -37,11, 55.0,   ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
