11年 6月 5日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月 5日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3110m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安芸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｅエｰシンホｰマｰ, 56,和田竜,, 69,*  9,  -4, 1,  4.5, ①①, 1, 1, ディアマジェスティ,,高田潤,,,,, 1,  2.4,②②③, 1, 8,Ｂトウカイファミリｰ, 74,秋山真,, 70,*  2,* 11, 1,  2.8,④③②, 1,10,Ｇトｰセンクロス, 81,川田将,, 79,   7,   8, 5,  8.3, ⑩⑨
 2, 8,Ｄナイトレイダｰ, 58,川島信, 0.4, 65,*  8,  -7, 6,  9.9, ③③, 2,13, ブチカマシ,,中村将,208.0,,,, 4,  8.6,③③②, 2, 4,Ｃコウエイテンプウ, 73,和田竜, 0.6, 68,   1,   8, 2,  3.1,③④④, 2, 4,Ａメイショウヤワラ, 86,秋山真, 0.3, 75,  10,   2, 2,  4.4, ⑤⑤
 3, 4,Ｊマウントフジ, 52,浜中俊, 0.7, 64,*  9,  -9, 9, 20.0, ②②, 3, 4, ピカピカテッタ,,北沢伸,208.4,,,, 2,  3.3,④④④, 3,10,Ｅヤマニンギモｰヴ, 70,渡辺薫, 0.6, 66,*  2,   6, 4,  6.9,②②①, 3, 2,Ｄコンティネント, 83,北村友, 0.3, 75,   4,   8, 9, 28.5, ⑫⑫
 4,10,Ｂコマノスクアｰロ, 58,四位洋, 0.8, 59,   0,  -1, 2,  4.6, ⑨⑧, 4,10, シデンカイ,,草野太,209.9,,,, 9, 69.2,⑪⑨⑦, 4, 1,Ａカスガ, 76,川田将, 0.7, 68,   0,* 10, 3,  4.5,⑥⑦⑤, 4, 9,Ｈカフェマｰシャル, 81,ピンナ, 0.3, 77,  11,   1, 6,  8.5, ⑦⑦
 5, 6,Ｈドリｰムボルト, 55,国分恭, 1.0, 54,  -9,*  5, 5,  9.1, ⑬⑬, 5, 2, ハイデフィニション,,小坂忠,209.9,,,, 3,  5.0,①①①, 5, 3,Ｉケイティロｰレル, 51,酒井学, 0.9, 68,   1,   8,10, 90.1,⑨⑧⑦, 5,14,Ｋドリｰムクラウン, 78,鮫島良, 0.4, 74,  -1,* 12,14,214.3, ⑯⑯
 6,16,Ｋマイティロｰヤｰ, 46,中村将, 1.0, 53, -12,*  8,13,144.7, ⑭⑭, 6,12, メジロラフィキ,,五十嵐,210.1,,,, 5, 11.3,⑦⑦⑤, 6, 5,Ｇスイｰトベルモット, 69,安藤光, 1.4, 62,   0,   3, 7, 36.6,⑤⑥⑥, 6,13,Ｂメイショウトリノ, 86,安藤勝, 0.4, 76,* 14,  -2, 3,  6.4, ③③
 7, 5,Ｃファルブキング, 58,安藤光, 1.2, 55,   1,  -7, 7, 10.0, ⑧⑤, 7, 3, スズヨジハｰド,,穂苅寿,210.7,,,, 6, 22.5,⑥⑤⑥, 7, 9,Ｄフレシｰタ, 72,国分優, 1.4, 62,   1,   1, 5, 11.6,⑦⑤③, 7, 1,Ｅフェイムロバリｰ, 82,四位洋, 0.5, 74,   6,   4, 8, 22.6, ⑨⑧
 8,11,Ａケイエスブライト, 65,秋山真, 1.3, 55,   6, -12, 3,  6.1, ④④, 8, 9, マｰベラスパレｰド,,岩崎祐,210.8,,,, 8, 54.0,⑧⑧⑨, 8, 2,Ｈセイピｰシｰズ, 67,幸英明, 1.6, 63,   0,   4, 8, 41.0,⑧⑨⑩, 8, 3,Ｆギンザナイト, 82,藤岡佑, 0.5, 74,   2,*  8, 7,  9.8, ⑬⑭
