11年12月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,仲冬ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃスマイルヴィジット, 57,戸崎圭,, 61,* -1,*  0, 5, 24.3, ①①, 1,11, クレバｰバラｰド,---,後藤浩,, 54,* -2,  -7, 6, 13.5,⑥①①, 1, 2,Ｍナムラボルカｰン, 55,藤岡佑,, 75,   1,* 14,11, 58.4,③⑦⑥, 1, 3,Ｅエベレストオｰ, 85,三浦皇,, 89,   4,* 21, 5,  8.0, ⑪⑪
 2,11,Ａナムラケイオス, 62,蛯名正, 0.8, 52,  -5,  -3, 1,  1.6, ⑩⑩, 2, 3, ベニノアロｰ,---,津村明, 0.7, 52,  -9,*  0,15,320.7,⑯⑮⑮, 2,12,Ｆシルクドルフィン, 69,蛯名正, 0.2, 72,*  3,   8, 3,  7.1,①①①, 2,14,Ｃデイトユアドリｰム, 86,田辺裕, 0.1, 88,   9,  16, 4,  6.5, ⑨⑦
 3,16,Ｂクニコチャン, 61,嶋田純, 0.8, 54,  -3,  -5, 3,  7.5, ⑥⑦, 3, 8, マグメル,---,吉田豊, 0.7, 50,  -7,* -3, 2,  4.2,⑫⑫⑭, 3, 1,Ａジャストザシｰズン, 75,後藤浩, 0.2, 72,   2,   9, 1,  2.5,⑨⑤④, 3,11,Ｈノボレインボｰ, 81,北村宏, 0.3, 86,   9,  14,13, 96.8, ⑧⑨
 4,13,Ｈスタｰゲイジング, 48,柴田大, 0.9, 53,* -3,  -7, 7, 26.5, ③③, 4,16, ウェルウィッチア,---,武士沢, 0.8, 50,  -5,  -7,12,133.2,⑪⑩⑨, 4, 7,Ｊバシリクス, 64,田辺裕, 0.5, 72,   1,* 11, 4,  7.8,⑬⑩⑧, 4,10,Ｄガンドッグ, 86,蛯名正, 0.6, 84,* 19,   2, 3,  5.3, ①①
 5, 9,Ｄスピｰディｰドｰタ, 56,田辺裕, 0.9, 53,  -4,  -5, 4, 10.5, ⑦⑤, 5, 6, シンクヴェトリル,---,佐藤哲, 0.8, 48,  -5,  -9, 5, 12.7,④⑥⑤, 5,14,Ｄリンガスアクタｰ, 74,勝浦正, 0.5, 70,   2,   7, 9, 28.2,⑦④③, 5,12,Ｂキングパｰフェクト, 86,横山典, 0.7, 83,  11,   9, 2,  4.4, ⑦⑥
 6, 3,Ｇジュエリスト, 50,メンデ, 1.1, 50,  -3,  -8, 2,  6.5, ④④, 6,10, トｰセンガリレオ,---,横山典, 0.9, 50, -10,*  1,10, 29.5,⑮⑯⑯, 6,13,Ｇウエスタンブラボｰ, 68,田中勝, 0.9, 69,   1,   8, 8, 22.5,⑩⑨⑪, 6, 7,Ｍドリｰムクラウン, 78,武士沢, 0.7, 82,   1,  17,15,167.5, ⑫⑫
 7, 2,Ｅショウナンハッブル, 55,三浦皇, 1.4, 48,  -6,  -7, 8, 27.8, ⑨⑨, 7, 9, チアフルウェルカム,---,三浦皇, 0.9, 49,  -4, -12, 3, 10.3,⑧⑤④, 7, 9,Ｂオリオンザアルファ, 75,吉田豊, 1.0, 68,   1,   6, 5,  8.0,⑪⑧⑦, 7, 4,Ｋカフェレジェンド, 80,津村明, 0.8, 81,   7,  11,10, 56.7, ⑩⑩
 8, 1,Ｏゲンパチラヴダンス, 13,岩部純, 1.5, 45, -13,* -3, 9, 40.9, ⑭⑭, 8, 4, ファイヤｰエｰス,---,戸崎圭, 1.1, 47,  -5, -10, 9, 26.5,⑦⑨⑦, 8, 5,Ｅカインバティック, 73,石橋脩, 1.0, 70,  -1,  10, 7, 22.0,⑫⑬⑫, 8, 5,Ｆサリエル, 85,吉田豊, 0.8, 80,  -3,* 21, 6,  9.9, ⑭⑭
