11年10月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-38,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
12,12,Ｅダブルプライム, 51,上村洋, 3.4, 26,  -2, -30, 3,  6.7,⑤⑥⑪,12,12,Ｈテイエムサウスダン, 58,村田一, 4.7, 33,*  6, -44,10,117.8,①①④,12, 8,Ｊコマンドパワｰ, 57,荻野琢, 3.3, 52,  -3,  -6,11, 69.6,⑪⑫⑫,12,14,Ｈリネンパズル, 70,村田一, 2.0, 59,* 13, -27, 7, 22.8,③②②
13,10,Ｈディアヴィラｰジュ, 44,宮崎北, 3.6, 22,*  0, -35,10, 58.4,③③⑤,13, 7,Ｍフウジン, 37,西村太, 5.3, 31,   2, -43,13,164.2,②⑨⑬,13,10,Ｍダンサｰラヴ, 53,川島信, 7.6, 21,  -6, -39,13,314.8,⑬⑬⑬,13, 6,Ｌゴｰルドカルラ, 66,横山和, 2.1, 56,   5, -17, 9, 35.7,⑬⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｋセイウンオウサム, 67,松岡正, 2.3, 55,   7, -22, 5, 10.1,⑥⑦⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:5),,,,,,,,,,,
単勝:600円 複勝:02=150円 05=300円 04=110円 枠連:380円,,,,,,,,,,,,"単勝:1,100円 複勝:04=240円 05=130円 03=260円 枠連:1,200円",,,,,,,,,,,,単勝:670円 複勝:04=240円 09=190円 03=180円 枠連:640円,,,,,,,,,,,,単勝:280円 複勝:08=140円 12=840円 11=250円 枠連:680円,,,,,,,,,,,
"馬連:2,840円 ワイド:02-05=710円 02-04=190円 04-05=430円",,,,,,,,,,,,"馬連:1,250円 ワイド:04-05=430円 03-04=1,350円 03-05=440円",,,,,,,,,,,,"馬連:1,630円 ワイド:04-09=620円 03-04=420円 03-09=440円",,,,,,,,,,,,"馬連:5,270円 ワイド:08-12=1,680円 08-11=430円 11-12=3,400円",,,,,,,,,,,
"馬単:5,980円 3連複:1,450円 3連単:13,850円",,,,,,,,,,,,"馬単:3,120円 3連複:2,440円 3連単:18,790円",,,,,,,,,,,,"馬単:3,360円 3連複:2,420円 3連単:15,000円",,,,,,,,,,,,"馬単:7,560円 3連複:10,260円 3連単:63,000円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1800m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,札幌2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄマイネルテュｰル, 61,松岡正,, 59,*  1,  -9, 3,  5.6,②②③, 1,11,Ｄヤマニンパピオネ, 67,柴山雄,, 76,*  9,*  4, 1,  2.7, ①①, 1,15,Ｆヤマニンリップル, 70,吉田隼,, 74,*  0,*  3, 2,  4.2,⑤⑤④, 1,11,Ａグランデッツァ, 71,秋山真,, 62,*  9,  -1, 1,  1.6,③③③
 2, 2,Ｆハｰドロッカｰ, 49,横山典, 0.1, 56,  -2,* -5, 5, 12.8,④⑤⑤, 2,12,Ｅサマｰコｰド, 66,吉田隼, 0.6, 72,*  9,   0, 7, 16.4, ②②, 2,13,Ｊマコトサンパギｰタ, 65,池添謙, 0.0, 75,  -3,*  9, 1,  2.7,⑨⑨⑦, 2, 6,Ｈゴｰルドシップ, 55,安藤勝, 0.1, 64,   2,* 10, 2,  4.5,⑫⑫⑩
 3,10,Ｉタイキプレミアム, 41,三浦皇, 0.2, 57,*  1, -13, 7, 20.4,①①①, 3, 7,Ｆサクラティアモ, 66,藤岡佑, 0.8, 69,   6,   0, 2,  3.1, ④③, 3, 6,Ｅカワキタライジン, 72,柴山雄, 0.2, 72,*  0,   1, 9, 27.7,③④②, 3, 7,Ｉマイネルロブスト, 54,松岡正, 0.1, 64,   5,*  6, 5, 10.9,⑩⑨⑤
 4,12,Ａアドマイヤシルク, 64,丸山元, 0.3, 53,  -1, -12, 1,  1.8,⑦④④, 4, 2,Ｂサイズミックレディ, 70,四位洋, 1.0, 60,  -6,*  5, 4,  7.9, ⑫⑨, 4, 7,Ｉフロｰリストライフ, 69,竹之下, 0.4, 69,  -1,  -1, 8, 24.1,⑥⑥⑤, 4, 8,Ｅベストディｰル, 59,横山典, 0.4, 58,   6,  -2, 3,  9.9,⑥⑥⑥
 5, 7,Ｂジェｰムズバロｰズ, 63,秋山真, 0.4, 53,  -5,* -5, 2,  5.0,⑧⑩⑦, 5, 4,Ｋプリンシプルレディ, 62,水口優, 1.4, 58,   0,  -3,12,171.0, ⑦⑦, 5,12,Ｄメルヴェイユドｰル, 72,古川吉, 0.4, 69,*  1,  -3, 7, 22.9,④③③, 5, 5,Ｇヒｰラ, 56,四位洋, 0.7, 56,   8,  -9, 7, 36.4,⑤⑤④
 6, 6,Ｊジョウノナタリｰ, 40,吉田隼, 0.6, 52,  -3, -10, 9,189.0,⑫⑨⑧, 6, 8,Ｉツカサリボン, 63,上野翔, 1.4, 58,  -2,   0,11, 81.3, ⑪⑫, 6, 9,Ｈレジアｰネ, 70,丸山元, 0.6, 68,  -2,   2, 5, 10.7,⑫⑫⑫, 6, 9,Ｆラシンティランテ, 56,藤岡佑, 0.8, 57,   8,  -9, 9, 84.1,④④⑦
 7,13,Ｇマイネルツァウバｰ, 45,津村明, 0.7, 49,  -2, -13, 8, 41.2,⑩⑥⑥, 7, 3,Ｇミクル, 64,三浦皇, 1.4, 60,   3,  -4, 3,  7.7, ⑥⑤, 7, 2,Ａアラマサコマンダｰ, 76,勝浦正, 0.8, 65,  -2,  -2, 3,  5.7,⑪⑩⑥, 7,12,Ｃマカハ, 66,三浦皇, 0.9, 56,   6,  -9, 4, 10.1,⑧⑦⑧
 8, 8,Ｅベルウッドワンキｰ, 51,松田大, 0.7, 50,*  1, -19, 6, 14.2,③③②, 8, 6,Ｌノブヴィクトリｰ, 61,的場勇, 1.5, 61,   0,  -3, 8, 25.3, ⑧⑪, 8, 4,Ｂタツクｰル, 74,丸田恭, 1.0, 64,  -4,  -1,10, 43.0,⑮⑭⑭, 8,10,Ｊニシノスタイル, 54,吉田隼, 1.5, 47,* 10, -24, 8, 81.6,①①①
 9, 1,Ｃメトロファルコン, 61,藤岡佑, 1.0, 50,  -5, -12, 4, 11.6,⑬⑪⑨, 9,10,Ｊトゥインクルスノｰ, 63,岩部純, 1.6, 57,   0,  -4, 9, 37.9, ⑩⑧, 9,14,Ｃマリアビスティｰ, 74,三浦皇, 1.2, 61,  -1, -12, 4,  7.0,⑦⑦⑪, 9, 4,Ｌクｰルスタｰ, 47,荻野琢, 1.6, 48,   1,  -6,12,178.5,⑬⑬⑪
10, 3,Ｍエンジョｰイアゲン,  6,黛弘人, 2.5, 34,  -8, -26,11,244.0,⑪⑫⑩,10, 1,Ａフラッパｰミク, 71,勝浦正, 1.7, 56,   4,  -8, 6, 15.0, ⑤⑩,10, 1,Ｇアイウォントユｰ, 70,小林徹, 1.5, 60,  -5,  -6, 6, 20.6,⑯⑯⑮,10,13,Ｋニシノカチヅクシ, 51,村田一, 1.8, 44,   6, -21,10, 85.0,⑦⑧⑨
11, 5,Ｋベルウッドハピネス, 32,長谷川, 3.2, 27,  -3, -45,13,437.8,⑥⑧⑪,11, 9,Ｈテングジョウ, 64,宮崎北, 1.8, 53,   0,  -6,10, 59.8, ⑨⑥,11, 5,Ｐマサゴット, 56,村田一, 1.6, 57,  -2, -12,14,230.7,⑩⑪⑧,11, 1,Ｄトミケンユｰクアイ, 61,勝浦正, 2.5, 36,*  9, -37,11,105.9,②②②
12,11,Ｈタイキパピヨン, 43,川島信, 3.3, 30,  -2, -49,12,281.0,⑤⑦⑫,12, 5,Ｃミスコマチ, 69,西村太, 2.0, 55,   6, -12, 5, 13.5, ③④,12,10,Ｏモモチャン, 57,横山和, 1.7, 56,  -4, -11,13,147.7,⑭⑮⑯,12, 3,Ｂロゼシャンパｰニュ, 66,池添謙, 3.0, 34,   4, -31, 6, 26.2,⑪⑪⑬
13, 9,Ｌヒトメボレ, 28,横山和, 4.7, 17, -16, -43,10,209.9,⑨⑬⑬,,,,,,,,,,,,,13,11,Ｍダイシンワイルド, 61,松田大, 2.1, 49,*  2, -30,16,344.3,①①①,13, 2,Ｍロゼオ, 43,丸田恭, 3.4, 29,   3, -38,13,284.8,⑨⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｎサフランルｰデンス, 61,四位洋, 2.1, 50,  -1, -23,12,116.3,⑧⑧⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｌデルマラクシュミｰ, 64,菅原隆, 2.7, 45,  -4, -25,15,250.9,⑬⑬⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｋムｰンパイロット, 65,宮崎北, 3.3, 41,*  2, -45,11, 64.5,②②⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:5),,,,,,,,,,,
"単勝:560円 複勝:04=190円 02=290円 10=410円 枠連:2,930円",,,,,,,,,,,,"単勝:270円 複勝:11=150円 12=410円 07=130円 枠連:1,810円",,,,,,,,,,,,単勝:420円 複勝:15=140円 13=140円 06=330円 枠連:370円,,,,,,,,,,,,単勝:160円 複勝:11=110円 06=130円 07=180円 枠連:250円,,,,,,,,,,,
"馬連:2,620円 ワイド:02-04=860円 04-10=1,050円 02-10=1,550円",,,,,,,,,,,,"馬連:2,270円 ワイド:11-12=980円 07-11=220円 07-12=1,250円",,,,,,,,,,,,馬連:730円 ワイド:13-15=260円 06-15=800円 06-13=960円,,,,,,,,,,,,馬連:410円 ワイド:06-11=180円 07-11=290円 06-07=430円,,,,,,,,,,,
"馬単:5,050円 3連複:9,410円 3連単:51,740円",,,,,,,,,,,,"馬単:3,270円 3連複:3,010円 3連単:14,190円",,,,,,,,,,,,"馬単:1,360円 3連複:2,760円 3連単:11,990円",,,,,,,,,,,,"馬単:580円 3連複:890円 3連単:2,430円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 6R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾛﾏ湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｅナイキトリック, 59,四位洋,, 64,*  4,* -4, 3,  8.5, ①①, 1, 9,Ｄダイワリュｰリン, 73,的場勇,, 73,  11, -10, 5, 11.4,⑦⑦⑦, 1, 8,Ａアドマイヤツバサ, 80,丸山元,, 76,* 10,* 11, 1,  1.2,②②①, 1, 3,Ｂドリｰムピｰチ, 76,西村太,, 78,   3,*  9, 8, 20.5, ⑦⑥
 2, 3,Ｂジュピタｰドリｰム, 63,藤岡佑, 0.3, 60,   0,* -3, 1,  2.3, ⑤③, 2, 3,Ｃエアポｰトメサ, 73,川島信, 0.1, 73,   9,* -5, 7, 12.1,⑬⑪⑩, 2, 9,Ｅビｰチパｰティｰ, 66,竹之下, 1.1, 67,   7,*  6, 4, 15.8,⑧⑦⑥, 2,11,Ｄルリニガナ, 75,鈴来直, 0.0, 82,* 12,   0, 3,  7.1, ①①
 3, 7,Ｇアｰトオブグレｰス, 57,宮崎北, 0.5, 58,*  4,  -8, 9, 35.3, ②②, 3,12,Ｉマルカゴクウ, 65,黛弘人, 0.4, 70,   9,* -8, 8, 15.8,⑭⑬⑪, 3, 3,Ｆラグナロク, 66,古川吉, 1.2, 65,   8,   3, 2,  8.5,③③③, 3,12,Ｃグレナディｰン, 75,上村洋, 0.1, 79,   8,   2, 1,  2.4, ④④
 4, 6,Ｈトウカイギアｰ, 56,的場勇, 0.7, 55,  -5,* -3, 7, 20.5, ⑩⑩, 4, 7,Ｎガリアｰノ, 59,丸田恭, 0.5, 69,  12, -16,12, 48.4,⑨⑧⑫, 4, 6,Ｃニシノシャイナｰ, 69,村田一, 1.8, 62,   5,   3, 7, 49.4,⑨⑨⑧, 4, 1,Ｅブルｰムｰンピサ, 75,横山典, 0.2, 76,   6,   2, 4, 10.8, ⑤③
 5,10,Ｉランニングハイ, 51,丸田恭, 0.8, 53,  -2,  -7, 8, 24.7, ⑦⑨, 5, 1,Ｆメイショウオオワシ, 68,柴山雄, 0.6, 69,   9,* -8,10, 29.2,⑫⑭⑭, 5,10,Ｄサザンパシフィック, 67,西村太, 2.0, 60,   8,  -4, 8, 57.5,⑤④④, 5, 9,Ｊマンゴプディング, 73,津村明, 0.9, 65,  -3,*  4,10, 27.6, ⑫⑬
 6, 5,Ｃセイコｰフジ, 61,吉田隼, 0.9, 50,  -6,  -5, 4,  8.7, ⑨⑦, 6, 2,Ｂトミケンプライム, 77,勝浦正, 0.7, 68,  11, -17, 2,  6.0,⑪⑨⑨, 6,11,Ｇマイネマグノリア, 59,柴山雄, 2.7, 54,   8, -10, 9, 72.6,⑦⑤⑤, 6,14,Ｇジョｰリゴラス, 74,松田大, 0.9, 67,   4,  -4, 9, 25.2, ⑩⑨
 7, 8,Ａスイｰトレｰヌ, 68,三浦皇, 0.9, 53,  -2,  -8, 2,  3.3, ⑥⑤, 7,10,Ｈオｰルタｰゲット, 67,松田大, 0.8, 67,* 13, -24, 3,  6.1,③③⑤, 7,13,Ｋタマモコメット, 53,宮崎北, 2.8, 54,   2,   1,10,132.0,⑫⑫⑨, 7,10,Ｌシチリアｰナ, 66,柴山雄, 1.0, 66,   4,  -5,13, 80.4, ⑨⑧
 8, 9, ブラザｰダックマン,---,勝浦正, 1.0, 53,*  4, -13,10, 54.7, ③④, 8, 6,Ａロｰレルクラシック, 80,上野翔, 0.9, 66,  10, -18, 4,  7.9,⑧⑫⑬, 8, 7,Ｈハッピｰライフ, 58,的場勇, 3.3, 56,* 10, -17, 5, 16.2,①①②, 8, 6,Ｈタイヨウパフュｰム, 74,秋山真, 1.0, 67,   5,  -5, 7, 17.4, ⑧⑩
 9, 2,Ｆマスタｰアポイ, 58,丸山元, 1.3, 47,  -5, -10, 6, 15.5, ⑧⑧, 9,13,Ｋヒラボクエｰス, 65,古川吉, 1.0, 65,* 13, -29,13, 83.3,②②②, 9, 5,Ｉノｰザンリバイブ, 58,勝浦正, 3.6, 50,   2,  -7, 6, 40.4,⑪⑩⑪, 9, 2,Ｎインテグラルヘッド, 65,的場勇, 1.0, 63,  -5,*  3,14, 94.5, ⑬⑫
10, 1,Ｄメジロクロビシ, 59,上村洋, 2.1, 41,   1, -21, 5, 13.7, ④⑥,10,14,Ｊダノンハロｰ, 65,三浦皇, 1.1, 66,* 13, -31, 9, 22.5,①①①,10, 4,Ｌマイスタｰ, 52,上野翔, 3.8, 48,   8, -19,12,294.0,④⑥⑦,10,15,Ｆウインドジャズ, 75,吉田隼, 1.1, 65,   5,  -8, 5, 11.0, ⑥⑦
11, 4,Ｊプロフィｰル, 15,西村太, 3.0, 28, -13, -20,11,193.1, ⑪⑪,11, 5,Ｌメイショウフジッコ, 64,長谷川, 1.1, 64,  10, -20,14, 86.7,⑩⑩⑥,11, 2,Ｊキララチュｰル, 56,長谷川, 4.0, 48,   5, -16,11,173.4,⑥⑧⑩,11, 7,Ａタンジブルアセット, 76,丸山元, 1.1, 66,*  9, -12, 6, 13.4, ③⑤
12,12,Ｋリバレイション,  2,黛弘人, 4.1, 19, -13, -30,12,255.1, ⑫⑫,12, 8,Ｍメイショウマルクル, 62,秋山真, 1.2, 63,  11, -29,11, 39.3,⑥⑤④,12, 1,Ｂエビデンス, 73,丸田恭, 4.9, 41,   1, -17, 3, 11.1,⑬⑪⑫,12, 8,Ｏワニタレスタリ, 65,松岡正, 1.2, 61,  -5,   1,11, 29.7, ⑭⑭
,,,,,,,,,,,,13, 4,Ｅブルｰスビスティｰ, 69,吉田隼, 1.7, 61,  12, -36, 6, 11.7,④④③,13,12,Ｍトｰセンシオン, 43,菅原隆, 7.8, 24,   1, -40,13,458.4,⑩⑬⑬,13,13,Ｍチェアユｰアップ, 65,川島信, 1.4, 61,   2,  -8,16,329.2, ⑪⑪
,,,,,,,,,,,,14,11,Ｇキングウェｰルズ, 67,丸山元, 1.8, 60,  12, -37, 1,  3.0,⑤⑥⑧,,,,,,,,,,,,,14, 4,Ｋクラッカｰジャック, 67,藤岡佑, 1.8, 54, -12,   0,15,112.9, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｉリキサンシンオｰ, 74,柴原央, 1.9, 52, -10,  -3, 2,  6.0, ⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｐエクメｰネ, 61,三浦皇, 2.3, 53,* 10, -29,12, 59.2, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:5),,,,,,,,,,,
