11年11月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 4,Ｆマイネルブラｰムス, 51,丹内祐, 2.5, 47,   1, -15, 8,104.2,⑨⑩⑧, 9, 6,Ｉダイシンワイルド, 59,丸田恭, 2.3, 53,*  5, -14, 6, 17.4,④②⑤, 9, 6,Ｆクｰガｰストリｰト, 66,平野優, 3.1, 59,  16, -54, 4,  5.8,③③⑤, 9, 8,Ｆワキノブライアン, 70,丸田恭, 2.7, 50,   7, -12, 6, 29.5,⑥⑥⑦
10, 1,Ｊシゲルスモモ, 46,松田大, 2.5, 48,   3, -16,11,180.8,⑦⑧⑦,10, 9,Ｆメイショウフロリナ, 65,菅原隆, 2.4, 56,   2,  -7,10,175.9,⑩⑪⑩,10, 2,Ｂシゲルナガマサ, 73,松田大, 4.2, 57,* 19, -81, 2,  5.2,①①③,,,,,,,,,,,,
11, 3,Ｈハヤブサフィｰバｰ, 50,吉田隼, 2.8, 44,  -1, -15, 5, 22.5,⑪⑪⑫,11, 1,Ｂアドマイヤシケｰダ, 69,上村洋, 4.0, 43,*  5, -28, 2,  4.9,①①④,,,,,,,,,,,,,,,,,,,,,,,,
12, 5,Ｃアルティザン, 57,菅原隆, 4.2, 35,  -2, -24, 4, 18.2,⑤⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13, 7,Ｍデンタルボｰイ, 24,野元昭, 5.3, 28,*  4, -45,13,259.9,①②⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-17 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:140円 複勝:08=110円 11=1,260円 06=110円 枠連:4,140円",,,,,,,,,,,,単勝:150円 複勝:04=110円 10=190円 08=250円 枠連:470円,,,,,,,,,,,,"単勝:550円 複勝:01=160円 07=450円 05=130円 枠連:2,560円",,,,,,,,,,,,"単勝:1,480円 複勝:05=430円 01=280円 03=440円 枠連:2,370円",,,,,,,,,,,
"馬連:5,530円 ワイド:08-11=1,500円 06-08=120円 06-11=2,610円",,,,,,,,,,,,馬連:580円 ワイド:04-10=270円 04-08=260円 08-10=990円,,,,,,,,,,,,"馬連:5,830円 ワイド:01-07=1,720円 01-05=320円 05-07=1,130円",,,,,,,,,,,,"馬連:2,640円 ワイド:01-05=560円 03-05=820円 01-03=640円",,,,,,,,,,,
"馬単:8,810円 3連複:3,970円 3連単:29,190円",,,,,,,,,,,,"馬単:730円 3連複:1,370円 3連単:3,960円",,,,,,,,,,,,"馬単:7,550円 3連複:4,950円 3連単:40,160円",,,,,,,,,,,,"馬単:5,960円 3連複:4,820円 3連単:36,690円",,,,,,,,,,,
■ 2R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ小倉,,,,,,,,,,,,,,,,,,,,,,,,ｽﾎﾟｰﾂ報知杯雲仙特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｈオリオンザブラック, 63,嘉藤貴,, 70,   5,   5, 5, 19.1, ③③, 1,11, メイショウアキシノ,---,吉田隼,, 45, -20,* -3, 2,  4.2, ⑧⑤, 1, 6,Ｅハｰイスマイル, 70,松山弘,, 70,   5,*  5, 4,  7.6, ⑤⑥, 1, 9,Ｅファンドリノチカラ, 76,勝浦正,, 82,  11,*  4, 5, 11.4, ⑤④
 2, 7,Ａエリモエポナ, 76,中舘英, 0.3, 67,*  7,   0, 1,  1.4, ②②, 2, 2, クロコサイレンス,---,古川吉, 0.0, 45, -18,  -4, 5, 10.0, ⑤③, 2, 9,Ｄトｰセントレジャｰ, 71,高嶋活, 0.2, 70,* 10,   0, 8, 26.8, ③③, 2, 7,Ｇジュエルオブナイル, 75,吉田隼, 0.2, 79,   9,*  4, 1,  3.0, ⑥⑤
 3, 8,Ｄアンピトリｰテ, 66,黛弘人, 0.4, 67,   4,   1, 4, 15.8, ④④, 3, 9, サンレイキンキｰ,---,勝浦正, 0.2, 41,*-14, -11,11, 65.7, ②②, 3,10,Ｃレコメンド, 72,長谷川, 0.3, 70,* 10,  -1, 3,  4.9, ④④, 3, 6,Ｆメイショウツガル, 75,石橋守, 0.3, 79,* 13,  -1,10, 26.3, ②③
 4, 5,Ｅカプリｰスレディｰ, 65,大野拓, 0.4, 65,   0,   4, 8, 46.1, ⑤⑤, 4, 3, ピュアルｰジュ,---,石橋守, 0.2, 44, -28,*  3, 1,  3.9, ⑫⑫, 4, 4,Ｆセトノジャｰニｰ, 70,古川吉, 0.4, 68,* 11,  -3, 5, 10.2, ①①, 4,10,Ｌサザンブレイズ, 70,中舘英, 0.3, 80,* 14,  -3, 9, 25.9, ③②
 5, 3,Ｂセラヴィ, 69,松山弘, 0.6, 65,*  8,  -2, 2,  5.4, ①①, 5, 8, クイｰンパワｰ,---,酒井学, 0.5, 38, -22,  -7, 3,  4.4, ⑪⑪, 5,11,Ａシゲルシゲザネ, 73,酒井学, 0.5, 66,   7,  -1, 1,  2.9, ⑥⑤, 5, 1,Ｃオｰセロワ, 77,松田大, 0.4, 79,* 15,  -6, 3,  5.5, ①①
 6, 4,Ｉミスグロリアス, 58,丹内祐, 0.9, 60,  -4,   2, 6, 19.4, ⑥⑥, 6,12, ドラゴンエッグ,---,村田一, 0.7, 34, -16, -16, 4,  7.3, ③④, 6, 2,Ｈハヤブサエミネンス, 65,黛弘人, 0.6, 63,  -1,*  4, 6, 11.7, ⑩⑩, 6,11,Ｋトップルビｰ, 72,鮫島良, 0.6, 70,  -1,*  8, 6, 12.4, ⑮⑮
 7, 1,Ｆクリンゲルベルガｰ, 64,村田一, 0.9, 58, -11,*  7, 7, 24.6, ⑨⑨, 7, 7, レオネッサ,---,西田雄, 0.7, 35,*-13, -19, 7, 15.5, ①①, 7, 7,Ｇトスカｰナ, 66,中舘英, 0.7, 62,   3,   0, 7, 15.5, ⑦⑦, 7,12,Ａタガノシビル, 79,丸田恭, 0.6, 72,   9,  -2, 2,  5.2, ⑦⑥
 8,10,Ｇノブヴィクトリｰ, 64,西村太, 1.0, 58,  -6,   2, 9, 59.7, ⑦⑧, 8, 1, ベスタルキュｰト,---,西村太, 1.0, 31, -23, -13, 9, 36.8, ⑩⑨, 8, 8,Ｂアシュア, 73,大野拓, 0.8, 59,   1,   0, 2,  4.2, ⑨⑨, 8, 8,Ｄニホンピロシュラブ, 76,酒井学, 0.6, 71,   6,   1,11, 27.2, ⑩⑩
 9, 6,Ｊゴｰルドアゲイン, 56,江田照, 1.1, 57, -11,   6,10,231.9, ⑩⑩, 9, 4, オンザクラッグ,---,松田大, 1.0, 33, -18, -16, 8, 15.5, ⑥⑥, 9, 1,Ｊワイルドジョイ, 60,伊藤工, 1.0, 59,   0,   0,11, 78.2, ⑧⑧, 9, 4,Ｈメロｰト, 74,古川吉, 0.7, 71,   6,   0, 4,  9.4, ⑧⑧
10, 9,Ｃサトノヴィクトリア, 66,丸田恭, 1.1, 56,  -7,   2, 3,  9.1, ⑧⑦,10, 6, モリトリジョイス,---,横山和, 1.3, 29, -35,  -5,10, 54.6, ⑬⑬,10, 3,Ｋキョウエイプラウド, 58,勝浦正, 1.1, 54,  -6,   2,10, 57.7, ⑪⑪,10, 3,Ｂスズカロｰゼ, 77,上村洋, 0.9, 69,  10,  -7, 7, 14.8, ④⑦
,,,,,,,,,,,,11,10, ミスバレイ,---,丸田恭, 1.3, 27, -20, -20, 6, 11.3, ⑦⑩,11, 5,Ｉテイエムサウスダン, 61,江田照, 1.1, 61,* 10,  -8, 9, 56.6, ②②,11,13,Ｉクリノスレンダｰ, 72,伊藤工, 0.9, 66,   3,   0,14,183.5, ⑫⑫
,,,,,,,,,,,,12, 5, サンマルキュｰト,---,大野拓, 1.6, 25, -21, -22,12, 79.6, ⑨⑧,,,,,,,,,,,,,12,14,Ｍステラリｰド, 70,江田照, 0.9, 67,   3,   0, 8, 22.2, ⑬⑬
,,,,,,,,,,,,13,13, アイヴィトウショウ,---,江田照, 2.2, 16, -16, -36,13, 90.5, ④⑦,,,,,,,,,,,,,13, 2,Ｏメイショウフレアｰ, 66,村田一, 1.2, 61,   0,  -2,13,116.9, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｊユキノアイオロス, 72,西田雄, 1.3, 62,   6,  -8,12, 31.9, ⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｎフラワｰウィンド, 67,横山和, 1.4, 61,   6,  -9,15,257.9, ⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,910円 複勝:02=230円 07=110円 08=300円 枠連:760円",,,,,,,,,,,,"単勝:420円 複勝:11=190円 02=350円 09=1,830円 枠連:1,920円",,,,,,,,,,,,"単勝:760円 複勝:06=240円 09=720円 10=210円 枠連:1,170円",,,,,,,,,,,,"単勝:1,140円 複勝:09=320円 07=170円 06=580円 枠連:1,150円",,,,,,,,,,,
"馬連:720円 ワイド:02-07=310円 02-08=2,030円 07-08=400円",,,,,,,,,,,,"馬連:3,110円 ワイド:02-11=1,130円 09-11=3,580円 02-09=5,610円",,,,,,,,,,,,"馬連:11,150円 ワイド:06-09=3,020円 06-10=790円 09-10=1,540円",,,,,,,,,,,,"馬連:1,690円 ワイド:07-09=780円 06-09=1,440円 06-07=1,440円",,,,,,,,,,,
"馬単:3,070円 3連複:2,160円 3連単:23,260円",,,,,,,,,,,,"馬単:5,570円 3連複:30,100円 3連単:114,390円",,,,,,,,,,,,"馬単:19,270円 3連複:11,350円 3連単:92,420円",,,,,,,,,,,,"馬単:4,370円 3連複:9,640円 3連単:52,230円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対馬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｅビｰビｰジャパン, 47,大野拓,, 51,*-20,*  2, 2,  4.7,①①①, 1, 3,Ｃケイジｰシオン, 72,丸田恭,, 69,* -1,* 13, 4,  7.5,①①①, 1,12,Ｊスマイルバラッド, 63,平野優,, 74,*  9,  -2, 4,  7.4, ①①, 1, 5,Ｂコスモソｰンパｰク, 74,丹内祐,, 71,   4,  -2, 2,  5.7,⑥⑥⑤
 2,13,Ｂグッドマイスタｰ, 57,吉田隼, 0.1, 50,*-20,*  2, 1,  2.0,④③③, 2, 4,Ｆスリｰプレシャス, 65,西田雄, 0.4, 68,  -2,* 13, 7, 24.0,⑧⑦⑦, 2, 9,Ｄウイニングドラゴン, 69,水口優, 0.2, 71,   1,   4, 9, 21.3, ⑦⑦, 2, 8,Ｊダノンウィスラｰ, 66,吉田隼, 0.2, 69,   2,  -1, 3,  5.8,⑦⑦⑦
 3,11,Ｃツルマルナルト, 51,上村洋, 0.5, 46, -21,  -1, 4,  7.9,③⑤⑤, 3, 1,Ｅラグナロク, 67,古川吉, 0.5, 66,  -1,  12, 5, 10.0,③⑤⑤, 3,13,Ｉメイショウナナボシ, 63,中舘英, 0.3, 71,  -5,*  8, 5,  8.6, ⑫⑬, 3, 4,Ａゴｰゲッタｰ, 75,松田大, 0.2, 68,   0,   2, 1,  2.9,⑨⑧⑧
 4,10,Ｇコスモユウチャン, 42,丹内祐, 0.6, 46, -21,  -2, 7, 21.5,②④④, 4, 5,Ａペガサスヒルズ, 74,吉田隼, 0.6, 66,  -1,  10, 1,  2.2,⑥④④, 4, 4,Ｈアイアンラチェット, 64,上村洋, 0.3, 70,  -2,   5, 6, 12.6, ⑩⑩, 4, 1,Ｃリリｰファイアｰ, 73,荻野琢, 0.3, 63,*  7, -12, 4,  7.4,①①①
 5, 3,Ａマイネアルナイル, 60,酒井学, 0.8, 43, -24,  -1, 3,  6.0,⑥⑦⑥, 5, 7,Ｂメイショウテキｰラ, 73,大野拓, 0.8, 64,  -1,   8, 2,  4.1,⑤③③, 5, 5,Ａライトグロｰリｰ, 70,村田一, 0.3, 69,*  6,  -3, 2,  4.6, ②②, 5,11,Ｈカレンデイムｰン, 68,松山弘, 0.4, 67,  -3,*  5,12, 68.3,⑩⑪⑩
 6,12,Ｆブルｰナボｰニャ, 45,江田照, 1.6, 33, -24, -13, 6, 14.8,⑬⑩⑧, 6, 8,Ｇラシアンウッズ, 60,江田照, 1.1, 64,  -3,   9, 8, 61.0,⑦⑧⑧, 6,11,Ｆキャロルロゼ, 66,西村太, 0.3, 69,  -9,* 12,12, 40.6, ⑬⑪, 6, 7,Ｇソｰルデスタン, 68,黛弘人, 0.6, 66,  -3,   2,10, 27.1,⑫⑩⑨
 7, 6,Ｈメイショウバクフウ, 41,松山弘, 1.7, 31, -24, -14,11,129.2,⑧⑨⑫, 7, 6,Ｄヒカリトリトン, 67,酒井学, 1.1, 63,  -2,   7, 6, 15.4,④⑥⑥, 7, 6,Ｂファミリズム, 70,丸田恭, 0.4, 68,  -5,   6, 7, 15.1, ⑪⑫, 7, 6,Ｆマイネルドルチェ, 68,伊藤工, 0.6, 63,*  6, -15, 9, 25.0,③③③
 8, 1,Ｋリアライズタイセイ, 30,勝浦正, 1.7, 34, -25,  -8,12,188.5,⑨⑪⑨, 8, 2,Ｈサトノエンブレム, 36,荻野琢, 2.0, 58,* -1,  -3, 3,  5.1,②②②, 8, 8,Ｌアスタｰウィング, 62,吉田隼, 0.6, 67,   5,  -5, 8, 20.4, ③③, 8,12,Ｅショウナンカライス, 70,勝浦正, 0.8, 62,  -4,   2, 7, 13.3,⑪⑫⑫
 9, 2,Ｌクリノラウエン, 26,西田雄, 2.0, 29, -25, -14,13,281.7,⑪⑫⑪,,,,,,,,,,,,, 9,10,Ｅサクラライジング, 67,松山弘, 0.6, 66,   5,  -5, 1,  4.0, ④④, 9, 3,Ｌティアップゼウス, 64,大野拓, 0.8, 62,   4, -14,13,118.8,⑤⑤④
10, 4,Ｉシゲルパイナップル, 33,村田一, 2.0, 26, -24, -18, 9,109.7,⑦⑧⑩,,,,,,,,,,,,,10, 7,Ｃニホンピロエリナ, 69,酒井学, 0.7, 65,   1,  -2, 3,  5.3, ⑥⑥,10, 9,Ｄロｰドエアフォｰス, 70,村田一, 0.8, 60,   0,  -7, 8, 16.6,⑧⑨⑪
11, 7,Ｊナンヨｰウゼン, 31,松田大, 2.0, 27, -22, -21,10,127.4,⑩⑥⑦,,,,,,,,,,,,,11, 1,Ｇナガレボシイチバン, 64,勝浦正, 0.7, 65,  -2,   0,11, 37.2, ⑧⑧,11,13,Ｍグランクロワ, 61,鮫島良, 1.1, 61,  -8,*  6,11, 64.5,⑬⑬⑬
12, 5,Ｍマルヨフレンドリｰ, 12,小林慎, 2.3, 26, -25, -17, 8,101.1,⑫⑬⑬,,,,,,,,,,,,,12, 3,Ｍメイショウアカギ, 57,森一馬, 0.7, 65,   1,  -3,13, 59.2, ⑤⑤,12,10,Ｉユキノサイレンス, 67,中舘英, 1.1, 59,   4, -19, 5, 10.4,④④⑥
13, 9,Ｄスノｰウエｰブ, 47,中舘英, 2.5, 21,*-20, -34, 5, 12.9,⑤②②,,,,,,,,,,,,,13, 2,Ｋベンジャミン, 63,松田大, 0.9, 61,  -2,  -3,10, 22.0, ⑨⑨,13, 2,Ｋタイセイジｰニアス, 65,丸田恭, 2.9, 38,*  7, -50, 6, 12.9,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,
単勝:470円 複勝:08=140円 13=110円 11=160円 枠連:290円,,,,,,,,,,,,単勝:750円 複勝:03=230円 04=400円 01=260円 枠連:0円,,,,,,,,,,,,"単勝:740円 複勝:12=260円 09=350円 13=340円 枠連:1,840円",,,,,,,,,,,,単勝:570円 複勝:05=170円 08=200円 04=130円 枠連:410円,,,,,,,,,,,
馬連:550円 ワイド:08-13=240円 08-11=410円 11-13=250円,,,,,,,,,,,,"馬連:4,800円 ワイド:03-04=1,340円 01-03=860円 01-04=1,540円",,,,,,,,,,,,"馬連:6,330円 ワイド:09-12=2,170円 12-13=1,260円 09-13=2,550円",,,,,,,,,,,,"馬連:1,630円 ワイド:05-08=590円 04-05=300円 04-08=360円",,,,,,,,,,,
"馬単:1,210円 3連複:940円 3連単:5,570円",,,,,,,,,,,,"馬単:7,150円 3連複:9,140円 3連単:58,500円",,,,,,,,,,,,"馬単:10,560円 3連複:24,770円 3連単:141,600円",,,,,,,,,,,,"馬単:3,730円 3連複:1,380円 3連単:10,160円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
