11年 3月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ2000m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,仁川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｈキンショｰオｰロラ, 51,北村友,, 67,*  0,* 11, 7, 26.0,①①①, 1, 7,Ｃパワフルキリシマ, 64,四位洋,, 64,* -2,   7, 5, 10.9, ②②, 1, 5,Ｂフォルテ, 79,国分優,, 74,   7,*  1, 5, 13.7,④③③, 1, 9,Ａワンダｰアキュｰト, 96,和田竜,, 98,* 16,* 16, 1,  2.0,⑤⑤③
 2, 3,Ａブラックアテナ, 66,川田将, 1.1, 60,* -1,   3, 1,  1.7,⑤④④, 2, 5,Ｅシルクフェリｰチェ, 55,武豊  , 0.1, 64,* -2,   5, 2,  2.9, ①①, 2, 7,Ａオｰルザワｰルド, 81,田中健, 0.2, 73,   6,*  4, 3,  4.2,⑩⑩⑧, 2, 5,Ｃタガノジンガロ, 93,田辺裕, 0.3, 93,  15,* 17, 3,  5.2,⑦⑦⑥
 3, 1,Ｃマイネマグノリア, 61,リスポ, 1.4, 57,  -2,   2, 4,  6.3,③⑤⑤, 3, 4,Ｂトシザツンツン, 66,池添謙, 0.4, 61,  -7,*  9, 3,  3.8, ⑧⑦, 3, 1,Ｆクレイモア, 72,田辺裕, 0.6, 67,   7,  -5, 8, 25.6,⑥④⑤, 3,10,Ｈテスタマッタ, 86,リスポ, 0.6, 92,* 16,  11, 4,  7.4,④④⑤
 4, 6,Ｂシｰズガレット, 65,和田竜, 2.1, 56,  -3,  -2, 3,  6.1,⑥⑥⑥, 4, 3,Ｉマコトロｰゼンボｰ, 42,藤岡佑, 0.4, 63,  -7,*  9, 7, 78.5, ⑦⑧, 4, 4,Ｅナリタシルクロｰド, 73,高倉稜, 0.6, 66,   7,  -5, 1,  3.3,⑦⑤⑥, 4, 6,Ｂネイキッド, 94,小牧太, 0.7, 89,* 16,  10, 5, 23.2,③③④
 5, 5,Ｄユウキオジョウｰ, 60,田辺裕, 2.5, 50,  -3,  -4, 5, 16.0,⑧⑧⑦, 5, 9,Ａスナｰクワイルド, 66,秋山真, 0.4, 60,  -4,   4, 1,  2.7, ③③, 5, 3,Ｄサンライズコア, 74,川田将, 1.0, 68,   7,  -6, 6, 14.0,⑨⑨④, 5, 3,Ｄシビルウォｰ, 92,池添謙, 0.8, 92,  14,* 15, 7, 35.8,⑨⑨⑧
 6, 9,Ｇサンレイプレシャス, 53,花田大, 2.9, 48,  -6,  -5, 6, 21.4,⑨⑨⑨, 6, 8,Ｄファンドリソフィア, 58,北村友, 1.3, 53,  -6,   0, 4,  8.2, ⑥⑥, 6, 6,Ｈエリモサプライズ, 71,小牧太, 1.2, 63,   6,  -8, 2,  3.7,⑧⑦⑦, 6,12,Ｊアドマイヤシャトル, 85,川田将, 1.3, 90,  15,   9, 6, 24.4,⑥⑥⑦
 7, 8,Ｅライヴマジック, 56,武豊  , 3.1, 46,* -1, -14, 2,  5.8,④③③, 7, 6,Ｆサンレイワイルド, 52,花田大, 1.5, 51,  -7,  -2, 8,111.1, ⑤⑤, 7, 9,Ｃタガノシュｰマン, 77,国分恭, 2.0, 62,*  8, -18, 4,  6.2,①①①, 7,14,Ｅオメガファルコン, 90,藤岡佑, 1.5, 87,* 17,   1,10, 69.3,①①①
 8, 2,Ｆルレｰヴドメｰル, 54,藤懸貴, 4.0, 39,* -1, -23, 8, 35.6,②②②, 8,10,Ｊアスタｰファイタｰ, 36,国分恭, 2.1, 50, -12,   2, 9,186.5, ⑨⑨, 8,10,Ｇフィｰルドウイナｰ, 72,和田竜, 2.1, 61,*  8, -19, 9, 31.0,②②②, 8, 4,Ｋトｰホウアタック, 84,国分恭, 1.7, 88,  14,   8,14,598.7,⑧⑧⑨
