11年 4月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 4月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有明特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｅマルデデルマ, 56,川須栄,, 66,* -7,* 13, 4,  7.7,①①①, 1,12,Ａラディアｰレ, 76,酒井学,, 68,*  1,*  3, 2,  3.3, ①①, 1, 3,Ｄサスティナブル, 71,丸山元,, 73,*  6,   7, 4,  6.9, ①①, 1, 4,Ａアグネスヨジゲン, 80,田辺裕,, 77,* -7,* 16,11, 25.9, ②①
 2,14,Ｆクリアザウェイ, 53,丸田恭, 0.3, 61,* -8,* 12, 6, 14.4,④③③, 2, 9,Ｅジュピタｰドリｰム, 58,西村太, 1.2, 54,  -4,  -5, 5, 12.6, ④④, 2,13,Ｇガリレオシチｰ, 67,太宰啓, 0.6, 66,*  4,   2, 7, 14.2, ③③, 2, 5,Ｃブラｰニｰストｰン, 78,藤岡康, 0.6, 71,  -8,  10, 1,  3.6, ④⑤
 3,16,Ｃマイネマグノリア, 58,丹内祐, 0.6, 64,* -7,   8, 3,  5.7,②②②, 3, 5,Ｃレッツゴｰマｰクン, 66,丸田恭, 1.3, 51, -16,*  3, 3,  6.6, ⑪⑪, 3, 6,Ｅナイトアンジェロ, 69,大野拓, 0.6, 66,   1,   5, 3,  5.9, ④④, 3,10,Ｆウインキングストン, 75,幸英明, 0.8, 69, -17,* 15, 3,  6.6, ⑫⑫
 4, 9,Ｈアプレレクｰル, 50,勝浦正, 0.7, 62,  -9,* 11, 2,  3.9,⑥⑥⑥, 4,10,Ｉクリノハルチャンス, 47,大野拓, 1.7, 50,  -9,  -4,13,155.9, ⑦⑤, 4,14,Ａサマｰソング, 73,田辺裕, 0.6, 65,  -5,   9, 2,  5.5, ⑥⑥, 4,13,Ｉメイショウバレｰヌ, 73,渡辺薫, 0.8, 71, -19,* 17,12, 48.5, ⑭⑭
 5, 8,Ｄホワイトアルバム, 58,酒井学, 1.0, 58,* -8,   7, 1,  3.1,③④④, 5, 6,Ｇシャドｰボｰル, 55,藤岡康, 1.7, 49,* -2, -10,10, 56.8, ②②, 5, 2,Ｈエｰシンハダル, 67,石橋脩, 0.7, 64,  -7,   9, 6, 10.0, ⑦⑦, 5,14,Ｅエイシンダヴィンチ, 75,太宰啓, 0.9, 67,  -8,   6, 6, 12.3, ⑤⑥
 6,13,Ｉファヴェラシック, 49,中谷雄, 1.2, 57,* -8,   5,14,129.9,⑤⑤⑤, 6, 4,Ｊメイショウクロシオ, 47,武幸四, 1.8, 46, -16,  -2, 6, 24.0, ⑩⑩, 6,11,Ｃフロｰズンタイム, 71,川須栄, 0.7, 66,*  4,   1, 1,  2.9, ②②, 6,12,Ｊバロンダンス, 73,田中博, 0.9, 69, -15,  13,10, 20.3, ⑬⑬
 7, 7,Ｂタマモコメット, 59,芹沢純, 1.7, 54, -10,   4, 5, 11.4,⑨⑨⑧, 7,11,Ｎタイセイブｰケ, 42,幸英明, 2.0, 46, -12,  -7,11, 66.8, ⑧⑦, 7, 9,Ｂグレイスサンセット, 72,中舘英, 1.1, 59, -19,* 13, 5,  8.5, ⑬⑫, 7, 9,Ｄコアレスカポｰテ, 77,上村洋, 0.9, 66,* -7,   4, 7, 14.5, ③③
 8, 5,Ａテイエムオニキス, 60,大野拓, 2.4, 47, -10,  -3, 7, 14.6,⑩⑩⑩, 8, 7,Ｂジパングパワｰ, 67,中舘英, 2.2, 44,  -4, -14, 1,  2.4, ③③, 8, 4,Ｉポリティカルパワｰ, 66,小林淳, 1.1, 60,  -7,   5,10, 59.2, ⑧⑧, 8, 3,Ｇメイショウフレアｰ, 74,酒井学, 0.9, 66, -10,   7, 5,  7.8, ⑦④
