11年 2月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ2100m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝3100m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾒｼﾞｽﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｆパクサ, 59,武士沢,, 70,  -2,* 13, 3,  6.5,⑨⑫⑩, 1, 1, モエレエキスパｰト,,浜野谷,,,,, 6, 17.3,①①①, 1, 9,Ｆドビュッシｰ, 73,柴田善,, 74,   4,*  9, 9, 31.4, ⑦⑥, 1, 3,Ａタッチミｰノット, 90,三浦皇,, 90, -19,* 34, 3,  4.5,⑤⑦⑧
 2,10,Ｃテルバイク, 61,デムｰ, 0.4, 67,*  3,   0, 1,  3.2,③③③, 2, 2, ナカヤマスナイパｰ,,宗像徹,211.1,,,, 1,  2.4,②②②, 2,10,Ｍタクティクス, 56,松岡正, 0.0, 76,*  6,   7,10, 34.7, ②②, 2,13,Ｆダノンスパシｰバ, 86,安藤勝, 0.1, 85,*-17,  29, 2,  3.9,⑥⑤⑤
 3,12,Ｊトウショウカムイ, 51,ベリｰ, 1.1, 63,*  4,  -9, 8, 17.4,②②②, 3, 7, バイヨン,,穂苅寿,211.3,,,, 4,  9.5,③③③, 3,13,Ｇスパラｰト, 72,蛯名正, 0.0, 75,*  6,   8, 3,  8.2, ③③, 3, 9,Ｂウォｰクラウン, 88,後藤浩, 0.1, 84,*-17,  28, 5, 15.5,②③③
 4, 2,Ｂベストオブケン, 63,吉田豊, 1.3, 61,   0,  -2, 2,  4.5,⑤⑤⑤, 4,10, ニシノアララギ,,山本康,211.4,,,, 5,  9.6,⑥⑦⑥, 4, 4,Ｄサクセスヒュｰゴｰ, 75,的場勇, 0.2, 78,   3,*  9, 6, 12.2, ⑧⑦, 4,11,Ｉレインスティック, 84,北村宏, 0.3, 86, -20,* 32,11, 56.1,⑩⑪⑫
 5, 8,Ｈアルスマルカｰト, 52,田中勝, 1.7, 60,  -3,*  2, 5, 11.6,⑮⑮⑬, 5,11, コｰド,,蓑島靖,213.1,,,,11, 43.4,⑦④④, 5,14,Ｂアサクサマリンバ, 76,吉田豊, 0.4, 72,   1,* 12, 5,  9.7, ⑫⑬, 5,14,Ｃシグナリオ, 88,ベリｰ, 0.3, 83,*-17,  27,10, 55.3,⑪⑧⑥
 6, 4,Ａオｰビット, 63,北村宏, 1.9, 58,  -2,  -4, 6, 14.2,⑪⑪⑦, 6, 6, モリノミヤコ,,草野太,213.2,,,,10, 42.2,⑩⑧⑧, 6, 6,Ｊカロルバンダム, 66,後藤浩, 0.5, 70,   4,   5, 4,  8.8, ⑤⑤, 6, 6,Ｅミカエルビスティｰ, 86,リスポ, 0.4, 82,*-17,  26, 1,  2.3,⑦④④
 7,13,Ｄストロングシリウス, 60,木幡初, 2.1, 57,   1, -12, 4,  8.0,④④④, 7, 3, ジャイアンツエｰル,,西谷誠,213.5,,,, 8, 34.7,⑧⑥⑦, 7,12,Ａユｰスフル, 78,北村宏, 0.6, 71,   3,   7, 1,  2.6, ⑨⑨, 7, 7,Ｎデンコウオクトパス, 79,松岡正, 0.5, 83, -18,  27, 4, 12.5,⑨⑨⑨
 8, 6,Ｋトウカイパルマ, 49,吉田隼, 2.8, 55,   0, -12, 9, 18.5,⑬⑨⑧, 8, 4, コアレスアルダン,,大庭和,213.6,,,, 3,  7.0,⑨⑨⑨, 8,16,Ｌクレイモア, 58,柴山雄, 0.9, 67,   3,   4,11, 54.6, ⑪⑩, 8, 2,Ｋクリスタルウイング, 81,クラス, 0.8, 73,*-16,  16, 8, 37.0,①①①
