11年 9月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 9月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝3200m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9,16,Ｊディアワイズマン, 40,吉田豊, 4.0, 39,*  2, -30, 8, 29.2,③③④, 9, 2, ハツカリ,,高野和,218.7,,,, 8, 34.5,⑦⑦⑦, 9, 6,Ｈリｰサムダイチ, 65,柴田善, 1.9, 61,*  0,  -3, 6, 23.1,⑧③③, 9,14,Ｏウッドシップ, 64,藤岡佑, 1.1, 71,   9,   3, 9, 16.7, ⑦⑧
10,12,Ｉビッグウェｰバｰ, 42,的場勇, 4.0, 46,  -1, -26,10,129.8,⑥⑦⑨,10, 8, ラフレッシュブルｰ,,中村将,218.9,,,, 5,  8.3,⑤⑥⑧,10, 8,Ｅセンノデバギヤ, 70,大庭和, 2.1, 63,  -6,   8,13,225.5,⑨⑬⑬,10, 2,Ｊコンフォｰコ, 75,江田照, 1.3, 69,   5,   6,13,123.2, ⑪⑫
11,14,Ｌダブルピｰス, 37,嶋田純, 4.8, 38,  -5, -23,14,313.1,⑭⑮⑮,11,12, マッキｰケインズ,,佐久間,222.8,,,,10, 50.2,⑬⑬⑪,11, 9,Ｍメジロミョウホウ, 51,嶋田純, 2.1, 61,  -5,   6,12,207.9,④⑪⑫,11,13,Ｐマドモアゼルノン, 62,柴田大, 1.5, 67,   7,   2,16,344.9, ⑩⑬
12, 5,Ｍワンダフルギフト, 34,高嶋活, 5.0, 36,  -4, -27,13,278.4,⑪⑫⑭,,,,,,,,,,,,,12,13,Ｋメルトアウェイ, 62,後藤浩, 2.2, 59,  -2,   1, 5, 20.4,⑤⑤⑥,12, 9,Ｇサザンブレイズ, 79,後藤浩, 1.6, 66,* 13,  -4,11, 26.8, ③②
13, 6,Ｎショウナンカンパク, 31,平野優, 5.6, 33,  -3, -35,12,257.0,⑩⑪⑪,,,,,,,,,,,,,13, 4,Ｄアポロストｰム, 71,藤岡佑, 2.9, 56,  -3,  -5, 7, 27.3,⑥⑧⑩,13, 3,Ｉエヴァシャイン, 75,石橋脩, 1.6, 65,   0,   8,15,316.0, ⑯⑯
14, 3,Ｐトｰセンレングス, 15,西田雄, 6.2, 29,  -3, -41,15,370.9,⑧⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,14, 1,Ｋタイキドゥカティ, 72,武士沢, 2.2, 60,   3,   0,14,227.4, ⑭⑮
15, 9,Ｈアポロドｰロス, 46,柴田善, 6.3, 30,  -1, -44, 3,  5.8,⑬⑨⑧,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｍミッキｰシュタルク, 71,中舘英, 2.4, 59,  10,  -8,12,122.7, ⑥⑩
16,11,Ｏプレジャｰサイン, 18,伊藤直,12.6,-17, -10, -79,16,410.6,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｂウエスタンハピネス, 81,田中勝, 2.5, 58,* 14, -13, 6, 12.7, ②④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,
単勝:880円 複勝:08=250円 01=150円 04=110円 枠連:870円,,,,,,,,,,,,単勝:360円 複勝:01=180円 05=350円 07=160円 枠連:940円,,,,,,,,,,,,"単勝:1,200円 複勝:05=210円 01=190円 03=110円 枠連:2,900円",,,,,,,,,,,,"単勝:820円 複勝:06=250円 11=560円 15=450円 枠連:1,930円",,,,,,,,,,,
"馬連:2,590円 ワイド:01-08=820円 04-08=460円 01-04=220円",,,,,,,,,,,,"馬連:2,860円 ワイド:01-05=970円 01-07=330円 05-07=1,110円",,,,,,,,,,,,"馬連:4,860円 ワイド:01-05=1,050円 03-05=320円 01-03=270円",,,,,,,,,,,,"馬連:6,180円 ワイド:06-11=2,170円 06-15=1,790円 11-15=3,470円",,,,,,,,,,,
"馬単:6,400円 3連複:1,760円 3連単:18,730円",,,,,,,,,,,,"馬単:4,130円 3連複:3,150円 3連単:21,560円",,,,,,,,,,,,"馬単:12,070円 3連複:1,840円 3連単:27,330円",,,,,,,,,,,,"馬単:11,810円 3連複:32,330円 3連単:172,680円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝2200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,産経賞ｵｰﾙｶﾏｰ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｋマイネルカｰミン, 35,大野拓,, 55, -24,*  7, 6, 11.1,⑤⑥⑤, 1, 8, アルフレｰド,---,松岡正,, 46, -40,* 15, 1,  2.2,④⑦⑥, 1,11,Ｋオメガブルｰライン, 61,蛯名正,, 73,   0,   5, 7, 13.4, ⑨⑩, 1, 7,Ａアｰネストリｰ, 95,佐藤哲,, 91,  16,   7, 1,  1.4,③③③
 2,10,Ｉルナ, 39,後藤浩, 0.1, 50,*-22,   2, 7, 16.0,④③③, 2, 6, トｰセンオｰラ,---,石橋脩, 0.1, 42,*-38,  10, 5, 12.0,②②②, 2, 8,Ｊショウナンサンガ, 63,平野優, 0.1, 71,  -3,*  6,14,136.4, ⑩⑨, 2, 1,Ｇゲシュタルト, 83,藤岡佑, 0.2, 91,  13,* 12, 6, 23.0,⑦⑦⑥
 3, 6,Ｃプｰラヴィｰダ, 47,柴田善, 0.1, 51,*-22,   2, 2,  4.4,②②②, 3,12, ブライアンズオｰラ,---,柴田善, 0.4, 40, -41,  11, 2,  3.6,⑨⑨⑨, 3, 3,Ｂフィｰルザファン, 71,木幡初, 0.1, 72,   0,   3, 6, 12.5, ⑧⑥, 3, 6,Ｂカリバｰン, 92,蛯名正, 0.3, 89,  14,   6, 2,  5.4,⑤⑤④
 4,13,Ｄヘリオスフィア, 43,小野寺, 0.3, 50, -25,   4, 5,  7.2,⑥⑦⑧, 4,11, コスモオオゾラ,---,中谷雄, 0.4, 41, -43,* 14,13,216.0,⑧⑩⑩, 4,13,Ｏクリノトルネｰド, 56,横山典, 0.3, 67,  -7,*  7,11, 59.8, ⑮⑮, 4, 2,Ｄコロンバスサｰクル, 85,横山典, 0.4, 86,* 17,  -3, 7, 28.4,②②②
 5, 4,Ｂシルキｰマｰチ, 48,西田雄, 0.3, 53, -26,*  9, 3,  5.5,⑩⑩⑪, 5,13, タワワ,---,北村宏, 0.4, 37, -40,   8,11, 61.1,⑤⑤④, 5,14,Ａサンデｰジョウ, 72,嶋田純, 0.4, 68,*  9, -10, 3,  6.7, ①①, 5, 3,Ｃマコトギャラクシｰ, 90,吉田豊, 0.5, 86,  10,* 13, 4, 13.0,⑨⑨⑨
 6, 8,Ｅムｰンベックカフェ, 42,田中勝, 0.3, 48, -24,   1, 1,  3.5,③④④, 6, 1, トｰセンネフティス,---,武士沢, 0.5, 36, -40,   7, 8, 34.7,⑥④⑤, 6, 6,Ｅシンボリマルセイユ, 67,石橋脩, 0.4, 66, -10,*  8, 9, 29.0, ⑯⑯, 6, 4,Ｅマイネルラクリマ, 84,松岡正, 0.6, 86,  14,   2, 3, 10.2,④④⑤
 7, 3,Ｇデルマジュロウジン, 39,青木芳, 0.5, 49, -25,   3,10, 69.4,⑦⑧⑨, 7, 7, マイネフラッシュ,---,大野拓, 0.5, 37,*-39,   6, 6, 19.8,③③③, 7,12,Ｍシャインドリｰム, 60,小野寺, 0.5, 66,  -5,   3,13,111.1, ⑬⑭, 7, 8,Ｉムラマサノヨｰトｰ, 79,田辺裕, 0.8, 83,  13,   3, 8, 77.3,⑧⑧⑧
 8, 2,Ａバトルキトリ, 50,的場勇, 0.5, 45,*-20,  -5, 4,  6.7,①①①, 8, 2, マイネエポナ,---,柴田大, 0.7, 35, -41,   7, 7, 28.4,⑩⑧⑦, 8, 7,Ｄトロンプルイユ, 70,佐藤哲, 0.5, 67,   4,  -6, 2,  4.6, ⑤⑤, 8, 5,Ｈダイワジャンヌ, 81,的場勇, 1.0, 82,  13,   0, 9, 98.9,⑥⑥⑦
 9, 5,Ｊスガノタイトル, 35,藤岡佑, 0.6, 49, -25,   2,12,141.9,⑧⑨⑦, 9, 9, ロバｰトオブレッド,---,田辺裕, 0.8, 37, -44,  11,12, 82.1,⑫⑪⑪, 9,10,Ｈゴｰルドスマイル, 65,田辺裕, 0.6, 65,   3,  -6, 5, 12.2, ⑦⑧, 9, 9,Ｆシャドウゲイト, 84,田中勝, 1.4, 76,* 18, -21, 5, 15.9,①①①
10, 1,Ｍラブファンディ, 22,江田照, 0.8, 50, -30,*  9,13,195.4,⑬⑬⑬,10, 3, レッドティムｰル,---,横山典, 1.1, 27, -40,   0, 4,  9.2,⑦⑥⑧,10, 9,Ｃマイネルロガｰル, 70,松岡正, 0.6, 66,*  6, -10, 1,  2.7, ③③,,,,,,,,,,,,
11,11,Ｆオパｰルキッド, 42,吉田豊, 1.0, 43, -27,   0, 8, 24.7,⑪⑫⑩,11, 4, ブルｰセブン,---,後藤浩, 1.9, 13,*-37, -18, 3,  7.1,①①①,11,16,Ｐキャラメルボイス, 36,杉原誠, 0.7, 63,  -3,  -2,16,411.5, ⑫⑫,,,,,,,,,,,,
12, 9,Ｌクリノエルヴィス, 32,杉原誠, 1.1, 41, -27,  -3,11, 90.8,⑨⑪⑫,12, 5, タマモチャチャチャ,---,蛯名正, 2.1, 22, -48,   0, 9, 40.0,⑬⑬⑫,12, 4,Ｇボンジュｰルメロン, 66,藤岡佑, 0.7, 65,   5, -10, 4, 10.0, ④②,,,,,,,,,,,,
13,12,Ｈアポロデスティｰノ, 39,田辺裕, 1.2, 36, -24, -11, 9, 25.3,⑫⑤⑥,13,10, ギンザファイタｰ,---,田中勝, 3.7, -7, -47, -28,10, 45.3,⑪⑫⑬,13, 2,Ｆオモイデサクラ, 66,後藤浩, 0.8, 62,   3,  -9, 8, 15.5, ⑥⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 1,Ｌキチロクアナン, 60,二本柳, 1.1, 57,  -7,  -3,15,329.7, ⑭⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｉフランキンセンス, 64,大野拓, 1.1, 58,  -3,  -7,10, 41.3, ⑪⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｎグロリアスフラワｰ, 57,北村宏, 1.5, 54,*  7, -21,12, 63.8, ②④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-23 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,
"単勝:1,110円 複勝:07=360円 10=410円 06=190円 枠連:1,790円",,,,,,,,,,,,単勝:220円 複勝:08=140円 06=250円 12=150円 枠連:650円,,,,,,,,,,,,"単勝:1,340円 複勝:11=530円 08=4,060円 03=360円 枠連:3,270円",,,,,,,,,,,,"単勝:140円 複勝:07=110円 01=320円 06=150円 枠連:1,430円",,,,,,,,,,,
"馬連:12,520円 ワイド:07-10=2,530円 06-07=910円 06-10=1,030円",,,,,,,,,,,,"馬連:1,200円 ワイド:06-08=460円 08-12=220円 06-12=600円",,,,,,,,,,,,"馬連:75,510円 ワイド:08-11=17,710円 03-11=1,930円 03-08=14,680円",,,,,,,,,,,,"馬連:1,280円 ワイド:01-07=400円 06-07=160円 01-06=1,000円",,,,,,,,,,,
"馬単:24,700円 3連複:16,050円 3連単:139,090円",,,,,,,,,,,,"馬単:1,950円 3連複:1,310円 3連単:6,470円",,,,,,,,,,,,"馬単:157,850円 3連複:292,320円 3連単:1,763,220円",,,,,,,,,,,,"馬単:1,650円 3連複:1,380円 3連単:6,120円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,外房特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄオｰクヴィル, 59,石橋脩,, 62,* -4,*  8, 3,  5.8,①①①, 1, 7, ハヤブサソング,---,田辺裕,, 47,*-12,  -9, 2,  3.8, ①①, 1, 8,Ｃキッズニゴウハン, 77,田辺裕,, 82,   3,* 16, 2,  3.5,⑪⑫⑪, 1,15,Ａシュテルンタｰラｰ, 80,佐藤哲,, 78,*  0,* 14, 2,  4.0, ④④
 2,15,Ｉボンドストリｰト, 49,田中勝, 0.2, 63,* -4,*  8, 5, 31.6,④③③, 2, 6, アナコンダ,---,武士沢, 0.2, 46, -23,  -1, 9, 29.2, ④④, 2, 4,Ｇパｰプルタイヨｰ, 74,蛯名正, 0.1, 81,   7,   9, 3,  7.4,⑧⑩⑧, 2,16,Ｈミヤビヘレネ, 68,吉田豊, 0.4, 74,*  2,   9, 7, 16.5, ②③
 3,10,Ｂドゥｰアップ, 59,北村宏, 0.4, 61,  -5,*  8, 4,  7.1,⑦⑤⑤, 3, 8, テンジンロｰレン,---,平野優, 0.3, 44,*-13, -11, 7, 14.5, ②②, 3,12,Ｄプラｰジュ, 75,柴田善, 0.2, 81,   1,* 15, 5, 12.9,⑬⑭⑭, 3, 8,Ｄフレンチミシル, 73,平野優, 1.0, 70,*  0,   6, 3,  6.8, ③②
 4, 1,Ｈカテンゲッチ, 51,佐藤哲, 0.6, 59,  -5,*  6, 2,  4.7,③④④, 4,10, コスモナデシコ,---,柴田大, 0.3, 46, -27,*  2, 4,  7.5, ⑥⑥, 4,13,Ｉアカリ, 72,江田照, 0.3, 78,   6,   7,11, 73.1,⑨⑨⑩, 4, 6,Ｆドナリサ, 71,蛯名正, 1.3, 66,  -7,   9, 9, 26.3, ⑪⑭
 5,12,Ｆアマレット, 54,大野拓, 1.3, 52,* -3,  -2, 9,119.9,②②②, 5,11, ロマンチカ,---,大野拓, 0.7, 43, -32,*  2, 8, 28.4, ⑨⑧, 5,15,Ｂマイネルエデン, 78,柴田大, 0.4, 75,* 13,  -6, 8, 24.2,⑤③②, 5,13,Ｂデンファレ, 77,的場勇, 1.5, 68,  -7,   7, 4,  7.9, ⑬⑩
 6, 3,Ａサミットフィｰバｰ, 69,柴田善, 1.7, 53,  -6,  -1, 1,  1.7,⑨⑦⑨, 6, 1, ベッラカンパｰニャ,---,北村宏, 1.0, 35, -28,  -6, 6, 12.6, ⑦⑦, 6, 2,Ｈロｰレルエルヴェル, 74,小林淳, 0.4, 75,   6,   6, 9, 28.7,⑩⑧⑨, 6, 9,Ｉオメガブルｰベリｰ, 67,松岡正, 1.6, 65,  -3,   3, 5, 12.0, ⑥⑤
 7, 6,Ｌロックフェス, 46,中舘英, 1.9, 51,  -7,  -1,10,122.2,⑩⑨⑦, 7, 9, カシノペンダント,---,二本柳, 1.1, 33,*-16, -19,12,138.7, ③③, 7, 9,Ｋアマミスウィフト, 71,武士沢, 0.5, 75,   3,   8,12,107.1,⑫⑪⑬, 7,11,Ｍナムラエメラルド, 64,横山典, 1.6, 64, -15,* 14, 8, 17.2, ⑯⑯
 8,11,Ｋオレンジシュｰズ, 48,嶋田純, 2.0, 52, -10,   3, 8, 92.2,⑮⑮⑬, 8, 3, ラッキｰストｰム,---,嘉藤貴, 1.1, 36, -32,  -3,10, 79.1, ⑧⑨, 8,11,Ａロジスプリング, 84,横山典, 0.6, 72,   9,  -3, 1,  2.5,⑦⑦④, 8, 2,Ｋトレノロｰザ, 65,武士沢, 1.7, 64,  -4,   5,14,129.5, ⑧⑪
 9,14,Ｃクロムルキナ, 59,小島太, 2.1, 50,  -5,  -5, 6, 58.2,⑧⑥⑧, 9,12, ヘイセイアスラン,---,西田雄, 1.3, 31, -26, -12,11,120.6, ⑤⑤, 9,14,Ｅポｰルアックス, 75,中舘英, 0.7, 72,* 13, -12, 6, 15.0,②①①, 9, 7,Ｌホワイトアッシュ, 64,柴田善, 1.7, 64,  -5,   4,15,143.7, ⑨⑨
10,13,Ｍデュラビリティ, 44,江田照, 2.4, 50,  -7,  -3,15,299.5,⑪⑫⑫,10, 4, バクシンドｰタｰ,---,柴田善, 1.5, 30, -35,  -6, 3,  3.8, ⑩⑩,10, 1,Ｊベルモントキｰラ, 72,北村宏, 0.7, 72,* 11,  -8, 4,  9.7,①④③,10, 5,Ｃパシオンルｰジュ, 74,北村宏, 1.7, 64,*  3,  -3, 1,  3.1, ①①
11, 9,Ｅウインベルフラワｰ, 54,柴田大, 2.5, 48,  -8,  -4,14,293.7,⑬⑪⑪,11, 5, ヤヤラｰラ,---,松岡正, 1.6, 32, -42,   0, 1,  3.7, ⑪⑪,11, 7,Ｌミサトバレｰ, 70,平野優, 0.9, 71,   0,   8,13,128.9,⑮⑮⑮,11,14,Ｎゲンパチマイラヴ, 64,江田照, 1.8, 62,  -5,   3,12, 57.2, ⑩⑧
12, 2,Ｎクラッシュアゲン, 42,西田雄, 2.8, 45,  -7,  -8,11,206.0,⑥⑩⑩,12, 2, ピュアトルネｰド,---,田中勝, 4.6,-14, -49, -34, 5, 12.4, ⑫⑫,12, 3,Ｆメスナｰ, 75,中谷雄, 1.1, 67,   9, -10, 7, 20.8,⑥⑥⑤,12, 3,Ｇシャイニイチカ, 70,田中勝, 1.9, 63,  -7,   5, 6, 14.1, ⑭⑬
13, 8,Ｊヤワタフレンド, 49,吉田豊, 3.0, 41,  -6, -11, 7, 63.4,⑤⑧⑥,,,,,,,,,,,,,13,10,Ｏスｰパｰウｰマン, 56,杉原誠, 1.4, 64,  10, -16,15,178.9,④⑤⑦,13,12,Ｅフレイムヴェイン, 71,大野拓, 2.2, 58,  -7,   2,11, 41.9, ⑫⑫
14, 5,Ｇイッツリトゥン, 52,小野寺, 3.2, 47,  -9,  -7,12,255.0,⑯⑯⑮,,,,,,,,,,,,,14, 5,Ｎラヴインザダｰク, 66,嶋田純, 1.6, 63,   3,  -6,14,139.3,⑭⑬⑫,14,10,Ｏリネンピュア, 59,後藤浩, 2.3, 58,  -3,  -3,16,212.9, ⑦⑥
15, 4,Ｏシルククリエイタｰ, 35,平野優, 3.5, 41,  -9,  -9,13,291.2,⑫⑬⑯,,,,,,,,,,,,,15, 6,Ｍショウナンダンク, 70,田中勝, 1.9, 57,* 13, -28,10, 63.4,③②⑥,15, 4,Ｊエキナシア, 66,嶋田純, 2.5, 56,  -3,  -5,10, 35.8, ⑤⑦
16, 7,Ｐヨシサリイ, 34,木幡初, 3.7, 39,  -9, -11,16,432.6,⑭⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｐサマｰダリア, 59,藤岡佑, 3.4, 49, -11,  -6,13,109.3, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,
"単勝:580円 複勝:16=250円 15=750円 10=230円 枠連:5,280円",,,,,,,,,,,,単勝:380円 複勝:07=190円 06=760円 08=330円 枠連:530円,,,,,,,,,,,,"単勝:350円 複勝:08=180円 04=230円 12=280円 枠連:1,380円",,,,,,,,,,,,"単勝:400円 複勝:15=190円 16=490円 08=220円 枠連:3,110円",,,,,,,,,,,
