11年 7月31日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月31日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2900m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｃホホヲヨセテ, 64,川田将,, 62,  -4,*  4, 2,  4.5,②④④, 1, 9, ヴェアデイロス,---,佐藤哲,, 51, -10,  -5, 2,  4.7, ④③, 1, 6,Ｂサトノパンサｰ, 77,和田竜,, 79,   4,*  9, 1,  1.8,⑨⑨③, 1,17,Ｇイタリアンレッド, 83,浜中俊,, 87,  17,* -1, 4,  7.6,⑨⑨⑦
 2, 3,Ｂベリｰフィｰルズ, 66,幸英明, 0.1, 60,* -3,*  1, 1,  2.8,⑪③③, 2, 6, カジキ,---,川須栄, 0.1, 49,* -7, -11, 1,  1.6, ①①, 2, 9,Ｅマイネルガヴロシュ, 74,酒井学, 0.3, 74,   6,   2, 2,  4.3,⑥⑥②, 2, 9,Ｈキタサンアミｰゴ, 83,熊沢重, 0.3, 85,  16,* -2,15, 47.9,⑪⑪⑩
 3, 8,Ａリボルトレイダｰ, 68,森一馬, 0.6, 56,  -4,  -2, 3,  7.3,⑤⑤⑥, 3, 5, ネオヴァンクル,---,秋山真, 0.2, 47, -18,* -2, 6, 12.7, ⑥⑥, 3, 7,Ｄオｰルタｰゲット, 74,川須栄, 0.5, 73,   5,   2, 6, 15.1,⑦⑧⑧, 3, 6,Ｃリクエストソング, 85,和田竜, 0.4, 82,* 20, -14, 8, 15.9,③③③
 4, 9,Ｄサンレイプレシャス, 63,岩崎祐, 0.9, 54,  -5,  -2, 4,  8.5,⑧⑧⑦, 4, 8, コウエイサツマ,---,国分恭, 0.4, 45,* -8, -14, 8, 85.2, ②②, 4, 2,Ｃテイエムバゴオｰ, 76,国分優, 0.7, 68,*  7, -10, 7, 17.6,①①①, 4, 4,Ａヤマニンキングリｰ, 89,石橋守, 0.4, 82,* 20, -11, 5,  8.8,⑥⑤⑥
 5, 2,Ｇプレシャスマリン, 57,太宰啓, 0.9, 53,  -5,  -2,10, 48.3,⑦⑦⑤, 5, 7, カシノアポロン,---,杉村一, 0.5, 44, -11, -12, 7, 64.4, ③④, 5, 8,Ａダンスラナキラ, 77,幸英明, 0.9, 67,*  7, -10, 5, 14.8,④③④, 5,18,Ｌエｰシンジｰライン, 81,太宰啓, 0.5, 79,* 21, -17,13, 36.0,②②②
 6,10,Ｅアイアンクリッパｰ, 61,国分優, 1.0, 54,  -5,  -3, 9, 46.2,⑩⑨⑪, 6, 4, グランデセイフウ,---,田中健, 0.7, 41, -20,  -6,14,239.6, ⑧⑧, 6, 1,Ｇジョｰアポロン, 63,佐藤哲, 1.2, 64,   6, -13, 8, 67.1,③④⑤, 6, 2,Ｅナリタクリスタル, 84,武豊  , 0.5, 82,  16,  -4, 1,  4.8,⑬⑬⑫
 7, 7,Ｉエアジュプロンサ, 53,秋山真, 1.2, 50,* -2, -10, 5, 10.0,④②②, 7,12, カピトリヌス,---,北村友, 0.7, 42, -23,* -3, 4, 11.5, ⑩⑨, 7, 3,Ｆクｰガｰストリｰト, 71,秋山真, 1.2, 64,   6, -13, 3,  7.0,⑤⑤⑦, 7, 3,Ｆサンライズマックス, 84,小牧太, 0.5, 83,  15,*  1,10, 20.1,⑭⑯⑭
 8, 5,Ｆレディｰコロンブス, 59,北村友, 1.5, 50,  -6,  -4, 7, 11.7,③⑫⑨, 8,11, クリノカリスマ,---,幸英明, 1.4, 32, -12, -23,10,183.5, ⑤⑤, 8, 4,Ｈリバｰクリｰク, 54,杉村一, 1.4, 62,   4, -11, 9,149.8,⑧⑦⑨, 8,13,Ｑワルキュｰレ, 77,岩崎祐, 0.5, 81,  16,  -6,16, 86.4,⑫⑫⑬
 9, 4,Ｍジャングルウィップ, 42,酒井学, 1.6, 51,  -8,  -1,13,221.4,⑫⑭⑫, 9, 1, エｰシンフルパワｰ,---,川田将, 1.7, 28, -20, -19, 3, 11.4, ⑦⑦, 9, 5,Ｉプルシアンオリｰブ, 53,北村友, 4.0, 41,*  7, -55, 4,  8.9,②②⑥, 9, 8,Ｂホワイトピルグリム, 89,酒井学, 0.5, 82,  16,  -4, 6,  9.2,⑱⑭⑪
10,12,Ｐトウカイルミナス, 34,川須栄, 1.7, 48,  -6,  -8,14,262.1,⑮⑪⑬,10,13, シゲルオリｰブ,---,花田大, 2.0, 25, -37,  -7,12,190.3, ⑫⑫,,,,,,,,,,,,,10, 5,Ｋアドマイヤメジャｰ, 82,上村洋, 0.6, 81,  15,* -2, 2,  6.7,⑮⑮⑯
11, 1,Ｌイサミスマイル, 42,藤岡康, 1.8, 50,  -6,  -7,12,200.0,⑥⑬⑩,11, 3, シゲルノイチゴ,---,藤懸貴, 2.8, 15, -29, -24,11,185.3, ⑪⑪,,,,,,,,,,,,,11,16,Ｉアンノルｰチェ, 83,佐藤哲, 0.9, 77,  19, -17,12, 32.6,⑧⑦⑤
12,13,Ｈシンコｰロマン, 56,熊沢重, 2.3, 46,  -4, -16, 8, 11.8,⑨⑥⑧,12,10, ハハノオモイノセテ,---,岩崎祐, 3.4,  8, -18, -42,13,226.3, ⑨⑩,,,,,,,,,,,,,12,11,Ｍドモナラズ, 81,北村友, 1.2, 74,  17, -17,14, 39.2,⑩⑩⑨
13,11,Ｊレインボｰクォｰツ, 53,小牧太, 2.6, 41,  -5, -17, 6, 11.6,⑬⑩⑭,13,14, クイｰンロｰズ,---,和田竜, 5.8,-25, -58, -36, 9,117.1, ⑭⑬,,,,,,,,,,,,,13, 7,Ｏホッコｰソレソレｰ, 79,川須栄, 1.6, 72,  13, -13,18,202.3,⑰⑱⑰
14,15,Ｏミスズファミリｰ, 36,花田大, 2.8, 43, -10,  -9,16,703.8,⑯⑯⑯,14,15, リッシンドラゴン,---,藤岡康, 6.1,-29, -65, -33,15,273.7, ⑮⑮,,,,,,,,,,,,,14,15,Ｄコスモファントム, 84,幸英明, 1.7, 69,* 20, -31, 3,  7.3,⑤④④
15, 6,Ｎソトｰグラシオ, 36,鮫島良, 2.9, 42,  -8, -13,11, 95.7,⑭⑮⑮,15, 2, リュクスメジャｰ,---,武豊  , 9.2,-73, -58, -81, 5, 12.0, ⑬⑭,,,,,,,,,,,,,15,12,Ｒサンライズベガ, 77,秋山真, 1.8, 68,* 20, -31, 7, 15.0,④⑥⑧
16,16,Ｋイソノヴィｰナス, 49,高倉稜, 3.0, 39,* -2, -25,15,430.6,①①①,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｐトｰホウアラン, 79,鮫島良, 1.8, 71,  14, -18,17, 96.0,⑯⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｊホクトスルタン, 83,川田将, 2.7, 62,* 21, -50, 9, 18.0,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｎヤマニンウイスカｰ, 80,藤岡康, 4.5, 50,  17, -66,11, 21.2,⑦⑧⑮
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:-4),,,,,,,,,,,
単勝:450円 複勝:14=150円 03=130円 08=200円 枠連:480円,,,,,,,,,,,,単勝:470円 複勝:09=130円 06=110円 05=200円 枠連:300円,,,,,,,,,,,,単勝:180円 複勝:06=110円 09=120円 07=270円 枠連:240円,,,,,,,,,,,,"単勝:760円 複勝:17=310円 09=1,360円 06=490円 枠連:8,050円",,,,,,,,,,,
馬連:730円 ワイド:03-14=330円 08-14=550円 03-08=410円,,,,,,,,,,,,馬連:320円 ワイド:06-09=170円 05-09=560円 05-06=350円,,,,,,,,,,,,馬連:280円 ワイド:06-09=150円 06-07=370円 07-09=690円,,,,,,,,,,,,"馬連:30,360円 ワイド:09-17=7,710円 06-17=2,950円 06-09=6,050円",,,,,,,,,,,
"馬単:1,500円 3連複:1,550円 3連単:7,550円",,,,,,,,,,,,"馬単:840円 3連複:800円 3連単:3,910円",,,,,,,,,,,,"馬単:390円 3連複:1,020円 3連単:2,740円",,,,,,,,,,,,"馬単:48,290円 3連複:132,800円 3連単:870,370円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,筑紫特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅマイティｰスコｰル, 62,藤岡康,, 69,*-12,* 14, 2,  6.0,①①①, 1,16,Ａロｰドランパｰト, 66,川田将,, 62,* -1,*  2, 1,  1.6,③②②, 1,18,Ｄハノハノ, 72,酒井学,, 71,  -5,*  9, 2,  4.0, ⑦⑥, 1,12,Ｅエイシンマロニエ, 68,川田将,, 69,* -1,*  9, 2,  4.5, ①①
 2, 6,Ａサクラアルディｰト, 73,川田将, 0.4, 66, -15,* 14, 1,  1.8,⑤⑤④, 2, 2,Ｂマサノエクスプレス, 61,国分優, 0.1, 60,* -1,*  0, 2,  3.7,①①①, 2, 8,Ｍラヴアンドサンクス, 62,赤木高, 0.1, 70,  -2,   5,13, 81.6, ④⑤, 2, 3,Ａワンダｰビｰナス, 78,佐藤哲, 0.2, 65,  -6,* 10, 1,  2.3, ③③
 3, 3,Ｂゴットラウディｰ, 67,武豊  , 0.5, 66, -16,* 15, 3,  6.4,⑧⑨⑧, 3, 3,Ｋダイヤモンドアロｰ, 50,高倉稜, 0.7, 57,  -5,*  3,11, 69.0,②⑨⑧, 3, 4,Ｅマルセイユシチｰ, 72,佐藤哲, 0.3, 67,  -8,   8, 4, 11.7, ⑩⑨, 3,11,Ｂタカノキング, 74,酒井学, 0.5, 62,  -9,* 11, 4, 11.1, ⑦⑦
 4,12,Ｄプレミアムカｰド, 62,浜中俊, 0.5, 65,*-13,  11, 4,  6.7,④④②, 4, 4,Ｃメジロビゼン, 61,赤木高, 1.0, 54,  -5,  -1, 3, 10.9,⑬⑧⑦, 4, 9,Ｂフェブムｰビング, 75,北村友, 0.3, 67,*  2,  -2, 6, 12.1, ②②, 4,14,Ｃグランスカイ, 73,和田竜, 0.5, 64,  -4,   7, 3,  5.0, ④④
 5, 1,Ｇヒットナンバｰ, 61,幸英明, 0.7, 61,*-14,   8, 8, 40.2,③③③, 5,15,Ｇキｰメｰカｰ, 55,太宰啓, 1.0, 53,  -4,  -3, 4, 17.3,⑦⑥⑤, 5, 7,Ｋヒカリトリトン, 64,太宰啓, 0.4, 65,  -7,   5, 9, 35.1, ⑧⑩, 5, 7,Ｄタイセイマグナム, 70,国分恭, 0.6, 62,* -1,   4, 8, 23.1, ②②
 6,13,Ｃラポｰル, 66,国分恭, 0.9, 60, -16,   9, 5, 13.1,⑨⑩⑩, 6, 5,Ｈキュｰルエキュｰル, 54,小牧太, 1.1, 52,  -4,  -4, 5, 20.9,④⑤④, 6, 1,Ｃブラｰニｰストｰン, 73,藤岡康, 0.4, 66,  -5,   4, 1,  2.5, ⑥⑦, 6, 5,Ｆプリンセスエリｰ, 68,赤木高, 0.9, 58, -10,   7, 7, 21.5, ⑥⑥
 7, 4,Ｈメイショウシレトコ, 60,高橋亮, 0.9, 61, -18,  12, 9, 41.0,⑪⑫⑪, 7,10,Ｆアメｰジングミノル, 55,国分恭, 1.5, 51,  -5,  -5, 7, 34.5,⑥⑦⑨, 7,17,Ｇロｰドセイバｰ, 68,浜中俊, 0.5, 65,  -9,   6, 8, 19.8, ⑫⑫, 7, 9,Ｊケｰジｰヨシツネ, 64,国分優, 0.9, 58, -11,   8, 6, 18.9, ⑧⑧
 8,14,Ｎマリアンデｰル, 17,小牧太, 1.1, 55, -15,   3,10, 90.6,⑥⑥⑤, 8,13,Ｌヒルノカヴｰル, 48,佐久間, 2.1, 45,* -1, -18,15,316.2,⑫③③, 8,10,Ｎバラｰドソング, 61,川須栄, 0.5, 65, -13,* 10,11, 59.8, ⑮⑭, 8, 6,Ｉトップアテンション, 65,小坂忠, 1.0, 58,  -7,   4, 9, 27.3, ⑤⑤
 9, 9,Ｉマイダルタニアン, 59,川須栄, 1.1, 58, -16,   8, 6, 29.3,⑮⑪⑫, 9, 6,Ｉマコトロングボウ, 54,中村将, 2.3, 45,  -3, -16,10, 62.3,⑨④⑥, 9, 5,Ｈシンコｰプリンス, 68,幸英明, 0.6, 64, -12,   8, 7, 17.8, ⑭⑬, 9,13,Ｋリバｰロイヤル, 61,藤岡康, 1.2, 55, -14,   7,10, 55.7, ⑩⑨
10, 2,Ｋキョウワブリット, 49,小坂忠, 1.3, 55, -16,   4,13,636.6,⑦⑧⑨,10, 1,Ｍマスタｰイｰグル, 48,幸英明, 2.3, 49,  -9,  -4, 9, 52.8,⑮⑭⑬,10,12,Ａテイエムカルメン, 76,和田竜, 0.6, 64,  -2,  -2, 5, 12.1, ⑤④,10, 1,Ｍクレバｰアグネス, 56,高倉稜, 2.1, 45, -20,   2,11, 67.0, ⑫⑫
11,15,Ｆヨンハメモリｰ, 61,国分優, 1.4, 50, -15,  -1, 7, 34.8,⑬⑦⑥,11,14,Ｎクリスタルエイト, 44,渡辺薫, 2.4, 46,  -7,  -9,14,263.6,⑧⑩⑩,11, 2,Ｊエナジｰハｰト, 64,川田将, 0.7, 63,  -2,  -3, 3,  7.9, ③③,11, 4,Ｇテイエムアモｰレ, 68,川須栄, 2.1, 45, -14,  -2, 5, 15.8, ⑨⑩
12, 7, ハギノフォルテ,---,佐藤哲, 1.6, 53, -19,   5,11,204.2,⑫⑬⑬,12, 7,Ｅヤマカツエイト, 55,松山弘, 2.5, 46,  -8,  -8,16,345.7,⑤⑫⑪,12,14,Ｆスズカサクセス, 69,国分優, 1.0, 58,  -6,  -3,14,141.2, ⑨⑧,12,10,Ｈゴｰオンホｰマン, 66,飯田祐, 2.2, 44, -17,   0,12, 71.5, ⑪⑪
13,10,Ｍアキノスプレンダｰ, 31,芹沢純, 1.7, 53, -19,   4,15,933.2,⑩⑭⑭,13, 9,Ｏシンゼンバイロン, 43,飯田祐, 2.9, 42,  -7, -13,13,215.0,⑩⑪⑫,13, 3, スペシャルドリｰム,---,杉村一, 1.0, 57, -12,   2,17,421.6, ⑬⑮,13, 8,Ｎパティオ, 50,水口優, 2.2, 44, -20,   1,13,157.8, ⑬⑬
14, 8,Ｊアオイシャトル, 50,熊沢重, 2.0, 44,*-13, -12,14,765.0,②②⑦,14,12,Ｊテイエムトマホｰク, 51,和田竜, 3.3, 40,  -9, -13, 8, 43.9,⑯⑮⑭,14,11, リリｰ,---,西村栄, 1.1, 57, -19,   7,15,141.6, ⑯⑯,14, 2,Ｌアルテミス, 57,太宰啓, 3.8, 25, -26, -10,14,197.4, ⑭⑭
15,11,Ｌクｰリドフレイズ, 47,赤木高, 3.1, 34, -22, -11,12,219.3,⑭⑮⑮,15,11,Ｐレアリサｰル, 41,藤岡康, 3.3, 41,  -9, -13,12,190.8,⑭⑬⑮,15, 6,Ｏキミニアエタキセキ, 59,藤懸貴, 1.2, 56,*  3, -15,12, 66.8, ①①,,,,,,,,,,,,
,,,,,,,,,,,,16, 8,Ｄサンライズアルザス, 56,秋山真, 4.6, 30, -11, -21, 6, 24.6,⑪⑯⑯,16,16,Ｐシゲルジュウヤク, 50,高倉稜, 1.3, 56, -26,* 11,16,373.5, ⑱⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｉアグネスアンジュ, 67,国分恭, 1.4, 53,  -9,  -6,10, 42.6, ⑪⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,15,Ｌイメｰジレイナ, 63,高橋亮, 1.5, 53, -21,   5,18,448.1, ⑰⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,
