11年 6月 4日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月 4日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,10,Ｇケツァｰル, 53,柴山雄, 1.9, 48,  -2, -15,10, 34.2, ⑤⑤, 9, 3, モルエラン,,宗像徹,203.8,,,,14,196.5,⑬⑪⑫, 9, 2,Ｍアウトストラｰダ, 59,蛯名正, 1.1, 65,   2,  -1, 9, 59.8, ⑬⑬, 9, 7,Ｋエｰシンウェズン, 79,川田将, 0.6, 84,  -5,* 17, 8, 16.0, ⑮⑮
10, 5,Ｎヴィｰヴァタキオン, 39,川田将, 2.2, 46,  -5, -15,11, 48.9, ⑧⑧,10,11, タッチマイハｰト,,小坂忠,204.3,,,,10, 53.7,⑤⑩⑩,10, 5,Ｅメイショウサリマン, 70,武豊  , 1.1, 66,   5,  -6,10, 74.0, ⑥⑥,10,13,Ｊカネトシディオス, 81,松岡正, 0.7, 83,   0,  11, 3,  8.1, ⑫⑫
11, 4,Ｈクイｰンエステル, 52,嶋田純, 2.3, 44,  -8, -11, 9, 28.7, ⑩⑫,11, 7, ソｰクアップザサン,,柴田大,204.8,,,, 9, 34.7,⑧⑬⑬,11,11,Ｋロンズデｰライト, 60,川須栄, 1.4, 61,*  9, -14,11, 92.1, ②②,11,11,Ｇムクドク, 82,川須栄, 1.0, 74,   2,   1, 7, 16.0, ⑥⑦
12, 9,Ｍデルマラｰトリｰ, 40,ウィリ, 2.5, 45,  -3, -19,12, 51.8, ⑨⑥,12, 1, コブラボｰル,,金子光,206.0,,,,12,107.5,⑫⑭⑭,12, 1,Ｈカネトシイナｰシャ, 67,岩田康, 1.4, 64,   3,  -5, 8, 46.5, ⑩⑩,12,14,Ｆニｰマルオトメ, 82,戸崎圭, 1.0, 72,*  4,  -2,13, 64.3, ④④
13, 8,Ｌジレイトソｰニ, 42,丸田恭, 2.6, 42,  -5, -16,14,102.4, ⑬⑨,13, 9, メゾンドブルボン,,穂苅寿,206.8,,,,13,150.8,⑩⑨⑨,13, 6,Ｌコｰリンハッピｰ, 60,菅原隆, 1.7, 60,   8, -15,14,281.7, ④④,13, 8,Ｂタイガｰストｰン, 86,佐藤哲, 1.2, 74,  -2,   5,12, 49.6, ⑬⑬
14,16,Ｐラブリｰムｰン, 25,吉田隼, 3.3, 37,  -6, -22,16,359.4, ⑪⑪,14, 5, スマイルウィン,,高野和,208.1,,,,11, 82.7,⑭⑫⑪,14, 3,Ｎプレミアムパス, 57,江田照, 2.5, 54,   8, -22,13,159.3, ③③,14, 5,Ｎトゥリオンファｰレ, 75,石橋脩, 1.4, 72,  -4,   4,14, 86.9, ⑭⑭
15, 3,Ｋピユカンタｰビレ, 44,戸崎圭, 3.8, 33, -10, -22, 5, 11.2, ⑦⑭,,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｄセイウンジャガｰズ, 82,柴田善, 1.5, 73,  -6,   7, 5, 10.8, ⑰⑰
16,12,Ｏアトムウィナｰ, 36,江田照, 4.5, 27,  -9, -30,15,251.6, ⑮⑬,,,,,,,,,,,,,,,,,,,,,,,,,16,17,Ｑアサヒバロン, 66,江田照, 1.6, 65,   2,  -8,17,628.6, ⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 2,Ｐテラノファントム, 72,藤岡佑, 1.7, 71,  -6,   4,16,345.5, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,
単勝:460円 複勝:15=170円 13=170円 14=290円 枠連:580円,,,,,,,,,,,,"単勝:270円 複勝:10=150円 14=430円 13=520円 枠連:1,560円",,,,,,,,,,,,"単勝:1,390円 複勝:12=570円 10=2,340円 04=360円 枠連:920円",,,,,,,,,,,,"単勝:310円 複勝:03=180円 12=750円 10=750円 枠連:1,510円",,,,,,,,,,,
馬連:980円 ワイド:13-15=450円 14-15=720円 13-14=850円,,,,,,,,,,,,"馬連:3,330円 ワイド:10-14=1,210円 10-13=1,180円 13-14=3,420円",,,,,,,,,,,,"馬連:31,270円 ワイド:10-12=4,960円 04-12=1,540円 04-10=7,710円",,,,,,,,,,,,"馬連:6,000円 ワイド:03-12=2,130円 03-10=2,420円 10-12=7,780円",,,,,,,,,,,
"馬単:1,960円 3連複:2,300円 3連単:11,360円",,,,,,,,,,,,"馬単:4,740円 3連複:19,670円 3連単:91,000円",,,,,,,,,,,,"馬単:87,050円 3連複:95,470円 3連単:606,420円",,,,,,,,,,,,"馬単:8,380円 3連複:51,890円 3連単:210,460円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  ダ1600m 3 歳ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾕﾆｺｰﾝｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅハタノゼフィロス, 56,柴山雄,, 68,*  3,*  2, 6, 24.4, ⑤③, 1, 2,Ａマリアヴェロニカ, 67,石橋脩,, 64,*  1,  -4, 1,  3.7,④⑥⑥, 1, 2,Ｊドリｰムモモタロウ, 66,丸田恭,, 74,* 20,*-31, 5, 10.4,⑤③③, 1,11,Ａアイアムアクトレス, 85,秋山真,, 83,* 13,   7, 3,  8.7, ③③
 2,10,Ａトウカイチャｰム, 66,蛯名正, 0.5, 65,*  4,  -3, 1,  1.7, ②②, 2,10,Ｍピカソ, 46,川田将, 0.0, 62,  -1,  -3, 6, 14.7,⑧⑧⑨, 2, 5,Ｂマイネルゲネラｰル, 73,柴田大, 0.3, 73,  17,*-27, 9, 23.7,⑩⑨⑨, 2, 9,Ｄグレｰプブランデｰ, 78,横山典, 0.2, 83,   9,* 12, 1,  2.3, ⑫⑬
 3, 4,Ｃトミケンベッセル, 60,ウィリ, 0.6, 68,   3,  -2, 2,  4.4, ④④, 3, 9,Ｃヤマニンリップル, 64,柴田善, 0.0, 63,  -3,*  0, 2,  4.0,⑦⑩⑩, 3, 6,Ａスイｰトテン, 79,戸崎圭, 0.4, 71,* 20, -40, 2,  4.3,①①①, 3,14,Ｂボレアス, 80,ウィリ, 0.5, 85,  10,*  8, 2,  5.4, ⑪⑩
 4, 7,Ｄモエレシュネル, 59,武豊  , 0.7, 65,   1,* -1, 4,  7.0, ⑦⑤, 4,16,Ｆダイワジョンクック, 57,的場勇, 0.1, 60,*  0,  -8, 5, 13.5,⑤④③, 4,11,Ｃエバｰシャイニング, 72,柴田善, 0.6, 71,  17,*-32, 4,  5.5,⑥⑦⑦, 4,10,Ｉタイセイファントム, 74,蛯名正, 0.8, 80,  12,   3,15,210.7, ⑦⑥
 5, 3,Ｂビッグアスリｰト, 63,吉田豊, 1.7, 56,  -1,  -6, 3,  6.5, ⑧⑧, 5, 4,Ｄバイザルｰマｰ, 58,蛯名正, 0.1, 63,  -4,*  2, 4,  6.0,⑮⑮⑭, 5, 7,Ｈカシマパフュｰム, 67,中谷雄, 1.0, 70,  19, -40,12,110.0,⑧⑥⑤, 5, 1,Ｇオメガスカイツリｰ, 76,松岡正, 0.9, 79,   8,*  8, 8, 18.5, ⑮⑭
 6,11, サウンドボス,---,戸崎圭, 1.9, 57,  -2,  -6, 5, 23.2, ⑨⑨, 6,12,Ｌイクゼギンギラギン, 46,北村宏, 0.1, 60,*  3, -11,12, 51.9,①①①, 6,10,Ｄヒビケジンダイコ, 72,石橋脩, 1.3, 68,  18, -41, 6, 10.5,⑪⑪⑪, 6, 6,Ｆゴｰルデンアタック, 76,幸英明, 1.1, 78,  12,  -1,12, 80.0, ⑤④
 7, 5,Ｆディｰエスハスラｰ, 55,石橋脩, 2.1, 54,  -3,  -6,10,210.7, ⑪⑩, 7,18, クワイアｰソウル,---,三浦皇, 0.2, 60,*  1, -10,11, 49.1,②②②, 7, 8,Ｉマイネルウｰノ, 66,柴山雄, 1.4, 67,  17, -45, 7, 19.0,⑦⑧⑧, 7,15,Ｃコルポディヴェント, 79,北村宏, 1.1, 76,  10,   1, 6, 11.4, ⑧⑧
 8, 9,Ｇデンエン, 47,江田照, 3.2, 46,   0, -19, 8,147.4, ⑥⑦, 8, 6,Ｉイットｰイチバン, 53,田中勝, 0.4, 60,  -5,*  1, 7, 32.3,⑱⑱⑱, 8, 4,Ｇミシュランシチｰ, 71,幸英明, 1.5, 67,  17, -44,11,107.0,⑨⑩⑩, 8, 5,Ｈタマモブラウン, 75,佐藤哲, 1.3, 74,   9,   3, 9, 37.8, ⑬⑪
 9, 8,Ｊセイバリｰ, 33,柴田大, 3.7, 43,  -3, -20,11,288.3, ⑩⑪, 9, 7,Ｅオｰガストウェイ, 58,戸崎圭, 0.5, 58,  -4,  -3, 8, 34.2,⑪⑭⑮, 9, 1,Ｌマイネルネオハｰト, 64,ウィリ, 1.6, 66,  19, -49, 8, 19.9,③④⑥, 9,16,Ｎエｰシンブラン, 68,岩田康, 1.7, 73,  13,  -7, 4,  8.9, ⑥⑤
10, 6,Ｉティｰケイキャット, 34,三浦皇, 3.8, 42,*  3, -31, 7, 49.8, ①①,10, 8,Ｂトｰセンエッジ, 65,横山典, 0.5, 56,  -1,  -9, 3,  4.2,⑥⑨⑧,10, 3,Ｅマグニフィセント, 72,小坂忠, 1.9, 65,  17, -46,10, 72.6,⑫⑫⑫,10, 2,Ｊアドマイヤサガス, 74,川田将, 2.0, 70,* 14, -12,10, 40.2, ①①
11, 1,Ｈノボプリンセス, 39,嶋田純, 6.3, 26,  -1, -48, 9,209.0, ③⑥,11, 5,Ｎグレイドケイ, 43,江田照, 0.7, 54,  -4,  -7,13, 92.2,⑩⑬⑫,11,12,Ｋクレバｰロッシｰ, 65,武豊  , 3.5, 60,* 20, -82, 1,  3.9,②②②,11,13,Ｌユウキマリアッチ, 72,安藤光, 2.0, 70,   9,  -3,16,348.5, ⑩⑫
,,,,,,,,,,,,12,14,Ｏコスモマロｰネ, 37,松岡正, 0.7, 56,  -3,  -9,16,174.2,⑫⑪⑬,12, 9,Ｆネオヴェリｰブル, 71,北村宏, 4.0, 26,  19, -87, 3,  4.6,④⑤④,12, 3,Ｅホノカアボｰイ, 78,吉田隼, 2.2, 70,  11,  -8,11, 56.8, ④⑦
,,,,,,,,,,,,13,15,Ｈセミニョン, 56,川須栄, 0.8, 53,  -3, -12,10, 44.6,⑬⑫⑪,,,,,,,,,,,,,13, 7,Ｐビッグロマンス, 60,田中勝, 2.2, 69,   7,  -2, 5, 10.0, ⑯⑯
,,,,,,,,,,,,14, 3,Ｋカルテット, 49,幸英明, 0.8, 55,  -5,  -6,15,157.4,⑭⑯⑯,,,,,,,,,,,,,14, 4,Ｍアストロロジｰ, 71,藤岡佑, 2.4, 69,   8,  -6, 7, 17.6, ⑭⑮
,,,,,,,,,,,,15, 1,Ｊミロス, 51,吉田豊, 1.2, 48,*  0, -22,17,207.9,③⑤⑤,,,,,,,,,,,,,15, 8,Ｏキョウエイバサラ, 67,三浦皇, 2.6, 65,* 13, -17,14,134.3, ②②
,,,,,,,,,,,,16,11, アロアロ,---,丸田恭, 1.6, 45,  -5, -17,14,115.9,⑯⑰⑰,,,,,,,,,,,,,16,12,Ｋディアフォルティス, 73,丸田恭, 2.7, 64,  11, -12,13, 92.9, ⑨⑨
,,,,,,,,,,,,17,17,Ｇマツマエザクラ, 56,岩田康, 1.7, 44,*  0, -29, 9, 40.5,⑨⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,13,Ｐエｰシンビショップ, 32,藤岡佑, 3.3, 33,*  0, -54,18,219.3,⑰③④,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-29 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-3),,,,,,,,,,,
"単勝:2,440円 複勝:02=330円 10=110円 04=120円 枠連:1,800円",,,,,,,,,,,,単勝:370円 複勝:02=170円 10=410円 09=170円 枠連:680円,,,,,,,,,,,,"単勝:1,040円 複勝:02=320円 05=520円 06=170円 枠連:2,320円",,,,,,,,,,,,単勝:870円 複勝:11=210円 09=120円 14=160円 枠連:900円,,,,,,,,,,,
"馬連:2,020円 ワイド:02-10=570円 02-04=550円 04-10=160円",,,,,,,,,,,,"馬連:3,570円 ワイド:02-10=1,380円 02-09=360円 09-10=1,280円",,,,,,,,,,,,"馬連:8,020円 ワイド:02-05=2,420円 02-06=950円 05-06=1,220円",,,,,,,,,,,,馬連:950円 ワイド:09-11=390円 11-14=810円 09-14=240円,,,,,,,,,,,
"馬単:6,100円 3連複:1,390円 3連単:17,520円",,,,,,,,,,,,"馬単:5,530円 3連複:4,760円 3連単:32,930円",,,,,,,,,,,,"馬単:15,410円 3連複:11,710円 3連単:101,450円",,,,,,,,,,,,"馬単:2,770円 3連複:1,500円 3連単:11,330円",,,,,,,,,,,
■ 3R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 6R  芝1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,江の島特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄザストロンシチｰ, 60,吉田豊,, 65,*  8,  -4, 2,  6.2, ①①, 1, 9,Ｂリヴァｰレ, 69,蛯名正,, 69,   8,*-10, 1,  2.4, ⑩⑩, 1, 9,Ｆチャｰムポット, 77,佐藤哲,, 80,* 15,  -6, 4,  8.1, ④④, 1, 3,Ａロｰドイノセント, 85,ウィリ,, 81,*  7,   6, 1,  2.7, ①①
 2, 7,Ａテラノチョイス, 68,川須栄, 0.5, 60,*  6,  -8, 1,  1.8, ②②, 2,15,Ｉアプレレクｰル, 61,藤岡佑, 0.2, 68,   7,*-10, 8, 30.0, ⑬⑭, 2, 7,Ｂラインジェシカ, 80,吉田豊, 0.0, 79,  12,* -2, 3,  5.8, ⑥⑥, 2,10,Ｆリュシオル, 80,武豊  , 0.0, 80,   7,   9, 7, 13.5, ⑦⑦
 3,15,Ｂグランデアトレ, 62,柴山雄, 0.5, 61,*  7,  -7, 6, 17.0, ④③, 3, 2,Ａダイヤモンドアスク, 72,岩田康, 0.2, 66,   9, -16, 2,  5.3, ⑦⑥, 3, 5,Ｌコスモマクスウェル, 70,松岡正, 0.3, 78,  11,  -5, 9, 22.0, ⑦⑦, 3,14,Ｃスエズ, 81,佐藤哲, 0.0, 77,   5,  11, 4,  9.0, ⑨⑧
 4,12,Ｆハヤブサアビオン, 55,吉田隼, 0.8, 58,  -1,*  0,14,295.5, ⑩⑧, 4,12,Ｃサンデｰスイセイ, 67,吉田豊, 0.3, 64,   5,*-11, 4,  7.2, ⑭⑬, 4,11,Ｃハッピｰパレｰド, 79,岩田康, 0.3, 77,   9,* -2, 2,  3.6, ⑨⑧, 4, 5,Ｎクラブトゥギャザｰ, 73,三浦皇, 0.0, 79,   5,* 12, 8, 16.4, ⑫⑪
 5, 8,Ｃフリｰゲン, 60,戸崎圭, 1.0, 55,  -4,*  0, 3,  7.3, ⑧⑩, 5, 4,Ｍアフロディｰテ, 57,横山典, 0.3, 64,   5,*-10, 3,  6.2, ⑫⑫, 5,15,Ｄプティプランセス, 79,蛯名正, 0.4, 77,   7,*  1, 5, 13.0, ⑭⑬, 5, 4,Ｈホクトスワン, 78,岩田康, 0.2, 78,   7,   7, 5, 10.8, ⑤⑤
 6, 6,Ｈデラセｰラ, 54,嶋田純, 1.2, 54,   5, -11,13,118.5, ③④, 6,14,Ｄママキジャ, 67,吉田隼, 0.3, 66,   8, -14, 6, 17.5, ⑨⑪, 6, 2,Ｅビコｰペグｰ, 77,中谷雄, 0.5, 74,  12, -11, 7, 18.7, ⑤⑤, 6, 6,Ｂシャドウストライプ, 82,川須栄, 0.4, 74,*  8,   3,12, 59.4, ②②
 7, 1,Ｅゴｰルドスマイル, 55,北村宏, 1.3, 51,  -5,  -1, 5, 13.2, ⑬⑪, 7, 6,Ｈフロｰルジェナ, 61,柴田善, 0.4, 66,   3,* -7,12,115.0, ⑯⑮, 7,10,Ｋオカゲサマデ, 70,戸崎圭, 1.1, 67,   7,  -9,10, 71.2, ⑬⑫, 7,11,Ｌパシコジュリエ, 76,田中勝, 0.4, 76,   3,  11,14, 85.6, ⑮⑭
 8,10,Ｌエイダイポイント, 43,横山典, 1.8, 47,  -9,*  0, 4, 11.2, ⑮⑮, 8,16,Ｅテキサスルビｰ, 67,石橋脩, 0.5, 64,* 13, -25, 5,  7.5, ③④, 8, 1,Ａシｰズンズベスト, 80,横山典, 1.1, 66,* 15, -22, 1,  2.8, ③③, 8,12,Ｋエイワナギ, 77,武士沢, 0.5, 74,   2,* 11,13, 67.0, ⑭⑮
 9,14,Ｉジパングパワｰ, 53,柴田善, 1.9, 45, -13,*  2, 8, 26.0, ⑯⑯, 9, 8,Ｊヒダカアルテミス, 60,幸英明, 0.6, 61,* 12, -28,11, 53.5, ②②, 9, 8,Ｈユメノトキメキ, 72,北村宏, 1.1, 67,   8, -12, 8, 20.2, ⑩⑩, 9, 9,Ｉガルビスティｰ, 77,北村宏, 0.6, 75,   3,   9,11, 43.3, ⑪⑬
10, 5,Ｋグラスヘッド, 46,幸英明, 2.0, 47,   0, -13, 7, 18.2, ⑦⑥,10, 7,Ｇメロｰクｰミス, 61,嶋田純, 0.8, 58,  11, -28,14,218.4, ⑤⑤,10, 6,Ｏミサトバレｰ, 66,武士沢, 1.2, 68,   8, -12,13,323.4, ⑪⑪,10,13,Ｇハリマノワタリドリ, 80,川田将, 0.6, 75,   4,   7,10, 29.8, ⑬⑫
11,11,Ｎアｰスグリｰン, 26,川田将, 2.0, 46,  -1, -12, 9, 42.1, ⑥⑦,11,13,Ｆアンナドンナ, 62,武豊  , 1.0, 59,   9, -24,10, 44.3, ⑪⑨,11, 4,Ｇギンザクイｰンビｰ, 75,柴田善, 1.5, 63,* 16, -31, 6, 17.4, ②②,11, 8,Ｍグレイスフルムｰヴ, 75,小林淳, 0.6, 74,   6,   5,16,158.7, ⑥⑥
12, 4,Ｍケットシｰ, 34,石橋脩, 2.8, 39,   1, -21,12,114.2, ⑤⑤,12, 3,Ｌワカタケ, 59,江田照, 1.0, 57,   9, -28,16,350.4, ⑧⑦,12,13,Ｎラジャポネｰズ, 67,藤岡佑, 1.7, 62,   7, -18,12,147.5, ⑫⑭,12, 2,Ｄオウケンマジック, 81,戸崎圭, 0.7, 76,   5,   6, 6, 12.7, ⑧⑩
13, 3,Ｊヘイセイレジェンド, 49,江田照, 2.8, 38,  -4, -16,10, 97.2, ⑪⑨,13,11,Ｏゴｰルドアゲイン, 55,北村宏, 1.0, 59,   3, -14,15,258.3, ⑮⑯,13,12,Ｉクリノサンデｰママ, 71,江田照, 1.9, 59,  11, -26,15,413.7, ⑧⑨,13,15,Ｊマイネルエルフ, 77,松岡正, 0.8, 72,   5,   4, 2,  5.9, ⑩⑨
14, 9,Ｇコスモビアンコ, 54,柴田大, 3.8, 30,  -6, -23,11,103.5, ⑨⑫,14, 1,Ｎイケマドンナ, 56,菅原隆, 1.2, 55,* 12, -35, 7, 27.9, ④③,14,14,Ｊメジロフロｰラ, 71,石橋脩, 2.1, 57,   5, -21,14,358.7, ⑮⑮,14,16,Ｐネオスピリッツ, 59,横山典, 0.9, 71,*  8,  -1, 9, 23.0, ③③
15,13,Ｏアオイカゼ, 26,小林淳, 6.0, 17,  -6, -39,15,370.7, ⑫⑬,15,10, トｰセンノｰブル,---,戸崎圭, 1.4, 51,   9, -34,13,188.2, ⑥⑧,15, 3,Ｍオルレアンノオトメ, 70,柴田大, 2.1, 56,* 18, -43,11, 87.8, ①①,15, 7,Ｏモンピュア, 63,柴田善, 1.0, 74,  -1,* 14,15,144.4, ⑯⑯
16, 2,Ｐブリリアントタッカ,  7,武士沢, 6.8, -1, -11, -44,16,418.2, ⑭⑭,16, 5,Ｋベルモントカントル, 60,三浦皇, 2.7, 41,* 15, -62, 9, 34.2, ①①,,,,,,,,,,,,,16, 1,Ｅタツパｰシヴ, 81,吉田隼, 1.3, 70,   7,  -2, 3,  6.9, ④④
