11年 7月 9日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月 9日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:15,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,16,14,Ｊエクスペクト, 46,津村明, 2.9, 30,  -9, -26,15,609.8, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,
単勝:150円 複勝:07=110円 05=120円 03=260円 枠連:0円,,,,,,,,,,,,"単勝:2,300円 複勝:13=490円 15=170円 08=120円 枠連:4,060円",,,,,,,,,,,,"単勝:880円 複勝:01=230円 04=150円 07=270円 枠連:1,020円",,,,,,,,,,,,単勝:290円 複勝:08=140円 05=140円 01=190円 枠連:0円,,,,,,,,,,,
馬連:290円 ワイド:05-07=140円 03-07=340円 03-05=520円,,,,,,,,,,,,"馬連:7,990円 ワイド:13-15=1,980円 08-13=1,380円 08-15=280円",,,,,,,,,,,,馬連:930円 ワイド:01-04=410円 01-07=920円 04-07=960円,,,,,,,,,,,,馬連:860円 ワイド:05-08=290円 01-08=420円 01-05=440円,,,,,,,,,,,
"馬単:470円 3連複:920円 3連単:2,180円",,,,,,,,,,,,"馬単:17,940円 3連複:6,030円 3連単:63,830円",,,,,,,,,,,,"馬単:2,790円 3連複:3,630円 3連単:19,980円",,,,,,,,,,,,"馬単:1,880円 3連複:1,630円 3連単:9,370円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,青函ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｈシルヴィルｰジュ, 48,宮崎北,, 73,*  4,*  7, 3,  6.6, ①①, 1, 5, ゴｰルドシップ,---,秋山真,, 66, -14,* 19, 2,  7.0,⑧⑥④, 1, 6,Ｂツクバグロｰバル, 73,古川吉,, 71,*  6,   3, 2,  6.2, ①①, 1, 7,Ｈミッキｰペトラ, 76,三浦皇,, 89,*  7,  14, 4, 12.3,①①①
 2, 6,Ｂディアエスペランサ, 58,藤田伸, 1.3, 60,  -4,  -1, 1,  1.7, ③③, 2, 8, コスモユッカ,---,丹内祐, 0.0, 66,*-10,  12, 9, 42.5,②②②, 2, 5,Ａエイシンフルハｰト, 81,水口優, 0.1, 70,   2,   5, 1,  1.6, ④④, 2, 8,Ｉアサヒバロン, 71,丸田恭, 0.2, 90,   0,* 25, 9,104.4,⑧⑨⑦
 3, 3,Ｅハテナキユメ, 52,古川吉, 1.6, 57,*  1,  -6, 8, 47.1, ②②, 3, 1, マイネルサムアップ,---,鈴来直, 0.7, 60, -10,   6,10,160.2,④③③, 3, 1,Ｅパラダイムシフト, 65,三浦皇, 0.2, 69,  -7,* 11, 6, 25.6, ⑧⑥, 3, 1,Ｄドリｰムトラベラｰ, 84,丸山元, 0.3, 86,   3,  18, 5, 19.1,⑤⑤④
 4, 1,Ｇサムデイワンデイ, 48,杉原誠, 1.8, 54,  -8,  -2, 7, 18.6, ⑤⑥, 4, 7, マイネルカブト,---,岩部純, 1.3, 54, -17,   8, 4, 10.7,⑩⑩⑨, 4, 8,Ｇアンピトリｰテ, 59,黛弘人, 0.4, 69,*  5,   1, 7, 28.4, ②②, 4, 6,Ａエドノヤマト, 91,武豊  , 0.3, 87,   5,  16, 1,  2.0,④④③
 5, 5,Ａサラノブランシュ, 60,丸田恭, 2.1, 49, -12,  -2, 4, 11.0, ⑧⑦, 5, 3, グリｰンパキラ,---,吉田隼, 1.3, 50, -13,  -2, 5, 12.1,⑤⑤⑤, 5, 3,Ｄハヤブサエミネンス, 69,丸山元, 0.5, 66,  -2,   4, 4,  8.4, ⑤⑤, 5, 5,Ｆリリエンタｰル, 80,安藤勝, 0.5, 88,   3,  21, 3,  6.5,⑨⑧⑧
 6,10,Ｌコマンドアゲン, 37,丹内祐, 2.3, 52,  -4,  -8,11,346.6, ④④, 6, 4, サトノヒｰロｰ,---,武豊  , 1.4, 48,*-10,  -9, 1,  1.8,①①①, 6, 9,Ｃキンショｰユウジャ, 70,勝浦正, 0.8, 62,  -5,   3, 3,  7.3, ⑦⑦, 6, 4,Ｃシルクアｰネスト, 84,池添謙, 0.5, 85,   3,  16, 2,  2.8,⑦⑦⑤
 7,11,Ｉゴｰルドフェスタ, 47,丸山元, 2.4, 46, -21,   0, 9, 80.4, ⑪⑩, 7, 2, マｰティンスリｰプ,---,松田大, 2.0, 44, -14,  -8, 8, 16.7,⑥⑦⑦, 7, 2,Ｉペプチドサクシｰド, 53,上村洋, 1.5, 57,   4,  -9, 5, 16.5, ③③, 7, 3,Ｅマジックビクトリア, 81,木幡初, 0.6, 84,   3,  14, 8, 44.7,⑥⑥⑥
 8, 2,Ｊヒタタレ, 46,木幡初, 2.4, 46, -13,  -4, 6, 14.0, ⑦⑤, 8, 9, クリｰルハヤテ,---,藤田伸, 2.2, 42, -14, -10, 3,  7.9,⑨⑨⑧, 8, 4,Ｈロｰカパｰラ, 58,丹内祐, 1.7, 53, -10,  -3, 9, 86.0, ⑨⑨, 8, 2,Ｂマイネルアトレ, 86,津村明, 0.6, 81,   5,  10, 6, 22.1,③②②
 9, 4,Ｄショウナンハトバ, 53,松田大, 2.6, 48, -12,  -6, 2,  6.2, ⑨⑧, 9,10, フォントルロイ,---,丸山元, 2.2, 39, -11, -17, 7, 14.5,③④⑥, 9, 7,Ｆマウシャｰレ, 64,柴山雄, 2.0, 50,  -4,  -8, 8, 28.5, ⑥⑧, 9, 9,Ｇホクトグレイン, 78,吉田隼, 4.4, 44,   5, -43, 7, 35.7,②③⑨
10, 7,Ｃピｰスワンレディ, 55,岩部純, 2.9, 41, -23,  -2,10,176.3, ⑫⑫,10, 6, チャイナキッス,---,三浦皇, 2.3, 42, -14, -12, 6, 13.4,⑦⑧⑩,,,,,,,,,,,,,,,,,,,,,,,,
11, 9,Ｋウジュンジャラン, 41,伊藤直, 4.4, 26, -18, -19,12,638.1, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Ｆエムオｰスマイル, 49,竹之下, 7.5, -5, -10, -53, 5, 11.9, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,
単勝:660円 複勝:08=190円 06=110円 03=490円 枠連:500円,,,,,,,,,,,,"単勝:700円 複勝:05=270円 08=1,000円 01=3,460円 枠連:3,740円",,,,,,,,,,,,単勝:620円 複勝:06=160円 05=110円 01=310円 枠連:400円,,,,,,,,,,,,"単勝:1,230円 複勝:07=380円 08=2,180円 01=570円 枠連:4,850円",,,,,,,,,,,
"馬連:610円 ワイド:06-08=290円 03-08=2,830円 03-06=720円",,,,,,,,,,,,"馬連:8,430円 ワイド:05-08=3,470円 01-05=11,510円 01-08=15,010円",,,,,,,,,,,,馬連:470円 ワイド:05-06=220円 01-06=840円 01-05=470円,,,,,,,,,,,,"馬連:35,840円 ワイド:07-08=9,090円 01-07=2,170円 01-08=6,190円",,,,,,,,,,,
"馬単:1,680円 3連複:4,300円 3連単:20,550円",,,,,,,,,,,,"馬単:16,360円 3連複:159,050円 3連単:725,680円",,,,,,,,,,,,"馬単:1,810円 3連複:1,920円 3連単:12,550円",,,,,,,,,,,,"馬単:82,400円 3連複:99,230円 3連単:1,043,580円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■12R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,津軽海峡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａドリｰムサンライズ, 66,上村洋,, 64,* -5,*  8, 2,  3.8,①①①, 1, 2,Ｄコスモセンシティブ, 62,丹内祐,, 72,   2,*  2, 7, 29.9,⑤⑤④, 1, 4,Ｃダノンハラショｰ, 75,丸山元,, 79,*  8,* 13, 5,  9.2,①①①, 1,13,Ａエアウルフ, 85,岩田康,, 84,* 12,*  9, 1,  2.4,⑥③②
 2,11,Ｌテイクザサン, 41,藤田伸, 0.1, 67,* -6,* 11, 5,  7.8,④④③, 2,10,Ｉハｰドブラボｰ, 55,吉田隼, 0.2, 70,  -1,*  7,10,114.2,⑫⑩⑩, 2, 6,Ａサトノジュｰオｰ, 82,武豊  , 0.6, 74,*  7,   8, 1,  2.5,②②②, 2, 4,Ｄアクティビュｰティ, 79,古川吉, 0.6, 77,  11,   5, 8, 26.3,⑤⑤④
 3, 5,Ｂミラクルオブレナ, 62,三浦皇, 0.3, 62,* -6,   8, 3,  4.9,②②②, 3, 3,Ｂアドマイヤエレノア, 67,丸山元, 0.2, 69,   3,   1, 4,  6.7,⑥⑥⑥, 3, 3,Ｂスズカホｰプ, 75,安藤勝, 1.2, 71,   4,  10, 3,  3.9,⑥⑦⑤, 3, 5,Ｆゴｰルデンジャガｰ, 78,松田大, 0.6, 82,* 13,   1, 5, 16.0,①①①
 4, 1,Ｄナヴラス, 59,吉田隼, 1.1, 59,  -8,   5, 8, 50.5,⑦⑦⑥, 4, 9,Ｆサトノコンドル, 58,岩田康, 0.2, 68,*  5,  -5, 2,  3.5,②②②, 4, 2,Ｄオｰスミカイエン, 74,秋山真, 1.3, 68,   6,   5, 2,  3.8,⑤④④, 4,11,Ｉオウケンマジック, 75,上村洋, 0.8, 79,   9,   6,12,185.3,⑧⑧⑥
 5, 3,Ｆオメガオンリｰワン, 55,池添謙, 1.3, 55,  -8,   2, 4,  5.3,⑤⑥⑦, 5,14,Ｃハンプトンコｰト, 64,三浦皇, 0.4, 69,   2,  -2, 3,  6.6,⑦⑦⑤, 5, 5,Ｅフェバリットアワｰ, 72,勝浦正, 1.4, 67,   6,   3, 8, 46.2,③③③, 5, 8,Ｅシルクエステｰト, 79,丸山元, 0.8, 79,   5,* 14, 6, 25.1,⑬⑬⑪
 6, 8,Ｃスズカアクシオ, 62,藤岡佑, 1.3, 59,  -8,   5, 1,  3.0,⑨⑧⑧, 6,11,Ｋビリｰヴマイン, 54,勝浦正, 0.8, 62,   1,  -3, 6, 28.5,⑩⑨⑧, 6, 1,Ｈミレニアルドリｰム, 65,三浦皇, 1.8, 67,   3,   6, 6, 16.9,⑦⑧⑧, 6, 6,Ｈゴｰアップドラゴン, 76,丸田恭, 0.9, 76,   8,   8, 9, 51.8,⑩⑪⑧
 7, 9,Ｊカンヌシチｰ, 48,西村太, 1.4, 56, -12,*  8,13,399.4,⑬⑬⑪, 7, 8,Ｌアｰスワンネス, 53,丸田恭, 1.0, 58,*  5, -18, 9, 91.3,①①①, 7, 7,Ｆベストライクディス, 71,黛弘人, 1.9, 67,   5,   1, 7, 39.5,④⑤⑦, 7, 1,Ｊトウショウレリｰフ, 72,川島信, 1.1, 75,   9,   4,10,125.0,⑪⑩⑦
 8, 4,Ｅキングオブサンダｰ, 57,伊藤直, 1.5, 55, -11,   6,10,104.0,⑪⑩⑩, 8, 1,Ｅエドノリｰジェント, 60,木幡初, 1.2, 59,   0,  -9, 8, 42.6,⑧⑧⑨, 8, 8,Ｇネオポラリス, 70,岩田康, 2.1, 65,   4,   2, 4,  7.9,⑧⑥⑥, 8,12,Ｃテルミｰホワイ, 80,小林徹, 1.2, 77,  11,   0, 3,  6.4,⑦⑥⑤
 9, 2,Ｉデルマラｰトリｰ, 50,宮崎北, 1.6, 50,  -8,  -1,12,121.2,③③④, 9, 6,Ｏティズサンデｰ, 32,藤岡佑, 1.3, 61,  -2,  -5,11,120.0,⑨⑪⑪,,,,,,,,,,,,, 9, 3,Ｋメジロフロｰラ, 69,三浦皇, 2.1, 69,   9,  -4,11,168.1,⑨⑨⑬
10,12,Ｇサクラプレリュｰド, 54,勝浦正, 1.8, 50,  -8,  -3, 7, 44.5,⑥⑤⑤,10, 5,Ａヤマニンアベイユ, 69,武豊  , 1.6, 54,*  3, -22, 1,  2.2,④④③,,,,,,,,,,,,,10, 9,Ｂプレシャスジェムズ, 80,吉田隼, 2.3, 68,* 11, -11, 2,  3.1,④②③
11, 6,Ｈパルムドｰルピサ, 53,柴山雄, 1.9, 50, -11,   3,11,105.2,⑫⑪⑫,11, 4,Ｇイクゼギンギラギン, 58,藤田伸, 2.5, 47,*  3, -34, 5, 11.1,③③⑦,,,,,,,,,,,,,11, 2,Ｌコスモナダル, 68,丹内祐, 2.3, 70,   8,  -4, 7, 25.7,⑫⑫⑨
12,13,Ｋクリスタルヒル, 44,古川吉, 2.4, 46,  -9,  -5, 6, 19.2,⑩⑨⑨,12,13,Ｎスイｰトソワレ, 40,津村明, 2.6, 45,  -4, -22,15,817.4,⑬⑫⑫,,,,,,,,,,,,,12, 7,Ｍスマｰトスパｰクル, 33,宮崎北, 4.8, 47,   9, -28,13,200.1,③⑦⑩
13, 7,Ｍジャルディニエｰレ, 25,丸田恭, 4.5, 32, -10, -20, 9, 67.1,⑧⑫⑬,13,12,Ｍマシェリｰアンジュ, 48,柴山雄, 4.5, 32,  -4, -46,12,167.1,⑪⑬⑬,,,,,,,,,,,,,13,10,Ｇオｰスミレジスタ, 76,池添謙, 7.7, 33,  10, -56, 4,  7.5,②④⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:380円 複勝:10=150円 11=290円 05=170円 枠連:1,030円",,,,,,,,,,,,"単勝:2,990円 複勝:02=510円 10=2,430円 03=250円 枠連:4,570円",,,,,,,,,,,,単勝:920円 複勝:04=190円 06=130円 03=140円 枠連:0円,,,,,,,,,,,,単勝:240円 複勝:13=150円 04=520円 05=400円 枠連:760円,,,,,,,,,,,
"馬連:1,780円 ワイド:10-11=700円 05-10=320円 05-11=920円",,,,,,,,,,,,"馬連:37,240円 ワイド:02-10=10,140円 02-03=2,020円 03-10=5,760円",,,,,,,,,,,,馬連:980円 ワイド:04-06=410円 03-04=560円 03-06=240円,,,,,,,,,,,,"馬連:2,710円 ワイド:04-13=1,100円 05-13=730円 04-05=2,190円",,,,,,,,,,,
"馬単:3,020円 3連複:2,900円 3連単:17,580円",,,,,,,,,,,,"馬単:113,280円 3連複:96,280円 3連単:800,740円",,,,,,,,,,,,"馬単:2,640円 3連複:1,710円 3連単:13,000円",,,,,,,,,,,,"馬単:3,950円 3連複:8,850円 3連単:35,450円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
